Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7(373),C2H5(67),C4H6(54),C4H7X(140),C4H7(68),C4H7X(145),C4H7X(459),C6H11(87),SX(155),C6H11(809),SX(979),C4H8(73),C2H6(343),C2H3(53),C6H11(815),SX(1010),C8H15(980),SX(1014),C4H8(187),C6H10(967),SX(1211),S(1163),SX(152),C6H11(84),S(1104),SX(1138),S(1167),SX(1756),S(1166),SX(1799),C4H9(85),C4H9X(153),S(1418),SX(1367),S(1062),SX(1214),SX(1701),S(1649),C4H9X(171),C4H9(111),SX(2137),S(2079),SX(1017),S(984),S(1757),SX(1802),S(1850),SX(1894),S(1493),SX(1446),S(2316),SX(3066),SX(2273),SX(2594),S(2513),S(2486),SX(2424),SX(2707),S(2626),S(2230),SX(2174),S(2391),SX(2328),SX(1370),S(1421),S(3690),SX(3601),C6H13(202),SX(346),SX(1141),S(1108),SX(1217),S(1183),S(3938),SX(3848),SX(1805),S(1760),S(1440)
1.1230111906443988e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583740353,0.66999999999984461,2.7623171375463933e-22,1.9416227418449122e-24,4.7636667474198524e-19,8.0435294561112581e-31,1.8100027780461748e-25,6.2388667332932263e-39,0.0,1.4891056536093871e-30,0.0,1.5539038290371378e-13,1.5539103979428769e-13,3.3577301148590565e-19,2.8115599503198754e-20,4.2090212122785222e-19,1.494841706005194e-22,1.3662736238217964e-21,1.5258511615306306e-20,7.5589817684342542e-23,8.8622684229154513e-22,1.0012363675842488e-20,9.8352691857318866e-24,6.5736116002575534e-22,4.3373097405982649e-23,1.6294080481879958e-21,1.0706764939547497e-22,3.2441315502097171e-27,4.1000495091557871e-22,1.6397012370430828e-23,6.6048875808409542e-23,4.3399913185843924e-24,5.9010432321936734e-24,3.8694074858582521e-25,9.8461632961990036e-22,1.299266619678266e-24,5.0495938478155686e-27,7.186202838801442e-26,9.452969205980149e-25,1.3825192441102545e-23,7.9743029528897146e-25,5.2284803398444636e-26,8.4111118152621327e-27,5.5147753803678813e-28,2.0389946276414855e-26,1.3369602002515056e-27,8.2168070440381249e-24,5.4127838888546481e-25,5.7697948632543913e-28,3.7739612320723534e-29,1.7216598688598861e-26,1.1271822188058426e-27,6.8633836471654749e-28,9.7726688592427638e-27,9.4085171571529533e-27,1.380556620192752e-25,1.2610358421468883e-29,1.7583058350026453e-28,3.6817078430419964e-31,5.0667115301638736e-30,6.7185708752699971e-29,4.3943502886011239e-30,1.6418123705226851e-28,1.0738946496799325e-29,1.6180169667550928e-25,1.0613046403339975e-26,8.4718863720344177e-28,6.4763975606995166e-27,5.5563355074911712e-29,4.2665378879796814e-32,5.8686685207879551e-31,3.0976684483267001e-32,2.0206919238031008e-33,1.0483381055860468e-31,1.4428057894198672e-30,7.8544823896193251e-29,5.1370192387051003e-30,1.2190460272177537e-30,7.959838657667584e-32,1.6191546353452099e-35,2.1521025973586122e-34,3.5748631275966996e-33,2.3319070646817856e-34,1.4452907393016196e-27,9.476353113588634e-29,5.033816940965039e-32,6.9318211899771948e-31,7.0242732157881317e-34,9.4580823222931655e-33,8.890259410750407e-33,5.8055348723231718e-34,1.8642291675217849e-36,2.4770396051641441e-35,1.3016714554614464e-30
1.197234412904713e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258373952,0.6699999999998405,3.4048043716546578e-22,2.5625362322261623e-24,5.2993492007897185e-19,8.2748264687926288e-31,2.278117166817532e-25,8.698369893502829e-39,0.0,2.1709811601802677e-30,0.0,1.59562470559695e-13,1.5956322820326543e-13,3.8751352040182177e-19,3.110754734026874e-20,4.6622251876862552e-19,1.6558162429705914e-22,1.5211795618461442e-21,1.8139727292009365e-20,8.7238518298036252e-23,1.0352398011602826e-21,1.1923807322483244e-20,1.0895223728464263e-23,7.4016761147971614e-22,4.8842337512921927e-23,1.9801054314358022e-21,1.3013286568061387e-22,3.2441315502096927e-27,5.0748362982065535e-22,1.6843950269360042e-23,8.0218755231655192e-23,5.2719301731181274e-24,7.6946854004796747e-24,5.0467356676190745e-25,1.0496926159730892e-21,1.6969790450057842e-24,7.0255464501797448e-27,1.0039973667123262e-25,1.1456979713905857e-24,1.6796184677826433e-23,1.0399204183353081e-24,6.8200394884459916e-26,1.1797237920520716e-26,7.7371457182583505e-28,2.8484150107872854e-26,1.8682362281766096e-27,9.8120132412559798e-24,6.4631669314497792e-25,8.618873148712075e-28,5.6396506778854434e-29,2.404735542579174e-26,1.5749073783999107e-27,9.5542931574927235e-28,1.3661026639151647e-26,1.1993962500155877e-26,1.7638269848290642e-25,1.8748610400684224e-29,2.6281465990842332e-28,5.8415725161425557e-31,8.0871699889194471e-30,1.0068907591820444e-28,6.588159273504466e-30,2.4521929487165135e-28,1.6045634924232426e-29,2.106478910051874e-25,1.3820334768814413e-26,1.1467053214819375e-27,9.0810121557752359e-27,7.5226628219464837e-29,6.7874887605519491e-32,9.3918496410894711e-31,5.2688591315838691e-32,3.438799263273227e-33,1.6628696849129909e-31,2.3022189843497198e-30,1.1740009963580504e-28,7.6811578049879395e-30,1.9449593332413672e-30,1.2705693630814437e-31,2.9115936396546303e-35,3.8992820265751933e-34,6.093469406422524e-33,3.9768628340893056e-34,1.9735205883765196e-27,1.2942734014164534e-28,7.9942254499536829e-32,1.1074307779570528e-30,1.1874728044151851e-33,1.6102383408163982e-32,1.5121674311742247e-32,9.879893435099462e-34,3.3581371105828929e-36,4.4957032373101318e-35,2.0767893875315137e-30
1.2714576351650272e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583738793,0.66999999999983673,4.13054448478576e-22,3.3155112732029872e-24,5.8481864724089545e-19,8.4793703798325601e-31,2.8157317302984715e-25,1.1866815342272415e-38,0.0,3.092604455709455e-30,0.0,1.63199392508769e-13,1.6320025581947675e-13,4.4184713049058557e-19,3.4145597686746526e-20,5.1226697461586363e-19,1.8193634576103698e-22,1.6799513986097206e-21,2.1314329588622371e-20,9.9777016402697811e-23,1.1973340497789209e-21,1.4032238336768221e-20,1.1972158120546294e-23,8.2516726876269098e-22,5.4456783950092204e-23,2.3727472147866552e-21,1.559595183980627e-22,3.2441315502096332e-27,6.1813914576359135e-22,1.723369681557736e-23,9.6070063773306946e-23,6.3145670030479712e-24,9.8542434459566946e-24,6.4644951846166117e-25,1.1147689023262768e-21,2.1768037648752938e-24,9.5670565276249174e-27,1.3722539877169171e-25,1.3695583362573016e-24,2.0120301118646962e-23,1.3319196147217958e-24,8.7368816448912516e-26,1.6188797804217743e-26,1.06200445190804e-27,3.893055199055583e-26,2.5540563314307667e-27,1.1577281815860887e-23,7.6254796775348062e-25,1.2549207025751817e-27,8.2141731448669153e-29,3.2861464643559075e-26,2.1527771171141869e-27,1.3017733272923236e-27,1.8682036658145549e-26,1.5054130257885072e-26,2.2181932615519276e-25,2.7185614878765051e-29,3.8289418279036383e-28,9.0080490461527937e-31,1.2537555963373553e-29,1.4709821714655319e-28,9.6279633095945495e-30,3.5702380306295327e-28,2.3369253329900762e-29,2.6932264400155664e-25,1.7673653253836144e-26,1.5224042819400588e-27,1.2450706487772039e-26,9.9896025142803957e-29,1.0495657837296933e-31,1.4600134832779872e-30,8.6769525116452253e-32,5.6657644851097816e-33,2.5637368644864186e-31,3.5683734600800556e-30,1.7103988233516977e-28,1.1194415395649797e-29,3.0142940906225752e-30,1.9699474360191803e-31,5.0576595371873265e-35,6.8197182959320227e-34,1.0057497607945387e-32,6.5669876892258808e-34,2.6427171347724159e-27,1.733492944620243e-28,1.23390053006386e-31,1.7184465162040379e-30,1.9450019845078878e-33,2.6542488876662187e-32,2.4905650877406764e-32,1.6279869575590132e-33,5.8441993489436343e-36,7.8772593158642242e-35,3.218632921359295e-30
1.3456808574253414e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258373816,0.66999999999983362,4.9413099977276217e-22,4.2152220765888001e-24,6.4084498235233441e-19,8.6600473638770607e-31,3.4252509334833008e-25,1.5879931592024243e-38,0.0,4.3157084132337472e-30,0.0,1.6635968162604386e-13,1.6636065494743717e-13,4.9849021910361335e-19,3.7218762539226528e-20,5.5886587787170221e-19,1.9848807968541288e-22,1.8420822694531726e-21,2.4786257206723039e-20,1.1320372009793174e-22,1.3725880370885371e-21,1.6340400408131964e-20,1.3062099882775047e-23,9.1195684299656365e-22,6.0189763004669434e-23,2.808288064719041e-21,1.8461062184680748e-22,3.2441315502096116e-27,7.4236210291741745e-22,1.7572470332783642e-23,1.1363819834563597e-22,7.4702387991677058e-24,1.2420358222512015e-23,8.1494208979531635e-25,1.1798451886794643e-21,2.7481240723503112e-24,1.2782243888556287e-26,1.8394737813600412e-25,1.6173514925427485e-24,2.3804988487482094e-23,1.6789373818641622e-24,1.1015247209793495e-25,2.1789073216856107e-26,1.4297149606603757e-27,5.2186894026648305e-26,3.4245253939016581e-27,1.3515919181551054e-23,8.9018961171208405e-25,1.78611845665925e-27,1.1694666941932289e-28,4.4044291830411965e-26,2.8861070684954328e-27,1.7402215157005409e-27,2.5056710984416467e-26,1.8636249793812148e-26,2.7508087526902783e-25,3.8552444824694847e-29,5.4529944975508659e-28,1.3543395090187372e-30,1.8940505826707603e-29,2.1008694360740474e-28,1.3754843066522539e-29,5.0815745797427804e-28,3.3271747520856864e-29,3.3887724455208625e-25,2.2242187087160488e-26,1.986861123268219e-27,1.6735328546084859e-26,1.3039871267069214e-28,1.5825159209320956e-31,2.2119158296459432e-30,1.3885579007058878e-31,9.07060180280836e-33,3.8540467872150893e-31,5.3900122838252735e-30,2.4358852468915242e-28,1.5947435174491536e-29,4.5525653188572594e-30,2.976372948309837e-31,8.5202873799793934e-35,1.1560223729968204e-33,1.6132770981215611e-32,1.0538174694297203e-33,3.478029685957496e-27,2.2818244316105952e-28,1.856882055648744e-31,2.5984982851899977e-30,3.0975863013656444e-33,4.251446479939007e-32,3.9863947970983753e-32,2.6068364937036155e-33,9.8647496026440575e-36,1.3378913072378364e-34,4.8612587741482572e-30
1.4199040796856556e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258373761,0.66999999999983095,5.8383583940274086e-22,5.2763785375280622e-24,6.9786047247734664e-19,8.8195717896111852e-31,4.1085740957510894e-25,2.0886840621479275e-38,0.0,5.9125863159550075e-30,0.0,1.6909832510291724e-13,1.6909941224319954e-13,5.5717634442378385e-19,4.0317362846868483e-20,6.0586967618902591e-19,2.1518369619620257e-22,2.0071219496413252e-21,2.8558435416387852e-20,1.2751565909104672e-22,1.561047072156981e-21,1.8850341550299737e-20,1.4161546077938765e-23,1.0001731509830708e-21,6.6017251074029238e-23,3.2874866034555984e-21,2.1613626550141133e-22,3.2441315502095987e-27,8.804680336343254e-22,1.7866123935215263e-23,1.3295048353882164e-22,8.7407503612254236e-24,1.5434275034457532e-23,1.0128647065400433e-24,1.2449214750326509e-21,3.4205167114476925e-24,1.679019265765728e-26,2.4234002218693923e-25,1.8894402314067347e-24,2.7855991406544511e-23,2.0865672880126991e-24,1.3691931981015182e-25,2.8824555963740391e-26,1.8917417708316632e-27,6.8758632605570564e-26,4.5128899925269432e-27,1.5630671954791019e-23,1.029422206406244e-24,2.4910279586160869e-27,1.6314461909392528e-28,5.8021213570413986e-26,3.8028446907047022e-27,2.2871526584701122e-27,3.3029191564929996e-26,2.2788231911132163e-26,3.3689335468863076e-25,5.3594840011250466e-29,7.6096531173206503e-28,1.9904335087712892e-30,2.7957059474817032e-29,2.940337981010907e-28,1.9256173560709768e-29,7.0876093659376418e-28,4.6418735205270662e-29,4.2037012329630098e-25,2.7595596368985119e-26,2.5536721063556084e-27,2.2100238452854831e-26,1.6762906765125247e-28,2.332629322529023e-31,3.2744531446027299e-30,2.1654750811797478e-31,1.4151046097272983e-32,5.6638509311795473e-31,7.9553485656664303e-30,3.3993247565445059e-28,2.2260924460622853e-29,6.7185640991108173e-30,4.3939329942101228e-31,1.3961825025529618e-34,1.905081561373611e-33,2.5221001964533453e-32,1.6480920561350524e-33,4.5070261235229901e-27,2.9573894777990029e-28,2.7315922364548724e-31,3.8391418907506419e-30,4.8100296218048062e-33,6.6362435668654521e-32,6.2185436038904023e-32,4.0680391069137099e-33,1.6198503964046268e-35,2.2093272490745667e-34,7.1742782108773026e-30
1.4941273019459698e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583737133,0.66999999999982862,6.8224940654367574e-22,6.5136575026989461e-24,7.5572994953438306e-19,8.9604541733277813e-31,4.8671401736964281e-25,2.7050056138840084e-38,0.0,7.9670333175053879e-30,0.0,1.7146611218259471e-13,1.7146731645608924e-13,6.1765940600774943e-19,4.3432942552366182e-20,6.5314759581284675e-19,2.319767362950294e-22,2.1746736223917923e-21,3.2632897332379486e-20,1.4270873306059342e-22,1.7627278880869248e-21,2.1563496616113422e-20,1.526743341133523e-23,1.0894924239599335e-21,7.1917829831186716e-23,3.8109248764268425e-21,2.5057489627710992e-22,3.2441315502095585e-27,1.0327057429296991e-21,1.812007653630163e-23,1.5402698330009346e-22,1.0127427760952062e-23,1.893765006384398e-23,1.2429579801300024e-24,1.3099977613858369e-21,4.2037107672369777e-24,2.1721035332914244e-26,3.143450979879358e-25,2.1860879341167441e-24,3.2277523358632305e-23,2.5604608455079318e-24,1.6804115025243358e-25,3.7545586068901688e-26,2.4645505438365642e-27,8.9199457907113033e-26,5.8555728027477724e-27,1.7923790400016085e-23,1.1803936895088214e-24,3.4112166800997159e-27,2.2346444433934335e-28,7.5258022780995874e-26,4.9335961100958129e-27,2.960489021681781e-27,4.2867012088257899e-26,2.7558518004856772e-26,4.079911236264241e-25,7.3183836088319176e-29,1.0426922054463409e-27,2.8657431266365455e-30,4.0409531783784879e-29,4.0409495840357666e-28,2.6470418699149946e-29,9.7070163495128739e-28,6.3589290314194686e-29,5.1486132233805617e-25,3.3803651539252114e-26,3.2374452403854918e-27,2.8726416381845381e-26,2.1254809333032379e-28,3.3685329194391861e-31,4.7471214244267026e-30,3.2986950778581106e-31,2.1563794938515691e-32,8.1545517543582975e-31,1.1498620463094496e-29,4.6579240146378403e-28,3.0510398530377671e-29,9.7098752213033347e-30,6.3521711197174024e-31,2.2304199859043123e-34,3.0591471045893952e-33,3.8516570409277473e-32,2.5177577621610013e-33,5.7597259414375728e-27,3.7799226186440909e-28,3.9365855108462569e-31,5.5544504178062772e-30,7.2992006292410709e-33,1.0118237127607041e-31,9.4760049050135242e-32,6.2011055796075937e-33,2.5933072443741529e-35,3.5552780926110173e-34,1.0368757331271797e-29
1.568350524206284e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583736728,0.66999999999982662,7.8941455929422438e-22,7.9416467632399633e-24,8.1433493096289626e-19,9.0849798310206752e-31,5.7019879943365299e-25,3.4545404913015182e-38,0.0,1.0575421736412742e-29,0.0,1.7350920140910409e-13,1.7351052568180212e-13,6.7971574166627199e-19,4.6558154033565769e-20,7.0058591755622581e-19,2.4882679953614299e-22,2.3443892942434e-21,3.7010909891687484e-20,1.5877794040229599e-22,1.9776231708516199e-21,2.4480773257452394e-20,1.637709792633297e-23,1.1796282085950041e-21,7.7872548140653269e-23,4.3790299394835255e-21,2.8795474089736436e-22,3.2441315502095385e-27,1.199268019404788e-21,1.8339255440912751e-23,1.7688139917896719e-22,1.1631177526617911e-23,2.2972357739191555e-23,1.5079770138059372e-24,1.3750740477390226e-21,5.1075465036270046e-24,2.7715981039113079e-26,4.0207237984706965e-25,2.5074709947847959e-24,3.7072455982844886e-23,3.1063014920667314e-24,2.0389187236230725e-25,4.8226961757859878e-26,3.1662171737990889e-27,1.1411159291745149e-25,7.4921924825383183e-27,2.039709489927865e-23,1.3432237273997965e-24,4.5948502268021866e-27,3.0106860441111162e-28,9.6261142782603577e-26,6.3116403867042442e-27,3.7797052398941404e-27,5.4861254257357044e-26,3.2995932381449877e-26,4.8911460968300215e-25,9.8327805282147998e-29,1.4053287980236084e-27,4.0498072327565842e-30,5.7309816414238759e-29,5.4628847856400672e-28,3.5792671868827518e-29,1.3077423506479569e-27,8.5687040192864566e-29,6.2340705446789069e-25,4.0935874687254344e-26,4.053785959008637e-27,3.6810482886536352e-26,2.6618247891817182e-28,4.7749200801079815e-31,6.7530242432616761e-30,4.9188120426518457e-31,3.2164533580382631e-32,1.1524354118819133e-30,1.6308214368682601e-29,6.278050178939042e-28,4.1131563621062998e-29,1.3769712341415421e-29,9.0105775120968325e-31,3.4813208066691325e-34,4.7974020900666118e-33,5.7582163257025184e-32,3.7651988866917066e-33,7.2686278179033092e-27,4.7707895069995351e-28,5.5684356348841877e-31,7.8850245393457893e-30,1.0847037410092385e-32,1.510127259007825e-31,1.4135637178496409e-31,9.2532230749948927e-33,4.0567042449059945e-35,5.5877167533801979e-34,1.470452782146428e-29
1.7167969687269125e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583736073,0.66999999999982329,1.0300356784762204e-21,1.1427425659626657e-23,9.3334739451612303e-19,9.2929558043672517e-31,7.6031420189504224e-25,5.4301270116863969e-38,0.0,1.7910660869549382e-29,0.0,1.7678270076193288e-13,1.7678427206537384e-13,8.0776609842929504e-19,5.2812694990351242e-20,7.95560043335006e-19,2.825616709021349e-22,2.6891256163876278e-21,4.6679630365546228e-20,1.9352146936370883e-22,2.4469350194814463e-21,3.092923827010717e-20,1.8598769059595631e-23,1.3613668347911594e-21,8.9879399754982695e-23,5.6503216817649081e-21,3.716096304749596e-22,3.2441315502095119e-27,1.5759317416234198e-21,1.8690537947821918e-23,2.2795311819643771e-22,1.4991827550901657e-23,3.2803191695713856e-23,2.1538082328154481e-24,1.5052266204453932e-21,7.3168076427144153e-24,4.3517965590195753e-26,6.3396704337757844e-25,3.2247984213373511e-24,4.77885961830162e-23,4.4365594165003963e-24,2.912758049779878e-25,7.6695737403568851e-26,5.0367099428292458e-27,1.8000079360655024e-25,1.1821661646171977e-26,2.588982415266805e-23,1.7048250573914427e-24,7.9824466829746546e-27,5.2323342413242007e-28,1.517943970316529e-25,9.9560392945865212e-27,5.9414168893433235e-27,8.6600885701220286e-26,4.606847510965902e-26,6.8441712739583594e-25,1.700917144050762e-28,2.4443476399789013e-27,7.7031790311479226e-30,1.0969451325685115e-28,9.5611164400845889e-28,6.266796782414618e-29,2.272927081810882e-27,1.4898529171733669e-28,8.8683552366167442e-25,5.8247541692611704e-26,6.1514321887490556e-27,5.821613061558703e-26,4.0402286420106328e-28,9.1399885761253957e-31,1.3007391434505135e-29,1.0352747025529564e-30,6.773432968610518e-32,2.1925330527833554e-30,3.1221211987072252e-29,1.0920344808369418e-27,7.157347239795039e-29,2.6355294505709449e-29,1.7254572048539518e-30,8.0010357029376587e-34,1.1119411606793505e-32,1.2185526220833633e-31,7.97223180567742e-33,1.1197544009173548e-26,7.3512191387025431e-28,1.0612477389009962e-30,1.5121949240211652e-29,2.2697398422287433e-32,3.1841870077630894e-31,2.9780297673939016e-31,1.9504847676315768e-32,9.367856628235365e-35,1.3012644373994446e-33,2.8146582088991215e-29
1.8631874851301477e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735601,0.66999999999982107,1.3014698510355488e-21,1.577958807726541e-23,1.0525372840165301e-18,9.4553464433993036e-31,9.7816711946026161e-25,8.1379219526740308e-38,0.0,2.8795225887774634e-29,0.0,1.7917005662962346e-13,1.7917187859223538e-13,9.3811693360758595e-19,5.8954206926744846e-20,8.8885330970751956e-19,3.156996207797515e-22,3.0344624637703227e-21,5.7404019044421455e-20,2.3114175668572877e-22,2.9609855830064164e-21,3.8088736400658834e-20,2.0781183559572087e-23,1.5412097675917757e-21,1.0176151711430213e-22,7.0810023629027666e-21,4.6576167625690544e-22,3.2441315502094904e-27,2.0047791656227757e-21,1.894682930249651e-23,2.8532068186741678e-22,1.8767117250483294e-23,4.5068990916483374e-23,2.9597335622914934e-24,1.6335766283638882e-21,1.0084716655540871e-23,6.5190454944840428e-26,9.5300460661363445e-25,4.0294886295610031e-24,5.9826959188978521e-23,6.0967596974351368e-24,4.0035112846778736e-25,1.1628251039923328e-25,7.6382412241700493e-27,2.7072391455290701e-25,1.7784185993539487e-26,3.2025473505340402e-23,2.1087360551375162e-24,1.3103912678036793e-26,8.5920611766650693e-28,2.2822786332594166e-25,1.4973210462450907e-26,8.9103898765454328e-27,1.3032934269137003e-25,6.2149973949491199e-26,9.2503863335163346e-25,2.7827969080918869e-28,4.017353027791892e-27,1.3736840772942832e-29,1.9663895490536127e-28,1.5812662837342402e-27,1.0367609395964399e-28,3.7333382901740981e-27,2.4478896882475108e-28,1.2137827170900664e-24,7.9736951120902922e-26,8.9455933528985476e-27,8.7714993094976632e-26,5.8766642089610492e-28,1.6403128393121171e-30,2.3465670669712272e-29,2.0230404338958119e-30,1.324200801516099e-31,3.9112102100021231e-30,5.5985752639712682e-29,1.7949194740131972e-27,1.176786251638114e-28,4.7249395299682504e-29,3.0946072334935897e-30,1.6945156000404811e-33,2.3716605281721237e-32,2.3943445121670655e-31,1.5671765517471006e-32,1.6517303623225675e-26,1.0845702547347057e-27,1.8961681550225435e-30,2.7160411570484223e-29,4.4149133970222411e-32,6.2333059720713861e-31,5.8258141168377198e-31,3.8173850154066e-32,1.9936209773234978e-34,2.7888936550303956e-33,5.0465009711692487e-29
2.009578001533383e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583735246,0.6699999999998193,1.6063810246495939e-21,2.1147391779221682e-23,1.1730522577061996e-18,9.5857498673414181e-31,1.2260883199487559e-24,1.1779967699219914e-37,0.0,4.457982079170372e-29,0.0,1.809323153491347e-13,1.8093439294597378e-13,1.0714964752035432e-18,6.5040859972804299e-20,9.8133912454674615e-19,3.4855085049203666e-22,3.3837018905410555e-21,6.9301545131950482e-20,2.7203940460035015e-22,3.5253168395676137e-21,4.603764678015853e-20,2.2944755033097958e-23,1.7204750702002457e-21,1.136058451629014e-22,8.6869812850537236e-21,5.7145810372622133e-22,3.2441315502094725e-27,2.4909440495207694e-21,1.9136089157296962e-23,3.4959476597667526e-22,2.2997243249703287e-23,6.020613429943934e-23,3.9544546920956494e-24,1.761926636282382e-21,1.3514810148686005e-23,9.4372621275943618e-26,1.3837166096418635e-24,4.9300650971796858e-24,7.3315479359366107e-23,8.1461624248294465e-24,5.3501522328354789e-25,1.7029952061082203e-25,1.1188714722446266e-26,3.9331198146710066e-25,2.5842370480123742e-26,3.8878858155891981e-23,2.5598814952525193e-24,2.0643218433553008e-26,1.3539116609978602e-27,3.3146589002997803e-25,2.1751200639728141e-26,1.2913782710642002e-26,1.8944770168963093e-25,8.1779608572399688e-26,1.2191236842840718e-24,4.3719742410252397e-28,6.336173756707496e-27,2.3371066384609937e-29,3.3604701765569828e-28,2.5098401940790777e-27,1.6460233442717048e-28,5.8851810340179052e-27,3.8598517452448982e-28,1.6151060004862609e-24,1.0611848432373761e-25,1.2613107454324303e-26,1.2758626763437132e-25,8.2874757637403608e-28,2.8087577642156819e-30,4.0360293136366968e-29,3.7439432920055997e-30,2.4515751010812684e-31,6.6572251718043066e-30,9.5718164267392746e-29,2.8311813934084919e-27,1.8566790053955673e-28,8.0763236488462934e-29,5.2913954196453962e-30,3.3787466031811293e-33,4.7575508067923899e-32,4.4559138234474072e-31,2.9176580602873996e-32,2.3609272865054898e-26,1.5504975140952661e-27,3.2323199216256233e-30,4.6506445570563613e-29,8.1402231760470106e-32,1.1555892047397178e-30,1.0794628292735787e-30,7.075929573487705e-32,3.9947121563881615e-34,5.6219804930306159e-33,8.6267681989719103e-29
