Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C8H9X(653),S(610),C8H9X(652),C8H9X(651),C8H9X(650)
2.9465821472474624e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12585788394304379,0.59561834088441712,9.929846627789267e-12,0.0,7.0312851162103175e-10,3.5205585890813975e-36,0.0,0.0,0.0,0.0,0.0,0.074398096389072299,0.073052191413529644,0.00064743053318410012,9.1534222421819184e-06,5.4724401014667007e-06,1.7560505774931345e-06,1.3649446376226226e-08,8.6127075720449312e-10,6.9351115711204453e-09,6.9317693269413236e-09,4.0810814573902871e-12,2.2708593799821456e-13,2.063077326858358e-12,2.0623337085254895e-12,2.0627055369857534e-12
2.958775423486344e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12559729384364526,0.59548253431261977,1.0017810137737206e-11,0.0,7.0442431427502461e-10,3.5350734890260118e-36,0.0,0.0,0.0,0.0,0.0,0.074534063703588921,0.073176681722305514,0.00065291427668789969,9.2319677354346899e-06,5.525896200330777e-06,1.783807625453631e-06,1.3883289334487759e-08,8.813381398466443e-10,7.0547096374780524e-09,7.0512921807520823e-09,4.1819278521178313e-12,2.3425834143166837e-13,2.1142205209697581e-12,2.1134544410295395e-12,2.1138375008787328e-12
2.9709686997252257e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12533792777976913,0.59534732097232834,1.0106084849896612e-11,0.0,7.0571333963600623e-10,3.5495830627321545e-36,0.0,0.0,0.0,0.0,0.0,0.074669438477852831,0.073300540135066788,0.00065841652176002212,9.3106796243662167e-06,5.5795812180707342e-06,1.8118490136525353e-06,1.4119798801101079e-08,9.0175833905390653e-10,7.1756912691361461e-09,7.1721973066272814e-09,4.2846805881126821e-12,2.4161651092631104e-13,2.1663358615926878e-12,2.1655467648508222e-12,2.1659413337006503e-12
2.983161975964107e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12507977726738531,0.5952126966833291,1.0194669706101523e-11,0.0,7.0699564354873661e-10,3.5640873137636874e-36,0.0,0.0,0.0,0.0,0.0,0.074804224889970225,0.073423770960933027,0.00066393720554066323,9.389555396854144e-06,5.6334944444284429e-06,1.840175796215406e-06,1.4358987388423671e-08,9.2253532885943393e-10,7.29806342434261e-09,7.2944916479071894e-09,4.3893635513339699e-12,2.4916413758066721e-13,2.2194356801302638e-12,2.2186230008734383e-12,2.2190293615953957e-12
2.995355252202989e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12482283390199342,0.59507865730501142,1.0283563651922658e-11,0.0,7.0827128124474768e-10,3.5785862455862295e-36,0.0,0.0,0.0,0.0,0.0,0.074938427078445419,0.073546378469085863,0.00066947626534202517,9.468592550955768e-06,5.6876351693634275e-06,1.8687890177028098e-06,1.4600867621975971e-08,9.4367309642094031e-10,7.4218330219846607e-09,7.4181821084969208e-09,4.496000740228319e-12,2.5690496107333522e-13,2.2735323696785691e-12,2.2726955315415745e-12,2.2731139723333834e-12
3.0075485284418704e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12456708935767857,0.59494519873589391,1.0372765636670029e-11,0.0,7.0954030735066121e-10,3.5930798615682694e-36,0.0,0.0,0.0,0.0,0.0,0.075072049142653766,0.073668366889239945,0.00067503363864893963,9.5477885950134023e-06,5.7420026831028704e-06,1.8976897131060514e-06,1.4845451940149994e-08,9.651756417693631e-10,7.547006941425341e-09,7.5432755527033597e-09,4.6046162643539009e-12,2.6484276988979581e-13,2.3286383843727277e-12,2.3277768002049075e-12,2.3282076146573025e-12
3.019741804680752e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.1243125353861806,0.59481231691315861,1.0462274613395001e-11,0.0,7.1080277589637843e-10,3.6075681649822695e-36,0.0,0.0,0.0,0.0,0.0,0.075205095143307713,0.073789740412107604,0.0006806092631194572,9.6271410477565512e-06,5.7965962761905258e-06,1.9268789078439357e-06,1.5092752693931492e-08,9.8704697755749117e-10,7.6735920223465527e-09,7.6697788050786218e-09,4.715234342999045e-12,2.7298140154546617e-13,2.3847662387299679e-12,2.383879310461031e-12,2.3843227976248527e-12
3.031935080919634e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12405916381597698,0.59468000781219266,1.0552089538891836e-11,0.0,7.1205874032314182e-10,3.6220511590057661e-36,0.0,0.0,0.0,0.0,0.0,0.075337569102916141,0.073910503189856452,0.00068620307658540818,9.7066474384009277e-06,5.851415239534562e-06,1.9563576177605427e-06,1.5342782146635337e-08,1.0092911288086074e-09,7.801595064598522e-09,7.7976986502699376e-09,4.8278793037957111e-12,2.8132474280497984e-13,2.4419285069898424e-12,2.4410156254950191e-12,2.4414720899486413e-12
3.0441283571585154e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12380696655137841,0.59454826744613543,1.0642209373698736e-11,0.0,7.1330825349147038e-10,3.6365288467224407e-36,0.0,0.0,0.0,0.0,0.0,0.075469475006237047,0.074030659336560764,0.00069181501705293082,9.7863053067442931e-06,5.9064588644543883e-06,1.9861268491240012e-06,1.559555247365403e-08,1.0319121326651844e-09,7.931022828055598e-09,7.9270418328758986e-09,4.9425755813281126e-12,2.898767298976731e-13,2.5001378224517367e-12,2.4991983674162982e-12,2.4996681193333686e-12
3.056321633397397e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12355593557163767,0.59441709186543079,1.0732633082098396e-11,0.0,7.1455136768897243e-10,3.6510012311231941e-36,0.0,0.0,0.0,0.0,0.0,0.075600816800723947,0.074150212928646417,0.00069744502270297371,9.866112203259313e-06,5.9617264427264316e-06,2.016187598626247e-06,1.5851075762219139e-08,1.0549140381376794e-09,8.0618820324783386e-09,8.0578150573089578e-09,5.0593477157368233e-12,2.9864134872925878e-13,2.5594068768098107e-12,2.5584402165929659e-12,2.5589235718104681e-12
3.068514909636279e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12330606293007101,0.59428647715738991,1.0823359632118082e-11,0.0,7.1578813463803541e-10,3.6654683151072053e-36,0.0,0.0,0.0,0.0,0.0,0.075731598396965791,0.074269168005329331,0.00070309303189176723,9.9460656891833469e-06,6.0172172666289181e-06,2.0465408533837395e-06,1.6109364011175398e-08,1.0783009058534739e-09,8.1941793573817554e-09,8.1900249876641155e-09,5.1782203513186296e-12,3.0762263508967149e-13,2.6197484194855442e-12,2.618753910983709e-12,2.6192511910703244e-12
3.0807081858751604e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12305734075319182,0.59415641944575548,1.0914387995529253e-11,0.0,7.1701860550339747e-10,3.6799301014829762e-36,0.0,0.0,0.0,0.0,0.0,0.075861823669120462,0.074387528569047928,0.00070875898315126795,1.0026163336605314e-05,6.0729306289856631e-06,2.0771875909391413e-06,1.6370429130767439e-08,1.1020768078059976e-09,8.3279214419096367e-09,8.3236782475936702e-09,5.2992182351224401e-12,3.1682467485706601e-13,2.6811752569580003e-12,2.6801522454674462e-12,2.6806637777922384e-12
3.092901462114042e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12280976123985701,0.59402691489027615,1.1005717147846749e-11,0.0,7.1824283089959985e-10,3.6943865929693694e-36,0.0,0.0,0.0,0.0,0.0,0.075991496455342394,0.074505298585889265,0.00071444281518957679,1.0106402728549649e-05,6.1288658232089013e-06,2.1081287792639195e-06,1.663428294243886e-08,1.1262458271040774e-09,8.4631148847148848e-09,8.4587814201880042e-09,5.4223662155415466e-12,3.262516041979548e-13,2.7437002520919671e-12,2.7426480711708694e-12,2.743174188972261e-12
3.105094738352924e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12256331666042507,0.59389795968628389,1.1097346068327521e-11,0.0,7.1946086089832489e-10,3.7088377921966278e-36,0.0,0.0,0.0,0.0,0.0,0.076120620558204066,0.074622481986009459,0.00072014446689133075,1.0186781459057412e-05,6.1850221433411413e-06,2.1393653767618693e-06,1.6900937178643431e-08,1.150812057721558e-09,8.5997662438457663e-09,8.5953410478622681e-09,5.5476892409024965e-12,3.359076097634693e-13,2.8073363234641089e-12,2.8062542947939879e-12,2.8067953372490459e-12
3.1172880145918054e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12231799935592606,0.59376955006427901,1.1189273739968978e-11,0.0,7.2067274503562055e-10,3.7232837017073945e-36,0.0,0.0,0.0,0.0,0.0,0.076249199745111226,0.074739082664048023,0.00072586387731806801,1.0267297133264557e-05,6.2413988840961101e-06,2.1708983322735443e-06,1.7170403482668421e-08,1.1757796042472299e-09,8.7378820366380121e-09,8.7333636322488964e-09,5.6752123580508953e-12,3.4579692888173076e-13,2.8720964446872772e-12,2.8709838779338474e-12,2.8715401902278589e-12
3.129481290830687e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12207380173724337,0.59364168228952108,1.1281499149506897e-11,0.0,7.2187853231901053e-10,3.73772432395771e-36,0.0,0.0,0.0,0.0,0.0,0.076377237748712773,0.074855104479536305,0.00073160098570856805,1.0347947367477519e-05,6.2979953408987555e-06,2.2027285850815713e-06,1.7442693408469652e-08,1.2011525816351049e-09,8.8774687396126087e-09,8.8728556340958734e-09,5.8049607109343878e-12,3.5592384974632042e-13,2.9379936437330997e-12,2.9368498364065305e-12,2.9374217698028796e-12
3.141674567069569e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12183071628430696,0.59351435266162467,1.137402128741297e-11,0.0,7.2307827123449727e-10,3.7521596613180103e-36,0.0,0.0,0.0,0.0,0.0,0.076504738267304487,0.074970551257300497,0.0007373557314791692,1.0428729789246018e-05,6.3548108099243733e-06,2.2348570649168379e-06,1.771781842051828e-08,1.2269351149550803e-09,9.0185327883793262e-09,9.0138234731706802e-09,5.9369595391831e-12,3.6629271160083276e-13,3.0050410022530001e-12,3.0038652395675988e-12,3.0044531514779298e-12
3.1538678433084504e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12158873554529766,0.59338755751416172,1.1466839147891951e-11,0.0,7.2427200975345497e-10,3.7665897160741028e-36,0.0,0.0,0.0,0.0,0.0,0.076631704965227115,0.075085426787858872,0.00074312805422406048,1.0509642037433264e-05,6.4118445881368142e-06,2.267284691965537e-06,1.7995789893659084e-08,1.2531313391440289e-09,9.1610805775457879e-09,9.1562735281698001e-09,6.0712341766878351e-12,3.76907904919506e-13,3.0732516548977762e-12,3.0720432096310946e-12,3.0726474636857581e-12
3.166061119547332e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12134785213586284,0.59326129321426901,1.155995172887844e-11,0.0,7.2545979533941714e-10,3.7810144904281383e-36,0.0,0.0,0.0,0.0,0.0,0.076758141473259212,0.07519973482781335,0.00074891789371555044,1.0590681762283528e-05,6.469095973325841e-06,2.3000123768770539e-06,1.8276619112979967e-08,1.279745398757352e-09,9.3051184606320239e-09,9.3002121366337369e-09,6.2078100501762416e-12,3.8777387158391521e-13,3.1426387886358593e-12,3.1413969209872444e-12,3.1420178871060294e-12
3.178254395786214e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12110805873834278,0.59313555616226066,1.1653358032033328e-11,0.0,7.2664167495475808e-10,3.7954339864995766e-36,0.0,0.0,0.0,0.0,0.0,0.076884051389004143,0.075313479100236058,0.00075472518990431464,1.0671846625487132e-05,6.5265642641436401e-06,2.333041020772683e-06,1.8560317273692737e-08,1.3067814477210338e-09,9.4506527499904848e-09,9.4456455948674553e-09,6.3467126777872901e-12,3.9889510505572255e-13,3.2132156420704033e-12,3.2119395995189758e-12,3.2125776539821233e-12
3.1904476720250953e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12086934810100811,0.59301034279124643,1.1747057062739862e-11,0.0,7.278176950672733e-10,3.8098482063261314e-36,0.0,0.0,0.0,0.0,0.0,0.077009438277271705,0.075426663295050142,0.0007605498829196197,1.0753134300242973e-05,6.5842487601404663e-06,2.3663715152551577e-06,1.8846895481024749e-08,1.3342436490842327e-09,9.5976897167313604e-09,9.5925801578661448e-09,6.4879676676442356e-12,4.1027615054547386e-13,3.2849955047553071e-12,3.2836845219174062e-12,3.2843400474368897e-12
3.202640948263977e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.1206317130373071,0.5928856495667566,1.1841047830099405e-11,0.0,7.2898790165665772e-10,3.8242571518647122e-36,0.0,0.0,0.0,0.0,0.0,0.077134305670454886,0.07553929106940542,0.00076639191306952629,1.0834542471318506e-05,6.6421487617994861e-06,2.4000047424189797e-06,1.9136364750121433e-08,1.3621361747724449e-09,9.7462355906531526e-09,9.741022039246244e-09,6.6316007164263842e-12,4.2192160517743437e-13,3.3579917165103236e-12,3.3566450149963961e-12,3.3573184007874816e-12
3.214834224502859e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12039514642512436,0.59276147298636905,1.1935329346926891e-11,0.0,7.3015234022088389e-10,3.8386608249923596e-36,0.0,0.0,0.0,0.0,0.0,0.077258657068900741,0.075651366048049076,0.00077225122084107237,1.0916068835107372e-05,6.7002635705708009e-06,2.4339415748615265e-06,1.9428736005959406e-08,1.3904632053412768e-09,9.8962965601784698e-09,9.8909774111816605e-09,6.7776376079399084e-12,4.3383611815045968e-13,3.4322176667353541e-12,3.4308344550063135e-12,3.4315260968593864e-12
3.2270275007417403e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.12015964120604884,0.59263780957934542,1.2029900629745887e-11,0.0,7.3131105578248337e-10,3.8530592275071599e-36,0.0,0.0,0.0,0.0,0.0,0.077382495941276691,0.075762891823690948,0.00077812774690043385,1.0997711099684556e-05,6.7585924889046801e-06,2.4681828756949416e-06,1.972402008327008e-08,1.4192289297308566e-09,1.0047878772294836e-08,1.0042452404345069e-08,6.9261042116879115e-12,4.4602439089489167e-13,3.5076867937240734e-12,3.5062662669471306e-12,3.5069765672997798e-12
3.239220776980622e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11992519038465239,0.59251465590626773,1.2124760698783462e-11,0.0,7.324640928947323e-10,3.8674523611291569e-36,0.0,0.0,0.0,0.0,0.0,0.077505825724931435,0.075873871957364114,0.00078402143209306682,1.1079466984859299e-05,6.8171348202840136e-06,2.5027294985587701e-06,2.0022227726473602e-08,1.448437545020926e-09,1.0200988332500607e-08,1.0195453107854232e-08,7.0770264814400597e-12,4.5849117722547852e-13,3.584412583976986e-12,3.5829539238809571e-12,3.5836832918903276e-12
3.251414053219504e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11969178702777809,0.59239200855868468,1.2219908577964671e-11,0.0,7.3361149564774048e-10,3.881840227501259e-36,0.0,0.0,0.0,0.0,0.0,0.077628649826251145,0.075984309978780293,0.00078993221744383022,1.1161334222225622e-05,6.8758898692559904e-06,2.537582287633345e-06,2.0323369589622925e-08,1.4780932561866362e-09,1.0355631304755768e-08,1.0349985569223253e-08,7.2304304538019606e-12,4.7124128349031353e-13,3.6624085715140528e-12,3.6609109462441543e-12,3.6616597978595533e-12
3.2636073294583853e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11945942426383831,0.59226986415875882,1.2315343294906803e-11,0.0,7.3475330767444895e-10,3.8962228281901272e-36,0.0,0.0,0.0,0.0,0.0,0.077750971621010551,0.07609420938668067,0.00079586004415708913,1.1243310555210651e-05,6.9348569414630397e-06,2.5727420776539018e-06,2.0627456236357817e-08,1.5082002758550904e-09,1.0511813711437615e-08,1.0506055794318731e-08,7.3863422467845711e-12,4.8427956871578619e-13,3.7416883371869814e-12,3.7401509011591253e-12,3.7409196591948815e-12
3.275800605697267e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11922809528212236,0.59214821935892126,1.2411063880913358e-11,0.0,7.3588957215653686e-10,3.9106001646870546e-36,0.0,0.0,0.0,0.0,0.0,0.077872794454719313,0.076203573649181677,0.00080180485361680065,1.1325393739120691e-05,6.9940353436730171e-06,2.608209693925401e-06,2.0934498139868768e-08,1.538762824062651e-09,1.0669541533301236e-08,1.0663669747320651e-08,7.5447880583738372e-12,4.9761094474755162e-13,3.8222655079913275e-12,3.8206874017459049e-12,3.8214764959544733e-12
3.2879938819361487e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11899779333211345,0.59202707084152995,1.2507069370967717e-11,0.0,7.3702033183023577e-10,3.9249722384088478e-36,0.0,0.0,0.0,0.0,0.0,0.077994121642963724,0.07631240620411632,0.00080776658738658037,1.1407581541185154e-05,7.0534243838086828e-06,2.643985952338066e-06,2.1244505682870548e-08,1.5697851280130591e-09,1.0828820709444672e-08,1.0822833350688035e-08,7.7057941651007964e-12,5.1124037638750396e-13,3.9041537563784885e-12,3.9025341064336758e-12,3.9033439735789963e-12
3.3001871581750303e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11876851172281515,0.59190641531853261,1.2603358803726614e-11,0.0,7.3814562899205814e-10,3.9393390506986846e-36,0.0,0.0,0.0,0.0,0.0,0.078114956471743574,0.076420710459370628,0.00081374518720975209,1.148987174059832e-05,7.1130233709764479e-06,2.6800716593836032e-06,2.1557489157585225e-08,1.6012714218363837e-09,1.0989657137278753e-08,1.0983552485129191e-08,7.8693869206124257e-12,5.2517288152676615e-13,3.9873667995677197e-12,3.9857047182722963e-12,3.9865358022033855e-12
3.312380434413912e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11854024382208686,0.59178624953113423,1.2699931221513308e-11,0.0,7.3926550550443853e-10,3.9537006028269682e-36,0.0,0.0,0.0,0.0,0.0,0.078235302197804765,0.076528489793215956,0.0008197405950093814,1.1572262128559017e-05,7.172831615494443e-06,2.7164676121720968e-06,2.1873458765734586e-08,1.6332259463488344e-09,1.1152056672501464e-08,1.1145832989576556e-08,8.0355927542433631e-12,5.394135312746854e-13,4.071918398858289e-12,4.0702129842439699e-12,4.0710657359687573e-12
3.3245737106527937e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11831298305598809,0.59166657024946978,1.2796785670310539e-11,0.0,7.4038000280128817e-10,3.9680568959921824e-36,0.0,0.0,0.0,0.0,0.0,0.07835516204896692,0.076635747554636396,0.00082575275288829144,1.1654750508308243e-05,7.2328484289198781e-06,2.7531745984495739e-06,2.2192424618541737e-08,1.6656529488134709e-09,1.1316025129076823e-08,1.1309680661165997e-08,8.2044381695888109e-12,5.5396745008384186e-13,4.1578223589418546e-12,4.156072694575165e-12,4.1569475723345637e-12
3.336766986891675e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11808672290813203,0.59154737427228077,1.2893921199753271e-11,0.0,7.4148916189346613e-10,3.9824079313217205e-36,0.0,0.0,0.0,0.0,0.0,0.078474539224447096,0.076742487063651985,0.00083178160312906251,1.1737334695164753e-05,7.2930731240757493e-06,2.7901933966162132e-06,2.2514396736741789e-08,1.6985566827018296e-09,1.1481568279218159e-08,1.1475101255220567e-08,8.3759497430787641e-12,5.6883981587106858e-13,4.2450925272151944e-12,4.2432976820488828e-12,4.2441951513910856e-12
3.348960263130557e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11786145691904724,0.59142865842659564,1.2991336863121163e-11,0.0,7.4259302337416818e-10,3.9967537098727173e-36,0.0,0.0,0.0,0.0,0.0,0.078593436895178698,0.076848711611637741,0.0008378270881940163,1.1820012516558682e-05,7.3535050150768751e-06,2.8275247757452012e-06,2.2839385050601332e-08,1.7319414074565036e-09,1.164869185337574e-08,1.1642100485238558e-08,8.5501541225538604e-12,5.8403586013448512e-13,4.3337427930933942e-12,4.3319018213173867e-12,4.3328223551723897e-12
3.3611535393694387e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11763717868554839,0.5913104195674157,1.3089031717330878e-11,0.0,7.4369162742423481e-10,4.0110942326328689e-36,0.0,0.0,0.0,0.0,0.0,0.078711858204126336,0.076954424461638013,0.00084388915072518571,1.1902781812063216e-05,7.4141434173552763e-06,2.8651694956022033e-06,2.3167399399946802e-08,1.7658113882546949e-09,1.1817401540228678e-08,1.1810684022885873e-08,8.7270780258429593e-12,5.9956086806654921e-13,4.4237870873235714e-12,4.4218990282154758e-12,4.4228431069698351e-12
3.37334681560832e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.11741388186011516,0.59119265457740422,1.3187004822928147e-11,0.0,7.4478501381737842e-10,4.0254295005212434e-36,0.0,0.0,0.0,0.0,0.0,0.0788298062665964,0.077059628848677106,0.00084996773354426751,1.1985640433424334e-05,7.4749876476849322e-06,2.9031283066654581e-06,2.349844953420132e-08,1.8001708957727779e-09,1.1987702986681021e-08,1.1980857497992556e-08,8.9067482393427455e-12,6.1542017866312776e-13,4.515239381299264e-12,4.513303259074444e-12,4.514271370646241e-12
