Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H6(54),C4H7(69),C4H5X(380),C4H7X(140),C4H7(439),C4H7(68),C4H7X(145),C4H7X(142),C4H7X(143),C4H5X(381),C4H7X(146),C4H6a(379),C6H10(384),C6H9X(985),C6H9X(986),C6H9X(525),C6H9(1116),SX(1115),C6H9(1156),SX(1533),SX(1527),SX(2037),S(1546),SX(2134),S(2186),C3H6(75),SX(2035),SX(2135),S(2216),SX(3411),S(3472),SX(4084)
0.00034087090340826904,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228254059335,0.6699999996591508,4.0464299470301298e-13,1.7798781031040137e-16,2.7782060742036778e-16,1.9267826166610093e-30,6.7144167739099845e-30,1.8646967470346972e-33,6.1842782577512933e-35,3.4216653789364108e-31,4.0805673418456721e-37,9.2039153189896159e-11,3.3974196491134916e-10,1.2372281962757153e-10,8.1672991797366813e-17,1.8459142506283797e-13,5.6098741731720297e-14,1.3029534614679969e-18,1.5034172776998289e-18,1.1534387797828065e-18,4.6280958407391392e-22,9.2691705044935673e-21,2.0494611928775817e-18,7.7825896343612646e-22,3.5339718370703911e-23,4.5222770569951269e-24,1.3536197962615609e-24,3.707116721689947e-21,2.433453904372608e-21,4.8637785589613337e-30,9.3605598286421137e-30,5.8109670299993453e-24,9.2703597241518488e-26,1.1041227757264325e-23,1.1092537031505285e-25,6.7694599877315307e-22,2.6537003354533276e-29,4.1479194846018542e-27,6.6205724938481278e-29,4.74318640285592e-26,7.5680631141013035e-28,2.3666177522506891e-25,2.3659338421050866e-25,1.0193486540294677e-30,1.6260052692230968e-32,6.6297732184202307e-29,1.0575393816299222e-30,1.3428774629779953e-34
0.00034847723158260545,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282540442759,0.66999999965706081,4.1574874703551177e-13,1.8500683590644368e-16,2.7782060689669953e-16,1.9187535897157082e-30,6.9360602037708517e-30,1.9500650687390956e-33,6.530910236432576e-35,3.556081199057602e-31,5.1784117049811708e-37,9.1484225566141662e-11,3.4180279040886428e-10,1.2502935427337744e-10,8.2607975607148738e-17,1.8780443120178066e-13,5.7969236984514745e-14,1.3178699999988409e-18,1.5629703849759347e-18,1.1736851448855983e-18,4.6810794593557764e-22,9.4320886992066292e-21,2.0918454565000485e-18,8.0446974678257128e-22,3.6529923575014858e-23,4.7014116005872142e-24,1.415758560063274e-24,3.9014008407283903e-21,2.567778428688915e-21,5.1633882102363274e-30,9.9371753280636007e-30,6.0428272545242829e-24,9.6402894171544353e-26,1.1549292846624665e-23,1.1639583101800349e-25,7.1893531343288798e-22,2.7995439413730145e-29,4.4088532050895897e-27,7.037036680513698e-29,5.052976548361201e-26,8.0623741357814655e-28,2.5769633657226029e-25,2.5762021550434124e-25,1.1102026007684684e-30,1.7709358506099111e-32,7.3815544393541851e-29,1.1774611435842358e-30,1.5042273704793015e-34
0.00035608355975694185,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282540294206,0.66999999965500734,4.26916652185181e-13,1.9213868018285046e-16,2.7782060628122177e-16,1.9110002825808833e-30,7.1602089779898847e-30,2.0373266278408432e-33,6.8890751146300646e-35,3.6928028166374257e-31,6.2738839544847477e-37,9.0945659386716502e-11,3.4382690289322294e-10,1.2630939273087855e-10,8.3530849544697262e-17,1.9099829557344758e-13,5.9861631521166965e-14,1.3325933769881274e-18,1.6235513299234315e-18,1.19378948775791e-18,4.73337696839466e-22,9.5941539751414536e-21,2.1423313482038311e-18,8.3097103828999339e-22,3.7733310825630831e-23,4.8836367645158898e-24,1.4772387512318329e-24,4.1013677624595759e-21,2.7065342828551288e-21,5.4746340084313431e-30,1.0536185737276921e-29,6.2765129527763225e-24,1.0013082261092436e-25,1.2065625667197624e-23,1.2198829597320496e-25,7.6258608179430776e-22,2.9532081880940727e-29,4.6802369237198323e-27,7.4701776022072832e-29,5.3756666362373508e-26,8.5772695769515757e-28,2.8008915689814632e-25,2.8000462686902909e-25,1.2069391723971328e-30,1.9252507808719457e-32,8.1995720425784824e-29,1.3079489286567764e-30,1.6808254753111258e-34
0.00036368988793127825,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282540147662,0.6699999996529894,4.3814555353375154e-13,1.9938918584693193e-16,2.7782060569228538e-16,1.9035097969780892e-30,7.3868329307335452e-30,2.126570024392847e-33,7.2589204061786202e-35,3.8318422552025801e-31,7.4561641888600776e-37,9.0422737957108501e-11,3.4581528799402809e-10,1.2756378533727388e-10,8.4441822480643648e-17,1.9417357802686148e-13,6.1775662879737834e-14,1.3471268559760143e-18,1.6851535962675922e-18,1.21375288381243e-18,4.7849999577793811e-22,9.7551852652869023e-21,2.195591163051522e-18,8.5775979984829594e-22,3.8949760677192926e-23,5.0689349260763357e-24,1.5419373885670538e-24,4.3070485197799624e-21,2.8497727095727202e-21,5.7977067474169295e-30,1.1157957638119043e-29,6.5148820184053434e-24,1.0393363394606999e-25,1.2591666783521895e-23,1.2771505594038017e-25,8.0792431928723381e-22,3.1084194104439451e-29,4.9622914989444391e-27,7.9203490409967635e-29,5.7114829323494413e-26,9.1131104104853659e-28,3.0389619538072379e-25,3.0380253413855444e-25,1.3098014246527289e-30,2.0893378148395511e-32,9.0880680555121897e-29,1.4496794376889092e-30,1.8737375664414771e-34
0.00037129621610561465,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825400031,0.66999999965100621,4.4943433398016001e-13,2.0676529772783502e-16,2.7782060515560975e-16,1.8962699627901931e-30,7.6159004338523771e-30,2.2178704704821731e-33,7.6405745410570115e-35,3.9731955678147417e-31,8.7432854647525267e-37,8.9914787161057009e-11,3.4776889246710081e-10,1.2879334172400442e-10,8.5341068763084024e-17,1.9733081421625078e-13,6.3711065672974201e-14,1.361473257167996e-18,1.7477679532767156e-18,1.2335773697655044e-18,4.8359584461242572e-22,9.9149584287365508e-21,2.2443973645084359e-18,8.8483083874450258e-22,4.0179027263118625e-23,5.2572772238227831e-24,1.6081400711319923e-24,4.5184727957756427e-21,2.9975443494575717e-21,6.1327930655733484e-30,1.1802850570943866e-29,6.757819855583246e-24,1.0780948174499209e-25,1.3133352498723299e-23,1.3362441086403338e-25,8.549726410029644e-22,3.2693507433806128e-29,5.2551499671172016e-27,8.3877638854998929e-29,6.0606718193921205e-26,9.6702899273916757e-28,3.2917436312746987e-25,3.2907080331902954e-25,1.4190364593505191e-30,2.2635911603317077e-32,1.0051457076038983e-28,1.6033569010294387e-30,2.0840787491305717e-34
0.00037890254427995105,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539860481,0.66999999964905677,4.607819113455106e-13,2.1426324411356791e-16,2.7782060461050021e-16,1.8892693834150293e-30,7.8473793190902025e-30,2.3111877872077287e-33,8.034153238267365e-35,4.1168402489533407e-31,1.0107607689813229e-36,8.9421171776255507e-11,3.4968862596660546e-10,1.299988335526165e-10,8.6228784103722033e-17,2.0047051708185595e-13,6.5667574769045963e-14,1.3756356939077798e-18,1.8113849522634068e-18,1.2532557769617715e-18,4.8862634917553764e-22,1.0073504434729732e-20,2.2913705822480583e-18,9.1217902958994439e-22,4.1420874762873217e-23,5.4486349578625652e-24,1.6741786849909325e-24,4.735668922974844e-21,3.1498992324357415e-21,6.480077670638867e-30,1.2471220118030867e-29,7.0044093291886863e-24,1.1174353372862789e-25,1.3689400382738366e-23,1.3970713003953045e-25,9.0376067616430047e-22,3.4380033898399306e-29,5.5589836785326525e-27,8.8726949930951111e-29,6.4234703859018696e-26,1.0249186492850153e-27,3.5598158063257937e-25,3.5586730801702453e-25,1.5348957877304451e-30,2.4484120602939458e-32,1.1094329081844635e-28,1.769713526683528e-30,2.313014016155387e-34
0.00038650887245428745,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539719793,0.66999999964714008,4.7218723212416294e-13,2.2187832276458959e-16,2.7782060406617746e-16,1.882497342676581e-30,8.0812381342373655e-30,2.4064877016951413e-33,8.4397714237999668e-35,4.2627511303304791e-31,1.1525812897540725e-36,8.8941293134524572e-11,3.5157536313442831e-10,1.3118099672803465e-10,8.7105162069519955e-17,2.0359317804800249e-13,6.7644929684184571e-14,1.38961725588957e-18,1.8759969098669429e-18,1.2727906606349556e-18,4.9359260693319721e-22,1.0230958942007961e-20,2.3399219748903211e-18,9.3980083739341282e-22,4.2675150133980803e-23,5.642985785173744e-24,1.7422018295706802e-24,4.9586638796163205e-21,3.3068867685780806e-21,6.8397448469804164e-30,1.3163420708951296e-29,7.25473752067729e-24,1.1573720579161998e-25,1.4257516413571327e-23,1.4594583614109488e-25,9.5431808049522523e-22,3.6107025770364675e-29,5.8739932032782477e-27,9.375462306160718e-29,6.8001068769859353e-26,1.0850164284385276e-27,3.8437678692274384e-25,3.8425093854915048e-25,1.6576353913891135e-30,2.644208890473927e-32,1.2221452986952096e-28,1.949510067671254e-30,2.5617590447470691e-34
0.00039411520062862385,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539581004,0.66999999964525536,4.8364926926871075e-13,2.2961041802432076e-16,2.7782060354531573e-16,1.8759437121548661e-30,8.3174463967509926e-30,2.5037775195707531e-33,8.8575463719150998e-35,4.4109077077078397e-31,1.2992363417966806e-36,8.8474586401395276e-11,3.5342994467707091e-10,1.323405332944324e-10,8.7970378310782039e-17,2.0669926805983122e-13,6.9642875454689278e-14,1.4034207457368598e-18,1.9415950276255421e-18,1.2921833087620353e-18,4.9849561337971144e-22,1.0387299814465425e-20,2.3890858505512789e-18,9.6769179575643782e-22,4.394164696858303e-23,5.8403028417839707e-24,1.8117531237102083e-24,5.1874833116371281e-21,3.4685557541675501e-21,7.2119758790524948e-30,1.3879801365234934e-29,7.5089990228673456e-24,1.1979365449970367e-25,1.4838179807138115e-23,1.5234525886426483e-25,1.0066716453826965e-21,3.7887144009005672e-29,6.2003580813038699e-27,9.8963525622695871e-29,7.1908083935471156e-26,1.1473585695558218e-27,4.1441991776928183e-25,4.1428158012234335e-25,1.7875155877367838e-30,2.851396943912768e-32,1.3437779789880172e-28,2.1435363242620191e-30,2.8315818189038364e-34
0.00040172152880296025,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539444086,0.66999999964340196,4.9516702158111167e-13,2.3746069915757247e-16,2.7782060303060262e-16,1.8695989524539926e-30,8.55597437571136e-30,2.6030643186990439e-33,9.2875962281715129e-35,4.5612944587615239e-31,1.4513379720850625e-36,8.8020517957148282e-11,3.5525317952562731e-10,1.3347811382425596e-10,8.8824610575723966e-17,2.0978923890017469e-13,7.1661161831047476e-14,1.417048997309348e-18,2.0081701594342496e-18,1.311430214647018e-18,5.033363750973919e-22,1.0542431378383264e-20,2.4368641912815347e-18,9.9584723690453265e-22,4.5220150446579257e-23,6.0405583376484479e-24,1.881670947322714e-24,5.42215157547629e-21,3.6349543875565362e-21,7.5969497785784335e-30,1.4620706703194966e-29,7.7670432606339983e-24,1.2391045139641603e-25,1.5432631056730752e-23,1.5891622164122496e-25,1.0608476042935504e-21,3.9738885345062949e-29,6.5382398030910674e-27,1.0435623514853946e-28,7.5958017669390015e-26,1.2119812727166135e-27,4.4617188036951209e-25,4.4602008747788339e-25,1.9248009085506735e-30,3.070398236950158e-32,1.4748446262497913e-28,2.3526117324641261e-30,3.1238034982638018e-34
0.00040932785697729665,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539309011,0.66999999964157908,5.0673951379691009e-13,2.4542714896598045e-16,2.7782060251226165e-16,1.8634540921713059e-30,8.796792807575862e-30,2.7043285019775775e-33,9.7300374499958602e-35,4.7138969572626215e-31,1.6095654921735623e-36,8.757858362956211e-11,3.5704584686097809e-10,1.3459437931452087e-10,8.9668043059567531e-17,2.1286352424397404e-13,7.3699542240459898e-14,1.4305049511967587e-18,2.0757147184096719e-18,1.3305329013787704e-18,5.0811593659147493e-22,1.0696408179317752e-20,2.4845177807230049e-18,1.0242639215162443e-21,4.6510523016887547e-23,6.2437304519001477e-24,1.9542545714924405e-24,5.6626917753800147e-21,3.806130283247629e-21,7.994845086496451e-30,1.5386480027111464e-29,8.0288045590921601e-24,1.2808654046126499e-25,1.6040216124143324e-23,1.6565442642355209e-25,1.116873801706445e-21,4.1621456011320486e-29,6.8878151493765091e-27,1.099355714516507e-28,8.0153104049451383e-26,1.2789201879374094e-27,4.7969454305413541e-25,4.7952827457036188e-25,2.0697600754979837e-30,3.3016414706208094e-32,1.6158777749256244e-28,2.5775858105839616e-30,3.439799311436673e-34
0.00041693418515163306,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539175751,0.66999999963978574,5.1836579625588928e-13,2.5350770275193739e-16,2.7782060201827537e-16,1.8575006075031524e-30,9.0398727648659014e-30,2.8075631033176518e-33,1.0184983534861859e-34,4.8686992181366196e-31,1.7741101240964282e-36,8.7148306293181614e-11,3.5880869707372722e-10,1.3568994286404087e-10,9.0500836800362567e-17,2.1592254059828274e-13,7.5757773290885883e-14,1.4437911776199192e-18,2.1442198577280983e-18,1.3494941785689032e-18,5.1283521080902462e-22,1.0849294303291324e-20,2.5332681553608725e-18,1.0529375526782186e-21,4.7812564237611445e-23,6.4497919801025099e-24,2.0289516055799305e-24,5.9091257915158937e-21,3.9821304811299679e-21,8.40583724253431e-30,1.6177459168807262e-29,8.294372804036425e-24,1.3232338397468707e-25,1.6660513596234426e-23,1.7255740797560703e-25,1.1747774096013095e-21,4.3550226807419969e-29,7.2492657744598647e-27,1.1570443426878044e-28,8.4495567192715568e-26,1.3482108050915754e-27,5.1505073137842585e-25,5.148689106318446e-25,2.2226659811198374e-30,3.545562000276824e-32,1.7674290829614978e-28,2.8193385839608025e-30,3.7810000220995872e-34
0.00042454051332596946,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282539044278,0.66999999963802126,5.3004494379738705e-13,2.6170308145623519e-16,2.7782060153955962e-16,1.8517304449183752e-30,9.2851857053802147e-30,2.9127798135781514e-33,1.0652545362055664e-34,5.0256837232302458e-31,1.9448042019405994e-36,8.6729234217845218e-11,3.6054245322229788e-10,1.3676539122605687e-10,9.1323151190465244e-17,2.1896668817579909e-13,7.7835614908627087e-14,1.4569102160448008e-18,2.2136752798214122e-18,1.3683074038723919e-18,5.1749509975860735e-22,1.1000980943609267e-20,2.5814615939977161e-18,1.0818626906145994e-21,4.9126014742852333e-23,6.658710689679837e-24,2.1020539476132953e-24,6.1614743017247609e-21,4.1630014522686412e-21,8.830098560681165e-30,1.6993976165734138e-29,8.5636396400514665e-24,1.366192376760748e-25,1.729443062970709e-23,1.7963330045903697e-25,1.2345841267982233e-21,4.5586673039858271e-29,7.6227556558141792e-27,1.2166544143574161e-28,8.8987636011974687e-26,1.4198886943494955e-27,5.5230422668665837e-25,5.521057187080618e-25,2.383795666763646e-30,3.8026018000379236e-32,1.9300696099398059e-28,3.0787810286750382e-30,4.1488927172511879e-34
