Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),H2X(49),C2H4(47),CH3X(55),O(29),COX(50),CHOX(53),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H2X(276),C2H3(46),C2H2(294),C2H2(314),C2H2X(315)
5.420836243474947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364303594299505,0.06788005414992093,0.004381009057711475,0.0,0.0026649899645532294,0.08276295127390275,0.03420071831427921,3.474902377805854e-05,6.020400351178394e-10,0.0017427355803576155,1.6405433608965902e-10,0.0005768156068641904,1.0823385567355652e-08,2.8556245005115285e-06,3.5873811284419023e-09,1.651435643591709e-10,7.026844991325423e-06,0.00021239248393361063,0.004806041725825632,1.5381983773039286e-06,0.0006506930240626499,1.226831268644518e-09,1.899442933197432e-09,2.170431506469125e-07,2.590307782373493e-07,0.0007723374205099844,0.007983920053667989,1.1791893958053553e-07,2.5476909638010217e-07,0.001633369514767645,0.00033612612985380817,5.322665770564316e-09,3.501488712910896e-06,1.0442846321816151e-07,1.581511500317834e-10,1.4915103054346512e-10,9.44717292558454e-08,2.3405810438786366e-05,3.118768594901111e-11,5.906792756735046e-11,1.2144366275341057e-06,4.843647251175024e-07,6.41789978197925e-09,2.860260111248224e-10,2.7174899664134686e-06,2.6667327930862313e-09,2.888332728359533e-05,5.625354610990579e-09,1.3416709418108094e-07
5.430952068558458e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364063385216751,0.06781963499897935,0.00436778692569631,0.0,0.0026638802706534645,0.0828793005625595,0.034228318450352326,3.4711512227104225e-05,6.043051057600519e-10,0.0017418096066407296,1.6545257881017095e-10,0.0005770074795503232,1.0921152915612844e-08,2.8461423056980714e-06,3.5914687312606552e-09,1.6518575799186372e-10,7.008248809557722e-06,0.0002146184706456913,0.0048014974277363455,1.5292334296733668e-06,0.0006510890112409148,1.2207284714637335e-09,1.892704114974277e-09,2.1791151609998477e-07,2.6011994462592144e-07,0.0007750708553392119,0.008006862863051202,1.1786335038833413e-07,2.5495763030750195e-07,0.0016355769831150036,0.0003396488974927179,5.3195448576992535e-09,3.492155455013609e-06,1.0450698528645231e-07,1.5837321803735858e-10,1.4919208326227966e-10,9.436454114388807e-08,2.3651339297648115e-05,3.1082415330145104e-11,5.968370588141609e-11,1.223926517670441e-06,4.878261285768439e-07,6.459477426931619e-09,2.889362364253173e-10,2.74996767491602e-06,2.6952823015429405e-09,2.9189736356658382e-05,5.685031244831493e-09,1.3558300019562967e-07
5.441067893641969e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363823989851065,0.06775927490126205,0.004354605994705251,0.0,0.0026627699734483724,0.08299543066279928,0.03425583658959476,3.467408095491462e-05,6.06571945650926e-10,0.001740884938020225,1.6686218838290387e-10,0.0005771989119090601,1.1019726085821376e-08,2.836698099250387e-06,3.5955469077549964e-09,1.6522743575221794e-10,6.989708019734131e-06,0.00021686167816922265,0.004796958669275597,1.5203494816391631e-06,0.0006514839327725423,1.2146764535630504e-09,1.8859906467701e-09,2.1877986721829736e-07,2.612078670048298e-07,0.0007777983230471796,0.008029727704699683,1.1780776188407374e-07,2.5514558829848153e-07,0.0016377801773792917,0.0003431989178944892,5.316429233102453e-09,3.4828466274921356e-06,1.0458526723766832e-07,1.5859480597127632e-10,1.492327627362143e-10,9.425760022647607e-08,2.3898778967587737e-05,3.097757673178766e-11,6.030421600320856e-11,1.2334380338161833e-06,4.912924184841225e-07,6.5010759952508286e-09,2.918696278740253e-10,2.7827774845196246e-06,2.724097804421147e-09,2.9499304505309754e-05,5.745323144562522e-09,1.370134539518894e-07
5.4511837187254795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43635854127228213,0.06769897380404653,0.0043414661279720075,0.0,0.00266165907703886,0.08311134149679408,0.03428327300279061,3.4636729216585484e-05,6.088405374731316e-10,0.0017399615582562034,1.6828318746637182e-10,0.0005773899053106592,1.1119107283744274e-08,2.8272916708649706e-06,3.5996156797499166e-09,1.6526859941690403e-10,6.971222451817043e-06,0.00021912214565013305,0.004792425448734504,1.5115456092139876e-06,0.0006518777920543981,1.2086746715502978e-09,1.879302410569082e-09,2.196481773576305e-07,2.622945165360135e-07,0.0007805197611952319,0.008052514180534962,1.177521743479742e-07,2.55332972814496e-07,0.0016399790997052948,0.00034677625300664913,5.3133188504507945e-09,3.4735621792429432e-06,1.0466331009511098e-07,1.5881591460017496e-10,1.4927306958986852e-10,9.415090448329812e-08,2.414813393537014e-05,3.087316776349922e-11,6.092946844166803e-11,1.2429707567921825e-06,4.947634347279691e-07,6.542693523290909e-09,2.948262591791217e-10,2.8159210032152134e-06,2.7531808777662347e-09,2.9812056082452662e-05,5.806235053191182e-09,1.384585672193762e-07
5.4612995438089904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43633476582985675,0.06763873165455427,0.0043283671891949675,0.0,0.002660547585498974,0.08322703299114544,0.03431062795980681,3.459945626912132e-05,6.111108639314505e-10,0.0017390394511352877,1.697155980810599e-10,0.000577580461127139,1.1219298678340837e-08,2.81792281190982e-06,3.6036750690891247e-09,1.6530925075152772e-10,6.952791936317717e-06,0.0002213999113880311,0.004787897764329008,1.50282090097659e-06,0.0006522705924823902,1.2027225890499118e-09,1.872639289002446e-09,2.2051641994756565e-07,2.6337986453132466e-07,0.0007832351078452971,0.008075221897460929,1.1769658805734344e-07,2.5551978630683966e-07,0.0016421737523098908,0.0003503809634373751,5.310213663440234e-09,3.4643020590996542e-06,1.0474111487787535e-07,1.590365446955128e-10,1.4931300443757467e-10,9.40444518983237e-08,2.4399408595395523e-05,3.07691860532528e-11,6.155947347526866e-11,1.252524265515815e-06,4.982390168571772e-07,6.5843280476343056e-09,2.978062031255606e-10,2.849399824100656e-06,2.7825330967920175e-09,3.0128015502556484e-05,5.8677717257157325e-09,1.399184520508266e-07
5.471415368892501e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363110730990806,0.06757854839995088,0.004315309042536002,0.0,0.0026594355028761916,0.08334250507690512,0.034337901729595346,3.456226137148553e-05,6.133829077531204e-10,0.0017381186004720303,1.7115944160542738e-10,0.000577770580732247,1.132030240151752e-08,2.8085913154052164e-06,3.6077250976345596e-09,1.6534939151073623e-10,6.9344163042919256e-06,0.00022369501283165899,0.004783375614199925,1.4941744578687898e-06,0.0006526623374514459,1.1968196765933257e-09,1.8660011653464006e-09,2.2138456849390733e-07,2.644638824547827e-07,0.0007859443015638847,0.008097850467382773,1.1764100328658752e-07,2.5570603121663726e-07,0.0016443641374821651,0.0003540131084482994,5.3071136257899254e-09,3.4550662158345266e-06,1.0481868260084673e-07,1.5925669703352098e-10,1.493525678835905e-10,9.393824045993741e-08,2.4652607249190524e-05,3.0665629247223767e-11,6.219424115084612e-11,1.2620981370631021e-06,5.017190041033505e-07,6.625977605352919e-09,3.008095315652851e-10,2.8832155251587645e-06,2.8121560357920703e-09,3.0447207240551056e-05,5.929937928909826e-09,1.4139322077725033e-07
5.481531193976012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362874635157777,0.06751842398734616,0.004302291552619277,0.0,0.002658322833191698,0.08345775768959507,0.0343650945801957,3.4525143784650485e-05,6.156566516881805e-10,0.0017371989901103259,1.726147387720038e-10,0.0005779602655014258,1.1422120547884233e-08,2.7992969760047867e-06,3.6117657872659045e-09,1.6538902343832367e-10,6.916095387335721e-06,0.00022600748657447103,0.004778858996413018,1.4856053929963463e-06,0.0006530530303554918,1.1909654115113705e-09,1.8593879235200805e-09,2.222525965811106e-07,2.6554654192481814e-07,0.000788647281426023,0.008120399507225292,1.1758542030722091e-07,2.558917099748357e-07,0.001646550257583515,0.00035767274594751303,5.304018691246388e-09,3.445854598159929e-06,1.0489601427469691e-07,1.5947637239515548e-10,1.4939176052229256e-10,9.383226816107379e-08,2.4907734104912913e-05,3.056249500958297e-11,6.283378128245895e-11,1.2716919467313122e-06,5.052032354036207e-07,6.667640234268651e-09,3.0383631540755425e-10,2.917369669037892e-06,2.8420512680513132e-09,3.076965583071382e-05,5.992738441105773e-09,1.428829860029492e-07
5.491647019059523e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43626393751032433,0.06745835836379455,0.0042893145845300604,0.0,0.0026572095804406727,0.08357279076922669,0.03439220677873704,3.448810277164731e-05,6.179320785098151e-10,0.0017362806039248116,1.7408150966357568e-10,0.0005781495168117793,1.152475517451616e-08,2.790039589976888e-06,3.615797159880066e-09,1.654281482673369e-10,6.897829017581249e-06,0.00022833736835033708,0.0047743479089590625,1.4771128314335973e-06,0.0006534426745874228,1.1851592778287359e-09,1.8527994480834592e-09,2.2312047787466174e-07,2.66627814716469e-07,0.0007913439870191052,0.008142868638950616,1.1752983938787654e-07,2.560768250021957e-07,0.0016487321150477424,0.0003613599324827662,5.300928813587597e-09,3.436667154729812e-06,1.04973110905881e-07,1.5969557156604844e-10,1.49430582938368e-10,9.372653299935148e-08,2.516479327686972e-05,3.045978102229325e-11,6.34781034502833e-11,1.2813052681015433e-06,5.086915494233122e-07,6.709313973213013e-09,3.0688662460938383e-10,2.9518638028351756e-06,2.872220365757838e-09,3.109538586554972e-05,6.056178051976384e-09,1.4438786060050692e-07
5.501762844143034e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43624049550763017,0.06739835147629515,0.004276378003813538,0.0,0.0026560957485925593,0.0836876042603196,0.03441923859144066,3.445113759761568e-05,6.202091710146965e-10,0.0017353634258222626,1.7555977370946878e-10,0.0005783383360420357,1.162820830072132e-08,2.780818955186276e-06,3.6198192373906835e-09,1.654667677201811e-10,6.879617027692676e-06,0.00023068469302937503,0.004769842349753933,1.468695910031781e-06,0.0006538312735390699,1.179400766160321e-09,1.8462356242352546e-09,2.239881861234564e-07,2.6770767276356323e-07,0.000794034358446674,0.008165257489575322,1.1747426079431603e-07,2.5626137870928455e-07,0.0016509097123811323,0.00036507472323487364,5.297843946627112e-09,3.427503834141177e-06,1.0504997349663437e-07,1.5991429533645863e-10,1.4946903570700698e-10,9.36210329772069e-08,2.542378878504934e-05,3.035748498490923e-11,6.412721699954273e-11,1.2909376731016475e-06,5.121837845786394e-07,6.750996862285975e-09,3.0996052816610813e-10,2.9866994578824954e-06,2.9026648999149976e-09,3.142442199466388e-05,6.120261562315418e-09,1.45907957705747e-07
5.511878669226545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43621713792711736,0.06733840327179207,0.004263481676473609,0.0,0.0026549813415913397,0.08380219811191958,0.034446190283622204,3.4414247529852965e-05,6.224879120233265e-10,0.0017344474397429845,1.7704954968192758e-10,0.000578526724572512,1.173248190781383e-08,2.7716348710760807e-06,3.623832041727604e-09,1.6550488350872583e-10,6.861459250862171e-06,0.00023304949461391434,0.004765342316638676,1.460353777230936e-06,0.0006542188306011715,1.1736893736095196e-09,1.8396963378108212e-09,2.2485569516215796e-07,2.687860881608721e-07,0.0007967183363321315,0.008187565691186886,1.1741868478943993e-07,2.564453734964691e-07,0.0016530830521625313,0.00036881717201132713,5.294764044218175e-09,3.4183645849355327e-06,1.0512660304496977e-07,1.601325445012229e-10,1.4950711939409465e-10,9.351576610202693e-08,2.5684724554667803e-05,3.025560461438059e-11,6.478113103947342e-11,1.3005887320693905e-06,5.156797790594076e-07,6.792686943114058e-09,3.130580941020717e-10,3.0218781495352618e-06,2.933386440253814e-09,3.175678892362742e-05,6.184993783816673e-09,1.4744339071265857e-07
5.521994494310056e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361938651827028,0.06727851369717457,0.004250625468971705,0.0,0.002653866363355805,0.08391657227761588,0.034473062119694045,3.437743183786361e-05,6.247682843803787e-10,0.0017335326296621925,1.7855085569259169e-10,0.0005787146837850761,1.183757793889308e-08,2.7624871386500804e-06,3.6278355948363693e-09,1.6554249733441045e-10,6.843355520805989e-06,0.0002354318062345909,0.004760847807379623,1.452085592875343e-06,0.0006546053491633385,1.1680246036683705e-09,1.833181475280019e-09,2.2572297891353077e-07,2.6986303316623334e-07,0.000799395861822369,0.008209792880959516,1.1736311163329813e-07,2.5662881175390894e-07,0.001655252137043406,0.0003725873312401156,5.2916890602577754e-09,3.4092493556003536e-06,1.0520300054467458e-07,1.603503198597066e-10,1.4954483455640177e-10,9.341073038628174e-08,2.5947604415729242e-05,3.0154137644858474e-11,6.543985444232424e-11,1.3102580138156741e-06,5.191793708516757e-07,6.834382259107272e-09,3.161793894614443e-10,3.0574013769640426e-06,2.9643865551456636e-09,3.2092511412835966e-05,6.250379538851683e-09,1.4899427326829088e-07
5.532110319393567e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.436170677682779,0.06721868269927739,0.004237809248225593,0.0,0.0026527508177798197,0.08403072671555792,0.034499854363167604,3.4340689793407947e-05,6.270502709550374e-10,0.001732618979591391,1.8006370918907042e-10,0.0005789022150631083,1.194349829862865e-08,2.753375560455252e-06,3.631829918677702e-09,1.6557961088835013e-10,6.82530567176063e-06,0.0002378316601465726,0.0047563588196684915,1.4438905280324058e-06,0.0006549908326140197,1.162405966119542e-09,1.8266909237450774e-09,2.2659001139075695e-07,2.709384802026475e-07,0.0008020668765913276,0.008231938701169374,1.173075415831e-07,2.56811695861551e-07,0.0016574169697478954,0.00037638525196375294,5.288618948690738e-09,3.4001580945705253e-06,1.0527916698530822e-07,1.6056762221575464e-10,1.4958218174177644e-10,9.330592384765642e-08,2.6212432102600492e-05,3.005308182750524e-11,6.610339584239254e-11,1.3199450856880235e-06,5.226823977604277e-07,6.8760808557152365e-09,3.193244802991702e-10,3.0932706229490496e-06,2.9956668115153e-09,3.243161427636179e-05,6.316423660246156e-09,1.505607192676193e-07
5.542226144477078e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361475758301971,0.06715891022488094,0.004225032881608178,0.0,0.0026516347087325856,0.08414466138847118,0.03452656727665561,3.4304020670550824e-05,6.293338546413373e-10,0.0017317064735797424,1.815881269516145e-10,0.0005790893197914626,1.2050244853051059e-08,2.7442999405646016e-06,3.63581503522697e-09,1.6561622585144146e-10,6.807309538479064e-06,0.00024024908772591575,0.00475187535112249,1.4357677648149124e-06,0.0006553752843404634,1.1568329769400915e-09,1.820224570938439e-09,2.2745676669973354e-07,2.720124018603477e-07,0.0008047313228434799,0.00825400279920914,1.1725197489322502e-07,2.5699402818912205e-07,0.0016595775530728505,0.0003802109838335114,5.285553663513759e-09,3.3910907502297858e-06,1.0535510335219991e-07,1.6078445237764078e-10,1.4961916148933386e-10,9.320134450918216e-08,2.6479211253599807e-05,2.995243493030704e-11,6.677176363509482e-11,1.3296495136341838e-06,5.261886974322135e-07,6.917780780682181e-09,3.2249343167204094e-10,3.129487353677514e-06,3.0272287747541976e-09,3.2774122380799323e-05,6.383130991055112e-09,1.5214284284838176e-07
5.552341969560589e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361245600222504,0.06709919622071155,0.004212296236946316,0.0,0.0026505180400588978,0.08425837626367265,0.0345532011218745,3.426742374571012e-05,6.316190183585022e-10,0.001730795095715427,1.8312412508988727e-10,0.0005792759993564256,1.215781942934837e-08,2.7352600845602783e-06,3.639790966473663e-09,1.6565234389446814e-10,6.789366956227034e-06,0.000242684119466053,0.004747397399284445,1.427716496206596e-06,0.0006557587077286833,1.1513051582070029e-09,1.8137823052205919e-09,2.2832321904134722e-07,2.7308477089883907e-07,0.0008073891433172368,0.008275984827601947,1.1719641181523322e-07,2.5717581109612657e-07,0.0016617338898878696,0.00038406457510386475,5.282493158779459e-09,3.3820472709121674e-06,1.0543081062644675e-07,1.6100081115801954e-10,1.4965577432964694e-10,9.309699039936716e-08,2.6747945410599894e-05,2.9852194737889876e-11,6.744496597607293e-11,1.3393708622658424e-06,5.296981073777609e-07,6.959480084300763e-09,3.256863076299089e-10,3.166053018544009e-06,3.0590740086342447e-09,3.3120060644104364e-05,6.450506384336824e-09,1.5374075838588804e-07
5.5624577946441e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361016306506578,0.06703954063344182,0.004199599182519619,0.0,0.002649400815579405,0.0843718713130854,0.03457975615964671,3.423089829770476e-05,6.33905745051281e-10,0.0017298848301269972,1.8467171903983545e-10,0.0005794622551456766,1.2266223815668735e-08,2.7262557995169467e-06,3.6437577344208625e-09,1.6568796667820644e-10,6.771477760779449e-06,0.00024513678497441475,0.004742924961622939,1.4197359258909231e-06,0.0006561411061634143,1.145822038004415e-09,1.8073640155778868e-09,2.2918934271372936e-07,2.7415556024891e-07,0.0008100402812882784,0.00829788444401469,1.1714085259787558e-07,2.573570469318396e-07,0.0016638859831353192,0.00038794607262714124,5.279437388600385e-09,3.3730276049034283e-06,1.055062897849115e-07,1.612166993738752e-10,1.496920207849352e-10,9.29928595523264e-08,2.7018638018645245e-05,2.975235905133826e-11,6.812301078033586e-11,1.34910869492248e-06,5.332104649945596e-07,7.001176819664834e-09,3.2890317120702824e-10,3.202969049953761e-06,3.09120407522179e-09,3.346945403442701e-05,6.518554702925507e-09,1.553545804877998e-07
5.5725736197276105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360787881015482,0.06697994340969077,0.004186941587059255,0.0,0.0026482830390908625,0.0844851465132525,0.03460623264990297,3.419444360780255e-05,6.361940176902854e-10,0.0017289756609847257,1.8623092356066163e-10,0.0005796480885482447,1.2375459760928858e-08,2.717286893985435e-06,3.6477153610847013e-09,1.6572309585353118e-10,6.753641788416828e-06,0.0002476071129691827,0.00473845803553243,1.4118252680830428e-06,0.0006565224830280735,1.1403831503325426e-09,1.8009695916203363e-09,2.300551121144869e-07,2.7522474301461306e-07,0.0008126846805728043,0.008319701311270676,1.1708529748710473e-07,2.5753773803530366e-07,0.001666033835830339,0.0003918555218483872,5.276386307153029e-09,3.364031700442479e-06,1.0558154180022101e-07,1.6143211784647156e-10,1.4972790136925413e-10,9.288895000791052e-08,2.729129242558389e-05,2.965292568801711e-11,6.880590572143718e-11,1.3588625737353005e-06,5.367256075894018e-07,7.042869042920841e-09,3.3214408441354053e-10,3.240236863128975e-06,3.123620534792069e-09,3.3822327568938624e-05,6.587280819202851e-09,1.5698442398888502e-07
