Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C4H6(54),C2H2X(348),C2H6(343),C2H2(37),C4H5X(380),C4H5X(379),C4H7X(140),C6H9X(429),C6H8(498),C6H9X(428),C6H8(56)
1.901512344103939e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332260033869099,0.66999988725048831,3.4090396606200235e-33,0.0,4.935179120471306e-21,1.9123830358962961e-47,1.9602751083248631e-49,0.0,0.0,1.4283358323127427e-64,0.0,1.1274951166943707e-07,1.1274951166915198e-07,4.8921318447859459e-21,4.3048154283972749e-23,1.4251204487160018e-19,1.6578378072932455e-37,2.3759104529425863e-24,1.8274691546346681e-30,9.1373457731741075e-31,3.421426235407351e-29,1.5247223453050599e-43,9.5621122859549184e-47,1.5256780682108629e-43,5.3477595315840539e-49
3.7193897054631384e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332238475826531,0.66999977946027556,5.024629957185657e-32,0.0,1.8880791545848135e-20,7.3162726156090509e-47,5.6664755737682651e-48,0.0,0.0,8.1765764020901235e-63,0.0,2.2053972450785673e-07,2.2053972450676594e-07,1.855799757747538e-20,3.2280059058667946e-22,5.4521605240246674e-19,2.46345942697937e-36,9.089655061252175e-24,2.7244173716806606e-29,1.3622086858405598e-29,2.5655880365143688e-28,4.4534976031595343e-42,5.5758146245678799e-45,4.459070568539029e-42,3.1136320827929347e-47
7.355144428181539e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332195359853823,0.66999956388041204,7.6203463936721275e-31,0.0,7.3833129426394235e-20,2.8609903680440421e-46,1.7012088150600422e-46,0.0,0.0,4.8909259770167972e-61,0.0,4.3611958805246226e-07,4.3611958804819565e-07,7.1361956431069663e-20,2.4712241985526275e-21,2.1320593120199449e-18,3.7967116529055577e-35,3.5545006301903075e-23,4.1615591447027267e-28,2.0807795723520669e-28,1.9641048249963917e-27,1.3446861827813716e-40,3.3646172178000039e-43,1.3480490785532736e-40,1.87970825121198e-45
1.0990899150899938e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332152244031016,0.66999934830129804,3.3028943550245693e-30,0.0,1.6486685024428314e-19,6.3884379702073577e-46,1.0295895180766256e-45,0.0,0.0,3.7541060614760397e-60,0.0,6.5169870209021631e-07,6.5169870208068666e-07,1.5715760423591769e-19,7.7094068115130273e-21,4.760811540453566e-18,1.66108487640205e-34,7.937079937060216e-23,1.7367391385285466e-27,8.6836956926464835e-28,6.1273603128871447e-27,7.5342163609240494e-40,2.2934051279854639e-42,7.5571386730489068e-40,1.2916907675091107e-44
1.4626653873618337e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332109128358112,0.66999913272293354,9.5086949547313774e-30,0.0,2.9198181261794182e-19,1.1313929418163108e-45,3.8067222538847558e-45,0.0,0.0,1.7391568957155918e-59,0.0,8.672770666250242e-07,8.6727706660814336e-07,2.7462467747960278e-19,1.7357499485117407e-20,8.4314661805879657e-18,4.8294095638737047e-34,1.4056697710408975e-22,4.858304652865362e-27,2.4291523264339466e-27,1.3795567199916024e-26,2.6903323323208844e-39,9.5397658281246735e-42,2.6998672129864763e-39,5.5351229385128286e-44
1.8262408596336736e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733206601283511,0.66999891714531856,2.1864278313189386e-29,0.0,4.5517786992934058e-19,1.7637422670052119e-45,1.0699280224121927e-44,0.0,0.0,5.9732745357323331e-59,0.0,1.0828546816609327e-06,1.0828546816346113e-06,4.2244949564583222e-19,3.2729065648367026e-20,1.3144016440382077e-17,1.1221031407105501e-33,2.1913348018695141e-22,1.0954767030624228e-26,5.4773835153154579e-27,2.6012731063278415e-26,7.4663291766110241e-39,3.0255307892471221e-41,7.4965689846352391e-39,1.812025315411117e-43
2.5533918041773537e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331979782238786,0.66999848599233702,7.7539365300367151e-29,0.0,8.898127250366153e-19,3.4478258675556795e-45,5.2323331489160491e-44,0.0,0.0,4.1261589678627301e-58,0.0,1.5140076632510716e-06,1.5140076631995955e-06,8.0458394534808034e-19,8.5230602956022727e-20,2.5694778614906187e-17,4.0698253590053802e-33,4.2837724213640379e-22,3.7942782717519801e-26,1.897139135877499e-26,6.774040536430995e-26,3.6413977445505042e-38,1.8837253328179352e-40,3.6602253383419844e-38,1.1950797819458479e-42
3.2805427487210335e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331893552242059,0.66999805484235342,2.0044609360383952e-28,0.0,1.4687702381633306e-18,5.6910608748356067e-45,1.6936569011911304e-43,0.0,0.0,1.6548469107693232e-57,0.0,1.9451576468931199e-06,1.9451576468081172e-06,1.2939067260771285e-18,1.7486729903402241e-19,4.2413043546480206e-17,1.0731552126367657e-32,7.0710160878038429e-22,9.6853136708113815e-26,4.842656835410364e-26,1.3898269246299651e-25,1.1724524318837658e-37,7.1932125978036451e-40,1.1796419531218614e-37,4.6494725049751698e-42
4.0076936932647133e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733180732284492,0.66999762369536775,4.3004024685936958e-28,0.0,2.1920491695672123e-18,8.4934117854073066e-45,4.3606748662033914e-43,0.0,0.0,5.0988525355147304e-57,0.0,2.3763046326212837e-06,2.3763046324943728e-06,1.8810177301669576e-18,3.1103825885528662e-19,6.3298753834240783e-17,2.3476244757931337e-32,1.0553060784404289e-21,2.0668638723981194e-25,1.0334319362002321e-25,2.4720987636019256e-25,3.0109053737417166e-37,2.1392484097818067e-39,3.0322868714574207e-37,1.3995486148804861e-41
5.461995582352073e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331634865849347,0.66999676141039,1.4286272313556442e-27,0.0,4.0715664609698234e-18,1.577532314150733e-44,2.0338932233292827e-42,0.0,0.0,3.4223648935238886e-56,0.0,3.2385896104691051e-06,3.238589610233203e-06,3.3184055830386709e-18,7.5317784507461104e-19,1.1757228703754446e-16,8.1712945443474103e-32,1.9601533737318841e-21,6.8737349338882396e-25,3.4368674669495652e-25,5.9861733248541933e-25,1.4052831072966647e-36,1.4569646183248036e-38,1.4198452473924883e-36,9.4545687611558994e-41
6.916297471439433e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331462411252044,0.66999589913740354,3.5237297519007818e-27,0.0,6.5283549945890092e-18,2.5293284942748773e-44,6.3253884395441881e-42,0.0,0.0,1.3439637787794728e-55,0.0,4.100862597059514e-06,4.100862596681008e-06,5.0585448692773179e-18,1.4698441216780564e-18,1.8851493354422938e-16,2.1008894517681357e-31,3.1429152412648057e-21,1.7056552537268188e-24,8.5282762685567796e-25,1.1682149947057132e-24,4.3912517909476211e-36,5.7349643920534601e-38,4.4485718213927673e-36,3.7242440640137555e-40
8.370599360526792e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331289959052923,0.66999503687640793,7.2456182959097593e-27,0.0,9.5624052282864297e-18,3.7047024014390706e-44,1.5591952009846898e-41,0.0,0.0,3.9946892378841154e-55,0.0,4.9631235926557526e-06,4.9631235921009833e-06,7.0527909511815675e-18,2.5096738362663711e-18,2.7612625157128732e-16,4.4932855755581172e-31,4.6035878195789526e-21,3.5349890919602048e-24,1.767494545929698e-24,1.9946583765197158e-24,1.0898438014061679e-35,1.6973508431403977e-37,1.1068085269694476e-35,1.1067104917112834e-39
1e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331096746362465,0.6699940708129557,1.4142628907443489e-26,0.0,1.3647444720475242e-17,5.287134822110953e-44,3.6724200527665821e-41,0.0,0.0,1.1686218439791829e-54,0.0,5.9291870450226525e-06,5.9291870442303683e-06,9.5442708412614532e-18,4.1032741439424856e-18,3.9408533949424704e-16,9.2002320972495573e-31,6.5702373671882305e-21,6.9680919712110915e-24,3.4840459855192204e-24,3.2612303747588981e-24,2.586648424563086e-35,4.9991840909631658e-37,2.6366143001396863e-35,3.2688457715562166e-39
1.1279203138701513e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330945061849099,0.66999331239038884,2.2142362676694506e-26,0.0,1.7362252647408451e-17,6.726074203573588e-44,6.4720932140723753e-41,0.0,0.0,2.3188002325278183e-54,0.0,6.6876096119180816e-06,6.6876096109096584e-06,1.1658838666552818e-17,5.7035565095252889e-18,5.0135313600081933e-16,1.4901355464698675e-30,8.3586496707454203e-21,1.0986915102697328e-23,5.4934575512804964e-24,4.5331121106470301e-24,4.5790605195765728e-35,9.9695642559676469e-37,4.6787042778822268e-35,6.525755517613926e-39
1.7096410695050951e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330255296217532,0.66998986356223134,1.017053945885961e-25,0.0,3.9888667918447587e-17,1.5450548616702613e-43,4.6139245609121514e-40,0.0,0.0,2.6899829172945478e-53,0.0,1.0136437770097534e-05,1.0136437767776582e-05,2.2590986323454039e-17,1.7298159273273771e-17,1.1518115197383256e-15,8.0154082733091779e-30,1.9203531950505568e-20,5.2015605371775599e-23,2.6007802685675229e-23,1.3748315675527513e-23,3.3260251984529045e-34,1.2031596504103854e-35,3.4462776652416498e-34,7.8154952038650873e-38
2.291361825140039e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27329565568951264,0.66998641492590016,2.869718139210704e-25,0.0,7.1650201296401628e-17,2.7749207420731367e-43,1.7063610324278722e-39,0.0,0.0,1.332787579406608e-52,0.0,1.3585074101860354e-05,1.3585074097685727e-05,3.4773879991624029e-17,3.6877436604857689e-17,2.0689191521042295e-15,2.5700125628452319e-29,3.4494552961841341e-20,1.5080199061507002e-22,7.5400995304552429e-23,2.9309554731789427e-23,1.2549999484558695e-33,5.9106486003580673e-35,1.314074967786214e-33,3.9016090242808044e-37
2.873082580774983e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328875880046943,0.66998296648137912,6.2709941302320287e-25,0.0,1.1264624171187801e-16,4.362030290522651e-43,4.5786815967695264e-39,0.0,0.0,4.5004794307478965e-52,0.0,1.703351862406111e-05,1.7033518617491038e-05,4.7519661343431008e-17,6.5128723913576884e-17,3.2526477433906986e-15,6.2957871967017759e-29,5.4231465413595246e-20,3.3788295048890089e-22,1.6894147523603957e-22,5.1763059802406103e-23,3.4277090031717057e-33,1.9703847878601787e-34,3.6246417360704273e-33,1.326892484385885e-36
3.4548033364099267e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27328186229501183,0.66997951822865087,1.1729655278605175e-24,0.0,1.6287617812771242e-16,6.3062088181075076e-43,1.0155228608386499e-38,0.0,0.0,1.2068404131090341e-51,0.0,2.0481771353552889e-05,2.0481771344045218e-05,6.0531564351178813e-17,1.0234826149357692e-16,4.7029690061114989e-15,1.3072532370555428e-28,7.841402202458504e-20,6.4588970594873139e-22,3.22944852961321e-22,8.1344218865880791e-23,7.6933706434655873e-33,5.231039646223075e-34,8.2161916144478641e-33,3.5942442775654783e-36
4.618244847679815e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27326807043471896,0.66997262229850618,3.0888440227379006e-24,0.0,2.9103529527254341e-16,1.1265074677423931e-42,3.5708096608688323e-38,0.0,0.0,5.9285286395439405e-51,0.0,2.7377701501805543e-05,2.7377701484795878e-05,8.7048700222914384e-17,2.0399501361288273e-16,8.4032764221564738e-15,4.185193446195496e-28,1.4011507876534146e-19,1.7598901556268432e-21,8.7994507780140448e-22,1.6213000959836725e-22,2.7313538391952588e-32,2.5528553365235538e-33,2.9864982529495032e-32,1.8109161335304784e-35
5.7816863589497025e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27325428010836444,0.66996572713533098,6.4370797847265112e-24,0.0,4.5612266575436482e-16,1.765012260269773e-42,9.2459718509533521e-38,0.0,0.0,1.9473547978889148e-50,0.0,3.4272864681396776e-05,3.4272864654715943e-05,1.1370211226858479e-16,3.4243665079997296e-16,1.3169615175686509e-14,1.0256141685249052e-27,2.1959574540951032e-19,3.7631060125797579e-21,1.8815530062964692e-21,2.7215836509211425e-22,7.0929402741550926e-32,8.3118367366923291e-33,7.9236560953010993e-32,6.0479162353692041e-35
6.94512787021959e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2732404913156789,0.6699588327389906,1.1611102714012073e-23,0.0,6.5813340359344926e-16,2.5459958285476647e-42,1.9863569505476743e-37,0.0,0.0,5.0669974950223019e-50,0.0,4.1167261027070991e-05,4.1167260988550671e-05,1.4036028441677793e-16,5.1780046887204306e-16,1.9001759099564322e-14,2.1274848750813958e-27,3.1685404453852713e-19,6.9283646073506379e-21,3.4641823037232776e-21,4.1152995179742898e-22,1.5230089788734356e-31,2.1381056999293743e-32,1.7366971435288752e-31,1.5930506207165979e-34
8.108569381489478e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27322670405639288,0.66995193910935058,1.9010848666126009e-23,0.0,8.9706262382115875e-16,3.4693188876482514e-42,3.7723337687449119e-37,0.0,0.0,1.1307961054255758e-49,0.0,4.806089067353966e-05,4.8060890621011677e-05,1.6703654688867567e-16,7.3006891712643861e-16,2.58994820852012e-14,3.9401835971717457e-27,4.3188799909366336e-19,1.1529154240051367e-20,5.7645771201460709e-21,5.8023031369905245e-22,2.878673831143926e-31,4.7123783812151717e-32,3.3496373772784518e-31,3.5916017045982171e-34
9.272010892759366e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27321291833023692,0.66994504624627593,2.9035795590003265e-23,0.0,1.172905442464026e-15,4.5348422973633872e-42,6.5572173026062782e-37,0.0,0.0,2.260641535037034e-49,0.0,5.4953753755480917e-05,5.4953753686777458e-05,1.9374008961920469e-16,9.7922858598275956e-16,3.3862558081755235e-14,6.7201181327917233e-27,5.6469563236985615e-19,1.7838824810232787e-20,8.919412405351989e-21,7.7824828777303311e-22,4.9645799808874508e-31,9.2988020712236846e-32,5.893909956083884e-31,7.2422135344992897e-34
1e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27320429309958777,0.66994073363095397,3.6820653074724296e-23,0.0,1.3642788656726098e-15,5.2738265646111534e-42,8.9466260553670442e-37,0.0,0.0,3.3396810501681582e-49,0.0,5.9266369082802764e-05,5.9266369002875549e-05,2.1046022205478365e-16,1.1538974262510014e-15,3.9386979991543131e-14,9.0809359696280207e-27,6.5683530602297158e-19,2.2777697148980998e-20,1.1388848574826106e-20,9.1706422047565906e-22,6.7324811471996978e-31,1.3618514689811391e-31,8.0935182042021185e-31,1.074982832484923e-33
1.1598893915299142e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27318535147623824,0.66993126281928495,5.8546450403203432e-23,0.0,1.8353123437526419e-15,7.091934284546322e-42,1.6426920029983846e-36,0.0,0.0,7.1669858007345484e-49,0.0,6.8737180764338261e-05,6.873718065678222e-05,2.471816905822147e-16,1.5882520365844868e-15,5.2983865174253527e-14,1.6396328695602939e-26,8.8362402991769417e-19,3.6677212350429296e-20,1.8338606175867667e-20,1.2622592622301321e-21,1.2172821623896048e-30,2.8663300747212132e-31,1.5037397691622862e-30,2.3273363886101081e-33
1.3925776937838917e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27315779075152935,0.66991748245694061,1.0331222322514366e-22,0.0,2.6453150552886425e-15,1.0216161519592232e-41,3.4665331519338288e-36,0.0,0.0,1.8324595947747454e-48,0.0,8.2517543130412982e-05,8.2517542975339234e-05,3.0062174784934673e-16,2.3449004198974262e-15,7.6363873108846995e-14,3.4003659041681529e-26,1.2736234305122596e-18,6.5627298938106566e-20,3.2813649470505771e-20,1.8635823919289118e-21,2.5031993689093565e-30,7.124964180310377e-31,3.2152452906381745e-30,6.009990843849361e-33
1.6252659960378694e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27313023615395776,0.66990370515816677,1.6650238147558577e-22,0.0,3.6028745406183053e-15,1.3906416011288547e-41,6.5052642548773221e-36,0.0,0.0,4.0409223321789514e-48,0.0,9.6294841929952198e-05,9.6294841718699226e-05,3.5403454822138867e-16,3.2491657213731835e-15,1.0400077552929749e-13,6.3027007845018514e-26,1.7346780330694363e-18,1.0687122469914856e-19,5.3435612352379403e-20,2.5822073237239609e-21,4.5661327613300477e-30,1.5278999900262029e-30,6.0930354116996011e-30,1.3353869819262563e-32
1.857954298291847e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27310268768137219,0.66988993092188776,2.51282364916861e-22,0.0,4.7079517788342663e-15,1.8161592018345114e-41,1.12065655339375e-35,0.0,0.0,8.0007550302452594e-48,0.0,0.00011006907823868538,0.00011006907796259521,4.07431921244444e-16,4.3010023960764108e-15,1.3589276698129436e-13,1.0758126583406457e-25,2.2667720420307782e-18,1.6258951811311662e-19,8.1294759061479903e-20,3.4180939005043517e-21,7.6357560781150498e-30,2.9422633267999081e-30,1.0576037944521746e-29,2.6597375581022096e-32
2.3233309027998022e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27304760910255771,0.66986239163251338,4.9826380987745754e-22,0.0,7.3605035079806002e-15,2.836229682521428e-41,2.7736145961864915e-35,0.0,0.0,2.5035337004940431e-47,0.0,0.00013760836768406427,0.00013760836725234027,5.1418409600565473e-16,6.8472513562480513e-15,2.1243479966889443e-13,2.6288822589918322e-25,3.5440151245468844e-18,3.2616203256428362e-19,1.6308101629462533e-19,5.4415261959714471e-21,1.7774487611306075e-29,8.6936369799677694e-30,2.646188936459056e-29,8.3962667002371176e-32
2.7887075073077573e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27299255499789515,0.66983486458022234,8.6953591672495617e-22,0.0,1.0602658386641491e-14,4.080947490288193e-41,5.8032474104696284e-35,0.0,0.0,6.3292686235088891e-47,0.0,0.00016513542006202299,0.00016513541944007689,6.2090372806343839e-16,9.9833523745786587e-15,3.0597554558697041e-13,5.4544567719383636e-25,5.105226424206328e-18,5.7375242849409283e-19,2.8687621427362988e-19,7.9336137111441162e-21,3.4992561315580684e-29,2.080341584446708e-29,5.5780148155936155e-29,2.1354984516286627e-31
3.254084111815713e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27293752535020999,0.66980734975642731,1.3903655885000626e-21,0.0,1.4434104807939173e-14,5.5494361054950977e-41,1.0819466498743999e-34,0.0,0.0,1.3824006566982031e-46,0.0,0.00019265024395973861,0.00019265024311301056,7.2756341841183269e-16,1.3709063582902987e-14,4.1650059360423949e-13,1.0108620388984997e-24,6.9502797757505348e-18,9.2273897720281668e-19,4.6136948865163082e-19,1.0894133452051735e-20,6.148102648201504e-29,4.310894794473565e-29,1.0455529373205482e-28,4.6845165555784652e-31
4.184837320831623e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27282753935715759,0.66975235676001832,2.9814391715000154e-21,0.0,2.3863627095478356e-14,9.1542374834426481e-41,2.9806799139694489e-34,0.0,0.0,4.9435773328803912e-46,0.0,0.00024764324062172141,0.00024764323922186712,9.4071086086731618e-16,2.2928232624022016e-14,6.8844602357290219e-13,2.763034576511775e-24,1.1491408415982845e-17,1.9942693640067229e-18,9.9713468214450939e-19,1.8219487067790148e-20,1.5128695973368202e-28,1.3898600077618322e-28,2.9014839339749016e-28,1.6850978387905458e-30
5.115590529847533e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2727176509863366,0.66969741257475413,5.4727800178924076e-21,0.0,3.5646582490920108e-14,1.3643692763195672e-40,6.6843394732391498e-34,0.0,0.0,1.3606890130913881e-45,0.0,0.00030258742620183397,0.00030258742411096059,1.1536098163832373e-15,3.450262498856859e-14,1.0281560889928646e-12,6.1654401158969726e-24,1.7166393492322951e-17,3.6792013815085088e-18,1.839600691075392e-18,2.7415653301146853e-20,3.057031709523146e-28,3.4835470743822679e-28,6.537140399979721e-28,4.6549856280567759e-30
6.046343738863444e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27260786010094773,0.66964251713223499,9.0648832923727755e-21,0.0,4.9780487085923819e-14,1.9010917287531451e-40,1.3080792455146783e-33,0.0,0.0,3.1523892689055023e-45,0.0,0.0003574828690997582,0.00035748286618020601,1.36629563449025e-15,4.8430058454356742e-14,1.4355160194677501e-12,1.2024506191258453e-23,2.3974228864288853e-17,6.1155217386602478e-18,3.0577608699659e-18,3.848066604991117e-20,5.4349769976587944e-28,7.4078428235406901e-28,1.2834838087067848e-27,1.081043343418255e-29
6.977096947879355e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27249816656445502,0.6695876703641932,1.3957857851930372e-20,0.0,6.6262860934451196e-14,2.5249082290933605e-40,2.3235592902598384e-33,0.0,0.0,6.4671301150013635e-45,0.0,0.00041232963758338828,0.00041232963369772734,1.578763806329993e-15,6.4708393875975183e-14,1.9104112741886692e-12,2.130650032704773e-23,3.1913909800938564e-17,9.4407567581075848e-18,4.7203783801943581e-18,5.1412599782371964e-20,8.8345012882529922e-28,1.4035703137382135e-27,2.2853805753031193e-27,2.221466205895796e-29
7.907850156895266e-11,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27238857024058533,0.6695328722024918,2.0351051879800513e-20,0.0,8.5091228044068484e-14,3.2351414411355327e-40,3.8390037427944383e-33,0.0,0.0,1.2119038883695052e-44,0.0,0.00046712779978915923,0.00046712779480018982,1.7910058806696169e-15,8.3335499262041491e-14,2.4527275413573023e-12,3.5136994589984743e-23,4.0984432978084042e-17,1.3791974025387269e-17,6.8959870145947444e-18,6.6209540947159934e-20,1.3443162241584933e-27,2.4417176498866136e-27,3.7829573533994291e-27,4.167855152588985e-29
