Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
6.83185750808101e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33524474028078671,0.1164787459805602,0.02275591744953577,2.3439909882674636e-19,9.7887359070162676e-21,1.0584289536154617e-10,4.6749681634014768e-09,3.8645310021303161e-17,1.1123293694845601e-26,7.2983686692877884e-10,7.9558625027749941e-35,6.751050848111959e-10,3.9147537873427727e-25,6.0483137772623467e-26,1.5468902623605923e-21,1.3601538659190647e-23,3.1976298180486498e-21,7.1186456771928488e-26,0.0021911409816864238,0.00013129579265767303,2.2846190052121733e-10,3.1248110520172517e-07,6.0932103003011218e-15,1.5821100433606509e-14,2.6356672161036725e-11,7.3388674082344816e-08,1.9401308723222144e-11,8.4399042813623042e-13,3.8562248316240383e-15,1.3952058909326779e-18,1.1794665686738049e-21
6.912032232676639e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33522319433742009,0.11645873331431311,0.02275515309841513,2.4627856606451178e-19,1.0318411561184317e-20,1.1027649552717663e-10,4.8527909187748302e-09,3.9444836855656013e-17,1.1911517658937129e-26,7.3846480748215711e-10,8.3740768393823627e-35,6.8288567334428496e-10,4.0284544447757986e-25,6.3110983520441766e-26,1.6344441828510336e-21,1.4280138591972392e-23,3.3250716058623359e-21,7.4039308712630032e-26,0.0022111524011489674,0.00013282431655910635,2.2982778792561714e-10,3.1742073377768525e-07,6.2575148906380198e-15,1.5915781425821934e-14,2.7156666058339127e-11,7.4446325048302892e-08,1.9918078861530987e-11,8.8400220210481067e-13,4.0027150351200289e-15,1.4551052101017982e-18,1.2250582786233014e-21
6.992206957272268e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33520176030664722,0.11643883233296753,0.022754388870956668,2.5861448679870088e-19,1.0870848000114037e-20,1.1484846112767453e-10,5.0352300615818734e-09,4.0254001185051998e-17,1.2746308197830841e-26,7.4709436986565706e-10,8.8094332260467197e-35,6.9066495856970716e-10,4.1442764478397217e-25,6.5825405321756181e-26,1.7258569703611155e-21,1.4984278300030381e-23,3.4562571207952018e-21,7.6974597548627361e-26,0.0022310521284174571,0.00013435258851220061,2.311932169877996e-10,3.2238923514103183e-07,6.4245168561520646e-15,1.6010434451545238e-14,2.7972150474924271e-11,7.5506627886621745e-08,2.0442445887763785e-11,9.2544361313319647e-13,4.1529987007198108e-15,1.5168863447208608e-18,1.2718572684242704e-21
7.072381681867897e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3351804375642653,0.11641904241322634,0.022753624766634565,2.7141887315133859e-19,1.1446782633334057e-20,1.1956173741934481e-10,5.2223495798252395e-09,4.1072858028417539e-17,1.3629885334345746e-26,7.5572555962809381e-10,9.2624464520042369e-35,6.9844300513900332e-10,4.2622403300941912e-25,6.8628403510863844e-26,1.8212505693693729e-21,1.5714611666051422e-23,3.5912609710899636e-21,7.9993854507149989e-26,0.0022508407867920369,0.0001358806095045893,2.3255819129188908e-10,3.273865911850436e-07,6.5942345112052941e-15,1.6105059853096858e-14,2.8803250975638916e-11,7.6569515479308103e-08,2.0974422988631463e-11,9.6834984137279351e-13,4.3071280884874024e-15,1.5805870227472085e-18,1.3198805111076598e-21
7.152556406463526e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33515922548956295,0.11639936293527789,0.022752860784926006,2.8470390483327947e-19,1.2046969455835202e-20,1.24419306148206e-10,5.4142134736879496e-09,4.1901462374621648e-17,1.4564550329805652e-26,7.6435838229394188e-10,9.7336415496528111e-35,7.0621987753992324e-10,4.382366689193559e-25,7.1522006540889319e-26,1.9207492192742303e-21,1.6471801418021266e-23,3.7301586785616348e-21,8.3098625588709458e-26,0.0022705189960873381,0.0001374083805178825,2.3392271440063527e-10,3.3241278382984785e-07,6.7666861499143457e-15,1.6199657972296465e-14,2.9650092021291975e-11,7.763492072299476e-08,2.1514022551276972e-11,1.0127565700166452e-12,4.4651554618873507e-15,1.6462452741912694e-18,1.369144964650262e-21
7.232731131059155e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33513812346530097,0.11637979328277634,0.022752096925311167,2.9848192897064556e-19,1.267217927959727e-20,1.2942418572616913e-10,5.6108857479699736e-09,4.273986918304926e-17,1.5552687750976468e-26,7.7299284336344062e-10,1.0223553906839746e-34,7.1399564009700805e-10,4.5046761864147906e-25,7.4508271171880555e-26,2.0244794640770005e-21,1.7256519127446971e-23,3.8730266856614616e-21,8.6290471612947782e-26,0.0022900873726520378,0.00013893590252770952,2.3528678988994718e-10,3.3746779502111834e-07,6.9418900498591438e-15,1.6294229153558999e-14,3.0512796976827536e-11,7.8702776536249632e-08,2.2061256167168375e-11,1.0586999880353265e-12,4.6271330816779302e-15,1.7138994247749768e-18,1.4196675684716892e-21
7.312905855654784e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33511713087769252,0.11636033284282254,0.022751333187273206,3.1276545990147813e-19,1.3323199960544801e-20,1.3457943140668697e-10,5.8124304045595685e-09,4.3588133384005573e-17,1.6596767579301272e-26,7.8162894831274738e-10,1.0732729379603007e-34,7.2177035697216682e-10,4.6291895461907547e-25,7.7589282644232371e-26,2.1325701616489031e-21,1.8069445206444964e-23,4.0199423625717787e-21,8.9570968264107726e-26,0.002309546529388294,0.00014046317650376163,2.3665042129303251e-10,3.4255160672910511e-07,7.1198644688539978e-15,1.6388773739431582e-14,3.1391488069221137e-11,7.9773015866998702e-08,2.2616134630054147e-11,1.1062167929094125e-12,4.793113199800171e-15,1.7835880920472771e-18,1.4714652404887503e-21
7.393080580250413e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33509624711638347,0.11634098100594434,0.022750569570298213,3.2756717894999731e-19,1.4000836621214573e-20,1.3988813545998336e-10,6.0189114349296228e-09,4.4446309878980724e-17,1.7699347356965412e-26,7.9026670259406299e-10,1.126172440525923e-34,7.2954409216524769e-10,4.7559275556465535e-25,8.0767154839266573e-26,2.2451524926735181e-21,1.8911268903951952e-23,4.1709840143236138e-21,9.2941706136218766e-26,0.0023288970757711015,0.00014199020340983394,2.380136120957618e-10,3.4766420094748186e-07,7.3006276467685008e-15,1.648329207059136e-14,3.2286286380146671e-11,8.0845571699834874e-08,2.3178667938244474e-11,1.1553441933583863e-12,4.9631480532813006e-15,1.8553501819170135e-18,1.5245548747664688e-21
7.55343002944167e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33505480364829776,0.11630260072054688,0.022749042697496214,3.5877674004318481e-19,1.5439266059271617e-20,1.509784738965646e-10,6.4469384860781665e-09,4.6192619215557863e-17,2.0090687860186706e-26,8.0754718084237377e-10,1.2381452452949673e-34,7.4508887269765827e-10,5.0161609828180882e-25,8.7422081114889744e-26,2.4843284422363179e-21,2.0684410302729249e-23,4.4857631797242228e-21,9.9960342736587525e-26,0.0023672747583556061,0.00014504351983799253,2.4073868576074242e-10,3.5797566499991035e-07,7.6705931461700275e-15,1.6672251332294377e-14,3.4124683125256648e-11,8.2997365036972961e-08,2.4326735123195945e-11,1.2585821883917325e-12,5.3155908035859652e-15,2.0052516692818383e-18,1.6346774707092061e-21
7.713779478632928e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33501378824614209,0.11626464761862156,0.022747516302852398,3.9221539236409124e-19,1.6994262506409858e-20,1.6272068616078065e-10,6.8954783416624158e-09,4.7979235843737966e-17,2.2749004058252879e-26,8.248343212511526e-10,1.3587405495785007e-34,7.6063049047325546e-10,5.2855440014492217e-25,9.449054014544479e-26,2.7431035312674268e-21,2.2581633845954168e-23,4.8180095916494858e-21,1.0735940605905035e-25,0.0024052252283905742,0.00014809585940622175,2.4346203830481099e-10,3.6840204355145878e-07,8.0519320972069357e-15,1.6861109658018267e-14,3.6028932174473104e-11,8.5157621433524369e-08,2.5505521889350406e-11,1.368721971129054e-12,5.6848787008963949e-15,2.1639207374652348e-18,1.7501699270146811e-21
7.874128927824187e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3349731961487194,0.11622711694581971,0.022745990382360168,4.2799056906118075e-19,1.8672911731994203e-20,1.7514086077893012e-10,7.3650418001306923e-09,4.9806597979166099e-17,2.5698133525234664e-26,8.4212816658738851e-10,1.4884427581894912e-34,7.7616945171389388e-10,5.5642451192468304e-25,1.0199049097784598e-25,3.0226116548932925e-21,2.4608771040209219e-23,5.1683840784715133e-21,1.1515216214444726e-25,0.0024427532402469198,0.00015114722961689166,2.4618369673172364e-10,3.7894319327625209e-07,8.4447897539428394e-15,1.7049869759359396e-14,3.7999958927538184e-11,8.7325806825109572e-08,2.6715079818921452e-11,1.48607989340817e-12,6.0714284896586137e-15,2.3316785754208424e-18,1.8711662590685317e-21
8.034478377015445e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33493302264793529,0.1161900040008063,0.022744464932058523,4.6621234442721105e-19,2.0482597789090176e-20,1.8826569519721011e-10,7.8561387837315814e-09,5.1675143414598889e-17,2.8963530225008935e-26,8.5942875924612998e-10,1.6277543050082291e-34,7.9170626010169228e-10,5.8524338041286493e-25,1.0994036690656589e-25,3.3240246049501258e-21,2.6771794079199776e-23,5.53756312078556e-21,1.2335211981853722e-25,0.0024798634952814891,0.00015419763788201708,2.4890368757862148e-10,3.8959897111395406e-07,8.8493110753448521e-15,1.7238534336589429e-14,4.003866865549015e-11,8.9501388425792855e-08,2.7955447986697594e-11,1.6109807475287025e-12,6.4756561004920811e-15,2.5088505702130553e-18,1.9977998429979563e-21
8.194827826206703e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33489326308820372,0.1161533041346669,0.022742939948031581,5.0699342032501706e-19,2.2431010504618732e-20,2.0212250126705535e-10,8.3692781064909521e-09,5.3585309531113668e-17,3.2572340019377369e-26,8.7673614125424443e-10,1.7771960243520168e-34,8.0724141679614463e-10,6.1502804705525164e-25,1.1835908077269928e-25,3.6485522658461263e-21,2.9076815482433269e-23,5.9262390871351095e-21,1.3197303206081812e-25,0.0025165606424302077,0.00015724709152455257,2.5162203696068924e-10,4.0036923423440637e-07,9.2656407252569836e-15,1.7427106081664536e-14,4.2145945954705596e-11,9.1683834954366801e-08,2.9226653046377431e-11,1.7437578525688423e-12,6.8979764622418551e-15,2.695766162045939e-18,2.1302033322023086e-21
8.35517727539796e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33485391286585892,0.11611701275032096,0.022741415426407986,5.5044911104418553e-19,2.4526153034989277e-20,2.167392106986759e-10,8.9049672446111744e-09,5.5537533309440091e-17,3.6553477953891318e-26,8.9405035427416706e-10,1.9373075247152609e-34,8.2277542045092944e-10,6.4579564661253472e-25,1.272660302394525e-25,3.9974427875637856e-21,3.1530087673845625e-23,6.335120471705583e-21,1.4102889735459886e-25,0.0025528492787947514,0.00016029559777967355,2.5433877058471554e-10,4.1125384000279054e-07,9.6939230722469833e-15,1.7615587679057504e-14,4.4322654219652928e-11,9.3872616858315909e-08,3.0528709323193399e-11,1.8847531403942983e-12,7.33880331606199e-15,2.8927586980038464e-18,2.2685085762768212e-21
8.515526724589219e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33481496742857314,0.11608112530194162,0.022739891363360468,5.9669732660413949e-19,2.6776349496114955e-20,2.3214438048242681e-10,9.4637121094220906e-09,5.7532251341210017e-17,4.0937707295764108e-26,9.1137143960764221e-10,2.1086475648647673e-34,8.3830876723042826e-10,6.7756340584894902e-25,1.366811030624658e-25,4.3719827357987855e-21,3.4138002500806264e-23,6.764932133987981e-21,1.5053396101860117e-25,0.0025887339502227956,0.00016334316379604114,2.5705391373520039e-10,4.2225264594529446e-07,1.0134302189423878e-14,1.7803981804672622e-14,4.6569635136578721e-11,9.6067206535321794e-08,3.1861618914554496e-11,2.0343172413450507e-12,7.7985490316409804e-15,3.1001652813483335e-18,2.4128465404463152e-21
8.675876173780477e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33477642227478249,0.11604563729438193,0.022738367755105255,6.4585855447756961e-19,2.919025266983049e-20,2.4836719827678641e-10,1.0046016823068014e-08,5.9569899839944602e-17,4.575772035882872e-26,9.2869943819941785e-10,2.2917944323443498e-34,8.5384195082594028e-10,7.1034864224938329e-25,1.4662468235457224e-25,4.7734972186192116e-21,3.6907090692239693e-23,7.2164155404599531e-21,1.6050271651981028e-25,0.0026242191518816823,0.00016638979663705306,2.59767491285713e-10,4.3336550971513645e-07,1.058692185415632e-14,1.7992291126491828e-14,4.8887708196988029e-11,9.8267078552076257e-08,3.3225371798052379e-11,2.1928095695793982e-12,8.2776244257157885e-15,3.3183266190910399e-18,2.56334722708212e-21
8.836225622971735e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33473827295311742,0.1160105442826079,0.022736844597901637,6.9805583974442721e-19,3.1776851782455115e-20,2.6543748776233288e-10,1.0652383497082989e-08,6.1650914651784455e-17,5.1048221127760096e-26,9.4603439064091154e-10,2.4873463243924619e-34,8.6937546247159974e-10,7.4416876276484918e-25,1.5711765183478199e-25,5.2033499895676919e-21,3.9844021255940604e-23,7.6903290082834365e-21,1.7094990676774313e-25,0.0026593093288255071,0.00016943550328207786,2.6247952771200895e-10,4.4459228905901673e-07,1.1051925547730534e-14,1.8180518305324072e-14,5.1277670231972853e-11,1.0047170986027273e-07,3.461994594641166e-11,2.3605984080576259e-12,8.7764385829947847e-15,3.5475868663369987e-18,2.7201395983462579e-21
8.996575072162993e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33470051506184156,0.11597584187113778,0.022735321888051403,7.5341476372739886e-19,3.4545480352099072e-20,2.833857139618165e-10,1.1283312013961337e-08,6.3775731265839972e-17,5.6846009641962876e-26,9.633763371738521e-10,2.6959217312191803e-34,8.84909790959998e-10,7.7904126258524204e-25,1.6818140105559337e-25,5.6629435277075358e-21,4.2955600816663409e-23,8.1874479509728488e-21,1.8189052539078603e-25,0.0026940088765557819,0.00017248029062767462,2.6519004709348674e-10,4.5593284178402599e-07,1.15294564549414e-14,1.8368665994730727e-14,5.3740294967550101e-11,1.0268058000967913e-07,3.6045307449552306e-11,2.5380609931531639e-12,9.2953986795748345e-15,3.7882934686155335e-18,2.8833515006391587e-21
9.156924521354251e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33466314424829507,0.11594152571348773,0.022733799621898382,8.1206342115974912e-19,3.7505824104794503e-20,3.0224298852639197e-10,1.1939299811824108e-08,6.5944784824242019e-17,6.319006809453386e-26,9.8072531769389078e-10,2.9181598215907591e-34,9.0044542265752316e-10,8.1498372393838592e-25,1.7983783061255577e-25,6.1537190950996253e-21,4.6248772896562516e-23,8.7085651259927632e-21,1.9333981799522099e-25,0.0027283221415758184,0.00017552416548879707,2.6789907311839214e-10,4.6738702572495211e-07,1.2019657463608547e-14,1.8556736841192558e-14,5.6276332601103434e-11,1.048931713581743e-07,3.7501410643507606e-11,2.7255835988811916e-12,9.834909808930742e-15,4.0407970019483578e-18,3.0531095906473948e-21
9.31727397054551e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33462615620834618,0.11590759151162354,0.02273227779582793,8.7413239591628889e-19,4.0667928960576393e-20,3.2204107498770105e-10,1.2620841672298211e-08,6.8158510132052793e-17,7.0121648618377148e-26,9.9808137175418169e-10,3.1547208307006851e-34,9.1598284151941675e-10,8.5201381491489947e-25,1.9210935734114039e-25,6.6771567719099602e-21,4.9730617138825466e-23,9.2544908842692538e-21,2.0531328340728691e-25,0.0027622534219388997,0.0001785671345999832,2.7060662909231175e-10,4.7895469871198369e-07,1.252267116402707e-14,1.874473348448795e-14,5.8886509399310801e-11,1.0710896927862929e-07,3.8988198246001536e-11,2.9235616207336183e-12,1.0395374810569453e-14,4.3054510108044747e-18,3.2295392630251779e-21
9.477623419736767e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33458954668584667,0.11587403501541876,0.022730756406266487,9.3975473533149618e-19,4.4042209089323198e-20,3.428123939753387e-10,1.3328429511731987e-08,7.0417341666970567e-17,7.7684362742742726e-26,1.015444538568939e-09,3.4062864503191234e-34,9.3152252910455321e-10,8.9014928831866219e-25,2.0501891950012328e-25,7.2347754692512791e-21,5.3408348475061248e-23,9.826053421607062e-21,2.1782667489851903e-25,0.0027958069677902712,0.00018160920461652891,2.7331273794352965e-10,4.9063571853882602e-07,1.3038639848353356e-14,1.8932658557837012e-14,6.1571527317763109e-11,1.0932746236251612e-07,4.0505601498586977e-11,3.1323996591086694e-12,1.0977194101447167e-14,4.5826118443755599e-18,3.4127645798998854e-21
9.637972868928025e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33455331147209555,0.11584085202211886,0.022729235449681064,1.0090659231369155e-18,4.7639455035078424e-20,3.6459002839935077e-10,1.4062552175861832e-08,7.2721713588743088e-17,8.5924272496981449e-26,1.0328148570169584e-09,3.6735602212035639e-34,9.4706496458994147e-10,9.2940798054246607e-25,2.1858998193878593e-25,7.828132919983087e-21,5.7289316237285682e-23,1.0424099031995715e-20,2.3089600139469161e-25,0.0028289869819030011,0.00018465038211564752,2.7601742222809197e-10,5.0242994293121662e-07,1.3567705509923091e-14,1.9120514688008936e-14,6.4332063642409176e-11,1.1154814262012494e-07,4.2053540315150683e-11,3.3525116023240656e-12,1.1580765510240165e-14,4.8726384911829343e-18,3.6029082021498315e-21
9.798322318119283e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33451744640530767,0.11580803837581122,0.022727714922578773,1.0822038510576426e-18,5.1470841907774402e-20,3.8740772859752321e-10,1.4823695238033644e-08,7.5072059748337425e-17,9.4889983127799321e-26,1.0501923656451169e-09,3.9572679277439289e-34,9.6261062478495811e-10,9.6980781046825002e-25,2.3284654124756766e-25,8.4588256478094847e-21,6.1381003215632564e-23,1.104949236277957e-20,2.445375286687701e-25,0.0028617976202078101,0.00018769067359761349,2.7872070413619383e-10,5.1433722951582988e-07,1.411000984250435e-14,1.9308304495504851e-14,6.716877065302337e-11,1.1377050567728245e-07,4.3631923436605147e-11,3.5843207092040971e-12,1.2206484114551001e-14,5.1758924122403615e-18,3.8000913225208855e-21
9.958671767310541e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3344819473700883,0.11577558996690153,0.022726194821506382,1.1593087891080637e-18,5.5547937641903359e-20,4.1129991744720443e-10,1.5612340801078727e-08,7.7468813696904111e-17,1.0463273739445851e-25,1.0675771026718396e-09,4.2581579948167725e-34,9.7815998414530911e-10,1.0113667783913355e-24,2.4781313089301345e-25,9.1284889150168494e-21,6.5691024662926696e-23,1.1703116671668151e-20,2.5876778051826257e-25,0.0028942429923169374,0.00019073008548689139,2.8142260549798017e-10,5.2635743578957036e-07,1.4665694239487844e-14,1.9496030594684192e-14,7.0082275308854306e-11,1.1599405096847293e-07,4.524064859160927e-11,3.8282596912316221e-12,1.2854742081128642e-14,5.4927373730190356e-18,4.0044336006566342e-21
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3344728567310008,0.115767285463759,0.022725803101512797,1.1798420353422687e-18,5.6640038572916851e-20,4.176362787168751e-10,1.5820121313200551e-08,7.8094124365724672e-17,1.0727628763677371e-25,1.0720589956221481e-09,4.3385875206399315e-34,9.8216831051885385e-10,1.022268207284702e-24,2.5178872866880454e-25,9.3076067549383924e-21,6.6838213769310391e-23,1.1876266242706759e-20,2.6253292889752931e-25,0.0029025467080934391,0.00019151331727369924,2.8211876846951838e-10,5.2947379124687662e-07,1.4811101433546019e-14,1.954440483734105e-14,7.0845719335508809e-11,1.1656727523815477e-07,4.5660183460383483e-11,3.8931519533346722e-12,1.3025523943009009e-14,5.5766480052489924e-18,4.0582753031724902e-21
