Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216),CHO2X(213)
7.73545224397203e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522689524666548,0.11863208120517518,0.02282101576449307,1.3980710498999435e-22,1.2603841931557984e-15,2.2419728071702426e-10,4.707448807539559e-15,1.1056005198558725e-15,1.4058561286731122e-33,6.827130414501186e-07,4.024445986451385e-30,6.819550195459103e-07,4.38344255866076e-21,3.852265409441415e-20,4.154424415252514e-26,3.067574368534886e-27,8.045411659836719e-12,3.401112625019054e-22,3.71975704032112e-05,1.1038338255562308e-06,1.8391271504373494e-08,1.7204359860289953e-14,3.576859624574966e-12,1.929927689543305e-11,8.84317190603713e-15,7.159611396430898e-13,4.515656848178804e-09,2.326642909373663e-14,6.567954430408525e-14,1.7400995895799036e-22,2.057451999361301e-12,2.2861206327255695e-22,1.1750015533645065e-20,2.1030732530940185e-19,2.1543203333120948e-23,8.051303462834042e-12,7.684666565377952e-27,6.417162398565098e-27,9.746777513624497e-29,6.241047572683286e-20,7.313480492011354e-33,4.024972715264004e-34,5.902496950483287e-54,1.1535473689436907e-30
8.13229962975294e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522669909951515,0.11863014232019044,0.022820987451655842,1.7859353746114423e-22,1.4642938924708489e-15,2.4772311986361543e-10,5.71301907206803e-15,1.2846258345357698e-15,1.915604035086195e-33,7.177380328523169e-07,5.407883911722476e-30,7.169000261954629e-07,5.325478511060154e-21,4.705579153775059e-20,5.396343629620754e-26,3.9183680626749255e-27,8.891747725431944e-12,4.294812240005423e-22,3.910119111219435e-05,1.1604574036650853e-06,1.9379391814496512e-08,1.8391421201783416e-14,3.775708050521087e-12,1.9348942116518884e-11,8.865929127080732e-15,7.178736219629013e-13,4.754574994272355e-09,2.6814352117462847e-14,7.624596650622166e-14,2.277420937854934e-22,2.1682985522213906e-12,2.77322833382111e-22,1.4419847648530045e-20,2.302345030674046e-19,2.6168939588708593e-23,8.89767697860692e-12,9.826726224500306e-27,8.852949457113849e-27,1.231132744496852e-28,7.61735035309523e-20,9.785221311031592e-33,5.407268437251444e-34,9.868530243009398e-54,1.4213099099135669e-30
8.52914701553385e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522650299778824,0.11862820389293253,0.022820959139057,2.2540761972085584e-22,1.6890825306763054e-15,2.724207284683425e-10,6.867619029257514e-15,1.4820019452290719e-15,2.5724148475691033e-33,7.527630418953683e-07,7.163732328130292e-30,7.518410433228095e-07,6.40869216208448e-21,5.693354626502178e-20,6.924090574979968e-26,4.9457299887399274e-27,9.780366471510314e-12,5.361923047473619e-22,4.100435346362396e-05,1.21708041994509e-06,2.0371583384697895e-08,1.9609456873607454e-14,3.97455632420239e-12,1.9398607330375403e-11,8.888686344854677e-15,7.197900861267247e-13,4.994105691256717e-09,3.0684081245736084e-14,8.788395852287221e-14,2.9402095902425516e-22,2.2791441946438463e-12,3.331933474150414e-22,1.751143788068798e-20,2.5138831990245353e-19,3.14859178510459e-23,9.786293536094063e-12,1.2414454420932907e-26,1.2017628562680343e-26,1.5374123057250987e-28,9.208923250867932e-20,1.2912911249094433e-32,7.1599217853728735e-34,1.6080452556915863e-53,1.7342849453794898e-30
9.32284178709567e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522611093056062,0.11862432841115589,0.022820902514574276,3.4781049358269226e-22,2.2053623312894527e-15,3.253302973901088e-10,9.676838836650188e-15,1.9353869148962114e-15,4.4643635162168266e-33,8.228131127370051e-07,1.2105806782302811e-29,8.217111120589512e-07,9.050028607162884e-21,8.126650190412418e-20,1.1035559937869447e-25,7.634286587184447e-27,1.168443277895519e-11,8.109782815314765e-22,4.4809303535442946e-05,1.3303247673968745e-06,2.236817853135427e-08,2.2139184065441136e-14,4.372251920113732e-12,1.949793773601433e-11,8.934200770420971e-15,7.23635109975909e-13,5.475004622865473e-09,3.94302176611026e-14,1.1457782106676018e-13,4.727220085360834e-22,2.500832759707781e-12,4.688988222151997e-22,2.512038207113387e-20,2.9756912084580417e-19,4.444394924781691e-23,1.1690228859801535e-11,1.9188734677432837e-26,2.122626259308066e-26,2.3263143879998446e-28,1.31235722839538e-19,2.167722701138755e-32,1.2082571944293456e-33,3.989592419491101e-53,2.516490347625137e-30
9.999999999999999e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522577657328622,0.11862102340472601,0.02282085420490035,4.890732576885465e-22,2.7211866936252952e-15,3.741743810407377e-10,1.2669158838300938e-14,2.388444175030389e-15,6.896801930641709e-33,8.82577932230517e-07,1.82946373696403e-29,8.813096949104542e-07,1.1870880752180951e-20,1.0757090692742926e-19,1.594130169541585e-25,1.0740839838443384e-26,1.3442589021744634e-11,1.1229145129866465e-21,4.8054132290592724e-05,1.4269399062516916e-06,2.4084487611372667e-08,2.439710326327973e-14,4.711553364070635e-12,1.9582683640501425e-11,8.973032396562917e-15,7.26928513054137e-13,5.887230873900554e-09,4.800196738699501e-14,1.4120597960350778e-13,6.858611969296698e-22,2.6899684018712223e-12,6.131400519443628e-22,3.332352268718604e-20,3.412914100930367e-19,5.827419021814238e-23,1.3448130367402375e-11,2.701724480768401e-26,3.31685758888923e-26,3.222128695158237e-28,1.7347565195905025e-19,3.2601415808366573e-32,1.823106720717408e-33,8.145206593198141e-53,3.376354691017918e-30
1.011653655865749e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225719044894575,0.11862045475896259,0.02282084589104447,5.173649903019535e-22,2.8173534055602708e-15,3.8292407686044507e-10,1.3245042991454801e-14,2.4729157807336847e-15,7.410549211139113e-33,8.928632536407056e-07,1.9584839197941977e-29,8.915652318489009e-07,1.2414505627076112e-20,1.1267257353666198e-19,1.6940550123174434e-25,1.1363435074393244e-26,1.3757572138229561e-11,1.1848911876579103e-21,4.861242150164181e-05,1.4435668686673547e-06,2.4381053395205723e-08,2.4795006877818555e-14,4.7699458252208155e-12,1.9597268111898572e-11,8.979715182538049e-15,7.274965123250193e-13,5.958353412366253e-09,4.958387044056002e-14,1.46166226857572e-13,7.292300029519408e-22,2.722517720753592e-12,6.408674583161913e-22,3.4911307700017035e-20,3.4923614859944095e-19,6.093868535342214e-23,1.3763055614297474e-11,2.8586170307646e-26,3.5699449805743585e-26,3.4001361578752257e-28,1.8166000821290045e-19,3.487389620057856e-32,1.9511225917900206e-33,9.154365755438921e-53,3.5445613864967426e-30
1.0910231330219309e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225327340702104,0.11861658293547046,0.02282078926846715,7.460350608775917e-22,3.533182998487982e-15,4.452001605829105e-10,1.768831246162653e-14,3.1017483058670203e-15,1.1842929766641311e-32,9.62913464271665e-07,3.053182517274544e-29,9.614034087847198e-07,1.6615723343020682e-20,1.5240496851271035e-19,2.518726728159642e-25,1.6400223389237196e-26,1.5999746118796844e-11,1.6812502802615653e-21,5.2413708244766804e-05,1.5568067245108594e-06,2.641020442521757e-08,2.7578390316763462e-14,5.167638169880789e-12,1.9696598457885138e-11,9.025229581149382e-15,7.313745961483861e-13,6.444151828172394e-09,6.121889195774121e-14,1.8305228949907193e-13,1.0862652316301833e-21,2.9441990818151477e-12,8.544916719057425e-22,4.7239000838827285e-20,4.0677569522843057e-19,8.152360619192508e-23,1.6004720000970897e-11,4.127704118577605e-26,5.759878919347804e-26,4.825973025512488e-28,2.4532497325868953e-19,5.410462667269814e-32,3.0352780226359765e-33,1.9660927404649635e-52,4.868083447921023e-30
1.170392610178113e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522493581789527,0.11861271293979773,0.022820732646841882,1.0474787993699962e-21,4.360975791516038e-15,5.121566465886736e-10,2.3128451349695987e-14,3.829043665914164e-15,1.8318087169726376e-32,1.0329637442953285e-06,4.61060299220076e-29,1.0312256489559646e-06,2.1773434884142377e-20,2.0181901527022302e-19,3.6431623412818855e-25,2.3050599833250605e-26,1.841091630352058e-11,2.326402508999711e-21,5.621316464693694e-05,1.670044335680242e-06,2.8455628068433953e-08,3.0490798951972854e-14,5.5653290615115195e-12,1.9795928773613182e-11,9.070743966098685e-15,7.352696662389924e-13,6.932399637716134e-09,7.440441169486782e-14,2.2563715089005415e-13,1.5704163836554108e-21,3.165876832444256e-12,1.1153993048794207e-21,6.247715599880333e-20,4.705739255441293e-19,1.0678309269531605e-22,1.8415168242248426e-11,5.802728360737341e-26,8.968504572003136e-26,6.679639431582976e-28,3.243449750402476e-19,8.135559552241238e-32,4.573089898284135e-33,3.99095638226506e-52,6.54201600404193e-30
1.2497620873342949e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224544476386136,0.11860884477106308,0.02282067602616824,1.4371197303367534e-21,5.308853904505962e-15,5.83791637238678e-10,2.9692610681735205e-14,4.661960450193189e-15,2.7540752458174636e-32,1.1030140933775296e-06,6.772749125191146e-29,1.1010319584496907e-06,2.8013185286218434e-20,2.6237213027141945e-19,5.1448440418358495e-25,3.16612708872652e-26,2.0991044288659527e-11,3.1498421990954493e-21,6.001079158984432e-05,1.7832797029268527e-06,3.051732076995275e-08,3.3533696916492365e-14,5.963018426134967e-12,1.989525905873568e-11,9.116258337236109e-15,7.391820292163572e-13,7.423096607418372e-09,8.92052424516895e-14,2.743199906034508e-13,2.212383975449387e-21,3.3875509706163194e-12,1.42943376232361e-21,8.101711516870953e-20,5.41016877046255e-19,1.3733093034696285e-22,2.0994346581584066e-11,7.970272153633047e-26,1.354170577892916e-25,9.04601364022475e-28,4.2098453097122776e-19,1.1904610805270944e-31,6.701309322492567e-33,7.714012765498281e-52,8.626841554670309e-30
1.3291315644904768e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224153316086846,0.11860497842838562,0.02282061940644579,1.932209961547041e-21,6.384936897654289e-15,6.601032392257799e-10,3.751295883678238e-14,5.6076566628816e-15,4.03891095672095e-32,1.1730645111843202e-06,9.711011502051733e-29,1.170822343350451e-06,3.5465984405145697e-20,3.3562378593985566e-19,7.114249260336768e-25,4.262136998757624e-26,2.374009168386281e-11,4.184319462542067e-21,6.380658995475418e-05,1.8965128270005097e-06,3.2595278972901875e-08,3.670854790638279e-14,6.360706175825157e-12,1.999458931294362e-11,9.161772694429361e-15,7.431119935264181e-13,7.916242502662366e-09,1.0568223616823313e-13,3.294980349395443e-13,3.047200969366189e-21,3.609221502362061e-12,1.8026387344593937e-21,1.0326676317086861e-19,6.184904598362015e-19,1.7380936651329607e-22,2.374220128344936e-11,1.0727271409348304e-25,1.9905411207472994e-25,1.2019349977991946e-27,5.376570580502923e-19,1.7008103709447401e-31,9.584087995357698e-33,1.4285574254934086e-51,1.11887461899708e-29
1.4085010416466588e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223762336909573,0.11860111391088486,0.022820562787674106,2.551883216266438e-21,7.59734177323141e-15,7.41089563576711e-10,4.6726407427197094e-14,6.673289724057646e-15,5.793971042318913e-32,1.2431149973818893e-06,1.3629284398546976e-28,1.2405968097402975e-06,4.4268027228022126e-20,4.232354816097451e-19,9.65586403263011e-25,5.636387727101378e-26,2.6658020112165587e-11,5.465932931817376e-21,6.760056062250524e-05,2.00974370864948e-06,3.468949911841809e-08,4.0016815180386805e-14,6.758392298972696e-12,2.0093919535918834e-11,9.20728703754206e-15,7.470598694386633e-13,8.411837087771973e-09,1.23892579858839e-13,3.9156656509620097e-13,4.114421485799814e-21,3.8308884325359e-12,2.2412445852598234e-21,1.2964960884640026e-19,7.033804568927674e-19,2.168881596672038e-22,2.6658678633324436e-11,1.4181345181699473e-25,2.8575337205115104e-25,1.5703545851061965e-27,6.76923739483326e-19,2.3790451819220205e-31,1.341600522470063e-32,2.5476969870079754e-51,1.429978717102467e-29
1.5672399959590227e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45222980921570005,0.11859339034789365,0.022820449552981303,4.2512959392694444e-21,1.0463572404712568e-14,9.170788451619975e-10,6.990205365986008e-14,9.192993159722105e-15,1.1266137402791873e-31,1.383216173615122e-06,2.5409388546134995e-28,1.3800980113029627e-06,6.648852721676061e-20,6.486948981824457e-19,1.6951719791351418e-24,9.415750412802297e-26,3.300036662710647e-11,8.932376560751498e-21,7.51830223877543e-05,2.236198747658506e-06,3.892671099157563e-08,4.703944942710306e-14,7.553759700529279e-12,2.0292579886888652e-11,9.298315680976394e-15,7.550106062604837e-13,9.410371379434098e-09,1.6572580763859282e-13,5.379465455535217e-13,7.128260463621798e-21,4.27421149405242e-12,3.3404169198072188e-21,1.965806302295128e-19,8.969521918454561e-19,3.256562589872269e-22,3.299728652399745e-11,2.3666866628614145e-25,5.542614823894912e-25,2.567025374425041e-27,1.0342143800000964e-18,4.407287120619373e-31,2.4875494569636034e-32,7.353345593700698e-51,2.2487670345667574e-29
1.7259789502713867e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522220022966571,0.11858567407505413,0.02282033632208641,6.7281712944024306e-21,1.3972430736198003e-14,1.1117444569754248e-09,1.00398982460775e-13,1.2278318481584609e-14,2.055394754184026e-31,1.523317619410667e-06,4.4540402225334705e-28,1.5195356117441306e-06,9.585655609199501e-20,9.540816189313554e-19,2.8194237959256268e-24,1.4944056849636569e-25,4.001777708529023e-11,1.3908712161483923e-20,8.275818392377756e-05,2.4626448259081563e-06,4.3228927877742215e-08,5.461329696726047e-14,8.349120913433992e-12,2.049124010907997e-11,9.389344266441396e-15,7.630367582747967e-13,1.0418697574954677e-08,2.1510069994732745e-13,7.165836411061477e-13,1.1668447127577963e-20,4.717520151964233e-12,4.780032646345106e-21,2.854747835333203e-19,1.1248158123259243e-18,4.695096318755559e-22,4.000974095721706e-11,3.7513807960434235e-25,1.0047944784261593e-24,3.998106192931163e-27,1.5162513915989795e-18,7.680056967142861e-31,4.336313409912697e-32,1.9050648974193477e-50,3.3890287820660904e-29
1.8847179045837506e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221420260495643,0.11857796508533784,0.022820223094985985,1.0208684904822127e-20,1.8188760905141403e-14,1.3250714434880896e-09,1.394562553907288e-13,1.598650414266673e-14,3.5576872181662516e-31,1.6634193321057483e-06,7.421476496496359e-28,1.6589096596302977e-06,1.336192623267677e-19,1.356357198093305e-18,4.4844619138319315e-24,2.2740248609168054e-25,4.7709944952384333e-11,2.0813924845990458e-20,9.032605226194949e-05,2.6890819493265535e-06,4.759612123181856e-08,6.275004809229955e-14,9.144475814067742e-12,2.068990019995151e-11,9.480372792852302e-15,7.711408731898772e-13,1.1436813748641158e-08,2.723719461644966e-13,9.305710282012877e-13,1.8233808317554734e-20,5.1608144222110085e-12,6.6154300712219734e-21,4.0019214549221084e-19,1.3900530280609293e-18,6.5471329699014315e-22,4.769561297208306e-11,5.699918248733853e-25,1.7234169262438872e-24,5.984208366591774e-27,2.148713067428609e-18,1.2725245540281038e-30,7.185310468535993e-32,4.516674422290371e-50,4.931142922194619e-29
2.0434568588961146e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522064101335947,0.11857026337172308,0.022820109871676604,1.4953672100588587e-20,2.317736631077229e-14,1.557044918735852e-09,1.8836657846001174e-13,2.0374779359504024e-14,5.891831346628482e-31,1.8035213090410515e-06,1.1851741448883722e-27,1.7982202034880442e-06,1.8108195551716334e-19,1.874112483940759e-18,6.870024809561908e-24,3.3405982273021567e-25,5.607656390776254e-11,3.012881146169346e-20,9.788663442683926e-05,2.9155101238152343e-06,5.202826247453931e-08,7.146138606287735e-14,9.939824200949704e-12,2.0888560156949926e-11,9.571401259120862e-15,7.793255277933515e-13,1.2464717956085429e-08,3.378596077084747e-13,1.1829716314730157e-12,2.741226347413464e-20,5.604094328926653e-12,8.90399330447572e-21,5.44768208152713e-19,1.6957435342160917e-18,8.879118491196824e-22,5.6054473942866784e-11,8.359718518388396e-25,2.8225914830080247e-24,8.663742759673297e-27,2.9595229347363886e-18,2.0213485160737303e-30,1.1412122121882624e-31,9.946913023713893e-50,6.966455630743605e-29
2.2021958132084785e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521986248755757,0.11856256892719491,0.022819996652154843,2.1259778858339087e-20,2.9003009675939755e-14,1.8076500663960077e-09,2.4847127665255553e-13,2.5500364146478557e-14,9.396875144680231e-31,1.943623547560392e-06,1.825587342062844e-27,1.9374672918040665e-06,2.3960177980786703e-19,2.5275665956952605e-18,1.0193178863568179e-23,4.762888590440616e-25,6.511732784435141e-11,4.2398086293176506e-20,0.0001054399374362177,3.1419293552487704e-06,5.652532299172224e-08,8.07589870973767e-14,1.0735166139469574e-11,2.1087219977524675e-11,9.662429664162235e-15,7.87593327918146e-13,1.3502408233767758e-08,4.1185453907626874e-13,1.476818402816441e-12,3.988510661874312e-20,6.0473598811133855e-12,1.1704873587398548e-20,7.233970328518119e-19,2.0449650177181784e-18,1.1761080596501171e-21,6.508589557869627e-11,1.189872858101221e-24,4.4455984998696086e-24,1.2193525521573396e-26,3.97881218205385e-18,3.097762853383728e-30,1.7485226861317202e-31,2.0575734565723133e-49,9.597700879187982e-29
2.360934767520842e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521908468239098,0.11855488174474528,0.022819883436417273,2.946052619788864e-20,3.57304131095513e-14,2.076872139866334e-09,3.211559491851439e-13,3.142046934983632e-14,1.4508402296292042e-30,2.083726045010926e-06,2.7261234303221354e-27,2.0766509730252055e-06,3.105819850491217e-19,3.3385658931180427e-18,1.4712052048944524e-23,6.618556887825367e-25,7.483193086847563e-11,5.823229022208907e-20,0.00011298596830106359,3.3683396494744386e-06,6.108727413351292e-08,9.065452035962203e-14,1.153050173592106e-11,2.1285879659129692e-11,9.753458006895806e-15,7.959469084073429e-13,1.4549882598715665e-08,4.946230732380486e-13,1.8151146003342223e-12,5.643088744939183e-20,6.490611085110296e-12,1.5078907965323034e-20,9.40416686845478e-19,2.440793163348764e-18,1.526664287662632e-21,7.478944992323935e-11,1.6505944305901166e-24,6.771168157926815e-24,1.6749326951318034e-26,5.238882380876569e-18,4.603371735805397e-30,2.597594001982039e-31,4.0340496495732275e-49,1.2939636093150425e-28
2.519673721833206e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521830759716145,0.1185472018173728,0.022819770224460488,3.992730162248204e-20,4.3424258169243017e-14,2.364696462346082e-09,4.07846762733843e-13,3.8192296681178e-14,2.1775837481084336e-30,2.223828798743337e-06,3.9625655921125946e-27,2.2157712955584782e-06,3.954667907212536e-19,4.330582944846285e-18,2.0729562395208862e-23,8.994439309454502e-25,8.522006729970304e-11,7.830950478953853e-20,0.00012052473402557056,3.5947410123119315e-06,6.571408721362921e-08,1.0115964794676019e-13,1.2325830930601102e-11,2.1484539199219474e-11,9.84448628624348e-15,8.0438893307882e-13,1.5607139048214293e-08,5.864110176456528e-13,2.2008340654561254e-12,7.792889472052786e-20,6.933847956265278e-12,1.90884583336971e-20,1.2002968183984185e-18,2.886301659870308e-18,1.9472900158601393e-21,8.516470935438638e-11,2.239202526255742e-24,1.0018287116164327e-23,2.2526364183734505e-26,6.774168732415972e-18,6.66020371562226e-30,3.756991944216439e-31,7.550075358743894e-49,1.7119502384614795e-28
2.67841267614557e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217531231171415,0.11853952913808294,0.02281965701628107,5.3070273317102567e-20,5.214918592396713e-14,2.671108426918625e-09,5.100073793628692e-13,4.5873038750220125e-14,3.1881204169445375e-30,2.3639318061116977e-06,5.625187164365194e-27,2.3548283077711085e-06,4.957368605286074e-19,5.5287155007834735e-18,2.859711918369995e-23,1.1986799972209047e-24,9.628143167069047e-11,1.0337686511309256e-19,0.0001280562416071537,3.821133449553131e-06,7.040573350860965e-08,1.1228602487664224e-13,1.3121153637740425e-11,2.1683198595250414e-11,9.935514501130317e-15,8.129220946896765e-13,1.6674175559567786e-08,6.874469644236076e-13,2.636921496692794e-12,1.0536222974077432e-19,7.377070510145005e-12,2.379731084282864e-20,1.507628358532803e-18,3.3845622062419915e-18,2.4460396187308357e-21,9.621124658393437e-11,2.9789842258057485e-24,1.4451152659018768e-23,2.9739735765107137e-26,8.621204054976961e-18,9.412851079384265e-30,5.307925811668979e-31,1.3568084237120909e-48,2.2277589903918416e-28
