Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),OH(D)X(68)
4.576943335873539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4364178584874622,0.0731263193604121,0.005663297221313215,0.0,0.004618246915329947,0.07102791733746931,0.02967669451377565,3.607109470286717e-05,3.832052795352423e-10,0.0017703817040253058,4.6649707835748246e-11,0.0005571742083470366,2.7918263975544558e-09,4.233513342533914e-06,3.0069761106329314e-09,1.4775641415575617e-10,9.87694805953269e-06,2.655045020691407e-05,0.005177690096094471,1.8420267044586082e-06,0.0006058050570081703,5.72700456588332e-09,2.4943474104097865e-09,3.561950358221759e-08,2.043526578661548e-07,5.4958496605297434e-08,0.0003634618792749709,0.008334595521601552,9.442731062006683e-07,0.0014015977664834723,5.4069483473348564e-09,4.20168272834382e-05,9.061219986207873e-08,2.6424458882435636e-10,4.393062604590443e-06,1.3147463269312643e-10,2.9865988127974894e-06,4.623497726388028e-11,7.383666532704474e-12,9.806866622329391e-08,3.01101712775869e-11
4.585669733822399e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43638686919170105,0.07306944789843557,0.005648563676995194,0.0,0.004618002307416813,0.07114909389511564,0.029706463595939245,3.6019936796433214e-05,3.8485824711809195e-10,0.0017691321744720246,4.661399701017303e-11,0.0005573921192911131,2.791686498148334e-09,4.219280358379449e-06,3.011168408215113e-09,1.478247264535741e-10,9.854400400937272e-06,2.6590337716360242e-05,0.005173296548078517,1.83039404156593e-06,0.0006062550348110711,5.69640756936521e-09,2.4861022328577255e-09,3.570765204237157e-08,2.0432731874762502e-07,5.5252661815037786e-08,0.00036511055131362564,0.0083655931866963,9.451377776671969e-07,0.0014038904957406869,5.402748473636065e-09,4.20799510983912e-05,9.069665367102798e-08,2.647018078528657e-10,4.383207416808541e-06,1.3151362923235634e-10,2.9909055600549604e-06,4.6076264096679745e-11,7.394234139476414e-12,9.792262420421621e-08,3.0039300850529146e-11
4.593523491976373e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43635895457061863,0.07301830237536605,0.005635337878581448,0.0,0.00461777983925916,0.07125807134188367,0.02973318909450047,3.597396496725701e-05,3.8634811159737755e-10,0.0017680085475183667,4.6581917117317285e-11,0.0005575879617619715,2.7915624631099634e-09,4.206529309474551e-06,3.0149352294848096e-09,1.4788572372077115e-10,9.834167358116151e-06,2.6626201596646273e-05,0.005169345298178207,1.8200045813831756e-06,0.000606659247861493,5.669056336210412e-09,2.4787058635015695e-09,3.578734016865454e-08,2.0430440084232582e-07,5.5518061615680586e-08,0.0003665967723256264,0.008393512650206875,9.459137301561094e-07,0.001405951975480596,5.398971650517332e-09,4.213670733571609e-05,9.077244246300573e-08,2.6511271632247204e-10,4.374355155708345e-06,1.3154834261197946e-10,2.9947769274559023e-06,4.59340788657433e-11,7.403733528808844e-12,9.779138891106445e-08,2.9975706576171524e-11
4.601377250130347e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363310171019254,0.0729671935767973,0.005622144576458672,0.0,0.00461755518329038,0.0713669716657415,0.029759851587401555,3.592805960850283e-05,3.878400474049205e-10,0.0017668858192412154,4.6549893823213545e-11,0.0005577835420929554,2.7914402035372837e-09,4.19383341734246e-06,3.0186961417524228e-09,1.4794626417930492e-10,9.813990771214934e-06,2.6662032575572363e-05,0.0051653968364465,1.8096901506007938e-06,0.0006070627361719039,5.641879898710922e-09,2.4713324298065537e-09,3.5867364136950295e-08,2.0428137674135867e-07,5.578407747508158e-08,0.0003680852758473527,0.008421452417219841,9.466875548967023e-07,0.0014080115839220743,5.3951977280063965e-09,4.219341150535995e-05,9.084802372087348e-08,2.655230673213454e-10,4.365519367071078e-06,1.3158269404637386e-10,2.998643854209554e-06,4.5792511310091775e-11,7.41322210603062e-12,9.76603451786942e-08,2.991229069962706e-11
4.6092310082843215e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363030569113312,0.07291612147720382,0.005608983688768615,0.0,0.004617328350109949,0.07147579491021161,0.029786451229050267,3.58822206077699e-05,3.8933404791651705e-10,0.0017657639886923154,4.651792703086136e-11,0.000557978860898706,2.7913197191659044e-09,4.181192305932632e-06,3.022451153493912e-09,1.480063492996011e-10,9.793870406756767e-06,2.6697830789474703e-05,0.00516145116265001,1.7994500817564588e-06,0.0006074655015341459,5.614876849032403e-09,2.4639818584107557e-09,3.594772393336505e-08,2.042582469923862e-07,5.605070863416656e-08,0.00036957605561268323,0.008449412366160442,9.474592572451318e-07,0.0014100693222846136,5.391426704772897e-09,4.2250063823082334e-05,9.092339796631731e-08,2.6593286105028927e-10,4.356700032271737e-06,1.3161668485805733e-10,3.002506356583563e-06,4.565155724312366e-11,7.422699911377905e-12,9.752949271455988e-08,2.9849052494529303e-11
4.617084766438296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43627507412422156,0.07286508605107497,0.005595855133853346,0.0,0.00461709935024958,0.07158454111885523,0.029812988173509074,3.583644785296745e-05,3.9083010650936984e-10,0.0017646430549263235,4.6486016644013415e-11,0.0005581739187913969,2.7912010097625274e-09,4.168605602843759e-06,3.0262002731885645e-09,1.4806598054825497e-10,9.77380603300446e-06,2.6733596374902183e-05,0.005157508276547999,1.7892837145026829e-06,0.0006078675457335149,5.588045793461037e-09,2.4566540761913947e-09,3.602841954139572e-08,2.0423501213983163e-07,5.631795433098388e-08,0.00037106910535752844,0.00847739237578124,9.482288425471876e-07,0.001412125191790158,5.387658579487398e-09,4.230666450497926e-05,9.099856571993427e-08,2.6634209771541724e-10,4.347897132611515e-06,1.3165031636539694e-10,3.00636445086917e-06,4.5511212518741456e-11,7.432166985144953e-12,9.739883122676481e-08,2.9785991239847036e-11
4.62493852459227e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43624706886565673,0.07281408727291523,0.005582758830254844,0.0,0.004616868194173811,0.07169321033527204,0.02983946257449552,3.579074123231227e-05,3.9232821656217095e-10,0.001763523017000771,4.6454162567170466e-11,0.0005583687163807493,2.791084075124782e-09,4.156072939281808e-06,3.0299435093188152e-09,1.4812515938803625e-10,9.753797419939818e-06,2.6769329468618065e-05,0.005153568177892413,1.7791903955166355e-06,0.0006082688705488302,5.561385350938883e-09,2.4493490102633825e-09,3.61094509419478e-08,2.0421167272491288e-07,5.658581380073704e-08,0.000372564418819861,0.008505392325161726,9.489963161339455e-07,0.0014141791936630773,5.383893350820592e-09,4.236321376748272e-05,9.107352750124292e-08,2.667507775265263e-10,4.339110649318745e-06,1.3168358988267932e-10,3.010218153381212e-06,4.5371473030893766e-11,7.441623367683709e-12,9.726836042405596e-08,2.972310621982136e-11
4.632792282746244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.436219041260373,0.07276312511724409,0.005569694696714588,0.0,0.0046166348922805816,0.07180180260309948,0.02986587458538263,3.574510063432643e-05,3.9382837145518363e-10,0.0017624038739760361,4.6422364705576384e-11,0.0005585632542740458,2.7909689150810324e-09,4.143593950021293e-06,3.0336808703701072e-09,1.4818388727789466e-10,9.733844339246032e-06,2.680503020759849e-05,0.005149630866427907,1.7691694783982562e-06,0.0006086694777524626,5.5348941536323815e-09,2.442066587979976e-09,3.61908181132997e-08,2.0418822928561995e-07,5.685428627574697e-08,0.00037406198973976174,0.00853341209370792,9.497616833245265e-07,0.0014162313291301463,5.380131017443799e-09,4.241971182736326e-05,9.11482838286704e-08,2.6715890069550286e-10,4.330340563549823e-06,1.3171650672006804e-10,3.014067480458145e-06,4.523233471316742e-11,7.45106909940484e-12,9.7138080015818e-08,2.966039672391954e-11
4.640646040900218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361909914327827,0.07271219955859592,0.005556662652173133,0.0,0.004616399454901839,0.07191031796601219,0.02989222435919928,3.569952594783478e-05,3.953305645703269e-10,0.0017612856249153098,4.639062296521308e-11,0.0005587575330761455,2.7908555294904648e-09,4.131168273363188e-06,3.037412364830835e-09,1.4824216567296455e-10,9.713946564286764e-06,2.6840698729030643e-05,0.005145696341891864,1.7592203235942114e-06,0.0006090693691102881,5.5085708497525866e-09,2.4348067369329807e-09,3.6272521031108244e-08,2.041646823567445e-07,5.712337098546614e-08,0.00037556181185958363,0.00856145156115189,9.505249494359517e-07,0.0014182815994205288,5.3763715780304335e-09,4.247615890173302e-05,9.122283521953273e-08,2.675664674412722e-10,4.321586856390148e-06,1.317490681834844e-10,3.017912448462052e-06,4.509379353828776e-11,7.46050422077843e-12,9.700798971206647e-08,2.9597862046765535e-11
4.648499799054193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43616291950697494,0.07266131057152037,0.005543662615769716,0.0,0.00461616189230409,0.07201875646772156,0.029918512048630563,3.5654017061962934e-05,3.968347892912533e-10,0.0017601682688845684,4.6358937252795865e-11,0.000558951553389498,2.79074391824313e-09,4.118795551098463e-06,3.0411380011921595e-09,1.482999960245704e-10,9.694103870089864e-06,2.687633517031889e-05,0.005141764604014435,1.7493422983165047e-06,0.0006094685463817793,5.4824141002535635e-09,2.427569384947875e-09,3.6354559668533186e-08,2.041410324700259e-07,5.7393067156648614e-08,0.00037706387892401334,0.008589510607551303,9.512861197721165e-07,0.0014203300057657497,5.372615031253905e-09,4.253255520804053e-05,9.129718219007802e-08,2.6797347799192724e-10,4.312849508855001e-06,1.3178127557480347e-10,3.0217530737786528e-06,4.495584551766905e-11,7.469928772331221e-12,9.687808922344486e-08,2.953550148807215e-11
4.656353557208167e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43613482560671557,0.07261045813058185,0.005530694506841831,0.0,0.004615922214688976,0.07212711815197517,0.02994473780601829,3.56085738661346e-05,3.9834103900343526e-10,0.0017590518049525373,4.632730747576817e-11,0.0005591453158141575,2.790634081259356e-09,4.106475428464725e-06,3.044857787947679e-09,1.4835737978023171e-10,9.674316033325656e-06,2.691193966908867e-05,0.005137835652518552,1.7395347764564046e-06,0.0006098670113202065,5.4564225725848515e-09,2.4203544600821376e-09,3.643693399622066e-08,2.041172801541215e-07,5.766337401334825e-08,0.0003785681846799614,0.008617589113289194,9.520451996036018e-07,0.0014223765493996644,5.368861375784479e-09,4.2588900964068094e-05,9.137132525551939e-08,2.6837993257024797e-10,4.304128501890508e-06,1.3181313019211207e-10,3.025589372817322e-06,4.481848670103003e-11,7.479342794646012e-12,9.674837826122028e-08,2.9473314352594095e-11
4.664207315362141e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361067098554477,0.07255964221036008,0.0055177582449248185,0.0,0.004615680432193795,0.07223540306255616,0.02997090178336129,3.5563196250069796e-05,3.998493070942361e-10,0.0017579362321906696,4.629573354229749e-11,0.0005593388209477958,2.7905260184895173e-09,4.094207554113509e-06,3.0485717335934637e-09,1.484143183836687e-10,9.654582832293066e-06,2.6947512363170894e-05,0.005133909487119968,1.7297971384980443e-06,0.00061026476567246,5.430594950999341e-09,2.4131618906350968e-09,3.651964398203913e-08,2.0409342593434956e-07,5.793429077658264e-08,0.0003800747228767546,0.008645686959073366,9.528021942037941e-07,0.001424421231558449,5.365110610295622e-09,4.2645196387948204e-05,9.1445264929916e-08,2.687858313937975e-10,4.29542381637448e-06,1.3184463332914903e-10,3.029421362011088e-06,4.468171317610025e-11,7.48874632836901e-12,9.661885653727474e-08,2.9411299950121984e-11
4.671275697700718e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608138709846084,0.07251393908637548,0.005506142772048874,0.0,0.00461546103660281,0.07233279387680412,0.029994396666382678,3.5522412375399625e-05,4.012084686259273e-10,0.0017569329778902017,4.626736467309465e-11,0.0005595127560763164,2.7904302789339506e-09,4.083210851805817e-06,3.0519092975500786e-09,1.4846518371178726e-10,9.636869482972926e-06,2.6979500708920242e-05,0.005130378320133727,1.7210925082822103e-06,0.0006106221384767298,5.407489167600677e-09,2.406707632945564e-09,3.6594369928392326e-08,2.04071870440571e-07,5.817863668754129e-08,0.00038143251082684677,0.008670991457684888,9.534817108659144e-07,0.0014262598549636778,5.361737391199775e-09,4.269581941602349e-05,9.151163716145032e-08,2.691506653827733e-10,4.287603538389692e-06,1.3187268670228398e-10,3.0328664809690592e-06,4.455911422452177e-11,7.497200574616431e-12,9.650244854681249e-08,2.935563410808708e-11
4.671280705908864e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608136915013584,0.07251390671451886,0.0055061345511750945,0.0,0.0046154608805527445,0.07233286285972636,0.029994413295685404,3.5522383497323236e-05,4.012094322186942e-10,0.0017569322673033965,4.626734458871591e-11,0.000559512879242072,2.7904302116087994e-09,4.083203075093526e-06,3.05191166066194e-09,1.4846521962447894e-10,9.636856948014542e-06,2.6979523364760493e-05,0.005130375818972889,1.7210863605332693e-06,0.0006106223914852905,5.4074728428176605e-09,2.4067030662578955e-09,3.659442297087169e-08,2.0407185513866917e-07,5.8178809990406366e-08,0.0003814334735078414,0.008671009392353468,9.534821917316368e-07,0.0014262611571614478,5.361735001980134e-09,4.2695855269932543e-05,9.151168413040032e-08,2.691509237214843e-10,4.2875980021172645e-06,1.3187270647874353e-10,3.0328689207312814e-06,4.455902752507985e-11,7.497206561764919e-12,9.650236612172965e-08,2.9355594716117985e-11
4.6712844287664745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608135580822194,0.07251388265086792,0.005506128440185548,0.0,0.004615460764552279,0.07233291413824856,0.029994425657084274,3.552236203078444e-05,4.01210148506989e-10,0.0017569317390880269,4.6267329658980804e-11,0.0005595129707974298,2.790430161562955e-09,4.083197294276338e-06,3.0519134172827324e-09,1.4846524632012468e-10,9.636847630149915e-06,2.6979540205999935e-05,0.005130373959732553,1.7210817906116964e-06,0.0006106225795593153,5.407460707803894e-09,2.406699671609867e-09,3.659446240013639e-08,2.0407184376395968e-07,5.817893881545032e-08,0.00038143418911845695,0.008671022724115308,9.534825491832926e-07,0.0014262621251513337,5.361733225951443e-09,4.269588192196842e-05,9.1511719044782e-08,2.691511157577497e-10,4.28759388672601e-06,1.3187272117951938e-10,3.0328707343305522e-06,4.455896307707129e-11,7.49721101231669e-12,9.650230485098566e-08,2.935556543408753e-11
4.671288151624085e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608134246630237,0.07251385858722659,0.005506122329204351,0.0,0.004615460648551267,0.07233296541675055,0.02999443801846695,3.5522340564262856e-05,4.012108647958121e-10,0.0017569312108728918,4.626731472926035e-11,0.0005595130623527202,2.7904301115175734e-09,4.083191513472737e-06,3.0519151739019865e-09,1.484652730156539e-10,9.636838312299567e-06,2.697955704723107e-05,0.00513037210049295,1.7210772207081093e-06,0.0006106227676332196,5.407448572834703e-09,2.406696276967362e-09,3.6594501829476457e-08,2.0407183238922355e-07,5.81790676406298e-08,0.0003814349047295899,0.00867103605588225,9.534829066344148e-07,0.00142626309314073,5.361731449923489e-09,4.2695908573991166e-05,9.151175395911087e-08,2.691513077938809e-10,4.287589771339045e-06,1.318727358802115e-10,3.032872547928696e-06,4.45588986292141e-11,7.497215462865796e-12,9.650224358029135e-08,2.935553615210184e-11
4.671291502195934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360813304585717,0.0725138369299547,0.005506116829325888,0.0,0.0046154605441500515,0.07233301156739118,0.029994449143702397,3.552232124440294e-05,4.01211509456045e-10,0.0017569307354793995,4.626730129252005e-11,0.0005595131447524441,2.790430066476989e-09,4.0831863107570076e-06,3.051916754858468e-09,1.484652970415658e-10,9.63682992624215e-06,2.6979572204334496e-05,0.005130370427177713,1.7210731078049023e-06,0.0006106229368995254,5.407437651382161e-09,2.4066932217925645e-09,3.65945373159457e-08,2.0407182215194645e-07,5.817918358341849e-08,0.00038143554878003813,0.008671048054475177,9.534832283401029e-07,0.0014262639643309162,5.361729851498771e-09,4.269593256080435e-05,9.151178538197702e-08,2.691514806262989e-10,4.287586067493147e-06,1.3187274911077164e-10,3.032874180166403e-06,4.4558840626227553e-11,7.497219468358354e-12,9.650218843669392e-08,2.935550979834002e-11
4.671294852767784e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608131845083603,0.07251381527269105,0.0055061113294545645,0.0,0.004615460439748366,0.07233305771801453,0.029994460268924,3.5522301924557766e-05,4.012121541167297e-10,0.001756930260086108,4.6267287855792296e-11,0.0005595132271521104,2.7904300214368e-09,4.0831811080528995e-06,3.051918335813633e-09,1.4846532106737803e-10,9.636821540196944e-06,2.697958736143082e-05,0.005130368753863103,1.7210689949170683e-06,0.0006106231061657691,5.4074267299690865e-09,2.4066901666224816e-09,3.659457280247641e-08,2.0407181191464648e-07,5.8179299526307965e-08,0.0003814361928308877,0.008671060053072508,9.534835500453409e-07,0.0014262648355206832,5.361728253074681e-09,4.26959565476063e-05,9.1511816804798e-08,2.6915165345860903e-10,4.2875823636509185e-06,1.3187276234126423e-10,3.0328758124031463e-06,4.455878262337036e-11,7.49722347384868e-12,9.650213329313901e-08,2.935548344461644e-11
4.671298203339633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608130644309656,0.07251379361543371,0.005506105829588736,0.0,0.004615460335346319,0.07233310386862458,0.029994471394134938,3.552228260472392e-05,4.012127987777623e-10,0.0017569297846929703,4.626727441907419e-11,0.0005595133095517322,2.7904299763969172e-09,4.083175905357738e-06,3.0519199167677884e-09,1.4846534509311355e-10,9.636813154161143e-06,2.6979602518521668e-05,0.0051303670805489775,1.7210648820411235e-06,0.0006106232754318713,5.4074158085831315e-09,2.4066871114563005e-09,3.6594608289068666e-08,2.0407180167732907e-07,5.817941546930991e-08,0.0003814368368821411,0.008671072051673131,9.53483871750215e-07,0.001426265706710128,5.361726654651098e-09,4.269598053439959e-05,9.151184822758381e-08,2.691518262908192e-10,4.287578659811512e-06,1.3187277557169385e-10,3.0328774446391475e-06,4.4558724620613586e-11,7.497227479337176e-12,9.650207814961681e-08,2.9355457090922676e-11
4.6713015539114825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360812944353551,0.07251377195818011,0.005506100329726149,0.0,0.004615460230944059,0.07233315001922681,0.029994482519339588,3.5522263284896756e-05,4.012134434389999e-10,0.0017569293092999235,4.626726098236178e-11,0.0005595133919513278,2.790429931357217e-09,4.083170702667849e-06,3.051921497721348e-09,1.4846536911880386e-10,9.636804768130883e-06,2.6979617675609303e-05,0.005130365407235136,1.7210607691722122e-06,0.0006106234446977491,5.4074048872093435e-09,2.4066840562926233e-09,3.6594643775710854e-08,2.0407179144000147e-07,5.817953141242983e-08,0.0003814374809337733,0.00867108405027556,9.53484193454855e-07,0.0014262665778993831,5.361725056227831e-09,4.269600452118778e-05,9.151187965034855e-08,2.691519991229469e-10,4.287574955973772e-06,1.3187278880207282e-10,3.0328790768747116e-06,4.455866661791667e-11,7.49723148482444e-12,9.650202300611389e-08,2.935543073724679e-11
4.671304904483332e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608128242761024,0.07251375030093216,0.005506094829868487,0.0,0.004615460126541474,0.0723331961698171,0.02999449364453469,3.552224396507975e-05,4.012140881005491e-10,0.0017569288339070149,4.626724754565802e-11,0.0005595134743508839,2.7904298863177922e-09,4.083165499985977e-06,3.0519230786740026e-09,1.484653931444254e-10,9.636796382109049e-06,2.6979632832692028e-05,0.005130363733921727,1.7210566563139816e-06,0.0006106236139635387,5.4073939658592004e-09,2.406681001132594e-09,3.659467926241387e-08,2.0407178120265827e-07,5.8179647355636225e-08,0.0003814381249857289,0.008671096048880979,9.534845151591649e-07,0.0014262674490883491,5.361723457805026e-09,4.269602850796821e-05,9.151191107308154e-08,2.6915217195498755e-10,4.287571252138561e-06,1.3187280203239486e-10,3.0328807091096103e-06,4.4558608615310135e-11,7.497235490310104e-12,9.650196786264028e-08,2.93554043835978e-11
4.671308255055181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608127041986167,0.07251372864369053,0.0055060893300163125,0.0,0.004615460022138528,0.0723332423203941,0.029994504769719144,3.552222464527406e-05,4.0121473276244563e-10,0.0017569283585142606,4.62672341089639e-11,0.0005595135567503954,2.7904298412786748e-09,4.0831602973130376e-06,3.0519246596256483e-09,1.4846541716997033e-10,9.6367879960966e-06,2.6979647989769295e-05,0.0051303620606088,1.7210525434676499e-06,0.0006106237832291962,5.407383044536553e-09,2.406677945976561e-09,3.659471474917937e-08,2.040717709652976e-07,5.81797632989514e-08,0.0003814387690380784,0.0086711080474897,9.534848368631132e-07,0.0014262683202769934,5.361721859382732e-09,4.269605249473999e-05,9.151194249577927e-08,2.6915234478693047e-10,4.28756754830617e-06,1.3187281526265583e-10,3.032882341343768e-06,4.455855061280402e-11,7.497239495793957e-12,9.650191271919938e-08,2.935537802997867e-11
4.671314956198879e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608124640435275,0.07251368532922707,0.005506078330329174,0.0,0.004615459813331505,0.07233333462150651,0.02999452702005465,3.552218600569819e-05,4.01216022087328e-10,0.0017569274077292346,4.6267207235605895e-11,0.0005595137215492793,2.7904297512014043e-09,4.083149891995172e-06,3.0519278215257777e-09,1.4846546522081997e-10,9.63677122410115e-06,2.6979678303906702e-05,0.00513035871398446,1.7210443178123089e-06,0.0006106241217601242,5.407361201978814e-09,2.4066718356767933e-09,3.65947857228957e-08,2.0407175049052146e-07,5.817999518591343e-08,0.0003814400571439866,0.008671132044717516,9.53485480269882e-07,0.001426270062653272,5.361718662539721e-09,4.269610046825647e-05,9.151200534106451e-08,2.691526904505141e-10,4.2875601406502325e-06,1.318728417229879e-10,3.0328856058097605e-06,4.455843460810607e-11,7.497247506756003e-12,9.650180243241999e-08,2.935532532283367e-11
4.671321657342577e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360812223888282,0.07251364201479005,0.005506067330664986,0.0,0.004615459604522971,0.07233342692256338,0.029994549270345634,3.552214736616965e-05,4.0121731141366283e-10,0.0017569264569448526,4.626718036228819e-11,0.0005595138863479777,2.7904296611254197e-09,4.083139486714661e-06,3.051930983421689e-09,1.4846551327134928e-10,9.636754452144954e-06,2.6979708618021266e-05,0.005130355367362136,1.7210360922067336e-06,0.0006106244602905358,5.4073393595377985e-09,2.4066657253933035e-09,3.659485669685712e-08,2.0407173001567226e-07,5.8180227073317576e-08,0.00038144134525150707,0.008671156041959168,9.534861236751468e-07,0.0014262718050282045,5.361715465698809e-09,4.269614844173679e-05,9.151206818620294e-08,2.6915303611369475e-10,4.2875527330060866e-06,1.3187286818306673e-10,3.032888870272655e-06,4.455831860382691e-11,7.497255517710505e-12,9.650169214577724e-08,2.9355272615812935e-11
4.671335059629974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360811743577319,0.07251355538599558,0.005506045331405788,0.0,0.004615459186901351,0.07233361152450972,0.029994593770793377,3.552207008725526e-05,4.0121989007071025e-10,0.00175692455537803,4.626712661577429e-11,0.0005595142159448155,2.790429480977325e-09,4.08311867626624e-06,3.051937307200798e-09,1.4846560937144217e-10,9.636720908350908e-06,2.6979769246181558e-05,0.00513034867412357,1.7210196411456021e-06,0.000610625137349814,5.4072956750081415e-09,2.4066535048749518e-09,3.659499864551253e-08,2.0407168906575367e-07,5.8180690849454353e-08,0.000381443921471396,0.008671204036484189,9.53487410481147e-07,0.0014262752897740115,5.361709072023288e-09,4.2696244388588494e-05,9.151219387603785e-08,2.691537274388437e-10,4.287537917753339e-06,1.3187292110246225e-10,3.0328953991891058e-06,4.455808659653014e-11,7.497271539596785e-12,9.650147157290362e-08,2.935516720214569e-11
4.671361864204766e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360810782953506,0.07251338212872514,0.005506001333164185,0.0,0.004615458351639895,0.07233398072773264,0.029994682771151852,3.5521915529997376e-05,4.012250474023223e-10,0.0017569207522521522,4.626701912323269e-11,0.000559514875136254,2.790429120696643e-09,4.083077055819921e-06,3.0519499547081482e-09,1.4846580156776432e-10,9.63665382123631e-06,2.697989050222668e-05,0.005130335287670764,1.7209867396235738e-06,0.0006106264914621911,5.407208307358826e-09,2.406629064032417e-09,3.659528254575472e-08,2.0407160716503516e-07,5.818161840704265e-08,0.0003814490739305698,0.00867130002570115,9.534899840750243e-07,0.0014262822592493896,5.361696284697465e-09,4.269643628185596e-05,9.151244525393986e-08,2.6915511008429204e-10,4.287508287390064e-06,1.3187302693820475e-10,3.032908456984642e-06,4.455762258698385e-11,7.497303583278424e-12,9.650103042880426e-08,2.9354956376308396e-11
4.6714154733543516e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4360808861698326,0.07251303561545873,0.005505913337788453,0.0,0.0046154566810441035,0.07233471913149869,0.029994860769720143,3.552160641776582e-05,4.0123536213563265e-10,0.001756913146031475,4.6266804140094775e-11,0.0005595161935101802,2.79042840019731e-09,4.082993816729824e-06,3.051975249519321e-09,1.4846618594494975e-10,9.636519648901579e-06,2.69801330132148e-05,0.005130308514862487,1.7209209389810186e-06,0.0006106291996622319,5.407033577702006e-09,2.4065801831237568e-09,3.6595850357966074e-08,2.0407144336007224e-07,5.8183473543480116e-08,0.0003814593789265116,0.008671492004802921,9.534951311902668e-07,0.0014262961981351826,5.361670710146717e-09,4.269682006664676e-05,9.15129480026711e-08,2.6915787535578597e-10,4.287449027232552e-06,1.3187323859749378e-10,3.0329345724262162e-06,4.455669458808511e-11,7.497367670277913e-12,9.650014814719894e-08,2.935453473062393e-11
4.671522691653523e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43608050191577546,0.07251234259402382,0.0055057373514669035,0.0,0.004615453339561009,0.07233619592831143,0.029995216758262045,3.552098820243972e-05,4.0125599188259896e-10,0.0017568979337144368,4.626637418160013e-11,0.0005595188302222289,2.7904269594467274e-09,4.082827345759558e-06,3.0520258383275383e-09,1.484669546374854e-10,9.636251311809935e-06,2.698061803078263e-05,0.005130254969635284,1.7207893473012908e-06,0.0006106346159634624,5.406684140954337e-09,2.4064824244120186e-09,3.6596986029297945e-08,2.0407111573604256e-07,5.8187183901398346e-08,0.00038147998922876883,0.008671875965677804,9.535054251307025e-07,0.0014263240756469105,5.361619561448814e-09,4.269758762925186e-05,9.151395347184192e-08,2.6916340582116246e-10,4.287330509193721e-06,1.3187366186728858e-10,3.0329868027113757e-06,4.455483867106033e-11,7.497495842821775e-12,9.649838361036226e-08,2.935369146321538e-11
4.671737128251865e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43607973339557743,0.07251095657154574,0.0055053853965429216,0.0,0.004615446655428856,0.07233914947905902,0.029995928700968125,3.55197518083349e-05,4.0129725249786273e-10,0.001756867509577624,4.6265514295735306e-11,0.0005595241035031156,2.7904240789377205e-09,4.0824944326555895e-06,3.052127012687467e-09,1.4846849177522653e-10,9.635714667936125e-06,2.6981588048285774e-05,0.005130147880738315,1.7205262023569463e-06,0.0006106454481705342,5.405985357708292e-09,2.4062869194104377e-09,3.659925755959789e-08,2.04070460431573e-07,5.819460495740036e-08,0.0003815212110747187,0.008672643898111848,9.535260118514119e-07,0.001426379829630929,5.3615172656674066e-09,4.2699122726557926e-05,9.151596429702077e-08,2.691744664414671e-10,4.287093482220777e-06,1.3187450821175547e-10,3.0330912608898694e-06,4.4551127160066766e-11,7.497752182089381e-12,9.649485464218359e-08,2.9352005024234325e-11
