Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24)
3.808129574313481e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756159039547,0.11866996449422926,0.022821567656135196,9.4707679583080753e-51,3.0688643250322555e-32,1.1861744925453035e-19,2.1086614014985392e-39,2.1377824889145421e-36,7.4182858473754883e-73,3.8723214593671138e-16,4.7015756828821422e-73,3.8723213035014335e-16,9.6396216492703382e-51,8.0105145902873366e-39,4.0672738799330809e-59,2.457624783385862e-60,1.0479839710915648e-27,7.1575810908717584e-58,1.5357072176015421e-09,7.3838177164146239e-11,2.7389709119971603e-14,3.0716470810897178e-14,1.8946241475240722e-18,9.5529369182959535e-16,1.1433440048036075e-16,9.0003256550535858e-21,2.2164426043410921e-30,5.8885748122696147e-29,1.3320127508398338e-46
4.654380592073032e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756123270498,0.11866996415295462,0.022821567647930953,3.9067478946529947e-50,6.659263027730764e-32,1.7610908042491077e-19,6.3699873112156378e-39,3.8315140029374467e-36,2.9514074888749078e-72,4.7328373487229573e-16,1.4542021054924446e-72,4.7328371169244131e-16,2.0822788431097439e-50,1.743385772793808e-38,1.4188883282222759e-58,8.5735370332866236e-60,1.8957942168080624e-27,1.8384264081305592e-57,1.8769754333641973e-09,9.0246660888545196e-11,3.3195599271843384e-14,3.8166593504181374e-14,2.2966094390974692e-18,1.3854593206768651e-15,2.0259717321366821e-16,1.3431363390395982e-20,5.7178425903652486e-30,1.0651275247681185e-28,4.8247550260008735e-46
5.500631609832583e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756087501427,0.11866996381168003,0.02282156763972671,1.2813009795604318e-49,1.2757032448797927e-31,2.4453339620996118e-19,1.6080706089884323e-38,6.2284287111875837e-36,9.4177585265929006e-72,5.5933532408254499e-16,3.7365992830678794e-72,5.593352918393559e-16,3.9645323704953949e-50,3.3407279262033591e-38,4.0476190137414466e-58,2.4457445581715981e-59,3.113833902679685e-27,4.0501077910268065e-57,2.2182436289623121e-09,1.0665514457138709e-10,3.8902912121567709e-14,4.5848959120331921e-14,2.69176948518834e-18,1.8791082508956942e-15,3.2596162627667053e-16,1.8748431298255805e-20,1.2621645812240161e-29,1.7492855707520901e-28,1.4153347716187436e-45
6.73078750144684e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756035505553,0.11866996331558499,0.022821567627800583,6.5415424209280871e-49,2.8376548901334732e-31,3.6311183790535715e-19,5.2794684667764636e-38,1.1184867149454902e-35,4.5431030115500203e-71,6.8442453239417575e-16,1.2509696877611151e-71,6.8442448438745756e-16,8.7131401350055745e-50,7.3993895589959153e-38,1.6234064113440717e-57,9.8092996200606489e-59,5.6857967981619865e-27,1.0883251753813388e-56,2.7143293555287456e-09,1.3050739690382773e-10,4.7027029577792008e-14,5.7432729553934047e-14,3.2542630286390066e-18,2.6974377825076219e-15,5.7690808771049441e-16,2.8057664007800713e-20,3.3703642177166185e-29,3.1936515417007382e-28,5.87385741175611e-45
7.960943393061096e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755983509634,0.11866996281948999,0.022821567615874457,2.6747002577005231e-48,5.5379985623530388e-31,5.0383877165832881e-19,1.4328357534877453e-37,1.8159972956603522e-35,1.8836725912837501e-70,8.095137412280482e-16,3.4199065757923629e-71,8.095136744338185e-16,1.6778205804451096e-49,1.4343412248618536e-37,5.3687767768273781e-57,3.2440342532826979e-58,9.3927111914319e-27,2.4904388266643152e-56,3.2104150394844812e-09,1.5435964914845216e-10,5.4951439742577339e-14,6.9511771467206079e-14,3.8029293394522845e-18,3.6196064185361861e-15,9.2373836874411154e-16,3.9238944024484638e-20,7.6153655439729898e-29,5.2749360045564732e-28,1.9114485336989541e-44
9.191099284675354e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755931513671,0.11866996232339504,0.02282156760394833,8.2690177133341111e-48,9.8212503517116749e-31,6.6616881181374347e-19,3.317862115422953e-37,2.7439599160904322e-35,5.8408733077252519e-70,9.3460295055090466e-16,7.9851997610610653e-71,9.346028619927663e-16,2.9353597136882445e-49,2.5237071963764272e-37,1.4396542434361575e-56,8.6989675902471007e-58,1.4442107087940837e-26,5.0391114390347561e-56,3.7065006808292086e-09,1.7821190130525982e-10,6.2681060315055296e-14,8.2086902258407794e-14,4.3381089068056e-18,4.6300440734273425e-15,1.3771045153554852e-15,5.2292127723808543e-20,1.520726271522303e-28,8.1093655880301414e-28,5.0930255211012205e-44
1.0421255176289611e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755879517653,0.11866996182730012,0.022821567592022203,2.1680933529745462e-47,1.6201909151443884e-30,8.4957155446903575e-19,6.852345220258573e-37,3.9286280446281691e-35,1.5378430568989134e-69,1.0596921603304056e-15,1.6651805824565431e-70,1.0596920470785997e-15,4.7771568303234063e-49,4.1284822137044782e-37,3.361666869532357e-56,2.0312511848159431e-57,2.1040589870385644e-26,9.2982103946116352e-56,4.2025862795630762e-09,2.0206415337425108e-10,7.0220673905036174e-14,9.5157634712485089e-14,4.8601328666186664e-18,5.7148905315702789e-15,1.9460838022351135e-15,6.7217052124949539e-20,2.7702172239472483e-28,1.1812577169912351e-27,1.1857150970836658e-43
1.1651411067903868e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755827521595,0.11866996133120525,0.022821567580096076,5.0489906872187479e-47,2.5272191660700851e-30,1.0535286712008676e-18,1.2985154326711037e-36,5.3941245918720582e-35,3.5852184570961895e-69,1.1847813705349469e-15,3.1891551089381454e-70,1.1847812297056171e-15,7.3514991227273909e-49,6.3840021023314122e-37,7.0809770528712219e-56,4.2785989976171699e-57,2.9395340120507941e-26,1.5987864076930282e-55,4.6986718356860209e-09,2.2591640535542593e-10,7.7574954238706415e-14,1.0872219762466943e-13,5.3693248159799173e-18,6.8618962088967753e-15,2.6382517637004975e-15,8.4013563066102378e-20,4.7039667492597548e-28,1.6500453329587979e-27,2.4990124673208562e-43
1.4111722851132381e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755723529347,0.11866996033901563,0.022821567556243823,2.1455464078877856e-46,5.4188525260106516e-30,1.5210925440487374e-18,3.8569653273582835e-36,9.2549703476628681e-35,1.5199681794347646e-68,1.4349597920963866e-15,9.6916180642602283e-70,1.4349595876400124e-15,1.5346532824416041e-48,1.3448132608029473e-36,2.5202185050976834e-55,1.5228089170648616e-56,5.2201305178773132e-26,4.0345398760061174e-55,5.6908428200995424e-09,2.7362090905432742e-10,9.1745670551772696e-14,1.3732124042127668e-13,6.3504697187990004e-18,9.2994948930240871e-15,4.4168873668737596e-15,1.232207010923868e-19,1.1586624561418046e-27,2.9292795890194873e-27,8.9487709373264097e-43
1.6326003456038042e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755629936169,0.11866995944604512,0.022821567534776797,6.4221824537527657e-46,9.6859532988402868e-30,2.0072508297964074e-18,8.7968592497529306e-36,1.3892767269974031e-34,4.5337701255950976e-68,1.6601203726538014e-15,2.2539194615091669e-69,1.6601201015136302e-15,2.6780161913876629e-48,2.3651750349559346e-36,6.5938665836033389e-55,3.9842477236921694e-56,8.0810824468027721e-26,8.1429266602755205e-55,6.5837965603426214e-09,3.1655496208300806e-10,1.0391006560372268e-13,1.6471205741828792e-13,7.1927019629131275e-18,1.1609373322730571e-14,6.4909163986348384e-15,1.6490636851408244e-19,2.2892615548136978e-27,4.5334080920161002e-27,2.3512298472810074e-42
1.8540284060943703e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755536342858,0.11866995855307473,0.022821567513309771,1.6687567504517655e-45,1.6088324456942276e-29,2.5525130378228027e-18,1.8029829319708879e-35,1.9728868156286696e-34,1.1747242979633685e-67,1.8852809541315201e-15,4.7042088943336471e-69,1.8852806076387473e-15,4.3427037139161428e-48,3.8650366666230518e-36,1.524549483327524e-54,9.2118465966970641e-56,1.1833245684109187e-25,1.5013796942955411e-54,7.4767501625263967e-09,3.5948901482716508e-10,1.1554153792502476e-13,1.936341732756434e-13,7.9980359720131698e-18,1.3986694020294151e-14,9.0304686415194451e-15,2.1265353777996013e-19,4.1324036640166329e-27,6.6364309851932974e-27,5.4488684534227431e-42
2.0754564665849364e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675544274942,0.11866995766010449,0.022821567491842745,3.9027078529769264e-45,2.5242509514537538e-29,3.1542922360399844e-18,3.4025131750696008e-35,2.6840730169248755e-34,2.7427106607214138e-67,2.1104415363718076e-15,9.0302270097536659e-69,2.1104411060941432e-15,6.6523617859966493e-48,5.9660420796118248e-36,3.2090105008746423e-54,1.938988788888737e-55,1.6597394213192278e-25,2.5804544057074911e-54,8.3697036266509715e-09,4.0242306728679906e-10,1.2666341367640402e-13,2.2405065381250385e-13,8.7680867910366894e-18,1.6398414629434035e-14,1.2045258676193866e-14,2.664612930861895e-19,6.9543086502751869e-27,9.3056298246313285e-27,1.1474289528352909e-41
2.2968845270755025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755349155837,0.11866995676713439,0.022821567470375718,8.3945173461911016e-45,3.7841135391924908e-29,3.8101120287071558e-18,6.0104468122443905e-35,3.5292431436195323e-34,5.8969238488609543e-67,2.3356021192236705e-15,1.6211219876147473e-68,2.3356015969565482e-15,9.7371574857003414e-48,8.7991053427767544e-36,6.2674340707452272e-54,3.7869790825129871e-55,2.2494263530519213e-25,4.1923820890737677e-54,9.2626569527164982e-09,4.4535711946191094e-10,1.3729802232108115e-13,2.5592122852010792e-13,9.5044004560923693e-18,1.8817819131188232e-14,1.5539671512516593e-14,3.263287177158643e-19,1.1065684469472131e-26,1.2608188513618517e-26,2.2385118800837925e-41
2.5183125875660686e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755255562132,0.11866995587416443,0.022821567448908692,1.6844030586993177e-44,5.4654489140664851e-29,4.5176038505716995e-18,1.0056496079696249e-34,4.5135582241239275e-34,1.184056875616405e-66,2.5607627025426866e-15,2.754566205379091e-68,2.5607620803005365e-15,1.3733063915462847e-47,1.2503889609731295e-35,1.1506918484607723e-53,6.9528223332836753e-55,2.9644600433440893e-25,6.5043836777109985e-54,1.0155610140723008e-08,4.8829117135250143e-10,1.4746672102330591e-13,2.8920279797944598e-13,1.0208455683731817e-17,2.1223937232752812e-14,1.9513318800473032e-14,3.9225490080577799e-19,1.6820943096470098e-26,1.6611219720121115e-26,4.1007968649511301e-41
2.7397406480566347e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755161968305,0.11866995498119461,0.022821567427441666,3.1864808672424195e-44,7.6531076188773391e-29,5.2745037763982457e-18,1.608018275531525e-34,5.6410416273173154e-34,2.2434109851870089e-66,2.7859232861908166e-15,4.4703728386989029e-68,2.7859225561983961e-15,1.8780878794417355e-47,1.7228078541176786e-35,2.0054518346838985e-53,1.2117507359000079e-54,3.8169155996647318e-25,9.711119021424414e-54,1.104856319067047e-08,5.3122522295857094e-10,1.5718992341657917e-13,3.2385019694929973e-13,1.0881665862814778e-17,2.3600694977191361e-14,2.3961859450246028e-14,4.6423893544780933e-19,2.4616912695844557e-26,2.1381760373482522e-26,7.1261765174444792e-41
2.961168708547201e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755068374361,0.11866995408822492,0.02282156740597464,5.7311275168458371e-44,1.0439708061568856e-28,6.0786477550665065e-18,2.4743048583099477e-34,6.9147181013097778e-34,4.0436921608925467e-66,3.0110838700361094e-15,6.9780024253384386e-68,3.0110830247200422e-15,2.5025009220824764e-47,2.3126424594770784e-35,3.3433170374899847e-53,2.0201219092224208e-54,4.818865965097656e-25,1.403553028064111e-53,1.1941516102558865e-08,5.741592742801199e-10,1.6648714257741031e-13,3.598171469174806e-13,1.1525382029872611e-17,2.5935833274447432e-14,2.8878038124476008e-14,5.4227991474636651e-19,3.4891567211682121e-26,2.6986757634477359e-26,1.1840465633302278e-40
3.1825967690377675e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754974780295,0.11866995319525538,0.022821567384507614,9.8688457183457406e-44,1.3925579185375259e-28,6.9279663066161338e-18,3.6841184538611845e-34,8.3367518863398403e-34,6.9811894432461989e-66,3.2362444539523835e-15,1.0535099857799925e-67,3.236243485932959e-15,3.2612325119046741e-47,3.0359809570738233e-35,5.3649267421170712e-53,3.241625021591636e-54,5.9823809682512811e-25,1.9729504704446728e-53,1.2834468876388232e-08,6.1709332531714902e-10,1.75377038841644e-13,3.9705706539328931e-13,1.2140896179826631e-17,2.8219955163870079e-14,3.4252590156099323e-14,6.2637693069952874e-19,4.8122162599696167e-26,3.3493064130123481e-26,1.8932064581922167e-40
3.6254528900189e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754787591853,0.1186699514093167,0.022821567341573562,2.6274002831264694e-43,2.3435081655933178e-28,8.7542988471167769e-18,7.5264421703164458e-34,1.1630768001780536e-33,1.8698389390702116e-65,3.6865656215205549e-15,2.210187415473608e-67,3.686564386690486e-15,5.2412464573529453e-47,4.950230860038316e-35,1.2562086561258534e-52,7.5902954126932597e-54,8.8423774433869672e-25,3.6380123418055335e-53,1.4620374009869897e-08,7.0296142653765003e-10,1.9200544966807972e-13,4.7516955061457957e-13,1.3292205694635741e-17,3.2609651896006189e-14,4.6331720240177219e-14,8.1273544835229683e-19,8.554466801806891e-26,4.9476591431344017e-26,4.3998316305552762e-40
4.024023398901919e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754619121915,0.11866994980197235,0.022821567302932916,5.7412219094869624e-43,3.5549483430176674e-28,1.0533521762610982e-17,1.3273571366839878e-33,1.5110316935287632e-33,4.1100431923715778e-65,4.0918546714177814e-15,3.9874896288896277e-67,4.091853173003994e-15,7.6324021236028598e-47,7.3012054997844555e-35,2.4743991805088554e-52,1.4950811842977335e-53,1.2089973865517255e-24,5.9180461765370397e-53,1.6227688157841742e-08,7.8024271666304981e-10,2.0574905683216735e-13,5.4936338031020804e-13,1.4243778629689124e-17,3.6333631227971636e-14,5.8651752239516316e-14,1.0011606703606153e-18,1.3485593406613505e-25,6.7613130132022093e-26,8.6069748243750673e-40
4.3827368568966365e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754467498706,0.11866994835536283,0.022821567268156335,1.0843016285541404e-42,5.000078498471512e-28,1.2236051181439819e-17,2.1049397291991359e-33,1.8656456659007546e-33,7.8036959803946547e-65,4.4566148150638058e-15,6.4476527788016087e-67,4.4566130612342122e-15,1.0352789788266451e-46,1.0016017255643231e-34,4.296134098795851e-52,2.5957996190428376e-53,1.5618794940521618e-24,8.7929101527914565e-53,1.7674270508565593e-08,8.497958769877412e-10,2.1720556628094711e-13,6.1906916970709213e-13,1.5036998647633688e-17,3.9492052978826658e-14,7.0845757091094056e-14,1.1875079142138308e-18,1.9502419261607933e-25,8.7307329871450884e-26,1.4853102655190285e-39
4.741450314891354e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754315875287,0.11866994690875365,0.022821567233379754,1.9422801262957507e-42,6.8461903247472768e-28,1.4027525498111984e-17,3.2099723180754554e-33,2.2589860363495528e-33,1.4052638328158536e-64,4.8213749570906048e-15,1.0017037881143716e-66,4.8213729312711499e-15,1.3677001095133217e-46,1.3379925507093308e-34,7.1231891988738586e-52,4.3039393698992116e-53,1.9774876015886237e-24,1.2637432141031333e-52,1.9120852496967679e-08,9.1934903656574989e-10,2.2786009980953905e-13,6.9136481222376635e-13,1.5774691861630907e-17,4.2466528100639689e-14,8.4025755375715993e-14,1.3897333777317347e-18,2.7312651671321644e-25,1.1048784362942156e-25,2.4481588384823835e-39
5.100163772886071e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754164251651,0.11866994546214485,0.022821567198603173,3.3253300567791207e-42,9.1612159223356571e-28,1.5901720760182648e-17,4.73482012876399e-33,2.6903005482961845e-33,2.4184186311242321e-64,5.1861350971186828e-15,1.5040606543251478e-66,5.1861327833259551e-15,1.7667028178481371e-46,1.7473272426827591e-34,1.1355443549195802e-51,6.8611055852563816e-53,2.4609474889813058e-24,1.7655648990662751e-52,2.056743412304805e-08,9.8890219539707867e-10,2.3776877829996234e-13,7.660789341531195e-13,1.6460743940983347e-17,4.5260072335801737e-14,9.8132606583678176e-14,1.607833227180719e-18,3.7221723700764005e-25,1.3743604970671758e-25,3.8804260931722074e-39
5.4588772308807885e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754012627832,0.1186699440155364,0.022821567163826592,5.4760239384504006e-42,1.201835193805553e-27,1.7852847667691893e-17,6.7867741477248545e-33,3.1586750605048178e-33,4.002718830985971e-64,5.5508952347950457e-15,2.1929127193996729e-66,5.5508926175956822e-15,2.2383481631178788e-46,2.2377483968931957e-34,1.7500065451663031e-51,1.0573725028807123e-52,3.0173836601326146e-24,2.4071334256051616e-52,2.2014015386806796e-08,1.0584553534817302e-09,2.4698380340729851e-13,8.4304964980978807e-13,1.709876919753369e-17,4.7877970759107678e-14,1.1310882037114224e-13,1.8418036321865606e-18,4.9550984718772521e-25,1.6843272889296199e-25,5.9472009481566745e-39
5.817590688875506e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753861003841,0.11866994256892832,0.022821567129050018,8.7183488967654717e-42,1.5496048471733878e-27,1.9875521163606858e-17,9.4887674404729354e-33,3.6630753835089236e-33,6.4040579027465695e-64,5.9156553697913459e-15,3.1164378640396875e-66,5.9156524342641262e-15,2.7885368835990767e-46,2.8174734406159806e-34,2.6188022775739616e-51,1.5823020521643027e-52,3.6519193483624252e-24,3.212750505777297e-52,2.3460596288243989e-08,1.1280085108197086e-09,2.5555373176027607e-13,9.221245259943647e-13,1.769212957062939e-17,5.0326990734639186e-14,1.2889906938368366e-13,2.0916407655117485e-18,6.4636058429487623e-25,2.0375806588803979e-25,8.8523237203823846e-39
6.176304146870223e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753709379683,0.11866994112232063,0.022821567094273441,1.3476058258573936e-41,1.9677999173581256e-27,2.1964732562760074e-17,1.2980008369991918e-32,4.2023810603332337e-33,9.946116436987371e-64,6.2804155018021879e-15,4.3304087967490731e-66,6.2804122335026239e-15,3.4229944981591483e-46,3.4947666799712185e-34,3.8191323830545065e-51,2.3075426559859389e-52,4.369676545942862e-24,4.2085862678989e-52,2.4907176827359719e-08,1.1975616674110156e-09,2.6352372627243451e-13,1.0031603012767588e-12,1.8243952027282275e-17,5.2614908719862084e-14,1.4545041112363127e-13,2.357340803145779e-18,8.2825355146797247e-25,2.436916519630142e-25,1.2843392394497008e-38
6.53501760486494e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753557755387,0.11866993967571328,0.022821567059496863,2.0290033141610035e-41,2.4653132291692797e-27,2.4115827166501281e-17,1.7416470622289422e-32,4.7754093722001778e-33,1.5044453917596356e-63,6.6451756305437599e-15,5.8985907004409817e-66,6.6451720154707254e-15,4.1472618967089714e-46,4.2779193477549601e-34,5.443819980320671e-51,3.2891761207320611e-52,5.1757760150525506e-24,5.4226289718070508e-52,2.6353757004154075e-08,1.2671148232556552e-09,2.7093575798904175e-13,1.0860226366610514e-12,1.875714253753841e-17,5.4750154076848965e-14,1.6271244227795391e-13,2.6388999242203084e-18,1.04478927288594e-24,2.8851248647850579e-25,1.8216131601520204e-38
7.252444520854375e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753254506394,0.11866993678249965,0.022821566989943708,4.3010369082828158e-41,3.7364749951365809e-27,2.8586636547280397e-17,2.9836532940293997e-32,6.017763721349893e-33,3.2174637512878653e-63,7.3746958771807402e-15,1.0395906833440015e-65,7.3746915281803934e-15,5.8864166945251704e-46,6.1949525723687486e-34,1.0429524181424974e-50,6.3015090289579875e-52,7.0734786767947047e-24,8.6259191726159936e-52,2.9246916270778977e-08,1.4062211327049453e-09,2.8423948613695081e-13,1.2567318742812577e-12,1.9678259350975203e-17,5.8597093869513612e-14,1.9918054213436543e-13,3.2495801472899912e-18,1.5966818570604159e-24,3.9392894755616017e-25,3.4569660129878379e-38
