Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23)
6.346882577151645e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629317329,0.11866996577400929,0.022821567686901106,0.0,7.4878258348589383e-35,3.9368758727732646e-26,2.5515155594818592e-41,1.3518001686346663e-33,1.3859096478582598e-75,6.4540027082033431e-17,4.3440254442668141e-72,6.4538689538187044e-17,1.7496338592962943e-48,2.727441148010422e-41,1.8672969539234021e-61,1.1283065830229417e-62,3.6967662433583154e-33,4.2214311471718289e-56,2.5595122803924811e-10,1.2306362825772571e-11,4.7435286860080446e-15,2.9757023375129295e-22,4.7435447404841213e-15,7.3031906225487824e-21,1.3148343839705914e-22,3.4323010446440632e-24,2.8968549231747703e-39,1.2278651359593095e-34,4.9259015451217567e-31
1.0578137665949401e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275288818,0.11866996560337194,0.022821567682798985,0.0,5.5918771165983128e-34,1.0884821512843754e-25,1.1096625608117413e-39,6.3321021771733143e-33,1.879566368471669e-73,1.0756818038091337e-16,1.1678127801911061e-70,1.0756448246911561e-16,1.3808257469180114e-47,2.1649062977414264e-40,1.4254520484058893e-59,8.6132300840235347e-61,1.6469571787472426e-32,5.6569796679312788e-55,4.2658537373021623e-10,2.0510604765950502e-11,7.9058718681068771e-15,7.9507419045528145e-22,7.9059165380827567e-15,1.9950846465576178e-20,5.8759839430510721e-22,2.5711854700440446e-23,7.2741096022267486e-38,5.6430558040886128e-34,2.1943272422274111e-30
1.4386267245867383e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756259192794,0.11866996544979833,0.022821567679107077,0.0,1.5192600999672646e-33,1.9383245624807012e-25,5.2235777953500251e-39,1.4611947949894644e-32,1.0363853589454768e-72,1.4629428074167541e-16,5.0708455081345935e-70,1.4628769586057724e-16,3.8750434185971294e-47,6.1998630192684208e-40,7.3290522134906736e-59,4.4285450254848223e-60,3.6443599714493163e-32,1.8775103966266584e-54,5.8015610077998323e-10,2.789442250375541e-11,1.0751975901136921e-14,1.3843392897679834e-21,1.0752055780821766e-14,3.5246387696681263e-20,1.3023094358343093e-21,6.9949891984180109e-23,3.0734929957805679e-37,1.2702763341059639e-33,4.8552895959334537e-30
1.8194396825785365e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756243096769,0.11866996529622471,0.022821567675415169,0.0,3.3712171137951564e-33,3.0258457678858388e-25,1.8128729957595937e-38,2.8134385978039989e-32,4.7457346240471707e-72,1.8502118807696437e-16,1.5354571213476878e-69,1.8501090899125689e-16,8.872134539183088e-47,1.397342190129629e-39,2.9378081571328317e-58,1.7751565898865186e-59,6.7673713721982779e-32,5.0448883107564402e-54,7.3372682351951114e-10,3.5278240232732072e-11,1.3598074820811949e-14,2.1133064510591339e-21,1.3598200043149403e-14,5.4584789088998635e-20,2.4219703779532773e-21,1.5542854721027384e-22,9.0892553358747845e-37,2.4009640047060601e-33,9.015449458873932e-30
2.2002526405703347e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756227000745,0.1186699651426511,0.022821567671723261,0.0,6.3925601423281644e-33,4.3378967948322528e-25,5.05899979506663e-38,4.7835311584595977e-32,1.6012908825701321e-71,2.2374885768395536e-16,3.9862369506805267e-69,2.2373412187560041e-16,1.7301186250224367e-46,2.7188968332705076e-39,9.0282625854712442e-58,5.455283223466768e-59,1.1128364423635272e-31,1.1160487755616766e-53,8.8729754218756167e-10,4.2662057953371748e-11,1.6444168910389492e-14,2.9665144888554087e-21,1.6444349148934872e-14,7.7663170634845716e-20,3.9878682805770886e-21,2.9506716955630383e-22,2.303067950271132e-36,4.0132113317065239e-33,1.4824287949386938e-29
2.9618785565539307e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756194808701,0.11866996483550392,0.022821567664339442,0.0,1.6184335130068954e-32,7.4740829887703544e-25,2.3787227245185914e-37,1.0576411392290455e-31,9.4490260108222415e-71,3.012059352408885e-16,1.7632282018174493e-68,3.0118054708252277e-16,4.5933878525390225e-46,7.37099323763492e-39,4.7534032108973691e-57,2.8722171774350994e-58,2.3144850356081042e-31,3.5114354698913953e-53,1.194438970238733e-09,5.742969337565601e-11,2.213634607461999e-14,4.9354288261460928e-21,2.2136658699822156e-14,1.3212626176509289e-19,8.3094760096134436e-21,7.4828610285450671e-22,9.7079601135095668e-36,8.5680598802609552e-33,3.0828768742732214e-29
3.723504472537527e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756162616658,0.11866996452835674,0.022821567656955623,0.0,3.3626666622687984e-32,1.1440361405944642e-24,7.7915273948685963e-37,1.9814720832440784e-31,3.7100565026943948e-70,3.7866583045359296e-16,5.305738416124743e-68,3.7862697137888681e-16,9.9636651294233984e-46,1.6088558542473655e-38,1.7145171806532491e-56,1.0359868836512672e-57,4.1072183209794349e-31,8.6855791077588932e-53,1.5015803832400674e-09,7.2197328767184817e-11,2.7828505384914462e-14,7.304594057395475e-21,2.7828987011094034e-14,1.9977086246823441e-19,1.4768302632533433e-20,1.5568766831122183e-21,2.8256760577774618e-35,1.5580614204247054e-32,5.4702936119131267e-29
4.4851303885211235e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756130424614,0.11866996422120957,0.022821567649571804,0.0,6.2415593351177649e-32,1.6293145154756189e-24,2.1558949275296543e-36,3.3534461998302475e-31,1.2246961420354146e-69,4.5612873442843212e-16,1.3734669150818715e-67,4.5607339470293196e-16,1.9255944618085996e-45,3.0977700504292126e-38,5.2064579772408265e-56,3.1459695512400804e-57,6.6300281789760786e-31,1.8891475749387427e-52,1.8087217801707692e-09,8.6964964125914517e-11,3.352064563033888e-14,1.005744637142706e-20,3.3521336056970693e-14,2.8098132687941591e-19,2.3870584348185992e-20,2.893338088966201e-21,7.063861101476381e-35,2.5774252024349776e-32,8.8295427260590389e-29
6.008382220488316e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756066040539,0.11866996360691527,0.022821567634804169,0.0,1.7960930456091771e-31,2.8708841843171785e-24,1.6773268779863649e-35,7.974867258179848e-31,1.9763595029391954e-68,6.1106373814913168e-16,8.4992327751374673e-67,6.1096623837927879e-16,6.0592368584825144e-45,9.2388329224300285e-38,5.7818318464557764e-55,3.4936256121421903e-56,1.4431758412710936e-30,7.9148844989385091e-52,2.4230045249147117e-09,1.1650023474336589e-10,4.4904867852659486e-14,1.6503907238532999e-20,4.4906101976691933e-14,4.8180479258777243e-19,5.2048529056695418e-20,8.3447234274913042e-21,3.9077460417216097e-34,5.9457900201505621e-32,1.9215125028987884e-28
7.531634052455509e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656468,0.11866996299262107,0.022821567620036533,0.0,4.0408652165868812e-31,4.4727360871509311e-24,6.8997446184278406e-35,1.5574531893728666e-30,1.1555969930228279e-67,7.6601096462113113e-16,3.075659935935325e-66,7.6585907810565521e-16,1.4555413137141034e-44,2.1070644474732692e-37,2.8528945173798018e-54,1.7238365432036224e-55,2.6295257801745121e-30,2.3166879695964312e-51,3.0372872043728716e-09,1.4603550522805011e-10,5.628901262615977e-14,2.4024710175490326e-20,5.6290962231685005e-14,7.3097406297686733e-19,9.4874361644846031e-20,1.8795330844603945e-20,1.3237806473936891e-33,1.1422815630357453e-31,3.5003064942185784e-28
1.0578137716389893e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755872888344,0.11866996176403283,0.022821567590501263,0.0,1.4290470185386687e-30,8.7584237102773252e-24,7.9421744947670293e-34,4.3552679538965221e-30,3.4279154651261109e-66,1.0759421097765109e-15,2.6955434725341688e-65,1.0756447457006351e-15,5.8576606099138043e-44,7.4149092485873578e-37,5.2116943543209054e-53,3.1491068349022159e-54,6.4636821173725589e-30,1.368527042904386e-50,4.2658523673016158e-09,2.0510604579998869e-10,7.9057069674990408e-14,4.1221392478191538e-20,7.9060998058438756e-14,1.3550463856322307e-18,2.3223793828263396e-19,6.6362868095776833e-20,9.8258069110287489e-33,3.1424031351714957e-31,8.5998051359898052e-28
1.6671145044258664e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755615352174,0.11866995930685711,0.022821567531430723,0.0,7.7135353931484217e-30,2.1660000207772117e-23,2.0925312188262446e-32,1.7526869591725746e-29,3.3242618153907201e-64,1.6959511715896149e-15,5.2270719634038656e-64,1.6952160334579013e-15,3.9633540442405745e-43,3.866614121156753e-36,2.6118370900009428e-51,1.5781609926105223e-52,2.0800617888743431e-29,1.6181155266692528e-49,6.7229819091800877e-09,3.2324712535762679e-10,1.2459225376375629e-13,8.0599828329645202e-20,1.2460251540799942e-13,3.0085174715377176e-18,7.2828394182891173e-19,3.5131549921231921e-19,1.3924712321165707e-31,1.2508163632494118e-30,2.7643673393007739e-27
2.885715969999621e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675510028015,0.11866995439250887,0.022821567413289646,0.0,5.4361109411388591e-29,6.4796253162767459e-23,8.0344325993201592e-31,9.4093663126191913e-29,5.0365905006673643e-62,2.9365563817746329e-15,1.7516817058716312e-62,2.9343584192356917e-15,3.9509400100955597e-42,2.5854732451428194e-35,1.9879614333008026e-49,1.2011766228299013e-50,7.8921089848001484e-29,3.0806818187748406e-48,1.1637237856900605e-08,5.595292781399865e-10,2.1565890190722869e-13,1.6705116758644993e-19,2.1569249918132837e-13,7.3989629000929666e-18,2.5272258648188381e-18,2.2967220758376022e-18,2.7166565570403578e-30,6.6830733058056782e-30,1.0463384354770665e-26
4.104317435573375e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754585208543,0.11866994947816478,0.022821567295148573,0.0,1.6955842682642084e-28,1.3105352561592639e-22,4.8508792887418212e-30,2.635432440252399e-28,4.3016844370620198e-61,4.1779443461808398e-15,1.0669651132580458e-61,4.1735005520328389e-15,1.4771934871434977e-41,7.9162026510042434e-35,1.4449863153444702e-48,8.7309151277817928e-50,1.7772029164383615e-28,1.4805975457680928e-47,1.6551489623235217e-08,7.9581142249322006e-10,3.0672059018831575e-13,2.5750240350683347e-19,3.067928867468517e-13,1.2763683602088935e-17,5.2101776970311972e-18,6.7381612030677275e-18,1.3232424483759473e-29,1.8700264710136572e-29,2.3515067760448376e-26
5.322918901147129e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754070137351,0.11866994456382488,0.022821567177007503,0.0,3.8593959896071597e-28,2.2044179523136082e-22,1.8268642715064468e-29,5.6209444637531801e-28,2.1418094890477932e-60,5.4201150271373337e-15,4.2119260226383796e-61,5.4126424318515353e-15,3.8931203305674505e-41,1.7737651003385089e-34,6.3073687583269628e-48,3.8110096621590582e-49,3.1805076896809343e-28,4.705202234979388e-47,2.1465737208171582e-08,1.032093558411975e-09,3.9777731885481618e-13,3.4818816038783401e-19,3.9790486859033747e-13,1.8647144262808835e-17,8.5008803129990528e-18,1.4407217841308431e-17,4.2174304802216248e-29,3.9873944047290423e-29,4.2000399096175887e-26
6.541520366720883e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753555066576,0.11866993964948915,0.022821567058866444,0.0,7.3735034712220763e-28,3.329669428265605e-22,5.2874939628219866e-29,1.0271822703310466e-27,7.9392079985645993e-60,6.6630683836424839e-15,1.3008018162394691e-60,6.651784058694949e-15,8.4541899940759096e-41,3.3409146169846625e-34,2.079927128946986e-47,1.2567088850695951e-48,5.0006368661176103e-28,1.1933786933471799e-46,2.637998061170797e-08,1.2683756858930557e-09,4.8882908817594008e-13,4.3844267569796849e-19,4.8902922236330065e-13,2.4781727367611492e-17,1.2156907877584104e-17,2.5813707335155183e-17,1.0530354656593557e-28,7.2863151520271402e-29,6.5905675757985596e-26
8.978723297868392e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752524926287,0.11866992982083027,0.022821566822584329,0.0,1.9699573414187121e-27,6.2743652717578389e-22,2.7288506393547257e-28,2.5957367816047476e-27,6.5503499242838653e-59,9.151322968209528e-15,7.9585508350059079e-60,9.1300665534693995e-15,2.8081750529169884e-40,8.7495555820684716e-34,1.3713197775012312e-46,8.2853468239194409e-48,9.8895409271376502e-28,5.1223186334194603e-46,3.6208454874590775e-08,1.7409399155497961e-09,6.7091774979964614e-13,6.1847375966563248e-19,6.7131632851247688e-13,3.7419122824245662e-17,2.0048972915697971e-17,6.0739225467689974e-17,4.1429486689007125e-28,1.8414961958317813e-28,1.2982700409539454e-25
1.14159262290159e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751494787668,0.11866991999218808,0.02282156658630223,0.0,4.1358660457871577e-27,1.0144766596325e-21,9.0649081327791632e-28,5.2693423725758076e-27,2.9864450084546087e-58,1.1642707764514671e-14,2.994398177078342e-59,1.1608348036385573e-14,7.0248163704661645e-40,1.8145208555980069e-33,5.4033279126509361e-46,3.2645503050056569e-47,1.6442915296850315e-27,1.5455003764296998e-45,4.6036912411904733e-08,2.213504111473452e-09,8.5298657725989997e-13,7.9805498736048503e-19,8.5365629424157874e-13,5.0044739468758182e-17,2.805350616402558e-17,1.1297684777949797e-16,1.1226846602630812e-27,3.7389153344645804e-28,2.149972219528829e-25
1.385312916016341e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675046465072,0.11866991016356265,0.02282156635002015,0.0,7.5145431634304066e-27,1.4940903397353016e-21,2.3641223079968285e-27,9.3638921472072142e-27,1.0342333211168358e-57,1.4137222418721599e-14,8.8367948397281737e-59,1.4086628507475424e-14,1.4847906697417497e-39,3.2700653144433555e-33,1.6401966063378017e-45,9.9094157634467706e-47,2.4659442403766741e-27,3.8195553761998974e-45,5.5865353223676283e-08,2.6860682736629786e-09,1.0350355728781699e-12,9.777868804464686e-19,1.0360495611041442e-12,6.2557504694644398e-17,3.59245939924018e-17,1.8287159282563205e-16,2.4489388489604872e-27,6.6454911203470623e-28,3.2111928279407229e-25
1.6290332091310917e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749434515443,0.11866990033495393,0.022821566113738086,0.0,1.2378894532586214e-26,2.066275396803609e-21,5.269405198762329e-27,1.519250063936048e-26,3.0307713645244391e-57,1.6634866579271019e-14,2.2462856615993821e-58,1.656490796677122e-14,2.8024324977783821e-39,5.3586693160787925e-33,4.228111795798113e-45,2.5543931629370858e-46,3.4539394823331835e-27,8.2935058755817972e-45,6.5693777309935686e-08,3.1586324021171946e-09,1.2170647389608169e-12,1.1575668182439051e-18,1.2184957065407375e-12,7.5095404587984202e-17,4.380306432628654e-17,2.7014269156809356e-16,4.6150556233264689e-27,1.0783940688046865e-27,4.4792389315520568e-25
1.8727535022458426e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756748404381837,0.11866989050636194,0.02282156587745604,0.0,1.8990594479288736e-26,2.7310314201243855e-21,1.0455454537988439e-26,2.3060031105520593e-26,7.8388604025151143e-57,1.9135639903561124e-14,5.1093912784594644e-58,1.9043186414304359e-14,4.8668189542932012e-39,8.1937952709951027e-33,9.6482805135804409e-45,5.8288071851231384e-46,4.6082851231428616e-27,1.6373260816825103e-44,7.5522184670713549e-08,3.6311964968346426e-09,1.3990740777553882e-12,1.337377374800178e-18,1.4009945156436085e-12,8.7713381828960297e-17,5.1788255812254624e-17,3.7463395746263611e-16,7.8332663321580413e-27,1.6371193254855262e-27,5.9515040784455241e-25
2.3601940884753443e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746344119631,0.11866987084922812,0.022821565404891997,0.0,3.8460820290698816e-26,4.3382649279499353e-21,3.2346341283385054e-26,4.610949917648445e-26,4.4865970916949688e-56,2.4146572698549422e-14,2.1736215898425038e-57,2.3999740274205007e-14,1.2311023730151464e-38,1.6551333526143697e-32,4.014547496887475e-44,2.4251473781937376e-45,7.4160716063353842e-27,5.3006537702922216e-44,9.5178949215936368e-08,4.5763245850650009e-09,1.7630332823029582e-12,1.696964479630428e-18,1.766150940258277e-12,1.129349200046191e-16,6.7750368795262779e-17,6.358525940205855e-16,1.8323251424590845e-26,3.2744799017714148e-27,9.4987016003810394e-25
2.847634674704846e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674428386411,0.1186698511921612,0.022821564932328019,0.0,6.79482440779203e-26,6.3157986514401108e-21,7.8240568027652105e-26,8.0937057734206847e-26,1.6625035359890478e-55,2.9170018080241152e-14,6.7752171896362067e-57,2.895629008742574e-14,2.6118465898137794e-38,2.9248093985512026e-32,1.204458650532397e-43,7.2756305278657118e-45,1.0889334610901994e-26,1.3625512136247229e-43,1.1483564685957332e-07,5.5214525383558941e-09,2.1269132043879481e-12,2.0565504257220676e-18,2.1315190264191681e-12,1.3814999334444753e-16,8.3718277406966956e-17,9.6667713883418771e-16,3.5700964533774386e-26,5.7492954380606299e-27,1.3832594867289057e-24
3.3350752609343477e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756742223615271,0.11866983153516118,0.022821564459764108,0.0,1.0943089303038925e-25,8.6636391871007668e-21,1.6128916489870541e-25,1.2997019598711684e-25,4.7900134902328123e-55,3.4205973321339921e-14,1.7367525207441105e-56,3.3912835854215291e-14,4.9104078064312716e-38,4.7191451860426134e-32,2.9453836721717585e-43,1.7790961885747298e-44,1.502810074542156e-26,2.9954584363945798e-43,1.3449227760185159e-07,6.4665803567090753e-09,2.4907138619027645e-12,2.4161569436439396e-18,2.4970987938310987e-12,1.6334340857415123e-16,9.9657121425275946e-17,1.367142478936871e-15,6.1742517729354252e-26,9.234531259526881e-27,1.8933437600733453e-24
4.309956433393351e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738103137646,0.11866979222136184,0.022821563514636493,0.0,2.3595983029340335e-25,1.447026492373944e-20,5.1261535978982255e-25,2.8035730240231236e-25,2.8160358833658556e-54,4.4315402470928423e-14,8.4400985731825334e-56,4.3825915249496129e-14,1.3755233499311636e-37,1.0244570107880518e-31,1.2635350314565619e-42,7.6312451325861866e-44,2.5302270143996358e-26,1.1008611352789627e-42,1.7380533838324204e-07,8.3568355886040573e-09,3.2180774548022428e-12,3.1354255520158127e-18,3.2288930383803962e-12,2.1370925462424042e-16,1.3151163450812742e-16,2.3768268611461508e-15,1.4695781141718217e-25,1.9928473133890466e-26,3.1360356437623432e-24
5.284837605852354e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756733982686754,0.11866975290783009,0.022821562569509152,0.0,4.3291572369094938e-25,2.1758192149503058e-20,1.2525601676740793e-24,5.1666499951102461e-25,1.0525494330223484e-53,5.4474838333915425e-14,2.850469771245724e-55,5.3738978462037348e-14,3.1079820828320642e-37,1.8956737391926799e-31,3.8308160431327763e-42,2.3134294110703981e-43,3.8238833642650373e-26,3.0467207268419759e-42,2.1311813156192932e-07,1.0247090280754731e-08,3.9451242041078569e-12,3.8547656939638263e-18,3.9615332421681342e-12,2.6405084883774718e-16,1.6334492128770105e-16,3.6647350324606944e-15,2.8820318377510013e-25,3.6740405663097243e-26,4.6631104436438251e-24
7.23459995077036e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756725741865173,0.11866967428156934,0.022821560679255264,0.0,1.092811035072014e-24,4.0778153721904128e-20,4.8882945818720085e-24,1.3244481068773741e-24,8.7091582757518611e-53,7.4943643012881468e-14,2.010261233447562e-54,7.3565056346854456e-14,1.1007850679936574e-36,4.8839810018173884e-31,2.1518253227440685e-41,1.2991866469145935e-42,7.2100159433979417e-26,1.5170465065891868e-41,2.9174291511848723e-07,1.4027598045833705e-08,5.398267743927292e-12,5.2936497304231895e-18,5.4293500125235667e-12,3.646742527090292e-16,2.2698224384784442e-16,7.0746904954031289e-15,7.9568067156515834e-25,9.4254255112256968e-26,8.5158375274222472e-24
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053871034,0.11866956276567774,0.022821557998259509,0.0,2.8011186598220809e-24,7.7917481726853606e-20,1.9718607175050647e-23,3.4940786557684768e-24,8.6629599936629435e-52,1.0431764962332529e-13,1.692929351690742e-53,1.0168480157634884e-13,4.1163421372343304e-36,1.2937288497452999e-30,1.3213144546977612e-40,7.9743920118511356e-42,1.3839620547456457e-25,8.4337680783215376e-41,4.0325671150659585e-07,1.9389589556139468e-08,7.4571297494237572e-12,7.3349306284109314e-18,7.5169887442156152e-12,5.072435907174103e-16,3.1715229328763686e-16,1.3816923366172322e-14,2.2195177018745585e-24,2.4892565104929797e-25,1.5642623178125353e-23
1.1134124640606374e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756709260542794,0.11866951703225888,0.022821556898750737,0.0,3.8209109410138539e-24,9.659593896830629e-20,3.073576745037793e-23,4.8209445965719391e-24,1.5983731865253146e-51,1.1648037449959941e-13,3.0570978869137127e-53,1.1321701801104909e-13,6.3029843272703611e-36,1.787077298524679e-30,2.2631527060697037e-40,1.3657485902368394e-41,1.7178272834420501e-25,1.418887622214664e-40,4.4898927107938155e-07,2.1588607099195677e-08,8.3007589882115729e-12,8.1722481240680603e-18,8.3751189232450444e-12,5.6565922492627606e-16,3.540946128432714e-16,1.7227835421356918e-14,3.1083568760668973e-24,3.4359071575343709e-25,1.907214986137509e-23
1.5033649330442387e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375669277964814,0.11866935978722966,0.022821553118250529,0.0,9.0216391404088671e-24,1.7612029197481027e-19,1.0554577914636985e-22,1.1851710154940655e-23,9.2884435124863734e-51,1.5881477523581565e-13,1.7228459225642796e-52,1.5286872097384824e-13,2.0763062975183766e-35,4.4060842744711352e-30,1.0260739704623083e-39,6.1898212775880664e-41,3.1409213913507459e-25,6.152040683972255e-40,6.0623134560121721e-07,2.9149607516989087e-08,1.1198196730517095e-11,1.1051959896961576e-17,1.1334382299175943e-11,7.6629623183519865e-16,4.8099265190656801e-16,3.181883697088313e-14,7.9079186501587172e-24,8.4580958766830164e-25,3.283649416265223e-23
2.2832698710114415e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756659819141943,0.11866904531001454,0.022821545557263061,0.0,2.8965442163918756e-23,4.0630222832824904e-19,5.9418235872584388e-22,4.1403261494527189e-23,1.3505309432450202e-49,2.4587103058873239e-13,2.3551455445657426e-51,2.3217135130206966e-13,1.1183600853970322e-34,1.5450413729365764e-29,9.1877621753869385e-39,5.5372968725050589e-40,7.26657546158772e-25,5.2193943775041209e-39,9.2070265079441866e-07,4.4271582446670219e-08,1.6977948145171232e-11,1.6814757152830028e-17,1.7293299817788601e-11,1.1665200002178971e-15,7.3412903059628718e-16,7.4283547848561115e-14,2.8589371800729997e-23,2.9630984979852662e-24,6.7873459205694182e-23
3.063174808978644e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756626860346517,0.11866873084992308,0.02282153799629286,0.0,6.4613470059355148e-23,7.3135136251061622e-19,1.9366706373758499e-21,9.9711515940298434e-23,7.26276500651506e-49,3.361013178046713e-13,1.2751596956394121e-50,3.1147294834373745e-13,3.5711268837515023e-34,3.730595408026296e-29,3.897489299506381e-38,2.3472209902627296e-39,1.3099292435050931e-24,2.1651566480963022e-38,1.2351568316314862e-06,5.9393522836461766e-08,2.2737594751768648e-11,2.2582102179676502e-17,2.3305917503594052e-11,1.5653514868613495e-15,9.8640267788743279e-16,1.3440712712790825e-13,7.0063297948330858e-23,7.1544744861933009e-24,1.0995490681548947e-22
4.62298468491305e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756560947887659,0.11866810198110725,0.022821522874404272,0.0,1.9080418538513112e-22,1.6661663944661259e-18,1.0354833557944145e-20,3.4085528542074734e-22,9.6968655242334234e-48,5.2603988688415594e-13,1.6881230088808429e-49,4.7007304659383208e-13,1.8649704513592891e-33,1.2809124371072899e-28,3.2616819092445981e-37,1.9606165852473523e-38,2.9891348522113011e-24,1.7591567080473804e-37,1.8640138239704424e-06,8.9637300002753665e-08,3.4196862862957363e-11,3.4130677843757609e-17,3.5491517537545875e-11,2.3588580120286763e-15,1.4884010255275299e-15,3.07385584076207e-13,2.4411139438291075e-22,2.4592044771485682e-23,2.075410510182096e-22
6.026813573254015e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756501632524721,0.11866753605772647,0.0228215092647636,0.0,3.7537408971208005e-22,2.8322384949983163e-18,2.9704594387401196e-20,7.5172359081343874e-22,4.2900188748941807e-47,7.0772936508750597e-13,7.7467692379944232e-49,6.1280961126167222e-13,5.2928919580540666e-33,2.8342457465582386e-28,1.1787185894176099e-36,7.0759952274633654e-38,5.0856062879758595e-24,6.2805983459892752e-37,2.4299265611402228e-06,1.1685658134196512e-07,4.4442170143620303e-11,4.4540554846313376e-17,4.6640369697777085e-11,3.0683029271674277e-15,1.9373468690564663e-15,5.2284530956293848e-13,5.4364488045340117e-22,5.448274942156281e-23,3.0235219070912621e-22
7.43064246159498e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756442322703478,0.11866697018981173,0.022821495655178867,0.0,6.3114640632349337e-22,4.3061458152373903e-18,6.822355141357307e-20,1.4024332860548292e-21,1.4142878984249196e-46,8.9953206710183989e-13,2.6244833452216636e-48,7.555428436656555e-13,1.2065271151683553e-32,5.3040833758893697e-28,3.2683415024260103e-36,1.9594442168760193e-37,7.7373156362508201e-24,1.7257653358304209e-36,2.9957838299098547e-06,1.44075750796688e-07,5.4623457316403951e-11,5.4966101637573713e-17,5.7960363229196958e-11,3.7733146505478108e-15,2.3836490156202894e-15,7.9457060357214248e-13,1.0213711217814741e-21,1.0210406688293851e-22,3.9995149193874851e-22
8.834471349935945e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756383018423491,0.11866640437735761,0.022821482045650068,0.0,9.5957726909100709e-22,6.0880787218528666e-18,1.3565853121697363e-19,2.3461612836506891e-21,3.8057455971345068e-46,1.1013847326623574e-12,7.3057539127702116e-48,8.9827274958797584e-13,2.385241271351721e-32,8.9001188552051861e-28,7.6097427474357381e-36,4.5559706829760682e-37,1.0945101664518678e-23,3.9890062279229207e-36,3.561585635721041e-06,1.7129480837619911e-07,6.4741139395125418e-11,6.5407663365124725e-17,6.9450442616682921e-11,4.4739219344310707e-15,2.8273654000915513e-15,1.1222095829266253e-12,1.7181937452684375e-21,1.715829587717333e-22,4.9899441495887599e-22
1e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756333785266857,0.11866593465381632,0.022821470746384041,0.0,1.2878965098512747e-21,7.8017035930309163e-18,2.2207351629809408e-19,3.3896989205232512e-21,7.7860670723255397e-46,1.2765636061016243e-12,1.5373704811533921e-47,1.0167717017736965e-12,3.8888956764274017e-32,1.2890631644086173e-27,1.3985186349257719e-35,8.3631486630371937e-37,1.4031477157975885e-23,7.2924804268025832e-36,4.0313003344661845e-06,1.938933404215869e-07,7.3093312383643397e-11,7.4089181269311548e-17,7.9118555323679826e-11,5.0522750879920684e-15,3.1938382503113786e-15,1.4364634407441427e-12,2.4922912727315332e-21,2.488322622920848e-22,5.8196853006676822e-22
