Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
6.193298633539124e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756058224585,0.11866996353234253,0.022821567633011443,0.0,2.4960735239408205e-31,5.7532601532787734e-24,9.634327343595593e-36,8.7312736710415371e-31,2.2005787449344959e-68,6.2977559955438268e-16,1.019051094726297e-66,6.2976958263266318e-16,6.8384369817357895e-45,1.042295443776609e-37,3.5186178136013097e-55,2.1181892480417786e-56,2.6808250306733693e-29,9.2079043787592758e-52,2.4975758803778778e-09,1.2008569327407421e-10,4.6277581311854493e-14,4.6305889820476711e-14,2.3646233742605332e-20,2.6734771678162875e-18,6.1311854707309427e-18,1.1464101566663595e-18,6.2800443494333557e-32,1.1756399249676695e-31,2.6769739591201613e-28,3.1018508200390741e-45,8.4599566032834468e-48
7.763430682943209e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755991859,0.11866996289914256,0.022821567617789314,0.0,5.8458142539033571e-31,9.2147020885036059e-24,3.6219676748635994e-35,1.7050472390849801e-30,1.2784724057070841e-67,7.8943883972515719e-16,3.6873929424889376e-66,7.8942946678708795e-16,1.6426162043792645e-44,2.5007341382699138e-37,1.5980897960936338e-54,9.6131505769187542e-56,5.1245025787007994e-29,2.6950074329307854e-51,3.1307639640136862e-09,1.5052995322269043e-10,5.8006903662007003e-14,5.8052181898355589e-14,3.6600795187820629e-20,3.4856285500389434e-18,9.7289041708767556e-18,2.2868789876472367e-18,1.9312141528744599e-31,2.3298659174079505e-31,5.1160666861948824e-28,1.4076383174769363e-44,3.8370412181425984e-47
1.0903694781751377e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755859127857,0.11866996163274281,0.022821567587345052,0.0,2.2704029467651541e-30,1.8676606813033237e-23,3.3356858044751624e-34,4.7671965202159833e-30,3.6244638157237583e-66,1.1087675715886013e-15,3.2309051715215798e-65,1.1087492224987069e-15,6.6094890695991325e-44,9.8440062263003734e-37,2.3190126241373474e-53,1.3916939251787607e-54,1.3934855329193605e-28,1.5917685585251717e-50,4.397139923048508e-09,2.1141847269174028e-10,8.1461810431704777e-14,8.1554111311964096e-14,7.068755742171509e-20,5.1105738729855434e-18,1.8811968010337318e-17,6.4240519231497468e-18,1.1565776276537476e-30,6.6924394760652282e-31,1.3905108528630313e-27,2.0372901616368317e-43,5.246939422071688e-46
1.4043958880559545e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755726396742,0.11866996036634334,0.022821567556900797,0.0,6.0023271512510667e-30,3.1523911141078376e-23,1.3950208066601748e-33,1.0127115991594261e-29,2.3966607548924214e-65,1.4280993050552222e-15,1.3450607827372658e-64,1.4280689614146607e-15,1.7807152443269671e-43,2.6215931670586051e-36,1.1863630208234843e-52,7.1108580613037541e-54,2.9101789731358443e-28,5.3726626737493182e-50,5.6635156044343115e-09,2.7230699159016864e-10,1.0491173400157881e-13,1.0506889833070061e-13,1.1539795480867628e-19,6.7355682327831234e-18,3.0014379336418225e-17,1.3433793472393163e-17,3.8949426349653118e-30,1.4473266169418938e-30,2.9027058821364273e-27,1.0408050532762842e-42,2.6330145360215206e-45
2.032448707817588e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755460934579,0.11866995783354523,0.022821567496012277,0.0,2.6704533342877087e-29,6.7374585012335506e-23,1.431490502471937e-32,3.1102849243611366e-29,8.5954830916857854e-64,2.0667717741566374e-15,1.4446182565892981e-63,2.0667083888609435e-15,8.1807191583574061e-43,1.1600068854263734e-35,1.9767879203991362e-51,1.1795979515083646e-52,8.6826229054036062e-28,3.7763331356423343e-49,8.1962661341976614e-09,3.940840276770685e-10,1.5179663592999986e-13,1.5213931841875057e-13,2.3462395339459656e-19,9.9826167062433649e-18,5.6499094953489916e-17,3.8347836356567156e-17,2.5229266456765764e-29,4.5564274478217808e-30,8.6515307031530182e-27,1.7256054765965965e-41,4.1167051355145347e-44
2.6605015275792217e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755195472526,0.11866995530074823,0.022821567435123764,0.0,7.4717784183393951e-29,1.1676382798117017e-22,6.1355889619044813e-32,6.9213339791872716e-29,5.9806168533418117e-63,2.705456242742786e-15,6.460321166690845e-63,2.7053477491319671e-15,2.3356981184806763e-42,3.2499763118787339e-35,1.0413866603004778e-50,6.2000299972155516e-52,1.8907334295096808e-27,1.3618292735398936e-48,1.0729015553283668e-08,5.158610614861349e-10,1.9866161656793658e-13,1.9926567061194955e-13,3.9160110761902939e-19,1.3227787520117596e-17,8.6933901615031445e-17,7.9270027988578437e-17,8.6481172378612136e-29,1.0279523618476072e-29,1.8823062675660026e-26,9.0672982723327938e-41,2.127612504459986e-43
3.2885543473408556e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675493001058,0.11866995276795234,0.022821567374235248,0.0,1.660801266625823e-28,1.7968853545467389e-22,1.8733994293157428e-31,1.2944143650950237e-28,2.7608496985378902e-62,3.3441527059800027e-15,2.0834607016404656e-62,3.3439870422353792e-15,5.2808360087197794e-42,7.2464600854811225e-35,3.7162985720888166e-50,2.2074360720404112e-51,3.4685664778362212e-27,3.6709774212786509e-48,1.3261763861685954e-08,6.3763809302006305e-10,2.455066839446156e-13,2.464495597309844e-13,5.8359199075229211e-19,1.6471547957843401e-17,1.1969171292568814e-16,1.3781896337415467e-16,2.2322076360713988e-28,1.9399648019893438e-29,3.4502059444444215e-26,3.2274681292685067e-40,7.6731314183013361e-43
3.9166071671024895e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754664548738,0.11866995023515756,0.022821567313346731,0.0,3.2042429834042331e-28,2.5614561915669275e-22,4.6918465866856221e-31,2.1689949810471859e-28,1.0178496799378449e-61,3.9828611588536999e-15,5.5504888807257506e-62,3.9826262681794759e-15,1.0349916299638769e-41,1.4017298511429503e-34,1.0621189490245808e-49,6.2931217091282204e-51,5.7071378851765295e-27,8.3234198827776806e-48,1.5794511059402731e-08,7.5941512228141317e-10,2.9233184638975107e-13,2.9369199552746924e-13,8.0797728811947118e-19,1.9713954411742704e-17,1.5374031380214635e-16,2.1501847659770609e-16,4.8538259560902691e-28,3.2720973625497443e-29,5.6722121047597747e-26,9.1988468432308495e-40,2.246064678794472e-42
4.5446599868641234e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754399087002,0.11866994770236389,0.022821567252458215,0.0,5.5624529566120122e-28,3.4613253308352945e-22,9.9965992252484035e-31,3.3581105959666711e-28,3.1298151464814196e-61,4.6215815972040286e-15,1.264938418395215e-61,4.6212654269712911e-15,1.8218587163978076e-41,2.437965815772607e-34,2.502929218096325e-49,1.4794592317992788e-50,8.6880515332782019e-27,1.6455559964067193e-47,1.8327257146433757e-08,8.8119214927209698e-10,3.3913711081323742e-13,3.4099348247875619e-13,1.0627285600530389e-18,2.2954992372326273e-17,1.8855656881402186e-16,3.1138481188884393e-16,9.2569688869928156e-28,5.0908545249012423e-29,8.6280379699179985e-26,2.1621395565870687e-39,5.5396774518464696e-42
5.1727128066257573e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754133625372,0.11866994516957133,0.022821567191569705,0.0,9.009881227137421e-28,4.4964588173614663e-22,1.9525488513091825e-30,4.9178883066561009e-28,8.4401455799921789e-61,5.2603140154935466e-15,2.6231329167037012e-61,5.2599045186203084e-15,2.9921839047341915e-41,3.9546892834346056e-34,5.3991250796927379e-49,3.1827158886698322e-50,1.2512833686518037e-26,3.0058769851471028e-47,2.0860002122779209e-08,1.0029691739947035e-09,3.8592248641328098e-13,3.8835442805486573e-13,1.3453221552880435e-18,2.6194652251496234e-17,2.2370797182969795e-16,4.2734129231148593e-16,1.6270943543889756e-27,7.4846923649981541e-29,1.2416414116017679e-25,4.6503079444448538e-39,1.224447293783342e-41
6.428818446149025e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753602702427,0.11866994010398955,0.022821567069792683,0.0,2.039234230024227e-27,6.9723894675588693e-22,6.1906606219148421e-30,9.3625519473075724e-28,4.9959428758553835e-60,6.537814770826445e-15,9.3398945784366605e-61,6.5371825005263333e-15,6.9684437461379561e-41,8.9543180153197752e-34,2.0833546280872888e-48,1.2206479457063577e-49,2.303645828919786e-26,8.4997327050882128e-47,2.5925488743415088e-08,1.2465232166441516e-09,4.794336061317713e-13,4.8325518880084375e-13,1.9855239811789022e-18,3.2669842646217008e-17,2.9442609857129682e-16,7.1857983930971423e-16,4.2190110527997031e-27,1.4334011925708418e-28,2.2820900005970021e-25,1.782580241132363e-38,4.84066359071087e-41
7.684924085672293e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753071779905,0.11866993503841222,0.022821566948015664,0.0,3.9939096233331553e-27,9.9889909921859736e-22,1.5843533867445103e-29,1.5926344931633295e-27,1.9759948950870699e-59,7.815363382980637e-15,2.6173501038825414e-60,7.814460213969957e-15,1.4025269748298275e-40,1.7500084770951845e-33,6.2157395472305015e-48,3.6238567368375603e-49,3.7918289146886241e-26,2.0049430304119059e-46,3.0990970921313905e-08,1.4900772502457105e-09,5.7286527509804823e-13,5.7839492615471459e-13,2.7126676537787829e-18,3.9139531099338332e-17,3.6505367103754163e-16,1.0895056241268643e-15,9.16164593403556e-27,2.4488847064680074e-28,3.7499750090161281e-25,5.2897451430756251e-38,1.4479204730217689e-40
8.941029725195561e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752540857804,0.11866992997283933,0.022821566826238655,0.0,7.0574365819751474e-27,1.3546010813243844e-21,3.4980226166694505e-29,2.5024331083485975e-27,6.2900559539406331e-59,9.0929598108313862e-15,6.2639144259757259e-60,9.0917376590224784e-15,2.5445476104147709e-40,3.0799172919916506e-33,1.5657616602220399e-47,9.0874853287392855e-49,5.7691410828147555e-26,4.1631575297966599e-46,3.6056448656479544e-08,1.7336312748126754e-09,6.6621756162406255e-13,6.7377352348351781e-13,3.5135028774143525e-18,4.5603723977704373e-17,4.3551574686812577e-16,1.5401253119125476e-15,1.757447476232245e-26,3.8606241385319492e-28,5.6956538588581934e-25,1.3259201393303268e-37,3.6272933386384518e-40
1.0197135364718829e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756752009936125,0.11866992490727088,0.022821566704461647,0.0,1.1557146049347942e-26,1.764319980552265e-21,6.9662849860187373e-29,3.7065069402260118e-27,1.7600985519970954e-58,1.0370604013813514e-14,1.3479587376318618e-59,1.0369014835754321e-14,4.2775791290231182e-40,5.0173019385919567e-33,3.5214112147296427e-47,2.0346392442148199e-48,8.2783400145235573e-26,7.8945165073950602e-46,4.1121921948916056e-08,1.9771852903557247e-09,7.594905330922805e-13,7.693905878787064e-13,4.3774023017772695e-18,5.2062423424653989e-17,5.0601383100872937e-16,2.0701700536491694e-15,3.0836917220806668e-26,5.7334560871298071e-28,8.1585894573785513e-25,2.9673060753773116e-37,8.0782564453650549e-40
1.2709346643765363e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756750948094028,0.1186699147761473,0.022821566460907643,0.0,2.6342877817692736e-26,2.7457091008615917e-21,2.291704469220002e-28,7.1599997945295626e-27,1.2743847714747354e-57,1.2926035583261858e-14,5.2539227089852488e-59,1.2923568384536802e-14,1.0317535493899184e-39,1.1305129495316212e-32,1.5243562970120526e-46,8.7026168560353789e-48,1.5018150999594146e-25,2.3968577002048345e-45,5.1252855205617439e-08,2.4642932944018432e-09,9.4579879980271054e-13,9.6133944655884919e-13,6.2631407477341657e-18,6.4963365993405128e-17,6.4701418265763982e-16,3.3683697309973687e-15,7.9239737680006448e-26,1.1121387325143292e-27,1.4747143186659594e-24,1.2673339213298397e-36,3.2809831362714773e-39
1.5221557922811899e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749886253617,0.11866990464504149,0.022821566217353657,0.0,5.1339265097164495e-26,3.9428670572822144e-21,5.9564168331178907e-28,1.2278811275479805e-26,5.5271212757446399e-57,1.5481657766604648e-14,1.5586921393452641e-58,1.5478120860880578e-14,2.1211099216971421e-39,2.1787975715682691e-32,4.8464804834600113e-46,2.7418574268240617e-47,2.425549577251194e-25,5.9168609629326111e-45,6.1383770691449368e-08,2.9514012624444926e-09,1.1317906146205859e-12,1.1542400800487338e-12,8.309184880960646e-18,7.7842395303136775e-17,7.8792029776975102e-16,4.9836999811723224e-15,1.6989290716687426e-25,1.9132191804149196e-27,2.3729866392393129e-24,3.9879221338142529e-36,9.8803330733083724e-39
2.0245980480904967e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747762577849,0.1186698843828832,0.022821565730245741,0.0,1.4521575107071461e-25,6.9836934526091832e-21,2.7336430313518499e-27,2.8805489840250915e-26,6.383003090938375e-56,2.0593472678483301e-14,9.1365012659522044e-58,2.0587222598500813e-14,6.6727539799717138e-39,6.0403909398972335e-32,3.2051163996105229e-45,1.7797615647962598e-46,5.0823419499076528e-25,2.5356293535381529e-44,8.1645548350629266e-08,3.9256170906699323e-09,1.5028270421673091e-12,1.5428908792881039e-12,1.2732949570707762e-17,1.0353486485532078e-16,1.0689340508867227e-15,9.1641155238604513e-15,5.6397640181351791e-25,4.5099267417529175e-27,4.9345638976918064e-24,2.5802438912011119e-35,5.706663417881667e-38
2.7318332883789706e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674477331374,0.1186698558620896,0.022821565044595163,0.0,4.2164902521903569e-25,1.2721986243215891e-20,1.2987857506516873e-26,7.0491845776217848e-26,6.8388927261618938e-55,2.7790122901456083e-14,5.597529942966404e-57,2.7778761740323378e-14,2.2143601863767252e-38,1.7131633419780876e-31,2.1159888575348859e-44,1.1519134329772131e-45,1.0787529807661131e-24,1.1459205209294198e-43,1.1016580616717403e-07,5.2969182404741548e-09,2.022963147285322e-12,2.0963708536462783e-12,1.936881326555334e-17,1.3955176248817056e-16,1.4627348269156232e-15,1.7187107868421416e-14,1.9503930769896426e-24,1.1093056057680943e-26,1.0360447275191974e-23,1.6646381858181228e-34,3.355767835460668e-37
3.4390685286674446e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674178406301,0.11866982734143683,0.022821564358944727,0.0,9.3787952236055074e-25,2.0161175688481106e-20,4.2762488546231472e-26,1.4011084592654108e-25,4.2723956530653163e-54,3.4988268914723373e-14,2.2514665969555935e-56,3.4970292408567022e-14,5.5562831148519584e-38,3.7438465703031363e-31,9.2771808542708194e-44,4.9733113017700431e-45,1.8906205210411545e-24,3.6619516568129493e-43,1.3868592314576308e-07,6.6682191060015677e-09,2.5406159965811715e-12,2.6573220663780616e-12,2.6196839044784044e-17,1.753967064679124e-16,1.8546096231025817e-15,2.7699927060246164e-14,5.0133824361304232e-24,2.2142577515535289e-26,1.7958811950114301e-23,7.1500770884050812e-34,1.2587480837393981e-36
4.853539009244392e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673580560164,0.11866977030055378,0.022821562987644282,0.0,3.0050873712852276e-24,4.0124723444136811e-20,2.5047591983030824e-25,3.9090921567169169e-25,6.3468343323547946e-53,4.938901975694864e-14,1.8233767147351607e-55,4.9353328373859244e-14,2.2033123506281311e-37,1.1683807391804033e-30,8.0182705025688466e-43,4.1893147264015236e-44,4.2516256858973148e-24,2.0758816458164498e-42,1.9572573459185665e-07,9.4108199846295544e-09,3.5685193604744886e-12,3.801496059484848e-12,4.0102497086281825e-17,2.4657401891789819e-16,2.6328365184329099e-15,5.6147383223836433e-14,2.0427622796234835e-23,6.2241130165856414e-26,3.9489816249944498e-23,5.9749104813548222e-33,9.0750803506856727e-36
6.26800948982134e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729827193765,0.11866971326023407,0.022821561616344407,0.0,6.9614591094626427e-24,6.6839441263105884e-20,8.7587964362114234e-25,8.3605866768365534e-25,3.67124475296189e-52,6.379566832184875e-14,7.7959958226428158e-55,6.3736330593068828e-14,6.0367829454971865e-37,2.6635477262133293e-30,3.4961764017006654e-42,1.7983583017380376e-43,7.6109222449702256e-24,7.1474372070753152e-42,2.5276498269447402e-07,1.2153419727075055e-08,4.5866316221836087e-12,4.9751300247711723e-12,5.3964655873331305e-17,3.1707334478019577e-16,3.4036262994856606e-15,9.4412034412419824e-14,5.6759570890778043e-23,1.3398625488296176e-25,6.9109613541424732e-23,2.5514595403901382e-32,3.6180542487460377e-35
7.682479970398288e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723848839426,0.11866965622047763,0.022821560245045093,0.0,1.3386377893799741e-23,1.0027077984749951e-19,2.3560863992849564e-24,1.5288547817151579e-24,1.5321510887270473e-51,7.8208158261631013e-14,2.4863151566013897e-54,7.8119299163963154e-14,1.3422828602790855e-36,5.0720739206189463e-30,1.1257190067596536e-41,5.707044922027191e-43,1.196834602377788e-23,1.9036207543446838e-41,3.0980366745917894e-07,1.4896018333292483e-08,5.5950463804853388e-12,6.17794310950389e-12,6.7791338563375755e-17,3.8690116634790358e-16,4.1671831453929689e-15,1.4240012748755493e-13,1.2731696333058624e-22,2.4651140805272585e-25,1.0623721125395143e-22,8.0556735956866471e-32,1.0809165803116872e-34
9.096950450975235e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756717870538633,0.11866959918128453,0.022821558873746352,0.0,2.2814001308080189e-23,1.4038457926471636e-19,5.3936429594927959e-24,2.5208541542772832e-24,5.2541540631906255e-51,9.2626433830362786e-14,6.6327224197296482e-54,9.2502234183270285e-14,2.6103711152951215e-36,8.6115885244225429e-30,3.0252979165983862e-41,1.5125778153172675e-42,1.7320541573648439e-23,4.3265389060920747e-41,3.6684178889153568e-07,1.7638615803221954e-08,6.5938562343952561e-12,7.4096577421548556e-12,8.16700628046368e-17,4.5606389363628338e-16,4.9233483158214867e-15,2.000192714581505e-13,2.491143016168715e-22,4.0889700066301833e-25,1.5030494855996952e-22,2.1237079292573178e-31,2.6977956990295362e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053801368,0.11866956276567771,0.022821557998259513,0.0,3.0629533927449682e-23,1.6947420218134644e-19,8.6204085782125341e-24,3.3336364084145129e-24,1.0775332477421729e-50,1.018345874882294e-13,1.1624573039354415e-53,1.0168480702745304e-13,3.7930742095760681e-36,1.1562821874873116e-29,5.3306564707952644e-41,2.6422067596759703e-42,2.1258008768133336e-23,6.8892733649632709e-41,4.0325671150558487e-07,1.9389589472730297e-08,7.2265514888368981e-12,8.2110188077021259e-12,9.0556290550449133e-17,4.9987496522046076e-16,5.4023844986411556e-15,2.4180038237156857e-13,3.6308360018703816e-22,5.4280149084157024e-25,1.8184457584016446e-22,3.6959782983253802e-31,4.5197424537140214e-34
1.0511420931552183e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756711892291424,0.11866954214265472,0.02282155750244818,0.0,3.5735918147036983e-23,1.8714705029096368e-19,1.1016749252790127e-23,3.8619818732006549e-24,1.5462768715627365e-50,1.0705043985446383e-13,1.5542007461094691e-53,1.0688513574672961e-13,4.6170359379818071e-36,1.3499381533670293e-29,7.146214830857271e-41,3.5274671704377091e-42,2.366782626623988e-23,8.7888054266829502e-41,4.238793469971083e-07,2.0381212136910406e-08,7.5831528321832345e-12,8.6699988326722482e-12,9.5597187687427907e-17,5.2456787582063351e-16,5.6724234330537722e-15,2.6717756520101136e-13,4.4260877691061314e-22,6.3017303713253312e-25,2.0082444507116541e-22,4.9252225874837817e-31,5.9083857826496154e-34
