Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),CHOX(53),CO2X(24),OH(D)X(68),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(215),C2H6X(52),C2H4X(70),S(216),HOCO(73),CHO3(123),CHO2(74)
6.620281252414362e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395220099711186,0.10369251559219497,0.01868343186860938,5.367262945610106e-05,0.0028464763818820153,0.0075764246983671246,0.004657910901094216,6.155638262337961e-05,1.110243976550031e-12,0.0024643333162712275,6.022653454263521e-11,0.00039828223052293225,3.0140893744422918e-09,6.566622670533936e-05,3.3716786577016133e-10,2.256145901246418e-11,0.00020334439381136264,2.4728397180599794e-06,0.007468325936386981,0.00037105894769152254,0.00023195437232617215,8.655473988143187e-07,1.1454502080593149e-08,3.351888050298652e-09,2.9561062106048285e-12,2.1984758760475437e-07,0.000117929737616964,1.2596305076068988e-05,1.2841973239349642e-07,0.00015153514409309846,7.65628478999858e-09,3.912945174650617e-06,1.08352394992667e-05,1.4467441116649001e-08,1.5060158971335682e-10,2.3722276983177908e-09,6.306088441191309e-10,7.29530221908052e-10,2.8724297878703652e-11,1.2049517562658388e-12,2.6211074203378703e-07,1.7007079244631654e-07,6.995676613591156e-13,5.096086453105677e-20,1.6307551644162934e-12,9.340847740094038e-15,9.101719416318701e-14
6.636970026431756e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395433687899455,0.1036756443123653,0.018673890429700194,5.3814841339699376e-05,0.0028527091717498983,0.007604494727550632,0.004673964637048665,6.16492200303524e-05,1.120275367570756e-12,0.002464913138651045,6.039652671256277e-11,0.000398406240935904,3.017950653162335e-09,6.576220369178409e-05,3.3843644067431974e-10,2.2661810736932807e-11,0.0002025168448791996,2.4863445301692196e-06,0.007467145695621069,0.00036827036563783557,0.00023230591033532492,8.603395309279784e-07,1.14513462798649e-08,3.3525280758167255e-09,2.9713024649029095e-12,2.2181908817977132e-07,0.00011880837986663442,1.2636422975616794e-05,1.2869797685261674e-07,0.0001520989211549034,7.658123128593178e-09,3.934316546096457e-06,1.0832107493375374e-05,1.4517374296019525e-08,1.5130948386592628e-10,2.3630447245232404e-09,6.280454968226488e-10,7.306000518924887e-10,2.883007961474691e-11,1.201510517611161e-12,2.6363329985976606e-07,1.703296156435827e-07,7.033915648075206e-13,5.13749622134776e-20,1.6355797923170821e-12,9.327482316616824e-15,9.128676748207013e-14
6.653658800449151e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395644411810237,0.10365878379710253,0.018664353516157552,5.395643213703521e-05,0.002858912669124874,0.007632593294634953,0.004690016967347534,6.174124686943053e-05,1.1303707624484317e-12,0.0024654815819741423,6.056533759851479e-11,0.00039853020045623025,3.0217724946053902e-09,6.585671805624443e-05,3.3970559621874013e-10,2.2762197941592977e-11,0.00020169071432451783,2.499864628654636e-06,0.007465965736735385,0.00036550471213355785,0.00023265691175115597,8.551637171478875e-07,1.1448137663208347e-08,3.3531538101272675e-09,2.986621031710995e-12,2.2380504385452917e-07,0.00011969238064082319,1.2676532546884893e-05,1.289749298317895e-07,0.00015266327194501036,7.65992563642633e-09,3.95571211445472e-06,1.0828958400718827e-05,1.4567302650011354e-08,1.520183843826914e-10,2.3538899025014963e-09,6.254864827369349e-10,7.31653595345477e-10,2.893576571637065e-11,1.1980673288286469e-12,2.651579456014155e-07,1.7058618489466195e-07,7.072197839594639e-13,5.17902555003867e-20,1.6403880246303235e-12,9.3138737351614e-15,9.155542540425465e-14
6.670347574466546e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439585228283621,0.10364193401683168,0.018654821130374498,5.4097403814101685e-05,0.0028650869900263883,0.007660720164110806,0.00470606781738014,6.183246570125176e-05,1.1405303764421997e-12,0.0024660387402850852,6.07329670940306e-11,0.00039865410785360736,3.0255551422115326e-09,6.59497745934341e-05,3.409753253733411e-10,2.2862619479266898e-11,0.0002008660554830089,2.5133998296088825e-06,0.007464786059693811,0.0003627618786807341,0.00023300737667939492,8.500199895071914e-07,1.1444876751476429e-08,3.353765374690499e-09,3.002062516621182e-12,2.258054875703091e-07,0.00012058173930965335,1.271663366246274e-05,1.2925059626094432e-07,0.00015322819166743886,7.661692606807193e-09,3.9771315886503276e-06,1.082579255009806e-05,1.4617225940906485e-08,1.527282861062641e-10,2.34476390271507e-09,6.229319679913028e-10,7.326909052865533e-10,2.904135545338504e-11,1.1946226625828343e-12,2.666846561114917e-07,1.7084050719637792e-07,7.110522662904206e-13,5.220673528884734e-20,1.6451798971499058e-12,9.300026636189984e-15,9.182316990804763e-14
6.68703634848394e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439605731256688,0.10362509494160639,0.01864529327468913,5.423775837928768e-05,0.002871232251698451,0.007688875100709761,0.004722117113616461,6.192287911491056e-05,1.1507544245101066e-12,0.00246658470721615,6.089941521165499e-11,0.0003987779619233391,3.0292988397445617e-09,6.604137819164479e-05,3.42245621187358e-10,2.2963074210887033e-11,0.00020004292083218974,2.526949950278767e-06,0.007463606664466413,0.00036004175527205336,0.00023335730526333258,8.449083743717473e-07,1.1441564062608658e-08,3.3543628903475414e-09,3.017627518392706e-12,2.2782045121944517e-07,0.00012147645473915866,1.27567261975986e-05,1.2952498112474408e-07,0.000153793675531371,7.663424331818778e-09,3.998574679434648e-06,1.0822610267137975e-05,1.4667143934457166e-08,1.5343918392807513e-10,2.3356673790019065e-09,6.20382116055158e-10,7.337120357865154e-10,2.9146848112339374e-11,1.1911769844641919e-12,2.68213408368798e-07,1.710925896270645e-07,7.148889596068535e-13,5.262439252048074e-20,1.6499554470956727e-12,9.285945643149652e-15,9.209000305166497e-14
6.703725122501335e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439625951278437,0.103608266541117,0.01863576995138499,5.437749788229751e-05,0.0028773485725724123,0.007717057869432879,0.004738164783604748,6.201248972745615e-05,1.1610431213067978e-12,0.002467119575985254,6.106468208147368e-11,0.0003989017614861402,3.033003831248409e-09,6.613153383094704e-05,3.435164767895123e-10,2.3063561005531037e-11,0.00019922136199249433,2.540514809066324e-06,0.007462427551029315,0.00035734423043248993,0.00023370669768343596,8.398288925112192e-07,1.1438200111627655e-08,3.354946477319564e-09,3.033316628870253e-12,2.2984996564010853e-07,0.00012237652529172203,1.2796810030177929e-05,1.2979808946102303e-07,0.00015435971875173667,7.66512110231055e-09,4.020041099387197e-06,1.0819411874292313e-05,1.471705639987839e-08,1.5415107278851116e-10,2.3266009686504397e-09,6.17837087741111e-10,7.34717041947337e-10,2.925224299642467e-11,1.187730752950249e-12,2.697441794787499e-07,1.7134243934515452e-07,7.187298120465826e-13,5.304321818240056e-20,1.6547147130835772e-12,9.271635361419753e-15,9.235592697156687e-14
6.720413896518729e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396458895459223,0.10359144878469877,0.018626251162691503,5.4516624413075625e-05,0.0028834360722299886,0.007745268235579065,0.004754210755968826,6.210130018339201e-05,1.171396681181285e-12,0.002467643439393917,6.122876794964448e-11,0.00039902550538793675,3.0366703610042225e-09,6.622024658139568e-05,3.447878853881545e-10,2.316407874045557e-11,0.0001984014297285258,2.5540942255296827e-06,0.00746124871936456,0.0003546691912607758,0.00023405555415695808,8.347815591708941e-07,1.143478541063578e-08,3.3555162552069635e-09,3.0491304329055333e-12,2.3189406061161198e-07,0.0001232819488267668,1.2836885040700951e-05,1.3006992635923278e-07,0.00015492631654979156,7.666783207891105e-09,4.041530562917022e-06,1.081619769084878e-05,1.4766963109839448e-08,1.5486394767703555e-10,2.3175652924787218e-09,6.152970412085977e-10,7.357059798821268e-10,2.935753942537341e-11,1.1842844193702582e-12,2.7127694667391134e-07,1.7159006358777457e-07,7.225747720790989e-13,5.346320330810732e-20,1.6594577350958872e-12,9.257100377282451e-15,9.262094388079564e-14
6.737102670536124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396655472746094,0.10357464164133959,0.01861673691078432,5.4655140100736714e-05,0.002889494871366547,0.007773505964773072,0.004770254960405166,6.218931315417745e-05,1.1818153181747828e-12,0.002468156389825246,6.139167317692402e-11,0.00039914919249966157,3.040298673488139e-09,6.630752160123922e-05,3.4605984027138085e-10,2.3264626301129138e-11,0.0001975831739504653,2.5676880203837476e-06,0.007460070169459975,0.00035201652347069835,0.0002344038749375394,8.297663841442615e-07,1.143132046881193e-08,3.356072342988564e-09,3.06506950828239e-12,2.3395276485023078e-07,0.00012419272270170097,1.2876951112259489e-05,1.303404969588973e-07,0.00015549346415368905,7.668410936920869e-09,4.063042786263782e-06,1.0812968032934446e-05,1.4816863840454617e-08,1.5557780363228347e-10,2.3085609549181657e-09,6.127621319679833e-10,7.366789066951284e-10,2.946273673535685e-11,1.1808384278727108e-12,2.7281168731450354e-07,1.7183546966934342e-07,7.264237885058174e-13,5.38843389783503e-20,1.6641845544514368e-12,9.242345256916323e-15,9.288505606731623e-14
6.753791444553519e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396849256979587,0.1035578450796884,0.01860722719778584,5.4793047112501775e-05,0.0028955250917546554,0.007801770822993195,0.004786297327679669,6.22765313377314e-05,1.192299246018615e-12,0.0024686585192419553,6.155339823719083e-11,0.0003992728217170468,3.043889013329781e-09,6.639336413513444e-05,3.4733233480712463e-10,2.3365202581263776e-11,0.0001967666437156383,2.581296015500684e-06,0.0074588919013090305,0.00034938611143221733,0.00023475166031480376,8.247833718462818e-07,1.1427805792408577e-08,3.356614859020858e-09,3.081134425645173e-12,2.3602610600554908e-07,0.00012510884377311572,1.2917008130513117e-05,1.3060980644807766e-07,0.00015606115679904457,7.670004576504975e-09,4.084577487498523e-06,1.0809723213521341e-05,1.4866758371273032e-08,1.5629263574213656e-10,2.299588544101518e-09,6.102325128851679e-10,7.376358804617771e-10,2.956783427887977e-11,1.1773932153964768e-12,2.7434837888888607e-07,1.720786649801761e-07,7.302768104602781e-13,5.430661632195305e-20,1.6688952137759543e-12,9.22737454541323e-15,9.314826589236082e-14
6.770480218570913e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439704026066998,0.10354105906806278,0.01859772202576553,5.493034765264002e-05,0.0029015268562079042,0.007830062576598632,0.004802337789624205,6.236295745793826e-05,1.2028486781321857e-12,0.002469149919184411,6.171394371596537e-11,0.00039939639196041274,3.0474416252714295e-09,6.647777951236599e-05,3.486053624432189e-10,2.3465806482845696e-11,0.00019595188723023674,2.5949180339102144e-06,0.007457713914910697,0.00034677783821239613,0.00023509891061394755,8.198325213873176e-07,1.1424241884748842e-08,3.3571439210372563e-09,3.097325748430964e-12,2.3811411065734205e-07,0.00012603030839823808,1.2957055983664608e-05,1.3087786006184617e-07,0.00015662938972949383,7.671564412486173e-09,4.106134386524153e-06,1.0806463542432314e-05,1.49166464852677e-08,1.5700843914377882e-10,2.29064863195501e-09,6.077083341866751e-10,7.385769602088084e-10,2.96728314246727e-11,1.1739492116443879e-12,2.7588699901400896e-07,1.7231965698509343e-07,7.341337874082862e-13,5.473002651660349e-20,1.673589756972451e-12,9.212192765818393e-15,9.341057578877666e-14
6.787168992588308e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439722849649897,0.10352428357445713,0.018588221396740406,5.506704396141724e-05,0.0029075002885450103,0.007858380992356492,0.004818376279132856,6.244859426415544e-05,1.213463827621024e-12,0.0024696306807687122,6.1873310308927e-11,0.0003995199021744519,3.0509567541278953e-09,6.656077314507163e-05,3.4987891670743397e-10,2.356643691616478e-11,0.00019513895185119547,2.6085538997997343e-06,0.007456536210269311,0.0003441915856161411,0.00023544562619532265,8.14913826647758e-07,1.1420629246223861e-08,3.357659646147395e-09,3.1136440328051663e-12,2.4021680431298483e-07,0.0001269571124366369,1.2997094562434639e-05,1.3114466308077073e-07,0.00015719815819724344,7.673090729437855e-09,4.1277132050756305e-06,1.0803189326347105e-05,1.4966527968823575e-08,1.5772520902372708e-10,2.2817417742948353e-09,6.051897434652265e-10,7.395022058944256e-10,2.9777727557581654e-11,1.170506839060649e-12,2.7742752543583936e-07,1.7255845322203693e-07,7.379946691479995e-13,5.515456078961069e-20,1.678268229191703e-12,9.196804418193798e-15,9.367198825937902e-14
6.803857766605702e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397413977315436,0.10350751856655044,0.01857872531267545,5.520313831405065e-05,0.002913445513554195,0.007886725837468467,0.004834412730157933,6.253344453072354e-05,1.2241449072748884e-12,0.0024701008946847944,6.203149882042892e-11,0.00039964335132801115,3.0544346447470962e-09,6.664235052647337e-05,3.5115299120748776e-10,2.3667092799843006e-11,0.00019432788408822263,2.6222034385142443e-06,0.0074553587873944244,0.0003416272342267418,0.00023579180745401354,8.100272763532426e-07,1.1416968374290234e-08,3.3581621508364415e-09,3.1300898276007963e-12,2.423342114054054e-07,0.00012788925125218327,1.3037123760035893e-05,1.3141022082940861e-07,0.00015776745746361493,7.674583810657179e-09,4.149313666719861e-06,1.0799900868808658e-05,1.501640261172491e-08,1.584429406178435e-10,2.2728685109276773e-09,6.02676885685799e-10,7.404116783885327e-10,2.988252207845539e-11,1.1670665128110603e-12,2.7896993602976045e-07,1.7279506130068893e-07,7.418594058099643e-13,5.55802104186257e-20,1.6829306768028203e-12,9.181213978704926e-15,9.39325058753088e-14
6.820546540623097e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397596716131177,0.10349076401171424,0.01856923377548402,5.533863301967059e-05,0.002919362656957868,0.00791509687959715,0.004850447077705693,6.261751105647829e-05,1.2348921295659453e-12,0.0024705606511945762,6.218851016201103e-11,0.0003997667384138697,3.0578755419713263e-09,6.672251722911493e-05,3.5242757963103037e-10,2.3767773060861642e-11,0.000193518729605982,2.6358664765560966e-06,0.0074541816463006595,0.0003390846634462071,0.0002361374548194081,8.051728541505046e-07,1.1413259763467684e-08,3.3586515509644585e-09,3.146663674261677e-12,2.4446635529157513e-07,0.00012882671971526348,1.3077143472146473e-05,1.31674538674812e-07,0.0001583372827995808,7.676043938158278e-09,4.170935496855306e-06,1.0796598470229718e-05,1.5066270207141594e-08,1.5916162921132787e-10,2.2640293657550853e-09,6.001699031921562e-10,7.413054394530324e-10,2.998721440403028e-11,1.1636286407660142e-12,2.805142088009438e-07,1.7302948890109816e-07,7.457279478570913e-13,5.600696673232978e-20,1.6875771473639165e-12,9.165425898730788e-15,9.419213127439584e-14
6.837235314640492e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439777672611665,0.10347401987702035,0.018559746787028302,5.5473530420289406e-05,0.002925251845377601,0.007943493886892018,0.004866479257831809,6.270079666426485e-05,1.245705706647006e-12,0.0024710100401301276,6.23443453509113e-11,0.0003998900624485131,3.0612796905992213e-09,6.68012789031055e-05,3.537026757456002e-10,2.3868476634587372e-11,0.0001927115332264269,2.6495428415845816e-06,0.007453004787007558,0.0003365637515353905,0.00023648256875476306,8.003505386837761e-07,1.1409503905336893e-08,3.359127961765779e-09,3.163366106789114e-12,2.4661325825154567e-07,0.0001297695122052439,1.3117153596882692e-05,1.319376220250433e-07,0.0001589076294862939,7.677471392665574e-09,4.192578422711333e-06,1.079328242789962e-05,1.5116130551614768e-08,1.5988127013868533e-10,2.2552248468823185e-09,5.97668935713859e-10,7.421835517221937e-10,3.009180396681275e-11,1.1601936234873866e-12,2.8206032188469566e-07,1.7326174377231143e-07,7.496002460845879e-13,5.643482111108808e-20,1.6922076895928932e-12,9.149444603997398e-15,9.445086715952805e-14
6.853924088657886e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439795402059672,0.10345728612924877,0.018550264349119737,5.560783288977752e-05,0.0029311132062994055,0.007971916628015012,0.004882509207636581,6.278330420045425e-05,1.2565858503498338e-12,0.002471449150891879,6.249900550857631e-11,0.00040001332247190574,3.0646473353484275e-09,6.687864127437097e-05,3.5497827339855493e-10,2.3969202464797162e-11,0.0001919063389312834,2.6632323624153295e-06,0.007451828209539445,0.0003340643756538981,0.00023682714975676358,7.955603036717701e-07,1.140570128853749e-08,3.359591497848429e-09,3.180197651692621e-12,2.4877494148802576e-07,0.00013071762261318703,1.3157154034771256e-05,1.3219947632770234e-07,0.00015947849281560926,7.678866453607222e-09,4.214242173347268e-06,1.0789953035991367e-05,1.516598344504153e-08,1.6060185878367825e-10,2.2464554467305594e-09,5.95174120373741e-10,7.430460786831007e-10,3.019629021495936e-11,1.1567618542175743e-12,2.836082535467778e-07,1.734918337310104e-07,7.534762516198326e-13,5.686376498757059e-20,1.6968223533383335e-12,9.133274493734482e-15,9.470871629702723e-14
6.870612862675281e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439812861304638,0.10344056273489544,0.01854078646351944,5.574154283284718e-05,0.002936946868039324,0.008000364872165804,0.004898536865259865,6.286503653446212e-05,1.2675327721835124e-12,0.0024718780724468613,6.265249185917094e-11,0.0004001365175472581,3.067978720818959e-09,6.695461014291207e-05,3.562543665169754e-10,2.4069949503702005e-11,0.0001911031898646823,2.676934869019552e-06,0.0074506519139252506,0.00033158641189977187,0.0002371711983550775,7.908021179851495e-07,1.1401852398766236e-08,3.3600422731935718e-09,3.1971588279443456e-12,2.50951425126512e-07,0.0001316710443448171,1.3197144688720843e-05,1.3246010706846446e-07,0.000160049868090598,7.680229399108597e-09,4.235926479651204e-06,1.0786610585568933e-05,1.521582869065875e-08,1.6132339057925543e-10,2.2377216421533e-09,5.926855916958521e-10,7.438930846561716e-10,3.030067261215458e-11,1.1533337188723547e-12,2.851579821837024e-07,1.7371976666015513e-07,7.573559159222032e-13,5.729378984734007e-20,1.701421189550531e-12,9.11691993985563e-15,9.496568151503158e-14
6.887301636692675e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439830051708651,0.10342384966017981,0.01853131313193869,5.587466268404418e-05,0.002942752959709337,0.008028838389106655,0.004914562169875771,6.294599655826968e-05,1.2785466833328773e-12,0.002472296893326982,6.280480572808804e-11,0.000400259646760793,3.071274091457252e-09,6.702919138107016e-05,3.5753094910754284e-10,2.4170716711969416e-11,0.0001903021283359383,2.690650192523108e-06,0.007449475900198384,0.0003291297353489435,0.00023751471511190467,7.860759457245343e-07,1.1397957718775424e-08,3.360480401154996e-09,3.2142501469375157e-12,2.531427282159583e-07,0.00013262977032373277,1.3237125463993121e-05,1.327195197696307e-07,0.00016062175062605386,7.681560505985976e-09,4.257631074338534e-06,1.0783255364594843e-05,1.526566609502615e-08,1.6204586100746149e-10,2.2290238945563924e-09,5.902034816138628e-10,7.447246347757664e-10,3.040495063748629e-11,1.1499095960360797e-12,2.8670948632300203e-07,1.739455505076327e-07,7.612391907828515e-13,5.7724887229407e-20,1.7060042502526508e-12,9.100385286161686e-15,9.522176570188599e-14
