Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70),CHO2X(213)
7.626706032753488e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4519368685862717,0.1183039484656486,0.02281612990920566,0.0,1.2731014391584514e-12,2.1455884065389094e-08,3.147482596195487e-11,1.0578038716044781e-12,3.516163015932941e-27,6.731505253756073e-06,1.9717914974173573e-24,6.658103005891535e-06,2.044206295928801e-17,3.6698634625903097e-16,1.0510513717454907e-20,2.3761824799391176e-22,7.888429293407677e-10,1.1083035090413986e-17,0.00035923120499442926,1.0873864148394127e-05,2.4827456029313233e-07,3.0969468560856166e-11,3.791060483479054e-11,1.7045788396497892e-10,3.4718878161960175e-16,7.811840366686051e-14,1.6863552187280221e-12,5.4588810631922266e-08,3.462683951741781e-13,5.6486099415999755e-11,2.1186631604310365e-11,1.4876753762922423e-17,7.748177344597839e-10,9.745811892756933e-17,2.464712306101966e-15,4.065953515826803e-21,2.6670924155696324e-20,5.136041780251489e-16,5.2805712104022255e-22,6.186539944655408e-21,3.190072271361578e-24,7.133542949834786e-24
8.064593875393071e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451916097315097,0.11828343316952798,0.022815817959353463,0.0,1.506987020148461e-12,2.397375099266543e-08,3.758787565611679e-11,1.2505318327088136e-12,4.853050386649943e-27,7.118010917151901e-06,2.673103167231639e-24,7.035999253767754e-06,2.471703525504313e-17,4.589266639301215e-16,1.3729904583772724e-20,2.9959943583358753e-22,8.824284544528637e-10,1.4146197684982496e-17,0.0003793561602416684,1.149756455109653e-05,2.6704977173994576e-07,3.4887508457554114e-11,4.010396344955512e-11,1.7381129669400008e-10,3.9471964039958304e-16,7.965513555122736e-14,1.8056071459924479e-12,5.841058702184287e-08,3.9204540661432354e-13,6.636318122243282e-11,2.2408014303389037e-11,1.9157849831389235e-17,8.658359751854449e-10,1.1650807092918597e-16,2.7585281650659537e-15,5.089993576640814e-21,3.2486362983351426e-20,6.367365719191546e-16,6.67035373938898e-22,8.450926663999489e-21,4.071677652161683e-24,9.107239952638395e-24
8.502481718032655e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4518953789547979,0.11826297120081851,0.0228155060373935,0.0,1.768270353524703e-12,2.6629503394794663e-08,4.4484861803171656e-11,1.4653374009495046e-12,6.586906061780298e-27,7.504517952064887e-06,3.5631738949535784e-24,7.413426390556723e-06,2.9564328062342174e-17,5.671732500540607e-16,1.768662707753184e-20,3.7325093025851247e-22,9.813233409968958e-10,1.781440672692826e-17,0.00039942771226476664,1.2121197758606582e-05,2.8630958159376167e-07,3.90961712049142e-11,4.229726989734414e-11,1.7716469952462182e-10,4.462852974979816e-16,8.119186051259279e-14,1.9342899298202397e-12,6.23059640841493e-08,4.411743320271563e-13,7.728157534775163e-11,2.3629291739124022e-11,2.431931655266591e-17,9.618503318995427e-10,1.3801478922025487e-16,3.0690735777965614e-15,6.2965374249783445e-21,3.919483346477673e-20,7.801589433637531e-16,8.324232454810468e-22,1.1343713033713952e-20,5.127403704768647e-24,1.148145185663555e-23
8.89658077640828e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45187677755267935,0.11824460090680576,0.022815225331422117,0.0,2.0281842869247044e-12,2.9137364874532936e-08,5.1408406828951617e-11,1.6785255694009526e-12,8.559649386922199e-27,7.852375412331301e-06,4.555467796924106e-24,7.752710537435878e-06,3.444717061847771e-17,6.800482571042756e-16,2.1975377344380338e-20,4.507141812875006e-22,1.0748790308800395e-09,2.1696286390417833e-17,0.0004174465664869583,1.2682410245689528e-05,3.040571882831309e-07,4.313982634636339e-11,4.4271200717097524e-11,1.8018275375162438e-10,4.962817446288089e-16,8.257490726077698e-14,2.0585616012722133e-12,6.587468015333589e-08,4.883250888579144e-13,8.803390968476621e-11,2.4728351640939033e-11,2.981308882611684e-17,1.0525277278953373e-09,1.5961610022016199e-16,3.362900315584161e-15,7.555452735500885e-21,4.607312382011006e-20,9.282055331335574e-16,1.0066756411439326e-21,1.4587256406605673e-20,6.244590851100552e-24,1.4017813608172224e-23
9.290679834783905e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45185821879144195,0.11822627359019901,0.02281494464794064,0.0,2.3127880492836353e-12,3.1756529799651926e-08,5.905353227026139e-11,1.9114337539735525e-12,1.0999479883590123e-26,8.200233902096531e-06,5.759390539636561e-24,8.091616217969124e-06,3.985127769258463e-17,8.090167827161305e-16,2.705076578993682e-20,5.399343918196604e-22,1.172755815822741e-09,2.618927999596674e-17,0.00043542238198243844,1.3243568400221327e-05,3.2219628532560305e-07,4.743260801591663e-11,4.6245088990551785e-11,1.8320080120257435e-10,5.498037214538729e-16,8.395794924661612e-14,2.191211539831169e-12,6.950291525228021e-08,5.383190541091671e-13,9.96948883863717e-11,2.5827326655461805e-11,3.6203577352458215e-17,1.1472385764812512e-09,1.8347987612314505e-16,3.670339102885577e-15,8.994628542804398e-21,5.3824591335416194e-20,1.0957460671226147e-15,1.2078075344116379e-21,1.8542450112484816e-20,7.537594853887215e-24,1.6995034814026945e-23
9.68477889315953e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45183970256872674,0.11820798914821853,0.022814663986900564,0.0,2.623285289050337e-12,3.4486820792327826e-08,6.7462614848267e-11,2.16493170011481e-12,1.3990306792112528e-26,8.548093382978876e-06,7.207459347151928e-24,8.430144146825819e-06,4.580402714733499e-17,9.555480055215247e-16,3.3014618397938546e-20,6.421070165202106e-22,1.2749640178638801e-09,3.13555716653042e-17,0.0004533552615723432,1.3804672265079119e-05,3.407263782493042e-07,5.198099810908404e-11,4.8218934412523826e-11,1.8621884044352818e-10,6.069744906979201e-16,8.53409859081785e-14,2.3326034593169205e-12,7.319062183903922e-08,5.912169045293639e-13,1.1229420151856723e-10,2.692621697586547e-11,4.3585434868939425e-17,1.2459765487518395e-09,2.0973945540087432e-16,3.9914208028637855e-15,1.063058107316431e-20,6.2515301220558e-20,1.2842923636387317e-15,1.4384917139139255e-21,2.33220753947277e-20,9.024320580153798e-24,2.0452353921045073e-23
9.999999999999999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45182492287315573,0.11819339508468499,0.022814439515594323,0.0,2.8910931261041837e-12,3.675052290830323e-08,7.476756443777272e-11,2.383097424968748e-12,1.6842336564751766e-26,8.826330337072036e-06,8.565329706222624e-24,8.700645118635425e-06,5.0978660263611614e-17,1.0864220880886776e-15,3.849793715495878e-20,7.340000347001888e-22,1.3598404712387236e-09,3.601625135742045e-17,0.0004676680829763694,1.425343352923282e-05,3.5582882689072784e-07,5.580737501669193e-11,4.9797688538996085e-11,1.8863282079898864e-10,6.554126730317727e-16,8.644720752416072e-14,2.4522346427794603e-12,7.618301865621108e-08,6.356583681888187e-13,1.2306669201277984e-10,2.7805106276222132e-11,5.0270160564022953e-17,1.32784687300863e-09,2.325590751681361e-16,4.2580805878988964e-15,1.209231137369572e-20,7.019577763891219e-20,1.4512614193649182e-15,1.6462872089228581e-21,2.782162315562955e-20,1.0365499643773617e-23,2.360710752750189e-23
1.0078877951535153e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4518212287824282,0.11818974747833116,0.02281438334825353,0.0,2.960893657416657e-12,3.732806331615124e-08,7.667889837011236e-11,2.4398888449955474e-12,1.7626774200141496e-26,8.89595381671749e-06,8.935403540329441e-24,8.768295037198494e-06,5.2332799844157286e-17,1.1211768875291778e-15,3.9976901414422635e-20,7.584959620564019e-22,1.3815143448745723e-09,3.726046199712751e-17,0.00047124530783105597,1.4365721881619128e-05,3.596469696023719e-07,5.67914665071996e-11,5.019273674525152e-11,1.89236871892702e-10,6.679185290072487e-16,8.672401759607779e-14,2.4831032950061867e-12,7.693775151344003e-08,6.470792930390035e-13,1.2586080735160167e-10,2.802502278251338e-11,5.205824570436239e-17,1.3487353279711118e-09,2.385308973565362e-16,4.326177498825616e-15,1.2480567459168916e-20,7.222587859316226e-20,1.4953939275566305e-15,1.7017526339980158e-21,2.905046289933289e-20,1.0723527121192598e-23,2.44583272912799e-23
1.0472977009910777e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45180279733069284,0.11817154847824982,0.022814102731951294,0.0,3.3268454116599996e-12,4.028008568912581e-08,8.674649253802448e-11,2.7371743187821453e-12,2.2015102096445502e-26,9.243815165171925e-06,1.0982316855111901e-23,9.106069600804812e-06,5.946500375231353e-17,1.3075044221693857e-15,4.8055988465266975e-20,8.904349025004343e-22,1.4924178897126298e-09,4.3972362212013066e-17,0.0004890926230867935,1.4926717289678634e-05,3.789575588910724e-07,6.187047123962472e-11,5.216649578787915e-11,1.92254895470487e-10,7.327613528392449e-16,8.810704441467518e-14,2.6430849896200867e-12,8.074425501478108e-08,7.059668492362269e-13,1.4042294935727976e-10,2.9123744256483384e-11,6.172651289438311e-17,1.4555086095445753e-09,2.699929779336876e-16,4.6746424912857085e-15,1.4562588395721062e-20,8.3035717171473e-20,1.730636393739318e-15,2.000715688109033e-21,3.5864061738672136e-20,1.2654883841058173e-23,2.907549623043276e-23
1.0867076068286402e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517844081119189,0.11815339204593285,0.022813822137945736,0.0,3.722388023335783e-12,4.3342719096733154e-08,9.771037175164003e-11,3.057656945821038e-12,2.7273927045464885e-26,9.591677390321746e-06,1.339081190706968e-23,9.443468547889468e-06,6.722808923615168e-17,1.516197889621089e-15,5.737892268367697e-20,1.0393285761285125e-21,1.6076861293824995e-09,5.156279117142637e-17,0.0005068973094221833,1.5487658527578163e-05,3.986576425194653e-07,6.722445840076353e-11,5.4140211308420346e-11,1.9527291064234178e-10,8.016295790178557e-16,8.949006626715404e-14,2.812928922265175e-12,8.461008222451011e-08,7.679401780857318e-13,1.5600817261066975e-10,3.022238158270515e-11,7.269965116893902e-17,1.5662901009916775e-09,3.0426718549527505e-16,5.036850295061621e-15,1.689539087781292e-20,9.502704114416435e-20,1.991640062701169e-15,2.338654759368068e-21,4.391199889469324e-20,1.483895423105959e-23,3.436990006829186e-23
1.1261175126662026e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451766061024756,0.11813527807958343,0.022813541566188863,0.0,4.148784819049064e-12,4.651579760558903e-08,1.0961637384907854e-10,3.402205245777114e-12,3.353526425133683e-26,9.939540454265994e-06,1.6207175733570248e-23,9.780492587226052e-06,7.564953681355453e-17,1.7489911329511068e-15,6.80816837473056e-20,1.2066541120930437e-21,1.7273309241647804e-09,6.010638150389469e-17,0.0005246594686748551,1.604854563212387e-05,4.1874671372362777e-07,7.285986195835371e-11,5.611388310807042e-11,1.9829091697103935e-10,8.746510050857022e-16,9.087308308378868e-14,2.9930232676751933e-12,8.853518216552411e-08,8.330598577202551e-13,1.7264334012560484e-10,3.1320934942540815e-11,8.509199848392581e-17,1.6810735219176094e-09,3.414977164269574e-16,5.4128366363008605e-15,1.9498471178111933e-20,1.0828165765853017e-19,2.2800584767248985e-15,2.7189868237386936e-21,5.335664481863148e-20,1.729721053471109e-23,4.040313900618054e-23
1.165527418503765e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45174775596810446,0.11811720647764912,0.022813261016632808,0.0,4.6073156560761324e-12,4.9799158177749644e-08,1.2251119877805692e-10,3.771687434777502e-12,4.094546752565628e-26,1.0287404319222743e-05,1.948152274849306e-23,1.0117142426118994e-05,8.47568355210988e-17,2.007684853953744e-15,8.030946231831941e-20,1.3939624040695152e-21,1.8513645167056128e-09,6.968088889584952e-17,0.0005423792024380517,1.660937863860995e-05,4.3922426251198953e-07,7.878310362102091e-11,5.8087510975172446e-11,2.0130891473219676e-10,9.519547458559631e-16,9.225609521534233e-14,3.1837569946174e-12,9.25195030098345e-08,9.013864376284497e-13,1.9035464949572255e-10,3.241940451586566e-11,9.902283397123945e-17,1.7998526039840949e-09,3.818314705134607e-16,5.802638449360271e-15,2.2392078043237684e-20,1.2289899152186225e-19,2.5975769810068567e-15,3.1454708000812626e-21,6.437419739826857e-20,2.0051968615584044e-23,4.72745542848281e-23
1.2049373243413274e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517294928411143,0.11809917713882097,0.02281298048922984,0.0,5.099277579802376e-12,5.31926406846554e-08,1.364424073021688e-10,4.166971426510309e-12,4.9666167806689507e-26,1.0635268947528613e-05,2.3267948018683107e-23,1.0453418770405424e-05,9.457749229861907e-17,2.294146901188234e-15,9.421692467662042e-20,1.6028794453813187e-21,1.9797995311306892e-09,8.036719111079319e-17,0.0005600566120612239,1.7170157580820927e-05,4.600897755957863e-07,8.500059281007949e-11,6.006109470414587e-11,2.0432690379698395e-10,1.0336711409766343e-15,9.36391027661245e-14,3.3855296741081343e-12,9.656299207111843e-08,9.729804379323138e-13,2.0916764902199747e-10,3.351779048197288e-11,1.1461637497757082e-16,1.922621090881003e-09,4.254180464409199e-16,6.2062938737761614e-15,2.5597215806803834e-20,1.3897076990266633e-19,2.945911338018182e-15,3.6219307222224605e-21,7.71552580408013e-20,2.3126482858119808e-23,5.506226273322148e-23
1.2404062395951336e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171309179353286,0.11808298678529562,0.022812728033468687,0.0,5.571713269342276e-12,5.634079920430606e-08,1.4990660457408786e-10,4.545504648140859e-12,5.878195643769155e-26,1.0948347734633764e-05,2.716159724453786e-23,1.0755748724568025e-05,1.0404876347795174e-16,2.5773027813772748e-15,1.0830544050676341e-19,1.8107856963329388e-21,2.099165000382842e-09,9.10048073671438e-17,0.0005759301771516826,1.7674812430563735e-05,4.792000199083297e-07,9.085320212296832e-11,6.183728215528753e-11,2.0704308617834826e-10,1.1110974876548218e-15,9.488380562732839e-14,3.576898747120981e-12,1.0025267681918823e-07,1.0402586778944287e-12,2.2706189826488558e-10,3.450626651593954e-11,1.3017881599225394e-16,2.036518509048699e-09,4.6755294208154e-16,6.581461084593958e-15,2.8766170186785866e-20,1.5475714649431437e-19,3.287201392929909e-15,4.096764682744201e-21,9.033559757351424e-20,2.618688057547563e-23,6.292265648708349e-23
1.2758751548489398e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451696724554323,0.11806683050951083,0.022812475595578335,0.0,6.0732643291592285e-12,5.957791654847052e-08,1.6428537475134897e-10,4.946272380925223e-12,6.924478713206351e-26,1.1261427082349459e-05,3.1562557599630534e-23,1.1057777231132216e-05,1.1414025379003843e-16,2.8859754599388684e-15,1.2401428922664994e-19,2.038867806275856e-21,2.222115893769794e-09,1.0267437262298725e-16,0.0005917696151262867,1.8179423536895137e-05,4.986237178674185e-07,9.695398843271688e-11,6.361343353718533e-11,2.0975926117844068e-10,1.1923016490402842e-15,9.612850493037204e-14,3.7778357983897564e-12,1.0399020484922488e-07,1.1102765992738916e-12,2.4588643848264473e-10,3.549467510444668e-11,1.47290167283536e-16,2.1536377432752856e-09,5.125588309235235e-16,6.967911082689366e-15,3.222147594813193e-20,1.7187630762713643e-19,3.6561567286891944e-15,4.618418957764258e-21,1.0527129017556756e-19,2.9544035828216426e-23,7.16707379782451e-23
1.311344070102746e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516803910504828,0.11805070823811648,0.02281222317552423,0.0,6.60491469778942e-12,6.290388208447063e-08,1.7961517283788686e-10,5.369906709377822e-12,8.120836463845362e-26,1.1574506963463547e-05,3.651915081874005e-23,1.135950480161172e-05,1.2487206767492667e-16,3.2216673222681434e-15,1.414769305325684e-19,2.288472375418569e-21,2.348662203327308e-09,1.1544133675211508e-16,0.0006075749993645968,1.8683990921316756e-05,5.183604881980224e-07,1.0330759821197116e-10,6.538954869837921e-11,2.1247542854404703e-10,1.2773814775039147e-15,9.737320069280915e-14,3.988644915249319e-12,1.0777553598320258e-07,1.1830782542263556e-12,2.656586056676545e-10,3.6483016377755436e-11,1.6605124635459704e-16,2.273974257589909e-09,5.605503595049108e-16,7.365674163641239e-15,3.598002826241842e-20,1.9040258081635867e-19,4.054086416576611e-15,5.190062132521495e-21,1.2213346286465983e-19,3.321676463215879e-23,8.137496868881884e-23
1.3468129853565523e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45166409120917295,0.11803461989792065,0.022811970773271916,0.0,7.167661305992121e-12,6.631858712432461e-08,1.9593301525016736e-10,5.817039521886324e-12,9.483899143882789e-26,1.1887587350840495e-05,4.2082694753570186e-23,1.1660931946561912e-05,1.3626431846985114e-16,3.585925596111605e-15,1.6083368148777465e-19,2.560998564996147e-21,2.4788141691364927e-09,1.2937320414419363e-16,0.0006233464030876857,1.9188514604345678e-05,5.384099473131574e-07,1.0991866954620905e-10,6.716562748844019e-11,2.151915883935808e-10,1.3664358383781725e-15,9.861789317979659e-14,4.2096305531879565e-12,1.1160862948914221e-07,1.258707671088235e-12,2.8639534719892194e-10,3.747129046539569e-11,1.865661207845663e-16,2.3975235238434176e-09,6.116439334536808e-16,7.774781406088418e-15,4.005922657937468e-20,2.1042220464661458e-19,4.482316478163089e-15,5.815101682187159e-21,1.4110411030811225e-19,3.72244351461597e-23,9.212969214205762e-23
1.3822819006103585e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516478249577168,0.1180185654158896,0.022811718388787018,0.0,7.762514491413972e-12,6.982192493331774e-08,2.1327647900232472e-10,6.2883025112129954e-12,1.1031631907417413e-25,1.2200668217421129e-05,4.830759519016006e-23,1.1962059175580802e-05,1.4833713542685753e-16,3.980342546148667e-15,1.8223186502269026e-19,2.857898869615258e-21,2.6125822787878953e-09,1.4453953261027532e-16,0.0006390838993584833,1.9692994605515756e-05,5.587717092706754e-07,1.1679183214155536e-10,6.894166975907918e-11,2.179077403205717e-10,1.4595645136384406e-15,9.986258229698901e-14,4.4411075737329314e-12,1.1548944407275344e-07,1.3372088553930716e-12,3.0811323036181557e-10,3.845949749682389e-11,2.089421054424378e-16,2.5242810216919217e-09,6.659577146819472e-16,8.195264669905644e-15,4.4476976741181864e-20,2.3200746901180972e-19,4.942189219290161e-15,6.496899415464298e-21,1.6237643070723076e-19,4.1587069720819544e-23,1.0399482159842153e-22
1.414203924338784e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516332139907944,0.11800414527055723,0.022811491257913385,0.0,8.326179663039221e-12,7.305062334365044e-08,2.2979401112422886e-10,6.733592439573536e-12,1.2598461537210397e-25,1.2482441384759742e-05,5.452299245635906e-23,1.2232817673988567e-05,1.5980120522429488e-16,4.362455927769583e-15,2.033631788590021e-19,3.1471930834876756e-21,2.7360742474795254e-09,1.5930383738823524e-16,0.0006532187153898358,2.0146989273933124e-05,5.773639930643863e-07,1.2320558609387487e-10,7.054007645505368e-11,2.2035227023717688e-10,1.5469471997630516e-15,1.0098279979072751e-13,4.658664825651219e-12,1.1902294414728598e-07,1.410351632434531e-12,3.2851159437490717e-10,3.934882659878428e-11,2.307630543686906e-16,2.6411020779819205e-09,7.176924688606913e-16,8.583453065899084e-15,4.8757622694498e-20,2.5284882390437314e-19,5.384251225253672e-15,7.162066186356289e-21,1.8365841898310233e-19,4.583390240345976e-23,1.1570946863099245e-22
