Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),COX(50)
6.5507964204129525e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,5.1499885905025926e-101,1.2246648270613683e-54,4.4436300902252243e-36,5.2833406874557654e-75,9.9263992147590927e-50,5.3192509428645037e-119,6.6612201202333644e-22,6.1988490253681441e-103,6.6612201202120174e-22,1.5619946378571503e-69,1.0680372387955941e-60,5.2267505779321693e-100,3.1582444944043608e-101,8.9563461524899049e-46,4.7355749991787637e-82,2.6417448485018057e-15,1.2701743992222695e-16,4.8959384110843144e-20,4.8959384231352932e-20,6.0270158591416917e-29,9.1867876835527333e-34,1.7067525077961395e-39,3.5422871728374832e-32,6.7137002596410233e-46,2.325448542655848e-64,1.2698237016547492e-91,4.626602954502195e-90
1.310728423649959e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,1.5393173428668592e-98,1.9610594580500925e-53,1.7791781234297384e-35,3.9452828018257605e-73,7.9491700175464015e-49,1.5877569103688731e-116,1.3328227573367069e-21,3.9733951085042659e-101,1.3328227573281629e-21,2.5019060084744396e-68,1.710848269072818e-59,7.8024980047869618e-98,4.7146302465774042e-99,7.1705227402320349e-45,1.5170848402866889e-80,5.2857848706323213e-15,2.5414523383221969e-16,9.7961304490426711e-20,9.7961304972783569e-20,2.4123402486839053e-28,7.3549091390546305e-33,1.5968849471340073e-38,1.4178380108042617e-31,5.3750423973582271e-45,8.6905095555091999e-63,1.8981626644051669e-89,6.9065970807442152e-88
2.6220259868672867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,5.0645853676480341e-96,3.138972334360364e-52,7.1235756177945637e-35,3.2434029481540086e-71,6.3625578241915072e-48,5.2163333885190435e-114,2.6662242479759789e-21,2.5449367849740609e-99,2.6662242479417918e-21,4.0052225088865863e-67,2.7389492047462674e-58,1.2820898792844395e-95,7.7469801593107549e-97,5.7385974225776649e-44,4.857394480605294e-79,1.0573864914888509e-14,5.084008216521951e-16,1.959651448876887e-19,1.9596514681777381e-19,9.6522088850715703e-28,5.8859914115438875e-32,1.6468300507345724e-37,5.67319882265616e-31,4.3016674589340717e-44,3.5766629581022078e-61,3.1235797326015727e-87,1.1348773422807357e-85
5.2446211133019425e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,1.8710255604266224e-93,5.0233776762584294e-51,2.8535308978081606e-34,2.994193238687754e-69,5.091335263083887e-47,1.9242801423153458e-111,5.3330272293046478e-21,1.629388267831443e-97,5.3330272291678782e-21,6.4100947830835872e-66,4.3835926658302974e-57,2.3655736848495662e-93,1.4293890543458645e-94,4.5917497710763244e-43,1.5548020352833825e-77,2.115002500338152e-14,1.0169119972921062e-15,3.919728242345923e-19,3.9197283195642492e-19,3.8612765872170294e-27,4.7094134569687611e-31,1.90791531954717e-36,2.2696489135041691e-30,3.4419874703152807e-43,1.6531490905264444e-59,5.7716934306763934e-85,2.0939530125596148e-83
1.0489811366171253e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,7.7295612358123635e-91,8.0382216978909643e-50,1.1444144290752073e-33,3.0913108685312998e-67,4.0735838187486439e-46,7.9399080703171377e-109,1.0666633192162485e-20,1.0430097150890798e-95,1.0666633191615363e-20,1.0257542729295997e-64,7.0147673958264072e-56,4.8817859102555994e-91,2.9498008834184705e-92,3.6737485146214665e-42,4.9760638363665354e-76,4.2302345180290071e-14,2.0339343485717692e-15,7.8398817713791817e-19,7.8398820802964555e-19,1.5444479710961445e-26,3.7674501927249901e-30,2.4707290824721841e-35,9.0793342830045692e-30,2.7538513208087249e-42,8.5437385605570006e-58,1.1925401587239852e-82,4.321247861627333e-81
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,3.4832598330059627e-88,1.2861807925071563e-48,4.601110376257903e-33,3.4818604488627487e-65,3.2590732210361445e-45,3.5750271729593889e-106,2.133384511868016e-20,6.6759059882730272e-94,2.1333845116491588e-20,1.6413180869185379e-63,1.1224442605974778e-54,1.0992609685692124e-88,6.6422433007393964e-90,2.9391381819257128e-41,1.592451966079701e-74,8.4606985533797296e-14,4.0679790511304547e-15,1.5680188597826446e-18,1.5680189833696444e-18,6.1765367808323196e-26,3.0134021480424401e-29,3.487041713687408e-34,3.6318812902503462e-29,2.2031854646307911e-41,4.8154914477398255e-56,2.6875823645050894e-80,9.7304124288817832e-79
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,1.6614809518756422e-85,2.0579412815100253e-47,1.8590823794725875e-32,4.1514508284500246e-63,2.6073409019753631e-44,1.7043810873213633e-103,4.2668268974923507e-20,4.2727856377987429e-92,4.2668268966169048e-20,2.6261978022515621e-62,1.7959758099096381e-53,2.6206671973394961e-86,1.5835283548251629e-87,2.3513661089984107e-40,5.0960244920907198e-73,1.6921626623957225e-13,8.1360684562452729e-15,3.1360801324244015e-18,3.136080626902876e-18,2.4694605841852441e-25,2.4096579105723936e-28,5.2047090432602941e-33,1.4527819088273563e-28,1.762589919335828e-40,2.8721978798730179e-54,6.4105402759942803e-78,2.319755957625474e-76
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,8.189311704930842e-83,3.2927468784824557e-46,7.5850100092651797e-32,5.1151528074730089e-61,2.0859054220838131e-43,8.398397634289171e-101,8.533711670024219e-20,2.7346483784050515e-90,8.5337116665223981e-20,4.2019871268606635e-61,2.8736126783909987e-52,6.4571556831226442e-84,3.901712175135742e-85,1.8811148150817409e-39,1.6307561787980683e-71,3.3843482764616422e-13,1.6272247266464689e-14,6.2722023071171816e-18,6.2722042860132755e-18,9.8683207093909717e-25,1.9259579063239055e-27,8.0226653833058721e-32,5.8111854356211012e-28,1.4100882080575078e-39,1.7699532498213063e-52,1.5799600585386835e-75,5.7157293262076538e-74
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,4.1062828118059934e-80,5.2684251614572311e-45,3.1525802034430102e-31,6.4118464060024815e-59,1.6687370498753775e-42,4.2105177748683142e-98,1.7067481220220752e-19,1.7501955745890904e-88,1.7067481206213398e-19,6.7232344827134311e-60,4.5978194306158649e-51,1.6186966682003676e-81,9.7809140774089197e-83,1.504900146801451e-38,5.2184640222839295e-70,6.7687195043951648e-13,3.2544604886862652e-14,1.2544445174140145e-17,1.2544453097440981e-17,3.9396715917763548e-24,1.5379169256687237e-26,1.2575736167701562e-30,2.3244849458288524e-27,1.128076520827407e-38,1.1094733115104736e-50,3.9612530167072069e-73,1.4328337772179102e-71
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,2.0747703449146353e-77,8.4294963613084329e-44,1.3553693766782932e-30,8.0990998178345535e-57,1.3349941358540716e-41,2.1273018128693612e-95,3.4135020341144986e-19,1.1201312897007177e-86,3.4135020285115442e-19,1.0757214643128667e-58,7.3565361292690689e-50,4.0891756006421677e-79,2.4708690581918978e-80,1.2039226729859293e-37,1.6699148654703425e-68,1.3537461959468933e-12,6.5089320127495081e-14,2.5088924978738508e-17,2.5088956733106034e-17,1.5697645420316087e-23,1.2257875416869749e-25,1.9859861857542506e-29,9.297955018263149e-27,9.0246271090693481e-38,7.0075656368902235e-49,1.0007609956178969e-70,3.6196450234151806e-69
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,1.0496754315549731e-74,1.3487181390741453e-42,6.1680220320547254e-30,1.0243780708171195e-54,1.0679961647505755e-40,1.0762400642264257e-92,6.8270098665117958e-19,7.1688537765488126e-85,6.8270098440999724e-19,1.7211560307481435e-57,1.1770457755862209e-48,1.0343963329787824e-76,6.2503011190110298e-78,9.6313794083411558e-37,5.3437332838985415e-67,2.7074946866443379e-12,1.3017875060810603e-13,5.0177860870167282e-17,5.0177988371302541e-17,6.2307280403993679e-23,9.7342801988055269e-25,3.1399500928409966e-28,3.7191800077028701e-26,7.2196934640390613e-37,4.4316478666044129e-47,2.5315499020590584e-68,9.1562355900604023e-67
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,5.2867747048645407e-72,2.157939785268723e-41,3.051735881940879e-29,1.2898521521340336e-52,8.543957665231696e-40,5.4207618854088997e-90,1.3654025564156241e-18,4.5880629773063054e-83,1.3654025474508902e-18,2.7538462960556824e-56,1.8832668102605458e-47,2.6049795814791678e-74,1.5740491481853072e-75,7.7050832201814149e-36,1.7099926909347161e-65,5.4149916667699906e-12,2.6035761156671212e-13,1.0035563778213302e-16,1.0035615157465575e-16,2.4544448727284073e-22,7.6745482873171491e-24,4.9415715908004699e-27,1.4876675659093312e-25,5.7757287617678614e-36,2.7899690299417789e-45,6.3751205127747536e-66,2.3058648055702126e-64
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,2.6303904694761187e-69,3.4526699813974934e-40,1.6689385113478194e-28,1.604428540960557e-50,6.8351373479300688e-39,2.6973204348079555e-87,2.7308057090843622e-18,2.9363492632187285e-81,2.7308056732255064e-18,4.4061363403063166e-55,3.0132011870120264e-46,6.4809097518565214e-72,3.9160653658354038e-73,6.1640272278877473e-35,5.4719550802359214e-64,1.082998562194435e-11,5.2071533347346104e-13,2.007108121239334e-16,2.0071289636922159e-16,9.5275446168184537e-22,5.9662769398735017e-23,7.6811507051090466e-26,5.9506290916881674e-25,4.6205362538578507e-35,1.7350306407293562e-43,1.5859051181114589e-63,5.736731883346796e-62
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,1.2766937242525791e-66,5.5241609201115402e-39,9.9792600381291587e-28,1.946927652904418e-48,5.4680597680298972e-38,1.3094462309758127e-84,5.461612066980892e-18,1.8792472698779563e-79,5.4616119235460576e-18,7.0497557955179523e-54,4.821035525872487e-45,1.5730381491387898e-69,9.5050236181135657e-71,4.931156083219718e-34,1.7510104081473707e-62,2.1659973511985275e-11,1.0414307772451065e-12,4.0141964289047578e-16,4.0142819457940143e-16,3.597115016472634e-21,4.5167990436181381e-22,1.1643909033982502e-24,2.3802175648807183e-24,3.6963521397176718e-34,1.0524909258232932e-41,3.8485023770149125e-61,1.3924062294334132e-59
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,5.9222389312968657e-64,8.8382995015971978e-38,6.255783457047402e-27,2.2580449928807808e-46,4.374366017295767e-37,6.076518291252681e-82,1.0923224993006847e-17,1.2026967809968723e-77,1.092322441927246e-17,1.1279405278264011e-52,7.7133566676495605e-44,3.6495140428683525e-67,2.2052049444030912e-68,3.9448186550957055e-33,5.6031336152118963e-61,4.3319949210835984e-11,2.0828616646209885e-12,8.0283123284730237e-16,8.0286691740530004e-16,1.2922439690307818e-20,3.2603977141599208e-21,1.6861113137742037e-23,9.5205954268717483e-24,2.9569579138084746e-33,6.1010433599665767e-40,8.9252301722528378e-59,3.2304125425657376e-57
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,2.5492418111595177e-61,1.4140131699550943e-36,3.8739851347185136e-26,2.4303822541410535e-44,3.499361294634359e-36,2.6174290726815677e-79,2.1846451685964893e-17,7.6969822775718304e-76,2.1846449391066547e-17,1.8046392102251675e-51,1.2340438331929632e-42,7.8587346773175523e-65,4.7486098795767204e-66,3.1556845607624736e-32,1.7929385890572471e-59,8.6639900283612784e-11,4.1657234387031145e-12,1.6056301271909107e-15,1.6057819030134971e-15,4.2807731562707308e-20,2.1763558072857451e-20,2.2638690201998822e-22,3.8080178693066236e-23,2.3653679443719345e-32,3.2811271738159936e-38,1.9206210475907659e-56,6.9561360315327301e-55
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,9.8569058820181657e-59,2.2620537745929546e-35,2.2395326203988727e-25,2.3499927816962369e-42,2.7992783621462874e-35,1.0131409477348884e-76,4.3692908435300497e-17,4.9257132732793804e-74,4.3692899256020704e-17,2.8872124361983092e-50,1.9741719362180792e-41,1.5205599509519478e-62,9.1879221401180707e-64,2.5242749356256881e-31,5.7369922539051575e-58,1.7327980112946804e-10,8.3314469841888322e-12,3.2111307794782928e-15,3.2117843568178265e-15,1.2655179307230655e-19,1.2990250649062965e-19,2.7274513087031376e-21,1.523030845069266e-22,1.8919768656573765e-31,1.5846157367499007e-36,3.712160247721417e-54,1.3458726400104636e-52
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,7.9460817716154376e-58,8.3252637056436541e-35,5.466794607020099e-25,1.4261577151586141e-41,8.3100020685724013e-35,8.1246092772666126e-76,6.5539368547849861e-17,2.7966060747823098e-73,6.5539349042340852e-17,1.0922528231161444e-49,7.5260538967389642e-41,1.0700803827843109e-61,6.4659170727169154e-63,7.2174007378853583e-31,2.6762157170274504e-57,2.5991970067562487e-10,1.2497170526996017e-11,4.8165343012454641e-15,4.8179720234594754e-15,2.2308357500398328e-19,3.187991884328313e-19,8.8653002050386541e-21,3.2361816414522737e-22,5.4093499173928046e-31,8.1159967606243375e-36,2.6281152302866257e-53,9.4713661833691474e-52
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,9.300294934288619e-56,6.4038246519054203e-34,1.7923963690305564e-24,4.4617221212213712e-40,3.8920113178127804e-34,7.8581819849616222e-74,1.0923230222416816e-16,7.5169548213431884e-72,1.0923224830045864e-16,8.6189752523966107e-49,6.1870871720650865e-40,5.8510747476852907e-60,3.5354856270027083e-61,3.3162273492129631e-30,3.5858162653954765e-56,4.3319949456914508e-10,2.08286176018964e-11,8.0269528697354297e-15,8.0311338450578394e-15,4.3474027339588668e-19,1.0389518920158228e-18,4.8870445317806316e-20,8.9452450830354729e-22,2.4852123565310259e-30,1.471418587047345e-34,1.7408083784087948e-51,5.1785174470784739e-50
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,5.5689860593973684e-55,1.7634343426429282e-33,3.412537776083526e-24,1.9119190769079107e-39,8.9804066557442759e-34,4.0562264979529494e-73,1.4855595339698312e-16,3.2637696390566838e-71,1.4855585737871224e-16,2.4185946965332702e-48,1.8042033435895976e-39,2.779867304195207e-59,1.6797216071085742e-60,7.4640178235977171e-30,1.1900398434167273e-55,5.8915130487395567e-10,2.8326919960652521e-11,1.0916015822004669e-14,1.0923633349669631e-14,6.3106855164999199e-19,1.9633222990470583e-18,1.1673133079728884e-19,1.5926653522306867e-21,5.593284032462539e-30,5.5619899417350901e-34,9.6910176079755155e-51,2.4603023400645502e-49
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,2.2863839753593384e-54,3.9712304208010834e-33,5.5669024032830898e-24,6.1415862526622276e-39,1.7289831959952546e-33,1.7282442836891319e-72,1.8787961606782337e-16,9.8822448208099621e-71,1.878794661880552e-16,5.5371293496882954e-48,4.1278535467338036e-39,1.0342233082561146e-58,6.2492448107478998e-60,1.4105939544473132e-29,3.1974532386724046e-55,7.4510311073383229e-10,3.5825222310248308e-11,1.3804746707298064e-14,1.3816839992729136e-14,8.2962007634641164e-19,3.1728286115119533e-18,2.2947692222372562e-19,2.4858301962818583e-21,1.0569878442328139e-29,1.5180330624955492e-33,3.4040516441383044e-50,9.1531214374941121e-49
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,7.4328868341815315e-54,7.6316581994554509e-33,8.227696589557633e-24,1.5902341026896532e-38,2.9394520981951916e-33,5.482850580641559e-72,2.2720328959860496e-16,2.5653972163147535e-70,2.2720307474339771e-16,1.0797014619037649e-47,8.1619586758021827e-39,2.9714328338977473e-58,1.795473548575888e-59,2.3575144364282719e-29,7.0731265267866717e-55,9.0105491239499771e-10,4.3323524651191343e-11,1.6693163953644594e-14,1.6710724594370466e-14,1.0290733537549422e-18,4.6439843706140788e-18,3.9347734460151064e-19,3.5631500488411102e-21,1.7664359305494838e-29,3.5316197696555791e-33,1.0195286105239881e-49,2.6297405543389385e-48
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867626,0.11866996481698404,0.022821567663894222,4.8433281553202952e-53,1.9731535302930941e-32,1.4706258163619375e-23,6.534520606017046e-38,6.4981377238604374e-33,2.9041165796552836e-71,3.0585066142269626e-16,1.1345920507530819e-69,3.0585029127486477e-16,2.8662191249141246e-47,2.2823807890024726e-38,1.3876424007187429e-57,8.3847509143943818e-59,5.0321945005124017e-29,2.2252094084791052e-54,1.2129585061422452e-09,5.832012931334522e-11,2.2469283295253399e-14,2.2500065786533314e-14,1.4285994203020325e-18,8.1596522415561411e-18,8.6303444196891676e-19,6.1375618539771721e-21,3.7701733467980312e-29,1.2775785673420592e-32,6.2339880890637495e-49,1.2280413053397443e-47
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176449,0.11866996450507458,0.022821567656395918,1.9436675288145983e-52,4.1779324247563612e-32,2.3060917056999831e-23,1.9560819719459849e-37,1.217239223035731e-32,1.0555847328137819e-70,3.8449807337970035e-16,3.4137947048260601e-69,3.8449750686749102e-16,6.2165181176563551e-47,5.1094040827845374e-38,4.601776324104632e-57,2.7805958959616918e-58,9.1490753949254402e-29,5.5035978497879393e-54,1.5248620843693481e-09,7.331673394351552e-11,2.8244243582102694e-14,2.8291986211131828e-14,1.8285039349134528e-18,1.257432264869256e-17,1.5928829335579143e-18,9.392130935554734e-21,6.8539937262612361e-29,3.3872277442105475e-32,2.2290718900724455e-48,4.072411825112636e-47
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485271,0.11866996419316515,0.022821567648897621,6.3919597598191827e-52,7.9027475560615886e-32,3.34192640544769e-23,4.9946034026147934e-37,2.0597529749497914e-32,3.248781968810349e-70,4.6314552818365561e-16,8.8362039105320753e-69,4.6314472145764289e-16,1.2012782667120396e-46,1.0092748401308252e-37,1.2967116828220845e-56,7.8352978563946661e-58,1.5131962845188357e-28,1.1969453772316525e-53,1.836765646023611e-09,8.8313338539533341e-11,3.4017966430105472e-14,3.4086715806797016e-14,2.2283609008827598e-18,1.7894186578316908e-17,2.6556838161690074e-18,1.3372535468665037e-20,1.133505785427366e-28,7.7455563657969048e-32,6.6853531969302909e-48,1.1475189232241096e-46
5.3281062146952745e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756094794105,0.11866996388125577,0.02282156764139932,1.8587872945939804e-51,1.3785567514630621e-31,4.5812433844155167e-23,1.1405912645058188e-36,3.2372191573748755e-32,8.8900765959634277e-70,5.417930264977694e-16,2.0551835632036954e-68,5.417919350296396e-16,2.1337550931281603e-46,1.8192097397313558e-37,3.2558346324926924e-56,1.9673157945132778e-57,2.3381922629217653e-28,2.3729963547013364e-53,2.1486691908449428e-09,1.0330994310086324e-10,3.9790432683715495e-14,3.9884357543410773e-14,2.6281062519328929e-18,2.4073900194250455e-17,4.1160108979831468e-18,1.8089647300381585e-20,1.7513367902453618e-28,1.5921561333935967e-31,1.7931458385022983e-47,2.8811664562902399e-46
6.8749757625494686e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756029411766,0.11866996325743702,0.022821567626402715,1.8415208662418904e-50,3.6661369541319427e-31,7.6710743364963608e-23,5.4987046607010739e-36,6.914851842425539e-32,7.9057273466016285e-69,6.9908815381489951e-16,1.016800786367099e-67,6.9908635911452005e-16,5.8472045093166203e-46,5.0278099108784954e-37,2.1177655995859521e-55,1.2796418872828651e-56,4.8824404841811441e-28,8.3831784766322127e-53,2.7724762299070521e-09,1.3330315211929369e-10,5.1331590821681424e-14,5.148869182041676e-14,3.4272864864009442e-18,3.8712214210859943e-17,8.5344709398540682e-18,2.9734595662645281e-20,3.6562249183184005e-28,5.739150791812735e-31,1.2587321401503616e-46,1.8738630863998722e-45
9.968714858257858e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755898647095,0.11866996200979969,0.022821567596409506,5.7583380565762584e-49,1.6611001451846152e-30,1.6291829389786593e-22,6.1715595724138465e-35,2.1400995548789973e-31,2.7044622011736881e-67,1.0136789304040235e-15,1.1537461454569986e-66,1.0136751950611555e-15,2.7367123813313752e-45,2.3175676893502638e-36,4.0828169375580151e-54,2.4669973752282795e-55,1.4790736262349178e-27,6.1336909577513936e-52,4.020090105898986e-09,1.9328956973964592e-10,7.4398832684640224e-14,7.4734950427548745e-14,5.0245787969186735e-18,7.5648011081980486e-17,2.4795747835055757e-17,6.1841684499484283e-20,1.10705679254331e-27,3.8807702204754793e-30,2.1736712931316512e-45,3.6115094321142217e-44
1.3062453953966246e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755767882451,0.11866996076216264,0.022821567566416297,3.7185495524945431e-48,4.7339675345195891e-30,2.816573517193203e-22,2.7281684871999979e-34,4.7883434631102387e-31,1.776358723543002e-66,1.3282704025611246e-15,5.2444979061852458e-66,1.3282640147117716e-15,7.8989044059833825e-45,6.6639887708235604e-36,2.2232296367643967e-53,1.3433592624677017e-54,3.2806560315132662e-27,2.2495503357188296e-51,5.2677037123630781e-09,2.5327598680463935e-10,9.7445985985766848e-14,9.8032956372352985e-14,6.6204772041957278e-18,1.2113676327688309e-16,5.2604752308780925e-17,1.0568234541854205e-19,2.4544556477220813e-27,1.3652779088592321e-29,1.1629942338413437e-44,1.966306125181926e-43
1.6156193049674636e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675563711783,0.11866995951452586,0.022821567536423087,1.5726366387060812e-47,1.0688326312898968e-29,4.3290036516175824e-22,8.5097860089805065e-34,8.9807608537212461e-31,7.4377451918651467e-66,1.6428625696665962e-15,1.7055423299993252e-65,1.6428528180709422e-15,1.7956178771140399e-44,1.5169608935252754e-35,8.0869810167171826e-53,4.8864466636338438e-54,6.1257300674321372e-27,6.1131351409148773e-51,6.5153170493144254e-09,3.1326240331433751e-10,1.2047306850381544e-13,1.2138460372960561e-13,8.2149885885594065e-18,1.732310796356329e-16,9.3891089867953445e-17,1.6122340740457903e-19,4.5811778893150023e-27,3.6040372195346891e-29,4.3108189264795813e-44,7.1515161239285086e-43
1.9249932145383026e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755506353231,0.11866995826688936,0.022821567506429878,5.2645578682489832e-47,2.0922673024572001e-29,6.1662015734405607e-22,2.1719422828518912e-33,1.5072718796497478e-30,2.4294364142252196e-65,1.9574554311075718e-15,4.5655943567812721e-65,1.9574416051428661e-15,3.5300109715020614e-44,2.9912689118030426e-35,2.3463506763993212e-52,1.4177457485131695e-53,1.0254298102405304e-26,1.3924239238450527e-50,7.7629301167580992e-09,3.7324881926878438e-10,1.4348009781908143e-13,1.447914279033782e-13,9.8081118839147804e-18,2.3034285328344665e-16,1.5022528855770883e-16,2.284311258734787e-19,7.665731843747685e-27,8.0076267449805846e-29,1.2946565714788055e-43,2.0746821392405507e-42
2.5437410336799802e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755244824094,0.11866995577161717,0.022821567446443463,3.9426457154253356e-46,6.090160775535449e-29,1.0813913149188876e-21,9.7433830681783233e-33,3.426782758105902e-30,1.68264105758139e-64,2.5866432347668454e-15,2.2785281773545516e-64,2.5866191304400629e-15,1.0326905258282985e-43,8.8185223293361178e-35,1.3153667276303252e-51,7.9478344959433499e-53,2.3248248088377717e-26,5.1807123405379106e-50,1.0258155443125529e-08,4.9322164951205421e-10,1.8943406077842975e-13,1.9177446290687032e-13,1.2990196912833192e-17,3.5557088278258493e-16,3.1202122122765425e-16,3.9772260147456167e-19,1.7366063388830358e-26,2.8389376934631686e-28,7.9449089422242344e-43,1.1627678126623906e-41
3.10061407090749e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755009447942,0.1186699535258731,0.02282156739245569,1.6114912724362573e-45,1.3076809244199466e-28,1.6104920132489831e-21,2.8166362596189746e-32,6.1543052862850349e-30,6.5893132606049397e-64,3.1529146267307196e-15,7.0607376140443786e-64,3.1528788475458106e-15,2.2233683314936585e-43,1.9099357152796668e-34,4.4484614907309202e-51,2.6878753189206871e-52,4.1697585765897763e-26,1.3232967240729499e-49,1.2503857315149043e-08,6.0119719483238608e-10,2.3072421634325673e-13,2.3425710405391701e-13,1.5849336495841901e-17,4.7571864613195171e-16,5.1864755316782667e-16,5.8965414347781792e-19,3.1125889283312787e-26,6.9275591583738715e-28,2.7917373343834933e-42,3.931542458284141e-41
3.657487108135e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754774071857,0.11866995128012992,0.022821567338467918,5.0321362902355554e-45,2.4826590431700225e-28,2.2443998943848808e-21,6.773557988929944e-32,1.0051398789497882e-29,2.0074646205429175e-63,3.7191882589162707e-15,1.7968185303498869e-63,3.7191385119457288e-15,4.2289934707914535e-43,3.6476063051915569e-34,1.2113765479756955e-50,7.3194124391712665e-52,6.8045729477672504e-26,2.89702181707405e-49,1.4749558313978708e-08,7.0917273835424822e-10,2.7194966986624851e-13,2.7693056131909768e-13,1.8703995691583866e-17,5.9926925159470738e-16,7.8661233146539349e-16,8.1886276508780973e-19,5.0759063942598361e-26,1.4502250726425902e-27,7.7698886045212695e-42,1.070413109313729e-40
4.2143601453625104e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754538695838,0.1186699490343876,0.022821567284480145,1.3584900634919699e-44,4.320116660575382e-28,2.9829558424605232e-21,1.445761919610504e-31,1.5328776474939145e-29,5.319437423967041e-63,4.2854641277313718e-15,4.0501661871141481e-63,4.2853981236652435e-15,7.3695610161769463e-43,6.3718627874153919e-34,2.8956293307145441e-50,1.7495956117379778e-51,1.0371337859840601e-25,5.7169529314008215e-49,1.6995258439613932e-08,8.1714828007783749e-10,3.1311052437319941e-13,3.1979596101271512e-13,2.1554181904146897e-17,7.247875058499033e-16,1.1172477198733756e-15,1.0851500688812062e-18,7.7311936468134351e-26,2.7302898291421971e-27,1.8904665085701087e-41,2.5581880594501851e-40
