Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215)
6.858883629886624e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43199203357213717,0.05975427498449585,0.002992721060644459,8.556705968080441e-06,0.00010001296481393075,0.10362120073781846,0.03953916000620015,2.56953063484492e-05,1.0469126711628713e-09,0.001497932597727622,4.676970286478243e-11,0.0006120830679135536,3.3713164145981355e-09,1.1882723900671364e-08,4.400641044895504e-09,1.705587621155912e-10,3.740550082125218e-08,4.6871638056258835e-05,0.004187929307174322,6.242382321833764e-07,0.0007189311927242922,6.059259955513588e-11,1.115267652667569e-09,1.5536499341457685e-07,2.4352325655972414e-07,0.0009348593229006998,0.012442220312641326,6.012551527850665e-07,0.0020243518688512945,7.41763071772559e-05,1.1950111828896832e-07,4.377681344509984e-09,2.898954258635266e-10,1.1162181879180054e-11,4.528462514541592e-09,5.198073023742726e-06
6.862730915639511e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319774972483702,0.05973408086923108,0.0029894389940283484,8.554514046974229e-06,9.998385655861002e-05,0.10366351600851885,0.039545758978722464,2.5682595309355873e-05,1.0479281578707885e-09,0.0014975665876723835,4.679136422212132e-11,0.0006121467304638273,3.3738287835723086e-09,1.1874790342891252e-08,4.401832561387087e-09,1.7054638311227013e-10,3.739207186792575e-08,4.69337739059429e-05,0.004186372937557719,6.228199870604344e-07,0.0007190489522112327,6.046732913369817e-11,1.1137723477033153e-09,1.5559065633888288e-07,2.4389305191167855e-07,0.000936094171055599,0.012456195615486958,6.01333898921179e-07,0.0020251107025686674,7.427464062218009e-05,1.1951704089162885e-07,4.376260053196542e-09,2.899906417849375e-10,1.1159015863003768e-11,4.527203670596257e-09,5.204753034007665e-06
6.866578201392398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43196296194814543,0.059713894041393094,0.0029861607472688664,8.552322771366135e-06,9.995475844072075e-05,0.1037058147462925,0.039552350296096765,2.5669894441366717e-05,1.04894368433422e-09,0.0014972007796601407,4.6813110575177774e-11,0.0006122103565498405,3.3763481948323865e-09,1.186686716511716e-08,4.403023116057193e-09,1.7053396807226875e-10,3.7378649481266754e-08,4.69960437694913e-05,0.004184817183365496,6.214058713265821e-07,0.0007191666198435445,6.034239685349682e-11,1.1122792133617518e-09,1.558164810865193e-07,2.4426299801095067e-07,0.0009373292197376191,0.01247016952597674,6.014125250487241e-07,0.0020258691623511885,7.437318615092595e-05,1.1953293930027038e-07,4.374839301694394e-09,2.9008578093036994e-10,1.1155851220756105e-11,4.525945522605221e-09,5.2114473965705235e-06
6.870425487145285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43194842767973635,0.05969371449881345,0.002982886315670349,8.550132141094343e-06,9.992567045673042e-05,0.10374809695478256,0.039558933967733204,2.5657203735653994e-05,1.0499592499996722e-09,0.0014968351735848088,4.6834942045954605e-11,0.0006122739461947598,3.3788746615140884e-09,1.18589543301171e-08,4.404212709724063e-09,1.7052151707131428e-10,3.736523365375506e-08,4.705844790755858e-05,0.004183262044465182,6.199958698952089e-07,0.000719284195706156,6.021780154489545e-11,1.1107882462783065e-09,1.5604246746912537e-07,2.4463309455903686e-07,0.000938564468035144,0.012484142036635585,6.014910313325597e-07,0.0020266272483473588,7.447194417598998e-05,1.1954881354809783e-07,4.373419089878594e-09,2.901808433566868e-10,1.1152687950739435e-11,4.524688070264955e-09,5.218156139130505e-06
6.874272772898172e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319338944514055,0.05967354223932413,0.0029796156945430777,8.54794215599681e-06,9.98965926031047e-05,0.10379036263763072,0.03956551000302993,2.5644523183395363e-05,1.0509748543142736e-09,0.0014964697693402736,4.685685875648269e-11,0.0006123374994217229,3.381408196762397e-09,1.1851051800885617e-08,4.405401343205225e-09,1.7050903018500916e-10,3.735182437791071e-08,4.712098658093183e-05,0.004181707520724151,6.185899677475385e-07,0.0007194016798839,6.009354204331265e-11,1.109299443093806e-09,1.5626861529825964e-07,2.4500334125753204e-07,0.000939799915037352,0.012498113139998638,6.015694179373351e-07,0.0020273849607056475,7.457091511007845e-05,1.1956466366827397e-07,4.371999417623941e-09,2.902758291207388e-10,1.1149526051262214e-11,4.523431313271696e-09,5.224879289398726e-06
6.878120058651059e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319193622714049,0.059653377260757444,0.002976348879203271,8.54575281591129e-06,9.98675248763073e-05,0.10383261179847743,0.039572078411373154,2.5631852775773885e-05,1.051990496725779e-09,0.001496104566820392,4.687886082882066e-11,0.0006124010162538387,3.3839488137315713e-09,1.1843159540642294e-08,4.406589017317535e-09,1.7049650748883144e-10,3.73384216462936e-08,4.7183660050530215e-05,0.004180153612009616,6.171881499321396e-07,0.0007195190724614626,5.9969617189216e-11,1.1078128004544627e-09,1.564949243853001e-07,2.453737378079809e-07,0.0009410355598339346,0.012512082828611552,6.016476850274939e-07,0.0020281422995744995,7.467009936610673e-05,1.1958048969392014e-07,4.370580284804968e-09,2.903707382793364e-10,1.1146365520639e-11,4.522175251321448e-09,5.231616875098137e-06
6.881967344403946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319048311479755,0.059633219560946145,0.0029730858649730813,8.543564120675316e-06,9.98384672728002e-05,0.10387484444096169,0.0395786392021372,2.5619192503977985e-05,1.0530061766825645e-09,0.0014957395659189925,4.690094838505455e-11,0.0006124644967141876,3.3864965255851223e-09,1.1835277512830222e-08,4.407775732877162e-09,1.7048394905813496e-10,3.7325025451503226e-08,4.724646857740439e-05,0.004178600318188633,6.157904015645774e-07,0.000719636373523389,5.984602582807382e-11,1.1063283150118716e-09,1.5672139454151662e-07,2.457442839119783e-07,0.0009422714015152742,0.012526051095030298,6.017258327672717e-07,0.0020288992651023244,7.476949735719813e-05,1.1959629165811586e-07,4.369161691295951e-09,2.904655708892599e-10,1.114320635719037e-11,4.520919884109987e-09,5.238368923963469e-06
6.885814630156833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4318903010893475,0.05961306913772334,0.0029698266471805835,8.5413760701262e-06,9.980941978904353e-05,0.1039170605687212,0.03958519238468445,2.5606542359201497e-05,1.05402189363363e-09,0.0014953747665298752,4.692312154729737e-11,0.000612527940825821,3.3890513454957696e-09,1.1827405681114503e-08,4.40896149069958e-09,1.7047135496814938e-10,3.7311635786178384e-08,4.730941242273591e-05,0.0041770476391280965,6.143967078270937e-07,0.0007197535831541969,5.972276681035834e-11,1.104845983422998e-09,1.5694802557808338e-07,2.4611497927117154e-07,0.0009435074391724544,0.012540017931821133,6.018038613206982e-07,0.002029655857437509,7.486910949668321e-05,1.196120695938991e-07,4.367743636970919e-09,2.9056032700729813e-10,1.114004855924291e-11,4.519665211332851e-09,5.24513546374118e-06
6.893509201662608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43186124419936295,0.05957279011237775,0.002963319582250532,8.537001902436787e-06,9.975135516661278e-05,0.10400144329460939,0.03959827596251865,2.5581272415509046e-05,1.0560534363177214e-09,0.001494645771863546,4.696772517839471e-11,0.0006126547200950032,3.394182362225164e-09,1.1811692461733756e-08,4.4113301363912435e-09,1.7044606011061027e-10,3.728487601467513e-08,4.7435707114148575e-05,0.00417394412475517,6.116214253024872e-07,0.0007199877284599335,5.947724123187554e-11,1.1018877684610638e-09,1.5740176953632726e-07,2.4685681656186185e-07,0.0009459800987819245,0.012567947286835785,6.019595615235837e-07,0.002031167923123344,7.506897787518735e-05,1.1964355351217245e-07,4.364909145367593e-09,2.907496099947501e-10,1.1133737053187786e-11,4.5171579478625784e-09,5.258712127077748e-06
6.901203773168382e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43183219166707754,0.05953254016739358,0.0029568276471559065,8.53263031153738e-06,9.969333098066017e-05,0.10408576000521542,0.039611329219537195,2.5556042874355024e-05,1.0580851203825202e-09,0.0014939175819712396,4.701267269954319e-11,0.000612781354245223,3.3993419694848057e-09,1.1796019596204875e-08,4.413694960902525e-09,1.7042062351557632e-10,3.725814227366893e-08,4.7562546216817934e-05,0.00417084306782286,6.088621851358762e-07,0.000720221509052723,5.923303135633573e-11,1.0989381289314792e-09,1.5785615474702807e-07,2.4759924729385906e-07,0.0009484535314042184,0.012595870834391844,6.021147869442618e-07,0.0020326784978184948,7.526970781237361e-05,1.196749417122131e-07,4.362076808982039e-09,2.9093858769560934e-10,1.1127430989205382e-11,4.514653458470369e-09,5.272347087311458e-06
6.908898344674156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4318031435579466,0.059492319285449964,0.0029503508047338087,8.528261296118975e-06,9.96353472028025e-05,0.10417001072959098,0.0396243522302119,2.5530853665484264e-05,1.060116941442454e-09,0.0014931901960023445,4.705796508858215e-11,0.0006129078434598622,3.4045302729854514e-09,1.1780386801690601e-08,4.416055970732442e-09,1.7039504578043568e-10,3.72314345056551e-08,4.768993182485272e-05,0.004167744467260684,6.061188711485724e-07,0.0007204549256049227,5.899012816446692e-11,1.0959970382824552e-09,1.5831117969525728e-07,2.4834226908143876e-07,0.0009509277297916777,0.01262378851539031,6.022695388875553e-07,0.0020341875827089833,7.547130262225486e-05,1.1970623445683174e-07,4.3592466267972624e-09,2.9112726056346055e-10,1.1121130354121619e-11,4.512151740712325e-09,5.286040566829449e-06
6.91659291617993e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4317740999372533,0.059452127449232374,0.0029438890179154125,8.52389485486926e-06,9.957740380462876e-05,0.10425419549676573,0.039637345068825415,2.550570471872795e-05,1.0621488951219095e-09,0.0014924636131058062,4.7103603323748084e-11,0.0006130341879218485,3.409747378582657e-09,1.1764793798765334e-08,4.418413172368994e-09,1.7036932750060754e-10,3.7204752653730237e-08,4.7817866034402516e-05,0.004164648321995664,6.033913681945623e-07,0.0007206879787874423,5.874852271437496e-11,1.0930644700473245e-09,1.5876684286427715e-07,2.490858795394767e-07,0.0009534026867073426,0.012651700270896231,6.024238186550029e-07,0.0020356951789803662,7.56737656220736e-05,1.1973743200817748e-07,4.356418597792236e-09,2.913156290516468e-10,1.1114835134855575e-11,4.509652792140919e-09,5.299792788200395e-06
6.9242874876857045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43174506087010983,0.0594119646414325,0.002937442249725738,8.519530986472655e-06,9.951950075770059e-05,0.10433831433574754,0.03965030780947173,2.5480595964003638e-05,1.0641809770552233e-09,0.001491737832430132,4.714958838366308e-11,0.0006131603878136554,3.41499339227589e-09,1.174924031136955e-08,4.4207665722891786e-09,1.7034346926954831e-10,3.717809666158325e-08,4.794635094363985e-05,0.004161554630952344,6.006795621494547e-07,0.0007209206692696509,5.85082061407103e-11,1.0901403978442704e-09,1.5922314273556035e-07,2.4983007628346176e-07,0.00095587839492494,0.01267960604213832,6.025776275448684e-07,0.0020372012878177234,7.587710013227363e-05,1.1976853462773985e-07,4.35359272094194e-09,2.915036936132339e-10,1.1108545318418504e-11,4.507156610305026e-09,5.3136039741725114e-06
6.931982059191479e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4317160264214581,0.05937183084474827,0.0029310104632834133,8.515169689610344e-06,9.946163803355275e-05,0.1044223672755226,0.03966324052605663,2.5455527331315285e-05,1.066213182886677e-09,0.0014910128531233939,4.719592124732302e-11,0.0006132864433173059,3.4202684202076407e-09,1.1733726066764768e-08,4.423116176959011e-09,1.703174716787568e-10,3.7151466473486695e-08,4.8075388652742106e-05,0.004158463393052793,5.979833398995917e-07,0.0007211529977193524,5.826916965388335e-11,1.0872247953760562e-09,1.5968007778870861e-07,2.505748569294044e-07,0.0009583548472287128,0.012707505770508743,6.027309668521487e-07,0.0020387059104056676,7.608130947647147e-05,1.1979954257635034e-07,4.3507689952174e-09,2.916914547009885e-10,1.1102260891912882e-11,4.5046631927499594e-09,5.32747434767157e-06
6.947371202203027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43165797163854486,0.05929165021554997,0.002918191688581997,8.506454805197377e-06,9.934603343960497e-05,0.10459027557328926,0.039689016181727245,2.540551015249463e-05,1.0702779488708061e-09,0.0014895652952068728,4.728963430366113e-11,0.0006135381218859868,3.4309059440664147e-09,1.1702814231315191e-08,4.4278040263568384e-09,1.7026506077421907e-10,3.709828328940175e-08,4.8335130881166775e-05,0.004152288272360977,5.926371993203033e-07,0.0007216165711847851,5.779490215640917e-11,1.081418894876491e-09,1.6059584735013138e-07,2.5206616039430707e-07,0.0009633099552850488,0.012763286865017497,6.030362418826482e-07,0.002041710701569391,7.64923659770185e-05,1.1986127550076006e-07,4.3451279930100406e-09,2.9206606826463693e-10,1.1089708157556192e-11,4.4996846406458265e-09,5.355393549829375e-06
6.96122143091342e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43160573877717817,0.059219586693840975,0.002906705660841176,8.49862019057764e-06,9.924212692286116e-05,0.10474116795634,0.03971211232712715,2.536063120848915e-05,1.0739366184949523e-09,0.0014882652252084906,4.73751753717035e-11,0.0006137641406071892,3.440580011953147e-09,1.1675125120082786e-08,4.432010175701213e-09,1.702174202438879e-10,3.7050506126166544e-08,4.85708105716755e-05,0.004146739042626027,5.878778549392904e-07,0.0007220325558205693,5.737235265178024e-11,1.0762222888283858e-09,1.6142219698832278e-07,2.534103065538099e-07,0.000967772025139808,0.012813468598830945,6.033093963624325e-07,0.002044409942518046,7.686534216625139e-05,1.1991651396131408e-07,4.340058437470737e-09,2.9240218712766633e-10,1.1078429002646689e-11,4.495213372894829e-09,5.380725493069571e-06
6.975071659623814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43155352188193663,0.059147616899350774,0.0028952676046367335,8.490793887074615e-06,9.913835060804855e-05,0.10489184727577018,0.039735112335399274,2.5315881175254455e-05,1.0775956222627325e-09,0.001486967738376889,4.74618585650808e-11,0.0006139896943211616,3.4503497431427977e-09,1.1647559061022602e-08,4.4362041284928935e-09,1.7016933729813907e-10,3.700281172715608e-08,4.880831408542535e-05,0.004141197744201156,5.831672879851119e-07,0.0007224473777869819,5.6953817312764254e-11,1.0710527195839429e-09,1.622505808894123e-07,2.5475630750807756e-07,0.0009722363941003077,0.012863629849695761,6.035810493858946e-07,0.0020471043864199252,7.724120464850326e-05,1.1997144971451742e-07,4.334995835398314e-09,2.927373297636861e-10,1.1067167114601903e-11,4.4907510230777695e-09,5.406252678742708e-06
6.988921888334207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4315013213254394,0.05907574073139936,0.0028838773082308523,8.48297588688454e-06,9.903470432824029e-05,0.1050423136998525,0.03975801663081948,2.527125964770178e-05,1.081254935130281e-09,0.00148567282972848,4.754968960528051e-11,0.0006142147840733871,3.4602157617113916e-09,1.162011457789135e-08,4.44038592204578e-09,1.7012081531655012e-10,3.695519978736112e-08,4.904765374075543e-05,0.004135664370712034,5.785048739403359e-07,0.0007228610409237056,5.653924751592807e-11,1.0659100368006634e-09,1.630809901228601e-07,2.5610414937648273e-07,0.0009767030204686014,0.01291377028166648,6.038512083883109e-07,0.0020497940401663856,7.761997291804614e-05,1.200260842579442e-07,4.329940180652475e-09,2.9307149880264626e-10,1.1055922421378391e-11,4.486297576753007e-09,5.431976413108631e-06
7.0027721170446e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4314491374785439,0.05900395808937183,0.002872534560850017,8.475166182172394e-06,9.893118791626014e-05,0.10519256739663824,0.039780825635725554,2.5226766221651518e-05,1.0849145321575818e-09,0.0014843804942754558,4.763867421678528e-11,0.0006144394109047569,3.470178693164318e-09,1.1592790225921714e-08,4.4445555935592285e-09,1.7007185765859249e-10,3.690767000724268e-08,4.928884187560207e-05,0.004130138915759295,5.738899980751178e-07,0.0007232735490546231,5.612859537270415e-11,1.0607940910026548e-09,1.6391341574004182e-07,2.57453818285271e-07,0.0009811718626579625,0.012963889560482169,6.041198807712669e-07,0.002052478910643716,7.800166650016454e-05,1.200804190823827e-07,4.324891467053706e-09,2.9340469687129096e-10,1.1044694851817263e-11,4.481853019443435e-09,5.457898004131473e-06
7.0166223457549934e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4313969707103535,0.058932268872718345,0.002861239152680706,8.467364765072506e-06,9.882780120469018e-05,0.10534260853395855,0.03980353977052599,2.51824004938337e-05,1.0885743885083345e-09,0.0014830907270258608,4.7728818126852886e-11,0.0006146635758515994,3.480239164419108e-09,1.1565584591068824e-08,4.448713180118243e-09,1.7002246766373518e-10,3.686022209258672e-08,4.953189084715318e-05,0.004124621372918764,5.693220552634153e-07,0.0007236849059880289,5.572181371588213e-11,1.055704733575668e-09,1.6474784877467867e-07,2.588053003679651e-07,0.0009856428791932264,0.013013987353558975,6.043870739027978e-07,0.002055159004733089,7.838630495060877e-05,1.2013445567186327e-07,4.319849688383811e-09,2.937369265931728e-10,1.1033484335627691e-11,4.477417336636892e-09,5.484018761441707e-06
7.030472574465387e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4313448213882241,0.058860672980954,0.0028499908748650994,8.459571627689153e-06,9.872454402587815e-05,0.10549243727942585,0.03982615945370879,2.5138162061888295e-05,1.092234479449818e-09,0.0014818035229836744,4.782012706529619e-11,0.0006148872799457147,3.490397803788151e-09,1.1538496289275148e-08,4.452858718693709e-09,1.6997264865154803e-10,3.681285575436249e-08,4.9776813031502114e-05,0.004119111735741667,5.648004498037066e-07,0.0007240951155166087,5.53188560863869e-11,1.0506418167621676e-09,1.6558428024321298e-07,2.601585817656892e-07,0.0009901160287109538,0.013064063329982915,6.046527951175219e-07,0.0020578343293105273,7.877390785504669e-05,1.2018819550368593e-07,4.314814838386458e-09,2.9406819058858145e-10,1.1022290803370811e-11,4.472990513786558e-09,5.510339996298115e-06
7.04432280317578e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4312926898777717,0.05878917031365873,0.002838789519496801,8.451786762097163e-06,9.862141621194477e-05,0.10564205380043569,0.03984868510185012,2.5094050524365643e-05,1.09589478035275e-09,0.0014805188771488858,4.791260676426302e-11,0.000615110524214407,3.5006552409612183e-09,1.1511523965752944e-08,4.456992246142548e-09,1.6992240392180407e-10,3.676557070858459e-08,5.002362082330025e-05,0.004113609997754838,5.603245952428165e-07,0.0007245041814175399,5.4919676720400265e-11,1.0456051936563955e-09,1.6642270114473504e-07,2.615136486270313e-07,0.0009945912699588575,0.013114117160503428,6.049170517167931e-07,0.002060504891246893,7.916449482851428e-05,1.202416400484504e-07,4.309786910767703e-09,2.9439849147447775e-10,1.101111418644445e-11,4.468572536311497e-09,5.536863021549748e-06
7.058173031886173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4312405765428782,0.05871776077047711,0.0028276348796165804,8.444010160342471e-06,9.851841759479088e-05,0.10579145826416823,0.03987111712962301,2.5050065480726777e-05,1.099555266691145e-09,0.001479236784517573,4.8006262958016343e-11,0.0006153333096805163,3.5110121069880186e-09,1.148466629428432e-08,4.461113799207915e-09,1.6987173675458217e-10,3.671836667617863e-08,5.027232663540886e-05,0.004108116152460933,5.558939142039721e-07,0.0007249121074526562,5.452423053670507e-11,1.0405947181994807e-09,1.6726310246139818e-07,2.6287048710843053e-07,0.000999068561796121,0.013164148517526056,6.051798509688393e-07,0.0020631706974078563,7.95580855148647e-05,1.202947907700842e-07,4.304765899196501e-09,2.9472783186449155e-10,1.0999954417067648e-11,4.464163389597123e-09,5.563589151597779e-06
7.0720232605965665e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4311884817456997,0.05864644425111833,0.002816526749208127,8.436241814442719e-06,9.84155480061044e-05,0.10594065083758943,0.039893455949806034,2.5006206531343728e-05,1.1032159140421734e-09,0.0014779572400819797,4.81011013827143e-11,0.0006155556373624486,3.5214690342607183e-09,1.1457921976538179e-08,4.4652234145194424e-09,1.6982065041036848e-10,3.6671243382850276e-08,5.052294289855059e-05,0.00410263019333864,5.515078382189e-07,0.0007253188973684458,5.413247312426629e-11,1.0356102451746011e-09,1.681054751589301e-07,2.6422908337463313e-07,0.0010035478631937587,0.013214157075105188,6.054412001088929e-07,0.0020658317546538604,7.995469958621638e-05,1.203476491258692e-07,4.299751797305237e-09,2.9505621436887143e-10,1.0988811428265457e-11,4.459763058995501e-09,5.590519702357347e-06
7.08587348930696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43113640584667207,0.05857522065535599,0.002805464923193828,8.428481716387799e-06,9.831280727736752e-05,0.10608963168745313,0.03991570197329189,2.4962473277499875e-05,1.1068766980860101e-09,0.0014766802388305929,4.819712777619051e-11,0.0006157775082742093,3.5320266564962435e-09,1.1431289741403633e-08,4.4693211285934045e-09,1.6976914813015803e-10,3.6624200558957805e-08,5.077548206095955e-05,0.004097152113842877,5.471658075630317e-07,0.0007257245548961963,5.374436073020982e-11,1.0306516302021218e-09,1.689498101864347e-07,2.655894235984364e-07,0.0010080291332338735,0.013264142508937884,6.057011063393411e-07,0.002068488069840098,8.03543567423997e-05,1.2040021656647174e-07,4.294744598690231e-09,2.953836415944278e-10,1.0977685153854832e-11,4.455371529825938e-09,5.617655991219326e-06
7.099723718017353e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4310843492045185,0.058504089883028035,0.002794449197430555,8.420729858140409e-06,9.82101952398631e-05,0.10623840098030231,0.03993785560909598,2.4918865321390145e-05,1.1105375946056918e-09,0.001475405775748214,4.829434787773433e-11,0.0006159989234254348,3.542685608718602e-09,1.1404768344339338e-08,4.473406977832908e-09,1.6971723313555563e-10,3.657723793938779e-08,5.1029956588030876e-05,0.004091681907405004,5.428672710945687e-07,0.0007261290837520882,5.3359850247960676e-11,1.0257187297347728e-09,1.6979609847676145e-07,2.669514939610319e-07,0.001012512331109926,0.013314104496356767,6.059595768298683e-07,0.002071139649816499,8.07570767104023e-05,1.2045249453597068e-07,4.2897442969122186e-09,2.957101161445059e-10,1.096657552843009e-11,4.450988787375437e-09,5.6449993370120725e-06
7.113573946727746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4310323121762558,0.058433051834036576,0.002783479368705475,8.412986231636581e-06,9.810771172468177e-05,0.10638695888247061,0.03995991726436495,2.4875382266121292e-05,1.11419857948696e-09,0.0014741338458160425,4.839276742787131e-11,0.0006162198838214202,3.5534465272412274e-09,1.1378356566738575e-08,4.4774809985281525e-09,1.696649086288761e-10,3.653035526343403e-08,5.12863789619699e-05,0.004086219567433033,5.386116860970658e-07,0.0007265324876371869,5.297889920555386e-11,1.020811401052906e-09,1.7064433094719373e-07,2.6831528065261823e-07,0.0010169974161272884,0.01336404271632266,6.062166187175766e-07,0.002073786501427689,8.116287924381352e-05,1.205044844718828e-07,4.2847508854968736e-09,2.9603564061894705e-10,1.0955482487348512e-11,4.446614816898956e-09,5.672551059963094e-06
7.1274241754381395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4309802951172016,0.05836210640834791,0.002772555234731871,8.405250828786256e-06,9.80053565627281e-05,0.10653530556008411,0.03998188734438519,2.4832023715712142e-05,1.1178596287181136e-09,0.0014728644440117446,4.84923921681438e-11,0.0006164403904631533,3.5643100496490745e-09,1.1352053215309626e-08,4.481543226856607e-09,1.6961217779324458e-10,3.648355227467963e-08,5.154476168144011e-05,0.004080765087311813,5.343985181252518e-07,0.0007269347702376804,5.2601465754418947e-11,1.0159295022597032e-09,1.714944984991366e-07,2.6968076987205213e-07,0.0010214843477023966,0.013413956849418665,6.064722391071391e-07,0.0020764286315129647,8.157178412226778e-05,1.2055618780519344e-07,4.279764357935275e-09,2.963602176140607e-10,1.0944405966717287e-11,4.442249603619996e-09,5.700312481660711e-06
7.141274404148533e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4309282983809803,0.05829125350599219,0.0027616765941449813,8.397523641473763e-06,9.790312958472742e-05,0.10668344117906294,0.040003766252591284,2.4788789275093776e-05,1.1215207183898495e-09,0.0014715975653095332,4.859322784089156e-11,0.0006166604443473441,3.575276814780707e-09,1.1325857121471143e-08,4.4855936988831754e-09,1.6955904379269605e-10,3.643682872088216e-08,5.180511726121042e-05,0.004075318460403251,5.302272408542686e-07,0.0007273359352248908,5.2227508658258925e-11,1.0110728922764244e-09,1.7234659201838083e-07,2.710479478270895e-07,0.0010259730853629087,0.013463846577843294,6.067264450709447e-07,0.002079066046906285,8.19838111508863e-05,1.2060760596038426e-07,4.274784707684409e-09,2.9668384972256604e-10,1.0933345903380006e-11,4.437893132731117e-09,5.728284925015658e-06
7.155124632858926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4308763223195303,0.05822049302706349,0.002750843246497862,8.38980466155836e-06,9.780103062123196e-05,0.10683136590512252,0.040025554390574446,2.474567855010967e-05,1.1251818246951078e-09,0.001470333204680241,4.869528018903267e-11,0.0006168800464664535,3.5863474627104777e-09,1.1299767140762068e-08,4.489632450560495e-09,1.6950550977227443e-10,3.639018435386169e-08,5.2067458231802344e-05,0.004069879680046497,5.2609733593201e-07,0.0007277359862552244,5.185698728203521e-11,1.006241430837753e-09,1.7320060237598705e-07,2.7241680073515793e-07,0.001030463588748401,0.013513711585403071,6.069792436492104e-07,0.0020816987544362365,8.239898015971826e-05,1.206587403554577e-07,4.269811928167615e-09,2.9700653953354855e-10,1.0922302234902793e-11,4.433545389394096e-09,5.756469714222651e-06
7.168974861569319e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43082436728311047,0.058149824871719574,0.0027400549922572525,8.38209388087474e-06,9.769905950262716e-05,0.1069790799037755,0.04004725215809092,2.47026911475159e-05,1.128842923928911e-09,0.0014690713570913914,4.8798554955844454e-11,0.0006170991978087252,3.59752263473043e-09,1.1273782152265808e-08,4.493659517729112e-09,1.6945157885813135e-10,3.634361892939175e-08,5.233179713913595e-05,0.004064448739558154,5.220082928347684e-07,0.0007281349269705317,5.148986158149071e-11,1.001434978487084e-09,1.7405652042791878e-07,2.7378731482298644e-07,0.0010349558176095384,0.01356355155750673,6.072306418501326e-07,0.002084326760926009,8.281731100318091e-05,1.2070959240196732e-07,4.264846012775085e-09,2.9732828963247877e-10,1.0911274899562346e-11,4.429206358740515e-09,5.7848681747219264e-06
7.1828250902797125e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4307724336203058,0.05807924894018186,0.0027293116327994716,8.374391291233525e-06,9.759721605913789e-05,0.10712658334033338,0.04006885995307031,2.4659826674981245e-05,1.1325039924882025e-09,0.0014678120175072803,4.890305788474466e-11,0.0006173178993582151,3.6088029733321585e-09,1.1247901058048252e-08,4.4976749361176335e-09,1.693972541576244e-10,3.62971322070932e-08,5.259814654417496e-05,0.0040590256322324695,5.179596087258559e-07,0.0007285327609980518,5.112609209272154e-11,9.966533965718253e-10,1.749143370151484e-07,2.751594763266982e-07,0.001039449731808113,0.013613366181158583,6.074806466500392e-07,0.0020869500731933704,8.323882355949831e-05,1.2076016350504632e-07,4.259886954864316e-09,2.976491026011261e-10,1.090026383633339e-11,4.424876025872368e-09,5.813481633160736e-06
