Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),H2OX(23),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74)
6.331085628352644e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999677,0.11866996602996221,0.02282156769305424,5.584152902281495e-100,1.5783036062154875e-45,1.9972687008547914e-30,4.351925059545574e-72,1.0664872688438872e-45,3.780908971846092e-110,5.587685131738367e-17,1.5239731069349909e-89,5.587685131737436e-17,8.250502147095236e-61,5.661539834299293e-60,4.944618625216955e-93,5.733274014998317e-94,7.194170662749845e-32,4.303410228788633e-71,3.0515882470950665e-15,9.035210431555686e-17,3.617097712235926e-19,6.058220689073069e-32,2.2432556572661384e-31,3.6170977046619e-19,3.758895853819124e-28,7.307146036685121e-34,1.2665090408304248e-38,8.324344094885324e-64,8.284563630462832e-44,2.1425480986086723e-61,2.0181723282176273e-31,8.70793875688623e-87,1.280897954131482e-45,6.793025952911524e-25,6.21637966119471e-90,2.6440605223700778e-102,2.1180178062674812e-75,4.534033067495196e-90,4.236331126287228e-85,9.496757532871268e-122,5.699807658386815e-124
1.2667671765504899e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999936,0.1186699660299591,0.022821567693054195,1.4549223169804058e-97,1.263602563305606e-44,7.994279885743373e-30,2.833359834487681e-70,8.540547742681794e-45,9.845629363702548e-108,1.1180224898691598e-16,9.768502631256227e-88,1.1180224898687866e-16,1.3215141997863611e-59,9.069005443841794e-59,6.438149155197422e-91,7.465019255576509e-92,2.8795431200830906e-31,2.1139112113664588e-69,6.10582774375164e-15,1.8078270741852746e-16,7.237338001761393e-19,2.424866825112539e-31,8.978868716582417e-31,7.237337971445521e-19,1.5045350112739218e-27,5.850147603625988e-33,1.0305923154858978e-37,2.7100989053140905e-62,6.632688312332892e-43,6.864604277672995e-60,8.077948813844139e-31,1.133818657289783e-84,1.0254970959850232e-44,1.3591955192954326e-24,8.098421584514309e-88,6.888585147386845e-100,1.3572291172903988e-73,5.906735814545504e-88,4.1566407330157926e-83,4.9498050419271287e-119,2.9700951508469746e-121
2.534084403980941e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998733,0.11866996602995289,0.022821567693054105,3.845420095634498e-95,1.0112660887363566e-43,3.1987532973842114e-29,1.8716538127787984e-68,6.835899721301602e-44,2.6010880731279872e-105,2.236530443259955e-16,6.256669952925693e-86,2.236530443258461e-16,2.115570458545232e-58,1.4518847299682e-57,8.504848621661048e-89,9.861352567387431e-90,1.1521923258939272e-30,1.1476676456062867e-67,1.2214306737060087e-14,3.6164391362446253e-16,1.4477818603623515e-18,9.702623687913945e-31,3.592717034087213e-30,1.4477818482320298e-18,6.020076370927354e-27,4.6818764014860575e-32,8.513809938728903e-37,8.953164069883893e-61,5.308166521042236e-42,2.198019603407388e-58,3.232231720771709e-30,1.497783881077343e-82,8.207091732449578e-44,2.7189817995164208e-24,1.0702818097456421e-85,1.82047359741936e-97,8.691676440135035e-72,7.806301781088921e-86,4.508946811110205e-81,2.616181365622181e-116,1.5699944687299516e-118
5.068718858841843e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997473,0.11866996602994044,0.022821567693053924,1.0451171158272073e-92,8.091665232293637e-43,1.279709641192618e-28,1.2714292140418507e-66,5.470104725298262e-43,7.065541311761872e-103,4.473546350042137e-16,4.005814511458099e-84,4.473546350036164e-16,3.385831185719752e-57,2.3236907784306037e-56,1.15524004343271e-86,1.33949819283509e-87,4.609519566160607e-30,6.687728451769194e-66,2.4431264723658193e-14,7.233663260363082e-16,2.895877989859372e-18,3.881679553523897e-30,1.4373207538328264e-29,2.8958779413299983e-18,2.408403811936867e-26,3.7461809991525465e-31,7.237919895868318e-36,3.0422663496179447e-59,4.24733981180789e-41,7.035773857083424e-57,1.293103153537647e-29,2.0344864289131778e-80,6.56691756088665e-43,5.4385560888081084e-24,1.4545700647975806e-83,4.946669958414443e-95,5.564370565470881e-70,1.0609181780848164e-83,5.251583365247674e-79,1.421360470810086e-113,8.533711223754805e-116
1.0137987768563648e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999496,0.11866996602991556,0.022821567693053563,2.9847257060186863e-90,6.473946927235807e-42,5.11925543054021e-28,9.075446828910904e-65,4.3766378259071894e-42,2.016271028639665e-100,8.947578163608878e-16,2.564216034996715e-82,8.947578163584987e-16,5.418064761141264e-56,3.718445189129187e-55,1.6486288792956966e-84,1.9115814184731564e-85,1.8439578896671388e-29,4.0696598622376476e-64,4.886518069677924e-14,1.446811150859902e-15,5.792070285352783e-18,1.5527968147818534e-29,5.749750908130489e-29,5.792070091217993e-18,9.634249374082967e-26,2.9971790195117512e-30,6.471859207876583e-35,1.0865669513608594e-57,3.3981946405848573e-40,2.2517575451616825e-55,5.172833544216437e-29,2.9033905792962256e-78,5.254028448234187e-42,1.0877711582790326e-23,2.0774067241551266e-81,1.4121960532604886e-92,3.561696678747797e-68,1.515196242048639e-81,6.389092930187012e-77,8.110705961538255e-111,4.874064904742198e-113
2.0276525588007256e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679989924,0.11866996602986579,0.02282156769305284,9.222140838301029e-88,5.179403558329414e-41,2.047785701628161e-27,7.008168902600019e-63,3.501531890483201e-41,6.22298908085084e-98,1.7895641790751867e-15,1.6412565980908302e-80,1.789564179065629e-15,8.669491543473788e-55,5.949943290545762e-54,2.544826484896072e-82,2.9507204848310445e-83,7.376131695756772e-29,2.537151711260956e-62,9.77330126427207e-14,2.8937008005066983e-15,1.1584455022344957e-17,6.211429004507605e-29,2.2999939284093277e-28,1.1584454245762216e-17,3.853736619749427e-25,2.3977764945679674e-29,6.267289336842913e-34,4.199809254854235e-56,2.7186850257015785e-39,7.205941290058804e-54,2.0692175824011496e-28,4.4816788281946994e-76,4.203415211097137e-41,2.1756050232350135e-23,3.2102152866181835e-79,4.361018994729697e-90,2.2795896305561272e-66,2.3414329321078788e-79,7.964722553964508e-75,5.0046897434027045e-108,3.011869410750975e-110
4.055360122689447e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767997986,0.11866996602976626,0.02282156769305139,3.170140779524704e-85,4.143621426862968e-40,8.191311094509543e-27,6.02058331760942e-61,2.8013141637343074e-40,2.1363117076206275e-95,3.579176904507585e-15,1.0504548912712038e-78,3.579176904469353e-15,1.387165680310578e-53,9.52025086180272e-53,4.369545308260959e-80,5.066477751417149e-81,2.950512706785804e-28,1.6021192331180004e-60,1.9546867653340105e-13,5.787480099798726e-15,2.3169225080413652e-17,2.4846133515264173e-28,9.200162713404603e-28,2.3169221973923623e-17,1.5414300612070668e-24,1.9181378538462462e-28,6.757111722914988e-33,1.806380985853645e-54,2.1750000510199637e-38,2.3058375633071214e-52,8.277038467660073e-28,7.695180120156694e-74,3.362800643328749e-40,4.3512838177851254e-23,5.519416520383024e-77,1.498115377459498e-87,1.4588987594435386e-64,4.025697684111059e-77,1.0057813263839697e-72,3.4344451336738242e-105,2.070770706070988e-107
8.110775250466891e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767995973,0.11866996602956718,0.022821567693048498,1.2257921103271801e-82,3.314936847623124e-39,3.276559076465207e-26,5.817937374522682e-59,2.2410867868502984e-39,8.249582148437048e-93,7.158402355387582e-15,6.723073425068624e-77,7.158402355234652e-15,2.2195027082609527e-52,1.5232664397942917e-51,8.439454980881161e-78,9.785528544430903e-79,1.1802170885152527e-27,1.0183258652015268e-58,3.9094000430995147e-13,1.1575038698376521e-14,4.633876753339127e-17,9.938484105042742e-28,3.68010237854519e-27,4.6338755106538513e-17,6.165015498794028e-24,1.5343223302833524e-27,8.194300668294847e-32,8.739310924674557e-53,1.7400213392381313e-37,7.377846372469244e-51,3.3108488594777056e-27,1.4862672922800036e-71,2.6902542911272628e-39,8.702685665437948e-23,1.067434418964778e-74,5.788923894297723e-85,9.335909561462542e-63,7.785563302883428e-75,1.2785030356531398e-70,2.6511571604080702e-102,1.6018084313756713e-104
1.6221605506021778e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991947,0.11866996602916903,0.02282156769304271,5.258055877756136e-80,2.6519657982909724e-38,1.3106313426412534e-25,6.237370712243101e-57,1.7928836035858094e-38,3.5350037682881284e-90,1.431685325720839e-14,4.302818842275547e-75,1.4316853256596656e-14,3.5512344050097174e-51,2.437244060968984e-50,1.8086467303813837e-75,2.0971216491741998e-76,4.720892365749318e-27,6.493513609028954e-57,7.818826598438112e-13,2.3150155895507085e-14,9.267786179072804e-17,3.9753575417443554e-27,1.4720483244054158e-26,9.267781207693843e-17,2.4654049789014895e-23,1.2271353964014527e-26,1.1015441347509487e-30,4.6895095736039857e-51,1.3920263680491886e-36,2.3603091370256986e-49,1.3243461139060592e-26,3.185196435867603e-69,2.1521871620728728e-38,1.7405666394953982e-22,2.2899651470509763e-72,2.4818776921787183e-82,5.973472705387307e-61,1.670242032407202e-72,1.6304657195691522e-68,2.271175319083186e-99,1.3751634165208447e-101
3.244326601713155e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679838945,0.11866996602837274,0.022821567693031137,2.430672110244674e-77,2.121579866913683e-37,5.2425470639540305e-25,7.207200513264497e-55,1.4343125391760585e-37,1.6330299351690044e-87,2.8633755061093256e-14,2.7538206138746985e-73,2.863375505864631e-14,5.681999027838174e-50,3.899594193707897e-49,4.1783187422576364e-73,4.844750547169535e-74,1.8883617486317405e-26,4.146612267607756e-55,1.5637679708345664e-12,4.630039028966807e-14,1.8535608774314405e-16,1.5901020060960252e-26,5.888207358168628e-26,1.8535588883843404e-16,9.856738293793258e-23,9.811839888314772e-26,1.5942775908331875e-29,2.7111746403709173e-49,1.1136260557113981e-35,7.549031848960814e-48,5.297396600702681e-26,7.358409417121601e-67,1.7217083725054736e-37,3.481233599082755e-22,5.293827803408917e-70,1.1469178593102674e-79,3.821035670032909e-59,3.861212853668499e-70,2.0823159293047655e-66,2.097849943474599e-96,1.273414146689296e-98
6.48865870393511e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276796779,0.11866996602678015,0.022821567693007985,1.1767134044963317e-74,1.6972679050377374e-36,2.0970281715154315e-24,8.721814120035707e-53,1.1474522724978274e-36,7.90252965677752e-85,5.726755866983596e-14,1.7624504426034197e-71,5.726755866004818e-14,9.091217379743661e-49,6.239320038687899e-48,1.0110817982690968e-70,1.1723467951933803e-71,7.55345659907098e-26,2.648793936265136e-53,3.1275385925082198e-12,9.260085907758953e-14,3.70712689655929e-16,6.360055703761167e-26,2.3552852070116227e-25,3.7071189364432603e-16,3.938780426337555e-22,7.841059286432323e-25,2.4145115992166745e-28,1.6411147607194537e-47,8.909048141101889e-35,2.4131434735387463e-46,2.1189602731552195e-25,1.78060868922364e-64,1.377294402001848e-36,6.962850772994036e-22,1.2815035306055238e-67,5.55123135593314e-77,2.4429051582359648e-57,9.347178416747764e-68,2.660251411905966e-64,2.0301149490565663e-93,1.2369742177635135e-95
1.2977322908379019e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679355814,0.11866996602359497,0.022821567692961685,5.84246697342873e-72,1.3578177206104478e-35,8.388171306073956e-24,1.0825530224610758e-50,9.17962680269493e-36,3.922841301349379e-82,1.1453516589121331e-13,1.1279699019495183e-69,1.1453516585206216e-13,1.4545962159935357e-47,9.98277993425097e-47,2.50965189241046e-68,2.909934435752081e-69,3.0213845604336814e-25,1.6909591553868794e-51,6.255079834624097e-12,1.852017966518304e-13,7.414264955617694e-16,2.543735617863609e-25,9.421140968594179e-25,7.414233083886766e-16,1.5723859574525229e-21,6.2594102463504944e-24,3.7484821168368876e-27,1.0186894726293485e-45,7.127286051840613e-34,7.705776655498375e-45,8.475837989226269e-25,4.419725653992361e-62,1.10171741415513e-35,1.3927218139762562e-21,3.181443657885201e-65,2.7559250027195584e-74,1.560188633703684e-55,2.320590697203803e-65,3.396445514347433e-62,2.015456724484475e-90,1.2364211776240081e-92
2.5954651317266837e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678711635,0.11866996601722461,0.022821567692869086,2.935757979443708e-69,1.0862584012352456e-34,3.355311982567129e-23,1.3598861428009425e-48,7.343704344166247e-35,1.970982515029421e-79,2.290703803495331e-13,7.2190117685110976e-68,2.2907038019293105e-13,2.327354839111967e-46,1.59719980279021e-45,6.304867789152183e-66,7.310473746918109e-67,1.2085542082509198e-24,1.0774685062574651e-49,1.2510162313930137e-11,3.704036717939039e-13,1.4828565319971529e-15,1.0172640188200696e-24,3.768452905999438e-24,1.4828437584152944e-15,6.264666606213634e-21,4.986140793004713e-23,5.887751603099812e-26,6.398928591073576e-44,5.701898197477893e-33,2.455479888768319e-43,3.3903294797118276e-24,1.1103427750483258e-59,8.811840370069335e-35,2.786048494908118e-21,7.992846727873568e-63,1.3847345164399853e-71,9.943550829029633e-54,5.830461924923619e-63,4.3281505929177425e-60,2.025429577350332e-87,1.258872243732944e-89
5.1909308135042474e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767742328,0.11866996600448389,0.022821567692683883,1.4798629348429195e-66,8.690129933188033e-34,1.342158547991465e-22,1.7137259980848278e-46,5.8749637608233525e-34,9.935133323747904e-77,4.581408093284483e-13,4.6201679353756035e-66,4.581408087020328e-13,3.72376764247101e-45,2.555373642546763e-44,1.5890574088044497e-63,1.842505380130167e-64,4.834217600488497e-24,6.837900577453566e-48,2.5020327252839357e-11,7.408074220524186e-13,2.965726432149737e-15,4.067213477328445e-24,1.5073776584851007e-23,2.9656751406815243e-15,2.486182512819011e-20,3.955062521456475e-22,9.275569067073901e-25,4.0320620310013706e-42,4.561625843970527e-32,7.791884907748021e-42,1.3561265724757312e-23,2.79846059237609e-57,7.046431932446729e-34,5.5745146870825166e-21,2.014286049205915e-60,6.979991784323936e-69,6.311119253877221e-52,1.4695249118874562e-60,5.492930508079606e-58,2.0423508460885184e-84,1.3020432917602202e-86
1.0381862177059375e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674846577,0.11866996597900245,0.02282156769231348,7.427335549093896e-64,6.95220224769218e-33,5.368897128710401e-22,2.150293435602568e-44,4.699969722383479e-33,4.986573175593155e-74,9.162816675353557e-13,2.956906324337541e-64,9.162816650296917e-13,5.958025540141612e-44,4.088128143207145e-43,3.9878068120549926e-61,4.623837544339208e-62,1.933687193155073e-23,4.304391677138907e-46,5.004065705184635e-11,1.4816149224669353e-12,5.931506550010429e-15,1.6254127933575804e-23,6.02948116527696e-23,5.931299834555713e-15,9.790670497897173e-20,3.111050464594043e-21,1.4547205304922134e-23,2.5295220111553934e-40,3.6494677396976667e-31,2.4522696962168272e-40,5.424463241804906e-23,7.022807454195166e-55,5.6322853667447896e-33,1.115869839265905e-20,5.0535322378809634e-58,3.503156935512432e-66,3.973005646725326e-50,3.687692878337875e-58,6.914019086685136e-56,2.812769074996024e-81,1.3730137890749868e-83
2.0763724904169632e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669693166,0.11866996592803958,0.02282156769157267,3.6766927951362354e-61,5.561917915876611e-32,2.1477600716745147e-21,2.6611925206419736e-42,3.7599730227276785e-32,2.468759062861482e-71,1.832563384945455e-12,1.8924180348309788e-62,1.8325633749228314e-12,9.532830369467144e-43,6.539506187223571e-42,9.871158532138054e-59,1.1445509805405204e-59,7.734749074224934e-23,2.6668465631656414e-44,1.0008131633461458e-10,2.963229922885984e-12,1.1863235758868593e-14,6.489899435173283e-23,2.4117686040022193e-22,1.1862396943591894e-14,3.798224843487234e-19,2.407582556939823e-20,2.2498779029635254e-22,1.565087684783402e-38,2.9198301759615198e-30,7.594947391268077e-39,2.1697506003615445e-22,1.7383565688295968e-52,4.4980704352698663e-32,2.23560710886017e-20,1.2501581889677649e-55,1.7341207516455301e-63,2.4616041808594437e-48,9.127188336892347e-56,8.563696557779964e-54,2.787408872326226e-78,1.4900127753504142e-80
4.152745035839014e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765938634,0.11866996582611383,0.022821567690091058,1.7684208262896878e-58,4.44978256871981e-31,8.592520426826901e-21,3.200182701803969e-40,3.007973731323131e-31,1.1877304943243316e-68,3.665126823750585e-12,1.2111447949389791e-60,3.6651267836604016e-12,1.5252493494311282e-41,1.0458436512129572e-40,2.3743827333268556e-56,2.7530548367997137e-57,3.0938996865328075e-22,1.603087388129887e-42,2.0016263363916789e-10,5.926459922084757e-12,2.372742653681353e-14,2.58660566644275e-22,9.646882949449119e-22,2.3723982078177827e-14,1.4324283704866681e-18,1.8063732068118989e-19,3.380102137992317e-21,9.4081451447954e-37,2.3362417451455622e-29,2.2816202582136066e-37,8.678724325726853e-22,4.1812837077352037e-50,3.5861041625610236e-31,4.486683761867591e-20,3.0034022688086645e-53,8.340685833030198e-61,1.4797405489016576e-46,2.194874185370126e-53,1.0286714167753322e-51,2.685039926302496e-75,1.6843960282411267e-77
6.229117581261066e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764907951,0.11866996572418809,0.022821567688609445,1.4878336638566192e-57,1.27240031217983e-30,1.8261136243087225e-20,2.054048773042327e-39,8.929914027810921e-31,9.949031380272099e-68,5.497690266540647e-12,6.876516221996157e-60,5.497690181349263e-12,5.770321740910156e-41,3.9864576366465336e-40,1.7551116898849157e-55,2.0350172863805792e-56,6.574536865435971e-22,8.803621593664482e-42,3.002439496827381e-10,8.889689919644203e-12,3.5592401409257383e-14,5.482855441357459e-22,2.0499344895710795e-21,3.558495816063844e-14,2.924749005717441e-18,4.980512628133407e-19,1.2077401341829004e-20,5.140585107637132e-36,6.68077438102321e-29,1.042169923107118e-36,1.844188063770431e-21,3.0907259141021146e-49,1.0233803575505947e-30,6.749362528596711e-20,2.2305218832859743e-52,7.005078105440315e-60,8.126275998306328e-46,1.6305262186569248e-52,6.628595693230046e-51,2.0994814464522595e-74,1.6343795511576192e-76
8.305490126683117e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727638772683,0.11866996562226234,0.02282156768712783,8.09094031109881e-57,2.683938224851319e-30,3.115435941235784e-20,8.460034787813418e-39,1.9457794121499345e-30,4.991403779517679e-67,7.330253713315228e-12,2.6445664413992677e-59,7.330253567989417e-12,1.5020098469392045e-40,1.072347465630432e-39,8.005993559601925e-55,9.282762934778203e-56,1.1215386440993548e-21,3.1462177092088436e-41,4.003252644653253e-10,1.1852919915565543e-11,4.745820803732159e-14,9.33169330279661e-22,3.496902867742023e-21,4.744532522233268e-14,4.812646243919763e-18,1.0169084394201955e-18,2.983312312979165e-20,1.8990736482157768e-35,1.4092751580119092e-28,3.279500903651044e-36,3.145903696016139e-21,1.4098328507951824e-48,2.154749655098095e-30,9.023643408950083e-20,1.1232869100271339e-51,3.8859190018573013e-59,2.9041597477571256e-45,8.212515371653955e-52,2.6634955891891924e-50,1.474955469953383e-73,1.0129280532840096e-75
1.2458235217527219e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761815903,0.11866996541841086,0.0228215676841646,1.2825713929712222e-55,7.331018619931062e-30,6.451080461612533e-20,6.834005247189054e-38,5.647986216759927e-30,5.327419332959679e-66,1.0995380616214868e-11,2.012718694569045e-58,1.0995380315339103e-11,5.512152558817113e-40,4.335202595622636e-39,7.457783815095088e-54,8.647008881885983e-55,2.3220033043700014e-21,1.9553573570782645e-40,6.004878910710495e-10,1.7779379903566418e-11,7.119190648549822e-14,1.9246429804286846e-21,7.239740431356579e-21,7.116463010854067e-14,9.396903364280548e-18,2.633959389446135e-18,9.987736132844681e-20,1.3193585654622436e-34,3.8496222278029532e-28,1.7101656295120652e-35,6.5129722085478795e-21,1.3132669698449823e-47,5.867817858611909e-30,1.3599434619696165e-19,1.646196634848481e-50,6.58510117466614e-58,1.8049296327130028e-44,1.2036356563823907e-50,1.9508546402668535e-49,4.298956304750549e-72,2.2101619113798385e-74
1.6610980308371322e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759754537,0.11866996521455939,0.02282156768120137,7.202198816200424e-55,1.5339592042942026e-29,1.0973049161061882e-19,2.7997588072895724e-37,1.2351488183742364e-29,2.667941183456994e-65,1.466050753376528e-11,7.600010335391079e-58,1.466050702205877e-11,1.4293399436635814e-39,1.1738939568439932e-38,3.4043740065670608e-53,3.947211518747428e-54,3.949119440009541e-21,6.983825162068496e-40,8.006505130396895e-10,2.370583988554838e-11,9.492900657617154e-14,3.2614499851004072e-21,1.2312655006403997e-20,9.488169566866033e-14,1.5129927542662337e-17,5.259849370402932e-18,2.40822924732104e-19,4.735242664468993e-34,8.055494620382715e-28,5.313089439067022e-35,1.1076500927990159e-20,5.994804658046622e-47,1.2245127791754706e-29,1.8217890939402172e-19,8.132196462287106e-50,3.531758393313376e-57,6.446573944522688e-44,5.947826411071782e-50,7.824322146726591e-49,2.7266418085520995e-71,1.4684566223036653e-73
2.4916470490059527e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072755631806,0.11866996480685645,0.02282156767527491,4.233595330390355e-53,4.844351108022347e-29,2.391434554603609e-19,4.849523485387647e-36,4.1086719443589827e-29,1.36757387472109e-63,2.199076141696548e-11,9.839293011622954e-57,2.1990760302083457e-11,7.064145768559465e-39,5.880357121190785e-38,1.000695799882884e-51,1.1602150286634857e-52,8.604326010356878e-21,7.49215830280409e-39,1.200975741750406e-09,3.555875982977276e-11,1.4241572053910313e-13,7.044763325162565e-21,2.6825471635296226e-20,1.423084749225303e-13,2.9261029380352464e-17,1.46906754636671e-17,9.949658843824268e-19,4.979345469497372e-33,2.5442884221876183e-27,3.5668072154220695e-34,2.4131559919707658e-20,1.7619852803860837e-45,3.8376993076916294e-29,2.7594900879365223e-19,2.632610279883674e-48,2.0640704924897523e-55,6.915901003022403e-43,1.9298892853092922e-48,1.3695403388645673e-47,2.733078301428622e-69,2.6955086757345035e-71
3.3221960671747733e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751509075,0.11866996439915355,0.02282156766934845,3.213722382243812e-52,1.101978516555642e-28,4.1994498640028645e-19,2.5750182907594865e-35,9.558341484840221e-29,1.033047331346013e-62,2.932101536356189e-11,4.665324806393267e-56,2.932101340624067e-11,2.1059185581371977e-38,1.7627625529942101e-37,6.396921210612618e-51,7.416538509638784e-52,1.510630102700084e-20,3.2599221215257734e-38,1.6013009503894217e-09,4.741167974800082e-11,1.899199965030445e-13,1.2266854691065721e-20,4.709433709924263e-20,1.8972556423821033e-13,4.611395445346081e-17,3.014258366133656e-17,2.649335757144123e-18,2.154191569220953e-32,5.788125495992114e-27,1.239835773698182e-33,4.236375729955477e-20,1.1263053991338455e-44,8.672670854900381e-29,3.7156587490758527e-19,1.6855042707949967e-47,1.5521413210086674e-54,3.009209571441883e-42,1.2367283758215966e-47,7.301014181597816e-47,2.4187773479997198e-68,2.5976201435178517e-70
4.1527450853435935e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747386344,0.11866996399145065,0.02282156766342199,1.5534348928559978e-51,2.095649623005922e-28,6.523282021153397e-19,9.285241451092981e-35,1.8393344773562661e-28,4.858677638834582e-62,3.6651269373761075e-11,1.5645491339773253e-55,3.665126633392289e-11,4.904075606640943e-38,4.127471763076965e-37,2.649233953350036e-50,3.071452196429226e-51,2.3461425366010537e-20,1.0036828247388247e-37,2.001626138887387e-09,5.92645996401762e-11,2.3744322622116313e-13,1.889845016477575e-20,7.3138377395573e-20,2.371329320353177e-13,6.478329514054542e-17,5.21292697646496e-17,5.627077400521281e-18,6.685238467894792e-32,1.1007970392517261e-26,3.224120894806396e-33,6.578987481937813e-20,4.664346832296002e-44,1.6390118114436983e-28,4.690358885674225e-19,7.235410918128828e-47,7.607854355887665e-54,9.264983983353213e-42,5.312539269734091e-47,2.6193165283002675e-46,1.4129544229481084e-67,1.5717558459609117e-69
4.983294103512414e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072743263613,0.11866996358374776,0.022821567657495528,5.878495879664726e-51,3.55770030805002e-28,9.363633864073368e-19,2.6884221682082237e-34,3.1444858130045168e-28,1.7605478605658965e-61,4.398152344762308e-11,4.297262381603871e-55,4.3981519084927814e-11,9.822936111565281e-38,8.310707291572274e-37,8.616766312262831e-50,9.989870251636851e-51,3.367182597113906e-20,2.5264109301178484e-37,2.401951307221186e-09,7.111751950630373e-11,2.849865327651179e-13,2.6906495572911563e-20,1.0496343186436455e-19,2.8453056912318086e-13,8.461909412771891e-17,8.085516386227444e-17,1.0382869706126172e-17,1.7078181291170538e-31,1.8688488107940392e-26,7.03900761979686e-33,9.441472855159572e-20,1.5170484275849464e-43,2.7654163356889706e-28,5.683611766755389e-19,2.4850391023041095e-46,2.937657331240083e-53,2.332142156515272e-41,1.8256663336950373e-46,7.501437544408533e-46,6.467643661759143e-67,7.415895114782377e-69
6.644392139850055e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727350181515,0.11866996276834209,0.022821567645642606,5.632124822497964e-50,8.228635507346881e-28,1.659446308280143e-18,1.5107987997927292e-33,7.327131735244401e-28,1.486876654066386e-60,5.86420317863295e-11,2.2344410130208372e-54,5.864202405678982e-11,2.951468040449369e-37,2.5215391163836563e-36,5.970127369759317e-49,6.9211345579056755e-50,5.965967997610117e-20,1.0953325000121945e-36,3.202601583382983e-09,9.482335916052122e-11,3.8013639698458156e-13,4.6928456443546413e-20,1.8595746551874908e-19,3.79296652059479e-13,1.264592814735003e-16,1.5816304215537424e-16,2.6920061710848963e-17,7.679961805616417e-31,4.322619032541752e-26,2.3916505085835734e-32,1.6725982003206219e-19,1.0509956017879413e-42,6.319315466532232e-28,7.725788000883861e-19,1.981472175680685e-45,2.940009559631206e-52,1.0111204669724124e-40,1.457445738048051e-45,4.0780311383606066e-45,8.98235497024037e-66,1.1648137744787004e-67
8.305490176187696e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307272677269,0.11866996195293648,0.022821567633789685,2.8538238839719984e-49,1.5854084826610518e-27,2.5893121150123883e-18,5.5331282743469576e-33,1.416869904886597e-27,7.087660881615653e-60,7.330254037967475e-11,7.747408352877862e-54,7.330252832155745e-11,6.956707742284258e-37,5.988095310887551e-36,2.5141573834133067e-48,2.914544338660555e-49,9.307270799822788e-20,3.349327134063132e-36,4.003251778843899e-09,1.185291987108779e-10,4.753754820629217e-13,7.207019628448688e-20,2.900789621698886e-19,4.740238139305788e-13,1.6932295999077202e-16,2.6079425274411554e-16,5.584359813077294e-17,2.397999070496699e-30,8.328348384248067e-26,6.092075592863546e-32,2.6089780283226945e-19,4.42570567323573e-42,1.2033296301997358e-27,9.842215897923578e-19,8.814331350753759e-45,1.489106144656533e-51,3.0918574966109967e-40,6.489920114562275e-45,1.4612418068812342e-44,5.429029868595064e-65,7.56640296715387e-67
