Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49)
8.77417867445064e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31825340384689632,0.11275441892271518,0.016164599816338689,0.0,1.2339425592461096e-13,0.00066794899234190062,5.2177916176435797e-06,1.0150844633615906e-11,1.4165105980694958e-20,1.7492275402962182e-07,7.3107092967055972e-24,1.393611231598642e-07,1.4472257597039774e-18,2.9029406456804391e-18,9.2598194861489372e-16,2.0391719654809537e-18,1.5531875259077395e-13,2.6245152280496771e-17,0.0055466505021565631,0.013308716920716862,1.2047145521042994e-08,8.5474139632613457e-05,9.5585208607075368e-13,8.3378050201474318e-10,3.3884456965205018e-05,0.00032960549266693542,1.0398612502528473e-09,9.8139192232688382e-06
8.802266367682865e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31821751905165968,0.11275296011498666,0.016147467334499226,0.0,1.2466370546045864e-13,0.00067197167142848133,5.2641223757224112e-06,1.0241157733868302e-11,1.4409578184354654e-20,1.7551709683337576e-07,7.4387845510884178e-24,1.3970610923604081e-07,1.462693500360198e-18,2.9426177265018511e-18,9.365611816414432e-16,2.0645573806202118e-18,1.5628747137580858e-13,2.6611298267471262e-17,0.0055459515153566874,0.013342935545020055,1.2079332212869811e-08,8.5670315176675934e-05,9.6061712423706862e-13,8.4247060991910578e-10,3.4155632981054515e-05,0.00033144513641050809,1.0484718934171254e-09,9.8720321610313603e-06
8.830354060915091e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31818167317401508,0.11275149567368707,0.016130356866304874,0.0,1.259410755992832e-13,0.0006760041159844779,5.3106911182081092e-06,1.0331972314604049e-11,1.4657427147708005e-20,1.7611118274461616e-07,7.5686653115917267e-24,1.4005083066859273e-07,1.4782762587342894e-18,2.9826768976428774e-18,9.4722248966371114e-16,2.090167850539115e-18,1.5725773634140214e-13,2.6981351232790432e-17,0.00554525294891553,0.013377109904008595,1.2111504985104261e-08,8.5866310651527323e-05,9.6538918234411107e-13,8.5122199805700909e-10,3.4428048029881162e-05,0.00033328851651757551,1.0571225545620673e-09,9.9302770479742784e-06
8.858441754147316e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3181458661508782,0.11275002560775753,0.016113268375645331,0.0,1.2722637922652279e-13,0.00068004630885271501,5.3574980588603876e-06,1.0423289557041126e-11,1.4908687662568514e-20,1.7670501244570885e-07,7.7003708683138999e-24,1.4039528837590178e-07,1.4939745305656228e-18,3.0231201657986558e-18,9.5796618804570317e-16,2.1160045293528948e-18,1.5822953409852087e-13,2.7355340183076189e-17,0.0055445548022342393,0.013411240069689287,1.2143664120267601e-08,8.6062126572235918e-05,9.7016823483183532e-13,8.6003488101895623e-10,3.4701703101690508e-05,0.00033513562344086531,1.0658132524001176e-09,9.988653601997623e-06
8.886529447379541e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31811009791930095,0.11274854992612279,0.016096201826487123,0.0,1.2851962912046845e-13,0.00068409823291174106,5.4045434091068048e-06,1.0515110644315844e-11,1.5163394751551996e-20,1.7729858664608577e-07,7.8339206530954535e-24,1.4073948326715306e-07,1.5097888126077756e-18,3.0639495372570574e-18,9.6879259178222437e-16,2.1420685722080262e-18,1.5920285130547728e-13,2.7733294249826021e-17,0.0055438570747151968,0.013445326113917638,1.2175809901353112e-08,8.6257763450175092e-05,9.7495425621932003e-13,8.6890947320673777e-10,3.4976599178044242e-05,0.00033698644765905127,1.0745440052818275e-09,1.0047161541705582e-05
8.914617140611766e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31807436841646952,0.11274706863769121,0.01607915718287339,0.0,1.2982083795264223e-13,0.00068815987107571962,5.4518273780536875e-06,1.0607436761533791e-11,1.5421583668650381e-20,1.7789190608202002e-07,7.969334240154875e-24,1.4108341624247927e-07,1.5257196026374211e-18,3.1051670178715415e-18,9.7970201549598067e-16,2.1683611352709153e-18,1.6017767466791677e-13,2.8115242689669224e-17,0.0055431597657620213,0.013479368108398237,1.2207942611825901e-08,8.6453221792879439e-05,9.7974722110577822e-13,8.7784598883680027e-10,3.5252737232284498e-05,0.00033884097967648314,1.0833148311981757e-09,1.0105800586404075e-05
8.942704833843991e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31803867757970572,0.11274558175135473,0.016062134408923696,0.0,1.3113001828817543e-13,0.0006922312062943158,5.4993501724970164e-06,1.0700269095820855e-11,1.5683289899802844e-20,1.7848497151640401e-07,8.1066313467275024e-24,1.4142708819310489e-07,1.5417673994632924e-18,3.1467746130344241e-18,9.9069477343470123e-16,2.1948833757166474e-18,1.6115399093880224e-13,2.8501214884625491e-17,0.0055424628747795445,0.013513366124685171,1.2240062535617658e-08,8.6648502104355843e-05,9.845471041683885e-13,8.868446419322935e-10,3.5530118229313574e-05,0.0003406992100233612,1.0921257477819906e-09,1.0164570456098332e-05
8.970792527076217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31800302534646568,0.11274408927598903,0.016045133468833791,0.0,1.3244718258618625e-13,0.00069631222155259304,5.5471119969332674e-06,1.0793608836374251e-11,1.5948549163464198e-20,1.7907778373852931e-07,8.24583183370738e-24,1.4177050000148373e-07,1.5579327029352289e-18,3.1887743276505408e-18,1.0017711794682972e-15,2.2216364517177861e-18,1.6213178691839508e-13,2.8891240342365687e-17,0.0055417664011738295,0.013547320234182411,1.2272169957128572e-08,8.6843604884754503e-05,9.8935388016456883e-13,8.9590564633109842e-10,3.5808743125996367e-05,0.00034256112925528775,1.1009767723105937e-09,1.0223470871490543e-05
8.996071450985219e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31797097129097746,0.11274274127686254,0.016029851261172033,0.0,1.3363946695464481e-13,0.00069999339768455932,5.5903021767416603e-06,1.0878049419811034e-11,1.6190350052674039e-20,1.7961109891541237e-07,8.3727561935411525e-24,1.4207934892979387e-07,1.5725823582144077e-18,3.2269109895780772e-18,1.0118117231264418e-15,2.2459125425433065e-18,1.6301305757948766e-13,2.9245753283564143e-17,0.0055411399312959055,0.013577841451319482,1.2301056182466049e-08,8.7019046008757176e-05,9.9368585121785423e-13,9.0411403723052807e-10,3.6060569851210588e-05,0.00034424000277575396,1.1089770006730836e-09,1.0276592631635398e-05
9.021350374894221e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31793894840838538,0.112741388764246,0.016014586684002449,0.0,1.3483823727316165e-13,0.00070368238854089755,5.633686280493263e-06,1.0962902837240142e-11,1.6435084386424408e-20,1.8014421026303798e-07,8.50125317800892e-24,1.4238798848191463e-07,1.5873279654818931e-18,3.2653683526556811e-18,1.0219205039408869e-15,2.2703773947775209e-18,1.6389550659511493e-13,2.9603595059463327e-17,0.0055405137985817792,0.013608327213515717,1.2329932719672584e-08,8.71943440946156e-05,9.9802336687106928e-13,9.1237326134898307e-10,3.6313405589324688e-05,0.00034592184981501351,1.1170097422759822e-09,1.0329819705495823e-05
9.044101406412324e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31791015442942255,0.11274016764917714,0.016000863617177084,0.0,1.3592268337459442e-13,0.00070700915170907096,5.6728978981714379e-06,1.1039624606197624e-11,1.665787530085902e-20,1.8062383672172332e-07,8.6182572714853049e-24,1.4266558557937643e-07,1.600681353944777e-18,3.3002553859872948e-18,1.0310769379021987e-15,2.2925578522764221e-18,1.6469071032972403e-13,2.9928516805278762e-17,0.0055399505670583223,0.013635734128285696,1.2355913491948532e-08,8.7351990369653011e-05,1.001931856515361e-12,9.1985015396795234e-10,3.654182102217453e-05,0.00034743804886193765,1.1242670183487259e-09,1.0377813948094577e-05
9.066852437930427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31788138563082247,0.11273894288808006,0.015987154791156546,0.0,1.3701239669053674e-13,0.00071034222584251286,5.7122668153802051e-06,1.1116682112831896e-11,1.6883083230574153e-20,1.8110329905874518e-07,8.7365580019356254e-24,1.4294301404127987e-07,1.6141130281800883e-18,3.3354044346393061e-18,1.0402889947020841e-15,2.3148925094536857e-18,1.6548685389445756e-13,3.0256168472645636e-17,0.0055393876079756045,0.01366311240412013,1.2381886737593875e-08,8.7509521332205953e-05,1.0058448092482618e-12,9.2736846069574186e-10,3.6771054799060083e-05,0.00034895664595598476,1.1315506482479104e-09,1.0425893183970925e-05
9.08960346944853e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31785264197966662,0.11273771448563279,0.015973460187094495,0.0,1.3810738359039057e-13,0.00071368160198300432,5.7517931353505555e-06,1.1194075994438407e-11,1.7110727719440966e-20,1.8158259775549541e-07,8.856166273232658e-24,1.4322027431643806e-07,1.627623256387342e-18,3.3708165627627249e-18,1.0495568402189342e-15,2.3373819841300001e-18,1.6628393038776215e-13,3.0586566046396957e-17,0.0055388249210208858,0.013690462078608457,1.2407852608853263e-08,8.7666937239659523e-05,1.0097622118414693e-12,9.3492829470751943e-10,3.7001107408925206e-05,0.00035047763613895458,1.1388606403139271e-09,1.0474057266351304e-05
9.112354500966633e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31782392344309351,0.11273648244650637,0.015959779786176905,0.0,1.3920765039880309e-13,0.00071702727118731237,5.7914769603485403e-06,1.1271806889323683e-11,1.7340828412726583e-20,1.8206173330423485e-07,8.9770930526105876e-24,1.4349736685019474e-07,1.6412123072358937e-18,3.4064928342402621e-18,1.0588806401620638e-15,2.3600268945296988e-18,1.670819329283809e-13,3.0919725566080274e-17,0.0055382625058819426,0.013717783189276446,1.2433811258166216e-08,8.7824238347983594e-05,1.0136840510995227e-12,9.4252976909218837e-10,3.723197933719879e-05,0.0003520010144635308,1.1461970027382548e-09,1.0522306048756715e-05
9.135105532484736e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31779522998829862,0.11273524677536496,0.015946113569622025,0.0,1.4031320339579776e-13,0.00072037922452715527,5.8313183916789586e-06,1.1349875436823199e-11,1.7573405057286398e-20,1.8254070620802233e-07,9.0993493708956775e-24,1.4377429208446637e-07,1.6548804498682595e-18,3.44243431267801e-18,1.0682605600707709e-15,2.3828278592769643e-18,1.6788085465534166e-13,3.1255663126053585e-17,0.0055377003622470722,0.013745075773586289,1.245976283816627e-08,8.7981424911749988e-05,1.0176103138595615e-12,9.5017299685155244e-10,3.7463671065802059e-05,0.0003535267759932588,1.1535597435641411e-09,1.0570639385001913e-05
9.157856564002839e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31776656158253441,0.11273400747686585,0.015932461518680295,0.0,1.4142404881690552e-13,0.00072373745308916223,5.8713175296889948e-06,1.142828227731932e-11,1.7808477501755283e-20,1.8301951698064379e-07,9.2229463227382153e-24,1.4405105045778567e-07,1.6686279539034612e-18,3.4786420613972635e-18,1.0776967653134118e-15,2.4057854973920625e-18,1.6868068872794355e-13,3.1594394875582352e-17,0.005537138489805085,0.013772339868936773,1.2485707501681509e-08,8.8138497183971865e-05,1.0215409869925262e-12,9.5785809090428027e-10,3.7696183073341039e-05,0.00035505491580233706,1.1609488706876288e-09,1.0619057129194583e-05
9.180607595520942e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31773791819310931,0.11273276455565936,0.015918823614634248,0.0,1.4254019285329583e-13,0.00072710194797483672,5.9114744737718716e-06,1.1507028052259173e-11,1.804606569673833e-20,1.8349816614654203e-07,9.3478950668450885e-24,1.4432764240534396e-07,1.6824550894403978e-18,3.5151171434264151e-18,1.0871894210864868e-15,2.4289004282875702e-18,1.6948142832574348e-13,3.193593701893678e-17,0.0055365768882453025,0.013799575512663399,1.2511645401732562e-08,8.8295455416287656e-05,1.0254760574020048e-12,9.6558516408184879e-10,3.7929515834950481e-05,0.00035658542897575767,1.1683643918577629e-09,1.0667559135734548e-05
9.203358627039045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31770929978738838,0.11273151801638898,0.015905199838798484,0.0,1.4366164165190773e-13,0.00073047270030052625,5.9517893223705044e-06,1.1586113404172618e-11,1.8286189695000599e-20,1.8397665424074714e-07,9.4742068262135483e-24,1.4460406835902942e-07,1.6963621270612312e-18,3.5518606214929945e-18,1.096738692413725e-15,2.4521732717646415e-18,1.7028306664854186e-13,3.2280305815490037e-17,0.0055360155572575578,0.013826782742038517,1.2537576691531917e-08,8.8452299859034182e-05,1.0294155120234627e-12,9.7335432912613808e-10,3.8163669822238474e-05,0.00035811831060934645,1.1758063146771559e-09,1.0716145259312983e-05
