Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),H2(190),C2H6(343),C4H5X(364),C4H5X(365),C4H7X(140),C4H7X(142),C4H7X(143),C6H8(455),C6H7X(563),C6H7X(565),C6H7X(564),C8H10(459),C8H9X(844),C8H9X(846),C8H9X(845),S(746),S(1212),S(1748),SX(3061),S(3004),SX(3899),SX(3897),SX(3060),SX(3058),C6H9X(441),SX(3062),SX(3895),C8H10(843),SX(3064),SX(3063),SX(1214),SX(730)
1.4646982665220744e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583290229,0.66999999999759408,3.7311475599568643e-40,0.0,1.0815278491263414e-28,3.6147627444340834e-46,9.7032362332480065e-68,0.0,3.1079992749634194e-90,2.8322361859367312e-78,0.0,2.4060172284837853e-12,2.4060172284837853e-12,5.8779684663241161e-32,1.0815171035196071e-28,5.3682151428296258e-34,3.3682238194854334e-41,1.4632421783074714e-42,2.1518407286443664e-44,8.5406772299011472e-40,1.1214775609527148e-51,1.2984325585624318e-52,3.0255411621710822e-62,5.8470722944090312e-73,2.169652842030359e-74,1.0848264236508896e-74,2.0621499797321662e-80,3.4897115505233463e-91,1.2949151647598792e-92,1.2949151678599805e-92,7.1539816115207948e-111,2.6370221711325217e-119,4.5426261348583099e-125,6.7845366273528635e-136,5.1784116859941228e-147,2.4774687310779647e-156,2.4774687310967908e-156,9.8572498960803765e-137,9.0410736672570349e-137,5.0921920769363773e-59,2.3572163451527087e-137,3.8804545423400586e-158,7.5905261037957516e-96,3.4418158759141337e-138,3.4418158759141337e-138,1.0700349359995415e-121,1.9789674870867603e-89
2.929397774685306e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582809025,0.66999999999518811,5.9697854703317683e-39,0.0,4.326114145633568e-28,1.445906007600363e-45,3.1050137061726829e-66,0.0,7.9564224771998146e-88,1.81261895320402e-76,0.0,4.8120364947654744e-12,4.8120364947654736e-12,4.7023786019865416e-31,4.3260281814859615e-28,4.2945763529993611e-33,5.3891642265721718e-40,2.3411895690435257e-41,3.4429482288242072e-43,6.8324834906306224e-39,3.5886505821547854e-50,4.1549497420459544e-51,1.9363489357229708e-60,7.4842626494868451e-71,2.7771593826454651e-72,1.3885796981949004e-72,6.5988845043179894e-79,2.2334169734834411e-89,8.2874628990549506e-91,8.2874629387362783e-91,1.8314213683993691e-108,1.3500555996940727e-116,4.6513056666036073e-122,1.3893705236381723e-132,2.1209208554415098e-143,2.029392579764544e-152,2.0293925797953865e-152,2.0186157435302708e-133,1.8514751920771093e-133,1.6295025596490941e-57,4.827222679223598e-134,3.1786337221836508e-154,4.8575816254874954e-94,7.0483185342755566e-135,7.0483185342755566e-135,5.4785850970045351e-119,5.0661635760427233e-87
5.858796791011769e-17,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282581846618,0.66999999999037607,9.5514784788705593e-38,0.0,1.7304462063014482e-27,5.7836257900804352e-45,9.9358809808246748e-65,0.0,2.0368089142791238e-85,1.1600575199323135e-74,0.0,9.6240750151574367e-12,9.6240750151574367e-12,3.7619034479443496e-30,1.730377436189916e-27,3.4356627632490954e-32,8.62266763852474e-39,3.7459040472985249e-40,5.5087182411991251e-42,5.4658874410414377e-38,1.1483394667059706e-48,1.3295595310582186e-49,1.239263842019559e-58,9.579860306044686e-69,3.5547655151990312e-70,1.7773827758309372e-70,2.1116432011871812e-77,1.4293869854770437e-87,5.3039766784415579e-89,5.3039767292336608e-89,4.6884400764260446e-106,6.9112497708541183e-114,4.7622242537229947e-119,2.8450051335299541e-129,8.6859922722540635e-140,1.6622297227345952e-148,1.6622297227851202e-148,4.1335065435459517e-130,3.7912539069720232e-130,5.2144066678316287e-56,9.8846729990050853e-131,2.6035472403312335e-150,3.1083937020225256e-92,1.4432796773824297e-131,1.4432796773824297e-131,2.8050363957318443e-116,1.2969384023769567e-84
1.1717594823664697e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282579921802,0.66999999998075199,1.5281782017975345e-36,0.0,6.921785893458069e-27,2.3134506154504075e-44,3.6833417253966146e-63,0.0,7.8964316353235538e-83,9.8096127503234106e-73,0.0,1.9248151960063798e-11,1.9248151960063795e-11,3.0095214274606335e-29,6.9212357521768433e-27,2.7485308473333167e-31,1.3796271995951495e-37,5.9934440637548058e-39,8.8139455853656491e-41,4.3725485561535859e-37,3.6745359961589518e-47,4.2544306553057654e-48,7.9312862696374376e-57,1.226221767775739e-66,4.5500984909016988e-68,2.2750492953932422e-68,2.1116433797141782e-77,4.2434928564654664e-87,1.5746181394988163e-88,1.5746181745002334e-88,6.0146186736728311e-105,1.8383130216401278e-112,2.5785417118295452e-117,3.1078438242816525e-127,1.905913907618509e-137,7.3103887705431822e-146,7.3103887709880185e-146,4.5153847399029503e-128,4.1415127520742962e-128,1.6686077872124997e-54,1.0797878554752313e-128,1.14502479700745e-147,9.2244467191525154e-92,1.5766185367165286e-129,1.5766185367165286e-129,7.4633927920500404e-115,3.3201611895464982e-82
2.343519088897055e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228257607217,0.66999999996150383,2.4448973212368247e-35,0.0,2.7687145269637936e-26,9.2538025678952486e-44,1.1836169433225081e-61,0.0,2.024016390051585e-80,6.3015452618556148e-71,0.0,3.8496305088831019e-11,3.8496305088831019e-11,2.4076140758219946e-28,2.7682744454392078e-26,2.1988248366364539e-30,2.2074037466720694e-36,9.5894988091130407e-38,1.410229540067889e-39,3.4977796318348669e-36,1.1757606758043519e-45,1.361314882112509e-46,5.0760172431357853e-55,1.5695620285114387e-64,5.8241190464116924e-66,2.9120596678004309e-66,2.1117349396056293e-77,9.8719486414791771e-87,3.6631494993431696e-88,3.663149673565023e-88,5.762021607018454e-104,3.5714583161170554e-111,1.0091950190895238e-115,2.44151751876049e-125,2.9999780014147887e-135,2.3034412764791596e-143,2.3034412767595466e-143,3.5472795621958339e-126,3.2535663009845328e-126,5.3395276203786214e-53,8.4827974331170881e-127,3.6078756719974142e-145,2.1442766666827278e-91,1.2385891924350696e-127,1.2385891924350696e-127,1.4508795298866327e-113,8.499601828220384e-80
4.687038301958226e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282568372906,0.66999999992300752,3.9112337423819381e-34,0.0,1.1074857745740882e-25,3.701520538019403e-43,3.7874855197594675e-60,0.0,5.1807250703989057e-78,4.0326337449236395e-69,0.0,7.6992605281902773e-11,7.6992605281902773e-11,1.9260858460915676e-27,1.1071337598050511e-25,1.759059654685234e-29,3.5318456985996095e-35,1.5343156480436018e-36,2.2563609273367852e-38,2.7978085582436819e-35,3.7618611237757536e-44,4.3555475516148391e-45,3.2486420926461513e-53,2.0090338925401987e-62,7.4548511467606025e-64,3.7274260292612379e-64,2.1586137819411657e-77,2.1378754753800315e-86,7.9329388981509439e-88,7.9329396753457943e-88,5.0406627694103102e-103,6.2766314061394282e-110,3.5574904846626835e-114,1.7238120063295214e-123,4.2393028595594008e-133,6.512411487958258e-141,6.5124114895430063e-141,2.5045255278042189e-124,2.2971519160878474e-124,1.7086372918421057e-51,5.9892046116299795e-125,1.0200377673890614e-142,4.6364591373491516e-91,8.7449501901030489e-126,8.7449501901030489e-126,2.5529893586445978e-112,2.1758916526242432e-77
6.548015227841725e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282562258969,0.66999999989243775,1.1327583111695557e-33,0.0,2.0255101466611483e-25,6.7698089073565262e-43,1.3825399016415509e-59,0.0,3.240345740083656e-77,1.7968158204324699e-68,0.0,1.0756231935969428e-10,1.0756231935969428e-10,4.5180635405323579e-27,2.0247165852040473e-25,4.1292590471492742e-29,1.0229393684662978e-34,4.1528990522824087e-36,6.1072430569624078e-38,6.3071973911695298e-35,1.1919112624127866e-43,1.3800155260473252e-44,1.2959343134106377e-52,8.0695794004399844e-62,2.9943502427320343e-63,1.4971753279126123e-63,-3.6784509283638731e-73,-3.2274575824597406e-82,-1.1976012901822589e-83,-1.1976014169378386e-83,-5.3408740864121476e-99,-9.3763639181832729e-106,-6.8768234659832845e-110,-4.1034471046244586e-119,-1.2018563211205531e-128,-2.1456981532286723e-136,-2.1456981538247946e-136,-5.9618960906276341e-120,-5.4682536993856742e-120,5.1000235375832472e-51,-1.4256998002320442e-120,-3.3608029193128282e-138,-6.9977704357789763e-87,-2.0816910681847159e-121,-2.0816910681847159e-121,-3.8165517057555532e-108,8.4904526246397368e-77
8.222894461136873e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282556756421,0.66999999986492498,2.3960193331940991e-33,0.0,3.0610060139784803e-25,1.0230718915230616e-42,3.4359494917999273e-59,0.0,1.1813951593766023e-76,5.1031118281788265e-68,0.0,1.3507505564474459e-10,1.3507505564474454e-10,8.1799742511159367e-27,3.0596154259509062e-25,7.4803362812802791e-29,2.1638377298252393e-34,8.369092827323642e-36,1.2307566361826711e-37,1.1052312907192155e-34,2.7204920364578073e-43,3.1498330474943975e-44,3.5285147272561333e-52,2.268623921871143e-61,8.4181020995223196e-63,4.2090517098542278e-63,-1.0694606994299679e-72,-1.1116499595014219e-81,-4.1249601085037133e-83,-4.1249605933510424e-83,-2.531802482522419e-98,-3.8753324242552735e-105,-2.706723039528262e-109,-1.5876873311610419e-118,-4.6127440410511195e-128,-8.1578969444228786e-136,-8.1578969466527943e-136,-2.3067500373858485e-119,-2.1157521700059865e-119,1.1098044258033004e-50,-5.5162536453831117e-120,-1.2777698400312163e-137,-2.4094107772855229e-86,-8.0543855968237933e-121,-8.0543855968237933e-121,-1.5771743716303494e-107,2.3601229889246979e-76
9.730285771102507e-16,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282551804127,0.66999999984016356,4.216395033004831e-33,0.0,4.1617865053273767e-25,1.3909827775805163e-42,6.8210297007642724e-59,0.0,3.1416565150650251e-76,1.1188017128443132e-67,0.0,1.5983651205500068e-10,1.5983651205500065e-10,1.2775793564168658e-26,4.1596691785869837e-25,1.1688147186188159e-28,3.8079779423695286e-34,1.4231872305210502e-35,2.0929353377772687e-37,1.6828348803689298e-34,5.1015096896463666e-43,5.9066169395798005e-44,7.5627210652756709e-52,5.0244375835190039e-61,1.8644001125222454e-62,9.322002199384254e-63,-2.1586188786909588e-72,-2.53370697694413e-81,-9.4017363191238143e-83,-9.4017375199079574e-83,-7.6630705377186402e-98,-1.0599578630510824e-104,-6.8213216817015297e-109,-3.7354283948746152e-118,-1.0158451773507607e-127,-1.6665866119009991e-135,-1.6665866123140226e-135,-5.4272017298817549e-119,-4.9778319508831268e-119,2.0064628563544714e-50,-1.2978355389059151e-119,-2.6103714254990522e-137,-5.4898837428270392e-86,-1.8949940546199489e-120,-1.8949940546199489e-120,-4.312765061033874e-107,5.1707666849294273e-76
1.1086937950071577e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228254734707,0.66999999981787828,6.6183174584086842e-33,0.0,5.2991842704887913e-25,1.7711321347656261e-42,1.1682847298434175e-58,0.0,6.4365718336908996e-76,2.046600084047084e-67,0.0,1.8212181654418137e-10,1.8212181654418132e-10,1.8220276288206846e-26,5.2962139774042272e-25,1.6673713689881579e-28,5.9774637676146406e-34,2.2108951797308378e-35,3.2513363540963091e-37,2.3607608175736758e-34,8.6713265930247257e-43,1.0039813506314911e-43,1.3871576527570687e-51,9.951691667875249e-61,3.6927385726666049e-62,1.846369647317296e-62,-2.1585870759402726e-72,-3.1998222953750557e-81,-1.1873465501780101e-82,-1.1873467225027393e-82,-1.6825223408531192e-97,-2.2036257562459122e-104,-1.3846489324774599e-108,-7.5644756824748826e-118,-2.0851440841063124e-127,-3.5143426680354705e-135,-3.5143426689431716e-135,-1.0990422150915905e-118,-1.0080420433471676e-118,3.3872081800756251e-50,-2.6281979766345726e-119,-5.5045082045553996e-137,-6.9294676361205955e-86,-3.8374812432903824e-120,-3.8374812432903824e-120,-8.9655383782630905e-107,1.1385852254080807e-75
1.230792491114374e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282543335717,0.66999999979782154,9.5305203169699939e-33,0.0,6.4352637054730738e-25,2.1508408534998229e-42,1.813299557804286e-58,0.0,1.1964039033463767e-75,3.3787817766425337e-67,0.0,2.0217858513686168e-10,2.0217858513686158e-10,2.425445277708819e-26,6.4313618154607425e-25,2.2200548323462992e-28,8.6079700713060423e-34,3.1535436748375738e-35,4.6375923586971508e-37,3.1011791660494426e-34,1.3290470934630676e-42,1.5387939731951543e-43,2.285484604584328e-51,1.7239317112976165e-60,6.3969314197204083e-62,3.1984663977334378e-62,-2.2572894864011397e-72,-3.8550693324691846e-81,-1.4304865815698879e-82,-1.4304868110246665e-82,-2.7847317168674629e-97,-3.9095396649105074e-104,-2.5045951717440435e-108,-1.3775663306500301e-117,-3.8293385961812419e-127,-6.5515088266842756e-135,-6.5515088284169047e-135,-2.0014652689706682e-118,-1.8357449165833149e-118,5.1566048007251034e-50,-4.7862101586448772e-119,-1.0261615753112377e-136,-8.3445357469082016e-86,-6.9884353711479197e-120,-6.9884353711479197e-120,-1.5906965326589202e-106,2.1039405677186703e-75
1.3406813176108688e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825397255,0.66999999977977043,1.2873623778020089e-32,0.0,7.5483212389885007e-25,2.522855010771616e-42,2.6107658032150312e-58,0.0,2.0257689562044119e-75,5.1370802068797779e-67,0.0,2.2022967204734528e-10,2.2022967204734515e-10,3.0689248757174691e-26,7.5434374094359006e-25,2.8095389853604947e-28,1.1627818278615203e-33,4.224185300726359e-35,6.2120745323864422e-37,3.8816070322018e-34,1.8884791505626224e-42,2.186514198895037e-43,3.4623259475230357e-51,2.7113025270174547e-60,1.0060732477898666e-61,5.0303674122315536e-62,-2.4577446011126999e-72,-4.5342231064980552e-81,-1.6824975748960719e-82,-1.6824978654782888e-82,-4.0559426414481863e-97,-6.1432052741080334e-104,-4.0795681966259564e-108,-2.27947971468226e-117,-6.3942420689559538e-127,-1.1047773677913301e-134,-1.1047773680876954e-134,-3.3118546351907526e-118,-3.0376347066742825e-118,7.2810084511109323e-50,-7.91981388075946e-119,-1.7304106793648421e-136,-9.8108922361035978e-86,-1.1563869032352595e-119,-1.1563869032352595e-119,-2.4997751882008553e-106,3.4577856498582565e-75
1.4505701441073635e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282536115282,0.66999999976171931,1.7165612054192071e-32,0.0,8.7633937647399715e-25,2.928965339752159e-42,3.7076033712743973e-58,0.0,3.3844977448663713e-75,7.7039020509678717e-67,0.0,2.3828075306615443e-10,2.3828075306615433e-10,3.8351050565174248e-26,8.7573489427684353e-25,3.5115038876041013e-28,1.5504973757061672e-33,5.6013320063856658e-35,8.2373019077279534e-37,4.804340437913607e-34,2.6638205100332413e-42,3.0842179815249828e-43,5.1955017341717417e-51,4.2801450144571541e-60,1.5882179129845688e-61,7.9410915779226814e-62,-1.4915625114281906e-72,-4.8371020830280283e-81,-1.7948855475088397e-82,-1.7948859017183414e-82,-5.5628120245288584e-97,-9.3072524047205405e-104,-6.601061338645883e-108,-3.8460887953362125e-117,-1.1089674195914509e-126,-1.9569541141535449e-134,-1.9569541146894804e-134,-5.5879799257494879e-118,-5.1252979919326551e-118,1.0209020151513768e-49,-1.3362833271377089e-118,-3.0651734879843656e-136,-1.0458309062800358e-85,-1.9511323892933503e-119,-1.9511323892933503e-119,-3.7880228175955894e-106,5.7462516120237048e-75
1.5494700879542087e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282532866087,0.66999999974547331,2.1729421876342095e-32,0.0,9.9205985042401812e-25,3.3157346673376071e-42,4.9454012901980135e-58,0.0,5.2070916547193952e-75,1.0767620846772383e-66,0.0,2.5452672199247964e-10,2.5452672199247954e-10,4.6077220664272743e-26,9.9133935399905746e-25,4.2194647972051743e-28,1.9627820494618626e-33,7.0453169160646384e-35,1.036082112797472e-36,5.7263961708742984e-34,3.5112808010420101e-42,4.0654222944968996e-43,7.2336566213355619e-51,6.1275651231318179e-60,2.2737333249603411e-61,1.1368669719207902e-61,-1.7609929126052596e-72,-5.3115628812609699e-81,-1.9709417856932479e-82,-1.9709422043878151e-82,-7.1073711945599492e-97,-1.2818488618749742e-103,-9.548291154162445e-108,-5.735885554285285e-117,-1.6852908504741746e-126,-3.0120861107516841e-134,-3.0120861115856172e-134,-8.3336643282580952e-118,-7.6436411800006891e-118,1.3388815771809547e-49,-1.9928734422941986e-118,-4.7178247166180173e-136,-1.1478811843894267e-85,-2.9098319499005697e-119,-2.9098319499005697e-119,-5.2178925340241154e-106,8.4806257949260041e-75
1.6483700318010539e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282529616891,0.6699999997292273,2.7347629278637939e-32,0.0,1.1165214807199644e-24,3.7317193009092283e-42,6.5582654941960565e-58,0.0,7.9462681904223658e-75,1.496103096188615e-66,0.0,2.7077268513740608e-10,2.7077268513740587e-10,5.5007552100599321e-26,1.1156674282480491e-24,5.0378150898062747e-28,2.4703400042615828e-33,8.8325220125171306e-35,1.2989078509144212e-36,6.787867801515124e-34,4.6312512877198203e-42,5.3621436424463196e-43,1.0049157813243079e-50,8.8913157984062468e-60,3.2992681260170705e-61,1.6496345451768147e-61,-6.6023527973973556e-73,-5.3427313037088659e-81,-1.9825070377527551e-82,-1.982507518767872e-82,-8.8154499450504506e-97,-1.7331582658804794e-103,-1.3795697755724552e-107,-8.7130828714400491e-117,-2.6576668723484555e-126,-4.887681298647519e-134,-4.8876813000329986e-134,-1.2659232211629341e-117,-1.1611054365832734e-117,1.7575497476862457e-49,-3.0272695044915088e-118,-7.6555658730458812e-136,-1.1535435127023411e-85,-4.4201730702256221e-119,-4.4201730702256221e-119,-7.0565572576900387e-106,1.2824252197370872e-74
1.7373799812632146e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282526692619,0.66999999971460589,3.3064966066238265e-32,0.0,1.2332497105049302e-24,4.1218567966595324e-42,8.2766824492762508e-58,0.0,1.1298693765507315e-74,1.9630874480423377e-66,0.0,2.8539404862369598e-10,2.8539404862369578e-10,6.3740732870614197e-26,1.2322659939149682e-24,5.8381868400869293e-28,2.9868685177368549e-33,1.0627333558612869e-34,1.5628521669425013e-36,7.8184053977977271e-34,5.7890028538066127e-42,6.7026085341877704e-43,1.3145082189519767e-50,1.1899219346328852e-59,4.4153997741932256e-61,2.2077005727967552e-61,-9.924738169861913e-73,-5.6356849562703665e-81,-2.0912120357910634e-82,-2.0912125785255088e-82,-1.0470633744027457e-96,-2.1981867568157678e-103,-1.8337343276830969e-107,-1.1970149024676236e-116,-3.735024551638208e-126,-6.977410128840091e-134,-6.9774101308408085e-134,-1.7391421231346237e-117,-1.5951420761992243e-117,2.188185157031392e-49,-4.1589030614568001e-118,-1.0928704143020774e-135,-1.2161621864240025e-85,-6.0724924817255639e-119,-6.0724924817255639e-119,-8.9514062695996808e-106,1.7574280456361012e-74
1.8263899307253754e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282523768348,0.66999999969998447,3.9896291840185269e-32,0.0,1.3574696363383858e-24,4.5370335610065878e-42,1.043257890863679e-57,0.0,1.6052526260716219e-74,2.5744030160462915e-66,0.0,3.0001540658950563e-10,3.0001540658950542e-10,7.3623824842015748e-26,1.3563395119599348e-24,6.7439754247699239e-28,3.6040641188759905e-33,1.2786935342756291e-34,1.8804423670068532e-36,8.9820147174090782e-34,7.2661434186603729e-42,8.4128675218365289e-43,1.7232854387337062e-50,1.6197858204853548e-59,6.0104797487805894e-61,3.0052408667685775e-61,2.0186202543460791e-73,-5.4276707584922852e-81,-2.0140246260393442e-82,-2.014025224478017e-82,-1.2199234745574717e-96,-2.7583851821060569e-103,-2.4424908952293649e-107,-1.6734342036759172e-116,-5.4298584837369074e-126,-1.046959554085127e-133,-1.0469595543932892e-133,-2.4313313691850517e-117,-2.2300184425994547e-117,2.7362288824749494e-49,-5.8141720735528024e-118,-1.6398507475344094e-135,-1.1699162797502871e-85,-8.4893818559689908e-119,-8.4893818559689908e-119,-1.1235133089955654e-105,2.4770623538564942e-74
1.90649888524132e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282521136503,0.66999999968682533,4.6673443498339092e-32,0.0,1.4729610001738697e-24,4.9230370901552782e-42,1.2649981347948063e-57,0.0,2.1511303320474242e-74,3.2255452514969006e-66,0.0,3.1317462586264116e-10,3.1317462586264091e-10,8.312129822938165e-26,1.4716909159244816e-24,7.6144903678119705e-28,4.2163809317609976e-33,1.4908885282154813e-34,2.192495474483671e-36,1.0094375945999386e-33,8.7526970204951066e-42,1.0134025024524758e-42,2.1552488552555398e-50,2.0718385604880554e-59,7.68789499228224e-61,3.8439488337453752e-61,2.0253436327958807e-73,-5.3907652622465033e-81,-2.0003299557189651e-82,-2.000330606132328e-82,-1.3766560014274848e-96,-3.3097068139859249e-103,-3.0655380594301565e-107,-2.1740105375700075e-116,-7.2445151939963678e-126,-1.4260391757573534e-133,-1.4260391761840442e-133,-3.158618335472514e-117,-2.8970864703809804e-117,3.2860241134421877e-49,-7.5533721613835572e-118,-2.2336024338689936e-135,-1.1609582823907792e-85,-1.1028820568261025e-118,-1.1028820568261025e-118,-1.3483095441208507e-105,3.2411067360744049e-74
1.9866078397572645e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282518504658,0.66999999967366608,5.4311171913392069e-32,0.0,1.593305170035e-24,5.3252600045878824e-42,1.5243236089146499e-57,0.0,2.8566894911898076e-74,4.0130981690069807e-66,0.0,3.2633384122451231e-10,3.2633384122451211e-10,9.3433106154394802e-26,1.5918836951334174e-24,8.5596982195114476e-28,4.9064715215741413e-33,1.7294078705789775e-34,2.5432610310355201e-36,1.1297583537458211e-33,1.0482512934996247e-41,1.2136835782819437e-42,2.6770524565613162e-50,2.6333370134707384e-59,9.7714262766863078e-61,4.8857149272931694e-61,6.8266704759164164e-73,-5.2663707236005045e-81,-1.9541710268181949e-82,-1.9541717280068874e-82,-1.5363124666004794e-96,-3.9247778962813397e-103,-3.8043713989700207e-107,-2.795232081839405e-116,-9.5777084133295755e-126,-1.9272064704943003e-133,-1.9272064710811746e-133,-4.0611906205369375e-117,-3.7249263061515655e-117,3.9237778566055151e-49,-9.711741401010617e-118,-3.0185798089332314e-135,-1.1329914060403609e-85,-1.4180296029812407e-118,-1.4180296029812407e-118,-1.5991763242339074e-105,4.2122182704348458e-74
2.066716794273209e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282515872813,0.66999999966050683,6.2880156882582916e-32,0.0,1.7185021444133264e-24,5.7437022983170441e-42,1.8258907847790601e-57,0.0,3.7615341113243192e-74,4.9594438033043837e-66,0.0,3.3949305251427066e-10,3.3949305251427045e-10,1.045927515689658e-25,1.7169173876566336e-24,9.5826728783976222e-28,5.6807269450705076e-33,1.9964159509242677e-34,2.9359219701277341e-36,1.2595296439539501e-33,1.248525175136412e-41,1.4455641315503325e-42,3.3033986583172323e-50,3.3262084704851541e-59,1.2342438338722462e-60,6.1712215443442281e-61,1.2024807448117467e-72,-5.0472565291399985e-81,-1.8728648062602212e-82,-1.8728655561116461e-82,-1.6956212611913565e-96,-4.6034063972989971e-103,-4.6709554991355473e-107,-3.5579594508340184e-116,-1.2547553709382898e-125,-2.5837751689861212e-133,-2.5837751697877513e-133,-5.1693565874167448e-117,-4.7413368044778215e-117,4.6599958107334711e-49,-1.2361757810529355e-117,-4.046962105344347e-135,-1.0844592672088776e-85,-1.8049634755121399e-118,-1.8049634755121399e-118,-1.8760568776707002e-105,5.43884416340004e-74
2.2269347033050984e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282510609129,0.66999999963418844,8.2479598149973348e-32,0.0,1.9802853232862743e-24,6.618652756417105e-42,2.5475092812807511e-57,0.0,6.2252153695233401e-74,7.3218909796153238e-66,0.0,3.6581146490652436e-10,3.6581146490652405e-10,1.2903276593073606e-25,1.978344666768023e-24,1.1823180791408075e-27,7.45171320177374e-33,2.6044252185538097e-34,3.8300576769731684e-36,1.5423869255621892e-33,1.7234302613374047e-41,1.9954174012340376e-42,4.8618962081488375e-50,5.104219264853844e-59,1.8940035717251995e-60,9.4700218481329463e-61,1.4992633112720118e-72,-4.5614540352930677e-81,-1.6925992222621927e-82,-1.6926000637079675e-82,-2.0076159724077767e-96,-6.1059941228146832e-103,-6.7401397838236831e-107,-5.487702389702212e-116,-2.0423596530857397e-125,-4.3939651870626007e-133,-4.3939651884756342e-133,-7.9730784465769527e-117,-7.3129122578683964e-117,6.3994226057517327e-49,-1.9066447634675978e-117,-6.8822592673112938e-135,-9.7715141135869018e-86,-2.783927826856115e-118,-2.783927826856115e-118,-2.4893787951389953e-105,8.6808117677541069e-74
