Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216)
6.634489467415765e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767967066,0.11866996602670857,0.022821567693006944,1.5732261088829936e-72,1.8142960300926635e-36,2.2019631870717903e-24,1.4380197652921517e-52,1.196428514127637e-36,1.3645280614213477e-84,5.855463080089471e-14,1.9643857291776002e-71,5.855463079345085e-14,9.6922976654571e-49,6.362206532547826e-48,1.7064721699985794e-70,1.978650167975262e-71,7.896795536981069e-26,4.087816279016697e-55,3.197829135045413e-12,9.468203711364504e-14,3.790476469121753e-16,6.649722142000227e-26,2.4623435910526775e-25,3.7904030971788074e-16,3.570713841547108e-21,6.409637822733814e-23,2.8701897737277046e-26,2.0490480910716608e-45,1.4723783524570771e-36,9.562339835801911e-35,3.424651511716636e-48,2.215276599233524e-25,3.005255479147207e-64,1.9063662325320174e-66,7.119356226393418e-22,1.2215146587513722e-65,9.57420559118717e-77,3.545211643601496e-59,1.2559603428936373e-47,4.199971381274437e-66,1.0103963415134877e-91,1.6916922945339138e-93,7.145742115492045e-132
1.3268984558962704e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679341337,0.1186699660234518,0.022821567692959604,6.577968658997967e-70,1.4514405172819934e-35,8.84512606442224e-24,1.5027768626910958e-50,9.571437521836633e-36,5.699636433510356e-82,1.171093112390545e-13,1.257208722803884e-69,1.1710931120927904e-13,1.5507692212829813e-47,1.0179518482082626e-46,3.5648569885794814e-68,4.1334417888665065e-69,3.158720223542511e-25,2.4974487474649864e-53,6.395660979209934e-12,1.8936415448808234e-13,7.581032696767354e-16,2.6598183022809024e-25,9.849374373309176e-25,7.580736727588023e-16,1.4034571406223765e-20,5.042979809339314e-22,3.7606288340204896e-25,1.0717334721744179e-43,1.1778710825734984e-35,7.680145190365183e-34,1.0780581312091813e-46,8.861102952579765e-25,6.278037728728484e-62,3.98649360600287e-64,1.4240297847018548e-21,2.5543308926259054e-63,4.0011291127323915e-74,2.2323080304494433e-57,2.0095386591120838e-46,5.1309126528527175e-64,8.449263374097332e-89,1.424041513297387e-90,9.623714510294312e-128
2.6537974742056582e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767868268,0.11866996601693827,0.022821567692864923,2.9296109405635835e-67,1.1611570304152632e-34,3.566456676517264e-23,1.6729672784879643e-48,7.657153712244286e-35,2.5369259904752425e-79,2.3421867211491653e-13,8.046141391053356e-68,2.3421867199581464e-13,2.481231913635003e-46,1.6287163536057948e-45,7.934815838874385e-66,9.200393038642304e-67,1.2634884914609085e-24,1.524565563809058e-51,1.2791324662389362e-11,3.7872838923025714e-13,1.5162388762124236e-15,1.0638698668754498e-24,3.939745999368462e-24,1.516118595567117e-15,5.424579057278862e-20,3.905011432239003e-21,5.242465924673071e-24,5.969071651431648e-42,9.422452623188493e-35,6.190331338279666e-33,3.3408442021552343e-45,3.544435045319818e-24,1.3973908796663973e-59,8.878804822283345e-62,2.848691916749484e-21,5.6889092129361766e-61,1.781425756897084e-71,1.3839107588664095e-55,3.215263497602739e-45,6.263911846594039e-62,7.527720449917166e-86,1.285372716704716e-87,1.3575227199360437e-123
5.3075955108244343e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677365373,0.1186699660039112,0.022821567692675557,1.3321818026362223e-64,9.28932492196896e-34,1.4472796270017943e-22,1.901784605900469e-46,6.125724337715879e-34,1.1534020302601749e-76,4.684373938648096e-13,5.149531791727814e-66,4.684373933884026e-13,3.9699716174388314e-45,2.605921042327881e-44,1.80384890379259e-63,2.0915551299729537e-64,5.053954772280994e-24,9.108291130465863e-50,2.5582652008149777e-11,7.574568586878085e-13,3.0326161718955202e-15,4.255017877965192e-24,1.5758946483486188e-23,3.0321212331083492e-15,2.0319316297623344e-19,2.9348870281469735e-20,7.45353276672992e-23,3.3933771104766005e-40,7.537132370767517e-34,5.019820418651338e-32,1.0053028736428164e-43,1.4177684335415263e-23,3.176725553719601e-57,2.019274960180027e-59,5.6999114125331186e-21,1.293518600773451e-58,8.099784041312916e-69,8.332775024019678e-54,5.144422765432524e-44,7.484835641022116e-60,6.940141471714262e-83,1.1999250597115202e-84,1.8525682795832388e-118
1.0615191584061985e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674730753,0.11866996597785708,0.02282156769229683,5.92320879787989e-62,7.431567699978843e-33,5.928133364193305e-22,2.1140713204473855e-44,4.900579841384914e-33,5.129374748476246e-74,9.368748373572683e-13,3.2957001495957446e-64,9.36874835451646e-13,6.351953841897206e-44,4.169394190375636e-43,4.010811308119686e-61,4.650510735385371e-62,2.021582072078304e-23,5.188119346358141e-48,5.116530661727681e-11,1.5149137974957208e-12,6.065850630337572e-15,1.7016375872710536e-23,6.303547079534106e-23,6.063777716029972e-15,7.201389410303574e-19,2.092311854361871e-19,1.035057454517303e-21,1.8857027414314797e-38,6.028377052490803e-33,4.107153150811551e-31,2.87181042626075e-42,5.671027705907705e-23,7.063317752165328e-55,4.4897384051747537e-57,1.1409931330837717e-20,2.8755072907506533e-56,3.601617275990861e-66,4.765044643372788e-52,8.231076895668604e-43,8.527862444283012e-58,6.179614368631737e-80,1.1220964723100005e-81,2.3598206862430107e-114
2.1230383730537087e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766946152,0.11866996592574883,0.022821567691539372,2.4653205832741337e-59,5.945425593739317e-32,2.4527926007909036e-21,2.2001379731449216e-42,3.9204637401620306e-32,2.1362711588198992e-71,1.873749724312849e-12,2.1092472473369404e-62,1.8737497166904065e-12,1.0163121740867495e-42,6.670775393366348e-42,8.350784259663082e-59,9.682649410425586e-60,8.086328629654273e-23,2.7258817518378963e-46,1.0233061550595576e-10,3.029827674682802e-12,1.2134538635838877e-14,6.803594837695456e-23,2.521393320509929e-22,1.2125695834285534e-14,2.3370802128434986e-18,1.3706117222821804e-18,1.3439723756608528e-20,9.806291731212824e-37,4.82057608944343e-32,3.3940276590154666e-30,7.547589409014433e-41,2.26837399018949e-22,1.4706107080003753e-52,9.34401721399737e-55,2.2860294874266692e-20,5.983206705402089e-54,1.4994186727450758e-63,2.508514605979888e-50,1.316972192396516e-41,8.962778378186648e-56,5.15756485639029e-77,1.0257010729410571e-78,2.585144880686288e-110
3.184557587701219e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727664192283,0.11866996587364058,0.022821567690781915,2.0172028110713575e-58,1.7000482468286484e-31,5.30583660020733e-21,1.3616327080674026e-41,1.1638876300040946e-31,1.739340578640635e-70,2.810624611239094e-12,1.1975679479004866e-61,2.8106245950414398e-12,3.8449145543194644e-42,2.543192326353713e-41,5.9784381391058855e-58,6.931931501520623e-59,1.7183448568173194e-22,1.4376178675160826e-45,1.5349592406505955e-10,4.544741551441141e-12,1.8205649005793593e-14,1.4453300274018315e-22,5.357923252245198e-22,1.8186219425938695e-14,4.341926943493831e-18,3.519590994928524e-18,4.5168482660933115e-20,5.137706364426792e-36,1.3780344886254676e-31,9.847474824649465e-30,3.2897018902960148e-40,4.820240174950363e-22,1.052825809799101e-51,6.7255463362724e-54,3.434098212439042e-20,4.307676844272442e-53,1.2245225145552275e-62,1.3234468325285396e-49,4.982373038096278e-41,5.5772696540282375e-55,4.695809711186754e-76,9.591856687095498e-78,1.19616579731605e-109
4.246076802348729e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765892305,0.11866996582153233,0.02282156769002446,1.0658989175085105e-57,3.5859478703855243e-31,9.171404221542444e-21,5.41346541092631e-41,2.5360497667289983e-31,8.483592744148961e-70,3.747499498135948e-12,4.6056025588047e-61,3.7474994705047524e-12,1.0008288686882843e-41,6.842509164829689e-41,2.6427016366490396e-57,3.06417781022876e-58,2.931294190067763e-22,4.935569645773353e-45,2.0466123229458823e-10,6.059655427770776e-12,2.4279320865150682e-14,2.46488179351146e-22,9.139927696314027e-22,2.4245348811894062e-14,6.604777374457922e-18,6.775851430178023e-18,1.0611979696780433e-19,1.8234742327208277e-35,2.9060063633910836e-31,2.1002581130349162e-29,9.880635485152826e-40,8.222676925610622e-22,4.6538796444338944e-51,3.2833772985713495e-53,4.5851993081073857e-20,2.1023684361290306e-52,6.606718583867911e-62,4.544992199664497e-49,1.29690879444358e-40,2.1645030242306767e-54,2.7045307260449965e-75,5.670683440149486e-77,3.146560328767618e-108
6.36911523164375e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764838458,0.11866996571731583,0.022821567688509545,1.575212237870039e-56,9.79458012368311e-31,1.931545787985974e-20,4.06946983035308e-40,7.361369327027593e-31,8.533655852952408e-69,5.62124927186055e-12,3.5052240717012423e-60,5.621249214654087e-12,3.672899385116828e-41,2.7674443719498395e-40,2.306481691324082e-56,2.6743165605148726e-57,6.068872330609073e-22,2.8283092596986856e-44,3.0699184798015296e-10,9.089483179423992e-12,3.643295195315645e-14,5.100871967449153e-22,1.8922855244305986e-21,3.6360336463567243e-14,1.1491358308129175e-17,1.6097626634715847e-17,3.29716476250454e-19,1.1695815215730934e-34,7.934169829635713e-31,5.822488448752974e-29,4.699960552882151e-39,1.7023711784418935e-21,4.0617411877906354e-50,4.4657774062287026e-52,6.894518287677052e-20,2.8563704521729413e-51,1.0473047051270693e-60,2.6057708890926032e-48,4.7594716906726415e-40,1.475741754274264e-53,4.518231439138643e-74,1.068437041098784e-75,7.681558330223242e-106
8.49215366093877e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763784611,0.11866996561309934,0.022821567686994632,8.566945211434261e-56,2.0493991052414313e-30,3.326600770377087e-20,1.6042957582440068e-39,1.6098482922138946e-30,4.133848255475909e-68,7.494999045476841e-12,1.323571176558518e-59,7.494998948184269e-12,9.524100196394201e-41,7.496008923697223e-40,1.0158405408443735e-55,1.1778412702533996e-56,1.032156233060344e-21,9.625174087166926e-44,4.0932246245375243e-10,1.2119310929500872e-11,4.8596643020798464e-14,8.6714421344495e-22,3.2182490172396755e-21,4.8470199788379646e-14,1.6770761095213406e-17,2.995454681451094e-17,7.507829818918451e-19,4.028794435677136e-34,1.6595307284901042e-30,1.2315665627612754e-28,1.3846430665497667e-38,2.8952395298784894e-21,1.7888951187066045e-49,2.1348054559271912e-51,9.21498837555642e-20,1.3651349888024017e-50,5.44931259082094e-60,8.869830549084637e-48,1.2341665113916341e-39,5.66732621106326e-53,2.723768621099462e-73,6.738769228491575e-75,8.433683142940583e-105
1.061519209023379e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727627307626,0.11866996550888284,0.02282156768547972,3.535688648128873e-55,3.730936613717399e-30,5.1329105697251525e-20,5.0015058836515705e-39,3.020294183430532e-30,1.5753862992727926e-67,9.368748818976902e-12,4.048535087888782e-59,9.36874867033681e-12,2.0824217388100917e-40,1.6838994524066757e-39,3.52138406304791e-55,4.082939065749997e-56,1.5769015045833632e-21,2.635165446517288e-43,5.116530756288176e-10,1.514913867788895e-11,6.077141305947939e-14,1.3242057288386385e-21,4.916705638908491e-21,6.057457490632986e-14,2.224142632603684e-17,4.8822869994169035e-17,1.45858018145788e-18,1.1184949792789847e-33,3.020070327557783e-30,2.2623979356797604e-28,3.318933236104529e-38,4.423196787119254e-21,6.201111835547191e-49,8.026455470721222e-51,1.154740607939495e-19,5.130867488804446e-50,2.2910011974386565e-59,2.4287326484074866e-47,2.698476121942544e-39,1.7425443938065964e-52,1.2474447669544917e-72,3.295750487720844e-74,9.190492016964066e-104
1.4861268948823831e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760623067,0.11866996530044986,0.022821567682449893,1.0088316770114742e-53,9.851376555944593e-30,1.0012269779336762e-19,4.889943570426353e-38,8.264072998968536e-30,3.873841051943923e-66,1.3116248365619782e-11,3.582729032367998e-58,1.3116248079794454e-11,8.009913567247243e-40,6.529301071098425e-39,5.387624245569432e-54,6.2466588908383736e-55,3.032325673087468e-21,1.6932023630335106e-42,7.163142980017792e-10,2.1208794169493494e-11,8.515585984397447e-14,2.5437513761814847e-21,9.454419998509998e-21,8.476653029905229e-14,3.3278407815155643e-17,1.0187128326946772e-16,4.265243763483377e-18,7.149918014162407e-33,7.966374240278401e-30,6.069872209384154e-28,1.432817684188322e-37,8.505315852093708e-21,9.48712758607613e-48,1.3735200397575121e-49,1.62488348141599e-19,8.778258102225446e-49,6.50618216825224e-58,1.5609184639017275e-46,1.0379538061360578e-38,1.694475216803306e-51,6.1647375039695505e-71,2.361913315177371e-72,2.009910618276622e-101
1.9107345807413874e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758515372,0.11866996509201688,0.022821567679420066,6.399192159248875e-53,2.0425499734274738e-29,1.6572186900684478e-19,2.121576862684655e-37,1.742166721895021e-29,2.4466429808949985e-65,1.6863747911787824e-11,1.4807233389502003e-57,1.6863747443041825e-11,2.127637073450956e-39,1.7372480368325417e-38,2.843764004578702e-53,3.297161517287771e-54,4.973006319158414e-21,5.960526755465622e-42,9.209755151007051e-10,2.726844965424086e-11,1.0958708577851619e-13,4.167526951565575e-21,1.550485682246965e-20,1.0893622749489627e-13,4.437837538789412e-17,1.7482261158810862e-16,9.369036546029527e-18,2.5082628063482297e-32,1.6502247917711566e-29,1.2714127452323446e-27,4.019803308127752e-37,1.3948162428426074e-20,5.007513371733811e-47,7.232198719433591e-49,2.0998789148605442e-19,4.621580422393936e-48,4.067103735499229e-57,5.495312922972343e-46,2.757071282510163e-38,7.361430738607989e-51,4.6360831829419776e-70,1.911119316775264e-71,2.0210217972132086e-100
2.7599499524593956e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727542999793,0.11866996467515095,0.02282156767336041,1.8974901716109506e-51,6.138069742295988e-29,3.47350194643912e-19,2.4355683544657014e-36,5.314146135927313e-29,7.519568724032061e-64,2.435874700269062e-11,1.5637251509945013e-56,2.435874603092642e-11,9.655401135554043e-39,7.78523548670657e-38,5.285045955430756e-52,6.127476549002423e-53,1.0309932517440556e-20,4.3804519971885717e-41,1.3302979334786743e-09,3.938776060317323e-11,1.585933921766888e-13,8.62127963874325e-21,3.21427053574122e-20,1.5720896226401242e-13,6.652627114076039e-17,3.770539966129974e-16,2.9974064358588697e-17,1.8178891579935439e-31,4.9485295705060584e-29,3.873025629040921e-27,1.9059619836016534e-36,2.891465919681528e-20,9.305579818190349e-46,1.29357279402797e-47,3.0644254155387234e-19,8.266719113881183e-47,1.2014662245212488e-55,4.038916491889964e-45,1.2511847080284868e-37,8.541412962446411e-50,2.3683959055499495e-68,1.3463962081160327e-69,5.030107452890707e-98
3.524243787005603e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727505061247,0.11866996429997162,0.02282156766790672,1.0225448446117984e-50,1.2587267629366425e-28,5.682908286728266e-19,9.416490353409567e-36,1.0956663036927794e-28,3.875707470736746e-63,3.110424618286213e-11,6.050190579951613e-56,3.1104244602007744e-11,2.477987160788701e-38,1.9998493016269614e-37,2.384551456249058e-51,2.764597574714658e-52,1.6772512161705436e-20,1.4017352709652471e-40,1.6986880919841588e-09,5.0295140433776165e-11,2.0286547250305363e-13,1.3999803990795475e-20,5.228849224552996e-20,2.0057851407551382e-13,8.64180936739283e-17,6.205830963428835e-16,6.296504855173487e-17,5.901261978695993e-31,1.0131683338043677e-28,7.995842321810857e-27,4.9851091494901554e-36,4.7035997463109744e-20,4.198425598579628e-45,6.160967185127283e-47,3.949110708732501e-19,3.93445705417262e-46,6.697309848306953e-55,1.2924835740410889e-44,3.211076010229531e-37,3.2682558290906386e-49,1.4536827042669686e-67,9.521676736320524e-69,7.185840559213758e-97
4.2885376215518106e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727467122683,0.11866996392479233,0.02282156766245303,4.1160485772867446e-50,2.2442219328366443e-28,8.436616530831555e-19,2.8466121908176825e-35,1.959083284020759e-28,1.5691331958075243e-62,3.784974536146804e-11,1.7929307671557543e-55,3.7849743023394294e-11,5.29778027316922e-38,4.28663383361855e-37,8.379500676684753e-51,9.714876043204417e-52,2.4807083226313375e-20,3.5924531149495074e-40,2.0670782334043748e-09,6.120252024218436e-11,2.47298813374026e-13,2.0668694615404053e-20,7.733306441189552e-20,2.4387628121373364e-13,1.0627021248098647e-16,9.183935477963412e-16,1.135147475253515e-16,1.518589903741225e-30,1.8035379975131592e-28,1.4321324472257752e-26,1.0767862895328485e-35,6.956297033606305e-20,1.4753088942008538e-44,2.1331677248071622e-46,4.849515897974092e-19,1.3620471127393095e-45,2.621443467189823e-54,3.3125261156785706e-44,6.865084854915139e-37,9.822422452266569e-49,6.731717324061011e-67,4.602895128445747e-68,3.5975562367339803e-96
5.052831456098018e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727429184103,0.11866996354961304,0.02282156765699934,1.3217363888623824e-49,3.6397687990201086e-28,1.173444810530811e-18,7.132603612525103e-35,3.1826312061985213e-28,4.967800682435565e-62,4.45952445384987e-11,4.502683010823782e-55,4.459524129508793e-11,9.982179074539776e-38,8.109536192031097e-37,2.3688971770448994e-50,2.746364316938048e-51,3.441364062955345e-20,7.835110319434422e-40,2.435468357739379e-09,7.210990002840455e-11,2.9189638905997103e-13,2.8621239456832143e-20,1.0727580883793207e-19,2.8710237710112647e-13,1.2608717212270325e-16,1.2671617979087577e-15,1.8482875840181557e-16,3.346954982620579e-30,2.9205108900990605e-28,2.330330633156483e-26,2.0389000604488304e-35,9.649469701080218e-20,4.1705738640487525e-44,6.1784330902875515e-46,5.765640931540521e-19,3.9422632521796044e-45,8.549057278248371e-54,7.224698500677331e-44,1.2935336788858662e-36,2.440156899635122e-48,2.4313433767679737e-66,1.8212004896658054e-67,2.520102466987497e-95
5.817125290644226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072739124552,0.11866996317443376,0.02282156765154565,3.6501545614515766e-49,5.517803073915092e-28,1.5576221865402894e-18,1.5732684904496058e-34,4.829850142468343e-28,1.3414207627009504e-61,5.134074371394409e-11,1.0003341511778286e-54,5.134073941709033e-11,1.7216200120445938e-37,1.4044074998787278e-36,5.800116722382455e-50,6.724204372193663e-51,4.5592182069125257e-20,1.5293552938327953e-39,2.8038584649891974e-09,8.30172797924437e-11,3.366611013143437e-13,3.7850481336936684e-20,1.4211609602934472e-19,3.302569196290163e-13,1.4587127412220655e-16,1.6636278921565934e-15,2.800468544045922e-16,6.603771782634207e-30,4.420622432213344e-28,3.541464083670718e-26,3.519502152641559e-35,1.2783026806156975e-19,1.021106084765362e-43,1.561493134586949e-45,6.697485785468777e-19,9.955214327399648e-45,2.3991755113374846e-53,1.4102224466500443e-43,2.2309513276360994e-36,5.332159211606554e-48,7.450586547087405e-66,6.133481453643747e-67,1.3135228641231572e-94
7.34571295973664e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731536829,0.11866996242407528,0.022821567640638273,2.062197353677673e-48,1.0981384215058824e-27,2.4890961527336025e-18,5.847069477866567e-34,9.62329518565218e-28,7.10021838566011e-61,6.483174206004307e-11,3.8185588369728704e-54,6.483173521202681e-11,4.235221436063629e-37,3.483354200710843e-36,2.5830132747177823e-49,2.9944151693105767e-50,7.266521580070946e-20,4.594305117875308e-39,3.5406386282332954e-09,1.0483203925400368e-10,4.267013547164238e-13,6.011428982014375e-20,2.264870622026039e-19,4.1635176631849486e-13,1.8534139693015298e-16,2.588968575923079e-15,5.524581763946923e-16,2.0293253698898078e-29,8.771426372475471e-28,7.072127694245653e-26,8.605602496372792e-35,2.037097006803879e-19,4.54701499997387e-43,7.535534744468413e-45,8.608334938494307e-19,4.794387386844815e-44,1.4098961025563936e-52,4.236475151396217e-43,5.4881972950958746e-36,1.9405537797836925e-47,5.1452992726217655e-65,5.272445394728932e-66,2.349237219671878e-93
8.874300628829056e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072723949099,0.11866996167371684,0.022821567629730893,7.988330531745273e-48,1.9214333093183798e-27,3.637942417477858e-18,1.6752959042495836e-33,1.684724281194627e-27,2.635574280414561e-60,7.832274039968501e-11,1.112985103156626e-53,7.832273040821599e-11,8.802202265490303e-37,7.290333741151699e-36,8.475291123135036e-49,9.824817774576324e-50,1.0602618107880345e-19,1.1144213000506578e-38,4.2774187231367135e-09,1.2664679862691925e-10,5.174395981101954e-13,8.740515614177046e-20,3.304409801658221e-19,5.021617595771727e-13,2.2468143456032776e-16,3.671575077743342e-15,9.526501783052432e-16,5.00424044459472e-29,1.5302243570355767e-27,1.2401780950336921e-25,1.7677723188571567e-34,2.971940452064326e-19,1.4918528123679434e-42,2.5781299055606556e-44,1.0582063316187456e-18,1.637740700319851e-43,5.4769241281851434e-52,1.0276305203886238e-42,1.140632395045627e-35,5.465418976363903e-47,2.279965941999527e-64,2.5929318343625724e-65,1.76089794433926e-92
1.040288829792147e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072716361364,0.11866996092335848,0.022821567618823514,2.5167854880088277e-47,3.082870450393952e-27,5.004012686724019e-18,4.086608539940548e-33,2.7037804104158424e-27,8.064551516936468e-60,9.18137387327858e-11,2.7556845346280033e-53,9.181372500567091e-11,1.6367623025261326e-36,1.3624836525665308e-35,2.327847942378158e-48,2.6984196819587724e-49,1.4567507664502605e-19,2.355667411891664e-38,5.014198749699475e-09,1.4846155791124784e-10,6.088942601647149e-13,1.1966563945618855e-19,4.53972597926493e-19,5.876878868448468e-13,2.638911569497266e-16,4.890057500843247e-15,1.5010256441489037e-15,1.0705551383418451e-28,2.447906659386918e-27,1.9928878810376463e-25,3.2333042113595193e-34,4.082756855825833e-19,4.0973050021144204e-42,7.285110128859542e-44,1.2618670898176592e-18,4.620114037127889e-43,1.7320751633890425e-51,2.1722132019515725e-42,2.1210003159690344e-35,1.314584456987651e-46,8.140012301169396e-64,1.0154451663871817e-64,1.0199827711739765e-91
1.1931475967013886e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727087736206,0.11866996017300019,0.022821567607916135,6.95416779272817e-47,4.642625900017261e-27,6.587161784329724e-18,8.917686933745955e-33,4.072161869202766e-27,2.1777866633757815e-59,1.0530473705926307e-10,6.106554818027709e-53,1.0530471900440448e-10,2.8077560719629282e-36,2.3449310088024263e-35,5.676195410371185e-48,6.5795534925676334e-49,1.9161190327283718e-19,4.5130534777273793e-38,5.7509787079215815e-09,1.7027631710704505e-10,7.010803482746476e-13,1.5684004390656654e-19,5.970767641111916e-19,6.729311142321323e-13,3.0297127868165214e-16,6.22650930743214e-15,2.214524381427443e-15,2.0692928473345963e-28,3.675320470868355e-27,3.00445365170901e-25,5.433882070251033e-34,5.369471495866711e-19,9.990147852960661e-42,1.8183296755593347e-43,1.4718157684630115e-18,1.1511048506859602e-42,4.8245245796742755e-51,4.161580205732396e-42,3.6384404569435724e-35,2.834833535276009e-46,2.544428899908055e-63,3.488201306156549e-64,4.8474105347316656e-91
1.34600636361063e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727011858723,0.11866995942264197,0.022821567597008756,1.7387415374797244e-46,6.659231125309328e-27,8.387249285473374e-18,1.7856468327074038e-32,5.8410491035408506e-27,5.344544835927727e-59,1.1879573537903734e-10,1.2421030431391487e-52,1.187957124044296e-10,4.526076407679721e-36,3.7876717446945416e-35,1.262994768501443e-47,1.4639421067183036e-48,2.4383666218861184e-19,8.013532992968664e-38,6.487758597803027e-09,1.920910762143642e-10,7.940098326642046e-13,1.9887495313001614e-19,7.597484754827154e-19,7.578923768838446e-13,3.419219271578701e-16,7.666155181049232e-15,3.106986526257592e-15,3.6984281113606937e-28,5.2556966354363666e-27,4.3128556532027885e-25,8.557791906371775e-34,6.83201180412156e-19,2.2227227021871586e-41,4.119166949566274e-43,1.6880523680540642e-18,2.6030380933647467e-42,1.2160069102957583e-50,7.3894107630563e-42,5.865142610147831e-35,5.61964245691189e-46,7.182508863379335e-63,1.0792218606697163e-63,1.9576025835116118e-90
1.4988651305198714e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072693598116,0.11866995867228382,0.022821567586101377,4.034115417907681e-46,9.190514240442494e-27,1.0404136977179489e-17,3.3390276599706763e-32,8.060967286974151e-27,1.2218597709153748e-58,1.3228673369203025e-10,2.3603413435821575e-52,1.3228670520575913e-10,6.942861243342289e-36,5.817407061215086e-35,2.61752593477403e-47,3.033856609804154e-48,3.023493540441637e-19,1.3390024129315226e-37,7.224538419343814e-09,2.1390583523325738e-10,8.876926019976836e-13,2.457182820455475e-19,9.419827925516613e-19,8.425725945529393e-13,3.8074378826736297e-16,9.196346412831024e-15,4.190140439005952e-15,6.209339296001624e-28,7.231139004944806e-27,5.955560595661163e-25,1.280286020143326e-33,8.470306159309653e-19,4.606179375596185e-41,8.644219485782973e-43,1.9105768885323037e-18,5.453200369961288e-42,2.8460848630070037e-50,1.2347072613370116e-41,8.996964401242926e-35,1.0418373810104501e-45,1.89792954720522e-62,3.158344394235499e-63,7.158471917375698e-90
1.6517238974291128e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072686010353,0.11866995792192574,0.022821567575193998,8.660720842480581e-46,1.2294644263276824e-26,1.2637686324873e-17,5.881574862568451e-32,1.078271002445182e-26,2.5968649440481386e-58,1.4577773199816337e-10,4.22404557984205e-52,1.4577769740840628e-10,1.0224917343072661e-35,8.57410474090529e-35,5.075529345549183e-47,5.882570596211412e-48,3.6714997896745107e-19,2.126762440218681e-37,7.96131817254395e-09,2.357205941637764e-10,9.821374384029747e-13,2.9731814306241893e-19,1.1437747490085837e-18,9.269726893504719e-13,4.1943723494952047e-16,1.0805534383056895e-14,5.4746123459732055e-15,9.89896916016948e-28,9.64355500801166e-27,7.970214031949739e-25,1.8372825663113078e-33,1.0284282569676044e-18,8.930934939778918e-41,1.687718808842429e-42,2.139389329317064e-18,1.0630046797623239e-41,6.137614659391261e-50,1.961090785527402e-41,1.3250069477248508e-34,1.8218256774834098e-45,4.589294916669393e-62,8.274131151295428e-63,2.20479201042544e-89
