Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CHO2X(213),CH2OX(54),CH2OH(40)
2.086632662210628e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417675678657454,0.0905027683337172,0.01214282140617419,0.0,0.004939727834140767,0.033577301329298107,0.01624481310094518,5.600496689705066e-05,6.51370692012654e-05,0.0021980761866276246,7.127851334879077e-11,0.0004818697418304839,3.396141188469611e-09,2.8559604831540055e-05,1.8064358972504865e-09,1.0228855952232116e-10,4.9626507755829646e-05,1.7086822557051635e-05,0.006486379427470624,1.0361946386154342e-05,0.00043208190708719373,9.13811285543855e-08,6.640229325318129e-09,6.075107160068082e-09,5.258358145287734e-10,2.0943628153842583e-05,0.0029074023868605713,9.631121602868273e-06,2.212761465817367e-07,0.0006703322893680664,9.140691154076246e-06,6.795468405648648e-09,2.704012832438158e-05,1.5314266816605986e-10,5.0208416019422256e-08,3.157287691514229e-10,4.4550248070008157e-10,1.5413795180849698e-07,8.935459519330465e-11,1.6212553484085584e-06,1.932976640065115e-06,5.7077232259303366e-15,4.8100855289962735e-12,4.169560840900105e-13,1.1193102762407694e-07,3.7072667042684976e-09
2.091740572107805e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175655044858675,0.09046083301288324,0.012123896657515868,0.0,0.0049436392058893296,0.033663593379971254,0.0162791188237807,5.5943182527677966e-05,6.512984614630533e-05,0.0021969014713623543,7.120102715034556e-11,0.00048207657530185077,3.394480735798652e-09,2.842372465190314e-05,1.8089138369361247e-09,1.0242917853579783e-10,4.9452269037907444e-05,1.712477366390635e-05,0.006483212730585683,1.0304978002514375e-05,0.0004325750702851115,9.09835071645249e-08,6.626337235465154e-09,6.0716935876323665e-09,5.292019023097184e-10,2.1053922386160215e-05,0.002919308675365849,9.650675487284425e-06,2.2144575206277333e-07,0.0006720400706290339,9.128028853407962e-06,6.7916673243332105e-09,2.7100187799725445e-05,1.5260117746480312e-10,5.0313191486512206e-08,3.1421876482218083e-10,4.469266261207829e-10,1.5396402893696665e-07,8.949543939573191e-11,1.618434501031181e-06,1.9372947363674633e-06,5.6889142105784484e-15,4.820648861201614e-12,4.1599503656748407e-13,1.1191590726886782e-07,3.6927665594234843e-09
2.0968484820049817e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417455100788045,0.09041891977421578,0.012105002218291645,0.0,0.004947537022142654,0.03374984847160531,0.016313375775521863,5.5881544864707615e-05,6.51222135436833e-05,0.0021957287570280094,7.112387485399252e-11,0.0004822830951163551,3.3928296333219027e-09,2.8288632681112593e-05,1.811392709191918e-09,1.0256951198624284e-10,4.927896535167115e-05,1.7162675850694907e-05,0.006480047432207113,1.024840828006681e-05,0.00043306738881953476,9.058809095689937e-08,6.612478789799503e-09,6.068286374736868e-09,5.325815547794633e-10,2.1164540697230285e-05,0.002931237534053909,9.670199653210838e-06,2.2161473054305997e-07,0.0006737469923072889,9.115390768748694e-06,6.787872257169455e-09,2.7160169855810658e-05,1.5206259096414877e-10,5.041780831384951e-08,3.1271753245605484e-10,4.483506765395901e-10,1.537905105864884e-07,8.963589561113072e-11,1.6156310824108463e-06,1.941606839850564e-06,5.6702114906680745e-15,4.8311976387712745e-12,4.1503542312372405e-13,1.1190007736753925e-07,3.67834709681586e-09
2.1019563919021585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417344467664228,0.09037702859126676,0.012086138040498068,0.0,0.004951421341999489,0.03383606662486338,0.016347584004764985,5.582005319219683e-05,6.511417452462292e-05,0.0021945580332797714,7.104705413722572e-11,0.00048248930252341627,3.3911878177049824e-09,2.8154324354041755e-05,1.8138725070542112e-09,1.0270956021223399e-10,4.9106590050874616e-05,1.7200529266597577e-05,0.006476883530887527,1.0192233727452948e-05,0.0004335588655431957,9.019486445597115e-08,6.598653876265372e-09,6.064885496029127e-09,5.359747927557803e-10,2.1275483259483004e-05,0.0029431889545629046,9.689694128614611e-06,2.2178308468954086e-07,0.0006754530546181828,9.102776763495747e-06,6.7840831724290956e-09,2.7220074728757044e-05,1.5152688802655424e-10,5.052226664749302e-08,3.11225021176027e-10,4.4977462643854403e-10,1.5361739478566633e-07,8.977596462698965e-11,1.6128449575869646e-06,1.9459129678701603e-06,5.651614210726914e-15,4.841731903177415e-12,4.140772515810393e-13,1.118835433619117e-07,3.664007851203229e-09
2.1070643017993354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417233605217346,0.09033515943773389,0.012067304076204825,0.0,0.004955292224222596,0.03392224786030884,0.016381743560196445,5.5758706796505455e-05,6.51057321990655e-05,0.0021933892898274437,7.097056269387732e-11,0.0004826951987638621,3.3895552260719013e-09,2.8020795123600424e-05,1.8163532234519797e-09,1.0284932354782098e-10,4.893513655175902e-05,1.7238334059877986e-05,0.006473721025193885,1.0136450891630098e-05,0.0004340495032909628,8.980381233174126e-08,6.58486238334746e-09,6.061490926322788e-09,5.393816369635775e-10,2.138675024247315e-05,0.0029551629282311455,9.70915894153059e-06,2.2195081715435894e-07,0.0006771582577758309,9.090186702911231e-06,6.780300038563412e-09,2.7279902653203323e-05,1.509940482081364e-10,5.062656663394475e-08,3.097411803061641e-10,4.5119847033228705e-10,1.534446795695548e-07,8.991564722817544e-11,1.6100759931097385e-06,1.950213137673739e-06,5.633121524601486e-15,4.8522516956387215e-12,4.131205299475817e-13,1.1186631065695561e-07,3.6497483591563852e-09
2.112172211696512e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171225135530034,0.09029331228745906,0.012048500277554622,0.0,0.004959149727241525,0.03400839219840548,0.016415854490591412,5.5697504966362926e-05,6.509688965581363e-05,0.002192222516435558,7.089439823407551e-11,0.00048290078506999965,3.3879317960043744e-09,2.7888040460868744e-05,1.8188348512089688e-09,1.0298880232260983e-10,4.8764598332217915e-05,1.727609037788865e-05,0.006470559913707342,1.008105635733759e-05,0.00043453930488000314,8.94149193936257e-08,6.571104200069217e-09,6.0581026405869626e-09,5.42802108024029e-10,2.1498341812887642e-05,0.002967159446099627,9.728594120051456e-06,2.2211793057501585e-07,0.0006788626019931168,9.077620454086581e-06,6.776522824200463e-09,2.7339653862318904e-05,1.5046405125640527e-10,5.073070842010346e-08,3.082659593736502e-10,4.5262220276681375e-10,1.5327236297984323e-07,9.005494419684209e-11,1.6073240570159841e-06,1.954507366401323e-06,5.6147325954073086e-15,4.862757057118675e-12,4.1216526609931133e-13,1.1184838462103937e-07,3.6355681590734425e-09
2.117280121593689e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417011192779452,0.09025148711442683,0.012029726596763029,0.0,0.004962993909155329,0.0340944996595177,0.01644991684481242,5.5636446992932306e-05,6.508764996267401e-05,0.0021910577029234718,7.081855848419932e-11,0.0004831060626656833,3.3863174655378177e-09,2.7756055855225013e-05,1.8213173830458393e-09,1.0312799686184682e-10,4.859496893097886e-05,1.7313798367042383e-05,0.00646740019502308,1.0026046746598836e-05,0.00043502827310994157,8.902817058962328e-08,6.557379216001504e-09,6.054720613955483e-09,5.462362264851546e-10,2.1610258134609948e-05,0.0029791784989144873,9.747999692320937e-06,2.2228442757398393e-07,0.0006805660874816983,9.065077885907874e-06,6.772751498133383e-09,2.7399328587849746e-05,1.4993687710821983e-10,5.0834692153048225e-08,3.067993081113131e-10,4.540458183092888e-10,1.5310044306503305e-07,9.01938563120212e-11,1.6045890188054485e-06,1.9587956710862647e-06,5.596446595274886e-15,4.873248028322383e-12,4.1121146742449877e-13,1.1182977058617625e-07,3.621466791193324e-09
2.122388031490866e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416899643007576,0.09020968389276297,0.012010982986118348,0.0,0.004966824827735289,0.034180570263910665,0.016483930671808103,5.5575532169871405e-05,6.507801616659915e-05,0.0021898948391654398,7.074304118683098e-11,0.0004833110327663835,3.384712173158236e-09,2.762483681446764e-05,1.8238008115822629e-09,1.0326690748650159e-10,4.842624194679821e-05,1.7351458172854786e-05,0.006464241867750169,9.97141871816023e-06,0.00043551641076302396,8.864355100859402e-08,6.5436873212492535e-09,6.051344821731374e-09,5.49684012804987e-10,2.1722499368671946e-05,0.002991220077129544,9.767375686550227e-06,2.2245031075928287e-07,0.0006822687144520127,9.052558869021921e-06,6.7689860293360545e-09,2.7458927060093016e-05,1.4941250588640444e-10,5.0938517980293834e-08,3.053411764571951e-10,4.554693115594219e-10,1.5292891788060629e-07,9.033238435024381e-11,1.601870749417603e-06,1.96307806865602e-06,5.5782627052190244e-15,4.88372464970784e-12,4.1025914159593956e-13,1.1181047384826914e-07,3.6074437976092595e-09
2.1274959413880427e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416787864350872,0.0901679025967329,0.011992269397981462,0.0,0.004970642540427597,0.03426660403175049,0.01651789602061178,5.55147597933912e-05,6.506799129382808e-05,0.002188733915090682,7.066784410070538e-11,0.0004835156965792545,3.3831158578025223e-09,2.749437886493131e-05,1.8262851293390018e-09,1.0340553451334887e-10,4.825841103767336e-05,1.738906993995879e-05,0.00646108493051141,9.917168967069269e-06,0.0004360037206042713,8.82610458735806e-08,6.5300284064468285e-09,6.0479752393697235e-09,5.531454873283961e-10,2.1835065673247487e-05,0.00300328417090888,9.786722131007114e-06,2.2261558272477502e-07,0.0006839704831132822,9.040063275803085e-06,6.765226386962671e-09,2.7518449507899544e-05,1.488909178975659e-10,5.104218604979118e-08,3.0389151455621057e-10,4.5689267715072717e-10,1.5275778548918676e-07,9.047052908553504e-11,1.5991691212089067e-06,1.9673545759329455e-06,5.5601801151453835e-15,4.894186961484598e-12,4.0930829625221355e-13,1.117904996673533e-07,3.5934987222812088e-09
2.1326038512852195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416675856925422,0.09012614320074024,0.011973585784785693,0.0,0.004974447104355927,0.034352600983104616,0.016551812940340332,5.5454129162311626e-05,6.505757835002617e-05,0.0021875749206834334,7.059296500065673e-11,0.0004837200553032023,3.381528458853825e-09,2.736467755159751e-05,1.8287703287400005e-09,1.0354387825505013e-10,4.8091469920066995e-05,1.7426633812059852e-05,0.006457929381943185,9.863294224055073e-06,0.0004364902053816355,8.78806405397559e-08,6.516402362771621e-09,6.044611842489833e-09,5.566206703313776e-10,2.1947957203742066e-05,0.0030153707701290654,9.806039054006481e-06,2.2278024604954977e-07,0.000685671393673521,9.02759098032088e-06,6.761472540329506e-09,2.7577896158735697e-05,1.4837209363050884e-10,5.1145696509602e-08,3.0245027276316043e-10,4.583159097340766e-10,1.525870439606937e-07,9.060829128876265e-11,1.5964840079305252e-06,1.9716252096350627e-06,5.542198023579345e-15,4.904635003607575e-12,4.0835893832435756e-13,1.1176985326783777e-07,3.579631111047386e-09
2.1377117611823963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416563620849885,0.09008440567932546,0.011954932099036673,0.0,0.0049782385763240825,0.03443856113794184,0.016585681480192672,5.5393639578114655e-05,6.504678032042393e-05,0.002186417845982985,7.051840167756319e-11,0.00048392411012895115,3.3799499161375336e-09,2.7235728438199614e-05,1.831256402114443e-09,1.0368193902023379e-10,4.792541236815004e-05,1.7464149931982957e-05,0.006454775220695316,9.809791255259914e-06,0.0004369758678261518,8.750232049958827e-08,6.5028090819290715e-09,6.041254606885034e-09,5.601095820065215e-10,2.2061174112738873e-05,0.0030274798643819298,9.825326483927089e-06,2.2294430329854383e-07,0.000687371446339542,9.01514185830825e-06,6.7577244589337225e-09,2.7637267238653142e-05,1.4785601375275743e-10,5.124904950820375e-08,3.01017401641666e-10,4.597390039920428e-10,1.5241669137248845e-07,9.074567172838535e-11,1.5938152847065022e-06,1.975889986376835e-06,5.5243156375084244e-15,4.915068815790721e-12,4.074110751274665e-13,1.1174853983874562e-07,3.5658405116360013e-09
2.1423088800898556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44164624129862007,0.09004686059188306,0.011938169330633588,0.0,0.004981639754162076,0.03451589383269848,0.01661612184199385,5.533931897228234e-05,6.503673529635744e-05,0.0021853781119137517,7.045156286311967e-11,0.00048410750061675807,3.3785367503954324e-09,2.712031371570262e-05,1.833494608984052e-09,1.0380595201587091e-10,4.77767109203541e-05,1.7497873729162384e-05,0.006451937660625923,9.761953805419847e-06,0.0004374122631753284,8.716360350240098e-08,6.4906030523047345e-09,6.038238342840523e-09,5.632613571127853e-10,2.2163347653261703e-05,0.0030383972736323477,9.842659977778137e-06,2.2309143873680423e-07,0.0006889007604093726,9.003957360422539e-06,6.754356089894255e-09,2.7690636783122896e-05,1.473938724796191e-10,5.134193270073973e-08,2.9973493386646904e-10,4.610196661923956e-10,1.5226370500409716e-07,9.08689883494953e-11,1.5914273451807565e-06,1.9797232913923467e-06,5.508306089717393e-15,4.9244471127860684e-12,4.0655928239655106e-13,1.1172879170267477e-07,3.5534944450029896e-09
2.146446287106569e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44163711677156264,0.09001308512970076,0.011923103503948524,0.0,0.004984691820360556,0.034585467800231785,0.0166434847259963,5.529052720944747e-05,6.502743191226839e-05,0.002184443667946099,7.039162378991754e-11,0.0004842723431182344,3.377270957496345e-09,2.7016955691043088e-05,1.8355095903328968e-09,1.0391736812900635e-10,4.764348357247528e-05,1.7528192259211304e-05,0.006449384815628023,9.719153448390977e-06,0.00043780445298903406,8.686018382227548e-08,6.479640176262388e-09,6.0355279411241844e-09,5.661074884580313e-10,2.2255529373034916e-05,0.00304823850689378,9.858239733662737e-06,2.232234441895098e-07,0.0006902765492032184,8.99390720317029e-06,6.7513285112949106e-09,2.7738617326677835e-05,1.4697982124859893e-10,5.1425418717184576e-08,2.985864463429238e-10,4.621721595434248e-10,1.5212628415723403e-07,9.097970990857181e-11,1.5892893912967626e-06,1.983169230996248e-06,5.493965536307242e-15,4.93287777611861e-12,4.057937131752434e-13,1.1171056308436251e-07,3.5424357373561443e-09
2.150583694123282e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44162797726470326,0.08997932397460255,0.011908057228451223,0.0,0.004987735396886837,0.03465501766075393,0.016670815955702408,5.524182675446925e-05,6.501788111490535e-05,0.002183510465968275,7.033188802240288e-11,0.00048443698832275467,3.3760108696248816e-09,2.6914083358935867e-05,1.8375251311563443e-09,1.0402859911717828e-10,4.7510825047783786e-05,1.755847971012584e-05,0.006446832878493669,9.676591375601143e-06,0.0004381961080713286,8.655810692966586e-08,6.468698605090745e-09,6.032821539296408e-09,5.689626627716709e-10,2.234792483575444e-05,0.003058094479718014,9.87380018976959e-06,2.23355056510477e-07,0.0006916517754964833,8.983872034378945e-06,6.748304661604989e-09,2.7786548685516324e-05,1.4656753681378428e-10,5.150880168835843e-08,2.974433636110962e-10,4.633245527754516e-10,1.5198911510068717e-07,9.109018235030186e-11,1.5871619732880169e-06,1.9866113570538054e-06,5.479689017148046e-15,4.9412991729994426e-12,4.050291369123492e-13,1.1169190593935379e-07,3.5314267592644033e-09
2.154721101139995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44161882278483305,0.08994557711331486,0.011893030479039534,0.0,0.004990770513325395,0.034724543424689155,0.016698115557410867,5.519321724145504e-05,6.500808445208806e-05,0.0021825785007925837,7.027235441711669e-11,0.0004846014368476922,3.374756455645784e-09,2.6811694398212404e-05,1.839541227204652e-09,1.0413964513700423e-10,4.7378732145242964e-05,1.7588736156172847e-05,0.006444281848530498,9.634265934100573e-06,0.0004385872298417855,8.625736536284774e-08,6.45777828223341e-09,6.0301191247889585e-09,5.718268905668882e-10,2.2440534117075657e-05,0.0030679651860370987,9.88934136129973e-06,2.2348627703661712e-07,0.0006930264393968008,8.973851791069448e-06,6.745284524965399e-09,2.783443097707196e-05,1.4615700923461653e-10,5.159208169404357e-08,2.9630565980443427e-10,4.644768431311844e-10,1.5185219682757535e-07,9.120040607870098e-11,1.585045027335094e-06,1.9900496781990515e-06,5.465476126789879e-15,4.949711324075378e-12,4.0426555786938514e-13,1.1167282295836942e-07,3.5204672740484634e-09
2.158444767455037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416105709567245,0.08991521714843857,0.01187952307865015,0.0,0.004993494909089614,0.03478709601823099,0.01672265817877303,5.5149546133707705e-05,6.49990585129865e-05,0.002181740785331763,7.021894608146507e-11,0.0004847492728666158,3.373632308658033e-09,2.671995570429599e-05,1.8413561848232514e-09,1.0423942853507932e-10,4.7260329513123125e-05,1.7615940509481036e-05,0.006441986696627207,9.596374001780367e-06,0.00043893878462116697,8.598783352896824e-08,6.447968112424549e-09,6.027690350571417e-09,5.74412445015572e-10,2.2524065346823747e-05,0.0030768614137519903,9.903311939922098e-06,2.2360404162496895e-07,0.0006942631561496695,8.964846281855995e-06,6.7425695635794185e-09,2.7877483183587824e-05,1.4578902836875128e-10,5.1666945729343696e-08,2.952863040572561e-10,4.6551381420174544e-10,1.5172918397220692e-07,9.129939511659915e-11,1.5831486772823303e-06,1.993140921131039e-06,5.4527385956408846e-15,4.9572743718531465e-12,4.035791918488678e-13,1.1165528639769766e-07,3.5106458588182966e-09
2.1621684337700787e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44160230701116526,0.08988486874124513,0.011866031455826329,0.0,0.004996212497419113,0.03484962910948763,0.01674717522200379,5.510594812859532e-05,6.498983578606268e-05,0.002180904063749407,7.016569975247768e-11,0.00048489695051769804,3.3725127100150128e-09,2.662860498724212e-05,1.843171585552256e-09,1.043390623463311e-10,4.7142380160381795e-05,1.7643119862224865e-05,0.006439692278479214,9.558671228424453e-06,0.00043928990958715276,8.571937193953956e-08,6.438175067236825e-09,6.025264786920355e-09,5.770053489673469e-10,2.2607769883579643e-05,0.0030857695659977265,9.917266921441711e-06,2.2372149090253107e-07,0.0006954994175287848,8.955852766811541e-06,6.739857585486878e-09,2.792049582513657e-05,1.4542245542013698e-10,5.1741726485032135e-08,2.942712656393595e-10,4.665506976881124e-10,1.516063727095178e-07,9.13981833146936e-11,1.5812607125942328e-06,1.996229095276374e-06,5.440051987207435e-15,4.9648299620617824e-12,4.0289363838180386e-13,1.1163740901817525e-07,3.5008641704171373e-09
2.1658921000851205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415940309533268,0.08985453188217392,0.011852555592332625,0.0,0.004998923299606584,0.034912142705971726,0.016771666706342583,5.5062422961977524e-05,6.498041738204045e-05,0.0021800683323129283,7.011261461062778e-11,0.00048504447024399474,3.3713976374043564e-09,2.653764057210755e-05,1.8449874262182632e-09,1.0443854668169283e-10,4.702488180169606e-05,1.767027426778886e-05,0.006437398593593142,9.521156438435063e-06,0.0004396406057601971,8.545197526670614e-08,6.428399105901164e-09,6.0228424248147705e-09,5.796056099956544e-10,2.269164778000861e-05,0.0030946896381073056,9.931206316990724e-06,2.2383862583184293e-07,0.0006967352236115728,8.94687120137291e-06,6.737148579286201e-09,2.796346898610859e-05,1.4505728329170956e-10,5.181642401960148e-08,2.932605258857949e-10,4.675874916084537e-10,1.514837623127381e-07,9.149677096541792e-11,1.5793810878778448e-06,1.9993142068402242e-06,5.427416013009491e-15,4.972378109542596e-12,4.0220890064425387e-13,1.1161919275079355e-07,3.491122038041366e-09
