Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(215),acetyl(44),C2H4X(70),C2H3X(214),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
4.9984017443165945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43529386057581204,0.07027406465431438,0.005014894740370332,1.2046280329570366e-06,0.005348380161061583,0.07486142997350452,0.030241982597070137,3.730458293864642e-05,4.488869558865206e-10,0.0018048642066394525,1.8821237400234832e-10,0.0005622306249973377,1.1934712327663672e-08,4.42462773453454e-06,3.091992807442601e-09,1.4927370230810774e-10,1.0169259212554821e-05,0.00024162281011294348,0.0049625886189371415,1.4482518328146927e-06,0.0006181630153368812,9.327310462790127e-09,2.2517851853601678e-09,2.1396383488571663e-07,2.3605367893399247e-07,2.6756497782856847e-07,0.0008375786522360556,0.009090241558076516,2.248476769901518e-07,4.682920984056266e-12,0.0014735345116067902,5.498064399586791e-09,0.0003823846816509517,3.9608715912230446e-06,9.210038998169849e-08,3.092144672852733e-11,4.8197716630960516e-11,1.3294532418798285e-10,1.0115589822429042e-07,2.660077308419597e-05,1.3658855724321109e-10,6.702211233689132e-11,1.363976062295132e-06,5.711392390138911e-07,7.945190965088113e-09,3.935696416626472e-10,3.24241504305914e-09,3.5956400338030595e-05,7.0029157573851565e-09,1.6659341352726287e-07
5.008399185064419e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4352705398557486,0.07021216356547619,0.005000021804387614,1.2050190573769425e-06,0.005348945994526471,0.07497874886165226,0.030271223453379365,3.7262788509187845e-05,4.5079236238607844e-10,0.0018038693191236143,1.8969490734491846e-10,0.00056243231294339,1.2035149457181468e-08,4.4079071036543285e-06,3.0960912481297436e-09,1.4933744508050583e-10,1.0142183978595327e-05,0.0002439598862977771,0.00495794952876935,1.4404118239860135e-06,0.00061858592343453,9.28449073026715e-09,2.2438693864030642e-09,2.1478353226779425e-07,2.360659958967309e-07,2.6861891251321684e-07,0.0008402582665360442,0.009112600588037747,2.2504963596120785e-07,4.680032250503291e-12,0.0014757660478438338,5.494739329292074e-09,0.00038608325234692586,3.950661802701672e-06,9.218450264482425e-08,3.083746740284089e-11,4.801300528244831e-11,1.331629044656434e-10,1.0103714079128073e-07,2.6858061860828193e-05,1.366452603185936e-10,6.766675264419977e-11,1.3738031200245718e-06,5.748302873531143e-07,7.990642813055918e-09,3.972409808250897e-10,3.2752406121015553e-09,3.63247752428512e-05,7.074660943769702e-09,1.682913427289584e-07
5.018396625812243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4352472952398688,0.07015032194007731,0.004985194387069302,1.2054085830006868e-06,0.005349507242545324,0.07509585260452227,0.030300377558622138,3.722108635886985e-05,4.5269993785430697e-10,0.001802875905969581,1.9118870414808104e-10,0.0005626335363746613,1.2136366829795621e-08,4.3912872758546405e-06,3.1001803947194263e-09,1.494006155482216e-10,1.011522205629299e-05,0.00024631388695246,0.004953315965034646,1.4326351270798046e-06,0.0006190076767345901,9.241980105647188e-09,2.235983194678488e-09,2.156034232488549e-07,2.3607814916041535e-07,2.696718731145886e-07,0.000842932541386976,0.009134886729952243,2.2525097672411402e-07,4.6771634734143015e-12,0.0014779933593049013,5.491420034727862e-09,0.0003898086068303729,3.940477447001672e-06,9.226835773131741e-08,3.075384678371094e-11,4.7829419751300296e-11,1.3338003324849712e-10,1.009186635102811e-07,2.7117222843377524e-05,1.3670153820764097e-10,6.831602949672366e-11,1.3836516061671956e-06,5.785259932988532e-07,8.036108158120886e-09,4.009377379714511e-10,3.3083482247234883e-09,3.6696641533857635e-05,7.1470861173569835e-09,1.7000530097718546e-07
5.028394066560067e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4352241271789178,0.07008853972506525,0.004970412340241429,1.2057966190884684e-06,0.005350063929780356,0.07521274110810025,0.030329445186739478,3.717947573036218e-05,4.546096662707678e-10,0.0018018839516655706,1.9269378642830594e-10,0.0005628342966930746,1.223836658900347e-08,4.374767346630121e-06,3.1042602660969995e-09,1.494632157173008e-10,1.0088372747415791e-05,0.0002486848506736413,0.00494868792627546,1.4249211156135533e-06,0.0006194282789279225,9.199775839178618e-09,2.2281264745175766e-09,2.164234838842707e-07,2.3609014010279626e-07,2.707238327428582e-07,0.0008456014167053465,0.009157099586073527,2.2545170173157005e-07,4.674314509235899e-12,0.0014802164475483442,5.488106472025245e-09,0.00039356080617983604,3.930318477697726e-06,9.235195625984953e-08,3.067058268193425e-11,4.764694996469572e-11,1.335967110457704e-10,1.0080046433281857e-07,2.7378260437229096e-05,1.3675739193791707e-10,6.896995326063099e-11,1.3935211298694092e-06,5.822262025524779e-07,8.08158506200872e-09,4.046599605108006e-10,3.341739405497675e-09,3.707202374299502e-05,7.220196056024794e-09,1.717354005418597e-07
5.038391507307891e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43520103611889027,0.07002681686736023,0.004955675516221028,1.2061831748322558e-06,0.005350616080711067,0.07532941428240313,0.030358426610849754,3.713795586837083e-05,4.565215316255973e-10,0.0018008934407230566,1.94210175628523e-10,0.0005630345953008743,1.2341150846426122e-08,4.358346421668303e-06,3.1083308811786116e-09,1.4952524758312098e-10,1.0061635360049306e-05,0.00025107281530626475,0.004944065410965651,1.4172691702119526e-06,0.000619847733702256,9.157875209075086e-09,2.220299090972736e-09,2.1724369027261242e-07,2.3610197009066646e-07,2.7177476462217135e-07,0.000848264832826433,0.009179238763066032,2.2565181342760775e-07,4.6714852154972e-12,0.001482435314201119,5.4847985973300854e-09,0.00039733991028421083,3.920184848240774e-06,9.243529924550859e-08,3.05876729276699e-11,4.7465585962847264e-11,1.338129383729415e-10,1.0068254121506323e-07,2.7641178966213853e-05,1.368128225259534e-10,6.962853409829659e-11,1.4034112983682805e-06,5.859307604519454e-07,8.127071586385557e-09,4.0840769470795407e-10,3.375415677603934e-09,3.745094645265936e-05,7.2939955474773755e-09,1.734817539259099e-07
5.048388948055715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43517802250100657,0.06996515331385557,0.004940983767814908,1.2065682593563243e-06,0.005351163719635888,0.07544587204149916,0.030387322103249802,3.7096526019674784e-05,4.5843551791987554e-10,0.001799904357677868,1.9573789261421532e-10,0.0005632344336006171,1.2444721681566671e-08,4.342023616719754e-06,3.1123922589107636e-09,1.4958671313046673e-10,1.0035009208519977e-05,0.00025347781793898634,0.004939448417510482,1.4096786785130961e-06,0.0006202660447421817,9.116275521189722e-09,2.2125009098166654e-09,2.1806401855781955e-07,2.3611364047988036e-07,2.728246420927451e-07,0.0008509227305084897,0.009201303872025555,2.2585131424751902e-07,4.6686754509070735e-12,0.00148464996095891,5.481496366804336e-09,0.00040114597783557314,3.910076511959978e-06,9.251838769976573e-08,3.0505115370183704e-11,4.7285317897521044e-11,1.3402871575165066e-10,1.0056489211792604e-07,2.790598267210299e-05,1.3686783097733275e-10,7.029178196709106e-11,1.4133217169848144e-06,5.896395119796942e-07,8.172565792961201e-09,4.1218098567782303e-10,3.4093785627514437e-09,3.78334342946136e-05,7.368489389034246e-09,1.7524447386045334e-07
5.057386644728757e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43515737681874717,0.06990970677687809,0.004927799612638159,1.2069135850222046e-06,0.005351652756841215,0.07555049977694153,0.03041325479918975,3.7059315496378235e-05,4.601599057739556e-10,0.0017990153910287681,1.9712253993491263e-10,0.0005634138956664531,1.2538609649790256e-08,4.327416262053875e-06,3.1160396166192825e-09,1.4964154955272937e-10,1.0011140217044965e-05,0.0002556569178393972,0.004935297843213209,1.4028992783635756e-06,0.000620641549827989,9.079090902914355e-09,2.2055074044584602e-09,2.188023985581404e-07,2.3612400848518728e-07,2.737686083581076e-07,0.0008533100715375873,0.009221098824078091,2.2603034469199397e-07,4.666163244306644e-12,0.0014866395364876758,5.478529148878242e-09,0.0004045945399180053,3.901000596302842e-06,9.25929505173042e-08,3.043111293431768e-11,4.712400561361717e-11,1.3422253112239662e-10,1.004592405367226e-07,2.8145921272966974e-05,1.3691697847914042e-10,7.089270342423384e-11,1.4222580799101204e-06,5.9298084551547e-07,8.213515545395779e-09,4.1559883494823966e-10,3.440191469979535e-09,3.818074193755117e-05,7.436131488338066e-09,1.768450085545267e-07
5.066384341401799e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4351367945330032,0.06985430819451137,0.004914651743261856,1.2072577328936848e-06,0.005352138176319934,0.07565495290286228,0.030439118307689587,3.7022176729348535e-05,4.6188598699198295e-10,0.0017981275572343247,1.98516393581819e-10,0.0005635929870419597,1.2633137874402552e-08,4.312887045702969e-06,3.1196795212992775e-09,1.4969593028832275e-10,9.987360284979142e-06,0.0002578498739088965,0.004931151739011687,1.3961687285912446e-06,0.0006210161341525822,9.042145961778663e-09,2.1985373480499272e-09,2.195408406884334e-07,2.3613424927820574e-07,2.7471167978738923e-07,0.0008556928524074518,0.009240833192388278,2.2620888405517487e-07,4.663666641279519e-12,0.001488625696663993,5.475566435306265e-09,0.00040806503004433,3.8919450960273855e-06,9.266730871302155e-08,3.035739250959503e-11,4.6963566125262554e-11,1.3441598285080118e-10,1.0035380778486285e-07,2.8387393211750284e-05,1.369657855740211e-10,7.149742004281037e-11,1.431210234005308e-06,5.963253365969558e-07,8.254468538265059e-09,4.190374520709367e-10,3.47123887219109e-09,3.853097535232412e-05,7.504343415021526e-09,1.7845897414003343e-07
5.0753820380748404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4351162759554139,0.06979895752798419,0.0049015400533949,1.2076007094838102e-06,0.005352619995415811,0.07575923136511171,0.03046491282555124,3.6985109173941086e-05,4.636137499349419e-10,0.00179724084507613,1.9991946755119527e-10,0.0005637717087502068,1.2728307803703147e-08,4.298435343453703e-06,3.1233119868236294e-09,1.4974985676244553e-10,9.963668925136214e-06,0.00026005671159656763,0.004927010103600825,1.3894865969971844e-06,0.0006213898003955551,9.005438789877276e-09,2.1915906442243926e-09,2.2027932766045253e-07,2.3614436382490378e-07,2.75653837195098e-07,0.0008580710308248024,0.009260506702729205,2.2638693409421577e-07,4.6611855411241575e-12,0.0014906084428672596,5.47260819417819e-09,0.0004115574884871258,3.882909976865331e-06,9.274146301676364e-08,3.028395256693524e-11,4.680399247930936e-11,1.3460907132977693e-10,1.0024859238609101e-07,2.8630401408290408e-05,1.3701425297296274e-10,7.210593865137524e-11,1.4401778878403737e-06,5.996728715703598e-07,8.295423359732309e-09,4.224968675259991e-10,3.5025218753401638e-09,3.88841525936911e-05,7.57312868545783e-09,1.8008645325264194e-07
5.084379734747882e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43509582139442937,0.06974365473850755,0.004888464437064511,1.207942521262517e-06,0.005353098231357783,0.07586333511224559,0.030490638549040414,3.694811228696302e-05,4.653431829719099e-10,0.0017963552433544897,2.0133177545120333e-10,0.0005639500618144407,1.2824120864357178e-08,4.2840605373827374e-06,3.126937027083897e-09,1.498033303935342e-10,9.940065654240348e-06,0.0002622774558446751,0.0049228729356305435,1.3828524557622258e-06,0.0006217625512344218,8.968967496490912e-09,2.1846671970825902e-09,2.2101784222222715e-07,2.3615435308424295e-07,2.7659506147793046e-07,0.0008604445647834407,0.009280119083828914,2.2656449656033703e-07,4.658719843814164e-12,0.0014925877765222329,5.4696543935994205e-09,0.00041507195471683644,3.873895204473356e-06,9.281541415596665e-08,3.0210791589207435e-11,4.6645277792220343e-11,1.3480179695567073e-10,1.0014359286750713e-07,2.8874948727399093e-05,1.3706238138011535e-10,7.271826594110534e-11,1.4491607488904255e-06,6.030233365971095e-07,8.33637859855492e-09,4.259771110268554e-10,3.53404158422043e-09,3.9240291746060474e-05,7.642490821792271e-09,1.81727528665545e-07
5.09247766175362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4350774672760951,0.06969392313078317,0.004876727137910352,1.2082491612624899e-06,0.005353525594256889,0.07595687906291193,0.03051373304277423,3.6914875062428076e-05,4.669010910292922e-10,0.0017955591419873097,2.026107585046741e-10,0.0005641102652274695,1.2910903657845041e-08,4.271188452450102e-06,3.130193226213426e-09,1.4985107064764397e-10,9.918897630174372e-06,0.0002642880359816344,0.004919153302966899,1.3769224103039907e-06,0.0006220972465302303,8.936343459742926e-09,2.178455900232582e-09,2.216825146874256e-07,2.361632370839154e-07,2.774413497882005e-07,0.0008625767398488083,0.009297717739500722,2.2672388734776867e-07,4.656513803552639e-12,0.00149436626029707,5.466999743404796e-09,0.0004182538229544016,3.865799277364656e-06,9.288179707487991e-08,3.0145183979916274e-11,4.650316335001397e-11,1.349749401103678e-10,1.0004927666373992e-07,2.9096359587610604e-05,1.3710540768517146e-10,7.327262234345905e-11,1.4572580833789756e-06,6.060411660977156e-07,8.373237504626158e-09,4.291271620951746e-10,3.5626126177517116e-09,3.956336438723704e-05,7.705412880442186e-09,1.8321618989446657e-07
5.100575588759357e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43505916547880547,0.06964423024373374,0.004865018895932873,1.2085548676276589e-06,0.00535395008106454,0.07605028142119419,0.0305367721139315,3.6881694246630434e-05,4.684603339814009e-10,0.0017947639228807755,2.0389724111795758e-10,0.0005642701716139927,1.29982095349622e-08,4.2583777161900825e-06,3.133443432298378e-09,1.4989844626699562e-10,9.897800222950426e-06,0.0002663099176874223,0.004915437286752567,1.3710305881937974e-06,0.0006224312044649161,8.90390761282452e-09,2.172263294735371e-09,2.223471830301457e-07,2.3617202106119522e-07,2.7828685305058285e-07,0.0008647050888978837,0.009315266469585887,2.268828858835971e-07,4.654320087232127e-12,0.0014961419822012636,5.464348641019442e-09,0.0004214535764541391,3.857719778122077e-06,9.294801654476941e-08,3.007980002358144e-11,4.636173422326861e-11,1.351477899730264e-10,9.995513306374073e-08,2.931902142321244e-05,1.3714816047580813e-10,7.38300737691299e-11,1.4653672831605614e-06,6.090611933877045e-07,8.410094578808469e-09,4.322941279013352e-10,3.591377080491851e-09,3.988886407212975e-05,7.76880763349918e-09,1.8471599181131787e-07
5.108673515765095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.435040916220747,0.069594576049045,0.004853339634536381,1.2088596449862364e-06,0.00535437170410571,0.0761435421552513,0.030559755904478562,3.6848569446685196e-05,4.700209033669605e-10,0.0017939695779117578,2.0519123239694808e-10,0.0005644297817202914,1.3086039490266734e-08,4.245627890922847e-06,3.136687655503022e-09,1.4994545827175945e-10,9.876773088218962e-06,0.0002683431180826484,0.004911724885909922,1.3651766864490441e-06,0.0006227644269861226,8.871658612662144e-09,2.1660893116426983e-09,2.2301183475184332e-07,2.361807057007234e-07,2.791315575126654e-07,0.0008668295819129294,0.009332765082507764,2.2704149343241923e-07,4.652138623383922e-12,0.0014979149433678837,5.461701063238193e-09,0.00042467124230884985,3.849656681557914e-06,9.301407309096572e-08,3.0014638638580354e-11,4.622098553559835e-11,1.3532034684047972e-10,9.986116100096609e-08,2.9542936207294227e-05,1.371906402515907e-10,7.439062480841263e-11,1.4734881328208034e-06,6.120833351532728e-07,8.446948794229632e-09,4.354780285034101e-10,3.620335775239109e-09,4.02168040432506e-05,7.832677660093839e-09,1.862269950318165e-07
5.116771442770832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4350227197179839,0.06954496051839093,0.004841689277332237,1.2091634979388969e-06,0.0053547904756322965,0.07623666123504226,0.03058268455603171,3.6815500270713987e-05,4.715827907305371e-10,0.001793176098971007,2.0649274118788154e-10,0.0005645890962927414,1.3174394503799533e-08,4.232938542919895e-06,3.1399259060030357e-09,1.4999210767778176e-10,9.855815884092832e-06,0.00027038765394966235,0.004908016099331864,1.359360404835793e-06,0.0006230969160401687,8.839595127129377e-09,2.1599338823078053e-09,2.2367645737996939e-07,2.361892916826263e-07,2.7997544947825567e-07,0.0008689501890697495,0.009350213388653831,2.2719971125505979e-07,4.649969340975921e-12,0.0014996851449598687,5.459056986873595e-09,0.0004279068470760175,3.841609962438029e-06,9.307996723723463e-08,2.9949698750836783e-11,4.6080912454436104e-11,1.3549261101209005e-10,9.976735941121811e-08,2.9768105876203956e-05,1.3723284750786963e-10,7.495427996009762e-11,1.4816204163148806e-06,6.15107507996558e-07,8.483799124841298e-09,4.386788834502062e-10,3.6494895039148575e-09,4.054719756091903e-05,7.897025542825454e-09,1.8774926025459016e-07
5.12486936977657e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4350045761844518,0.06949538362343383,0.00483006774813842,1.2094664310589509e-06,0.005355206407823656,0.07632963863233169,0.030605558209857536,3.6782486327857754e-05,4.731459876226656e-10,0.0017923834779635364,2.0780177607620757e-10,0.0005647481160778068,1.3263275541005293e-08,4.220309242363713e-06,3.1431581939852414e-09,1.5003839549661136e-10,9.834928271123552e-06,0.00027244354173125846,0.004904310925881845,1.353581445840169e-06,0.0006234286735720386,8.807715834996108e-09,2.153796938384265e-09,2.2434103846815822e-07,2.3619777968251848e-07,2.8081851530766636e-07,0.0008710668807389888,0.009367611200381265,2.273575406086329e-07,4.647812169468676e-12,0.0015014525881700434,5.45641638875807e-09,0.0004311604167758218,3.833579595482524e-06,9.314569950578078e-08,2.98849792937548e-11,4.59415101906322e-11,1.3566458279004206e-10,9.967372723267792e-08,2.99945323294056e-05,1.3727478273583634e-10,7.552104363119653e-11,1.48976391694954e-06,6.181336284398002e-07,8.520644545472562e-09,4.4189671177979264e-10,3.6788390675365725e-09,4.088005790286856e-05,7.961853867686747e-09,1.8928284825942734e-07
5.1329672967823075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4349864858319507,0.06944584533582437,0.004818474970979111,1.2097684488925133e-06,0.005355619512787108,0.07642247432069521,0.030628377006873403,3.674952722828939e-05,4.747104855999736e-10,0.001791591706808996,2.0911834538549012e-10,0.0005649068418220348,1.335268355268015e-08,4.207739563307996e-06,3.1463845296475195e-09,1.5008432273552677e-10,9.81410991227798e-06,0.0002745107975294882,0.0049006093643938755,1.347839514640276e-06,0.0006237597015253246,8.776019425632798e-09,2.1476784118272047e-09,2.250055655985797e-07,2.3620617037154195e-07,2.816607414195845e-07,0.0008731796274872822,0.009384958332022278,2.275149827462865e-07,4.645667038737609e-12,0.0015032172742211359,5.453779245740311e-09,0.0004344319768891412,3.825565555366381e-06,9.321127041720768e-08,2.982047920811074e-11,4.580277399784066e-11,1.3583626247849433e-10,9.95802634059402e-08,3.0222217429340916e-05,1.3731644642250907e-10,7.609092013644066e-11,1.4979184174375252e-06,6.211616129267036e-07,8.557484031837726e-09,4.45131532018186e-10,3.7083852661933645e-09,4.1215398363851716e-05,8.027165223982783e-09,1.9082781990551972e-07
