Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216),CHO2X(213)
2.4869484368487e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44206132048045665,0.10826457318705437,0.02115552471569533,2.7164755275710743e-06,5.423238246803374e-05,0.002439550213819308,0.0009819280290889602,1.4967066537992648e-05,3.975045723211515e-14,0.001605850545439513,4.295542246386634e-12,0.0003824105897602511,6.398276334693532e-10,9.527678993414322e-07,6.808037332097606e-11,2.578095305965716e-12,2.0297686548164215e-05,1.3638252519359227e-07,0.007765906843853032,0.0022562304244455856,0.00015781463155981762,4.1203784016584543e-07,8.451687523677353e-09,2.2841724640263717e-09,1.1258503537228345e-12,1.8072753117142264e-08,1.4129724187960206e-05,3.125935217379352e-06,2.505960580840834e-09,4.8252408002635825e-05,4.967828670197346e-09,2.1574119836441444e-07,3.036796221420976e-09,9.024904411836416e-10,2.5536711861055295e-11,9.44937812253605e-06,3.945856537167373e-12,1.1596459038110127e-08,3.84183221568181e-14,4.091071951917719e-08,1.0539455743557782e-11,7.921216405121159e-14,4.4229701088650975e-15,1.4220636505298847e-22,1.622739758454124e-14
2.4992444122805115e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44205517039356357,0.10825217163680238,0.021147624352071237,2.75926259075951e-06,5.4917110855773586e-05,0.002457767975832739,0.0009904274506249019,1.5108961526365922e-05,4.047463160479722e-14,0.0016103833553689137,4.367692194920036e-12,0.0003825220918341936,6.460478101264122e-10,9.65129916524226e-07,6.869113729987047e-11,2.6109122501786063e-12,2.0382074420606083e-05,1.385660763301105e-07,0.0077649010527299535,0.0022626214194501,0.00015819037642734142,4.1419391492961653e-07,8.472379835796059e-09,2.290563425355947e-09,1.1291614683855458e-12,1.8116795622048255e-08,1.4130293448084802e-05,3.148936064944961e-06,2.537317095791009e-09,4.861509340023494e-05,4.981782334359964e-09,2.191958821257544e-07,3.0630402946052777e-09,9.117280966178497e-10,2.5786219946948398e-11,9.467360964768371e-06,3.991245774185406e-12,1.1801776266508789e-08,3.9032875596061595e-14,4.130035082402033e-08,1.067605811090305e-11,8.048325162023164e-14,4.4939460167681855e-15,1.4675928119452978e-22,1.6432566635447065e-14
2.511540387712323e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44204905461854743,0.10823977075687259,0.02113972711618441,2.802484052154881e-06,5.560664049728005e-05,0.002476016395864451,0.0009989501423105069,1.5251082486110092e-05,4.12082973187435e-14,0.0016148904216391842,4.440499533767125e-12,0.00038263276302596906,6.522796981871869e-10,9.775647266238774e-07,6.930371838683658e-11,2.6439386806387054e-12,2.0466053743150457e-05,1.407705575366217e-07,0.007763895948691711,0.0022689777357283746,0.00015856514490500414,4.163466440852452e-07,8.492920191001032e-09,2.296918047056031e-09,1.1324558715628081e-12,1.8160724724265485e-08,1.4130859566065962e-05,3.1719833848227953e-06,2.56889015346681e-09,4.897839198021158e-05,4.995656356208028e-09,2.22683686903133e-07,3.089355845754161e-09,9.210031919178502e-10,2.6036848874378466e-11,9.485119425947277e-06,4.03685751471882e-12,1.2009353284106704e-08,3.9653310743958164e-14,4.1690611642899586e-08,1.0813462766538499e-11,8.176756259315873e-14,4.565660336312447e-15,1.5142992419704325e-22,1.6639099810198545e-14
2.5238363631441344e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44204297302143014,0.10822737055503205,0.021131833005811364,2.846141625198152e-06,5.6300974922190124e-05,0.0024942952516131003,0.0010074959665761374,1.5393422428752365e-05,4.1951530371518565e-14,0.0016193718872778563,4.5139627498105254e-12,0.0003827426278128284,6.585229962801964e-10,9.90071971859501e-07,6.991810900757323e-11,2.677174191547495e-12,2.0549625847485692e-05,1.4299600465562127e-07,0.007762891530821432,0.0022752995052565837,0.00015893894424510668,4.18496003854603e-07,8.513309502601606e-09,2.3032365282764166e-09,1.1357336569717568e-12,1.820454175919058e-08,1.413142297281318e-05,3.195076898053684e-06,2.6006798872425127e-09,4.934229929218299e-05,5.009451183237264e-09,2.2620466946129626e-07,3.11574245160649e-09,9.303155080658079e-10,2.6288596753860112e-11,9.502655917737127e-06,4.0826907021365036e-12,1.2219196598046916e-08,4.027963758446904e-14,4.20814826940544e-08,1.0951665748089497e-11,8.306515506307702e-14,4.6381163118459404e-15,1.5622057232107428e-22,1.6846995563018857e-14
2.536132338575946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44203692546902046,0.10821497103891675,0.0211239420187269,2.890237012642512e-06,5.700011757086404e-05,0.0025126043224539714,0.0010160647866203241,1.5535974409421304e-05,4.270440695063358e-14,0.0016238278946825628,4.5880802602094805e-12,0.00038285170995685115,6.647774047575195e-10,1.002651292233336e-06,7.053430162999952e-11,2.710618371129021e-12,2.0632792085185946e-05,1.4524245250721966e-07,0.007761887798130979,0.00228158685935786,0.00015931178160812672,4.2064197077171646e-07,8.533548679343309e-09,2.309519067281985e-09,1.138994917920754e-12,1.824824804881465e-08,1.4131984092603994e-05,3.2182163273342926e-06,2.6326864264995647e-09,4.970681092004819e-05,5.023167260921095e-09,2.2975888494679523e-07,3.142199691308403e-09,9.396648256620017e-10,2.654146169270364e-11,9.519972831089865e-06,4.128744278465502e-12,1.2431312590606061e-08,4.091186581509e-14,4.247294481594147e-08,1.1090663069095179e-11,8.437608686906895e-14,4.711317173515977e-15,1.611335313802366e-22,1.7056252288393983e-14
2.5484283140077573e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420309118289034,0.10820257221603267,0.021116054152704386,2.9347719065372148e-06,5.7704071794964066e-05,0.0025309433894198734,0.0010246564664062579,1.5678731527198088e-05,4.346700343191296e-14,0.0016282585856175961,4.6628504131893665e-12,0.0003829600325255295,6.710426257114899e-10,1.0153023256038863e-06,7.11522887635508e-11,2.744270801731025e-12,2.0715553826965937e-05,1.475099348952284e-07,0.007760884749566,0.0022878399287054978,0.00015968366406437617,4.2278452168712786e-07,8.553638625402292e-09,2.315765861452798e-09,1.1422397473319534e-12,1.8291844902052124e-08,1.4132543343199713e-05,3.2414013970066753e-06,2.6649098967881793e-09,5.007192248158884e-05,5.036805032704389e-09,2.333463868976113e-07,3.1687271463990636e-09,9.49050924940063e-10,2.6795441795808698e-11,9.537072536245958e-06,4.175017184451304e-12,1.2645707519635454e-08,4.1550004848535964e-14,4.2864978968214424e-08,1.1230450719809211e-11,8.57004156042147e-14,4.7852661377686995e-15,1.6617113479738803e-22,1.7266868349180802e-14
2.5607242894395687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202493196943216,0.10819017409375693,0.021108169405515895,2.979747988212157e-06,5.841284085801962e-05,0.0025493122351824037,0.0010332708706582625,1.5821686925451806e-05,4.423939637786518e-14,0.0016326641012106924,4.7382714888375735e-12,0.00038306761791176446,6.77318362990703e-10,1.0280247077579796e-06,7.177206295849869e-11,2.778131059925072e-12,2.0797912461952226e-05,1.4979848461330645e-07,0.007759882384010634,0.002294058843326187,0.00016005459859565514,4.2492363375023875e-07,8.573580240365214e-09,2.321977107284748e-09,1.1454682377144255e-12,1.8335333614650962e-08,1.4133101135959218e-05,3.264631833048113e-06,2.697350419761863e-09,5.04376296280783e-05,5.050364940001998e-09,2.369672272528547e-07,3.1953244008006904e-09,9.58473585788811e-10,2.7050535165452645e-11,9.553957382742607e-06,4.221508359797826e-12,1.2862387519015257e-08,4.2194063814505065e-14,4.325756623265899e-08,1.1371024668016605e-11,8.703819861316414e-14,4.859966407165805e-15,1.7133574371073067e-22,1.7478842058097102e-14
2.57302026487138e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420189857597182,0.1081777766793391,0.02110028777493246,3.0251669282631818e-06,5.9126427935975754e-05,0.0025677106440335777,0.0010419078648582617,1.5964833792159077e-05,4.502166253605352e-14,0.0016370445819500394,4.8143416999054175e-12,0.0003831744878532911,6.836043222153704e-10,1.040818072481776e-06,7.239361680529415e-11,2.812198716605705e-12,2.087986939697048e-05,1.5210813345113624e-07,0.007758880700291923,0.002300243732603252,0.00016042459209685884,4.270592844085862e-07,8.59337441922543e-09,2.328153000375356e-09,1.1486804811552206e-12,1.8378715469511607e-08,1.4133657875950285e-05,3.2879073630610304e-06,2.7300081131202033e-09,5.080392804389795e-05,5.0638474221781904e-09,2.4062145636256486e-07,3.2219910408091485e-09,9.679325877612003e-10,2.7306739900915937e-11,9.570629699429046e-06,4.2682167432424545e-12,1.3081358599121415e-08,4.284405156146667e-14,4.365068781408452e-08,1.1512380859801039e-11,8.838949298055708e-14,4.9354211697186045e-15,1.7662974701766676e-22,1.769217166088754e-14
2.5853162403031916e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420130730696235,0.10816537997990261,0.021092409258724267,3.071030386538089e-06,5.984483611775382e-05,0.0025861384018678133,0.0010505673152422282,1.6108165360208256e-05,4.581387883747206e-14,0.0016414001676814949,4.891059192615705e-12,0.00038328066345154766,6.899002107920552e-10,1.0536820516307109e-06,7.301694293393278e-11,2.8464733370886053e-12,2.0961426055848535e-05,1.544389122006568e-07,0.0077578796971839135,0.002306394725279874,0.00016079365137750958,4.2919145141762024e-07,8.613022052384793e-09,2.334293735424423e-09,1.151876569357458e-12,1.8421991737107667e-08,1.4134213962058825e-05,3.311227716262692e-06,2.7628830908410568e-09,5.117081344616142e-05,5.07725291654104e-09,2.4430912299757647e-07,3.2487266550786937e-09,9.7742771008679e-10,2.7564054099475287e-11,9.587091794488514e-06,4.315141272565851e-12,1.330262664730496e-08,4.349997665837262e-14,4.40443250411725e-08,1.1654515220303106e-11,8.975435554121629e-14,5.01163359953687e-15,1.8205556140995147e-22,1.7906855379545062e-14
2.597612215735003e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442007193769751,0.10815298400244629,0.02108453385466083,3.117340012123335e-06,6.056806840579996e-05,0.0026045952961642515,0.0010592490887966284,1.6251674907688605e-05,4.661612239492738e-14,0.001645730997606017,4.968422047475621e-12,0.0003833861651900068,6.962057379277658e-10,1.0666162751983996e-06,7.364203401334206e-11,2.880954481207782e-12,2.104258387873489e-05,1.56790850662359e-07,0.007756879373411481,0.0023125119494623475,0.00016116178316330078,4.3132011281951487e-07,8.632524025633987e-09,2.3403995062393466e-09,1.1550565936077356e-12,1.8465163675291064e-08,1.4134769787096558e-05,3.33459262347517e-06,2.795975463104622e-09,5.1538281584345664e-05,5.090581858347563e-09,2.4803027435944115e-07,3.275530834611629e-09,9.869587316957178e-10,2.782247585624682e-11,9.603345955466734e-06,4.362280884860031e-12,1.3526197428383376e-08,4.416184739645657e-14,4.4438459367283334e-08,1.179742365451017e-11,9.113284288024487e-14,5.088606856778845e-15,1.8761563148457882e-22,1.8122891391808193e-14
2.6086785936236334e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200193084215106,0.10814182824571403,0.02107744865004365,3.1594015024884377e-06,6.122310448815437e-05,0.0026212312383210494,0.0010670816619725804,1.638098015381827e-05,4.7346778779515505e-14,0.0016496076928511723,5.038598762715877e-12,0.0003834805570502198,7.018887144389641e-10,1.0783168281304543e-06,7.42061189894755e-11,2.912163720485623e-12,2.1115286117466393e-05,1.5892571066794491e-07,0.007755979661757553,0.002317988684533287,0.0001614923142548326,4.3323289286744457e-07,8.649951990723553e-09,2.345864965000831e-09,1.1579049558475524e-12,1.850393024767558e-08,1.4135270126262297e-05,3.355658912455568e-06,2.825944558352976e-09,5.186949766065975e-05,5.102512811606576e-09,2.514079777819808e-07,3.2997128833409175e-09,9.955671620814034e-10,2.8056000822870006e-11,9.617798790760407e-06,4.4048895528831865e-12,1.3729384634254572e-08,4.476262121431057e-14,4.4793590052729964e-08,1.1926699678124998e-11,9.238517722274416e-14,5.158535895522716e-15,1.9273652613515034e-22,1.831847844158186e-14
2.6197449715122637e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199669476311265,0.10813067308428516,0.021070365962830098,3.2018269024068566e-06,6.188205252700048e-05,0.00263789045740927,0.001074932113863667,1.651041931933185e-05,4.80856763168608e-14,0.0016534645486854605,5.1092951237380246e-12,0.00038357443328763914,7.075790546855656e-10,1.0900737056646995e-06,7.477162237792986e-11,2.943539554606026e-12,2.1187667549745223e-05,1.610777537217096e-07,0.007755080498304036,0.0023234382628758254,0.00016182210424463161,4.3514280022089884e-07,8.667263324288918e-09,2.3513023989853276e-09,1.1607404458431781e-12,1.8542614222041497e-08,1.4135770845320778e-05,3.3767608794522106e-06,2.8560899042255733e-09,5.2201179282288814e-05,5.114382422552872e-09,2.548128730233836e-07,3.3239498456671575e-09,1.0042043300192822e-09,2.8290419974523248e-11,9.632086674294993e-06,4.447670800921194e-12,1.3934445655404035e-08,4.536822315076022e-14,4.514909512390238e-08,1.2056596356588041e-11,9.364863413773329e-14,5.229086035399185e-15,1.9796999212646068e-22,1.8515157912076707e-14
2.630811349400894e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419914854398152,0.1081195185230096,0.021063285791393542,3.2446173916557817e-06,6.254491453357478e-05,0.002654572801725475,0.0010828003490480542,1.663998759892599e-05,4.883287159350917e-14,0.001657301665237532,5.180509597965591e-12,0.00038366780762047486,7.132765504723048e-10,1.101886634465998e-06,7.533853891291768e-11,2.9750816516798193e-12,2.1259729256730762e-05,1.632469995135934e-07,0.007754181882032888,0.0023288607765692038,0.000162151157867399,4.37049819473098e-07,8.68445866249044e-09,2.3567119475994946e-09,1.1635631293031264e-12,1.858121649031226e-08,1.4136272218425927e-05,3.397898331528976e-06,2.886411573333978e-09,5.253332341641795e-05,5.126191004184357e-09,2.582449912731882e-07,3.3482414282631767e-09,1.0128700737713515e-09,2.8525731918556255e-11,9.64621123096588e-06,4.490623852938978e-12,1.4141384441832293e-08,4.59786586802787e-14,4.550496132229089e-08,1.2187110665674654e-11,9.492325434617438e-14,5.300259550629218e-15,2.0331786970189194e-22,1.87129284016311e-14
