Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68)
8.202425337502569e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679959276,0.11866996602956269,0.022821567693048436,7.736734839051032e-82,3.428585754116216e-39,3.3510474818177766e-26,8.420311255233348e-59,2.273873513381857e-39,1.2223291400746879e-92,7.239290825163946e-15,7.055295985487819e-77,7.23929082503234e-15,2.2774205008115044e-52,5.1548858365773946e-51,1.2360759976077686e-77,1.4332272619169279e-78,1.2070402045008109e-27,2.6076538494372173e-59,3.9535754570557623e-13,1.1705834247678047e-14,4.6862392841592394e-17,1.0164498878335027e-27,3.7637410656549885e-27,4.6862366714707523e-17,1.3018535584569545e-23,6.767339561042785e-27,4.8711573921656205e-31,5.327723379696805e-52,2.7825224424869258e-39,1.79968662528607e-37,3.386095419663895e-27,1.829149695802014e-51,2.1768459313394615e-71,3.225787805659489e-74,8.801025566738073e-23,8.571605952615003e-85,2.3407608707378814e-63,6.271996747886233e-63,3.3114384405460757e-71,2.9511575862730556e-51,4.857420445650339e-74,4.549937777930621e-40
1.640490630163928e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991856,0.11866996602916004,0.022821567693042583,2.980064566771925e-79,2.7428854907662395e-38,1.340435332854856e-25,8.105679232508136e-57,1.819113197793525e-38,4.702028098170171e-90,1.4478630745277112e-14,4.51544385635767e-75,1.447863074475069e-14,3.6439036685740243e-51,8.247888635689611e-50,2.378227550039272e-75,2.757549274413024e-76,4.828185376761694e-27,1.6451163590531652e-57,7.907177725930509e-13,2.3411747881129477e-14,9.372512971002192e-17,4.065818683560004e-27,1.505503965492541e-26,9.372502517492433e-17,5.204734955121923e-23,5.411079278281417e-26,5.884638255623828e-30,2.56768526552226e-50,2.226029761970822e-38,1.4397673899569362e-36,1.3544448853805316e-26,5.850328849439251e-50,4.188281641977934e-69,6.214599501409494e-72,1.7602352229123741e-22,3.299465641242035e-82,1.4973381802216963e-61,2.007056718185788e-61,4.177780425169011e-69,4.721892149629897e-50,9.35803442663004e-72,3.639971417432009e-39
3.28098682299127e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767983713,0.11866996602835475,0.022821567693030877,1.2738489570576704e-76,2.1943158811614675e-37,5.361831035457237e-25,8.659757669742243e-55,1.4552963062813748e-37,2.007819232327752e-87,2.895731058560341e-14,2.889901457870103e-73,2.8957310583497713e-14,5.830270509730994e-50,1.3196670178704388e-48,5.078962371032063e-73,5.889044664985921e-74,1.9312790632605636e-26,1.0444715402438489e-55,1.5814382262892864e-12,4.682357514792993e-14,1.8745068226535053e-16,1.6263303713046987e-26,6.022030231477509e-26,1.8745026390793794e-16,2.079737803958155e-22,4.32436344688791e-25,7.883223596278527e-29,1.3730268289367016e-48,1.7808268513178398e-37,1.1518325819493047e-35,5.417791947258707e-26,1.8701927310261735e-48,8.944526893312213e-67,1.3285686711081048e-69,3.5205729784755715e-22,1.4096399023105623e-79,9.573252774728987e-60,6.422604737714691e-60,5.304563699903067e-67,7.555059409546334e-49,2.000592720610235e-69,2.9119851267353173e-38
6.5619792086459545e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679674265,0.11866996602674416,0.022821567693007465,5.8693011755995986e-74,1.7554568740077343e-36,2.144795819548981e-24,9.973279069367344e-53,1.1642393333511518e-36,9.24474132980026e-85,5.791467026665582e-14,1.8495424638370675e-71,5.7914670258233e-14,9.328452355086551e-49,2.1114683210876261e-47,1.169470139715601e-70,1.355997674467711e-71,7.725126084511068e-26,6.647616575190243e-54,3.1628791333669043e-12,9.36472296811212e-14,3.749021037789299e-16,6.505319852447945e-26,2.4088143993059094e-25,3.749004286248087e-16,8.301720145760585e-22,3.452295744632587e-24,1.1372041979954283e-27,7.911850018524294e-47,1.4246600074183372e-36,9.214917681433459e-35,2.167118436595324e-25,5.972367828472282e-47,2.0595452078631122e-64,3.0611857917637905e-67,7.041538181946179e-22,6.492710036764001e-77,6.114440707952371e-58,2.0552339225339055e-58,6.752005825133523e-65,1.208812050575131e-47,4.609679545505698e-67,2.3295905220718703e-37
1.3123963979955323e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.02282156769296064,2.8300046604574126e-71,1.4043690446699463e-35,8.579671351592588e-24,1.2020853408251175e-50,9.313923645771436e-36,4.455797235742901e-82,1.1582938963035987e-13,1.1837089032515732e-69,1.1582938959666861e-13,1.492553884765198e-47,3.3783413031687525e-46,2.8185907083373554e-68,3.2681481237860414e-69,3.090052405176149e-25,4.229775052671474e-52,6.325760946262723e-12,1.8729453874586522e-13,7.498062213892489e-16,2.602121671622403e-25,9.635257673141768e-25,7.497995070660993e-16,3.3069765664504355e-21,2.7503831906970975e-23,1.7153562388645525e-26,4.7699583756708713e-45,1.1397231119717967e-35,7.372326804018065e-34,8.668470474110607e-25,1.903355259487169e-45,4.963794962184047e-62,7.3805659596031486e-65,1.408462735826395e-21,3.1299648413351627e-74,3.897391670293999e-56,6.576728006620072e-57,8.592108040980265e-63,1.9341012767397893e-46,1.1114334207061108e-64,1.863672143633103e-36
2.624793352257406e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,1.3960968348735667e-68,1.1234996583999394e-34,3.432251293509267e-23,1.4824587510538722e-48,7.451142229245706e-35,2.197714307047476e-79,2.316588283641649e-13,7.575741948953912e-68,2.3165882822939987e-13,2.3880872453094187e-46,5.405311246436311e-45,6.951337131872097e-66,8.060052775519655e-67,1.2360213604063614e-24,2.682904423279889e-50,1.2651524567016699e-11,3.745891568687992e-13,1.4996196258442805e-15,1.0408426606151741e-24,3.854099454436006e-24,1.4995926600123594e-15,1.3119460669940451e-20,2.182183309303236e-22,2.6458145830076503e-25,2.9418071471718006e-43,9.117696448916558e-35,5.898476251503653e-33,3.467382265081927e-24,6.041343490233696e-44,1.2241916754472036e-59,1.8204676948751646e-62,2.817544078840322e-21,1.5439117471937923e-71,2.4742615287529506e-54,2.1045361097130764e-55,1.0899282398289184e-60,3.0945635107346766e-45,2.741588348398355e-62,1.490935617624507e-35
5.2495872607811537e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,6.932364716056691e-66,8.988063027844401e-34,1.3731991537767324e-22,1.840274539057137e-46,5.9609146621242655e-34,1.0912246435481549e-76,4.633177058573625e-13,4.848475725044561e-66,4.633177053183027e-13,3.820939850883575e-45,8.648379150219948e-44,1.7257862984159667e-63,2.0010419140999742e-64,4.944086270788231e-24,1.6890611899331503e-48,2.5303051788373996e-11,7.491783930884511e-13,2.999267663456409e-15,4.163320594722707e-24,1.5416361548184926e-23,2.999158950427094e-15,5.1629882738204873e-20,1.71738695097254e-21,4.106205833691362e-24,1.8260280576083773e-41,7.294011590976641e-34,4.7197405953645913e-32,1.386947505061455e-23,1.902307016464513e-42,3.039251159836801e-57,4.519325324673042e-60,5.6375607958677375e-21,7.666001659126362e-69,1.5583964180555874e-52,6.734401773506123e-54,1.3722489063609413e-58,4.951302379685902e-44,6.806813559668624e-60,1.1927444749299925e-34
1.0499175077828648e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,3.415944260386204e-63,7.190553633201457e-33,5.495079305652697e-22,2.267039879478848e-44,4.768731367102659e-33,5.377392592973086e-74,9.266354609461026e-13,3.1030238337141745e-64,9.266354587898698e-13,6.113502159011051e-44,1.3836972999470264e-42,4.2521411663073366e-61,4.930331418264555e-62,1.9776347001395198e-23,1.0473680695335128e-46,5.0606106150485984e-11,1.4983568654228905e-12,5.998652845232337e-15,1.665287804354952e-23,6.166514133618481e-23,5.998211471485112e-15,2.0003427775718135e-19,1.3304768286424685e-20,6.321921601103177e-23,1.1246746309369692e-39,5.834974752091281e-33,3.7772614171942316e-31,5.547745490278684e-23,5.897832919912704e-41,7.488317628124034e-55,1.11321274464283e-57,1.1285010353905062e-20,3.777431387952838e-66,9.665591534516168e-51,2.1549276439984685e-52,1.7015621526079667e-56,7.922083099631944e-43,1.6770131697128548e-57,9.541888839261311e-34
2.0998350711923639e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,1.6421380385442972e-60,5.752607224604446e-32,2.1997053043239124e-21,2.724716255282981e-42,3.814983806194839e-32,2.5856033269666372e-71,1.8532709715329387e-12,1.985933885345318e-62,1.8532709629080504e-12,9.781596383561136e-43,2.2137835783460362e-41,1.0222222512212813e-58,1.1852564080688868e-59,7.910539392122296e-23,6.309383725370464e-45,1.0121221455229949e-10,2.996713809672312e-12,1.1997809957607984e-14,6.660826989211312e-23,2.466580971226202e-22,1.1995996291635518e-14,7.525808050167366e-19,1.0005304135236121e-19,9.492075130356638e-22,6.757253948641601e-38,4.667603959975088e-32,3.0239692561254872e-30,2.2190623084128903e-22,1.7757812251536796e-39,1.8001799968552197e-52,2.674447742018328e-55,2.2609573965784432e-20,1.815973730300669e-63,5.823247040206953e-49,6.895269856253586e-51,2.049391129327046e-54,1.2675328176214e-41,4.030725937216244e-55,7.633402875686947e-33
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,7.515198426960275e-58,4.602348306542214e-31,8.810188050468755e-21,3.1177419061239014e-40,3.0519847023423786e-31,1.1838082878849895e-68,3.706541994343821e-12,1.2709957558002236e-60,3.706541959844597e-12,1.5650530033908842e-41,3.5416314235565223e-40,2.33985150658644e-56,2.7130160765912543e-57,3.16421604146658e-22,3.607850353699808e-43,2.0242443006628467e-10,5.993427696493351e-12,2.3997872002061694e-14,2.664071304466342e-22,9.866125844620679e-22,2.3990285181016217e-14,2.6872809404959026e-18,7.132832709212439e-19,1.3559761211094204e-20,3.864341868519675e-36,3.7334816865375892e-31,2.4221261318480328e-29,8.875961616043907e-22,5.072882373572863e-38,4.1204717164012976e-50,6.113718658797895e-53,4.537735917175944e-20,8.311351214097053e-61,3.330068283366977e-47,2.206167708301487e-49,2.3421929771063205e-52,2.0280507763185103e-40,9.222282180990837e-53,6.106548769859362e-32
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764873012,0.11866996572073289,0.022821567688559218,6.257802750832171e-57,1.3160270756777564e-30,1.8736275504556604e-20,1.974306819347639e-39,9.060575552870708e-31,9.812454715347499e-68,5.559813018791915e-12,7.216333816943142e-60,5.559812945481334e-12,5.920909037678729e-41,1.3501830548002194e-39,1.7092236220066345e-55,1.9818105915583458e-56,6.723959453024603e-22,1.9505108512063466e-42,3.036366442906281e-10,8.990141581636581e-12,3.599984874952648e-14,5.660770569455306e-22,2.096522638938581e-21,3.5983293456398956e-14,5.294766487556319e-18,1.912583271379394e-18,4.735777496487782e-20,2.0788239374108513e-35,1.0674436490959087e-30,6.930069472568333e-29,1.8860995862352538e-21,2.275078067007472e-37,3.0099153194995266e-49,4.487823379781722e-52,6.826380235893909e-20,6.908250745226473e-60,1.8003544493610775e-46,1.0353810564803406e-48,1.488900427357108e-51,7.672524835270755e-40,6.77183685179287e-52,1.7460627731138238e-31
8.399340451649357e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830683,0.11866996561765542,0.02282156768706086,3.366222302324542e-56,2.7759647123003148e-30,3.198244136423701e-20,8.022875941932714e-39,1.9742507849860192e-30,4.8704947082267864e-67,7.413084044876794e-12,2.7752540406044915e-59,7.413083919818267e-12,1.5412081646484694e-40,3.632530379951669e-39,7.704086628157263e-55,8.932706587330434e-56,1.1470284319310933e-21,6.860648092981657e-42,4.0484885722532975e-10,1.198685546510204e-11,4.8003879485590594e-14,9.656010421966323e-22,3.576375252379231e-21,4.79750212547028e-14,8.447839045896217e-18,3.812642826025225e-18,1.1471521362313781e-19,7.563105873222586e-35,2.251358865587137e-30,1.4625036774911403e-28,3.217397620789133e-21,7.027041240826768e-37,1.3566665677824376e-48,2.2333664103308923e-51,9.126890352632187e-20,3.792112466986837e-59,6.332555950527724e-46,3.2273980603424414e-48,5.900580249649477e-51,1.9971530149613952e-39,3.370300186155967e-51,3.6828975130121744e-31
1.2599010705287352e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761746024,0.11866996541150045,0.022821567684064147,5.191727786429789e-55,7.582395670618105e-30,6.627748698839308e-20,6.29778550188768e-38,5.7306353194586475e-30,5.078392159294882e-66,1.1119626100887017e-11,2.1121835671140423e-58,1.1119625841972212e-11,5.6560089203371025e-40,1.4690183207727512e-38,6.993803373031864e-54,8.109038349130055e-55,2.3747768529167037e-21,4.1230855451624087e-41,6.072732800680227e-10,1.798028322809541e-11,7.201710906731523e-14,1.9989476898570013e-21,7.404272665474492e-21,7.195547207466504e-14,1.5730312248960404e-17,9.51687106153116e-18,3.7242999735659936e-19,5.088553914756065e-34,6.1483000884841345e-30,3.9975947091579147e-28,6.6609836895098934e-21,3.525908901880065e-36,1.2315613446721343e-47,3.177840408485237e-50,1.3755758887272233e-19,6.260686895016998e-58,3.805773268046883e-45,1.589952329099464e-47,4.1958705359858e-50,7.32926345749758e-39,4.794844084638221e-50,1.005888709194588e-30
1.6798680958925347e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596613657,0.1186699652053455,0.022821567681067433,2.8779982671450323e-54,1.5865604060034905e-29,1.1280775601545935e-19,2.539881648678643e-37,1.2532242596995466e-29,2.5094085861441646e-65,1.4826168162914517e-11,7.975592283549862e-58,1.4826167722572796e-11,1.4666438433646377e-39,3.978749481019974e-38,3.1465890324885003e-53,3.648319875271341e-54,4.038873715798592e-21,1.4428697138046134e-40,8.096976981682431e-10,2.3973710984919152e-11,9.603875511365021e-14,3.39935221312635e-21,1.2592472756899653e-20,9.593121526085769e-14,2.4276363042174318e-17,1.8416856397841684e-17,8.763457918272034e-19,1.7956060966372337e-33,1.2862706110399316e-29,8.369386977998968e-28,1.132821737699067e-20,1.0707919132822403e-35,5.5408583969331165e-47,1.5487381711328333e-49,1.8428262192413615e-19,3.3168239118733144e-57,1.3318370061169649e-44,4.988359286245876e-47,1.6523533494010097e-49,1.9005315361905975e-38,2.3373477912080296e-49,2.104609572568876e-30
2.0998351212563343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757576707,0.11866996499919055,0.02282156767807072,1.2091274103544351e-53,2.8884014435867506e-29,1.7246213928805137e-19,8.086452796669258e-37,2.3512172433001185e-29,9.735933208600148e-65,1.853271023138768e-11,2.4395700126082797e-57,1.8532709558651962e-11,3.2067790997660304e-39,8.937154851369122e-38,1.1118923404838184e-52,1.2891761829881124e-53,6.170486863568098e-21,4.049887939164985e-40,1.012122111187243e-09,2.996713873513269e-11,1.2006995115469515e-13,5.1929194518211664e-21,1.92380530652211e-20,1.1990191546854797e-13,3.375082585550989e-17,3.1056587680670475e-17,1.752835824013663e-18,5.106514195173439e-33,2.3413113598543814e-29,1.524455299613958e-27,1.730637588525324e-20,2.640719058160826e-35,1.9579140464952187e-46,5.934532203720161e-49,2.3147517036704793e-19,1.4206091857344362e-56,3.7382611733927217e-44,1.2822407421033968e-46,5.1956741530121705e-49,4.155465072682423e-38,8.957397056804058e-49,3.831275991569304e-30
2.5198021466201338e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727554920486,0.1186699647930356,0.022821567675074005,4.377863423987499e-53,4.791039890342812e-29,2.4549213105021687e-19,2.226675755043131e-36,3.980183586151954e-29,3.2422509090553716e-64,2.2239252306422253e-11,6.503049747985126e-57,2.2239251349398483e-11,6.251463655550265e-39,1.7718110546472064e-37,3.380739637681779e-52,3.919739036847592e-53,8.778135533162216e-21,9.858331415813317e-40,1.2145465190324317e-09,3.596056647861572e-11,1.4411135597780268e-13,7.386680285152716e-21,2.7367468002415637e-20,1.4386748187836296e-13,4.381890497932376e-17,4.7719643541685006e-17,3.1438975293154825e-18,1.2617446997778613e-32,3.882882112954061e-29,2.5298136326801044e-27,2.4619198801188658e-20,5.668375242194473e-35,5.9529950267341364e-46,1.9877381947848252e-48,2.791437533001566e-19,5.286586397434391e-56,9.099811506196241e-44,2.891353572292597e-46,1.412606942834868e-48,8.100885427119097e-38,3.0004323111508685e-48,6.354559056413519e-30
3.3597361973477332e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751322731,0.11866996438072575,0.022821567669080577,5.777924560900834e-52,1.0874325843058535e-28,4.3150937333246444e-19,1.3556023169799465e-35,9.252526204963674e-29,3.5030644180072307e-63,2.9652336476073365e-11,3.601538281901997e-56,2.9652334795554e-11,1.8741611557429955e-38,5.394602177246394e-37,2.7278448419382867e-51,3.1626362517049426e-52,1.5414607363491737e-20,4.4608928364923435e-39,1.6193953192767243e-09,4.794742194548876e-11,1.922259285863335e-13,1.2968410726019035e-20,4.8055775961370596e-20,1.9178329245056959e-13,6.500647577619118e-17,9.32002749365491e-17,8.035521284252258e-18,5.827376719173647e-32,8.809671260569594e-29,5.746551270062049e-27,4.322879635453433e-20,1.953392631118756e-34,4.803037578866633e-45,1.904418084823006e-47,3.75902090080212e-19,7.104806665596083e-55,4.1177115458887134e-43,1.1403207607086482e-45,8.384061239636362e-48,2.428612156957727e-37,2.8772131740321914e-47,1.4420905202548374e-29
4.199670248075332e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747153413,0.11866996396841589,0.02282156766308715,3.402656611367975e-51,2.081842227830279e-28,6.710585501507489e-19,5.309747835389257e-35,1.7938292902104752e-28,1.962721530663511e-62,3.7065420671932144e-11,1.3135867845645208e-55,3.706541806050108e-11,4.4635379354230417e-38,1.2925735708797669e-36,1.2850265948864044e-50,1.4898132657761017e-51,2.3953946583318275e-20,1.4247946909689247e-38,2.024244098839643e-09,5.993427738545942e-11,2.4038487026297707e-13,2.0148204449603936e-20,7.467418982373608e-20,2.3967859479293055e-13,8.669741155969439e-17,1.5490148874090783e-16,1.6702315891556776e-17,1.8734887417781352e-31,1.6859160825829585e-28,1.1008456289916707e-26,6.717165231777974e-20,5.069789496583605e-34,2.2625067386257283e-44,9.292852240372674e-47,4.745632886278164e-19,4.1180017974418e-54,1.3151956982110684e-42,3.340028816476847e-45,3.2484731482211466e-47,5.784034928652661e-37,1.4049471432243358e-46,2.7603980108785065e-29
5.87953834953053e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072738814777,0.11866996314379624,0.022821567651100293,7.1489932938018845e-50,5.616591876352658e-28,1.3103783717398705e-18,4.797342150952317e-34,4.89700000244872e-28,4.177181508468018e-61,5.1891589142020605e-11,1.0351698690394182e-54,5.189158404813861e-11,1.7031002290764456e-37,4.949220358622816e-36,1.7611350941096096e-49,2.041674057506337e-50,4.672687791787977e-20,8.702500093755575e-38,2.8339415960773647e-09,8.390798818490078e-11,3.3684067094262794e-13,3.928555121946491e-20,1.4565324972284775e-19,3.3540786475639186e-13,1.3071374785830193e-16,3.233364461388464e-16,4.967642873132767e-17,1.1397034048654823e-30,4.544637689492484e-28,2.97257924153829e-26,1.3101204180764117e-19,2.1311378969670643e-33,3.100375251729806e-43,1.2335839331307466e-45,6.775799177920402e-19,8.411584055140658e-53,8.033251579339571e-42,1.8175698056638865e-44,2.922202298882387e-46,2.2069521682888453e-36,1.869883938052567e-45,7.444835402204897e-29
7.315159467940607e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731688549,0.11866996243907352,0.022821567640856286,3.593695236669198e-49,1.0755149754769404e-27,2.0262203828927517e-18,1.7533971022922014e-33,9.419378259759885e-28,2.0621949306171762e-60,6.456208433235398e-11,3.638653384464535e-54,6.45620764606761e-11,4.040404256218535e-37,1.174584533438969e-35,7.566937451559971e-49,8.772033688569687e-50,7.221075619634923e-20,2.6365278309027384e-37,3.5259118261226095e-09,1.0439600467709731e-10,4.1942395912774293e-13,6.068778405346296e-20,2.250716336024583e-19,4.1715360967621477e-13,1.6803955017082677e-16,5.107302188490513e-16,9.949149580256467e-17,3.468761437888897e-30,8.696520725748461e-28,5.694908110775935e-26,2.0243736613627201e-19,5.2524332534648755e-33,1.332034610038931e-42,5.4198582973925076e-45,8.571006597610443e-19,4.33923021711852e-52,2.4338017279345856e-41,5.261812457415822e-44,1.0630495013264517e-45,5.2357428048489506e-36,8.221796622857169e-45,1.4252213123713405e-28
9.319371427855226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072721739911,0.11866996145523898,0.022821567626555045,2.2544944972066387e-48,2.2156395367154074e-27,3.2867264930947093e-18,7.513020761063764e-33,1.9464099875004522e-27,1.1871844426068468e-59,8.22508448666434e-11,1.5112065210547678e-53,8.225083210579846e-11,1.057573283988163e-36,3.0728860451707465e-35,3.890874374958456e-48,4.5103147117517005e-49,1.1706779103375279e-19,8.963030389649772e-37,4.4919430779480356e-09,1.329984868875493e-10,5.349573158347827e-13,9.83338638695726e-20,3.6484454341418643e-19,5.311756984564677e-13,2.2009680709480532e-16,8.300058504594804e-16,2.1118534396591832e-16,1.1939354737690555e-29,1.789816812111568e-27,1.1736771888261318e-25,3.2813167550540537e-19,1.404586506624348e-32,6.84873583257646e-42,2.9243260762585866e-44,1.1170022120695358e-18,2.7752601244612164e-51,8.273996802333543e-41,1.7283095220306051e-43,4.4803242518667127e-45,1.370455858501246e-35,4.4396372382522145e-44,2.9349504287198124e-28
1.1323583387769844e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727117912717,0.11866996047140459,0.022821567612253804,1.2180204296964718e-47,3.967769434890196e-27,4.851482528389598e-18,2.5063716975808217e-32,3.490763155018997e-27,6.890403118272274e-59,9.993960554929401e-11,4.877374257453184e-53,9.993958672133076e-11,2.30125324884443e-36,6.681211220354681e-35,1.6581851436766245e-47,1.922051243497997e-48,1.727367750435735e-19,2.4013993890285477e-36,5.45797421226391e-09,1.6160096894518825e-10,6.507819387048288e-13,1.4501612071542179e-19,5.382780689835777e-19,6.450816152537296e-13,2.7219971078945415e-16,1.2068489327918476e-15,3.813869377475011e-16,3.210860915715908e-29,3.202067692938028e-27,2.102281725759868e-25,4.840801839649864e-19,3.0597672459513845e-32,2.918294171749772e-41,1.1849575115780202e-43,1.3877156414889301e-18,1.450105066604959e-50,2.2168389097893575e-40,4.574135075107815e-43,1.4855991924666048e-44,2.9820860245788685e-35,1.80462940708103e-43,5.253898994047959e-28
1.3327795347684462e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307270184263,0.1186699594875703,0.022821567597952563,4.3031385037527586e-47,6.463876738958383e-27,6.720438118273945e-18,6.607496414793684e-32,5.691059509059219e-27,2.4366112181951894e-58,1.176283663800992e-10,1.2752139057547705e-52,1.1762834030743732e-10,4.403995368736354e-36,1.2775907684185912e-34,5.078193504663137e-47,5.885994099575765e-48,2.3921606653073126e-19,5.375706219742808e-36,6.4240052290882225e-09,1.9020345085005204e-10,7.669066628233376e-13,2.007184878536204e-19,7.453557583872833e-19,7.588714964193956e-13,3.2433744811426195e-16,1.6320375374396707e-15,6.19192886704254e-16,7.235264079440663e-29,5.211422203824366e-27,3.425162698035505e-25,6.702618714108378e-19,5.801137459144756e-32,8.936366240162129e-41,3.626573222957665e-43,1.6692392929046477e-18,5.15967792989327e-50,4.962646012539164e-40,1.0226834317285778e-42,3.8820882162084726e-44,5.706945408345789e-35,5.5318699086200365e-43,8.555863156568606e-28
1.533200730759908e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072691893987,0.11866995850373614,0.022821567583651323,1.255516468145382e-46,9.836052308358548e-27,8.893576862176243e-18,1.5066318776963789e-31,8.663373550137718e-27,7.141439088100554e-58,1.3531712735886852e-10,2.907184888084433e-52,1.3531709286417314e-10,7.693041772510699e-36,2.2300352113749855e-34,1.315662382975986e-46,1.524876921286911e-47,3.165051747751494e-19,1.0663388648950064e-35,7.390036128426458e-09,2.1880593260216246e-10,8.833388499134053e-13,2.654258971161495e-19,9.860647550551004e-19,8.725454657232602e-13,3.7645453891618346e-16,2.097950221098453e-15,9.32156558070981e-16,1.443633948815778e-28,7.922545156742726e-27,5.212163423666328e-25,8.866589595335728e-19,9.975880039370569e-32,2.3150129521750736e-40,9.395307594992796e-43,1.9615726622021766e-18,1.5144130322481993e-49,9.844210907916959e-40,2.0402101849912353e-42,8.786813243333713e-44,9.969102318286848e-35,1.435170717370849e-42,1.3014508330095237e-27
1.7336219267513696e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072681945342,0.11866995751990209,0.022821567569350082,3.180056857650001e-46,1.4216528924913713e-26,1.1370889101775915e-17,3.0829384654885247e-31,1.2523785263239948e-26,1.801117197716484e-57,1.530058884854154e-10,5.9871686792952584e-52,1.530058443915676e-10,1.2545739946519683e-35,3.6340761278552192e-34,2.999379103999927e-46,3.4761717707127277e-47,4.0460387777737417e-19,1.9323337569873457e-35,8.356066910281177e-09,2.4740841420153744e-10,1.0000846748498445e-12,3.391235272683796e-19,1.260393042400623e-18,9.861036439365097e-13,4.2851890864991727e-16,2.598114581334027e-15,1.32666186974923e-15,2.6311607746975902e-28,1.1439830978406222e-26,7.533135902359441e-25,1.133254430003761e-18,1.595196120943912e-31,5.2771477425714745e-40,2.155955739347893e-42,2.2647155140056608e-18,3.879193126643649e-49,1.7839205991033478e-39,3.734673668860225e-42,1.7841500236593102e-43,1.6257558552669418e-34,3.297265026938609e-42,1.880344063325855e-27
1.9340431227428313e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072671996694,0.11866995653606817,0.02282156755504884,7.098238810151398e-46,1.973764137451371e-26,1.4152370849699714e-17,5.778783476389382e-31,1.738837725222896e-26,3.99717926181511e-57,1.7069464975955676e-10,1.1335172374539073e-51,1.7069459488962767e-10,1.9382355826969047e-35,5.61055095730953e-34,6.1479965699611005e-46,7.124996989630019e-47,5.035121924039362e-19,3.261667712504046e-35,9.322097574652348e-09,2.760108956481913e-10,1.1171494314443426e-12,4.2179677806504687e-19,1.5683293520900138e-18,1.0995461491507399e-12,4.805284555334682e-16,3.1268873834595182e-15,1.8082362773864437e-15,4.46449092007402e-28,1.5867427569683912e-26,1.0457929386434641e-24,1.4100319422387608e-18,2.411369145655305e-31,1.0815957538486843e-39,4.4636987075562836e-42,2.5786678518226096e-18,8.806922800989468e-49,3.011205966782102e-39,6.382262737408265e-42,3.3206470137560105e-43,2.5116936209828293e-34,6.832581639829207e-42,2.609618999438468e-27
