Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),H2OX(23)
7.816558800045004e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31950255681546613,0.1128006829856701,0.016762135376574946,4.0023111755447924e-10,5.107098432729919e-07,0.00054839886364531571,5.0849533689344305e-07,1.884967086351321e-13,5.2376250519934531e-19,6.499537899539257e-08,4.4391543361000232e-26,1.2881978667759833e-07,2.5344002059771892e-20,7.7365163078694334e-16,8.347738187363058e-17,1.729166740353163e-19,1.1403035773549635e-10,4.0802775118012773e-19,0.0055707698689801029,0.012108564932944052,3.6658712261847337e-11,7.9621812422924889e-05,9.5873481045492404e-15,9.2244021358878449e-08,0.00028859295360426034,2.5506232391386279e-08,9.2540490812037312e-06,8.0849555716191052e-06,1.9317383836435082e-14,5.961668380354224e-13,2.4392555359229448e-11
7.82492366665566e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31949146550369995,0.11280030791193091,0.016756800489799592,4.0219422030271886e-10,5.1264878027336612e-07,0.00054952457947642021,5.100553871263834e-07,1.8905071556532379e-13,5.2666941659340766e-19,6.505217553533089e-08,4.4638542534623298e-26,1.2892749836572117e-07,2.5433497845957958e-20,7.7687482432497247e-16,8.3804811219304434e-17,1.7364955406814142e-19,1.1426680055125637e-10,4.0993054238680445e-19,0.0055705573856302719,0.012119204756444504,3.6690499016827919e-11,7.9683449165655085e-05,9.6146398399538126e-15,9.2497528028261367e-08,0.00028915223459176261,2.5549290321979129e-08,9.2804528309657155e-06,8.1013090181486578e-06,1.9390196170726065e-14,5.9835141990636718e-13,2.4482896726992781e-11
7.833288533266315e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31948037785953082,0.112799932310019,0.016751467671115162,4.0416468224681863e-10,5.1459305744891246e-07,0.00055065126277716806,5.116183201506327e-07,1.8960568933181638e-13,5.2958922731742682e-19,6.5108950958076513e-08,4.4886629829316419e-26,1.2903518373837502e-07,2.5523207022403221e-20,7.801075088358062e-16,8.4133133087562943e-17,1.7438467893734737e-19,1.1450342897652394e-10,4.1184004893237329e-19,0.0055703449417117178,0.012129840391293913,3.6722272821382778e-11,7.9745068364542939e-05,9.6419924578353529e-15,9.2751448845068815e-08,0.00028971195682942364,2.5592371177341238e-08,9.3069007888772005e-06,8.117675735726274e-06,1.9463195935984362e-14,6.0054150074837817e-13,2.4573478725198882e-11
7.841653399876971e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31946929388117146,0.11279955618018687,0.016746136919492657,4.0614252213816036e-10,5.1654268387558758e-07,0.00055177891306614683,5.1318413740749619e-07,1.9016163041523807e-13,5.3252197998523904e-19,6.5165705297597248e-08,4.5135808767141083e-26,1.2914284283052516e-07,2.5613129850821615e-20,7.8334970014025213e-16,8.4462348785462975e-17,1.7512205277586055e-19,1.1474024283345344e-10,4.1375628681881558e-19,0.0055701325372076466,0.01214047183952395,3.6754033681373652e-11,7.9806670037095822e-05,9.6694060459951924e-15,9.3005783994202393e-08,0.00029027212006397873,2.5635474933658322e-08,9.3333929707586713e-06,8.1340557162540341e-06,1.9536383371323709e-14,6.0273708770476168e-13,2.4664301742748914e-11
7.850018266487626e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31945821356683635,0.11279917952268698,0.016740808233903684,4.0812775875025357e-10,5.1849766863416669e-07,0.00055290752986220494,5.1475284033554845e-07,1.9071853929586988e-13,5.3546771729686369e-19,6.5222438587799957e-08,4.5386082877089652e-26,1.2925047567701006e-07,2.5703266592952056e-20,7.8660141406272896e-16,8.4792459620022201e-17,1.7586167971852382e-19,1.1497724194432742e-10,4.1567927206680976e-19,0.0055699201721012706,0.012151099103165038,3.6785781602753178e-11,7.9868254200774649e-05,9.6968807180855235e-15,9.3260533660903192e-08,0.00029083272404231876,2.5678601566082567e-08,9.3599293924003483e-06,8.1504489516395431e-06,1.9609758716382855e-14,6.0493818794707548e-13,2.4755366171042401e-11
7.858383133098282e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31944713691474041,0.11279880233777162,0.016735481613320433,4.101204108757176e-10,5.2045802080959897e-07,0.00055403711268441525,5.1632443037101624e-07,1.9127641645369353e-13,5.3842648202678912e-19,6.5279150862538851e-08,4.5637455694145068e-26,1.2935808231255888e-07,2.5793617510554189e-20,7.8986266643076865e-16,8.5123466898218008e-17,1.7660356390183268e-19,1.1521442613153895e-10,4.176090207131876e-19,0.005569707846375809,0.012161722184246559,3.6817516591318393e-11,7.9929820873004946e-05,9.724416542158991e-15,9.3515698025796433e-08,0.00029139376851150474,2.5721751049978961e-08,9.3865100695364631e-06,8.166855433795154e-06,1.9683322210509372e-14,6.0714480860196541e-13,2.4846672391794008e-11
7.866747999708937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31943606392310026,0.11279842462569294,0.016730157056715978,4.1212049733858652e-10,5.2242374949368271e-07,0.00055516766105221727,5.1789890894628203e-07,1.9183526236819965e-13,5.4139831707208741e-19,6.5335842155581681e-08,4.5889930763153335e-26,1.2946566277172242e-07,2.588418286542028e-20,7.9313347307700777e-16,8.5455371926930006e-17,1.7734770946499443e-19,1.1545179521766251e-10,4.1954554882135404e-19,0.005569495560014499,0.012172341084796119,3.6849238652817648e-11,7.999137007114811e-05,9.7520135751834171e-15,9.3771277269912977e-08,0.00029195525321880979,2.5764923361614007e-08,9.4131350178672559e-06,8.1832751546407401e-06,1.9757074092463799e-14,6.093569567799354e-13,2.4938220787542909e-11
7.875112866319593e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31942499459013407,0.11279804638670292,0.016724834563063944,4.1412803698237104e-10,5.243948637824558e-07,0.00055629917448528007,5.1947627749132483e-07,1.9239507751857615e-13,5.4438326540597687e-19,6.5392512500642554e-08,4.6143511635087092e-26,1.2957321708894114e-07,2.5974962919364995e-20,7.9641384983723359e-16,8.5788176013002215e-17,1.7809412054889579e-19,1.1568934902538582e-10,4.2148887247120162e-19,0.0055692833130005894,0.012182955806840244,3.6880947793167078e-11,8.0052901812519136e-05,9.7796719252993351e-15,9.4027271579114218e-08,0.00029251717791164343,2.5808118477208019e-08,9.4398042530630513e-06,8.1997081061010908e-06,1.983101460102644e-14,6.1157463963785197e-13,2.5030011752344341e-11
7.883477732930248e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31941392891406056,0.11279766762105346,0.01671951413133875,4.1614304867773826e-10,5.2637137277786113e-07,0.00055743165250358865,5.2105653743281644e-07,1.9295586238358842e-13,5.4738137010791898e-19,6.5449161931360763e-08,4.6398201869467791e-26,1.2968074529850316e-07,2.6065957934229783e-20,7.9970381255162194e-16,8.6121880463166493e-17,1.788428012967601e-19,1.1592708737755312e-10,4.2343900776562136e-19,0.0055690711053173365,0.012193566352403965,3.6912644018278151e-11,8.0114416114386816e-05,9.8073916964582677e-15,9.4283681135084755e-08,0.00029307954233763841,2.5851336371339541e-08,9.4665177907297217e-06,8.2161542801073499e-06,1.990514397571996e-14,6.1379786433501956e-13,2.512204567359111e-11
7.891842599540904e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31940286689310005,0.11279728832899617,0.016714195760515419,4.1816555131678581e-10,5.2835328558648778e-07,0.00055856509462737843,5.2263969019481584e-07,1.9351761744167142e-13,5.5039267434151235e-19,6.5505790481316689e-08,4.6654005032589511e-26,1.2978824743457734e-07,2.6157168171878038e-20,8.0300337706378508e-16,8.6456486584077609e-17,1.7959375585364753e-19,1.161650100971325e-10,4.2539597082568425e-19,0.0055688589369480091,0.012204172723511118,3.694432733386262e-11,8.0175912993980491e-05,9.8351729361237571e-15,9.4540506115875412e-08,0.00029364234624459391,2.5894577019781216e-08,9.4932756464321039e-06,8.2326136685958536e-06,1.997946245524697e-14,6.1602663797104627e-13,2.5214322930239265e-11
7.900207466151559e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31939180852547416,0.11279690851078271,0.016708879449569634,4.2019556381457336e-10,5.303406113199296e-07,0.00055969950037715289,5.2422573719857668e-07,1.940803431709052e-13,5.5341722136040313e-19,6.5562398184027493e-08,4.6910924697995572e-26,1.298957235312049e-07,2.624859389419717e-20,8.0631255922102393e-16,8.6791995682314368e-17,1.8034698836658885e-19,1.1640311700722506e-10,4.2735977779193171e-19,0.0055686468078758869,0.012214774922184231,3.697599774565691e-11,8.0237392468475861e-05,9.8630157056321938e-15,9.4797746705364997e-08,0.0002942055893804415,2.5937840400565271e-08,9.5200778357277198e-06,8.2490862635085046e-06,2.0053970277087534e-14,6.182609676466806e-13,2.5306843912555582e-11
7.908572332762215e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31938075380940512,0.11279652816666448,0.016703565197477777,4.2223310511051255e-10,5.3233335909505855e-07,0.00056083486927369975,5.2581467986237282e-07,1.9464404004899568e-13,5.5645505451400184e-19,6.561898507294326e-08,4.7168964446938977e-26,1.300031736222925e-07,2.6340235363101087e-20,8.0963137487452926e-16,8.712840906438671e-17,1.8110250298469907e-19,1.1664140793107299e-10,4.2933044482557896e-19,0.005568434718084261,0.012225372950444522,3.7007655259657242e-11,8.0298854555006086e-05,9.8909201353162703e-15,9.5055403085226185e-08,0.00029476927149333114,2.5981126487423521e-08,9.5469243740965505e-06,8.2655720567932213e-06,2.0128667680971036e-14,6.2050086054555551e-13,2.5399609011021928e-11
7.91693719937287e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31936970274311693,0.11279614729689273,0.016698253003216888,4.2427819416699757e-10,5.3433153803370467e-07,0.0005619712008380751,5.2740651960168896e-07,1.9520870855329663e-13,5.5950621724225501e-19,6.5675551181450919e-08,4.7428127867961211e-26,1.3011059774162087e-07,2.6432092840526627e-20,8.1295983987915098e-16,8.7465728036713325e-17,1.8186030385905517e-19,1.1687988269205124e-10,4.3130798810736855e-19,0.0055682226675564314,0.012235966810311905,3.7039299881650486e-11,8.0360299270660414e-05,9.9188862983245514e-15,9.5313475435314468e-08,0.00029533339233157234,2.6024435256168361e-08,9.5738152769915517e-06,8.2820710404033535e-06,2.020355490534864e-14,6.2274632378682608e-13,2.5492618610789075e-11
7.925302065983526e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31935865532483448,0.11279576590171872,0.016692942865764501,4.2633084996412417e-10,5.3633515726155721e-07,0.00056310849459154165,5.2900125782983071e-07,1.9577434916089148e-13,5.6257075305485049e-19,6.5732096542888602e-08,4.7688418555221905e-26,1.3021799592287373e-07,2.6524166588431611e-20,8.1629797009255206e-16,8.7803953905681645e-17,1.8262039514224642e-19,1.1711854111363775e-10,4.3329242383308715e-19,0.0055680106562757108,0.012246556503805331,3.7070931617347078e-11,8.0421726632488874e-05,9.9469142484604699e-15,9.5571963935801115e-08,0.00029589795164361834,2.6067766683922152e-08,9.6007505598226972e-06,8.2985832062967892e-06,2.0278632187840596e-14,6.2499736446382043e-13,2.5585873097466625e-11
7.933666932594181e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31934761155278374,0.11279538398139342,0.0166876347840989,4.2839109150759002e-10,5.3834422590983844e-07,0.00056424675005566105,5.3059889595699007e-07,1.9634096234847287e-13,5.6564870556247815e-19,6.5788621190524057e-08,4.7949840111013959e-26,1.3032536819959525e-07,2.661645686880051e-20,8.1964578137645755e-16,8.8143087977590049e-17,1.8338278098904425e-19,1.1735738301945872e-10,4.3528376822029042e-19,0.0055677986842254182,0.012257142032942318,3.7102550472606559e-11,8.0483136657492433e-05,9.9750040821928714e-15,9.5830868767914846e-08,0.00029646294917810877,2.6111120746347037e-08,9.627730237957755e-06,8.3151085464375862e-06,2.0353899766820919e-14,6.2725398971520589e-13,2.5679372861076979e-11
7.942031799204837e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31933657142519167,0.11279500153616774,0.016682328757199015,4.3045893782561608e-10,5.4035875311461757e-07,0.00056538596675225795,5.3219943539060281e-07,1.9690854859239105e-13,5.6874011846482942e-19,6.5845125157563118e-08,4.821239614479763e-26,1.3043271460520727e-07,2.6708963943643178e-20,8.2300328959615288e-16,8.8483131558674358e-17,1.8414746555613779e-19,1.1759640823327094e-10,4.372820375056985e-19,0.0055675867513888888,0.012267723399739141,3.7134156453315268e-11,8.054452936262808e-05,1.0003155903370069e-14,9.6090190111945406e-08,0.0002970283846838499,2.6154497418401927e-08,9.6547543267272134e-06,8.3316470527953368e-06,2.042935788096365e-14,6.2951620668852685e-13,2.57731182907051e-11
7.950396665815492e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31932553494028659,0.11279461856629246,0.016677024784044286,4.3253440796521257e-10,5.4237874801603156e-07,0.00056652614420337681,5.3380287753580968e-07,1.9747710836871141e-13,5.7184503553590569e-19,6.5901608477159822e-08,4.8476090272019706e-26,1.3054003517303027e-07,2.6801688074990441e-20,8.2637051061988617e-16,8.8824085955118331e-17,1.8491445300181371e-19,1.178356165789403e-10,4.3928724794202908e-19,0.0055673748577494608,0.012278300606211039,3.7165749565208029e-11,8.060590476481513e-05,1.0031369774352711e-14,9.6349928146694555e-08,0.00029759425790980385,2.6197896676580571e-08,9.6818228414141707e-06,8.3481987173442988e-06,2.0505006767939026e-14,6.3178402248360627e-13,2.586710977181096e-11
7.958761532426148e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31931450209629819,0.11279423507201816,0.016671722863615075,4.3461752100455549e-10,5.4440421976095628e-07,0.00056766728193142428,5.354092237939623e-07,1.9804664215302777e-13,5.7496350067311726e-19,6.5958071182382585e-08,4.8740926118070432e-26,1.3064732993621704e-07,2.6894629524906266e-20,8.2974746032080802e-16,8.9165952472989739e-17,1.8568374748700351e-19,1.1807500788051346e-10,4.4129941580855004e-19,0.0055671630032904929,0.012288873654371497,3.7197329814026923e-11,8.0667262880911787e-05,1.0059645761790663e-14,9.6610083051685844e-08,0.00029816056860513797,2.6241318497633556e-08,9.7089357972727942e-06,8.3647635320661382e-06,2.0580846665218083e-14,6.3405744420210153e-13,2.5961347692119049e-11
7.967126399036803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31930347289145722,0.11279385105359528,0.016666422994892283,4.3670829604121265e-10,5.4643517750043076e-07,0.00056880937945903427,5.3701847556403649e-07,1.9861715042064185e-13,5.7809555785082291e-19,6.6014513306246542e-08,4.9006907314539051e-26,1.3075459892781671e-07,2.6987788555477248e-20,8.3313415457510535e-16,8.9508732418303573e-17,1.8645535317428217e-19,1.1831458196214987e-10,4.433185574010625e-19,0.005566951187995349,0.012299442546232929,3.7228897205686408e-11,8.0728603727737213e-05,1.0087983981248162e-14,9.6870655007699781e-08,0.00029872731651916633,2.6284762856622419e-08,9.7360932095197243e-06,8.3813414889473982e-06,2.0656877811176737e-14,6.3633647899805438e-13,2.6055832444039748e-11
7.975491265647459e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31929244732399581,0.1127934665112742,0.016661125176857635,4.3880675220181133e-10,5.4847163039173921e-07,0.00056995243630917692,5.386306342415077e-07,1.9918863364641766e-13,5.8124125115876784e-19,6.607093488168686e-08,4.9274037502312322e-26,1.3086184218072409e-07,2.7081165428817755e-20,8.3653060926351068e-16,8.9852427096921637e-17,1.8722927422868143e-19,1.1855433864817656e-10,4.4534468904015722e-19,0.0055667394118474071,0.012310007283806145,3.7260451746036196e-11,8.078992732206106e-05,1.0116384529925082e-14,9.7131644193275255e-08,0.00029929450140143304,2.6328229728654977e-08,9.7632950933091595e-06,8.3979325799812642e-06,2.0733100443971073e-14,6.386211340054191e-13,2.6150564415825892e-11
7.983856132258114e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31928142539214693,0.11279308144530506,0.016655829408493323,4.4091290862874053e-10,5.5051358759557842e-07,0.00057109645200500764,5.4024570121989939e-07,1.9976109230498469e-13,5.8440062474951069e-19,6.6127335941595445e-08,4.9542320327342554e-26,1.3096905972775079e-07,2.7174760407063003e-20,8.3993684026919708e-16,9.019703781468207e-17,1.8800551481656328e-19,1.1879427776301313e-10,4.4737782705989467e-19,0.0055665276748300529,0.012320567869101101,3.7291993440646662e-11,8.0851233680617949e-05,1.0144847427718551e-14,9.739305078448327e-08,0.00029986212300161873,2.6371719091674134e-08,9.7905414637504024e-06,8.4145367971650758e-06,2.0809514799982898e-14,6.4091141627071549e-13,2.6245543989266691e-11
7.99222099886877e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31927040709414506,0.11279269585593792,0.016650535688782286,4.4302678449069587e-10,5.5256105827830516e-07,0.00057224142606998628,5.4186367788956788e-07,2.0033452687057828e-13,5.8757372288030259e-19,6.6183716518791965e-08,4.9811759444021365e-26,1.3107625160156998e-07,2.72685737523737e-20,8.4335286347943113e-16,9.0542565877291936e-17,1.8878407910650735e-19,1.1903439913123144e-10,4.4941798781680249e-19,0.0055663159769266841,0.012331124304126239,3.7323522295338451e-11,8.0912522820092138e-05,1.0173372768577109e-14,9.7654874962206389e-08,0.00030043018106954301,2.6415230922266588e-08,9.8178323359591186e-06,8.4311541325022998e-06,2.0886121116505375e-14,6.4320733291754514e-13,2.6340771558444655e-11
8.000585865479425e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31925939242822582,0.11279230974342266,0.01664524401670819,4.4514839898233372e-10,5.5461405161183804e-07,0.00057338735802787402,5.4348456563773225e-07,2.009089378170469e-13,5.9076058991198167e-19,6.6240076646024644e-08,5.0082358515090699e-26,1.3118341783471936e-07,2.7362605726937625e-20,8.4677869478549478e-16,9.088901259034834e-17,1.8956497126927679e-19,1.1927470257755367e-10,4.5146518768960618e-19,0.0055661043181207135,0.012341676590888601,3.7355038316078882e-11,8.0973794757124761e-05,1.020196068497185e-14,9.7917116904916479e-08,0.00030099867535525763,2.6458765194208273e-08,9.8451677249682573e-06,8.4477845780026474e-06,2.0962919632184018e-14,6.4550889111461066e-13,2.6436247514370176e-11
8.008950732090081e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3192483813926259,0.11279192310800903,0.016639954391255318,4.4727777131942517e-10,5.566725767725986e-07,0.00057453424740267693,5.4510836584905041e-07,2.0148432561792622e-13,5.9396127028983078e-19,6.6296416355983914e-08,5.0354121210100827e-26,1.3129055845962715e-07,2.7456856592965601e-20,8.5021435008192002e-16,9.1236379259364408e-17,1.9034819547740685e-19,1.1951518792682438e-10,4.5351944307510456e-19,0.005565892698395556,0.012352224731394055,3.7386541508571023e-11,8.1035049508315442e-05,1.0230611237266799e-14,9.81797767895196e-08,0.00030156760560896752,2.6502321884235003e-08,9.8725476457793921e-06,8.4644281256809036e-06,2.1039910583857781e-14,6.4781609794802837e-13,2.6531972243695282e-11
