Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2X(213),CHO2(74),S(216)
6.612603273758574e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999966,0.11866996602996208,0.02282156769305424,1.581302429089726e-96,1.7983470826484257e-45,2.178867998630859e-30,7.047957527063598e-71,1.1851101554070741e-45,6.6804257179974375e-109,5.836148455388589e-17,1.9295818755414108e-89,5.83614845538786e-17,9.575855944944389e-61,7.120589662785144e-60,8.364385372662708e-92,9.698482854784062e-93,7.848188429421281e-32,2.453808781682438e-71,3.187279973364439e-15,9.43696951613475e-17,3.7779353939186533e-19,6.608968711307801e-32,2.447188994391627e-31,3.7779352900530545e-19,5.1914533683507284e-27,1.3345099993064327e-31,2.884388612746183e-35,2.0686521882680988e-60,1.4594775377595277e-45,9.439694959456383e-44,2.201643171492027e-31,1.6614678205091787e-63,1.4730465439271216e-85,7.095084321994577e-25,1.3367105485494819e-87,1.2292375645628434e-86,4.6714788684253624e-101,1.2408717001420695e-59,1.7154786436706647e-77,6.98994542537845e-74,2.5334347262906583e-85,3.7825242670698263e-112,2.285979681611473e-100,1.6899249757204733e-120,8.075430329184306e-173
1.3230951641586444e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999333,0.11866996602995883,0.02282156769305419,4.0603232282368984e-94,1.4397711407332827e-44,8.721265600138458e-30,4.522298327574503e-69,9.490492909504595e-45,1.7146014498965786e-106,1.1677367413344815e-16,1.236841092763197e-87,1.1677367413341894e-16,1.533801140981119e-59,1.1406202024737677e-58,1.0734011081879797e-89,1.2446057633703179e-90,3.141320668703956e-31,7.920551892230254e-70,6.377329086582396e-15,1.8882137963212924e-16,7.559153198882218e-19,2.6453098146862303e-31,9.795133529939684e-31,7.559152783143806e-19,2.0778808189043125e-26,1.0683934663497787e-30,2.3123788955805423e-34,6.636655976153822e-59,1.1684694455246685e-44,7.557588970588304e-43,8.812310324656155e-31,5.323133572706356e-62,1.8903598063010547e-83,1.4196334493287779e-24,1.7161345213152373e-85,1.578155335578672e-84,1.1995012149045494e-98,1.9875512335117878e-58,1.0992575453446617e-75,2.2394723208062036e-72,1.635448075123473e-83,1.9436087744465897e-109,5.873109493334197e-98,8.699514805773796e-118,1.3285693154882826e-168
2.6467648377242183e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999868,0.11866996602995233,0.022821567693054098,1.0430615849516388e-91,1.1522544925897332e-43,3.489734510289788e-29,2.9037016985940135e-67,7.596240873009553e-44,4.403647391497999e-104,2.335980532925715e-16,7.921896317574812e-86,2.335980532924548e-16,2.4554139364817885e-58,1.8260536958850774e-57,1.378423056963532e-87,1.5982779105101018e-88,1.25693744344968e-30,2.574129320287589e-68,1.2757427313013184e-14,3.77724748573686e-16,1.5121589121015424e-18,1.0584684799978102e-30,3.9193292822380446e-30,1.5121587457477528e-18,8.313802050404103e-26,8.549979110841984e-30,1.8555901145858657e-33,2.130672979320113e-57,9.351306629206883e-44,6.048517351318178e-42,3.5260719792308325e-30,1.7043721395320842e-60,2.4275319995068384e-81,2.8398839550920202e-24,2.2043041943335485e-83,2.0270753468021815e-82,3.0813921128549874e-96,3.1818081679918836e-57,7.039324647883329e-74,7.170618062555712e-71,1.062907982431709e-81,9.988360392315985e-107,1.5091192895811664e-95,4.491261285291673e-115,2.181230677763972e-164
5.294104184855366e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999736,0.11866996602993934,0.02282156769305391,2.6854042018362582e-89,9.219786684748716e-43,1.396194861589021e-28,1.8687019699171396e-65,6.078531692300668e-43,1.1335716094481129e-101,4.672468116108138e-16,5.071970788171523e-84,4.672468116103468e-16,3.9297282904481466e-57,2.922535261932867e-56,1.774160110557605e-85,2.057133981972605e-86,5.028568242329325e-30,8.483595798199584e-67,2.5517623765854266e-14,7.555314864567729e-16,3.0246462214330496e-18,4.2345630457637064e-30,1.5679869203192723e-29,3.0246455558753975e-18,3.325719943756548e-25,6.840617198534394e-29,1.4927291596782505e-32,6.856312039702697e-56,7.482465850271099e-43,4.8399717052136e-41,1.4106583899440332e-29,5.455150728478435e-59,3.1244619740615667e-79,5.680386852636913e-24,2.837560079300311e-81,2.6094159888249865e-80,7.933017945950714e-94,5.09227441770641e-56,4.506151675541785e-72,2.29528705674303e-69,7.004573295593792e-80,5.143254277036485e-104,3.885429585926359e-93,2.334823688705239e-112,3.5773932333758356e-160
1.0588782879117661e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679994737,0.11866996602991335,0.022821567693053532,6.947964014255312e-87,7.37652980014536e-42,5.585824413289053e-28,1.2086357366799139e-63,4.863441026438932e-42,2.9325073188538718e-99,9.345443282472808e-16,3.246687731340676e-82,9.345443282454122e-16,6.288418178750333e-56,4.67673592204301e-55,2.2948871667510443e-83,2.660915629563384e-84,2.011591002308013e-29,2.8713149278694786e-65,5.1038016671454434e-14,1.51114496222284e-15,6.0496213398949385e-18,1.693962988760691e-29,6.272458108639758e-29,6.049618677174372e-18,1.3301225121352076e-24,5.471949366231525e-28,1.2070545489771272e-31,2.2174308701892096e-54,5.986540667408711e-42,3.8727270924700464e-40,5.643092754377157e-29,1.745583211493526e-57,4.041511019633804e-77,1.1361400191800327e-23,3.6708914649948726e-79,3.3757445525035418e-78,2.0524332571267641e-91,8.148744304512201e-55,2.8838411690140025e-70,7.346021445523371e-68,4.739560008028103e-78,2.661010235928384e-101,1.0051285583876284e-90,1.231184945118624e-109,5.864091132234407e-156
2.1178140267642252e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998948,0.11866996602986137,0.022821567693052776,1.8156518177781817e-84,5.901504163890286e-41,2.2348927796138133e-27,7.895530493410794e-62,3.8909991050284297e-41,7.661872379466169e-97,1.869139361520144e-15,2.0780806265196643e-80,1.8691393615126695e-15,1.0062151462267832e-54,7.483320843216571e-54,2.998083855170351e-81,3.4762703271659875e-82,8.046691431740556e-29,1.0187928372279059e-63,1.0207880248232679e-13,3.0223719137545483e-15,1.2099573577448585e-17,6.776126989639236e-29,2.509085313494243e-28,1.2099562923947708e-17,5.3185178461342296e-24,4.376065757719768e-27,9.860914615285228e-31,7.243919921626361e-53,4.789459273288966e-41,3.098939770012152e-39,2.25732891625651e-28,5.584159142111597e-56,5.279906108452384e-75,2.2723457046421675e-23,4.7966022439522965e-77,4.410941457315383e-76,5.363027531840267e-89,1.3038875137938341e-53,1.8451021386997187e-68,2.35090322596464e-66,3.36104463931752e-76,1.3901754126810609e-98,2.625565235808413e-88,6.674991219993853e-107,9.609596051879288e-152
4.2356855044691434e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679978966,0.1186699660297574,0.022821567693051263,4.8364550176341893e-82,4.721315668209508e-40,8.943525488632504e-27,5.257477123070021e-60,3.112897800268507e-40,2.0403105183585708e-94,3.738329428065588e-15,1.3300357567600957e-78,3.738329428035691e-15,1.6099988248710978e-53,1.1973747168713137e-52,3.992147594316087e-79,4.628884581034338e-80,3.218742058442135e-28,3.8989549935754725e-62,2.0416037410275965e-13,6.044825816816257e-15,2.419948606653478e-17,2.7105053908521305e-28,1.0036545245134267e-27,2.41994434342012e-17,2.1257014375831652e-23,3.4982161836071787e-26,8.214990177324065e-30,2.412501895600121e-51,3.831657368552435e-40,2.4801872182885835e-38,9.029499075828224e-28,1.7856331000960372e-54,7.030545141832184e-73,4.544769146084246e-23,6.388969771863362e-75,5.87526602565282e-74,1.4283688799954048e-86,2.086290764263775e-52,1.1800155638367944e-66,7.523171810860629e-65,2.56989716513781e-74,7.399953481671422e-96,6.988238130006101e-86,3.8118188329628664e-104,1.5743498693338602e-147
8.47142845987898e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767995794,0.11866996602954948,0.02282156769304824,1.33428134685317e-79,3.7770977973529796e-39,3.580457672509001e-26,3.6255735008186844e-58,2.490357646815687e-39,5.6258334873931135e-92,7.476709561155346e-15,8.512434135622267e-77,7.47670956103575e-15,2.576041789659803e-52,1.915833967639557e-51,5.504567980137767e-77,6.382531933354289e-78,1.287509920705352e-27,1.6555357641641218e-60,4.083235173383777e-13,1.2089733622932845e-14,4.83993431920326e-17,1.0842127451154253e-27,4.014658774605081e-27,4.8399172521577746e-17,8.488932379249159e-23,2.7942645531803466e-25,7.092615102536454e-29,8.322709173464152e-50,3.065360678094951e-39,1.9857323552683088e-37,3.6118361356351904e-27,5.70540828584852e-53,9.694058299062853e-71,9.089664311039637e-23,8.814125637865822e-73,8.105394888735537e-72,3.9395472173658142e-84,3.3381218163600075e-51,7.5408029870047735e-65,2.4074595666381717e-63,2.1795600963667913e-72,4.076790867910598e-93,1.925106815334858e-83,2.3847694000693275e-101,2.5781274909790185e-143
1.6942914370698653e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991589,0.11866996602913363,0.022821567693042197,3.90573985821824e-77,3.0216968668593016e-38,1.4345881916523909e-25,2.6526359315884256e-56,1.9923018794152064e-38,1.645415351299741e-89,1.495346982733034e-14,5.448023525990556e-75,1.495346982685196e-14,4.121701788017805e-51,3.065360971005329e-50,8.051418149611153e-75,9.335597678315545e-76,5.150065878096876e-27,7.896179721408074e-59,8.166498037886237e-13,2.4179549235138717e-14,9.679918675942282e-17,4.336869515543195e-27,1.6058715475537943e-26,9.679850296414549e-17,3.384473442766752e-22,2.2285091019225207e-24,6.503261110386599e-28,3.0472123154248074e-48,2.452300540361996e-38,1.5910787118341326e-36,1.4447416136007315e-26,1.820187005209081e-51,1.4179297726991877e-68,1.8179647769235348e-22,1.2903262306164895e-70,1.1865634786819045e-69,1.1527039384597568e-81,5.341040177491177e-50,4.8115762510021877e-63,7.70393906152396e-62,2.0763808805955003e-70,2.380847147478485e-90,5.621895619345598e-81,1.7247040014519964e-98,4.216792338913993e-139
3.3885886192338e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679831784,0.11866996602830192,0.022821567693030106,1.24850725554788e-74,2.417365783047767e-37,5.7573752531275355e-25,2.119217813953375e-54,1.5938478070644904e-37,5.253602516893552e-87,2.990699035966224e-14,3.4867560545559276e-73,2.9906990357748706e-14,6.594750763348866e-50,4.904595927104708e-49,1.2857281400357087e-72,1.4907982375981536e-73,2.0600315907070134e-26,4.174791431804289e-57,1.6333023766051544e-12,4.835918045944123e-14,1.935993969113639e-16,1.734749399201035e-26,6.423501484596343e-26,1.935966529232385e-16,1.3449804045090427e-21,1.7718448353886147e-23,6.517393152005755e-27,1.2186445955819187e-46,1.9618421666577506e-37,1.2768051464610774e-35,5.778979639154799e-26,5.789345797088105e-50,2.26428657640071e-66,3.6360387198766425e-22,2.0629542889889977e-68,1.897029885506724e-67,3.682567207319748e-79,8.545700488660649e-49,3.0609177994230306e-61,2.4652696006241165e-60,2.1933047669211308e-68,1.5169074662039803e-87,1.7911944408383304e-78,1.5208993420189288e-95,6.873870067685516e-135
6.777182983561669e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767966358,0.11866996602663851,0.022821567693005928,4.4469363612664935e-72,1.9338972828443587e-36,2.31788527715897e-24,1.8864321960446602e-52,1.2750807650265328e-36,1.868800227134679e-84,5.981403142425371e-14,2.2315305692281315e-71,5.981403141659954e-14,1.0551623424212825e-48,7.847358822882503e-48,2.287518008483601e-70,2.6523705430425945e-71,8.240136844988314e-26,2.3718557297643454e-55,3.266607521902371e-12,9.671844290760929e-14,3.872019542716188e-16,6.938983870899895e-26,2.569403027855771e-25,3.8719090915883083e-16,5.310699168342483e-21,1.400235591689765e-22,7.280389470342052e-26,5.4309598826642044e-45,1.5694695234892616e-36,1.0276371587657992e-34,2.311593585437027e-25,1.830406091856049e-48,4.0285297130340405e-64,7.272495611038681e-22,3.675214165307644e-66,3.3795100337190724e-65,1.3107984514826964e-76,1.367314970553852e-47,1.935712585111774e-59,7.888865438269803e-59,2.49049225779642e-66,1.0764212224561906e-84,6.356325905661279e-76,1.6767859991487892e-92,1.111281112564493e-130
1.3554371712217407e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767932717,0.1186699660233117,0.022821567692957567,1.756905715958349e-69,1.5471218333449944e-35,9.386794164446477e-24,1.862706734945907e-50,1.0200656165038339e-35,7.375026843566078e-82,1.196281135531473e-13,1.4281816744305817e-69,1.1962811352253055e-13,1.688261485956995e-47,1.2555748439306212e-46,4.5149812712840236e-68,5.23510664303428e-69,3.2960568369981753e-25,1.39886059852749e-53,6.533217811153427e-12,1.9343696780219768e-13,7.744159614585974e-16,2.775577274149786e-25,1.0277611980565406e-24,7.743712470722571e-16,2.070848890022223e-20,1.0935424067753474e-21,9.016392399865807e-25,2.684328579608497e-43,1.2555660893437339e-35,8.316788041410894e-34,9.24637054388568e-25,5.720102082889619e-47,7.951290416214306e-62,1.4546645414385709e-21,7.262508584668846e-64,6.677773239280973e-63,5.1757919155554826e-74,2.1877062539442694e-46,1.2100640420943158e-57,2.5244297940679556e-57,2.9365866552474594e-64,8.47665172164083e-82,2.503109776800088e-73,2.2598727127520553e-89,1.7649324370131604e-126
2.7108749169528884e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767865435,0.11866996601665808,0.02282156769286085,7.456864420986133e-67,1.237702499477709e-34,3.840692668083271e-23,1.976120981889021e-48,8.160528897672289e-35,3.127970567006947e-79,2.3925627780977684e-13,9.140369058370285e-68,2.3925627768731e-13,2.701219645927435e-46,2.0089054772249325e-45,9.576386054574621e-66,1.1103784804867155e-66,1.3184231566556136e-24,8.29771581571028e-52,1.3066438384282031e-11,3.868740175843835e-13,1.548882070187577e-15,1.1102168322534477e-24,4.1110407669468264e-24,1.5486992260491127e-15,7.884782979077223e-20,8.349843259951882e-21,1.1982199086264278e-23,1.424893153328227e-41,1.0044365075124908e-34,6.796524253982361e-33,3.6985416520692384e-24,1.7482914190001438e-45,1.6864852042139994e-59,2.909988910516887e-21,1.541950281427805e-61,1.4173779171893283e-60,2.195965216453008e-71,3.500331806074629e-45,7.3995572182315885e-56,8.07810512480414e-56,3.483398125583526e-62,1.1100570856589876e-78,1.6398083486226e-70,5.2337467564698864e-86,2.643539843059443e-121
5.4217504084151837e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767730871,0.11866996600335084,0.022821567692667414,3.240839189410609e-64,9.901694972456429e-34,1.5964976440800457e-22,2.146988685822771e-46,6.52842462074085e-34,1.3591454972990302e-76,4.785126063184051e-13,5.849837701546591e-66,4.785126058285385e-13,4.321952057581378e-45,3.214204311617154e-44,2.080651427336234e-63,2.4125056635784682e-64,5.273693486779742e-24,4.799274357094394e-50,2.6132879509045193e-11,7.737481171207913e-13,3.097983759811101e-15,4.4407526044850826e-24,1.6444123024499258e-23,3.0972244076495217e-15,2.874682829125352e-19,6.119072384734457e-20,1.6283674388746161e-22,7.742225517822331e-40,8.03522579003712e-34,5.638581685632182e-32,1.4794107030321753e-23,5.131721356766066e-44,3.664195797587096e-57,5.822615282307003e-21,3.3520846890948375e-59,3.0802142415010216e-58,9.542658757653047e-69,5.600532198072056e-44,4.3469095990064615e-54,2.5849494089339296e-54,4.029772755144639e-60,9.657402445377731e-76,7.130411498820575e-68,8.823902083673195e-83,3.674361352377506e-117
1.0843501391339775e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674617427,0.11866996597673635,0.02282156769228054,1.3686417119459181e-61,7.921473637525872e-33,6.764113071165671e-22,2.266897551540311e-44,5.2227401638217125e-33,5.7413696902965785e-74,9.57025263317135e-13,3.743895938019274e-64,9.57025261357675e-13,6.915122541468427e-44,5.1425828878243634e-43,4.3943024366598964e-61,5.095164389670598e-62,2.1094775798977172e-23,2.6146142234241088e-48,5.2265761672595374e-11,1.5474963160817523e-12,6.1969655365087756e-15,1.7762088548295672e-23,6.5776156071752e-23,6.193751753796384e-15,9.745158977744352e-19,4.184895694983616e-19,2.147372276440162e-21,4.0862125871865543e-38,6.427752876315252e-33,4.765901030871513e-31,5.917593739457414e-23,1.407190900729949e-42,7.738667628580209e-55,1.1655778560403912e-20,7.081300944752685e-57,6.503603333778399e-56,4.030364863925953e-66,8.960852142985295e-43,2.386856553284417e-52,8.271552354348155e-53,4.391863259273939e-58,8.148856606336062e-73,3.008249258629014e-65,1.4649530979365867e-79,4.454531741364635e-113
2.1687003357188956e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766923486,0.11866996592350736,0.02282156769150679,5.34880053363341e-59,6.337366071604343e-32,2.9058155504185136e-21,2.2152580841286923e-42,4.1781921039588726e-32,2.2455268172319415e-71,1.91405057724046e-12,2.3960924787228383e-62,1.9140505694026694e-12,1.1064191466291441e-42,8.227670251423362e-42,8.591709993567481e-59,9.961995801343363e-60,8.437910795177573e-23,1.2938672109890044e-46,1.045315256557911e-10,3.094992713556259e-12,1.2398512835632321e-14,7.104097273394267e-23,2.63101904751861e-22,1.2384715084509542e-14,2.969393052639852e-18,2.5839721317370256e-18,2.6169523764627892e-20,1.995028690537204e-36,5.141517342693835e-32,4.086926282861886e-30,2.366997956397401e-22,3.4887065377824846e-41,1.5130374331664045e-52,2.3353747254526376e-20,1.3843296923643932e-54,1.2705963005733048e-53,1.5756051660783976e-63,1.4337362584031158e-41,1.1858134187556063e-50,2.646713369450243e-51,4.348234273282504e-56,6.356264910128576e-70,1.1731776667371951e-62,2.2658265898845332e-76,4.419716747102715e-109
3.2530505323038137e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663852294,0.11866996587027837,0.02282156769073304,4.327307623772066e-58,1.812121309299499e-31,6.387891385809028e-21,1.3507318145880904e-41,1.2404007545256714e-31,1.8072356013176244e-70,2.871075891089649e-12,1.3604301599212368e-61,2.871075874434386e-12,4.1858074964418923e-42,3.13673549754985e-41,6.071093784364841e-58,7.039361210423401e-59,1.7930560855282075e-22,6.710870819010171e-46,1.5679728929508218e-10,4.642489110583351e-12,1.8603921706305692e-14,1.509512278629295e-22,5.590875445054643e-22,1.8573587760039807e-14,5.321177470507026e-18,6.447971243590923e-18,8.578139554975783e-20,1.0274603536966011e-35,1.470040119262448e-31,1.2023574168380917e-29,5.029812505581391e-22,1.4919474501030988e-40,1.0691417030151515e-51,3.508335808643754e-20,9.837227002429107e-54,9.03194259003214e-53,1.2721432503541298e-62,5.424115259177396e-41,6.154877570052589e-50,1.2421692192295768e-50,2.666857169527736e-55,4.731018054735665e-69,7.568668799384389e-62,1.9136390229971345e-75,2.0662079779335258e-108
4.337400728888732e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658469727,0.11866996581704937,0.022821567689959292,2.260628576372508e-57,3.8223473637354128e-31,1.1155261951773279e-20,5.29580448837679e-41,2.702767874756721e-31,8.716998166635568e-70,3.828101204864645e-12,5.231937510142967e-61,3.828101176452833e-12,1.089563099828791e-41,8.439341717457834e-41,2.6505482145797633e-57,3.0732741441139025e-58,3.0587427852185526e-22,2.2678004863166344e-45,2.0906305259046862e-10,6.189985507163038e-12,2.4813359347574398e-14,2.574880141601028e-22,9.537312838529356e-22,2.476037048654431e-14,7.87798653009053e-18,1.2144925668284478e-17,1.97720700778655e-19,3.589606984290434e-35,3.1005251544521493e-31,2.5883450445089585e-29,8.58017701382605e-22,4.400889237844048e-40,4.6676921552446593e-51,4.6844611056000145e-20,4.743686248412717e-53,4.353271831818403e-52,6.788316783094799e-62,1.4118940544568072e-40,2.081243197943461e-49,3.872098610610201e-50,1.0208173058716439e-54,3.140430633977895e-68,4.929483191828771e-61,1.3089343694095761e-74,5.215089172434763e-107
6.506101122058568e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727647704594,0.11866996571059141,0.022821567688411797,3.2529315767140653e-56,1.044028302720612e-30,2.375802299108963e-20,3.876800717533247e-40,7.8453007797283435e-31,8.576085762444653e-69,5.742151832240374e-12,3.981914076207148e-60,5.742151773417794e-12,3.9985414574121945e-41,3.4131706155686894e-40,2.2579609155468e-56,2.6180559335169024e-57,6.332738555414556e-22,1.2619670965239914e-44,3.1359457837411843e-10,9.284978299272405e-12,3.724198049185069e-14,5.330374257007694e-22,1.9745577248819698e-21,3.712903314674167e-14,1.3231888078293658e-17,2.802530560840671e-17,5.984787347841157e-19,2.2363087723639504e-34,8.467517085661739e-31,7.254133814417645e-29,1.7763850770391254e-21,2.026908713156409e-39,3.976289555667903e-50,7.044137915448972e-20,6.272568597547138e-52,5.747156850997959e-51,1.0491065135874144e-60,5.181451453616825e-40,1.1593744788583845e-48,1.9076880146201752e-49,6.779102306818344e-54,8.471716420571688e-67,1.240062160544107e-59,3.7357918594851607e-73,1.1831716618440957e-104
8.674801515228404e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763693946,0.11866996560413344,0.022821567686864302,1.748693057757293e-55,2.1845059489959648e-30,4.119898323688692e-20,1.5075405261193435e-39,1.7156786823827445e-30,4.104471409550009e-68,7.65620245934302e-12,1.5035691445296775e-59,7.656202359301936e-12,1.036851439296013e-40,9.244838478655809e-40,9.817121448259554e-56,1.1382693352419884e-56,1.0770329823605899e-21,4.2229399646385185e-44,4.1812610289310827e-10,1.2379971089736541e-11,4.9686074066711544e-14,9.064619173815587e-22,3.3581703036850253e-21,4.9490016181642376e-14,1.8816199220093772e-17,5.101819010766112e-17,1.3372660182646052e-18,7.593280016379314e-34,1.7715062021948848e-30,1.5451244922400947e-28,3.021114623980191e-21,5.8650878399201715e-39,1.72879201837627e-49,9.415450667735696e-20,2.9635396089335935e-51,2.7142410148590107e-50,5.399270416245545e-60,1.3435890405074596e-39,3.8815248059089573e-48,5.9855201138156935e-49,2.56358291937276e-53,5.435731849871939e-66,7.00756228473509e-59,2.654352420729235e-72,1.2684523759501436e-103
1.084350190839824e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762617433,0.11866996549767547,0.022821567685316808,7.141533695504228e-55,3.9769012536004334e-30,6.3859213634457e-20,4.642877200990107e-39,3.218846473735965e-30,1.5476180645521795e-67,9.570253086152886e-12,4.599112330595173e-59,9.570252933313807e-12,2.2670509236300597e-40,2.076705924471481e-39,3.364837065560551e-55,3.901423871830471e-56,1.6454630615364189e-21,1.1396580909270333e-43,5.226576260571053e-10,1.5474963878437972e-11,6.214702331794841e-14,1.384720238756609e-21,5.1304703420100006e-21,6.184277576131238e-14,2.4478223391202248e-17,8.16776394729541e-17,2.5566431178472193e-18,2.0793665517255517e-33,3.2246231347175914e-30,2.85296596726869e-28,4.615500543630716e-21,1.3837278735604672e-38,5.925422919255008e-49,1.1799230501113058e-19,1.1018420059713185e-50,1.0086162897567167e-49,2.245040790723699e-59,2.93772597867426e-39,1.0478574848102279e-47,1.538632004516476e-48,7.778081338405825e-53,2.6387099303492957e-65,3.161188706951867e-58,1.3950407868438613e-71,1.3457426857774506e-102
1.3012202301568076e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727615409183,0.1186699653912175,0.022821567683769313,2.5092275943516548e-54,6.596404606283233e-30,9.184788877703024e-20,1.2369058127735227e-38,5.448926697462423e-30,5.014793465179367e-67,1.1484303712664402e-11,1.2259651295608892e-58,1.1484303495237108e-11,4.419512036664522e-40,4.1173507174700566e-39,9.931338349007484e-55,1.1515020751953895e-55,2.3408358653450443e-21,2.673001030142979e-43,6.271891478414188e-10,1.8569956665344604e-11,7.462533357170981e-14,1.969684722142668e-21,7.298526474794113e-21,7.418716757143411e-14,3.014864832492854e-17,1.200700151481122e-16,4.403901173469731e-18,4.947721297651076e-33,5.347907109511627e-30,4.787197922181612e-28,6.5658938916819125e-21,2.848980737809664e-38,1.7488772621039904e-48,1.4195704591720865e-19,3.5693692812669265e-50,3.265466884728874e-49,8.103687979707972e-59,5.726963642209579e-39,2.4582610542123977e-47,3.469675597402071e-48,2.0448763911542504e-52,1.098585116256915e-64,1.2263192727215787e-57,6.21972239690465e-71,1.112672622455769e-101
1.7349603087907749e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275938789,0.11866996517830158,0.02282156768067432,4.363632481554302e-53,1.5275314228995317e-29,1.6380482276081496e-19,8.487637098052066e-38,1.293277190231879e-29,7.624636404880609e-66,1.5312404964791612e-11,8.000928210219115e-58,1.5312404582841132e-11,1.4108799581233132e-39,1.319662800361839e-38,1.0025275035833494e-53,1.1623689649119439e-54,4.112169543145405e-21,1.273849760822426e-42,8.362521872736051e-10,2.4759942233777105e-11,9.963478353106976e-14,3.45930732996413e-21,1.282107569229444e-20,9.885089620424959e-14,4.1462129881760676e-17,2.1926722546342314e-16,1.0772628334089045e-17,2.3504943885621436e-32,1.2379961713971148e-29,1.1295077480067273e-27,1.1533909410239582e-20,9.649971468045665e-38,1.765344510021194e-47,1.9026711529408885e-19,3.9417190115499645e-49,3.603526147402203e-48,1.3904564340543707e-57,1.8282705742931068e-38,1.1718988155915998e-46,1.5392510493990388e-47,1.3911967282058537e-51,2.944154470252885e-63,1.9403914098080094e-56,2.857408512039574e-69,1.0125750475102096e-99
2.168700387424742e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757234861,0.11866996496538566,0.022821567677579327,2.4124090764702864e-52,2.9370571724166904e-29,2.5702650786131615e-19,3.1998049143529505e-37,2.5176493011432386e-29,4.195289753825826e-65,1.914050621572502e-11,2.924646818034932e-57,1.9140505622194043e-11,3.40058517343354e-39,3.178978109960844e-38,4.596249651580823e-53,5.329014527568007e-54,6.390196762919333e-21,3.9159031102251644e-42,1.0453152211987674e-09,3.0949927795046155e-11,1.2471515904458515e-13,5.374357922664353e-21,1.9923108194198712e-20,1.2348129630539182e-13,5.275523748999853e-17,3.475948104744949e-16,2.1365631543059854e-17,7.19733711919432e-32,2.379601711120801e-29,2.198018325687285e-27,1.7922668717599037e-20,2.3896338001562546e-37,8.093323975791795e-47,2.3908387749755295e-19,1.797217139770984e-48,1.6423524476191447e-47,7.550873682377907e-57,4.4066070037136975e-38,3.6029599941880294e-46,4.578200252358541e-47,5.2485305029197354e-51,1.8977156117654344e-62,1.0458455942822714e-55,2.1665220665836884e-68,9.063311687589807e-99
2.6024404660587094e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727550818317,0.11866996475246974,0.022821567674484334,9.192620225166342e-52,5.015369475682108e-29,3.714912490712493e-19,9.146463828539046e-37,4.329644306554171e-29,1.5911214794794388e-64,2.29686074654635e-11,8.24234346520544e-57,2.2968606613322758e-11,6.930120060551185e-39,6.480252877986672e-38,1.520611844606252e-52,1.7630214775802495e-53,9.174638479510616e-21,9.572275310171445e-42,1.2543782496199395e-09,3.713991334915599e-11,1.4986732383611118e-13,7.71430661249126e-21,2.860364429130476e-20,1.4807842925770017e-13,6.403121401647049e-17,5.039984153425629e-16,3.7172638817765785e-17,1.7616656372099118e-31,4.062212030305309e-29,3.785014718981992e-27,2.5731230048722566e-20,4.948011298084007e-37,2.6775207568957747e-46,2.8840705341820384e-19,5.986057523379622e-48,5.467075441132871e-47,2.886945578776631e-56,8.980316939139455e-38,8.807925169384655e-46,1.0975725883700164e-46,1.498980235067767e-50,8.280638251091916e-62,4.054029656023444e-55,1.0589763479394296e-67,7.151471930415732e-98
