Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H6(54),C2H6(343),C4H7(69),C2H5(67),C2H3(53),C2H2(37),C4H5X(379),C4H5X(380),C4H6a(378),C6H10(383),C6H9X(683),C6H9(674),C6H9X(684),C6H9X(578),C6H8(592),C6H7X(962),C6H7X(600),C6H7X(963),C4H7X(140),C4H7(68),C4H7X(145),C4H7X(146),SX(1187),C8H10(601),SX(1779),S(1778),S(1783),S(2209),SX(1208),S(4046),S(2202),SX(5031),C8H8(5307),S(1704),SX(1780)
0.29579679037448486,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548291331,0.66999999913841091,6.4086961741118792e-15,3.5746627421865999e-16,2.4414088401485393e-16,1.8629447726320122e-33,2.8444151603835387e-29,4.8942228982545922e-31,0.0,7.6679633263921823e-32,1.3731165570332753e-33,1.9156911147824735e-10,1.6322887245065592e-10,2.1849240459130289e-15,6.3303374564016547e-22,2.3741150685979525e-10,2.2336877336601564e-10,1.0433042483808868e-20,7.0789956835974213e-19,1.7268878581745831e-20,1.0955538098788001e-13,3.0569515870321398e-15,9.1951046949833647e-21,9.5336802349160719e-17,1.1007808270496328e-14,1.057077814292061e-23,1.6051429806944895e-22,2.0344405909687918e-23,4.0926501209535959e-25,2.2073191922044342e-15,8.7821878630662691e-18,2.4280498207298121e-25,2.4280498124219305e-25,1.214832202413989e-23,1.6421957825199088e-22,2.2394205887096624e-21,1.2576525916486772e-24,2.2087954822355949e-26,4.1949015316149381e-18,1.6688479356877866e-20,2.0705878159882309e-29,1.5249548924908298e-30,3.0314912551912957e-28,4.6139936939022116e-28,1.0373033038028604e-31,1.1967145393311493e-24,7.4862249042050518e-34,3.7996757676673247e-20,3.3542527403948134e-25,4.6139937044306266e-28
0.3067502012332149,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548289882,0.66999999911284391,6.636400965971992e-15,3.8015572192643208e-16,2.4415585425817962e-16,1.8632693211155194e-33,2.9475708746056922e-29,5.2031178851470338e-31,0.0,8.1519375646277066e-32,1.5086397485510177e-33,1.9166597950761922e-10,1.6314637653464698e-10,2.1871342436551055e-15,6.3271380072125984e-22,2.4598688546198459e-10,2.3185974298349506e-10,1.0427769476616285e-20,7.0794297538502498e-19,1.7260150885500886e-20,1.1351673500404482e-13,3.1657688557412583e-15,9.5224197155016883e-21,9.8789063802882173e-17,1.1827566404560763e-14,1.1352250101013675e-23,1.7238073057615671e-22,2.1848418350581835e-23,4.2383347989314559e-25,2.3695069144202427e-15,9.4227141449082471e-18,2.6051389180132942e-25,2.6051389096026794e-25,1.2507254573298634e-23,1.6907319052384378e-22,2.3056360996843669e-21,1.3368026621934764e-24,2.3698933340437193e-26,4.6643372465286675e-18,1.8546646360650094e-20,2.3022995413695818e-29,1.6956068814592338e-30,3.3707340848208821e-28,5.1277355775176462e-28,1.1533840304849554e-31,1.3306354885475034e-24,8.3239872190444138e-34,4.3811265851161398e-20,3.5988941933440063e-25,5.1277355887962774e-28
0.3177036120919449,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548288567,0.66999999908727292,6.8634447564754216e-15,4.0350305124419363e-16,2.441693425741339e-16,1.8635621565027196e-33,3.0506830734949539e-29,5.5210222930458931e-31,0.0,8.6500274427516618e-32,1.6525618018531107e-33,1.9175332511193525e-10,1.6307206168538555e-10,2.1891281301761429e-15,6.3242558453177468e-22,2.5455794552376616e-10,2.4035528465541778e-10,1.0423019390115375e-20,7.0798208548222882e-19,1.7252288709262071e-20,1.1747618745369479e-13,3.2745832417931197e-15,9.8497260651895536e-21,1.022395743444897e-16,1.2676401693601441e-14,1.216143096345138e-23,1.8466791503205638e-22,2.3405759045057925e-23,4.3840156175947579e-25,2.5373463463952654e-15,1.0085557669364774e-17,2.7883981607753758e-25,2.788398152274349e-25,1.2865660798564207e-23,1.7392060567343296e-22,2.3717831369079522e-21,1.4182553902624802e-24,2.5366041638657909e-26,5.1671571696663029e-18,2.0536633270315597e-20,2.5504895879402639e-29,1.8783948910757514e-30,3.7341023759574682e-28,5.6779227356858635e-28,1.2777199091010588e-31,1.4740803832132284e-24,9.221327983878699e-34,5.0264162949269527e-20,3.8520594542819839e-25,5.6779227477404831e-28
0.32865702295067495,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548287373,0.66999999906169794,7.0898298468727805e-15,4.2750627405709788e-16,2.4418149639557618e-16,1.8638263522562126e-33,3.1537560677404294e-29,5.8479235953230705e-31,0.0,9.1622132226833654e-32,1.8051231656913406e-33,1.9183208186305629e-10,1.6300511236593559e-10,2.1909267329651969e-15,6.321659341650155e-22,2.6312511192912176e-10,2.4885494887430702e-10,1.0418740096490479e-20,7.0801732614085482e-19,1.724520577289551e-20,1.2143392687864707e-13,3.3833999571750557e-15,1.0177039421353146e-20,1.0568850625627096e-16,1.355430022238688e-14,1.2998326822998139e-23,1.9737594395407108e-22,2.5016439719182626e-23,4.5296995547578304e-25,2.7108364074033708e-15,1.0770729985297019e-17,2.9778307419801294e-25,2.9778307334010456e-25,1.3223525060693613e-23,1.7876159732868076e-22,2.437858351951388e-21,1.5020054699447273e-24,2.7089308763389658e-26,5.7044822194073499e-18,2.2662899413363949e-20,2.8157112368492771e-29,2.0737264040781744e-30,4.1224061724712683e-28,6.2657880733560358e-28,1.4105881171552777e-31,1.627369004614903e-24,1.0180247637871331e-33,5.7400034521398471e-20,4.1137529341596363e-25,6.2657880862124367e-28
0.339610433809405,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548286291,0.66999999903611973,7.3155585186596152e-15,4.5216339079371192e-16,2.4419244838128704e-16,1.8640646891426561e-33,3.2567937390872193e-29,6.1838088842670127e-31,0.0,9.6884745711384392e-32,1.9665637008277712e-33,1.9190309236339296e-10,1.6294479507069979e-10,2.1925490644131875e-15,6.3193200485741381e-22,2.7168876717669481e-10,2.5735833023126919e-10,1.0414884711237841e-20,7.0804908201216994e-19,1.7238824474813413e-20,1.2539012302364467e-13,3.4922231868844337e-15,1.0504372372182013e-20,1.0913601463288664e-16,1.4461249444547595e-14,1.3862942986995325e-23,2.1050489793270284e-22,2.6680470587402894e-23,4.6753922132997214e-25,2.8899762617111063e-15,1.1478241846290302e-17,3.1734396347182309e-25,3.1734396260734907e-25,1.3580832070207697e-23,1.8359594296617811e-22,2.5038584335026902e-21,1.5880473180517181e-24,2.8868761760818717e-26,6.2774324634381688e-18,2.4929901132669988e-20,3.0985173493466466e-29,2.2820085939553395e-30,4.5364549034698393e-28,6.8925636702976524e-28,1.5522656217946983e-31,1.7908208913516724e-24,1.12027451020187e-33,6.5264937876142209e-20,4.3839787401822777e-25,6.8925636839816238e-28
0.350563844668135,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548285308,0.66999999901053819,7.5406330351603619e-15,4.7747239198074533e-16,2.4420231791749372e-16,1.8642796819939541e-33,3.3597995833136901e-29,6.5286648818659095e-31,0.0,1.0228790576609893e-31,2.1371226559543045e-33,1.919671169874178e-10,1.6289044992756297e-10,2.19401230873236e-15,6.3172123741901872e-22,2.8024925564642855e-10,2.658650631146771e-10,1.0411411056388014e-20,7.0807769926295747e-19,1.7233075003518702e-20,1.2934492872639966e-13,3.6010562624207728e-15,1.0831734938601784e-20,1.125822391117681e-16,1.5397238046001314e-14,1.4755284099084651e-23,2.2405484748035121e-22,2.8397860586819482e-23,4.8210980534356183e-25,3.0747652685568083e-15,1.2208103231535151e-17,3.3752275979800454e-25,3.3752275892820852e-25,1.3937567050600187e-23,1.8842342650139931e-22,2.5697801493985848e-21,1.676375114742466e-24,3.0704425729460336e-26,6.8871270754087794e-18,2.7342091616416134e-20,3.3994603453893786e-29,2.5036483091907506e-30,4.9770573519756395e-28,7.5594807340778875e-28,1.7030291690916048e-31,1.9647553269702672e-24,1.2290817701799186e-33,7.3906400932981431e-20,4.6627406837836063e-25,7.5594807486152286e-28
0.36151725552686503,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548284426,0.66999999898495399,7.7650556429306435e-15,5.0343125967308642e-16,2.44211212466082e-16,1.8644736045532173e-33,3.4627767490402764e-29,6.8824779526548118e-31,0.0,1.0783139769551348e-31,2.3170386458535346e-33,1.9202484186828872e-10,1.628414831746236e-10,2.1953319946264994e-15,6.3153132905591652e-22,2.888068874489734e-10,2.7437481780612947e-10,1.0408281179630625e-20,7.0810348948473184e-19,1.7227894541677061e-20,1.3329848162316312e-13,3.7099017782993219e-15,1.1159134924739001e-20,1.1602730543422395e-16,1.6362255821527285e-14,1.5675354021359686e-23,2.3802585124183576e-22,3.0168617150370531e-23,4.9668205487053724e-25,3.2652029395617007e-15,1.2960323188058223e-17,3.5831971330365226e-25,3.5831971242978278e-25,1.4293715772573247e-23,1.9324383892925513e-22,2.6356203584654886e-21,1.7669828163175254e-24,3.2596323423359703e-26,7.5346842883773258e-18,2.9903920131331368e-20,3.7190921806618226e-29,2.7390520563384471e-30,5.4450216212821699e-28,8.2677693880691247e-28,1.8631552725313572e-31,2.1494913266836038e-24,1.3446461084089302e-33,8.3373421015181768e-20,4.9500422203690871e-25,8.2677694034856176e-28
0.37247066638559506,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548283621,0.66999999895936735,7.9888285729866214e-15,5.3003796875876375e-16,2.4421922877118993e-16,1.8646485119594689e-33,3.5657280724794792e-29,7.2452341181781784e-31,0.0,1.1351500145063481e-31,2.5065496317494949e-33,1.9207688608775923e-10,1.6279736043173185e-10,2.1965221513713574e-15,6.3136020727515314e-22,2.9736194186931155e-10,2.8288729696625675e-10,1.0405460924241821e-20,7.0812673319232295e-19,1.7223226554276029e-20,1.3725090567485122e-13,3.818761711499643e-15,1.1486578277214569e-20,1.1947132684196707e-16,1.735629356416475e-14,1.6623155887230672e-23,2.5241795679711601e-22,3.1992746308581055e-23,5.1125623458913705e-25,3.4612889027480183e-15,1.3734909826651542e-17,3.7973504823137308e-25,3.7973504735468209e-25,1.4649264628857182e-23,1.9805697956158769e-22,2.7013760313456956e-21,1.8598641820905426e-24,3.4544475241849967e-26,8.2212213448674432e-18,3.2619831660888948e-20,4.0579643219241757e-29,2.988625981867566e-30,5.9411550988623903e-28,9.0186585714187671e-28,2.0329202006627224e-31,2.3453476231232187e-24,1.4671669128035805e-33,9.3716463581452183e-20,5.2458864477598147e-25,9.0186585877401894e-28
0.3834240772443251,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548282888,0.66999999893377815,8.2119540418796399e-15,5.5729048814968626e-16,2.4422645393596383e-16,1.8648062611954749e-33,3.668656108519752e-29,7.6169190727477514e-31,0.0,1.1933849187586079e-31,2.7058929037883706e-33,1.9212380815656663e-10,1.6275760070464776e-10,2.1975954502998974e-15,6.3120600663099129e-22,3.0591467044437564e-10,2.9140223247543591e-10,1.040291954583967e-20,7.0814768294598557e-19,1.7219020154291898e-20,1.4120231253125544e-13,3.9276375186408634e-15,1.1814069377440247e-20,1.2291440532518984e-16,1.8379342966204506e-14,1.7598692121622795e-23,2.6723120096800896e-22,3.3870252728431486e-23,5.2583253951168967e-25,3.6630228725261215e-15,1.4531870304266324e-17,4.0176896245252054e-25,4.0176896157426445e-25,1.5004200674683297e-23,2.0286265673524419e-22,2.7670442629657402e-21,1.9550127951340998e-24,3.6548899185273847e-26,8.9478544455372509e-18,3.5494266471425982e-20,4.4166277216756821e-29,3.2527758535021977e-30,6.4662644192737954e-28,9.8133759190908592e-28,2.212599964404886e-31,2.55264265169511e-24,1.5968433853447034e-33,1.0498746089252323e-19,5.550276099468985e-25,9.8133759363429679e-28
0.3943774881030551,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548282238,0.66999999890818729,8.4344342526411932e-15,5.8518678187281351e-16,2.4423296638897667e-16,1.86494852971521e-33,3.771563158679278e-29,7.9975182000891847e-31,0.0,1.2530163896963763e-31,2.9153050654659944e-33,1.9216611187754708e-10,1.627217710084556e-10,2.1985633335178832e-15,6.310670478728316e-22,3.1446529972871852e-10,2.9991938258069253e-10,1.0400629368721394e-20,7.0816656615358354e-19,1.7215229533871174e-20,1.4515280275719366e-13,4.0365302196874266e-15,1.2141611293399971e-20,1.2635663274410925e-16,1.9431396530088676e-14,1.8601964469320025e-23,2.8246561024857511e-22,3.5801139767911098e-23,5.4041110619114544e-25,3.8704046245763627e-15,1.5351210823182786e-17,4.2442162744424256e-25,4.244216265656813e-25,1.535851165386204e-23,2.0766068829595162e-22,2.8326222814301408e-21,2.0524220815149493e-24,3.8609610852894106e-26,9.7156986978887931e-18,3.8531659708109287e-20,4.7956327928378114e-29,3.5319070415759462e-30,7.0211554270927477e-28,1.0653147650159684e-27,2.4024703043644731e-31,2.7716945359474333e-24,1.7338745329258289e-33,1.1723981060958154e-19,5.8632135443842905e-25,1.0653147668368216e-27
0.40533089896178515,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548281633,0.66999999888259432,8.6562713956174031e-15,6.1372481007226317e-16,2.442388367547676e-16,1.8650768324528699e-33,3.87445129633243e-29,8.3870165905028349e-31,0.0,1.3140420815302882e-31,3.135022019846075e-33,1.9220425166550857e-10,1.6268948152965624e-10,2.1994361311641248e-15,6.3094181918229828e-22,3.2301403378884224e-10,3.0843852931211654e-10,1.0398565476632078e-20,7.0818358759476486e-19,1.7211813452501772e-20,1.4910246693852454e-13,4.1454404709259883e-15,1.2469205999159415e-20,1.2979809184045714e-16,2.0512447487956057e-14,1.9632974040986347e-23,2.9812120150394125e-22,3.7785409564588278e-23,5.5499202249123352e-25,4.0834339747782499e-15,1.6192936652841065e-17,4.4769318889304988e-25,4.4769318801544711e-25,1.5712186015601953e-23,2.1245090193277568e-22,2.8981074544537613e-21,2.1520853291944126e-24,4.0726623497800652e-26,1.052586806602437e-17,4.1736441065942723e-20,5.1955293839541622e-29,3.8264245007670552e-30,7.6066331406053342e-28,1.1539198476850572e-27,2.6028066784114274e-31,3.0028210732366108e-24,1.8784591583863973e-33,1.3052837432488248e-19,6.1847007951061431e-25,1.1539198496041242e-27
0.4162843098205152,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825482811,0.66999999885699979,8.8774676492047169e-15,6.4290252992778747e-16,2.4424412863685945e-16,1.8651925373093478e-33,3.9773223894403968e-29,8.7853990582580502e-31,0.0,1.3764596054182722e-31,3.3652789574594321e-33,1.9223863736412052e-10,1.6266038127804406e-10,2.2002231680431551e-15,6.308289593098621e-22,3.3156105644950424e-10,3.1695947614753774e-10,1.0396705434839582e-20,7.0819893169136231e-19,1.7208734777001144e-20,1.5305138667831898e-13,4.2543686274589228e-15,1.279685456284225e-20,1.3323885714837901e-16,2.1622489729110599e-14,2.0691721360792298e-23,3.1419798269349473e-22,3.9823063127272994e-23,5.6957533595309806e-25,4.3021107616738862e-15,1.7057052159701455e-17,4.7158376752037452e-25,4.7158376664499719e-25,1.6065212920383584e-23,2.1723313534109696e-22,2.9634972930446232e-21,2.2539957053030535e-24,4.2899948102011625e-26,1.1379475322050019e-17,4.5113034490270175e-20,5.6168667552034088e-29,4.1367327524323281e-30,8.223501716688568e-28,1.247275152173564e-27,2.8138842496622167e-31,3.246339720863358e-24,2.0307958518389543e-33,1.4490947602729474e-19,6.514739519352419e-25,1.2472751541934127e-27
0.4272377206792452,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548280612,0.66999999883140382,9.0980251804961487e-15,6.7271789649445833e-16,2.4424889932045838e-16,1.8652968792021181e-33,4.0801781209786397e-29,9.1926501590256786e-31,0.0,1.440266532191735e-31,3.6063103457853126e-33,1.9226963859424682e-10,1.6263415418788011e-10,2.2009328602187546e-15,6.3072724245397113e-22,3.4010653331131264e-10,3.2548204590732667e-10,1.0395029040927782e-20,7.0821276454491169e-19,1.7205960069037999e-20,1.5699963549172311e-13,4.363314796791486e-15,1.3124557307816725e-20,1.3667899581257677e-16,2.2761517734808374e-14,2.1778206417613506e-23,3.3069595364831942e-22,4.1914100434552453e-23,5.8416106096955434e-25,4.5264348320574025e-15,1.794356084590596e-17,4.9609346015146464e-25,4.9609345927958285e-25,1.6417582238068596e-23,2.2200723626124538e-22,3.0287894531524448e-21,2.3581462721606059e-24,4.5129593473710314e-26,1.2277631999478057e-17,4.8665857918189546e-20,6.0601935553989641e-29,4.463235867667745e-30,8.8725644171362283e-28,1.3455028246240517e-27,3.0359778749573362e-31,3.5025675827790127e-24,2.1910829823530822e-33,1.6044090050580842e-19,6.853331054724765e-25,1.3455028267472475e-27
0.43819113153797523,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548280168,0.66999999880580619,9.3179461458487068e-15,7.0316886347001655e-16,2.4425320040310801e-16,1.8653909727981401e-33,4.1830200072936524e-29,9.6087542071802786e-31,0.0,1.5054603950606201e-31,3.8583499201829151e-33,1.9229758867738658e-10,1.6261051562115462e-10,2.2015728024520707e-15,6.3063556469961386e-22,3.4865061356288844e-10,3.3400607885716947e-10,1.0393518101290706e-20,7.0822523576526421e-19,1.7203459215193216e-20,1.6094727960980289e-13,4.4722788843349354e-15,1.345231394956597e-20,1.4011856832313746e-16,2.3929526519628903e-14,2.2892428713730049e-23,3.476151068106814e-22,4.4058520528517636e-23,5.9874918487705113e-25,4.7564060292536613e-15,1.8852465390689314e-17,5.2122234086029073e-25,5.2122233999317768e-25,1.6769284538610431e-23,2.2677306239946921e-22,3.0939817354041773e-21,2.464530001668391e-24,4.7415566351397575e-26,1.3221448348931217e-17,5.2399323042632748e-20,6.5260578001247056e-29,4.8063374512057705e-30,9.5546235766479688e-28,1.4487248385417681e-27,3.2693620939079536e-31,3.7718213969484158e-24,2.3595186900500731e-33,1.7718189169360116e-19,7.2004764245250514e-25,1.4487248407708727e-27
0.44914454239670526,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548279763,0.66999999878020766,9.5372326913827589e-15,7.3425338389677381e-16,2.4425707836180794e-16,1.8654758240636549e-33,4.2858494146295643e-29,1.0033695292821187e-30,0.0,1.5720386922739071e-31,4.1216306761363705e-33,1.9232278818064024e-10,1.625892092252074e-10,2.2021498474300857e-15,6.3055293183118991e-22,3.5719343161164858e-10,3.4253143099581112e-10,1.0392156230276635e-20,7.0823648011497835e-19,1.7201205094510202e-20,1.6489437870300881e-13,4.58126063245743e-15,1.3780123713150479e-20,1.4355762917680631e-16,2.5126511578670081e-14,2.4034387315661468e-23,3.6495542800594496e-22,4.6256321612599714e-23,6.1333967318380927e-25,4.9920241836432092e-15,1.9783767697322913e-17,5.4697046226742741e-25,5.4697046140635898e-25,1.7120311078199571e-23,2.3153048127446351e-22,3.1590720836020127e-21,2.5731397886986137e-24,4.9757871521959771e-26,1.4212033296391666e-17,5.6317835115016798e-20,7.0150068511268466e-29,5.1664406262378081e-30,1.0270480572657511e-27,1.5570629893383915e-27,3.5143111185718503e-31,4.0544175234388305e-24,2.536300878651772e-33,1.9519315095541881e-19,7.5561763556850496e-25,1.5570629916759623e-27
0.4600979532554353,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282548279407,0.66999999875460792,9.7558869534221967e-15,7.6596941080377531e-16,2.4426057506353628e-16,1.8655523407430178e-33,4.3886675740224056e-29,1.0467457298393251e-30,0.0,1.6399988897170522e-31,4.3963848627011175e-33,1.9234550812172708e-10,1.6257000410552102e-10,2.2026701775806026e-15,6.3047844836771923e-22,3.6573510855297274e-10,3.5105797250867686e-10,1.0390928669477611e-20,7.0824661898960817e-19,1.719917327938922e-20,1.6884098653300035e-13,4.6902596538131121e-15,1.4107985433459766e-20,1.4699622747271805e-16,2.6352468839941586e-14,2.5204080904509423e-23,3.8271689720701141e-22,4.8507501148458984e-23,6.2793247403192277e-25,5.233289105079658e-15,2.0737468942599886e-17,5.7333785690818677e-25,5.7333785605444102e-25,1.7470653781351517e-23,2.3627936999769814e-22,3.2240585821202425e-21,2.6839684633810681e-24,5.2156511945127976e-26,1.5250494404196788e-17,6.0425792779152934e-20,7.5275873970616053e-29,5.5439480202351486e-30,1.102093579714584e-27,1.6706388897399822e-27,3.7710988238085669e-31,4.3506719332924553e-24,2.7216272085196098e-33,2.1453683532168896e-19,7.920431297666674e-25,1.6706388921885734e-27
0.4710513641141653,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228254827908,0.66999999872900717,9.9739110588820786e-15,7.9831489779372452e-16,2.4426372822462714e-16,1.8656213418544884e-33,4.4914755947156043e-29,1.0910023914822928e-30,0.0,1.7093384234332679e-31,4.6828439770601251e-33,1.9236599286417566e-10,1.6255269228312182e-10,2.2031393700952966e-15,6.3041130770185049e-22,3.7427575349305444e-10,3.595855863723379e-10,1.0389822125210539e-20,7.0825576174969131e-19,1.7197341766591795e-20,1.727871515396024e-13,4.7992754597040495e-15,1.4435897640523115e-20,1.5043440744879379e-16,2.7607394621471261e-14,2.640150782526205e-23,4.0089948928299171e-22,5.0812055950875536e-23,6.4252752199445906e-25,5.4802005769315505e-15,2.1713569627842518e-17,6.0032453864284317e-25,6.0032453779770057e-25,1.7820305219934543e-23,2.4101961500304064e-22,3.2889394524474951e-21,2.7970088023564789e-24,5.4611488881766018e-26,1.6337937834882892e-17,6.4727587934933134e-20,8.0643454356485804e-29,5.9392617518052308e-30,1.1806788630512443e-27,1.7895739660182207e-27,4.0399987383387781e-31,4.6609001982113818e-24,2.9156950902018757e-33,2.3527655567324346e-19,8.2932414419436628e-25,1.7895739685803823e-27
