Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73)
3.1643117907093824e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430034866275899,0.10740777173328196,0.020749460357289876,3.5178796586663218e-06,0.000972788838157143,0.0026435111638161216,0.0015066831884330027,2.505019275345244e-05,8.029784945995011e-14,0.0019326099039967328,1.1561850278578922e-11,0.00037516690360343184,1.225033068385162e-09,1.934551606394167e-05,1.0257301458308455e-10,4.7655360858550565e-12,0.00027418090572211917,3.372699676594156e-07,0.0077198799653885935,0.0013506735939866586,0.00015037792233863186,2.047910465109852e-06,9.976244479374382e-09,5.540897545880002e-09,3.120979047804464e-12,6.748052263227327e-08,2.695183646037176e-05,1.0679547156902668e-06,4.5021269842567336e-08,5.256110288619769e-05,5.9914407106076694e-09,5.335714714295875e-07,1.0318726443594932e-05,4.6696701007417565e-09,8.484545140380372e-10,7.194209944303816e-10,1.713305464389596e-11,2.1445699466248235e-10,7.286574085188638e-12,6.875864835369164e-08,3.062053788305257e-08,5.002721477090313e-13,9.520989482256552e-14,4.554636600458819e-22,1.0140456807659895e-13
3.181116191447767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300802649755117,0.10738902384138868,0.020739020371229978,3.5640949605354746e-06,0.0009830761400302416,0.0026627282800000627,0.001520257308633276,2.5283040643832167e-05,8.182201848353334e-14,0.0019380880152652547,1.1758144281175948e-11,0.00037524696544829643,1.2371637154364037e-09,1.9607698862033287e-05,1.0352091976767002e-10,4.827209147577728e-12,0.0002750519717456226,3.429620392895039e-07,0.007718605376593615,0.0013464439219441893,0.00015079243401511618,2.0470874074213913e-06,9.999490071042744e-09,5.555700370449119e-09,3.1343650991680168e-12,6.805491827581041e-08,2.7107042448208722e-05,1.0763897107209207e-06,4.548305226281955e-08,5.2945837962585146e-05,6.008485787389133e-09,5.425776979674992e-07,1.033309280419899e-05,4.71178952668443e-09,8.511588989130368e-10,7.229554610693045e-10,1.7315798529384334e-11,2.1736574358108838e-10,7.373061453743744e-12,6.94017330002094e-08,3.118415694258583e-08,5.040156204945603e-13,9.681773553238892e-14,4.692360359301373e-22,1.0275434423237668e-13
3.1979205921861517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430126123975346,0.10737027497524268,0.020728584284099606,3.610529313543325e-06,0.00099338519498116,0.0026819861158069312,0.0015338665606891122,2.551595326311348e-05,8.33669393666757e-14,0.0019435280134222977,1.1956029582208753e-11,0.00037532732554374106,1.2493005251215655e-09,1.98709831831729e-05,1.044717064247732e-10,4.889250780055545e-12,0.0002759060249821857,3.487095541513284e-07,0.007717331570537541,0.0013421653568082927,0.00015120688020072725,2.0461536006274086e-06,1.0022512541395221e-08,5.57039246600501e-09,3.1477765624411536e-12,6.863492501208846e-08,2.7263649730924885e-05,1.084841621662028e-06,4.594568942528043e-08,5.33313986886925e-05,6.025413676422217e-09,5.516716647481949e-07,1.0347236075412922e-05,4.754019201000297e-09,8.538107800206491e-10,7.264409324150899e-10,1.7499548150488454e-11,2.202867872896328e-10,7.459945561067362e-12,7.004503941457895e-08,3.175400613231678e-08,5.077362238899437e-13,9.844127113080892e-14,4.833165929268069e-22,1.0411100266317025e-13
3.2147249929245363e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430172433275579,0.10735152529151672,0.020718152082060612,3.6571794755614195e-06,0.0010037153396543947,0.0027012848466260965,0.0015475106625686768,2.5748916176199835e-05,8.493278793726249e-14,0.001948930074672963,1.2155493496154498e-11,0.0003754079940871413,1.2614425254672352e-09,2.01353447433113e-05,1.0542536189896607e-10,4.951659560912387e-12,0.0002767430783449765,3.545125266150238e-07,0.007716058539825389,0.001337838885736151,0.00015162126374854203,2.04510999684467e-06,1.0045313104654883e-08,5.584974419519927e-09,3.1612146531702685e-12,6.922060521422505e-08,2.7421671324084248e-05,1.0933103029965437e-06,4.6409152918241284e-08,5.3717788605706264e-05,6.042224911951235e-09,5.608533946502565e-07,1.0361159239935756e-05,4.796358255227464e-09,8.564101945609955e-10,7.298771107933118e-10,1.7684303504287096e-11,2.2321985735554838e-10,7.54722325486482e-12,7.068852763399496e-08,3.2330095195710595e-08,5.114334754806439e-13,1.0008050644057002e-13,4.977093260066798e-22,1.0547445982059508e-13
3.231529393662921e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302191829388277,0.10733277494628422,0.020707723751733253,3.7040421861399146e-06,0.0010140659125217719,0.002720624647661537,0.0015611893335708885,2.5981915063364082e-05,8.651974067020826e-14,0.001954294374210817,1.235652306277549e-11,0.0003754889807325201,1.2735887501503868e-09,2.0400759154589622e-05,1.0638187356817386e-10,5.014434056800754e-12,0.00027756314709972095,3.6037096655510373e-07,0.007714786277139444,0.001333465489644105,0.0001520355873140179,2.043957552051037e-06,1.0067892967931902e-08,5.599446814487994e-09,3.174680595781429e-12,6.981202183739126e-08,2.7581120359895636e-05,1.101795609788134e-06,4.687341443150892e-08,5.410501125086978e-05,6.058920024968922e-09,5.701229034369786e-07,1.0374865229719444e-05,4.838805824745195e-09,8.589571869728678e-10,7.332637106942603e-10,1.7870064558740946e-11,2.2616468416810048e-10,7.63489137427692e-12,7.13321580071122e-08,3.2912433334505903e-08,5.151068991316124e-13,1.0173544501169738e-13,5.124182210641278e-22,1.06844631583039e-13
3.2483337944013055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430266363090487,0.10731402409500533,0.020697299280191945,3.7511141673014834e-06,0.0010244362539654993,0.0027400056938468964,0.0015749022943150112,2.6214935720553104e-05,8.812797468660667e-14,0.001959621086234196,1.2559105051527386e-11,0.0003755702946106544,1.2857382386277332e-09,2.066720193116787e-05,1.0734122884252367e-10,5.077572823618318e-12,0.000278366248830121,3.662848793781608e-07,0.0077135147752392975,0.0013290461431699938,0.00015244985335893712,2.0426972259721396e-06,1.0090253331324614e-08,5.613810230967644e-09,3.1881756237107273e-12,7.040923842467632e-08,2.774201008805441e-05,1.1102973976768824e-06,4.7338445759380015e-08,5.4493070155763816e-05,6.0754995432716685e-09,5.79480199800188e-07,1.0388356926795734e-05,4.8813610487419295e-09,8.614518088285599e-10,7.366004587329257e-10,1.8056831252394738e-11,2.2912099700263388e-10,7.722946750228509e-12,7.197589119494908e-08,3.350102921049465e-08,5.187560250653274e-13,1.0340608912902586e-13,5.27447253775573e-22,1.0822143327488519e-13
3.26513819513969e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430313963919078,0.10729527289251271,0.02068687865496092,3.7983921243324386e-06,0.0010348257063600666,0.002759428159762011,0.0015886492667303628,2.6447964059669104e-05,8.975766775284002e-14,0.0019649103839623643,1.2763225966010914e-11,0.0003756519443484498,1.2978900362624042e-09,2.0934648495011823e-05,1.0830341516324145e-10,5.141074406721643e-12,0.00027915240340359255,3.722542660511286e-07,0.007712244026961866,0.001324581814636418,0.00015286406415526975,2.041329981968777e-06,1.011239538801939e-08,5.628065245623771e-09,3.201700979534306e-12,7.101231911291087e-08,2.7904353876575296e-05,1.118815522875071e-06,4.780421880356886e-08,5.488196884461715e-05,6.09196399151423e-09,5.889252854049502e-07,1.0401637164098175e-05,4.9240230701837585e-09,8.638941187296845e-10,7.398870936061225e-10,1.824460349407917e-11,2.320885240843768e-10,7.811386205773836e-12,7.261968817172766e-08,3.409589094738743e-08,5.223803899379377e-13,1.0509243981988979e-13,5.428003884608832e-22,1.0960477968565716e-13
3.281942595878075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430361975676568,0.10727652149299782,0.020676461864009787,3.8458727465708595e-06,0.0010452336141529887,0.002778892219550937,0.001602429974046152,2.6680986108827822e-05,9.140899827964637e-14,0.001970162439651524,1.2968872048465972e-11,0.0003757339380875982,1.3100431944479949e-09,2.120307418163725e-05,1.0926842000156464e-10,5.2049373411371094e-12,0.0002799216329373238,3.782791231301013e-07,0.007710974025221343,0.0013200734660149289,0.00015327822178896482,2.039856786924428e-06,1.0134320324389299e-08,5.642212431769514e-09,3.2152579150989976e-12,7.162132863848932e-08,2.8068165212616784e-05,1.1273498421630305e-06,4.827070557608755e-08,5.52717108326476e-05,6.1083138912639156e-09,5.984581549351607e-07,1.0414708726278845e-05,4.9667910357833555e-09,8.662841822039673e-10,7.431233660469626e-10,1.843338116262451e-11,2.350669926517882e-10,7.900206556438985e-12,7.326351022565213e-08,3.469702613276351e-08,5.259795369136772e-13,1.0679449686197285e-13,5.584815769480509e-22,1.1099458508918939e-13
3.2987469966164594e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44304103886786966,0.10725777004999722,0.02066604889574904,3.893552708191528e-06,0.001055659323944362,0.0027983980468414818,0.001616244140781437,2.6913988012593622e-05,9.308214532114244e-14,0.0019753774246106626,1.3176029284307664e-11,0.00037581628350252035,1.3221967707298104e-09,2.147245424580952e-05,1.1023623085767449e-10,5.2691601517689805e-12,0.000280673961764661,3.8435944278971695e-07,0.007709704763009119,0.001315522052891176,0.0001536923281636835,2.038278611133534e-06,1.0156029320091598e-08,5.6562523594077175e-09,3.22884769165308e-12,7.223633234316871e-08,2.823345770329639e-05,1.1359002128850793e-06,4.873787820207849e-08,5.566229962443391e-05,6.124549761054247e-09,6.080787961400278e-07,1.042757435051943e-05,5.009664095969372e-09,8.686220716030438e-10,7.463090387767863e-10,1.8623164106579628e-11,2.3805612901943025e-10,7.989404610561279e-12,7.390731895962418e-08,3.530444182010741e-08,5.295530157373458e-13,1.0851225879131966e-13,5.744947574419269e-22,1.1239076326273228e-13
3.315551397354844e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443045919330529,0.10723901871637916,0.02065563973902545,3.941428668987448e-06,0.0010661021845652253,0.0028179458146662373,0.0016300914927352098,2.7146956032191845e-05,9.477728857380018e-14,0.001980555509217231,1.3384683406702566e-11,0.0003758989878176151,1.3343498289233454e-09,2.174276386719765e-05,1.1120683525966101e-10,5.333741353604635e-12,0.00028140941640181926,3.904952128530952e-07,0.007708436233393663,0.0013109285244310026,0.00015410638500447382,2.0365964281902884e-06,1.0177523548163844e-08,5.670185595272007e-09,3.2424715799771976e-12,7.285739617985299e-08,2.8400245076496348e-05,1.144466492945543e-06,4.920570892259857e-08,5.605373871231798e-05,6.1406721164380134e-09,6.17787189881433e-07,1.044023672733631e-05,5.052641404856287e-09,8.709078660012531e-10,7.494438864545473e-10,1.88139521439396e-11,2.410556586403531e-10,8.078977169625662e-12,7.455107629189757e-08,3.591814453093088e-08,5.331003828051823e-13,1.1024572291050678e-13,5.908438533974916e-22,1.137932275060197e-13
3.3323557980932287e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443050838000056,0.10722026764433017,0.02064523438311744,3.9894972751478225e-06,0.0010765615471547442,0.00283753569538507,0.0016439717569766068,2.7379876545699414e-05,9.649460837537702e-14,0.0019856968629326658,1.3594819901182531e-11,0.0003759820578238568,1.3465014392300694e-09,2.2013978155982557e-05,1.1218022076251602e-10,5.3986794519170596e-12,0.0002821280255149122,3.966864168223089e-07,0.00770716842952036,0.0013062938233474757,0.0001545203938613822,2.0348112148778186e-06,1.0198804175118908e-08,5.6840127028674825e-09,3.2561308605155366e-12,7.34845867183551e-08,2.8568541181659177e-05,1.15304854080485e-06,4.967417009735602e-08,5.644603157483691e-05,6.156681470039784e-09,6.275833101821375e-07,1.0452698501379285e-05,5.095722120214715e-09,8.731416510953992e-10,7.525276956236837e-10,1.9005745061880102e-11,2.4406530616798904e-10,8.168921028598316e-12,7.519474445667353e-08,3.653814025697794e-08,5.366212012337033e-13,1.1199488529696734e-13,6.075327723982421e-22,1.1520189066029546e-13
3.3491601988316133e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430557939273402,0.107201516985342,0.02063483281773037,4.037755160032375e-06,0.001087036765236247,0.0028571678606090396,0.0016578846618352417,2.76127360482146e-05,9.823428570379914e-14,0.001990801654317728,1.3806424010293619e-11,0.0003760654998947704,1.358650678350515e-09,2.2286072158419315e-05,1.1315637494714657e-10,5.463972942464676e-12,0.0002828298198872928,4.0293303390937157e-07,0.0077059013446113276,0.0013016188858688312,0.00015493435611300203,2.0329239510576844e-06,1.0219872361038608e-08,5.697734242511057e-09,3.2698268235070596e-12,7.411797115113739e-08,2.873835999057318e-05,1.1616462154757016e-06,5.014323420740099e-08,5.6839181675183865e-05,6.172578331607832e-09,6.374671242748048e-07,1.0464962272223826e-05,5.1389054034421775e-09,8.753235191054663e-10,7.55560264656528e-10,1.9198542616499172e-11,2.470847955175564e-10,8.259232976257311e-12,7.583828600464e-08,3.71644344625104e-08,5.40115040926833e-13,1.137597408114643e-13,6.245654050402599e-22,1.166166651272908e-13
3.365964599569998e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430607861697686,0.10718276689019876,0.0206244350329917,4.086198944941781e-06,0.0010975271947921016,0.002876842481125732,0.0016718299368916594,2.784552115200637e-05,9.999650217599671e-14,0.001995870051047678,1.4019480738278291e-11,0.0003761493200018098,1.3707966295946626e-09,2.2559020862352683e-05,1.1413528541941085e-10,5.529620311688508e-12,0.00028351483238720133,4.0923503906773006e-07,0.007704634971965201,0.0012969046417073303,0.00015534827296996638,2.0309356195597368e-06,1.0240729259666095e-08,5.711350771371359e-09,3.2835607691169326e-12,7.475761729903154e-08,2.8909715598147508e-05,1.170259376519322e-06,5.061287385777015e-08,5.723319245969773e-05,6.188363208065472e-09,6.474385926518236e-07,1.0477030595156515e-05,5.182190419534311e-09,8.774535686762706e-10,7.585414036962906e-10,1.9392344532566776e-11,2.5011384992696214e-10,8.349909795520467e-12,7.648166380345603e-08,3.77970320866731e-08,5.435814786411169e-13,1.1554028310670967e-13,6.419456238225048e-22,1.1803746288815058e-13
3.3827690003083826e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44306581379125265,0.10716401750896404,0.020614041019446215,4.134825239884141e-06,0.0011080321943374436,0.0028965597268259748,0.0016858073129679123,2.8078218586643883e-05,1.0178144004669005e-13,0.0020009022199272654,1.4233974855789331e-11,0.0003762335237291552,1.3829383829896462e-09,2.2832799202685138e-05,1.151169398091799e-10,5.5956200369067685e-12,0.0002841830979357208,4.155924030242525e-07,0.007703369304956879,0.0012921520140290266,0.0001557621454783873,2.028847206072335e-06,1.0261376018496957e-08,5.724862843508244e-09,3.297334007568061e-12,7.540359361693618e-08,2.908262222317648e-05,1.1788878840417798e-06,5.108306178008518e-08,5.762806735638104e-05,6.20403660356175e-09,6.574976691159141e-07,1.0488905981953436e-05,5.22557633705651e-09,8.795319047800452e-10,7.614709345966636e-10,1.9587150503282078e-11,2.5315219201719576e-10,8.440948263770404e-12,7.712484103818217e-08,3.8435937545937534e-08,5.470200980491086e-13,1.1733650463612626e-13,6.596772820438874e-22,1.1946419552230408e-13
3.399573401046767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307087586225624,0.10714526899096839,0.020603650768051072,4.183630644337254e-06,0.00111855112499275,0.002916319766631955,0.0016998165221182556,2.831081519910642e-05,1.0358928220712545e-13,0.002005898326905549,1.4449890904633511e-11,0.0003763181162879518,1.3950750353847825e-09,2.3107382066796845e-05,1.1610132576942191e-10,5.661970586506859e-12,0.00028483465347503334,4.220050923116999e-07,0.0077021043370372674,0.0012873619194244353,0.00015617597452324095,2.0266596990328518e-06,1.0281813778869034e-08,5.738271009911912e-09,3.311147859272715e-12,7.605596919948954e-08,2.925709420909268e-05,1.1875315986903868e-06,5.155377083510575e-08,5.802380977344613e-05,6.219599019521618e-09,6.676443008315013e-07,1.0500590901651366e-05,5.269062328116035e-09,8.815586386199448e-10,7.643486908590835e-10,1.9782960190038223e-11,2.561995438522089e-10,8.532345153176881e-12,7.776778121165863e-08,3.908115473662279e-08,5.504304898008833e-13,1.1914839666275023e-13,6.777642127076542e-22,1.208967742262749e-13
3.416377801785152e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44307597145982086,0.1071265214847969,0.02059326427017084,4.232611748006593e-06,0.0011290833505552744,0.002936122768426679,0.0017138572976199695,2.8543297953874664e-05,1.0542021218376017e-13,0.002010858537090524,1.4667213202543047e-11,0.0003764031025300159,1.4072056905539357e-09,2.3382744299917002e-05,1.170884309753064e-10,5.728670420134861e-12,0.00028546953793697535,4.284730693016675e-07,0.007700840061732971,0.0012825352678801022,0.00015658976083169956,2.0243740895184227e-06,1.03020436760509e-08,5.751575818541574e-09,3.3250036549642297e-12,7.671481378671739e-08,2.9433146024708483e-05,1.196190381650173e-06,5.2024974015237086e-08,5.842042309788862e-05,6.235050954695383e-09,6.778784283768309e-07,1.0512087781311386e-05,5.312647568334543e-09,8.83533887534454e-10,7.671745175676925e-10,1.9979773222195114e-11,2.5925562699827293e-10,8.624097231016386e-12,7.841044814483254e-08,3.973268703749208e-08,5.538122515836663e-13,1.2097594926826874e-13,6.962102274336264e-22,1.2233510983242696e-13
3.4331822025235365e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308109966759185,0.10710777513827711,0.02058288151757254,4.281765131578825e-06,0.0011396282375693422,0.0029559688989847918,0.0017279293739642949,2.8775653933003713e-05,1.0727441413689552e-13,0.002015783014763572,1.4885925847972818e-11,0.0003764884869610284,1.4193294592952342e-09,2.365886071044624e-05,1.1807824312332851e-10,5.795717988882549e-12,0.0002860877922118859,4.3499629223798324e-07,0.0076995764726459906,0.0012776729627510578,0.00015700350497641153,2.021991371136914e-06,1.0322066839329084e-08,5.764777814363701e-09,3.338902735828744e-12,7.738019776965341e-08,2.9610792264945732e-05,1.2048640946404296e-06,5.249664444699288e-08,5.881791069408842e-05,6.250392905207609e-09,6.881999857968098e-07,1.0523399006774987e-05,5.3563312368210655e-09,8.854577749026927e-10,7.699482713220471e-10,2.017758919685974e-11,2.623201625828125e-10,8.716201259989042e-12,7.905280597703631e-08,4.03905373124233e-08,5.571649881795948e-13,1.2281915136219127e-13,7.1501911537880595e-22,1.2377911282764326e-13
3.449986603261921e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430862595758426,0.10708903009846682,0.020572502502420556,4.331087367470727e-06,0.0011501851553955204,0.00297585832390471,0.0017420324868474921,2.900787033617829e-05,1.091520728592575e-13,0.002020671923393722,1.5106012724921536e-11,0.0003765742737532354,1.4314454595281548e-09,2.393570607522945e-05,1.1907074993045504e-10,5.863111735471965e-12,0.00028668945911774417,4.415747152705501e-07,0.007698313563453382,0.0012727759007341614,0.00015741720737873333,2.01951253991811e-06,1.0341884392093936e-08,5.777877539389841e-09,3.3528464536369833e-12,7.805219219593271e-08,2.979004765155307e-05,1.213552599911331e-06,5.296875539341371e-08,5.921627590243744e-05,6.265625364605356e-09,6.986089006565491e-07,1.0534526923412212e-05,5.400112516145416e-09,8.873304300505935e-10,7.726698201676086e-10,2.0376407678674763e-11,2.653928713527059e-10,8.808653998532885e-12,7.969481916621783e-08,4.105470791315237e-08,5.604883115215654e-13,1.2467799069114916e-13,7.341946421668757e-22,1.2522869337193208e-13
