Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.831183080027466e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44150735431158594,0.09332779992360184,0.013096524096345055,9.61691240390652e-06,0.0002571730826721048,0.032372160028533985,0.016161993907969994,5.7013220557546745e-05,4.062637890574892e-11,0.0022239029520587984,6.214468023909367e-11,0.00048005261692927087,2.9548699390326217e-09,7.838739675280588e-06,1.4109444281780881e-09,9.129700051870303e-11,1.72824921086714e-05,1.0402323365766386e-05,0.00668421915230648,0.0029577486301253877,0.00042631292023133783,1.6586680105743448e-07,7.245904115776586e-09,4.494692680735892e-09,7.51151511403251e-12,3.177882965935865e-07,6.419622948527573e-05,1.9910392681285404e-05,0.0006458086716659256,1.6461692517941142e-05,6.871262791329309e-09,4.992297542700018e-08,6.322426039577666e-10,2.690884612926591e-10,1.1536881987885931e-08,8.661500937081618e-06,8.994357205298289e-11,1.1690992375100022e-06,2.926617346392836e-12,3.5201307099815264e-13,1.965645707854985e-14,2.202471172321141e-21
1.8356366301649465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415148913166662,0.09328889502086495,0.013078785324216828,9.658181962353234e-06,0.0002578864745486564,0.032453889764462035,0.016203983886993702,5.6970884985483244e-05,4.092763587339844e-11,0.0022230393929853253,6.211438775666756e-11,0.00048025091151180933,2.954448154324736e-09,7.83499336692756e-06,1.415195018796036e-09,9.153113707203938e-11,1.7264515116085826e-05,1.0433381977998561e-05,0.00668154462981366,0.0029504195500146186,0.0004268000866577353,1.6564202447735058e-07,7.233279972472203e-09,4.492517222959595e-09,7.546623883609909e-12,3.195331759901196e-07,6.447627361332663e-05,1.9961052415982163e-05,0.0006474521365666867,1.6510844141825586e-05,6.868711882195978e-09,5.005353368113051e-08,6.345647700529431e-10,2.691012804042075e-10,1.1568962315918489e-08,8.653358903721042e-06,9.014223527681156e-11,1.1726811770032982e-06,2.9354055693903904e-12,3.5366959558243883e-13,1.974896381980303e-14,2.21852715146868e-21
1.8400901803024269e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44152245037816495,0.0932500091539118,0.01306106983171426,9.699431140210188e-06,0.00025859912831415643,0.03253558143203218,0.016245952276794772,5.692850517981522e-05,4.123024804334626e-11,0.0022221752221839473,6.20839801899334e-11,0.000480448903874156,2.954023420433395e-09,7.831190070865045e-06,1.419445855735563e-09,9.176498510641162e-11,1.7246528521466142e-05,1.0464417707862136e-05,0.006678871713928297,0.0029430663720391172,0.000427286517416524,1.6541466894678417e-07,7.220674333223479e-09,4.490339565106157e-09,7.581991245806699e-12,3.212898156297755e-07,6.47581771259564e-05,2.001168846614432e-05,0.0006490949296032173,1.6559959553923107e-05,6.866159334798696e-09,5.018403218103914e-08,6.368886511919865e-10,2.6910817642327586e-10,1.1601010592532381e-08,8.645216495829098e-06,9.034057209846814e-11,1.1762607053859933e-06,2.9441877997974184e-12,3.5532639771366254e-13,1.9841486074911984e-14,2.2346299900856974e-21
1.8445437304399073e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415300313705219,0.09321114232880018,0.013043377587829265,9.740658925726497e-06,0.0002593110370895822,0.03261723500574413,0.01628789904080486,5.688608226077487e-05,4.15342170022037e-11,0.002221310451910198,6.205345965407366e-11,0.0004806465949200987,2.953595787087487e-09,7.82733026248769e-06,1.4236969292278316e-09,9.19985444999468e-11,1.722853249424186e-05,1.0495430522474782e-05,0.006676200402850172,0.0029356892030378535,0.00042777221499166524,1.651847391587776e-07,7.208087213737884e-09,4.488159738410574e-09,7.61761977865304e-12,3.2305833251941714e-07,6.504195847825139e-05,2.0062300788863183e-05,0.0006507370502836937,1.6609038702188708e-05,6.863605184557047e-09,5.0314470815458776e-08,6.39214238568939e-10,2.691091445813832e-10,1.1633026511054962e-08,8.637073755262833e-06,9.05385827615326e-11,1.1798378185438105e-06,2.952964028500437e-12,3.569834372134847e-13,1.9934021600072735e-14,2.2507793432118518e-21
1.8489972805773877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415376341680975,0.09317229455151405,0.01302570856160692,9.781864306876347e-06,0.00026002219400428605,0.0326988504605492,0.016329824142495307,5.6843617331609034e-05,4.183954432671389e-11,0.0022204450942510286,6.202282823212752e-11,0.0004808439855500701,2.9531653032788255e-09,7.823414414250884e-06,1.4279482295269923e-09,9.223181513289372e-11,1.7210527202892636e-05,1.0526420389606676e-05,0.006673530694776797,0.0029282881497001813,0.00042825718185278145,1.6495223982527278e-07,7.195518628995896e-09,4.4859777737586835e-09,7.653512093417024e-12,3.248388451745472e-07,6.532763636251263e-05,2.011288934113162e-05,0.0006523784981231306,1.6658081535610114e-05,6.861049466373555e-09,5.0444849473060993e-08,6.415415233902528e-10,2.6910418021723044e-10,1.1665009765136389e-08,8.62893072364218e-06,9.073626750857449e-11,1.1834125124382149e-06,2.9617342465565693e-12,3.586406738442384e-13,2.0026568148168027e-14,2.2669748631445804e-21
1.8534508307148681e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44154525864516364,0.09313346582796371,0.01300806272214534,9.823046271377686e-06,0.0002607325921960952,0.03278042777184626,0.016371727545370182,5.68011114788526e-05,4.214623158376421e-11,0.002219579161127497,6.199208797549763e-11,0.00048104107666114865,2.9527320172738992e-09,7.819442995684993e-06,1.4321997469095217e-09,9.24647968875689e-11,1.7192512814951542e-05,1.0557387277671152e-05,0.006670862587903279,0.002920863318572907,0.0004287414204536831,1.6471717567418717e-07,7.182968593264028e-09,4.483793701692777e-09,7.68967083513041e-12,3.2663147365002754e-07,6.561522971197461e-05,2.0163454079834463e-05,0.0006540192726432689,1.6707088004192978e-05,6.85849221464183e-09,5.0575168042432766e-08,6.438704968838209e-10,2.690932787769463e-10,1.1696960048753163e-08,8.620787442351088e-06,9.093362658112982e-11,1.1869847831052233e-06,2.9704984451907976e-12,3.6029806730980776e-13,2.0119123468816326e-14,2.283216199448762e-21
1.8579043808523485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415529046758907,0.09309465616398609,0.012990440038595563,9.864203806710997e-06,0.0002614422248114107,0.03286196691547569,0.016413609212959236,5.675856577259754e-05,4.245428033039864e-11,0.00221871266429741,6.196124090444889e-11,0.0004812378691470805,2.952295976625452e-09,7.81541647340963e-06,1.4364514716734195e-09,9.269748964830318e-11,1.7174489497008467e-05,1.058833115571549e-05,0.006668196080422143,0.002913414816067367,0.00042922493323477187,1.644795514543306e-07,7.170437120107625e-09,4.481607552417138e-09,7.726098683135654e-12,3.2843633955439847e-07,6.590475770459779e-05,2.021399496174022e-05,0.0006556593733724603,1.675605805894631e-05,6.8559334632544954e-09,5.070542641205459e-08,6.462011502849183e-10,2.690764358144552e-10,1.1728877056213003e-08,8.612643952538631e-06,9.113066021967697e-11,1.190554626654243e-06,2.9792566157934055e-12,3.61955577256406e-13,2.0211685308415375e-14,2.2995029989663866e-21
1.862357930989829e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44156057213434063,0.0930558655653448,0.012972840480161424,9.905335900138094e-06,0.00026215108500530755,0.03294346786771624,0.01645546910881096,5.671598126675747e-05,4.276369211382992e-11,0.002217845615357914,6.193028900859952e-11,0.0004814343638982713,2.9518572281838597e-09,7.811335311147882e-06,1.4407033941376062e-09,9.292989330138875e-11,1.715645741471351e-05,1.0619251993411868e-05,0.006665531170523216,0.00290594274846654,0.0004297077226197982,1.642393719289367e-07,7.15792422240341e-09,4.479419355803455e-09,7.762798351632227e-12,3.3025356608916356e-07,6.619623976692459e-05,2.0264511943490656e-05,0.0006572987998455616,1.680499165186812e-05,6.853373245611103e-09,5.083562447027624e-08,6.485334748555686e-10,2.690536469916936e-10,1.1760760482157817e-08,8.604500295120123e-06,9.13273686636132e-11,1.1941220392669153e-06,2.9880087499172702e-12,3.636131632735075e-13,2.0304251410194135e-14,2.315834905826327e-21
1.8663661261135615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415674910634605,0.09302097033213488,0.012957020624133996,9.942332194203215e-06,0.000262788393109239,0.03301678605183749,0.01649312437012442,5.6677622896084545e-05,4.304332938623777e-11,0.0022170648087164254,6.19023442972362e-11,0.00048161095534438275,2.9514600775879616e-09,7.807615928868184e-06,1.4445302854038419e-09,9.31388093096854e-11,1.7140221183282405e-05,1.0647061023271664e-05,0.00666313411604855,0.0028991978272143865,0.0004301416165560844,1.6402102952604323e-07,7.146678506578725e-09,4.4774482528023026e-09,7.796062731618291e-12,3.318997414224548e-07,6.646026061208874e-05,2.0309956756489543e-05,0.0006587737068031072,1.6849000671743996e-05,6.851067823296525e-09,5.0952751064027693e-08,6.506339885956392e-10,2.6902804984266813e-10,1.1789426601208087e-08,8.597170893769284e-06,9.150412841873501e-11,1.197330629069184e-06,2.995880502586985e-12,3.651050222847145e-13,2.0387562678215075e-14,2.3305718924719308e-21
1.870374321237294e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44157442715493667,0.09298609055055554,0.012941219452171759,9.979306321289057e-06,0.0002634250650370119,0.03309007326538263,0.016530761940253075,5.6639234684568394e-05,4.3324073077832795e-11,0.002216283572365174,6.187431767319072e-11,0.00048178730698833234,2.9510608042559338e-09,7.80385299548351e-06,1.4483573219521613e-09,9.334749096999128e-11,1.7123978105586608e-05,1.0674851345136101e-05,0.006660738352823153,0.002892433981540136,0.0004305749282419902,1.6380062470270842e-07,7.135447855194982e-09,4.475475536707275e-09,7.829551542304637e-12,3.3355612205138975e-07,6.672589471401778e-05,2.035538214332958e-05,0.0006602480669114733,1.689298008581538e-05,6.848761263644316e-09,5.106982863336193e-08,6.527358425542611e-10,2.689976301113259e-10,1.1818065050040564e-08,8.589841419110724e-06,9.168062513218826e-11,1.2005372440935927e-06,3.0037473530624178e-12,3.665968805975574e-13,2.0470873918524193e-14,2.345344862387744e-21
1.8739816968486532e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415806842349747,0.09295471196162657,0.012927014353815807,1.0012563472394191e-05,0.0002639975217322985,0.033156005264167926,0.016564620605452173,5.6604660388559486e-05,4.357768930418756e-11,0.002215580098969205,6.184902482433184e-11,0.00048194581896790126,2.9506996703853906e-09,7.800429393755827e-06,1.4518017732620237e-09,9.353510403139485e-11,1.7109353580321612e-05,1.069984662224092e-05,0.006658583268842644,0.0028863304038943107,0.0004309644123716544,1.63600499895655e-07,7.125353155671606e-09,4.4736987304753645e-09,7.859885056798824e-12,3.3505566715595474e-07,6.696635688152254e-05,2.0396248355750844e-05,0.0006615745231834145,1.693253621823427e-05,6.84668440684215e-09,5.117515646231882e-08,6.546286517604568e-10,2.6896612661666687e-10,1.184381581255358e-08,8.583244853497506e-06,9.183924741599138e-11,1.2034215069992787e-06,3.0108233222935206e-12,3.6793952803994184e-13,2.054585264611374e-14,2.3586710819990882e-21
1.8775890724600124e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44158695507473616,0.09292334589471911,0.012912824355192953,1.0045801531374343e-05,0.0002645694554777459,0.03322191215172985,0.016598464899908627,5.657006304694628e-05,4.3832203430222696e-11,0.002214876289953877,6.182366775048323e-11,0.0004821041376946625,2.9503368671887935e-09,7.796971025456006e-06,1.455246331459221e-09,9.372252715009148e-11,1.7094723692033437e-05,1.0724826714051804e-05,0.0066564292287320855,0.002880211616296729,0.0004313534275463702,1.6339870994469063e-07,7.115270670378347e-09,4.471920649980975e-09,7.890403536764307e-12,3.3656362273797846e-07,6.720814851908672e-05,2.0437098783807436e-05,0.0006629005360084961,1.6972068319591283e-05,6.844606664531191e-09,5.1280444455581113e-08,6.56522536781091e-10,2.6893071235972986e-10,1.1869543820851974e-08,8.576648273566151e-06,9.199765690050505e-11,1.2063041663054099e-06,3.017895311843053e-12,3.6928212937849734e-13,2.0620828808127253e-14,2.3720260389886933e-21
1.8811964480713715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415932396069532,0.09289199235272146,0.0128986494400628,1.0079019959618852e-05,0.00026514086265715293,0.03328779391648077,0.016632294804248923,5.653544318268676e-05,4.408761625467865e-11,0.0022141721511134407,6.179824743860642e-11,0.0004822622636338965,2.949972417951544e-09,7.793478130169178e-06,1.458690991443948e-09,9.390976027001448e-11,1.708008852652351e-05,1.074979160589297e-05,0.006654276231521963,0.0028740776749696354,0.0004317419750203309,1.6319525742827148e-07,7.105200404585899e-09,4.470141310335864e-09,7.921108512001651e-12,3.3808005824155116e-07,6.745128057374169e-05,2.0477933404094204e-05,0.0006642261051544071,1.701157636665791e-05,6.842528053327986e-09,5.138569255334907e-08,6.584174930035207e-10,2.688913852966468e-10,1.1895248913486755e-08,8.570051700507166e-06,9.21558537102051e-11,1.2091852201487334e-06,3.024963317595524e-12,3.7062466300665454e-13,2.0695801197921583e-14,2.3854095377876033e-21
1.8848038236827307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44159953776428346,0.09286065133849078,0.012884489592207395,1.0112218218467138e-05,0.000265711739658286,0.03335365054701071,0.016666110299091035,5.650080131236052e-05,4.434392857209112e-11,0.00221346768817874,6.177276486356096e-11,0.00048242019724946373,2.949606345681939e-09,7.789950946266779e-06,1.4621357481237864e-09,9.40968033358208e-11,1.706544816919703e-05,1.077474128333755e-05,0.0066521242762412535,0.002867928636096739,0.00043213005604171546,1.6299014493287508e-07,7.0951423632963194e-09,4.4683607265207206e-09,7.952001528904858e-12,3.396050438560172e-07,6.769576410907271e-05,2.0518752193128936e-05,0.0006655512303913826,1.70510603365996e-05,6.840448589654131e-09,5.149090069571272e-08,6.603135158235727e-10,2.6884814343088596e-10,1.1920930929162276e-08,8.563455155413018e-06,9.2313837969044e-11,1.2120646666945327e-06,3.032027335499664e-12,3.719671072955246e-13,2.0770768607606964e-14,2.3988213816824408e-21
1.88841119929409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44160584947930764,0.09282932285485329,0.012870344795431206,1.0145395769215394e-05,0.00026628208287291606,0.03341948203208588,0.01669991136504199,5.6466137946252116e-05,4.460114117279466e-11,0.0022127629068180352,6.174722098825982e-11,0.0004825779390038259,2.9492386731147446e-09,7.786389710911453e-06,1.4655805964133542e-09,9.428365629287336e-11,1.7050802705064223e-05,1.0799675732204673e-05,0.006649973361917343,0.0028617645558257493,0.00043251767185268215,1.6278337505633383e-07,7.085096551246869e-09,4.466578913386861e-09,7.98308415027415e-12,3.4113865051558564e-07,6.794161030674323e-05,2.0559555127350386e-05,0.0006668759114921661,1.709052020697122e-05,6.8383682897387125e-09,5.1596068822644456e-08,6.62210600630514e-10,2.688009848134769e-10,1.1946589706738656e-08,8.556858659278512e-06,9.247160980044437e-11,1.2149425041362607e-06,3.0390873615676526e-12,3.7330944059397516e-13,2.0845729828051373e-14,2.4122613728189134e-21
1.892018574905449e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44161217468452435,0.09279800690460405,0.012856215033561092,1.0178552073123251e-05,0.0002668518886968531,0.03348528836064721,0.016733697982695243,5.6431453588432895e-05,4.485925484292653e-11,0.002212057812637798,6.172161676382223e-11,0.00048273548935804376,2.9488694227146726e-09,7.78279466006202e-06,1.4690255312338805e-09,9.447031908722358e-11,1.7036152218741627e-05,1.0824594938556746e-05,0.006647823487576,0.0028555854902709344,0.000432904823689318,1.6257495040412806e-07,7.0750629729137755e-09,4.464795885657974e-09,8.014357955408338e-12,3.4268094992099205e-07,6.818883046804087e-05,2.060034218311533e-05,0.000668200148231978,1.7129955955712567e-05,6.836287169620816e-09,5.170119687398934e-08,6.641087428239994e-10,2.6874990754299295e-10,1.197222508523299e-08,8.550262233001194e-06,9.26291693272953e-11,1.2178187306951807e-06,3.0461433918742023e-12,3.7465164122883686e-13,2.0920683648892322e-14,2.4257293122052647e-21
1.8956259505168083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44161851331234636,0.09276670349050724,0.012842100290446261,1.0211686591420485e-05,0.0002674211535299815,0.03355106952180885,0.01676747013262825,5.63967487368421e-05,4.511827036443077e-11,0.002211352411183516,6.169595312972529e-11,0.0004828928487717862,2.9484986166799943e-09,7.779166028478376e-06,1.4724705475131197e-09,9.465679166559378e-11,1.7021496794453437e-05,1.0849498888696609e-05,0.0066456746522413025,0.002849391495515667,0.00043329151278174397,1.623648735870764e-07,7.065041632516273e-09,4.463011657931808e-09,8.045824541351197e-12,3.442320145570542e-07,6.843743601541473e-05,2.0641113336693106e-05,0.0006695239403884787,1.7169367561143964e-05,6.8342052451518624e-09,5.180628478945634e-08,6.660079378252722e-10,2.6869490976572305e-10,1.1997836903819015e-08,8.543665897381741e-06,9.278651667193613e-11,1.2206933446200084e-06,3.053195422555738e-12,3.7599368750564487e-13,2.0995628858577832e-14,2.4392249997161947e-21
1.8992333261281675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416248652950969,0.09273541261529615,0.01282800054995822,1.024479878531374e-05,0.00026798987377629497,0.03361682550485669,0.016801227795399876,5.636202388336673e-05,4.537818851506189e-11,0.002210646707940471,6.167023101395305e-11,0.0004830500177033242,2.9481262769459448e-09,7.77550404972644e-06,1.4759156401852438e-09,9.484307397535998e-11,1.7006836516032807e-05,1.0874387569164736e-05,0.00664352685493559,0.002843182627614952,0.0004336777403541597,1.621531472301567e-07,7.055032534020328e-09,4.461226244681784e-09,8.077485522351403e-12,3.4579191767562577e-07,6.868743849406101e-05,2.0681868564263942e-05,0.0006708472877417316,1.720875500196201e-05,6.832122531997861e-09,5.1911332508613024e-08,6.67908181037313e-10,2.6863598967610946e-10,1.2023425001830615e-08,8.537069673124315e-06,9.294365195614631e-11,1.2235663441865604e-06,3.0602434498097823e-12,3.773355577087675e-13,2.1070564244373585e-14,2.452748234096569e-21
1.9024799641783908e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416305934420255,0.09270726155058769,0.012815323597452645,1.0274580227126232e-05,0.0002685012534074931,0.033675984353594555,0.016831597289286276,5.633075481535749e-05,4.5612887237973837e-11,0.0022100113214780235,6.164703186575989e-11,0.0004831913072570639,2.947789877792397e-09,7.772179949104763e-06,1.4790162847238334e-09,9.50105653315125e-11,1.6993638184145034e-05,1.0896774315081854e-05,0.006641594724065751,0.0028375819762736175,0.00043402495157677444,1.6196118533049938e-07,7.046034815276178e-09,4.459618370997224e-09,8.106147959981047e-12,3.472034485631294e-07,6.89136447433907e-05,2.071853463258038e-05,0.0006720379198730134,1.7244183020646252e-05,6.830247428634101e-09,5.200584103793879e-08,6.696192923471474e-10,2.685796065646801e-10,1.2046433876291235e-08,8.531133183541722e-06,9.308489250047328e-11,1.226150662116658e-06,3.06658324831366e-12,3.7854307238318983e-13,2.1137996688866828e-14,2.464942530366864e-21
