Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),CHOX(53),H2OX(23),COX(50)
1.2076502363919697e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756246055042927,0.11866509789046747,0.022821450615741038,5.0484443920770935e-30,2.0192601990498952e-21,2.3809849790306408e-15,1.7713822406275223e-21,1.9824227620563165e-27,6.1515809156042909e-45,1.2279775012496176e-12,2.3528145748790961e-53,1.2279199752616886e-12,4.0196561482866852e-38,4.8076082322974184e-32,2.5638540771732641e-37,7.7082372329061664e-39,2.0714865764308461e-23,1.2389261044742851e-41,4.8680479253791556e-06,2.3415462640076841e-07,1.5383147905105966e-12,3.5667443141771975e-10,1.065106586463258e-16,8.356121162255392e-14,8.8722478183682849e-11,9.1107683787587633e-17,2.5764104307488562e-17,1.6989681352740958e-29,1.3493717988420593e-19,2.8366635648345056e-29,7.4129480767209414e-22,6.711149159744394e-28
1.3587490560251765e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756182240577309,0.11866448908730283,0.022821435967549503,9.1153726939992772e-30,2.6478399716178204e-21,2.6859949146764187e-15,2.8442280805675438e-21,2.5191246754385495e-27,1.2576789079996845e-44,1.3816140360042944e-12,4.0362385092107754e-53,1.3815428386555249e-12,5.5442903393247007e-38,6.1001512715578872e-32,4.6504197561548775e-37,1.3940576531975623e-38,2.6276685586184379e-23,1.8824118531006479e-41,5.4768396203938593e-06,2.6345100945381363e-07,1.5386882484462183e-12,4.019365976568275e-10,1.0653651633107434e-16,8.3581632863997071e-14,1.0003805213424217e-10,1.028101987415362e-16,3.6710311022584247e-17,2.7239006326384684e-29,1.7149220690227533e-19,4.5704573696826491e-29,8.5391012000646108e-22,1.152076345443853e-27
1.66094669529159e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756054630947935,0.11866327167363638,0.022821406671360768,2.4938066122627655e-29,4.1726175385429512e-21,3.2973735073422771e-15,6.3614295545012599e-21,3.9059488500831701e-27,4.2690209807793731e-44,1.6888833601696752e-12,1.0391607921016197e-52,1.6887805225632387e-12,9.8609693984090637e-38,9.1566197908909031e-32,1.2815452439370155e-36,3.8239062180341003e-38,3.942371760596024e-23,3.9281550958978894e-41,6.6942303394386109e-06,3.2204338686746438e-07,1.5394351570364401e-12,4.9249363593794256e-10,1.0658823119649505e-16,8.3622523626498079e-14,1.2267736771545937e-10,1.2641419437636885e-16,6.6999022751371706e-17,6.077693845144872e-29,2.5776069056132335e-19,1.0271939751707255e-28,1.0811766486966373e-21,2.861572292870898e-27
1.9631443345580037e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755927047049888,0.11866205451680849,0.022821377375431117,5.7510406119248246e-29,6.0576902382503709e-21,3.910586682317638e-15,1.2412914262617276e-20,5.7852951031527952e-27,1.1728721483246094e-43,1.9961476910965785e-12,2.341603184976281e-52,1.9960074862779431e-12,1.6387282244529497e-37,1.2848008376914812e-31,2.9719880629524504e-36,8.8365222479519805e-38,5.5293936362504777e-23,7.4292815261300088e-41,7.9113642090474383e-06,3.8063524609997092e-07,1.540182060546218e-12,5.8309428079378168e-10,1.0663994571024287e-16,8.3663479106137617e-14,1.453275713570452e-10,1.5028363729736691e-16,1.1038212266279163e-16,1.1835876002075445e-28,3.6159057563900286e-19,2.0105866483571455e-28,1.3110665287921368e-21,6.0396478515638463e-27
2.2653419738244173e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755799488877714,0.11866083761676487,0.022821348079760505,1.1744808445424606e-28,8.3070843359868535e-21,4.5256620188563677e-15,2.1981968162645997e-20,8.246713551749818e-27,2.7756209282093352e-43,2.3034070294490795e-12,4.7877262094563222e-52,2.3032237341755398e-12,2.5853356638111997e-37,1.718202348215518e-31,6.0973491412551604e-36,1.8076951450904018e-37,7.3917756861786974e-23,1.3079029948344587e-40,9.128241283462619e-06,4.3922658724188842e-07,1.5409289368881563e-12,6.7373853091417877e-10,1.0669165834291237e-16,8.3704498128339361e-14,1.6798866051483595e-10,1.744187190617365e-16,1.6909643282812628e-16,2.0923898002542193e-28,4.8300272131191922e-19,3.5678929192098926e-28,1.5436119529689073e-21,1.1368043639372129e-26
2.8697372523572444e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755544449689262,0.11865840458681363,0.022821289489196209,3.8207509066888618e-28,1.3915327223633492e-20,5.7615096845793361e-15,5.6360853229510996e-20,1.5273945671834485e-26,1.1610031228483845e-42,2.9179107310865473e-12,1.6389078565281841e-51,2.917624100020605e-12,5.7133156095451968e-37,2.7808837537527882e-31,1.9988356173785e-35,5.8977290794661294e-37,1.1954797009678682e-22,3.4770483422807784e-40,1.1561225263623701e-05,5.5640771561630669e-07,1.542422637906855e-12,8.5515784134829123e-10,1.0679508003112479e-16,8.3786728891480183e-14,2.133434853110751e-10,2.2348656534566454e-16,3.4123203469226862e-16,5.349356162623345e-28,7.786610281505851e-19,9.1703811722600277e-28,2.0164273014239015e-21,3.1844540241494151e-26
3.4741325308900716e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755289513339165,0.11865597258334898,0.022821230899667502,9.875030597688376e-28,2.1029834822109109e-20,7.0051379102312408e-15,1.2036480791822539e-19,2.5703958832118994e-26,3.6498378817212823e-42,3.5323944703921753e-12,4.5738588760250118e-51,3.5319816550960039e-12,1.1197258236314967e-36,4.109903077639578e-31,5.1985601872277669e-35,1.5279949715079136e-36,1.765581052833317e-22,7.944462750875127e-40,1.3993182713630251e-05,6.735867727156777e-07,1.543916263162132e-12,1.0367515562159902e-09,1.0689849647368159e-16,8.3869216846566348e-14,2.5874182248937702e-10,2.7361926554754863e-16,6.0037083479205802e-16,1.1394548913890935e-27,1.1449176706686183e-18,1.9605072295319274e-27,2.4996599645006245e-21,7.2294200465814012e-26
4.078527809422899e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33755034679783985,0.11865354160593736,0.022821172311174018,2.1851734591787666e-27,2.9683229908983277e-20,8.2567687231495024e-15,2.2716107676296774e-19,4.0252996831664986e-26,9.4906131476656748e-42,4.1468582526740695e-12,1.1032950493310137e-50,4.1462964343915948e-12,2.0058764072911624e-36,5.7114824546413569e-31,1.1566716821486142e-34,3.3885120063832434e-36,2.4519225269043425e-22,1.6250224697805709e-39,1.6424114067006895e-05,7.9076375926534392e-07,1.5454098201064977e-12,1.21851966448493e-09,1.0700190818662054e-16,8.3951963176519257e-14,3.0418365314128647e-10,3.248183518577889e-16,9.6276620449085276e-16,2.1452017501781699e-27,1.5819668481237234e-18,3.7009865243378303e-27,2.9932596460525532e-21,1.4267682675728296e-25
4.682923087955726e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754779948980301,0.11865111165414545,0.022821113723715394,4.3251593452322055e-27,3.9908137801957267e-20,9.5166247732727633e-15,3.9211618980892481e-19,5.9637233675822192e-26,2.1574763755736829e-41,4.7613020832383452e-12,2.3870240505548077e-50,4.7605684728895287e-12,3.3513690188041422e-36,7.5918694489365321e-31,2.300971416894967e-34,6.7205390208963738e-36,3.2569484483468519e-22,3.0539999888249289e-39,1.885401975709455e-05,9.0793867599099946e-07,1.5469033053844652e-12,1.4004621551611502e-09,1.0710531493759637e-16,8.4034968443895134e-14,3.4966895904840446e-10,3.7708535629916287e-16,1.4439923522427832e-15,3.6943450830310069e-27,2.0900148897305317e-18,6.3872660558926939e-27,3.4972201111945159e-21,2.548230048840582e-25
5.89171364502138e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33754270795453972,0.11864625482568839,0.022820996551901205,1.3443186415164544e-26,6.5203048090691015e-20,1.2061906300679541e-14,9.6821588290469397e-19,1.1577565117296522e-25,8.5206923686061903e-41,5.9901299104285438e-12,8.9076700787236349e-50,5.9889844673825094e-12,8.0037540174396107e-36,1.2214184009861612e-30,7.2205148616700578e-34,2.0968257309911661e-35,5.2328480426108574e-22,8.955439157313265e-39,2.3710755879848712e-05,1.1422823028745772e-06,1.5498900610658338e-12,1.7648702397448441e-09,1.0731211356229155e-16,8.4201758821922895e-14,4.4076992689374925e-10,4.8482924702719993e-16,2.8220784427774102e-15,9.084163113051752e-27,3.3199934556738839e-18,1.5757083691758729e-26,4.5363766563964867e-21,6.6044170492116085e-25
7.100504202087034e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753762052413283,0.11864140209451468,0.022820879384221983,3.364647656022055e-26,9.7176241745337849e-20,1.4642776158873592e-14,2.0121531386591928e-18,1.9984720852901447e-25,2.5774868149087079e-40,7.2188779943718822e-12,2.6261514172465153e-49,7.2172299182780968e-12,1.6437625969072314e-35,1.8027337569916871e-30,1.8230543838688759e-33,5.2664487514948295e-35,7.7129028688532832e-22,2.1832623330389628e-38,2.8563394544949098e-05,1.3766176591779016e-06,1.5528765300695219e-12,2.1299757220403891e-09,1.0751889233830484e-16,8.4369594025707634e-14,5.3204459272594034e-10,5.9686319114577256e-16,4.8467392772616986e-15,1.8802721994899113e-26,4.8367462466901161e-18,3.2695604338687576e-26,5.617338251803596e-21,1.4182832846034556e-24
8.309294759152688e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33753253719511672,0.11863655345716428,0.022820762220674765,7.2638976293348883e-26,1.3609024058418119e-19,1.726103800585153e-14,3.7172363363562113e-18,3.1757878793490826e-25,6.5130109821041959e-40,8.4475463774456502e-12,6.5658354776709973e-49,8.4453051051563011e-12,3.0323805801748917e-35,2.5082230687755196e-30,3.9684076948999102e-33,1.1407566920961685e-34,1.0716790691375738e-21,4.66461984796579e-38,3.3411939212517745e-05,1.6109447507163635e-06,1.5558627141233686e-12,2.4957785142005911e-09,1.0772565138528197e-16,8.4538480215970774e-14,6.2349283238448696e-10,7.1319943977268967e-16,7.6209406575545464e-15,3.4598014633231511e-26,6.642359648759818e-18,6.0284636887481127e-26,6.7402134561550778e-21,2.6828341830331249e-24
9.518085316218342e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752745796402833,0.11863170891017998,0.022820645061256601,1.4090607946014499e-25,1.8220831851201247e-19,1.9918505509728936e-14,6.3040305023921755e-18,4.7469615746667198e-25,1.4470676399835544e-39,9.6761351019953592e-12,1.4553278178662266e-48,9.6732103074740735e-12,5.1642799087954156e-35,3.3430175301161809e-30,7.7596865971676411e-33,2.220003772043978e-34,1.4264243990348534e-21,9.0333807895920007e-38,3.8256393339744992e-05,1.8452635833084859e-06,1.5588486130362341e-12,2.8622785284691679e-09,1.0793239068999224e-16,8.4708423451942779e-14,7.1511453003234343e-10,8.3385024172512213e-16,1.1239325898387505e-14,5.8448648787626987e-26,8.7391132563143755e-18,1.020230431110182e-25,7.905104473870495e-21,4.6317516128496702e-24
9.999999999999999e-11,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752543414288394,0.11862977864963495,0.022820598353865611,1.7921180706501973e-25,2.0266183077095726e-19,2.0989308682935461e-14,7.6350506125181081e-18,5.4959222846115587e-25,1.9342469708557707e-39,1.0165920621938367e-11,1.946445637108224e-48,1.0162698193307463e-11,6.2714568618509293e-35,3.7130323420877321e-30,9.9002772896275664e-33,2.827101122214291e-34,1.5834485102296078e-21,1.1499919506543329e-37,4.0186616816412811e-05,1.9386783635468992e-06,1.560038937102668e-12,3.0085873264113643e-09,1.0801480699994091e-16,8.4776471657792073e-14,7.516901557318959e-10,8.831563750958887e-16,1.2936911534551322e-14,7.0682890377403883e-26,9.6567537574036583e-18,1.2345854095129842e-25,8.3812606715484648e-21,5.6431694288103706e-24
1.0726875873283997e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752238282740765,0.11862686845010757,0.022820527905964529,2.5204748784978057e-25,2.3579446344974371e-19,2.2617002366747455e-14,1.0018083765553312e-17,6.7692397196625951e-25,2.9180720734368332e-39,1.0904644210334757e-11,2.94207067639481e-48,1.0900945804565429e-11,8.268441302688147e-35,4.312289628126732e-30,1.3989051219540893e-32,3.9835662061701492e-34,1.8375049946919751e-21,1.6215302310464575e-37,4.3096760380892035e-05,2.0795741627751868e-06,1.5618342271016487e-12,3.2294756771732572e-09,1.0813911027276506e-16,8.4879429829662276e-14,8.0690957742653901e-10,9.5882784352967631e-16,1.5788945012390867e-14,9.2537085445653371e-26,1.1129479583353545e-17,1.6178184297521308e-25,9.1121452854676978e-21,7.4639260322107785e-24
1.1935666430349652e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751731178179778,0.11862203207349573,0.022820410754795604,4.2306325149440863e-25,2.9711341110473918e-19,2.5358362318822133e-14,1.5127936817383865e-17,9.2998577389621868e-25,5.4537083391520133e-39,1.2133073744745863e-11,5.5293113101899649e-48,1.212851187564151e-11,1.2604738499097172e-34,5.421253299270676e-30,2.3661627991153591e-32,6.7069862569389111e-34,2.3069050428762352e-21,2.740139078916211e-37,4.7933043787293409e-05,2.3138764949391301e-06,1.564819556717215e-12,3.5973698727244372e-09,1.0834581016113627e-16,8.5051505460257514e-14,8.9887787328221113e-10,1.0881444894182079e-15,2.1349893103809042e-14,1.3923123999453539e-25,1.3816123787496667e-17,2.4377324290096589e-25,1.0361467931532189e-20,1.1397784704652886e-23
1.435324754448096e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750718194979651,0.11861237155686309,0.022820176464815378,1.0311079669477347e-24,4.4401241819472389e-19,3.0977056805648254e-14,3.0714130991149838e-17,1.6114999529413358e-24,1.6019973553297351e-38,1.458969426075278e-11,1.6515742003628629e-47,1.4583136855978696e-11,2.6167485612050795e-34,8.0793192372391384e-30,5.8542855450983746e-32,1.6443633214806046e-33,3.4286275788006006e-21,6.8068571974338752e-37,5.7593373486578255e-05,2.782456440654986e-06,1.5707893639346269e-12,4.3352490544381338e-09,1.0875915094718918e-16,8.5398888956484324e-14,1.083333836820814e-09,1.3598438789366957e-15,3.5794600870312545e-14,2.8071885769602154e-25,2.0089868113987325e-17,4.9281361577072515e-25,1.2987455660358914e-20,2.353339539029706e-23
1.677082865861227e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749706844042682,0.11860272733272999,0.022819942191292367,2.1781380330339683e-24,6.2503823242723765e-19,3.6789460483637466e-14,5.5605330665345411e-17,2.5650048190780624e-24,3.9645676576438696e-38,1.7045996987638702e-11,4.1713238923670311e-47,1.7037087479721175e-11,4.8547965126288856e-34,1.1359761657216222e-29,1.2549561171774874e-31,3.4932796269046345e-33,4.8075748192523452e-21,1.4712701193033181e-36,6.7237409989836548e-05,3.2510034670514914e-06,1.5767580373686795e-12,5.0759153745941713e-09,1.0917241323377483e-16,8.5750622988797893e-14,1.2684817286063039e-09,1.6490463183957945e-15,5.5096104269703309e-14,5.0487059634790028e-25,2.758551015225515e-17,8.885037682721519e-25,1.5784036145858538e-20,4.3120960679499121e-23
1.9188409772743578e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748697122613702,0.11859309937359101,0.022819707934203064,4.1457957527583063e-24,8.4233563991251194e-19,4.2810606722223617e-14,9.2609218865381947e-17,3.8362487534886776e-24,8.6573892697838773e-38,1.9501982262520283e-11,9.3111328094474152e-47,1.9490365976144754e-11,8.2933529249595242e-34,1.5305799965915996e-29,2.423166984968869e-31,6.684961014244025e-33,6.4598169824430963e-21,2.8704337446082115e-36,7.6865180802637744e-05,3.7195176207194589e-06,1.582725579758895e-12,5.8193681355231223e-09,1.0958559721062466e-16,8.6106756762743326e-14,1.4543209350257594e-09,1.955849679385156e-15,7.9698783259358737e-14,8.3560498559419394e-25,3.6331279032170906e-17,1.4739723704883879e-24,1.8752221778565565e-20,7.2467756263119811e-23
2.1605990886874887e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747689027942285,0.11858348765198738,0.022819473693523978,7.2893887432421991e-24,1.0980613726603132e-18,4.9055691308018832e-14,1.4475906230489747e-16,5.4709624213500356e-24,1.7186975348416047e-37,2.1957650422009155e-11,1.8908068737612715e-46,2.1942974572568454e-11,1.3300225347988272e-33,1.9961331633089344e-29,4.3208806409028934e-31,1.1814697266822884e-32,8.4015116461571441e-21,5.1771966797521041e-36,8.6476713383963139e-05,4.1879989482326854e-06,1.588691993819532e-12,6.5656066408976907e-09,1.0999870306572192e-16,8.6467339639824269e-14,1.6408509083060972e-09,2.280351797042576e-15,1.0998136999885115e-13,1.2983766647261636e-24,4.6358460927481592e-17,2.2954011476749582e-24,2.1893018423215243e-20,1.1407239848139823e-22
2.40235720010062e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746682557282581,0.11857389214050677,0.022819239469231676,1.2042063868980287e-23,1.3943841235278847e-18,5.5540073006068141e-14,2.1528075890264274e-16,7.5148587991043076e-24,3.1656795268023869e-37,2.4413001802212793e-11,3.563282073672016e-46,2.4394915494357494e-11,2.029217527327784e-33,2.5370937184086323e-29,7.2372242619601816e-31,1.96145193717942e-32,1.0648903701566811e-20,8.7755289503434843e-36,9.6072035146285104e-05,4.6564474961375898e-06,1.5946572822504237e-12,7.3146301957278546e-09,1.1041173098605182e-16,8.6832421139760726e-14,1.8280711559813966e-09,2.6226504701223295e-15,1.462675135080706e-13,1.9199631719281324e-24,5.7701391123220551e-17,3.4016691019956801e-24,2.5207412548607339e-20,1.7059676938615827e-22
2.6441153115137504e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374567770789344,0.1185643128117833,0.022819005261302764,1.8918262383564717e-23,1.7334845185454172e-18,6.2279274122067155e-14,3.0756476524038208e-16,1.0013633201755596e-23,5.4890020687612909e-37,2.6868036738735373e-11,6.3210738308292805e-46,2.6846190964926277e-11,2.9734799672593157e-33,3.1579885216705836e-29,1.1524829016044114e-30,3.0960964142986948e-32,1.3218325306985257e-20,1.4144952963182525e-35,0.00010565117345564643,5.1248633109443629e-06,1.6006214477533604e-12,8.0664381063558969e-09,1.1082468115873587e-16,8.7202050943990623e-14,2.0159812319211681e-09,2.9828434610681077e-15,1.8883477870517387e-13,2.7281501135548367e-24,7.0397446293228196e-17,4.8438193465744922e-24,2.8696401053814762e-20,2.448420980070585e-22
2.885873422926881e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744674477038328,0.11855474963849748,0.022818771069713889,2.8516592119564084e-23,2.1175551255527122e-18,6.9288981064196605e-14,4.2514235697908868e-16,1.3012963310126658e-23,9.0554867626025093e-37,2.9322755566678731e-11,1.0666811172086593e-45,2.9296803205741358e-11,4.2142412748353639e-33,3.8634137427105473e-29,1.7604790728313064e-30,4.6881771376979134e-32,1.6126195841667765e-20,2.1871126256667722e-35,0.00011521415563173975,5.5932464391194982e-06,1.606584493023153e-12,8.8210296804515016e-09,1.1123755377041326e-16,8.7576278896111713e-14,2.2045807287442799e-09,3.36102849608203e-15,2.379222553534118e-13,3.7516015465331183e-24,8.4487037006556161e-17,6.6748385165014266e-24,3.2360984847173097e-20,3.3972873501851738e-22
3.1276315343400116e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743672861985341,0.11854520259337598,0.022818536894441726,4.1522184107141131e-23,2.5488004658166521e-18,7.6585044903523581e-14,5.7166593066412437e-16,1.6558509198024023e-23,1.4329768193490514e-36,3.1777158620643145e-11,1.7260406345206619e-45,3.1746754436324416e-11,5.8077928122160813e-33,4.6580353638540214e-29,2.5971406517885319e-30,6.8561583812300726e-32,1.9389021859748195e-20,3.2656384309551683e-35,0.00012476100894798632,6.0615969270796635e-06,1.6125464207484786e-12,9.5784042270067865e-09,1.1165034900729927e-16,8.795515500326098e-14,2.3938692715252073e-09,3.7573032651949085e-15,2.9373687048414642e-13,5.019689243290496e-24,1.0001360048198531e-16,8.9493728429756211e-24,3.6202159509210811e-20,4.5827937113828617e-22
