Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24)
1.2290768541350886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954772820849382,0.1129099310403497,0.021702023130778288,1.8511454385124058e-20,1.3801328521852242e-14,7.8819251792063049e-06,1.3392186205080135e-11,8.1883220498046162e-16,2.311203132587198e-28,1.1196632758808043e-08,1.8416123622182488e-30,2.2356183763331736e-08,4.0922417106345546e-23,6.326892178034548e-23,3.4087693259802749e-22,6.3343825921658957e-25,5.4403089700751643e-16,1.0049732179385689e-22,0.0057508698583107155,0.0022390890757311311,2.9370045240537477e-11,2.0606676866563004e-05,2.2767872461139337e-15,3.0517868434722886e-09,9.1508113650085137e-06,6.6601094344755466e-12,2.8754134655315564e-11,1.1545265892410461e-07,5.8817344676905848e-24
1.23248365753739e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954171807188093,0.11290995951172784,0.021699030050037794,1.8759141793737301e-20,1.3960989444192243e-14,7.9503540228328032e-06,1.352060620032203e-11,8.2555196856054363e-16,2.3518116750395546e-28,1.1227591473697251e-08,1.8697129492732651e-30,2.2442327141520086e-08,4.1322357683864245e-23,6.4373064991670172e-23,3.4560378060394996e-22,6.4133484803683682e-25,5.5030959503403702e-16,1.0175253599540145e-22,0.0057507937471884575,0.0022450752368216205,2.9444733796053783e-11,2.0658134339908465e-05,2.2844544408702846e-15,3.0753644644077242e-09,9.1983961423145716e-06,6.6947013043361176e-12,2.8981459837008939e-11,1.1647313872702141e-07,5.9441918585657347e-24
1.2355497805994613e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953631035794828,0.11290998554501588,0.021696336723627311,1.8984304070819699e-20,1.4105735084896894e-14,8.0121969805774103e-06,1.3636913616285486e-11,8.3163152350753728e-16,2.3888635243153583e-28,1.125546007362778e-08,1.8953048696007303e-30,2.2519841249670179e-08,4.168473358990466e-23,6.5380179057965755e-23,3.499004686910653e-22,6.4850641338516541e-25,5.5600188427702734e-16,1.0289270102687996e-22,0.0057507247354924053,0.0022504618892893562,2.9511942505520962e-11,2.0704334695693835e-05,2.2913678598006521e-15,3.0966704689194863e-09,9.2413249865926179e-06,6.7258722113513034e-12,2.9187055351579553e-11,1.1739548958865436e-07,6.0008218661941656e-24
1.2386159036615325e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3295309039672859,0.11291001195502401,0.021693643819884433,1.921160737436863e-20,1.4251479412449753e-14,8.074283081344816e-06,1.3753914367757726e-11,8.3774125775537365e-16,2.426398040767401e-28,1.1283334115581583e-08,1.9211849553372065e-30,2.2597340502989498e-08,4.2049420573940241e-23,6.6400099898718131e-23,3.5423770044961292e-22,6.5573959145039252e-25,5.6173356501283251e-16,1.0404285283934289e-22,0.0057506552498588666,0.0022558476964202076,2.9579140792819049e-11,2.0750430136666875e-05,2.2982933903657336e-15,3.1180581720108155e-09,9.2843509595131631e-06,6.7570791910180982e-12,2.9393603049562033e-11,1.1832154808174455e-07,6.0578499181495531e-24
1.2416820267236038e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952549888894389,0.1129100387315657,0.021690951338711777,1.9441066721949237e-20,1.4398225493671043e-14,8.1366120071993198e-06,1.3871610678347162e-11,8.4388125191344858e-16,2.4644201204923122e-28,1.1311213588136946e-08,1.9473557655505208e-30,2.2674824225650464e-08,4.2416427861279894e-23,6.7432949843537607e-23,3.5861572421253949e-22,6.6303474906856018e-25,5.6750474531202465e-16,1.0520305504854236e-22,0.0057505853004925413,0.0022612326584089308,2.9646328670298929e-11,2.0796421236403176e-05,2.3052313690033085e-15,3.1395276590342345e-09,9.3274740427826522e-06,6.7883222714682772e-12,2.9601104973120344e-11,1.1925130923586243e-07,6.1152780388896783e-24
1.244748149785675e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952009511218794,0.11291006586467031,0.021688259280012161,1.9672697198784005e-20,1.4545976394853513e-14,8.1991834398001344e-06,1.3990004771806493e-11,8.5005158662213309e-16,2.5029346939889993e-28,1.1339098479582065e-08,1.9738198759655001e-30,2.2752291748984544e-08,4.2785764689222037e-23,6.8478851954191406e-23,3.6303478886359986e-22,6.7039225425052078e-25,5.7331553272132502e-16,1.0637337152382907e-22,0.0057505148973823169,0.002266616775449874,2.9713506149238771e-11,2.0842308569312722e-05,2.3121819844537928e-15,3.1610790089527053e-09,9.370694218114977e-06,6.8196014375058155e-12,2.980956316214548e-11,1.2018476807005242e-07,6.1731081746734233e-24
1.2478142728477462e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951469262649408,0.11291009334457833,0.021685567643688616,1.9906513957681526e-20,1.4694735176238157e-14,8.2619970604544473e-06,1.4109098872024715e-11,8.5625234255234371e-16,2.5419467262821337e-28,1.1366988777918628e-08,2.000579879030382e-30,2.2829742411456105e-08,4.3157440307007314e-23,6.9537930025016135e-23,3.6749514383544711e-22,6.7781247618201506e-25,5.7916603426443614e-16,1.0755386638848196e-22,0.0057504440503058935,0.0022720000477369847,2.9780673184908452e-11,2.0888092710523083e-05,2.3191442838712577e-15,3.1827123040190257e-09,9.4140114672219271e-06,6.8509162929615775e-12,3.0018979643966558e-11,1.2112191959372276e-07,6.2313413624313868e-24
1.2505737836036104e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950983148469681,0.11291011836511296,0.021683145532048972,2.0118830890274843e-20,1.482948234321801e-14,8.3187361261858293e-06,1.4216883906148236e-11,8.618590997327235e-16,2.5774870141295175e-28,1.1392094659168986e-08,2.0249190261918086e-30,2.2899433050609836e-08,4.3493955682414472e-23,7.0502468642124055e-23,3.7154497313132445e-22,6.8454460482005061e-25,5.8446552927211412e-16,1.0862506749235062e-22,0.0057503799162605864,0.0022768442706908401,2.9841114623463593e-11,2.0929210684544113e-05,2.3254212058611076e-15,3.202252407557803e-09,9.4530799743742206e-06,6.8791303993357597e-12,3.0208275508819265e-11,1.2196850908271572e-07,6.2840979697251428e-24
1.2533332943594745e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950497137291995,0.11291014365199452,0.021680723762385133,2.0332942182122271e-20,1.4965050597685882e-14,8.3756708731357038e-06,1.4325239368593e-11,8.6749062232161509e-16,2.6134379617319575e-28,1.1417204900910322e-08,2.0495018734727419e-30,2.2969109030107429e-08,4.3832379738540602e-23,7.1477871935928101e-23,3.7562863267643632e-22,6.9132810480901382e-25,5.897973562803617e-16,1.0970461234166381e-22,0.0057503154371945269,0.0022816878096917083,2.9901547629113071e-11,2.0970245959708906e-05,2.3317082036903462e-15,3.2218590186759068e-09,9.4922270831354546e-06,6.9073735013090039e-12,3.039835072904018e-11,1.2281808195071781e-07,6.3371842718363284e-24
1.2560928051153387e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950011228391268,0.11291016919852975,0.021678302334626795,2.0548859020911318e-20,1.5101442168302072e-14,8.4328010684456147e-06,1.4434166880827946e-11,8.7314696918986159e-16,2.6498032608168654e-28,1.1442319493814532e-08,2.0743303457784229e-30,2.303876988239717e-08,4.4172719242710755e-23,7.2464231680073336e-23,3.7974630544023928e-22,6.9816324772658424e-25,5.9516159222718192e-16,1.1079254821116435e-22,0.0057502506198142461,0.0022865306648801732,2.9961972200372878e-11,2.1011198956372599e-05,2.3380052826831569e-15,3.2415322007163632e-09,9.5314527801726155e-06,6.9356455469908697e-12,3.0589206787187646e-11,1.236706345429339e-07,6.3906015733877191e-24
1.2585763647956164e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949573997238479,0.1129101924069864,0.021676123341915519,2.0744737201125893e-20,1.5224900357653109e-14,8.4843851600285475e-06,1.4532692084611239e-11,8.7825895480217182e-16,2.6828893702246746e-28,1.1464926339818399e-08,2.0968875801588516e-30,2.310145133297846e-08,4.4480668103957881e-23,7.3361399455427712e-23,3.8348144374041994e-22,7.0435925613661575e-25,6.0001717753668504e-16,1.1177890402345545e-22,0.0057501920003532837,0.0022908886500061809,3.0016347103669333e-11,2.1047986652853613e-05,2.3436812960879287e-15,3.2592950347697489e-09,9.5668230894632006e-06,6.9611150996796454e-12,3.0761646080926361e-11,1.244404765160291e-07,6.4389612474718898e-24
1.2610599244758942e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949136847842381,0.11291021581574354,0.021673944626039787,2.0942095191497532e-20,1.5349028858508876e-14,8.5361272061957189e-06,1.4631683144319637e-11,8.8339113872490381e-16,2.7163168368916723e-28,1.1487536695511815e-08,2.1196467579765951e-30,2.3164119821175006e-08,4.4790178910147279e-23,7.4267584268446426e-23,3.8724441512588715e-22,7.1059751498754386e-25,6.0489913173903823e-16,1.1277212968949623e-22,0.0057501331168972342,0.0022952460814599555,3.0070715175574324e-11,2.1084708351127496e-05,2.3493655015617756e-15,3.2771118882275546e-09,9.602257034740218e-06,6.9866080267067466e-12,3.0934720133726471e-11,1.2521272643193591e-07,6.487591066227552e-24
1.263543484156172e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948699779700513,0.11291023942018261,0.021671766186948615,2.1140941240927827e-20,1.5473829291666471e-14,8.5880270370252317e-06,1.473114124214292e-11,8.8854356391382352e-16,2.750088399929847e-28,1.151015055372602e-08,2.142609305703982e-30,2.3226775015684729e-08,4.510125661064968e-23,7.5182854027956753e-23,3.9103535371804374e-22,7.1687822386144358e-25,6.0980751021596615e-16,1.1377226002076444e-22,0.0057500739740742827,0.0022996029593434801,3.0125076416531649e-11,2.1121364357981547e-05,2.3550579352876183e-15,3.294982808209709e-09,9.6377546062847964e-06,7.0121243036262736e-12,3.1108430025221423e-11,1.2598738161842649e-07,6.5364920106020072e-24
1.2660270438364496e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948262792318372,0.11291026321576461,0.021669588024591097,2.1341283627828404e-20,1.5599303277417459e-14,8.6400844825761221e-06,1.4831067560309452e-11,8.9371627333667272e-16,2.7842068136496281e-28,1.1532767907178381e-08,2.1657766571935599e-30,2.3289416588197037e-08,4.5413906159852971e-23,7.6107276961261288e-23,3.9485439386963123e-22,7.232015828463053e-25,6.1474236812709558e-16,1.1477932993892698e-22,0.0057500145764331576,0.0023039592837585826,3.0179430827308257e-11,2.1157954980245023e-05,2.3607586154877574e-15,3.3129078412205978e-09,9.6733157943792892e-06,7.0376639013262205e-12,3.1282776834444196e-11,1.267644394013594e-07,6.5856650537772974e-24
1.2685106035167274e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947825885209275,0.11291028719802858,0.02166741013891638,2.1543130660164366e-20,1.5725452435540905e-14,8.6922993729042717e-06,1.4931463281083628e-11,8.9890930997302073e-16,2.8186748476030171e-28,1.1555388748473573e-08,2.1891502537013983e-30,2.3352044213382023e-08,4.5728132517146874e-23,7.7040921614492324e-23,3.9870167016412e-22,7.2956779253605139e-25,6.1970376041038093e-16,1.1579337447595136e-22,0.0057499549284444956,0.0023083150548069368,3.0233778407579319e-11,2.1194480524756274e-05,2.3664675338550994e-15,3.3308870337270174e-09,9.7089405893067243e-06,7.0632267828362141e-12,3.1457761639717007e-11,1.2754389710494875e-07,6.6351111509333485e-24
1.270994163197005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947389057894244,0.11291031136259028,0.021665232529873714,2.174649067549116e-20,1.585227838511594e-14,8.7446715380780407e-06,1.5032329586763378e-11,9.0412271681411275e-16,2.8534952866267222e-28,1.1578013070104768e-08,2.2127315439104012e-30,2.3414657568879588e-08,4.6043940646907486e-23,7.7983856852941579e-23,4.0257731741510313e-22,7.3597705403055111e-25,6.2469174178253207e-16,1.1681442877421694e-22,0.0057498950345021768,0.0023126702725900696,3.0288119157650582e-11,2.1230941298329184e-05,2.3721847298735761e-15,3.3489204339405516e-09,9.7446289813490435e-06,7.0888129270243659e-12,3.1633385519300183e-11,1.2832575205202946e-07,6.684831288584351e-24
1.2734777228772828e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294695230990185,0.11291033570514095,0.021663055197412396,2.1951372040995664e-20,1.5979782744449942e-14,8.7972008081936722e-06,1.5133667659677602e-11,9.0935653686272116e-16,2.8886709308853081e-28,1.1600640864454814e-08,2.2365219839536438e-30,2.3477256335288322e-08,4.6361335518482215e-23,7.8936151861401109e-23,4.0648147066569766e-22,7.4242956893563586e-25,6.2970636673945446e-16,1.1784252808662569e-22,0.0057498348989246549,0.002317024937209357,3.0342453078607558e-11,2.1267337607724439e-05,2.3779102307692498e-15,3.3670080893694004e-09,9.7803809607895456e-06,7.1144223100088067e-12,3.1809649550914394e-11,1.2911000156431871e-07,6.7348264505189134e-24
1.2759612825575605e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32946515640768104,0.11291036022144599,0.021660878141481821,2.2157783153541105e-20,1.6107967131119629e-14,8.849887013390389e-06,1.5235478682183785e-11,9.1461081313299494e-16,2.9242045959143549e-28,1.1623272123797417e-08,2.2605230374377158e-30,2.3539840196154321e-08,4.6680322106174594e-23,7.9897876144514267e-23,4.104142651879508e-22,7.4892553936311209e-25,6.347476895567029e-16,1.1887770777671255e-22,0.0057497745259562361,0.0023213790487660322,3.0396780170072814e-11,2.1303669759618702e-05,2.3836440186106454e-15,3.3851500469889464e-09,9.8161965179127594e-06,7.1400548941108756e-12,3.1986554811411221e-11,1.2989664296267204e-07,6.7850975903878021e-24
1.2784448422378383e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294607905003632,0.11291038490734356,0.021658701362031432,2.2365732439714803e-20,1.6236833162093026e-14,8.9027299838652496e-06,1.5337763836665405e-11,9.1988558865030953e-16,2.9600991126636271e-28,1.1645906840298295e-08,2.2847361754660861e-30,2.3602408837959778e-08,4.7000905389229321e-23,8.0869099527134414e-23,4.1437583648225216e-22,7.554651679307728e-25,6.3981576428994106e-16,1.1992000331875579e-22,0.0057497139197683561,0.0023257326073611818,3.0451100432195256e-11,2.1339938060571637e-05,2.3893861351174112e-15,3.4033463560387352e-09,9.8520756430016398e-06,7.1657106610906722e-12,3.2164102377671247e-11,1.3068567356733673e-07,6.8356456996452894e-24
1.280928401918116e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945642537257031,0.11291040975874357,0.021656524859010765,2.2575228355874916e-20,1.6366382453818687e-14,8.9557295498877761e-06,1.5440524305529592e-11,9.2518090645111852e-16,2.9963573275402549e-28,1.1668545006016362e-08,2.3091628766624754e-30,2.3664961950111501e-08,4.7323090351817361e-23,8.184989215467803e-23,4.1836632027675029e-22,7.6204865776240945e-25,6.4491064477541203e-16,1.209694502978864e-22,0.0057496530844608328,0.0023300856130957508,3.0505413866423659e-11,2.1376142816999251e-05,2.3951366184768977e-15,3.4215970650545549e-09,9.8880183263405731e-06,7.1913895928220238e-12,3.2342293326120758e-11,1.3147709069820035e-07,6.8864717740184185e-24
1.2834119615983937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945206101987823,0.11291043477162631,0.021654348632369414,2.2786279388192437e-20,1.6496616622185832e-14,9.0088855418143352e-06,1.5543761271204601e-11,9.3049680958280225e-16,3.0329821024519268e-28,1.1691186612904871e-08,2.3338046271942471e-30,2.3727499224929329e-08,4.7646881983021141e-23,8.2840324493456939e-23,4.223858525267752e-22,7.6867621248782092e-25,6.5003238463041225e-16,1.2202608441019801e-22,0.0057495920240630861,0.0023344380660705465,3.0559720472312002e-11,2.1412284335145226e-05,2.4008954371023653e-15,3.439902221362565e-09,9.9240245582158635e-06,7.2170916495704607e-12,3.2521128732110541e-11,1.3227089167503577e-07,6.9375767632188284e-24
1.2858955212786715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32944769743793234,0.11291045994204114,0.021652172682057037,2.2998894052694521e-20,1.6627537282527327e-14,9.0621977901022649e-06,1.5647475916137433e-11,9.3583334110351963e-16,3.0699763148500958e-28,1.171383165281257e-08,2.3586629207958093e-30,2.379002035763433e-08,4.7972285276819838e-23,8.3840467331014399e-23,4.2643456941426599e-22,7.7534803624282332e-25,6.5518103725377279e-16,1.2308994146285555e-22,0.0057495307425353553,0.0023387899663862375,3.0614020249710155e-11,2.1448362921048057e-05,2.4066626325507974e-15,3.458261875214807e-09,9.9600943289116585e-06,7.2428168150946105e-12,3.2700609671119558e-11,1.3306707381774272e-07,6.9889616616896742e-24
1.2883790809589492e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32944333462244652,0.11291048526610553,0.021649997008023378,2.321308089531087e-20,1.6759146049699602e-14,9.1156661253237644e-06,1.5751669422791383e-11,9.4119054408205889e-16,3.1073428577731926e-28,1.1736480117484857e-08,2.3837392587920294e-30,2.385252504633698e-08,4.8299305232074759e-23,8.4850391776469153e-23,4.3051260734720321e-22,7.8206433366925815e-25,6.6035665582635305e-16,1.2416105737420444e-22,0.0057494692437698716,0.0023431413141433537,3.0668313200527171e-11,2.1484378880516384e-05,2.4124382602426672e-15,3.4766760763357412e-09,9.996227628713383e-06,7.268565078900285e-12,3.2880737218332577e-11,1.3386563444658482e-07,7.0406274810923521e-24
1.290862640639227e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943897256920157,0.11291051074000374,0.021647821610218228,2.3428848491915978e-20,1.689144453805258e-14,9.1692903781795567e-06,1.5856342973643663e-11,9.4656846159768571e-16,3.1450846398898636e-28,1.1759131998564916e-08,2.4090351501216695e-30,2.3915012992025165e-08,4.8627946852514853e-23,8.5870169260840376e-23,4.3462010295904685e-22,7.8882530991499817e-25,6.6555929331153744e-16,1.2523946817387879e-22,0.005749407531592041,0.0023474921094422943,3.0722599324321161e-11,2.1520332519102945e-05,2.4182222723806675e-15,3.4951448722419105e-09,1.003242444790945e-05,7.2943363983487396e-12,3.3061512447584871e-11,1.3466657088242275e-07,7.0925751659864582e-24
1.2933462003195046e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943461127404461,0.11291053635998574,0.021645646488591453,2.3646205448373174e-20,1.7024434361458171e-14,9.2230703795122831e-06,1.5961497751182981e-11,9.5196713673999808e-16,3.1832045855422099e-28,1.1781787287594856e-08,2.4345521113608239e-30,2.3977483898552051e-08,4.8958215146722292e-23,8.6899871537378184e-23,4.3875719310818045e-22,7.9563117063395447e-25,6.7078900245574045e-16,1.2632521000290964e-22,0.0057493456097615758,0.0023518423523833242,3.0776878620465363e-11,2.1556224142071509e-05,2.4240147059152388e-15,3.5136683141231451e-09,1.0068684776785388e-05,7.3201307576649705e-12,3.3242936432915522e-11,1.3546988044694418e-07,7.1448057105372692e-24
1.2958297599997824e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294302507328879,0.11291056212236598,0.021643471643092993,2.3865160400582858e-20,1.7158117133443535e-14,9.2770059603196752e-06,1.6067134937907189e-11,9.5738661260877325e-16,3.2217056347890464e-28,1.1804445976016835e-08,2.4602916667463809e-30,2.4039937472623889e-08,4.929011512811815e-23,8.7939570681907175e-23,4.4292401487735831e-22,8.0248212198608033e-25,6.7604583578892172e-16,1.2741831911383301e-22,0.005749283481973632,0.0023561920430665781,3.0831151091421427e-11,2.1592054054373857e-05,2.4298156413050273e-15,3.5322464531114533e-09,1.0105008605627587e-05,7.3459481563293869e-12,3.3425010248331145e-11,1.3627556046288938e-07,7.1973201472201238e-24
