Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),CH4OX(63),C2H4X(215),C2H6X(52),C2H4X(70),CHO2X(213),HOCO(73),CHO3(123),CHO2(74),S(216)
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,1.4967058890966573e-61,8.170304867625305e-33,6.91185403161768e-22,2.428418408862098e-44,5.386794824900333e-33,6.2786225908100844e-74,9.669426108155307e-13,3.9827956408321626e-64,9.669426088152493e-13,7.206251526737024e-44,6.368196988199679e-43,4.756204824022721e-61,5.514789246945189e-62,2.1534244546543284e-23,2.7730234847059516e-48,5.2807390257136954e-11,1.5635329759522141e-12,6.261206752314435e-15,1.8133096041329413e-23,6.714645786894033e-23,6.257922823165932e-15,9.916531736537392e-19,4.3033197589129183e-19,2.2302665526111537e-21,4.3324356474313317e-38,6.629989211826158e-33,4.920285331213375e-31,6.040874160839239e-23,1.4772246064417794e-42,8.376003794914409e-55,7.664508638622293e-57,1.1776787787240592e-20,7.039182163119658e-56,4.4074887139852575e-66,1.0349032536225046e-52,2.5316713780189504e-52,9.338104870954558e-43,4.706241754577365e-58,6.7945034402851645e-65,1.859598848907127e-72,6.748429627198029e-93,3.3458628606249725e-79,5.116243138701089e-113
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,5.840751270172148e-59,6.53643907806556e-32,2.9696059583972016e-21,2.3696374956510404e-42,4.309435828923074e-32,2.452084652568673e-71,1.933885272760631e-12,2.5489882170671985e-62,1.933885264759556e-12,1.1529997591472057e-42,1.018827338273735e-41,9.285766721523118e-59,1.0766749595344139e-59,8.613698476327656e-23,1.3699652638184141e-46,1.0561478284401805e-10,3.127066034134402e-12,1.252709979549336e-14,7.252870388356649e-23,2.6858302640543053e-22,1.2512999145265648e-14,3.0161562719125468e-18,2.652455442386172e-18,2.713948436957907e-20,2.1121418945585994e-36,5.303545995192494e-32,4.219856369774284e-30,2.4163088819612377e-22,3.656023793532183e-41,1.6352638427862935e-52,1.496150669716188e-54,2.3596644650503726e-20,1.3732214288446902e-53,1.720523681840577e-63,3.311374371523667e-51,1.2556067657867316e-50,1.494096689384887e-41,4.651707116053242e-56,2.645982762720026e-62,1.4484520116082869e-69,2.1017177941535112e-89,5.189457873353149e-76,5.058927769652728e-109
3.2867618015301175e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663684955,0.11866996586862355,0.022821567690708987,4.723974659924835e-58,1.8690450650217605e-31,6.527962229121966e-21,1.4443257071032163e-41,1.2793637340347768e-31,1.9729072163659346e-70,2.900827934630051e-12,1.4472398177175703e-61,2.9008279176278104e-12,4.3620313681844805e-42,3.8841689011271206e-41,6.559392377198937e-58,7.605539280498331e-59,1.830410993933135e-22,7.10224283045561e-46,1.5842217507983e-10,4.690599091859849e-12,1.8796940971921393e-14,1.541180919323643e-22,5.7073480220771085e-22,1.8765941279669275e-14,5.399571485173621e-18,6.613364305944835e-18,8.89046867781133e-20,1.0873072987401629e-35,1.5164095339633457e-31,1.2414586270363037e-29,5.134596395158435e-22,1.5626362001031073e-40,1.1551328169408545e-51,1.0628434334431606e-53,3.544880285348874e-20,9.758340758407914e-53,1.3887551126901763e-62,1.554100378479626e-50,6.514040185390432e-50,5.652471016972845e-41,2.851819763733096e-55,1.7066397529462113e-61,1.0778756665601645e-68,1.7439539143998296e-88,4.3798176825194956e-75,2.3653247804503263e-108
4.382349088055591e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765824661,0.11866996581484296,0.02282156768992722,2.4671397171376176e-57,3.9424185736937704e-31,1.1399253765357728e-20,5.660751669224136e-41,2.7876661525650584e-31,9.513415975617573e-70,3.867770596423731e-12,5.5657897767420296e-61,3.867770567420021e-12,1.1354340621139076e-41,1.0450123730831389e-40,2.8628315423840197e-57,3.3194143988012195e-58,3.1224659050563106e-22,2.3990012510025713e-45,2.1122956696457278e-10,6.2541321491285605e-12,2.5070899560321224e-14,2.6289884821358536e-22,9.735999375239714e-22,2.501674995470277e-14,7.988249779458304e-18,1.2448686347601407e-17,2.0481882944211295e-19,3.797163474077779e-35,3.198406952782206e-31,2.6724381634454773e-29,8.758923131080302e-22,4.607010516625077e-40,5.0415288198507694e-51,5.123603349359116e-53,4.7333262396052243e-20,4.7018954100612215e-52,7.408504926863252e-62,4.844390456579878e-50,2.201710996026225e-49,1.47133492483085e-40,1.0911968628514416e-54,1.1112249364148699e-60,7.153000207729601e-68,1.565271644060584e-87,2.9975592375031545e-74,5.964053831710655e-107
6.573523661106538e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727647369917,0.11866996570728178,0.022821567688363686,3.547660542634262e-56,1.0768246229712987e-30,2.4275047772974094e-20,4.14113066331961e-40,8.09173426449431e-31,9.354319266993187e-69,5.801655919833193e-12,4.2360017740946794e-60,5.801655859785177e-12,4.166881343081002e-41,4.2262261550994655e-40,2.4372860395600825e-56,2.825979818466218e-57,6.464669321144332e-22,1.3339021733355808e-44,3.1684434991012047e-10,9.381198262594063e-12,3.76287734665837e-14,5.442693670253938e-22,2.0156925651374574e-21,3.751336246457742e-14,1.3404896025024633e-17,2.870284296868518e-17,6.195437956206788e-19,2.3638353222631525e-34,8.735204996374771e-31,7.489270316722095e-29,1.813391197881612e-21,2.1199125600332053e-39,4.292081847734687e-50,6.769965903082644e-52,7.117799074709085e-20,6.202816626045692e-51,1.144207830386332e-60,2.38662973397762e-49,1.2254842540876125e-48,5.399591033342571e-40,7.241228554367416e-54,2.7933144901354196e-59,1.928264286627081e-66,8.773363238579254e-86,8.564559452188612e-73,1.3502951500891051e-104
8.764698234157485e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493223,0.1186699655997206,0.022821567686800152,1.9065567589051715e-55,2.253128955494413e-30,4.209123222574771e-20,1.6097541277324587e-39,1.7695709011795725e-30,4.4755306233627655e-68,7.735541242963876e-12,1.5995125532682302e-59,7.73554114083867e-12,1.080503216228454e-40,1.1446728554191071e-39,1.0593239207205847e-55,1.2282582473814681e-56,1.0994709727400364e-21,4.461588784495058e-44,4.224591315646618e-10,1.2508264374380002e-11,5.020245274643671e-14,9.25612232890431e-22,3.428128786835264e-21,5.000213553013624e-14,1.905010928309123e-17,5.221983999041155e-17,1.3836512391148652e-18,8.023275574917108e-34,1.827578997707863e-30,1.595096440565647e-28,3.0840507370419825e-21,6.131105552568424e-39,1.8654655976694945e-49,3.197554542018808e-51,9.514150264306548e-20,2.9285329073137525e-50,5.887042699229218e-60,7.488056872526293e-49,4.100939634210818e-48,1.4001542606163539e-39,2.737174578344639e-53,1.5780704055110964e-58,1.2369103714133572e-65,7.117970988460606e-85,6.086054117331518e-72,1.4465942665319025e-103
1.0955872807208432e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762561653,0.11866996549215941,0.02282156768523662,7.784107264235562e-55,4.101830770764547e-30,6.523606119063592e-20,4.9560948468641956e-39,3.319955600926263e-30,1.68706184362598e-67,9.669426565795669e-12,4.892583700880519e-59,9.669426409772555e-12,2.3624944846695193e-40,2.5712465920315104e-39,3.6297854467202225e-55,4.208623454966122e-56,1.6797432761371283e-21,1.2035890045227876e-43,5.280739118359818e-10,1.5635330484366428e-11,6.279334743675505e-14,1.4140522125861931e-21,5.237349366571697e-21,6.248251405377406e-14,2.477145214030948e-17,8.356023631533991e-17,2.644213620379075e-18,2.1963306938774946e-33,3.3268191267573465e-30,2.9450291507524286e-28,4.711650191977986e-21,1.4458521923084928e-38,6.391990398512369e-49,1.1884995732924742e-50,1.1923228262194413e-19,1.0879253394269799e-49,2.4471557260236444e-59,1.9248258627082607e-48,1.1066520344125162e-47,3.0614045051741925e-39,8.301720298364898e-53,7.116994914848947e-58,6.002950431100082e-65,4.852464096061947e-84,3.198575509846772e-71,1.533650394896994e-102
1.3147047380259379e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727614739835,0.11866996538459823,0.022821567683673084,2.734221646335265e-54,6.803624506892703e-30,9.382047989155279e-20,1.3199414650396567e-38,5.620086214623624e-30,5.465211228877093e-67,1.1603311888322886e-11,1.3041944974416804e-58,1.1603311666366034e-11,4.6055748762818775e-40,5.0976817235017383e-39,1.0710323491537159e-54,1.2418225201445171e-55,2.3896029520227068e-21,2.821933021591273e-43,6.336886906988755e-10,1.8762396592520574e-11,7.540197243529155e-14,2.0115219121024987e-21,7.450570039988456e-21,7.495435077727698e-14,3.050044041569148e-17,1.2278795637009963e-16,4.553075454749509e-18,5.22420914035612e-33,5.517616605579225e-30,4.94134354175459e-28,6.702672698570505e-21,2.975715167519241e-38,1.886053236677546e-48,3.848871319248022e-50,1.4345264977280928e-19,3.521105955721873e-49,8.830669159211246e-59,4.340446231641032e-48,2.5952543864023537e-47,5.968069317953878e-39,2.1818082675711742e-52,2.7601003730033173e-57,2.498585367569787e-64,2.7790942781852658e-83,1.4259564997895844e-70,1.267066807628681e-101
1.7529396526361273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759298643,0.11866996516947587,0.02282156768054602,4.749464860320195e-53,1.575518522958204e-29,1.6730151759324912e-19,9.049267880730191e-38,1.3339010961918984e-29,8.300547961149204e-66,1.5471082532462788e-11,8.511470823185048e-58,1.5471082142555383e-11,1.4702784309899067e-39,1.63374246304858e-38,1.0800973231190081e-53,1.2523061192996649e-54,4.197839367516804e-21,1.3436926901781143e-42,8.44918244202048e-10,2.5016528803335577e-11,1.0067317930491164e-13,3.53323299155901e-21,1.3088162144611912e-20,9.987244849346633e-14,4.193058291373856e-17,2.2409201877323426e-16,1.1130145914802264e-17,2.4798183786418747e-32,1.27741382053642e-29,1.1657242655259407e-27,1.1774175607009627e-20,1.0071706412118633e-37,1.901935057127436e-47,4.245933298439125e-49,1.9228190043514269e-19,3.8815601155932007e-48,1.513481492701498e-57,1.9253981050726632e-47,1.2361598447723051e-46,1.9052409215579224e-38,1.4829443751446336e-51,4.363045075367481e-56,6.689012846396372e-63,2.238755505038195e-81,6.545385905321107e-69,1.1503789320627917e-99
2.1911745672463166e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727571233026,0.1186699649543535,0.022821567677418955,2.624719684816483e-52,3.029326285611821e-29,2.6248990906886494e-19,3.410028217011405e-37,2.596732689796578e-29,4.565343889330755e-65,1.933885317538393e-11,3.111269746551294e-57,1.933885256948841e-11,3.543750806928807e-39,3.9353083990304423e-38,4.9497673416237815e-53,5.738890476103859e-54,6.523325586270377e-21,4.128677604331995e-42,1.0561477920834696e-09,3.127066100683723e-11,1.260168305527117e-13,5.489892612982759e-21,2.0338137840343527e-20,1.2475652527578588e-13,5.3339884806228056e-17,3.5508635777662106e-16,2.206457916261402e-17,7.589925617851154e-32,2.4556029984998164e-29,2.268282683394194e-27,1.829601355646138e-20,2.492913540217266e-37,8.715807216607809e-47,1.9351539409749233e-48,2.4162839987581796e-19,1.768363665290547e-47,8.215844912500576e-57,5.726380303817666e-47,3.798748201455059e-46,4.592125523433201e-38,5.592036552737338e-51,2.3509116681121067e-55,4.310306262353497e-62,1.8879163054389455e-80,4.962055611630188e-68,1.029266135181935e-98
2.629409481856506e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479616,0.11866996473923117,0.02282156767429189,9.998829079629555e-52,5.17293319664008e-29,3.793633820474672e-19,9.744252481702855e-37,4.4656453471376033e-29,1.730966907926974e-64,2.3206623817085156e-11,8.768290768901246e-57,2.3206622947192608e-11,7.221880089915296e-39,8.021486324317878e-38,1.6370675147403467e-52,1.8980412133924708e-53,9.365776818803017e-21,1.0088980901710129e-41,1.2673773343462366e-09,3.7524793203029696e-11,1.5143381549828748e-13,7.881113695103724e-21,2.919949587118846e-20,1.4960664423704518e-13,6.473178593669815e-17,5.14685459821738e-16,3.8375334983036695e-17,1.8571408752177447e-31,4.1923401473171826e-29,3.905735633987574e-27,2.6267223482980227e-20,5.160086025731561e-37,2.8825741559256384e-46,6.443580870264555e-48,2.9149186317065162e-19,5.884774371464629e-47,3.140274577115225e-56,1.3727612240690369e-46,9.28340460340769e-46,9.358389004272613e-38,1.5965485731621569e-50,9.110964106590622e-55,1.880411347892748e-61,1.0745407941493913e-79,2.425094970871798e-67,8.115717627276523e-98
3.0676443964666954e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275277262,0.11866996452410881,0.022821567671164826,3.097877143158765e-51,8.14169071470816e-29,5.179077485832508e-19,2.3549087099945076e-36,7.059462216993953e-29,5.2929875008443034e-64,2.7074394457564808e-11,2.1122174910163827e-56,2.707439327567738e-11,1.3169838190527121e-38,1.4643249940025235e-37,4.466172989875463e-52,5.178097858523112e-53,1.272509822340961e-20,2.13413576126438e-41,1.4786068709913816e-09,4.377892539191449e-11,1.7692504451831117e-13,1.0706664471772692e-20,3.967182366945829e-20,1.744228572813783e-13,7.610791053547463e-17,7.01820013216722e-16,6.107819779717569e-17,3.949006785337141e-31,6.596950764043549e-29,6.185269204793518e-27,3.5687369970980234e-20,9.501836200834096e-37,7.863946221720596e-46,1.7939983007009516e-47,3.4187219533881566e-19,1.6372052121559189e-46,9.855188825353644e-56,2.8687794025315046e-46,1.9638201206104927e-45,1.7065990441132557e-37,3.8454481468486376e-50,2.9252197432254395e-54,6.627172299975098e-61,4.9172978724600446e-79,9.357760461596198e-67,5.069541019588125e-97
3.944114225687074e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727484219335,0.11866996409386414,0.022821567664910693,2.0869486385185229e-50,1.7056282469040663e-28,8.5997028879445795e-19,9.992114757972583e-36,1.4862082761711775e-28,3.373953690812059e-63,3.480993573485254e-11,9.065355903646784e-56,3.480993378499525e-11,3.4957009059184485e-38,3.902366016798439e-37,2.3313060917674833e-51,2.7028579957073567e-52,2.0994297374119854e-20,7.182730969295131e-41,1.9010659274294e-09,5.628718974776234e-11,2.281334563646839e-13,1.7660146998773448e-20,6.544878681625187e-20,2.2395373794180546e-13,9.881361770071522e-17,1.154955444102295e-15,1.2922717165834933e-16,1.352196430321673e-30,1.3814480429119982e-28,1.3067431387587895e-26,5.887369330132795e-20,2.545866824496907e-36,4.1047256790720315e-45,1.004671777546289e-46,4.4418341160496075e-19,9.151070826674022e-46,6.880643085613193e-55,9.541150725876555e-46,6.609861298650881e-45,4.529870602261649e-37,1.6094468629281567e-49,2.1473774922521426e-53,5.80196929545216e-60,7.432494048206827e-78,9.64804221172889e-66,1.1895325336492908e-95
4.820584054907453e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072744071245,0.1186699636636195,0.02282156765865656,8.799619024559047e-50,3.0858328470986383e-28,1.2885933222108397e-18,3.089488289530653e-35,2.6956952497121617e-28,1.372321036872933e-62,4.254547700723239e-11,2.823959395006364e-55,4.2545474097457084e-11,7.620089366029583e-38,8.54434879068222e-37,8.320915127925728e-51,9.64687206187872e-52,3.133079704163223e-20,1.8703260330275565e-40,2.3235249613989055e-09,6.879545407438379e-11,2.7964884575047094e-13,2.6349017662945597e-20,9.766769819837548e-20,2.73349540264054e-13,1.2145787689530895e-16,1.7065924365274336e-15,2.3403785297513176e-16,3.569460614230461e-30,2.498321228104921e-28,2.377294464194895e-26,8.785327316191867e-20,5.5618278508262823e-36,1.4650087059617842e-44,3.72640791870208e-46,5.485619215627756e-19,3.389158694582888e-45,2.918914676790678e-54,2.4758610929408757e-45,1.7212015446261337e-44,9.874429960581075e-37,4.91526993680464e-49,9.437536773135822e-53,2.853328860534301e-59,4.808753533549336e-77,5.258630201753861e-65,1.0667727629996202e-94
5.697053884127832e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727397205533,0.11866996323337488,0.022821567652402428,2.935064150632736e-49,5.069067644932292e-28,1.8036919125893105e-18,7.93799488207949e-35,4.434663944639978e-28,4.45590795051693e-62,5.0281018274688677e-11,7.306638708721593e-55,5.028101421307152e-11,1.4639055748190087e-37,1.647115560220387e-36,2.415922924535414e-50,2.800852221990876e-51,4.3734541588251036e-20,4.157099246079021e-40,2.745983972900517e-09,8.130371837178088e-11,3.3147782714231304e-13,3.6771949956008016e-20,1.363273989407461e-19,3.2261065086935203e-13,1.440403672611971e-16,2.348957519298417e-15,3.828974301429641e-16,8.01719726005588e-30,4.102321520382442e-28,3.920443912937119e-26,1.2262452537302585e-19,1.0650363424179832e-35,4.253406642556712e-44,1.1135384283613533e-45,6.550076684018061e-19,1.0111495254312536e-44,9.802101590250637e-54,5.509328408663492e-45,3.825693385854743e-44,1.8969918552247003e-36,1.2494797964436312e-48,3.268948439456435e-52,1.0892150406752007e-58,2.379385456449328e-76,2.2006803441066432e-64,6.76122549864e-94
7.44999354256859e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727310191604,0.11866996237288568,0.022821567639894163,3.224134525547105e-48,1.1289831266206987e-27,3.0930032804111764e-18,4.199585285349701e-34,9.891234492902185e-28,4.825747612025662e-61,6.575210079476902e-11,3.872379866347132e-54,6.575209385375467e-11,4.277151922029515e-37,4.8282266268388366e-36,1.7998453357039055e-49,2.0864733807349223e-50,7.474394299609081e-20,1.5900979471489923e-39,3.590901928498174e-09,1.0632024687890444e-10,4.360978168672492e-13,6.281517697256708e-20,2.329658888671705e-19,4.2073026659760407e-13,1.8902075544330623e-16,3.8802114438934014e-15,8.369534739930612e-16,3.0894059901518213e-29,9.128784702373298e-28,8.775113129753735e-26,2.095369903275533e-19,3.042624747991739e-35,3.168324419440535e-43,8.267605544224761e-45,8.741010458433016e-19,7.483659221735666e-44,1.0526073813444349e-52,2.1463863311374098e-44,1.4633003329557978e-43,5.5425310409777337e-36,6.499213934682929e-48,3.3368425354560336e-51,1.75962611742811e-57,8.816070669605676e-75,5.777199146584005e-63,2.3740259796848637e-92
8.9041244114292e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727238010116,0.11866996165907687,0.022821567629518077,1.25580251794942e-47,1.9253494411247276e-27,4.4243275781783244e-18,1.1954428335720201e-33,1.6877416206042406e-27,1.87224772761825e-60,7.8585958784335e-11,1.1118856793981028e-53,7.858594887234334e-11,8.706208840037647e-37,9.836801263703406e-36,6.0249036265071854e-49,6.984129420778244e-50,1.0674239000106383e-19,3.7919194286326675e-39,4.29179380199975e-09,1.2707241938141741e-10,5.238818038524578e-13,8.967177799463518e-20,3.326733558853486e-19,5.017186509870586e-13,2.2614763645629084e-16,5.370338716810157e-15,1.3995855164455846e-15,7.393785227529613e-29,1.5557085439482827e-27,1.5002647128852086e-25,2.992022423128627e-19,6.05643868652877e-35,1.0605077262863953e-42,2.7800565503206203e-44,1.062122350887179e-18,2.5106850805145687e-43,4.1320813817568946e-52,5.203590793894258e-44,3.489430174428482e-43,1.1281928607079517e-35,1.836966128749509e-47,1.301233696728851e-50,7.821460548227854e-57,5.2947634890442434e-74,2.8742557955122314e-62,1.8493540973347823e-91
1.0358255280289811e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727165828544,0.11866996094526812,0.022821567619141992,4.038751740661763e-47,3.0296077821905013e-27,5.992668217883296e-18,2.8957386348866896e-33,2.6564134438496307e-27,6.045550334902586e-60,9.141981676015438e-11,2.7215777547803095e-53,9.141980334913278e-11,1.591231709738812e-36,1.7981220565036875e-35,1.6879683080345218e-48,1.9566386818080848e-49,1.4443114018990105e-19,7.883565438063713e-39,4.992685613656302e-09,1.4782459180350312e-10,6.125912864823031e-13,1.2128573268565605e-19,4.50097543232677e-19,5.823409891173883e-13,2.631067087129365e-16,7.033781597964228e-15,2.1551809295331394e-15,1.5428264071478032e-28,2.4462407437835694e-27,2.364691194243294e-25,4.0479197218989093e-19,1.0797012101268074e-34,2.970949367977261e-42,7.755097841299106e-44,1.255833922591037e-18,6.987851530895244e-43,1.3179004247971774e-51,1.1026402733296436e-43,7.254354184086094e-43,2.061999226479173e-35,4.422440830488517e-47,4.135277974064307e-50,2.865704874217075e-56,2.401008814835357e-73,1.208313663266146e-61,8.811225017355178e-91
