Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24),HOCO(73)
3.895073157953677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43953350871171515,0.07779669948300995,0.006939333812730472,1.41430959879154e-05,0.003889924471561906,0.061844368684724975,0.02781906949392968,4.009708717030521e-05,2.7194066320324083e-10,0.0018658776702578017,4.8903242269623525e-11,0.000540591297228577,2.773917301000125e-09,5.051673569614442e-06,2.734945679974582e-09,1.443256259106348e-10,1.1104766384837188e-05,2.2601137182605664e-05,0.00554761434851229,3.6942089264527625e-06,0.0005713934878936435,5.213875933697786e-09,3.2212292662605066e-09,1.7385643434271856e-08,1.475479115228737e-08,0.0001496941587710929,0.005267570264591583,1.8440946015130649e-06,1.733505446391693e-07,0.0012289874777416476,5.739287136578965e-09,3.576686252920115e-05,8.554667465155126e-08,5.218539793877523e-06,3.362882067415617e-10,1.2989285965417559e-10,2.5578191906129497e-06,1.0979294291915416e-07,6.330236715798668e-12,5.55641260233814e-11,4.611356187881311e-11,5.82952300089283e-13
3.900805332683661e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4395156495017377,0.07775686022237333,0.006927312600942828,1.4143670527545268e-05,0.0038892267210516663,0.061929984074695896,0.027843862346494948,4.005882276640881e-05,2.7291105978313403e-10,0.0018649908310171682,4.887536114025333e-11,0.0005407549911851006,2.773666924081963e-09,5.040197905945661e-06,2.738211296875988e-09,1.4440669074057629e-10,1.1087577363516625e-05,2.2628847716144054e-05,0.005544548898425064,3.6750895840340423e-06,0.0005717448915033764,5.190938504654775e-09,3.214120659085324e-09,1.7392147166972162e-08,1.4825480901113574e-08,0.00015031316384010883,0.00528588667009024,1.8456339180329362e-06,1.7331240417696283e-07,0.0012306398644382226,5.736326202683635e-09,3.581071569443931e-05,8.561943651097551e-08,5.210954763708007e-06,3.367895878822272e-10,1.2994683031015085e-10,2.560881356605562e-06,1.0968371103389616e-07,6.33774049069616e-12,5.543565080983104e-11,4.609903523851875e-11,5.831524676973693e-13
3.906537507413645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394977703586548,0.07771704172771965,0.006915313078530259,1.4144241852059229e-05,0.00388852794750805,0.06201555611123484,0.027868612643641173,4.0020597384271566e-05,2.738829289803682e-10,0.0018641044661023138,4.88475099526963e-11,0.0005409185092562993,2.773417261221577e-09,5.02875903880878e-06,2.7414733099284076e-09,1.444874235683914e-10,1.1070421097718714e-05,2.2656530554997347e-05,0.0055414849051430275,3.6561003779709763e-06,0.0005720958042143095,5.168141360070153e-09,3.207028231047942e-09,1.7398711765467046e-08,1.4896348099759603e-08,0.00015093327169646894,0.005304221872252307,1.8471702494441233e-06,1.7327421281906005e-07,0.0012322911949703092,5.73336668930056e-09,3.585452503163142e-05,8.569205743599517e-08,5.20337918454749e-06,3.372905358688287e-10,1.300005254913702e-10,2.563939985637543e-06,1.0957458953365834e-07,6.3452355908602775e-12,5.530758804385027e-11,4.608458040838088e-11,5.833523273288466e-13
3.9122696821436286e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394798713460085,0.07767724398866864,0.006903335206036497,1.4144809979992676e-05,0.0038878281565535773,0.062101084809710966,0.02789332046003014,3.9982410976658525e-05,2.748562682542138e-10,0.0018632185751479755,4.8819688643897836e-11,0.0005410818518015269,2.773168310778966e-09,5.017356772542545e-06,2.744731722137725e-09,1.4456782512469908e-10,1.1053297489577683e-05,2.268418572583462e-05,0.005538422368942162,3.637240190893109e-06,0.0005724462270308528,5.145483384405892e-09,3.1999519446352843e-09,1.7405337275747527e-08,1.4967392681222724e-08,0.00015155448066759905,0.005322575808679994,1.8487036010000561e-06,1.732359708506699e-07,0.0012339414696951447,5.7304085963277766e-09,3.589829058298241e-05,8.576453767419061e-08,5.195813053855295e-06,3.3779105049517063e-10,1.300539458917559e-10,2.5669950810737643e-06,1.0946557830612876e-07,6.352722024569922e-12,5.517993554929147e-11,4.607019682727734e-11,5.83551879993021e-13
3.918001856873612e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394619525272255,0.0776374669948425,0.006891378944072272,1.4145374929742823e-05,0.0038871273537738954,0.06218657018552834,0.027917985870213016,3.994426349645091e-05,2.758310750614081e-10,0.0018623331577899234,4.87918971510448e-11,0.0005412450191788728,2.7729200711199286e-09,5.005990912974081e-06,2.7479865365159757e-09,1.4464789613890496e-10,1.1036206441883972e-05,2.2711813255305756e-05,0.005535361290095204,3.6185079171055716e-06,0.0005727961609541903,5.122963473149585e-09,3.1928917624215465e-09,1.741202374343523e-08,1.503861457774134e-08,0.0001521767890794922,0.005340948417085867,1.85023397794729e-06,1.7319767855526804e-07,0.0012355906889715063,5.727451923663203e-09,3.594201239066689e-05,8.583687747282174e-08,5.188256369031725e-06,3.3829113155865803e-10,1.301070922037319e-10,2.570046646278429e-06,1.0935667723921677e-07,6.36019980010233e-12,5.5052691166529354e-11,4.605588393951844e-11,5.837511266933741e-13
3.923734031603596e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43944401396561644,0.07759771073586583,0.006879444253315218,1.4145936719570018e-05,0.003886425544718113,0.062272012254125576,0.0279426089486304,3.990615489664498e-05,2.768073468561856e-10,0.0018614482136649468,4.8764135411563117e-11,0.0005414080117451673,2.772672540616015e-09,4.994661267406395e-06,2.7512377560812815e-09,1.4472763733920146e-10,1.1019147858077103e-05,2.273941317004154e-05,0.005532301668871684,3.5999024624447163e-06,0.0005731456069822935,5.100580532683516e-09,3.185847647067989e-09,1.741877121378316e-08,1.5110013720798696e-08,0.000152800195256732,0.005359339635292856,1.8517613855255011e-06,1.7315933621461154e-07,0.0012372388531597005,5.7244966712045905e-09,3.598569049682922e-05,8.590907707882741e-08,5.180709127418494e-06,3.387907788602793e-10,1.301599651182258e-10,2.5730946846150672e-06,1.092478862210502e-07,6.3676689257330386e-12,5.4925852752321964e-11,4.6041641194783806e-11,5.839500684276127e-13
3.92946620633358e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394260557243771,0.07755797520136551,0.006867531094509801,1.414649536759903e-05,0.0038857227348991323,0.06235741103097554,0.027967189769612242,3.986808513035089e-05,2.7778508109031026e-10,0.0018605637424108407,4.8736403363115664e-11,0.0005415708298559897,2.772425717644467e-09,4.98336764460598e-06,2.754485383857791e-09,1.4480704945256707e-10,1.1002121642238578e-05,2.2766985496653662e-05,0.005529243505537905,3.5814227441361843e-06,0.0005734945661099398,5.078333480156126e-09,3.1788195613227124e-09,1.7425579731676157e-08,1.518159004112579e-08,0.00015342469752251185,0.005377749401234246,1.8532858289674797e-06,1.7312094410875454e-07,0.0012388859626215507,5.721542838849519e-09,3.602932494358357e-05,8.598113673882535e-08,5.173171326299159e-06,3.3928999220458603e-10,1.3021256532467065e-10,2.5761391994465403e-06,1.0913920513997259e-07,6.375129409735908e-12,5.4799418179672735e-11,4.602746804806041e-11,5.841487061877171e-13
3.935198381063564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43940807786658753,0.077518260380971,0.006855639428467221,1.4147050891820303e-05,0.0038850189297939754,0.0624427665315849,0.027991728407377917,3.9830054150791506e-05,2.787642752131063e-10,0.001859679743666391,4.870870094359992e-11,0.0005417334738656737,2.7721796005881673e-09,4.9721098547905085e-06,2.757729422875611e-09,1.4488613320476601e-10,1.0985127699084928e-05,2.2794530261734833e-05,0.005526186800356974,3.5630676906544542e-06,0.0005738430393287244,5.056221243354459e-09,3.171807468020445e-09,1.7432449341631656e-08,1.5253343468705137e-08,0.00015405029419865887,0.005396177652953672,1.8548073134991279e-06,1.7308250251606227e-07,0.0012405320177203897,5.718590426495333e-09,3.607291577301405e-05,8.605305669911168e-08,5.165642962899547e-06,3.397887713996737e-10,1.3026489351100672e-10,2.5791801941350287e-06,1.0903063388454042e-07,6.382581260383101e-12,5.467338533769361e-11,4.601336395958103e-11,5.843470409599878e-13
3.940930555793548e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4393900804552125,0.0774785662643141,0.0068437692160653535,1.4147603310091211e-05,0.0038843141348441075,0.06252807877149398,0.028016224936036112,3.979206191130134e-05,2.797449266714895e-10,0.0018587962170713637,4.868102809114595e-11,0.0005418959441273138,2.771934187835585e-09,4.960887709616632e-06,2.7609698761707474e-09,1.4496488932034821e-10,1.096816593396081e-05,2.282204749185876e-05,0.005523131553588795,3.544836241585166e-06,0.0005741910276270797,5.034242760579401e-09,3.164811330082332e-09,1.7439380087800213e-08,1.532527393277371e-08,0.0001546769836056523,0.005414624328605103,1.8563258443394422e-06,1.730440117132262e-07,0.0012421770188210488,5.715639434039115e-09,3.61164630271747e-05,8.612483720566048e-08,5.158124034388183e-06,3.4028711625716186e-10,1.3031695036368327e-10,2.5822176720420355e-06,1.0892217234352013e-07,6.390024485945061e-12,5.4547752131469175e-11,4.599932839476397e-11,5.84545073725091e-13
3.9466627305235315e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43937206355310193,0.07743889284102903,0.006831920418248643,1.4148152640137301e-05,0.0038836083554557557,0.06261334776627629,0.028040679429584957,3.975410836532547e-05,2.807270329099979e-10,0.0018579131622664892,4.8653384744114124e-11,0.000542058240992772,2.771689477780721e-09,4.949701022167875e-06,2.7642067467850402e-09,1.4504331852264858e-10,1.0951236252832224e-05,2.2849537213580215e-05,0.005520077765490086,3.526727347488282e-06,0.0005745385319902872,5.012396980521305e-09,3.1578311105157184e-09,1.74463720139662e-08,1.5397381361826585e-08,0.00015530476406264753,0.005433089366452831,1.857841426700525e-06,1.7300547197527844e-07,0.0012438209662898483,5.712689861377661e-09,3.615996674808959e-05,8.619647850412382e-08,5.150614537876701e-06,3.40785026592177e-10,1.303687365676606e-10,2.58525163652838e-06,1.0881382040588556e-07,6.397459094690519e-12,5.4422516481922226e-11,4.598536082415325e-11,5.847428054581072e-13
3.958127079983498e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43933597152749826,0.07735960803312383,0.006808286910480893,1.4149242105805394e-05,0.0038821938648142098,0.0627837560829192,0.02808946260679379,3.9678317168243155e-05,2.826955994938399e-10,0.00185614846659487,4.859818632089787e-11,0.0005423823159364633,2.771202159367521e-09,4.9274332798424655e-06,2.770669752167259e-09,1.451991990746687e-10,1.0917472769492334e-05,2.2904434237940544e-05,0.005513974566312065,3.4908730805238036e-06,0.0005752320928367344,4.969099374539587e-09,3.1439182789560975e-09,1.746053957960061e-08,1.554212682517445e-08,0.00015656359139675806,0.0054700742823458924,1.8608637667988358e-06,1.7292824678596377e-07,0.0012471057018045345,5.7067949750245745e-09,3.624684375812927e-05,8.633934445778948e-08,5.135623829018047e-06,3.4177954297270747e-10,1.3047149976192408e-10,2.59130903867892e-06,1.085974448976911e-07,6.4123024947982286e-12,5.4173229614943976e-11,4.595762757300432e-11,5.851373697005375e-13
3.968202154345145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43930418945280325,0.07728999936809962,0.0067875877048942145,1.4150189517786e-05,0.003880947585809637,0.06293337128809727,0.028132196030827648,3.9611837845266443e-05,2.8443039025333626e-10,0.0018545991751653804,4.8549773809399804e-11,0.0005426665495310497,2.770776200399465e-09,4.907979308434592e-06,2.7763377547644483e-09,1.453351170692849e-10,1.0887905875066746e-05,2.2952588135325536e-05,0.005508615785585676,3.459758516849691e-06,0.0005758400178024786,4.931476953647624e-09,3.1317436468875478e-09,1.7473192736683833e-08,1.5669915398387064e-08,0.00015767345798478147,0.0055026373288194355,1.8635101664866237e-06,1.728602209370453e-07,0.0012499889100163746,5.701619131527171e-09,3.632304946658505e-05,8.646444025888078e-08,5.1224808453831185e-06,3.426521050417621e-10,1.3056092270310046e-10,2.59662082160226e-06,1.084076511242034e-07,6.4253187635751894e-12,5.3955444984787555e-11,4.593347462842816e-11,5.854831349802738e-13
3.978277228706792e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43927234808453614,0.07722045447850848,0.006766954083837924,1.4151127644361317e-05,0.003879698343575964,0.06308285312713376,0.028174800679377353,3.954547737788455e-05,2.8616963758196904e-10,0.001853051335988828,4.850145155220599e-11,0.0005429502525751222,2.770352388891161e-09,4.888632188700463e-06,2.7819947343989502e-09,1.454700357155614e-10,1.0858436741070143e-05,2.300065744096053e-05,0.0055032615147392865,3.4290075930570862e-06,0.0005764464621035555,4.894249470543695e-09,3.1196176511383876e-09,1.74860355239858e-08,1.5798249584067807e-08,0.00015878667037563964,0.005535256198666038,1.8661475337973726e-06,1.7279204788634077e-07,0.0012528688687082356,5.696447672644879e-09,3.6399121304909844e-05,8.658910960349576e-08,5.1093669550155365e-06,3.4352332217911636e-10,1.3064951953758408e-10,2.6019217999418774e-06,1.0821819432338809e-07,6.438308534025057e-12,5.3738858627674355e-11,4.590952416933744e-11,5.858279843832108e-13
3.988352303068439e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4392404477601385,0.07715097330814881,0.006746385837455374,1.4152056577530083e-05,0.0038784461663313,0.06323220168566081,0.028217276950554395,3.947923551686947e-05,2.87913327528467e-10,0.0018515049471450995,4.845321922205338e-11,0.0005432334269389042,2.7699307163007007e-09,4.869390951833265e-06,2.7876407077744802e-09,1.4560395890058262e-10,1.082906487682703e-05,2.304864229840844e-05,0.00549791175506159,3.3986149607876064e-06,0.0005770514309867661,4.857411548666663e-09,3.1075400936914763e-09,1.7499068167122838e-08,1.5927128969625487e-08,0.00015990321940094804,0.005567930560345099,1.8687758968012297e-06,1.7272372907362257e-07,0.0012557455799176336,5.6912805978037755e-09,3.647505950029793e-05,8.671335381471405e-08,5.096282140386593e-06,3.443931934954837e-10,1.3073729393520462e-10,2.6072119919232818e-06,1.0802907389899624e-07,6.451271850987414e-12,5.352345976643337e-11,4.588577348475074e-11,5.86171923023129e-13
3.9984273774300854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.439208488815961,0.07708155580084311,0.006725882756519406,1.4152976408117517e-05,0.003877191081979312,0.06338141704960586,0.028259625241414822,3.941311201397521e-05,2.896614461210475e-10,0.0018499600067224192,4.840507649373441e-11,0.0005435160744812948,2.769511174135493e-09,4.8502546418051015e-06,2.7932756916460953e-09,1.4573689049982573e-10,1.079978979713058e-05,2.309654285105454e-05,0.005492566507811445,3.368575367224619e-06,0.0005776549296699203,4.820957902246788e-09,3.0955107773373527e-09,1.751229088826261e-08,1.605655313562223e-08,0.00016102309588115295,0.0056006600833675025,1.8713952835021084e-06,1.726552659238149e-07,0.0012586190456956076,5.686117906424956e-09,3.655086427966286e-05,8.683717421252118e-08,5.0832263834541846e-06,3.4526171813369785e-10,1.3082424955171774e-10,2.6124914157652073e-06,1.078402892565804e-07,6.464208759284745e-12,5.330923776571745e-11,4.586221990856324e-11,5.865149559636563e-13
4.008502451791732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391764715872661,0.07701220190043807,0.006705444632430959,1.4153887225794142e-05,0.00387593311811408,0.06353049930518684,0.028301845947959377,3.934710662192197e-05,2.9141397936791653e-10,0.0018484165128171612,4.8357023044065807e-11,0.0005437981970499683,2.769093753951512e-09,4.8312223151779025e-06,2.7988997028191844e-09,1.4586883437715917e-10,1.0770611022140882e-05,2.31443592421073e-05,0.0054872257742180144,3.338883653081801e-06,0.0005782569633420845,4.784883334475562e-09,3.083529505670768e-09,1.752570390613499e-08,1.6186521655826768e-08,0.0001621462906258606,0.0056334444382951715,1.874005721837608e-06,1.7258665984721346e-07,0.0012614892681065712,5.68095959792406e-09,3.662653586963844e-05,8.696057211380453e-08,5.070199665669499e-06,3.46128895268409e-10,1.3091039002883706e-10,2.6177600896795564e-06,1.0765183980345598e-07,6.477119303722324e-12,5.3096182129899244e-11,4.583886081866259e-11,5.868570882189787e-13
4.018577526153379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391443964082293,0.07694291155080503,0.006685071257217672,1.41547891190942e-05,0.003874672302024856,0.06367944853890707,0.028343939465133753,3.928121909438083e-05,2.931709132577633e-10,0.0018468744635336683,4.830905855185845e-11,0.000544079796481474,2.7686784473525906e-09,4.812293040917135e-06,2.804512758148477e-09,1.4599979438484202e-10,1.074152807728555e-05,2.319209161459926e-05,0.0054818895554809,3.3095347506452603e-06,0.0005788575371638326,4.74918273571706e-09,3.071596083087225e-09,1.7539307436042967e-08,1.631703409726693e-08,0.00016327279443415375,0.005666283296740573,1.876607239678877e-06,1.725179122397001e-07,0.0012643562492281625,5.675805671710863e-09,3.6702074496579534e-05,8.70835488323475e-08,5.0572019679836455e-06,3.4699472410577357e-10,1.3099571899426676e-10,2.623018031871331e-06,1.0746372494866534e-07,6.4900035290881435e-12,5.28842825009984e-11,4.5815693636060866e-11,5.871983247545421e-13
4.028652600515026e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391122636119411,0.07687368469583972,0.006664762423532499,1.4155682175433742e-05,0.0038734086607007377,0.06382826483755076,0.028385906186828857,3.921544918595882e-05,2.949322337602528e-10,0.0018453338569840735,4.8261182697887895e-11,0.0005443608746013328,2.7682652459896767e-09,4.793465900208098e-06,2.8101148745371124e-09,1.4612977436352363e-10,1.071254049316246e-05,2.3239740111387387e-05,0.0054765578527702875,3.280523681848564e-06,0.0005794566562674663,4.71385108175057e-09,3.059710314779661e-09,1.7553101689874286e-08,1.6448090020285455e-08,0.00016440259809494113,0.0056991763313661405,1.879199864830614e-06,1.724490244829552e-07,0.001267219991151091,5.670656127188811e-09,3.6777480386563425e-05,8.720610567882765e-08,5.044233270854209e-06,3.478592038831588e-10,1.3108024006173656e-10,2.6282652605385644e-06,1.0727594410294151e-07,6.502861480152581e-12,5.2673528656639614e-11,4.579271582404543e-11,5.87538670487723e-13
4.0387276748766725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4390800735304094,0.07680452127946288,0.006644517924652315,1.415656648112834e-05,0.003872142220835245,0.06397694828817811,0.028427746505881132,3.914979665218444e-05,2.9669792682651346e-10,0.0018437946912881272,4.8213395164865745e-11,0.0005446414332241334,2.7678541415601383e-09,4.7747399862749225e-06,2.815706068935659e-09,1.4625877814224443e-10,1.0683647805444774e-05,2.3287304875153622e-05,0.005471230667227071,3.2518455564015936e-06,0.000580054325757253,4.6788834320657674e-09,3.047872006735066e-09,1.756708687611277e-08,1.6579688978592718e-08,0.00016553569238727977,0.0057321232158836725,1.8817836250310153e-06,1.723799979446655e-07,0.001270080495978984,5.6655109637546054e-09,3.685275376539097e-05,8.732824396081355e-08,5.031293554251709e-06,3.487223338688493e-10,1.3116395683103538e-10,2.6335017938722626e-06,1.0708849667867288e-07,6.515693201668259e-12,5.24639105080391e-11,4.576992488735543e-11,5.878781302884963e-13
