Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40),CHO2X(213)
6.650418433705421e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42615168157988625,0.06014399046070298,0.003136853605424427,0.0,0.0061664510396145025,0.09717083318376814,0.033159004132816326,2.526648371569555e-05,2.7780845316251413e-05,0.0014821861997403826,4.3028204499201454e-11,0.0006011800467609303,3.0778242582472882e-09,2.2323177123985765e-06,3.6703391114670986e-09,1.4311925247725238e-10,8.221488895620837e-06,3.948941302217608e-05,0.004158363755936007,4.1608072438034594e-07,0.0006875974472579835,6.229545442218813e-09,1.1566919070989946e-09,3.087272638870812e-08,2.664440776930689e-07,8.094787355506025e-08,0.0006619552457372736,0.01876755328446417,2.1225790509539444e-06,0.0018726380535667429,2.774751864667762e-06,4.420280562525548e-09,6.249328934771555e-05,2.4473866777849215e-11,9.886314436165382e-08,2.3806049685774688e-11,4.805416733282532e-10,6.707775637825956e-08,1.2298829714688807e-10,1.1761400932478216e-06,4.347321543795152e-06,1.0695902463839845e-15,1.072364070630037e-11,4.6056863469131024e-08,5.669409046027548e-10,1.927469096224202e-14
6.652385698701313e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42614391495544224,0.06013348151259152,0.003135088752390293,0.0,0.006166566045405176,0.09719308686751894,0.033162438790580485,2.5258387132437267e-05,2.7768075041765932e-05,0.001481949344982792,4.3021381763723174e-11,0.0006012150317852255,3.0778303516817082e-09,2.2307797002485075e-06,3.6708912027725397e-09,1.4311343955655106e-10,8.217512686890726e-06,3.9495691132642673e-05,0.004157561362436484,4.156686873516131e-07,0.0006876610202085098,6.224249960970178e-09,1.155856393863935e-09,3.088635370328179e-08,2.6644418969921426e-07,8.099928014195188e-08,0.0006623023559632618,0.018775316328200984,2.1227571992209376e-06,0.001873032939673295,2.7733328821105317e-06,4.419493650641618e-09,6.250322474882801e-05,2.4461584504630563e-11,9.887158279776068e-08,2.3789214326384355e-11,4.806351142913546e-10,6.705503917970584e-08,1.2298138077613273e-10,1.1761843666960848e-06,4.347937515729413e-06,1.0690286483128322e-15,1.0725150103762127e-11,4.603485333661216e-08,5.666435634509287e-10,1.9260273779774625e-14
6.6543529636972054e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4261361484051286,0.0601229744590907,0.0031333249516499757,0.0,0.0061666809155625215,0.09721533660217906,0.033165871468380424,2.5250293297939437e-05,2.775531014723335e-05,0.0014817125323015792,4.301456079438659e-11,0.0006012500076069066,3.077836483426878e-09,2.2292431297962023e-06,3.6714430957110748e-09,1.4310761641729324e-10,8.21353956631835e-06,3.950196725544987e-05,0.004156759127073795,4.152571411849814e-07,0.0006877245685571146,6.218960052922147e-09,1.1550215093202297e-09,3.089998705201678e-08,2.664442957114089e-07,8.105069771583256e-08,0.000662649500344973,0.01878307922142037,2.1229352150071295e-06,0.0018734277343348386,2.77191463703647e-06,4.418706890751916e-09,6.251315700438129e-05,2.4449311859685143e-11,9.888001497476662e-08,2.3772394943112762e-11,4.807285188365917e-10,6.703233007370369e-08,1.2297445648456605e-10,1.176228674726371e-06,4.348553242570552e-06,1.0684673952740265e-15,1.0726658901201473e-11,4.601285290212325e-08,5.663464198415764e-10,1.9245869272805512e-14
6.656320228693098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42612838192975755,0.060112469299845844,0.00313156220254359,0.0,0.006166795650202195,0.09723758238840693,0.03316930216742742,2.5242202211100742e-05,2.774255063125988e-05,0.0014814757616854039,4.3007741590131177e-11,0.0006012849742296712,3.0778426534521057e-09,2.2277079993130657e-06,3.6719947903516972e-09,1.4310178306865928e-10,8.209569530834254e-06,3.950824139146089e-05,0.0041559570498238855,4.148460851893968e-07,0.0006877880923158743,6.213675711119847e-09,1.154187252973641e-09,3.0913626432679313e-08,2.664443957355233e-07,8.110212626936373e-08,0.0006629966788362821,0.01879084196334785,2.1231130984011475e-06,0.001873822437572024,2.7704971290701805e-06,4.417920282823893e-09,6.252308611574066e-05,2.4437048833386746e-11,9.888844089680426e-08,2.375559151670151e-11,4.808218870138241e-10,6.700962905704674e-08,1.2296752428033043e-10,1.1762730172730761e-06,4.349168724434839e-06,1.0679064869705573e-15,1.072816709890592e-11,4.5990862162943755e-08,5.660494735900389e-10,1.923147751095562e-14
6.65828749368899e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4261206155301409,0.06010196603450233,0.0031298005044116755,0.0,0.006166910249439731,0.0972598242268609,0.03317273088893204,2.523411387082054e-05,2.77297964924505e-05,0.001481239033122935,4.300092414989776e-11,0.0006013199316572141,3.0778488617267552e-09,2.2261743070731485e-06,3.672546286763399e-09,1.4309593951982345e-10,8.205602577372951e-06,3.951451354153868e-05,0.004155155130662698,4.144355186749443e-07,0.0006878515914968572,6.208396928619613e-09,1.1533536243305746e-09,3.092727184302862e-08,2.6644448977739967e-07,8.11535657952049e-08,0.0006633438913910835,0.018798604553209582,2.123290849491019e-06,0.0018742170494055,2.7690803578364345e-06,4.417133826824983e-09,6.25330120842711e-05,2.4424795416132485e-11,9.889686056800203e-08,2.373880402793016e-11,4.809152188716855e-10,6.698693612653025e-08,1.2296058417156807e-10,1.17631739427067e-06,4.3497839614385115e-06,1.0673459231056811e-15,1.0729674697161521e-11,4.596888111635099e-08,5.65752724511916e-10,1.9217098565743934e-14
6.660254758684882e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42611284920708997,0.06009146466270569,0.0031280398565952014,0.0,0.006167024713390545,0.09728206211819927,0.033176157634104045,2.5226028275998874e-05,2.7717047729408925e-05,0.0014810023466028496,4.299410847262841e-11,0.0006013548798932281,3.0778551082202393e-09,2.2246420513531497e-06,3.673097585015171e-09,1.4309008577995375e-10,8.201638702872917e-06,3.952078370654521e-05,0.004154353369566171,4.140254409528949e-07,0.0006879150661121248,6.203123698430171e-09,1.152520622899414e-09,3.0940923281024426e-08,2.6644457784280676e-07,8.120501628637323e-08,0.0006636911379632917,0.01880636699023239,2.1234684683627974e-06,0.001874611569855914,2.767664322960176e-06,4.416347522722512e-09,6.254293491133776e-05,2.4412551598379194e-11,9.890527399247702e-08,2.3722032457644682e-11,4.810085143683299e-10,6.69642512789514e-08,1.2295363616643086e-10,1.1763618056537006e-06,4.350398953697761e-06,1.0667857033828278e-15,1.0731181696250957e-11,4.594690975962014e-08,5.65456172423066e-10,1.9202732299965716e-14
6.662222023680774e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4261050829614149,0.06008096518410146,0.0031262802584355585,0.0,0.006167139042169935,0.0973042960630803,0.03317958240415258,2.5217945425536455e-05,2.7704304340737634e-05,0.001480765702113832,4.2987294557266564e-11,0.0006013898189414034,3.077861392902008e-09,2.223111230432407e-06,3.673648685176016e-09,1.4308422185821197e-10,8.197677904276592e-06,3.9527051887342685e-05,0.004153551766510236,4.1361585133560573e-07,0.0006879785161737307,6.197856013609576e-09,1.1516882481876996e-09,3.0954580744490755e-08,2.664446599375704e-07,8.125647773564019e-08,0.0006640384185068416,0.018814129273643683,2.1236459551042e-06,0.0018750059989439116,2.7662490240665156e-06,4.415561370483928e-09,6.255285459830494e-05,2.4400317370555627e-11,9.89136811743512e-08,2.370527678668889e-11,4.811017735257404e-10,6.694157451110907e-08,1.229466802730483e-10,1.1764062513567897e-06,4.3510137013287496e-06,1.0662258275060229e-15,1.0732688096460058e-11,4.5924948090024295e-08,5.651598171396056e-10,1.9188378720343072e-14
6.6641892886766664e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.426097316793926,0.060070467598335314,0.0031245217092745643,0.0,0.006167253235893081,0.09732652606216224,0.0331830052002859,2.520986531833468e-05,2.7691566325037833e-05,0.0014805290996445747,4.298048240275691e-11,0.0006014247488054279,3.0778677157415576e-09,2.2215818425928913e-06,3.674199587314933e-09,1.4307834776375364e-10,8.193720178530351e-06,3.953331808479324e-05,0.00415275032147082,4.1320674913654324e-07,0.0006880419416937206,6.192593867245987e-09,1.150856499702975e-09,3.0968244231180327e-08,2.6644473606752046e-07,8.130795013565802e-08,0.0006643857329756891,0.01882189140267155,2.123823309803225e-06,0.0018754003366901388,2.7648344607807376e-06,4.414775370076718e-09,6.256277114653633e-05,2.4388092723092973e-11,9.892208211774574e-08,2.368853699592812e-11,4.811949963952855e-10,6.691890581980387e-08,1.229397164995413e-10,1.1764507313146355e-06,4.351628204447593e-06,1.0656662951796752e-15,1.0734193898074912e-11,4.590299610483438e-08,5.648636584779076e-10,1.9174037904052433e-14
6.668123818668451e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42608178469674185,0.06004947810390017,0.003121007755317922,0.0,0.0061674812186307704,0.09737097422556126,0.033189844875636657,2.5193713329322057e-05,2.7666106406951422e-05,0.0014800560207201506,4.296686337207948e-11,0.0006014945809957636,3.07788047577222e-09,2.2185273592985603e-06,3.675300797802969e-09,1.4306656909327824e-10,8.18581393339337e-06,3.9545844533099095e-05,0.004151147905345239,4.1239000425273924e-07,0.0006881687191569979,6.182086162130279e-09,1.1491948794511723e-09,3.099558926580691e-08,2.664448704560739e-07,8.141092775957492e-08,0.0006650804635051994,0.018837415194492443,2.1241776234203144e-06,0.0018761887382398464,2.762007539534807e-06,4.413203824626069e-09,6.258259483224609e-05,2.4363672131172964e-11,9.893886530554319e-08,2.3655104978705473e-11,4.813813332183346e-10,6.687359265401617e-08,1.229257653446528e-10,1.176539793733766e-06,4.35285647761315e-06,1.0645482599972556e-15,1.0737203706656075e-11,4.585912117674565e-08,5.642719302865756e-10,1.9145394276048948e-14
6.672058348660235e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4260662529220036,0.06002849617656698,0.003117497989468311,0.0,0.006167708662522682,0.09741540661366102,0.03319667666980819,2.5177572300185706e-05,2.764066796393469e-05,0.0014795831097392787,4.2953251372179745e-11,0.0006015643764936908,3.077893388069105e-09,2.215478587778424e-06,3.6764012170312863e-09,1.4305474984164752e-10,8.177919943111776e-06,3.955836305835247e-05,0.004149546120996764,4.115752008318435e-07,0.0006882953985981718,6.171600527792565e-09,1.1475357582175535e-09,3.1022958367609135e-08,2.664449810547827e-07,8.151394910058486e-08,0.0006657753291838728,0.01885293835953235,2.124531409911002e-06,0.0018769767746701618,2.759183556228045e-06,4.411632886110348e-09,6.260240597937037e-05,2.433928974646465e-11,9.895562358876069e-08,2.362173625360083e-11,4.815675249393908e-10,6.682831175602845e-08,1.2291178276665113e-10,1.1766289923901802e-06,4.354083774122644e-06,1.0634315954777433e-15,1.0740211124271449e-11,4.581528495347942e-08,5.636809863851844e-10,1.9116801315367424e-14
6.67599287865202e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4260507214761669,0.060007521813503696,0.0031139924064755584,0.0,0.006167935568486003,0.09745982323172532,0.033203500592440593,2.516144222216114e-05,2.7615250984752955e-05,0.0014791103666117846,4.2939646394661924e-11,0.0006016341353286268,3.0779064523898024e-09,2.212435514382585e-06,3.6775008455519136e-09,1.4304289008188168e-10,8.170038183398192e-06,3.957087366743888e-05,0.004147944968232662,4.107623334220975e-07,0.0006884219801133353,6.16113690910325e-09,1.145879132082213e-09,3.1050351519283686e-08,2.664450679098594e-07,8.161701410116966e-08,0.0006664703296440851,0.0188684608916387,2.124884669971119e-06,0.001877764446146183,2.756362507868828e-06,4.410062554269553e-09,6.262220459880584e-05,2.4314945493014085e-11,9.897235700024817e-08,2.358843066870709e-11,4.817535716575604e-10,6.678306310030883e-08,1.2289776883031975e-10,1.1767183267641678e-06,4.355310094903686e-06,1.062316299269241e-15,1.074321615319599e-11,4.577148741312772e-08,5.630908253139348e-10,1.9088258916913618e-14
6.679927408643804e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4260351903656771,0.05998655501187954,0.0031104910010962728,0.0,0.006168161937436042,0.09750422408501716,0.033210316653162146,2.5145323086494645e-05,2.7589855458151978e-05,0.001478637791247622,4.292604843115092e-11,0.00060170385752995,3.077919668492609e-09,2.209398125502817e-06,3.6785996839168883e-09,1.4303098988690175e-10,8.1621686300278e-06,3.9583376367239685e-05,0.004146344446860121,4.099513965895535e-07,0.0006885484637984602,6.150695251095291e-09,1.1442249971316209e-09,3.1077768703513e-08,2.6644513106742687e-07,8.172012270381763e-08,0.0006671654645185375,0.018883982784669046,2.1252374042957167e-06,0.0018785517528329835,2.7535443914682497e-06,4.40849282884391e-09,6.264199070144258e-05,2.429063929506038e-11,9.898906557281511e-08,2.3555188072578955e-11,4.819394734737945e-10,6.673784666135338e-08,1.2288372360033657e-10,1.176807796337215e-06,4.356535440883287e-06,1.0612023690258133e-15,1.074621879570335e-11,4.5727728533749385e-08,5.625014456170968e-10,1.9059766979654325e-14
6.683861938635588e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42601965959696936,0.059965595768864954,0.003106993768093831,0.0,0.006168387770286226,0.09754860917879872,0.033217124861589425,2.512921488444327e-05,2.756448137285807e-05,0.00147816538355687,4.291245747329218e-11,0.0006017735431270021,3.077933036136537e-09,2.2063664075724e-06,3.6796977326782624e-09,1.4301904932952945e-10,8.154311258838162e-06,3.959587116463206e-05,0.004144744556686262,4.0914238491801266e-07,0.0006886748497493968,6.140275498962375e-09,1.1425733494586615e-09,3.11052099029683e-08,2.664451705735151e-07,8.182327485102886e-08,0.0006678607334402564,0.01889950403249107,2.1255896135789893e-06,0.0018793386948956104,2.7507292040401157e-06,4.406923709573873e-09,6.266176429816403e-05,2.4266371077036984e-11,9.900574933923066e-08,2.352200831423258e-11,4.821252304892852e-10,6.669266241368603e-08,1.2286964714127505e-10,1.1768974005920015e-06,4.3577598129878585e-06,1.0600898024074588e-15,1.074921905406572e-11,4.568400829337017e-08,5.619128458429943e-10,1.9031325403399202e-14
6.691730998619157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4259885991105898,0.05992369994735255,0.0031000117983067716,0.0,0.006168837831331416,0.09763733210887557,0.03323071775996843,2.5097031246267608e-05,2.7513797481000645e-05,0.0014772210708365444,4.288529654121548e-11,0.0006019128046254679,3.077960225087319e-09,2.2003199304989947e-06,3.6818914635984684e-09,1.4299504741839846e-10,8.138632966661587e-06,3.962083707967939e-05,0.004141546669162716,4.0753011548146813e-07,0.0006889273288315037,6.119501493896805e-09,1.139277500349174e-09,3.116016427818952e-08,2.6644517881491334e-07,8.202970954920907e-08,0.0006692516719592282,0.018930544568031425,2.1262924597940347e-06,0.0018809114858084075,2.745107604169968e-06,4.403787288463563e-09,6.270127401736186e-05,2.421794827948136e-11,9.903904258448146e-08,2.3455836709242845e-11,4.824963105222681e-10,6.660239039045036e-08,1.2284140079368863e-10,1.1770770110834396e-06,4.360205639274562e-06,1.0578687507154708e-15,1.0755212427436905e-11,4.5596683641549315e-08,5.607379802764326e-10,1.897459293291589e-14
6.699600058602726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4259575400683049,0.05988183432635499,0.003093046455356491,0.0,0.006169285758891679,0.09772599206403673,0.03324427936427497,2.506489123790463e-05,2.746319921860728e-05,0.0014762774277339555,4.285816353200415e-11,0.0006020519200579967,3.07798801732833e-09,2.1942959754527575e-06,3.6840820427291384e-09,1.4297088492908008e-10,8.123003114808651e-06,3.9645771467515044e-05,0.004138351304117564,4.0592548213529774e-07,0.0006891794181240436,6.098814458650938e-09,1.1359915536246819e-09,3.1215214506106124e-08,2.664450930004499e-07,8.22363177359776e-08,0.0006706431422717239,0.01896158244940325,2.126993214152637e-06,0.0018824828202044417,2.7394976844230534e-06,4.400653288866763e-09,6.27407338433352e-05,2.4169676499676714e-11,9.907223699734416e-08,2.338991465502905e-11,4.828668125651404e-10,6.651224682734872e-08,1.2281303030206283e-10,1.1772571541236316e-06,4.362647581163107e-06,1.0556531255911173e-15,1.0761196291457725e-11,4.550951328122014e-08,5.595662170813262e-10,1.891806070618013e-14
6.707469118586295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4259264825212281,0.05983999888328059,0.0030860976975928957,0.0,0.006169731560207406,0.09781458908634975,0.03325780975101886,2.503279478979536e-05,2.741268649480132e-05,0.0014753344535342464,4.283105837955546e-11,0.0006021908896579594,3.0780164109569764e-09,2.1882944353784265e-06,3.6862694744869604e-09,1.4294656244058323e-10,8.107421512204883e-06,3.9670674383006745e-05,0.004135158460005222,4.0432844218204965e-07,0.0006894311183894782,6.078213960506763e-09,1.132715478258036e-09,3.127036044770818e-08,2.6644491349505124e-07,8.244309895181441e-08,0.0006720351414536768,0.018992617627911296,2.1276918821774775e-06,0.001884052699403165,2.7338994210073634e-06,4.3975217087151795e-09,6.278014386291482e-05,2.4121555140022135e-11,9.910533283851637e-08,2.3324240960156738e-11,4.832367374265053e-10,6.642223152157048e-08,1.2278453617923688e-10,1.1774378256165826e-06,4.36508564604324e-06,1.0534429085258863e-15,1.0767170664252935e-11,4.542249703542353e-08,5.583975447886551e-10,1.886172792746946e-14
6.7153381785698635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4258954265203104,0.059798193595557526,0.0030791654834734,0.0,0.0061701752424894105,0.09790312321786876,0.033271308996522864,2.5000741832550556e-05,2.736225921840686e-05,0.0014743921475245492,4.280398101808978e-11,0.0006023297136581257,3.078045404081827e-09,2.1823152038699025e-06,3.688453763288654e-09,1.4292208053033754e-10,8.091887968754444e-06,3.969554588095604e-05,0.004131968135278987,4.027389532019193e-07,0.0006896824303883504,6.057699569267074e-09,1.1294492433236508e-09,3.1325601963818654e-08,2.6644464066218176e-07,8.265005273741494e-08,0.0006734276665862298,0.019023650055021175,2.1283884693775686e-06,0.001885621124723608,2.7283127901741515e-06,4.394392545944094e-09,6.281950416282669e-05,2.4073583605965554e-11,9.913833036805145e-08,2.3258814440408348e-11,4.836060859149088e-10,6.633234427074551e-08,1.2275591893639258e-10,1.1776190214850338e-06,4.367519841295164e-06,1.051238081104286e-15,1.0773135563923944e-11,4.5335634726693506e-08,5.572319519927911e-10,1.8805593804551212e-14
6.723207238553432e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4258643721163399,0.05975641844063375,0.003072249771562651,0.0,0.006170616812919101,0.09799159450063448,0.033284777176923006,2.4968732296949942e-05,2.7311917297952697e-05,0.0014734505089939692,4.277693138214843e-11,0.0006024683922906678,3.078074994822558e-09,2.1763581751652113e-06,3.690634913550911e-09,1.428974397741967e-10,8.076402295333627e-06,3.9720386016098385e-05,0.004128780328391048,4.011569730506776e-07,0.0006899333548792894,6.037270857238499e-09,1.1261928179971504e-09,3.138093891509485e-08,2.6644427486385093e-07,8.285717863369244e-08,0.0006748207147557352,0.01905467968235897,2.1290829812482815e-06,0.0018871880974843773,2.7227377682178878e-06,4.391265798492296e-09,6.285881482969218e-05,2.4025761305983536e-11,9.917122984535947e-08,2.3193633918727376e-11,4.839748588388309e-10,6.624258487294227e-08,1.227271790830586e-10,1.1778007376703427e-06,4.369950174289558e-06,1.0490386250032223e-15,1.077909100854881e-11,4.524892617706421e-08,5.560694273510039e-10,1.87496575486688e-14
6.731076298537001e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4258333193599425,0.05971467339597691,0.003065350520532253,0.0,0.006171056278648611,0.09808000297667406,0.03329821436816914,2.493676611394146e-05,2.7261660641676095e-05,0.0014725095372335787,4.274990940659183e-11,0.0006026069257871621,3.0781051813098867e-09,2.1704232441416727e-06,3.6928129296903435e-09,1.4287264074644144e-10,8.06096430378461e-06,3.9745194843103437e-05,0.00412559503779249,3.995824598576235e-07,0.0006901838926190177,6.01692739921474e-09,1.122946171555023e-09,3.1436371162030044e-08,2.6644381646062e-07,8.306447618178055e-08,0.0006762142830537548,0.019085706461710893,2.1297754232713748e-06,0.0018887536190036497,2.7171743314761957e-06,4.388141464302099e-09,6.289807595002858e-05,2.3978087651561953e-11,9.920403152920885e-08,2.312869822516481e-11,4.843430570066787e-10,6.615295312666611e-08,1.2269831712711626e-10,1.1779829701323703e-06,4.372376652387585e-06,1.0468445219913899e-15,1.0785037016182333e-11,4.51623712080768e-08,5.549099595829872e-10,1.86939183745232e-14
6.746814418504139e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42577121899156306,0.05963127354743337,0.003051601236332145,0.0,0.006171928924470117,0.09825663167661552,0.03332499608606956,2.4872963530329452e-05,2.716140275316881e-05,0.0014706295911974154,4.2695948177659234e-11,0.0006028835582953483,3.07816733410211e-09,2.1586192578161673e-06,3.6971595772664393e-09,1.428225701653649e-10,8.030230618464295e-06,3.9794718791051926e-05,0.004119231999262421,3.964556682187554e-07,0.0006906838108622395,5.976494556692327e-09,1.116482092932087e-09,3.154752098403936e-08,2.66442623274501e-07,8.347958439904147e-08,0.0006790029684276409,0.01914775128440037,2.131154119633835e-06,0.001891880313588242,2.7060821192025343e-06,4.381900027493152e-09,6.297644989666349e-05,2.3883183940278757e-11,9.926934254840352e-08,2.299955667782912e-11,4.850777323073605e-10,6.597407178489003e-08,1.226402289307215e-10,1.1783489678178902e-06,4.377218073291759e-06,1.0424723027655544e-15,1.0796900792578285e-11,4.498972129576639e-08,5.526001498564592e-10,1.8583028147441128e-14
6.762552538471276e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4257091258169515,0.059547993870062016,0.0030379173023748107,0.0,0.006172793236591107,0.0984330096536372,0.033351654754112635,2.48093335326343e-05,2.7061484813094554e-05,0.001468752303783531,4.2642096816485725e-11,0.0006031596130234654,3.078231847722956e-09,2.146902416517053e-06,3.7014937413460593e-09,1.427718733500157e-10,7.999685426614368e-06,3.984411816084823e-05,0.004112879007275798,3.93358248713348e-07,0.0006911821911339109,5.936397689160029e-09,1.1100567636708322e-09,3.165905031056931e-08,2.6644106395960997e-07,8.389537372277235e-08,0.0006817936995445948,0.019209784140567517,2.132524602047824e-06,0.0018950012190140553,2.6950359649153856e-06,4.3756682191250484e-09,6.305462669279554e-05,2.3788867823462098e-11,9.933426548299648e-08,2.2871380578952822e-11,4.858101182824282e-10,6.579569864212872e-08,1.2258165837748976e-10,1.178716982586286e-06,4.382044162707499e-06,1.038121279389241e-15,1.080872703708603e-11,4.481768355248643e-08,5.503024338015264e-10,1.847291690945884e-14
6.778290658438414e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.425647040235316,0.059464834184311796,0.0030242983918559664,0.0,0.006173649271189669,0.09860913724346249,0.033378190973232774,2.4745875574419982e-05,2.6961906077236686e-05,0.0014668776693901693,4.258835481325001e-11,0.0006034350918029047,3.0782987076099185e-09,2.1352719017929623e-06,3.705815457253471e-09,1.4272055483833672e-10,7.969327257115864e-06,3.989339338749689e-05,0.00410653604940258,3.902898760176132e-07,0.000691679039419831,5.896633482818936e-09,1.1036699415789434e-09,3.177095801981471e-08,2.664391413489942e-07,8.431184049023539e-08,0.0006845864533246913,0.01927180465022837,2.1338869138802153e-06,0.001898116345810625,2.6840356808641586e-06,4.369446022860317e-09,6.313260702683954e-05,2.3695134699384845e-11,9.939880238016484e-08,2.274416081943782e-11,4.865402213956666e-10,6.561783210196936e-08,1.225226094716549e-10,1.1790869827711389e-06,4.38685497918357e-06,1.0337913092552527e-15,1.0820515893309954e-11,4.464625653350137e-08,5.480167233755276e-10,1.8363578501030444e-14
6.794028778405551e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4255849626433055,0.05938179431094433,0.003010744179656709,0.0,0.006174497083989344,0.09878501478159162,0.03340460534142315,2.4682589111871548e-05,2.686266579706841e-05,0.0014650056824460176,4.253472166305649e-11,0.0006037099964557384,3.078367899371708e-09,2.1237269049696904e-06,3.710124760306362e-09,1.4266861914340698e-10,7.939154653717516e-06,3.9942544904965704e-05,0.004100203113195939,3.8725022899319135e-07,0.0006921743616759051,5.857198662094717e-09,1.0973213860448633e-09,3.188324298749087e-08,2.66436858253178e-07,8.47289810424594e-08,0.0006873812067713752,0.019333812435925284,2.1352410982827855e-06,0.0019012257045002143,2.67308107998378e-06,4.363233422415535e-09,6.321039158556958e-05,2.360198001264955e-11,9.946295527694378e-08,2.2617888398896387e-11,4.872680481089216e-10,6.544047057481902e-08,1.224630861915597e-10,1.1794589369914228e-06,4.3916505811182534e-06,1.0294822511680152e-15,1.083226750448589e-11,4.447543878682474e-08,5.457429314903474e-10,1.8255006816397792e-14
6.809766898372689e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4255228934350203,0.059298874071032945,0.002997254342334925,0.0,0.006175336730263598,0.09896064260329979,0.03343089845374874,2.4619473603772274e-05,2.676376321986695e-05,0.0014631363374098861,4.248119686587724e-11,0.0006039843287947871,3.0784394087864678e-09,2.112266627004853e-06,3.7144216858141422e-09,1.4261607075354273e-10,7.909166174845992e-06,3.999157314619138e-05,0.004093880186192529,3.842389906256277e-07,0.0006926681638283451,5.818089989130849e-09,1.0910108580269476e-09,3.199590408688115e-08,2.664342174603722e-07,8.514679172431721e-08,0.0006901779369714529,0.019395807122715093,2.1365871981931065e-06,0.0019043293055976825,2.6621719758930207e-06,4.357030401560658e-09,6.328798105412801e-05,2.35093992536e-11,9.952672620026928e-08,2.2492554424039212e-11,4.879936048818527e-10,6.526361247784993e-08,1.224030924898125e-10,1.1798328141480613e-06,4.396431026759868e-06,1.0251939653251869e-15,1.084398201348247e-11,4.430522885342465e-08,5.434809719981875e-10,1.814719580308669e-14
6.8255050183398266e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42546083300202525,0.059216073285961617,0.002983828558116734,0.0,0.006176168264840269,0.09913602104363495,0.03345707090235925,2.4556528511481073e-05,2.666519758882619e-05,0.0014612696287703893,4.242777992649418e-11,0.0006042580906236894,3.0785132218000077e-09,2.1008902783445867e-06,3.7187062690762796e-09,1.42562914132399e-10,7.879360393418305e-06,4.004047854308492e-05,0.004087567255912762,3.8125584796372543e-07,0.0006931604517738677,5.779304263288261e-09,1.0847381200426799e-09,3.2108940188884675e-08,2.664312217366836e-07,8.556526888460277e-08,0.0006929766210950852,0.019457788338157325,2.137925256335452e-06,0.0019074271596103566,2.6513081828928237e-06,4.350836944118373e-09,6.336537611603395e-05,2.3417387957739355e-11,9.959011716701998e-08,2.2368150107085556e-11,4.887168981716906e-10,6.508725623494526e-08,1.2234263229344292e-10,1.180208583420526e-06,4.4011963742073165e-06,1.0209263132994897e-15,1.0855659562802372e-11,4.41356252674265e-08,5.412307596775438e-10,1.8040139461406206e-14
