Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H7X(140),C4H7X(142),C4H6(54),C4H5X(418),C4H7X(143),C4H5X(419),C6H9X(483),C6H9X(546),SX(577),SX(486),C4H7X(146),C6H9X(573),C6H9X(693),C4H7X(145),SX(695),SX(782),SX(819),SX(698),SX(815),C6H9X(692),C6H9X(468),SX(962),SX(1040),C6H9(960),SX(1145),SX(1399),SX(1442),SX(1396),C6H9X(691),SX(1589),SX(1584),C4H6a(417),C6H9(574),SX(1850),SX(2360),SX(2415),C3H6(75),SX(2358),SX(2416),SX(2759),SX(2819),SX(2700),SX(1397),SX(2696),SX(2697),SX(3136),SX(1586),SX(3138),SX(3351),SX(3422),SX(3141),SX(2816),SX(3418),S(2817),S(3419),SX(4343),SX(5140),SX(5223),SX(5138),SX(5224),SX(5479),SX(5559),SX(5396),SX(5393),SX(5392),SX(5556),S(5557),SX(1487),SX(1486),SX(6770),SX(6766),SX(6983),S(6767),SX(7361),SX(8708),SX(8705),SX(8704),SX(7357)
0.00038861721026980337,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282538182767,0.66999999962698098,5.1892954622113597e-13,1.2343115106838238e-27,2.7782076366146699e-16,1.4257323750082601e-24,9.1689865275864306e-30,1.0047346004320165e-50,9.53778881930125e-35,1.1521015282523509e-32,9.9542829639328517e-50,8.4107887923011615e-11,3.7177908637612547e-10,1.4363537574097519e-10,1.0446230680837503e-16,2.0043093742033645e-13,1.6338681594700902e-18,1.0921887158680919e-21,2.9330099488555524e-16,8.6015230239564854e-21,4.9594731104249365e-23,2.5873398872944476e-26,3.3255726239849039e-26,4.2802908677275265e-24,4.0269874028623413e-29,7.545964566704808e-28,9.890061442228437e-36,1.9714929376356461e-27,1.4435207699109917e-30,3.1321156979056304e-34,9.5207884915174428e-33,7.3872142482514761e-31,9.3051499123636287e-36,2.2325317689558556e-34,2.2663084697130483e-34,7.4525922504126047e-29,2.0328363968955114e-36,7.9874855576776872e-34,2.229340749605436e-32,4.3744554145452956e-37,7.4704051900865898e-33,8.0120243564486118e-38,2.5567019075459387e-36,1.7020685120092932e-38,7.292395813237443e-31,1.5990449275187823e-38,7.6001159077786196e-38,2.1088108484076324e-23,3.767771427392956e-32,3.2215902830926229e-28,1.9589890943158935e-33,2.1982169265489629e-32,9.8354912578813091e-32,9.8296202495745433e-32,4.2305918229939374e-37,2.6284336539377019e-35,1.4651032856528415e-40,7.8993682549911663e-40,1.565908107196056e-37,2.7399618252214864e-36,2.9092442671538746e-35,5.2285723807094417e-41,6.7715181897870974e-40,1.2491167598272178e-40,6.6482240453182545e-39,3.685543573207789e-44,1.958148960682468e-43,6.6050330719924206e-39,1.3718144293311856e-42,4.6271526946882659e-43,5.8520327247465725e-47,2.2135681116396444e-43,1.1447242346090673e-48,4.9890741255587773e-48,3.8365844583294797e-47,1.3321040669405384e-52,4.8596130595529711e-51,2.4296674703912493e-56,4.8024963065911308e-56,1.0025178050925135e-51,4.9178790145722197e-55,7.6189732718354462e-55,8.5556194870326043e-59,2.3705392139278836e-39,3.9845693871132368e-47,7.3434894623341593e-45,2.8575529714441889e-44,1.7077896297726624e-43,1.3911459538364781e-47,5.8690822915332887e-44,1.588809269470281e-51,5.8260469289443464e-51,5.8260469289443464e-51,5.8694624145379937e-44
0.00039379272484605255,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282538053004,0.66999999962528667,5.2780626982992611e-13,1.3042473589834486e-27,2.778207068323965e-16,1.4193390436782118e-24,9.3616210787993281e-30,1.0807292207119482e-50,9.8668461754443308e-35,1.181304075117878e-32,1.0704288639753946e-49,8.3730728817933016e-11,3.7345374805362302e-10,1.4465929344701881e-10,1.053782616091954e-16,2.0243031384500755e-13,1.6556540405598197e-18,1.1158754222303616e-21,2.9952292994624855e-16,8.823560401190793e-21,5.0670311897021337e-23,2.6541283193091858e-26,3.4115891776577997e-26,4.4445499837602493e-24,4.1907518010981812e-29,7.8694996088022942e-28,1.0497509895459753e-35,2.0724011222051214e-27,1.5361863782107864e-30,3.3252766259400258e-34,1.0009349496579007e-32,7.8636262244577467e-31,9.9855082358176858e-36,2.406990057993511e-34,2.4429634247614428e-34,7.7399780267811541e-29,2.0853590355596391e-36,8.3436816529762354e-34,2.3368076472619666e-32,4.5431441678999583e-37,7.8535527337191156e-33,8.4815715671532956e-38,2.720292273538523e-36,1.7894727735649015e-38,7.7615312108361464e-31,1.7019161169122266e-38,8.0890757556068274e-38,2.1763725588571093e-23,3.912364351667561e-32,3.3865745924335104e-28,2.0604590203161887e-33,2.3156111608375546e-32,1.0495006589446629e-31,1.0488663996472885e-31,4.5149263308594108e-37,2.8417678038838674e-35,1.5846945425051979e-40,8.5541335127348029e-40,1.6709931303378271e-37,2.9266980310341497e-36,3.1447962785132523e-35,5.6521340319351489e-41,7.2581298997918413e-40,1.3505006205508343e-40,7.282353009530943e-39,4.0390727008337012e-44,2.1488752842972612e-43,7.2344196134666432e-39,1.5211592341721811e-42,5.0027172395538736e-43,6.4102280309285804e-47,2.4567479681030035e-43,1.2709997841578692e-48,5.5464105408249085e-48,4.3225776128146506e-47,1.5011968304452863e-52,5.5504940055516036e-51,2.7762426155042917e-56,5.4915750202051168e-56,1.131602164258993e-51,5.5408485633288863e-55,8.8194935616570728e-55,9.7719774094859769e-59,2.5541508474419402e-39,4.2395714618350131e-47,7.9290697641431844e-45,3.0804086621653718e-44,1.8534887221122869e-43,1.498899795783448e-47,6.4043227460113728e-44,1.7337054798253569e-51,6.3573927838144611e-51,6.3573927838144611e-51,6.4047428376953178e-44
0.00039896823942230173,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537923863,0.66999999962360435,5.3672275043672656e-13,1.3771617383189128e-27,2.7782068928509867e-16,1.4130486012832884e-24,9.5559346275973908e-30,1.1613794542747161e-50,1.0202995622882628e-34,1.2108936856378727e-32,1.150005529664821e-49,8.3359639374590565e-11,3.7511624249868892e-10,1.4567410167396888e-10,1.0629128288912698e-16,2.0442077665866928e-13,1.6774690568805963e-18,1.1397778877457005e-21,3.0580071161859169e-16,9.0486006181659707e-21,5.1755690048681025e-23,2.7218199919528024e-26,3.4987714345891801e-26,4.6130291376051052e-24,4.3590184023368703e-29,8.2024367335369865e-28,1.1133726242582859e-35,2.1771539163010239e-27,1.6335503858064284e-30,3.5276257432994238e-34,1.0516571525275446e-32,8.3643279323309129e-31,1.0706620317757002e-35,2.5926522808745159e-34,2.6309359053336866e-34,8.034854223941714e-29,2.1385938672726714e-36,8.7112236193958164e-34,2.4479975238539478e-32,4.7162296658837102e-37,8.2513838509441936e-33,8.9726936830874179e-38,2.8921401156134412e-36,1.8802306734436805e-38,8.2545290560512699e-31,1.8100198824042343e-38,8.6029078158349733e-38,2.2451999707186948e-23,4.0606721157854455e-32,3.5578504667961223e-28,2.1658440849435962e-33,2.437676555152037e-32,1.1189515017690808e-31,1.1182669684908656e-31,4.8143805478935589e-37,3.0693444361551086e-35,1.7123153410518914e-40,9.2535371724359213e-40,1.7816578546346867e-37,3.1235030443807883e-36,3.3960365503797517e-35,6.1039202369971798e-41,7.7728881200572338e-40,1.4586530596079456e-40,7.9676092487722476e-39,4.4212669154782884e-44,2.355303784370097e-43,7.9144843509705811e-39,1.6844925773819616e-42,5.4033554101216597e-43,7.0134291481283385e-47,2.7229712293032637e-43,1.4092899656840319e-48,6.15744548539614e-48,4.8625028244179675e-47,1.6890927584114518e-52,6.3284953467744326e-51,3.1666655078041337e-56,6.2683428536024875e-56,1.2752474748245319e-51,6.2329513965223729e-55,1.018949461529496e-54,1.1141721530447348e-58,2.7494364897357513e-39,4.5074489058783976e-47,8.5531607271075029e-45,3.317529520790717e-44,2.0094800966248722e-43,1.613504736914962e-47,6.9807581356013282e-44,1.889753832966194e-51,6.9296360946919267e-51,6.9296360946919267e-51,6.9812218162416175e-44
0.0004041437539985509,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537795327,0.66999999962193391,5.4567870000901064e-13,1.4531404523564687e-27,2.7782072050253759e-16,1.4068583856928488e-24,9.751921844956493e-30,1.2469043352035006e-50,1.0546301490594767e-34,1.2408708799141804e-32,1.2343726512216985e-49,8.2994462559301706e-11,3.7676678596019904e-10,1.4667998691969576e-10,1.0720140757829429e-16,2.0640246912673977e-13,1.6993127267937793e-18,1.1638955210273108e-21,3.1213418285854807e-16,9.2766488972984676e-21,5.2850838696486529e-23,2.7904164752009846e-26,3.5871212659960281e-26,4.7857850628340309e-24,4.5318529547188153e-29,8.5449217207607031e-28,1.1799675291147993e-35,2.2858491256004528e-27,1.7357891849859936e-30,3.739472639867854e-34,1.1042930477535423e-32,8.8902380243151209e-31,1.1470400182616683e-35,2.7900843248562543e-34,2.8307962156610554e-34,8.3373272684338851e-29,2.1925419409484917e-36,9.0903316334376386e-34,2.5629896860782598e-32,4.8937743796018094e-37,8.6642782101296593e-33,9.4861185137096522e-38,3.0725535217530423e-36,1.9744290247841958e-38,8.7722898834801376e-31,1.9235536961372285e-38,9.1425507815136333e-38,2.3152998313640262e-23,4.2127446622291498e-32,3.7355782357386381e-28,2.2752452755994944e-33,2.564537390917079e-32,1.1920395166989836e-31,1.1913014319282189e-31,5.1295513645286209e-37,3.3119119320720999e-35,1.8483899836663895e-40,9.9999739158712586e-40,1.8981222329667383e-37,3.3307798717125877e-36,3.663787517136302e-35,6.5854113657705725e-41,8.317031682845904e-40,1.5739297406683404e-40,8.7073600053419457e-39,4.8340247100072641e-44,2.5784902081911287e-43,8.6485588996489094e-39,1.8629085178013581e-42,5.8303847392076293e-43,7.6646002079364116e-47,3.0140676833075831e-43,1.5605526526350675e-48,6.8265134134676861e-48,5.4614675640629361e-47,1.8975761056390906e-52,7.2031221973658316e-51,3.6057355160388279e-56,7.1424526009510897e-56,1.4348551588073225e-51,7.0007346229072445e-55,1.1749896478109146e-54,1.2681587085400867e-58,2.9569788207431873e-39,4.7886823307650631e-47,9.2177622555814425e-45,3.5696322825176924e-44,2.1763402796621168e-43,1.735302740232944e-47,7.600974030852161e-44,2.0576542951700139e-51,7.5453438996453235e-51,7.5453438996453235e-51,7.6014851952003434e-44
0.0004093192685748001,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537667396,0.66999999962027512,5.5467383647783649e-13,1.5322709173323254e-27,2.7782071245248668e-16,1.4007655565178001e-24,9.9495774150212712e-30,1.3375318231753252e-50,1.0896827706990501e-34,1.2712361547248532e-32,1.323753288505156e-49,8.2635030793073072e-11,3.7840556951528132e-10,1.476771283735377e-10,1.0810865584584258e-16,2.083755298700584e-13,1.7211842362938354e-18,1.1882274388497962e-21,3.1852318852244308e-16,9.5077077083748235e-21,5.3955717739774103e-23,2.8599185123392065e-26,3.6766399436132413e-26,4.9628745844177748e-24,4.7093213404037494e-29,8.8971006842757485e-28,1.2496352461472898e-35,2.3985861415906853e-27,1.8430845583854815e-30,3.9611359297168032e-34,1.1588909988679762e-32,9.4423035624875002e-31,1.2278843349438489e-35,2.9998780957111064e-34,3.0431408246582772e-34,8.6475040369277847e-29,2.2472043421045201e-36,9.4812277718240791e-34,2.681864210598786e-32,5.0758410443800139e-37,9.0926220217155685e-33,1.0022593632357032e-37,3.2618499139469805e-36,2.0721561381806495e-38,9.3157420259127908e-31,2.0427211259984724e-38,9.7089723233395393e-38,2.3866787788312037e-23,4.368632013970293e-32,3.9199208405982716e-28,2.3887652460659605e-33,2.6963200668871334e-32,1.2689070162423137e-31,1.2681119327913575e-31,5.4610549722387612e-37,3.5702545216559371e-35,1.9933632124776866e-40,1.0795955531055118e-39,2.0206133202653142e-37,3.548944731675679e-36,3.9489109192512596e-35,7.0981585731894819e-41,8.8918657892056312e-40,1.6967033645779336e-40,9.5051873466834821e-39,5.2793663808268159e-44,2.8195590645821894e-43,9.4401868527896279e-39,2.0575868302548904e-42,6.285185872630331e-43,8.366894452284427e-47,3.3320135276003495e-43,1.7258226692681832e-48,7.5583013138049668e-48,6.1250804258812655e-47,2.1286065367037359e-52,8.1849765913408526e-51,4.0988076464418176e-56,8.1246809304105006e-56,1.6119663890939607e-51,7.8513877305991458e-55,1.3524394567129304e-54,1.4410240643673327e-58,3.177386909445469e-39,5.0837669224966082e-47,9.9249692813648026e-45,3.837466355252268e-44,2.3546755223958724e-43,1.8646512563377809e-47,8.2677127305378902e-44,2.2381492628140136e-51,8.2072388498447559e-51,8.2072388498447559e-51,8.2682755687426487e-44
0.00041397723169342437,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228253755276,0.66999999961879209,5.6280273433044478e-13,1.6062562641715411e-27,2.7782069884020607e-16,1.3953633000403603e-24,1.0128889517147153e-29,1.4236530087087069e-50,1.1218527408218232e-34,1.2988971152537677e-32,1.4086719401590858e-49,8.2316337693869295e-11,3.7987059230571901e-10,1.4856722404657695e-10,1.0892275183624832e-16,2.1014401634849995e-13,1.7408921238095942e-18,1.2103089736052127e-21,3.2432064845601905e-16,9.7182394874213596e-21,5.4958410012394866e-23,2.9232460529204438e-26,3.7582076669795414e-26,5.1260073988036567e-24,4.8730593413106515e-29,9.2224710512621706e-28,1.3150460999878951e-35,2.5035882633342596e-27,1.9441271671836235e-30,4.1692925914990612e-34,1.2097471317234738e-32,9.9623248544616325e-31,1.3046326995990664e-35,3.1997664591585147e-34,3.2454335988139568e-34,8.9333384051960466e-29,2.2970121469268618e-36,9.8432977752403873e-34,2.7922373256421047e-32,5.2436193136346707e-37,9.4916637246462371e-33,1.052575866307987e-37,3.4400794378420207e-36,2.1632014875102709e-38,9.8275985911526961e-31,2.1549603769296492e-38,1.0242464160517537e-37,2.4520188750378793e-23,4.5122336807748935e-32,4.0916210488325284e-28,2.4945405818599588e-33,2.8192383400710491e-32,1.3414394573497082e-31,1.3405899829299499e-31,5.7738933620233062e-37,3.816920085845386e-35,2.1318271713479197e-40,1.155684567433525e-39,2.1361999626741694e-37,3.754954131955115e-36,4.221111062812193e-35,7.5876792153167288e-41,9.4365381646748589e-40,1.8139277020055678e-40,1.0275978041931628e-38,5.7097766187639156e-44,3.0527815829127928e-43,1.0204917230310797e-38,2.2477293257947632e-42,6.719430498466577e-43,9.0453902141909741e-47,3.6428443646560154e-43,1.8874445590796437e-48,8.274626777585968e-48,6.7825550624896759e-47,2.3575410659965802e-52,9.1697849345218369e-51,4.5935235865124288e-56,9.1107497078972368e-56,1.7876933229759282e-51,8.6941731463754219e-55,1.5325871968077915e-54,1.6144098164296847e-58,3.3872735009365878e-39,5.3616036131358825e-47,1.0599671384816718e-44,4.0926061112425437e-44,2.5255072477349684e-43,1.9878252525258603e-47,8.9099156878475741e-44,2.4120022423395552e-51,8.84477853226414e-51,8.84477853226414e-51,8.910528872070411e-44
0.0004181693985001862,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537449998,0.66999999961746526,5.7014552397440771e-13,1.6751412579712354e-27,2.7782069825715281e-16,1.3905655426706778e-24,1.0291419054889296e-29,1.5050038489206403e-50,1.1513140106608263e-34,1.3240613759634779e-32,1.4888720990398834e-49,8.2033305547689649e-11,3.811812278874891e-10,1.4936247770778225e-10,1.0965349019889647e-16,2.1172984964016766e-13,1.758647937570677e-18,1.2303299915583451e-21,3.2957662453957708e-16,9.9098093849355417e-21,5.5867537052214584e-23,2.9808698910884118e-26,3.8324304609619154e-26,5.2759018881635142e-24,5.0237182046128692e-29,9.5222076166751679e-28,1.3761746592063887e-35,2.6010202323599823e-27,2.0388104348319543e-30,4.3638529728028511e-34,1.2569401742038432e-32,1.0449724392991042e-30,1.377069440871018e-35,3.3890308758372989e-34,3.4369529882241835e-34,9.1960635833708265e-29,2.3423352328794782e-36,1.0177614839232914e-33,2.8943666126253257e-32,5.3978330436919818e-37,9.8620099993056813e-33,1.0995566512161541e-37,3.6070621081756712e-36,2.2477025869474085e-38,1.0307303326279425e-30,2.2601494614444167e-38,1.0742446225349131e-37,2.5117192420970778e-23,4.6441820236721633e-32,4.2509469643565841e-28,2.592726087843829e-33,2.9334400231829308e-32,1.4095266987525139e-31,1.4086256543720622e-31,6.0675843399495608e-37,4.0509111299178499e-35,2.2632127140534602e-40,1.2279379967138739e-39,2.2447057769137217e-37,3.9484607162503537e-36,4.4792947974242389e-35,8.052004455415763e-41,9.9497184949047125e-40,1.9251286972778372e-40,1.1014863266500016e-38,6.1225061049745368e-44,3.2766231530319622e-43,1.0937931778431541e-38,2.4317752047317687e-42,7.1313624833265976e-43,9.695801520529988e-47,3.9439638106398303e-43,2.0440597303945377e-48,8.9693515496572849e-48,7.4270788852217961e-47,2.5820014771566431e-52,1.014580215815388e-50,5.0839630848793471e-56,1.0088788043049106e-55,1.9601781424699092e-51,9.5203580486651414e-55,1.7130543597075573e-54,1.7862480823686606e-58,3.5859081173041046e-39,5.6219110216397356e-47,1.1239258925572671e-44,4.3341438553284772e-44,2.6880307269190899e-43,2.1043960159708999e-47,9.523897291033386e-44,2.5782154573579343e-51,9.4543036599260738e-51,9.4543036599260738e-51,9.5245591021323153e-44
0.00042236156530694807,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537347624,0.66999999961614554,5.7751353729470114e-13,1.7462536662284868e-27,2.7782070550853511e-16,1.3858273780357116e-24,1.0455033961427428e-29,1.5901315191695001e-50,1.1812603242157496e-34,1.3494811181760114e-32,1.5727812671742695e-49,8.1753788924101499e-11,3.8248449874488747e-10,1.5015229670876449e-10,1.1038240018206126e-16,2.1331025493225117e-13,1.7764212250340758e-18,1.2504905337629745e-21,3.3486876588978119e-16,1.0103362942818969e-20,5.6782999710499707e-23,3.0390904043444134e-26,3.9074232819132866e-26,5.4287409327720355e-24,5.1775347988743914e-29,9.8285650129401194e-28,1.4395006357527057e-35,2.7012848008555817e-27,2.1371485903822767e-30,4.5654368608826205e-34,1.3055084884478822e-32,1.0956042549062152e-30,1.4528129975932123e-35,3.5875276011522185e-34,3.6377936027715011e-34,9.4640343538233168e-29,2.388128843223402e-36,1.0520065737131042e-33,2.9991874329012798e-32,5.5551258456090659e-37,1.0243196124655749e-32,1.1481878255283511e-37,3.7804616248460518e-36,2.3346797649301189e-38,1.0805587264617455e-30,2.3694126156406344e-38,1.1261793866798581e-37,2.5722703480821965e-23,4.7787224193376295e-32,4.4149092583947063e-28,2.6938007026907548e-33,3.0511010749819093e-32,1.4803583204021028e-31,1.4794031221747919e-31,6.3731372883209511e-37,4.2967423419757609e-35,2.4012819887430063e-40,1.3039199753903685e-39,2.3575879770697427e-37,4.1498855136454907e-36,4.7505137549086657e-35,8.5397838457445167e-41,1.0485435568924819e-39,2.0419566129105827e-40,1.1798808271759723e-38,6.5605388055022215e-44,3.5143848578124312e-43,1.1715586489241558e-38,2.628827272178181e-42,7.5641389407041645e-43,1.0385877787773973e-46,4.2666218493941845e-43,2.2119200844024323e-48,9.7145466865148553e-48,8.1254251105353065e-47,2.825241612433644e-52,1.1214236562494684e-50,5.620983689561938e-56,1.1160221547164044e-55,2.14728807756817e-51,1.0415535889702139e-54,1.9126138381681839e-54,1.9743576678802053e-58,3.7941371757894035e-39,5.892224633640932e-47,1.1910778530829932e-44,4.5874224160287767e-44,2.8592406405741151e-43,2.2265974731979559e-47,1.0173704862311247e-43,2.7541273852977163e-51,1.0099396562755284e-50,1.0099396562755284e-50,1.0174418632850262e-43
0.0004265537321137099,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537245634,0.66999999961483314,5.84906633087646e-13,1.8196424485251951e-27,2.7782070597329177e-16,1.3811475070942148e-24,1.0619731524878727e-29,1.6791717207544946e-50,1.2116950442483566e-34,1.3751565899510315e-32,1.6605321589125787e-49,8.147771118526106e-11,3.8378049916115557e-10,1.5093676644291417e-10,1.1110949311748993e-16,2.1488529931014022e-13,1.7942115988778475e-18,1.270790182391352e-21,3.4019699300490139e-16,1.0298901643602583e-20,5.7704779026104061e-23,3.0979080396430807e-26,3.9831867801929539e-26,5.5845548766549891e-24,5.3345443360011387e-29,1.0141621380543449e-27,1.5050807872648296e-35,2.804437247291013e-27,2.2392468421821064e-30,4.7742254562891732e-34,1.3554789756898324e-32,1.1481828007950256e-30,1.531982766457844e-35,3.7956140172973154e-34,3.8483154852081582e-34,9.7373082141118686e-29,2.4343935334594337e-36,1.0870771380206834e-33,3.1067435111878104e-32,5.7155314697679372e-37,1.0635437545208503e-32,1.1985122603636032e-37,3.9604615705382212e-36,2.4241822872607801e-38,1.1322988160226895e-30,2.4828677601162619e-38,1.180106762863604e-37,2.6336755568399944e-23,4.9158815795932312e-32,4.5835985737104926e-28,2.7978215644138592e-33,3.1722919523604213e-32,1.5540170725643498e-31,1.5530050337686729e-31,6.6909105567347646e-37,4.5548896529510622e-35,2.5463050924386399e-40,1.3837833415124328e-39,2.474978591579411e-37,4.3594708684925388e-36,5.0352907546038339e-35,9.0519585327465051e-41,1.1044461742196735e-39,2.1646376328967396e-40,1.2630082486253043e-38,7.0251558874786554e-44,3.7667816144433197e-43,1.2540125342710905e-38,2.839662551695569e-42,8.018597754075385e-43,1.1117616766302777e-46,4.6121260008065075e-43,2.3917108630687645e-48,1.0513323826387903e-47,8.8814858601075193e-47,3.0886220657156362e-52,1.2382784602448931e-50,6.2084764353407158e-56,1.2332893651159548e-55,2.3500970152072382e-51,1.1384695872968724e-54,2.1330639770934347e-54,2.1800936636141205e-58,4.0123277331670121e-39,6.1728308656221956e-47,1.2615500306014409e-44,4.8528937806292876e-44,3.0395085092519889e-43,2.3546450433025382e-47,1.0861061254461019e-43,2.9402044386937288e-51,1.0781767764302682e-50,1.0781767764302682e-50,1.0861830510528125e-43
0.00043074589892047176,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282537144026,0.66999999961352785,5.9232467203444372e-13,1.8953571305052002e-27,2.7782069701510822e-16,1.3765248331379996e-24,1.0785509051227953e-29,1.7722635842662287e-50,1.2426215247134997e-34,1.4010880347502113e-32,1.752260835864421e-49,8.1205007640250955e-11,3.850693316375673e-10,1.5171597044049997e-10,1.1183478887747421e-16,2.1645504853308153e-13,1.8120188973181106e-18,1.2912287023633157e-21,3.4556122696963729e-16,1.0496428528177793e-20,5.8632864335355021e-23,3.1573237126418763e-26,4.0597219731435119e-26,5.7433740971802786e-24,5.4947820710465229e-29,1.0461454965681833e-27,1.5729725817407338e-35,2.9105334052904502e-27,2.345212390666696e-30,4.9904031864028283e-34,1.4068788079658164e-32,1.202763997290153e-30,1.6147013046295834e-35,4.0136576871468372e-34,4.0688889139841716e-34,1.0015942813409502e-28,2.4811297276408316e-36,1.122985332043967e-33,3.2170788314822739e-32,5.8790837555553695e-37,1.1038952020069129e-32,1.2505735522653176e-37,4.1472489763112312e-36,2.516259949550544e-38,1.1860054058336424e-30,2.6006350721763702e-38,1.2360838782480374e-37,2.695938196269467e-23,5.0556862455940408e-32,4.7571064679012862e-28,2.9048463947869775e-33,3.2970838541958421e-32,1.630587357996678e-31,1.6295156860599504e-31,7.0212696624135733e-37,4.8258430914728801e-35,2.6985601655735503e-40,1.4676855497161871e-39,2.5970122860388897e-37,4.5774640359581553e-36,5.3341640691187652e-35,9.5894974937364551e-41,1.1627580942289049e-39,2.2934046412183349e-40,1.3511044829660555e-38,7.5176893077723997e-44,4.0345570872655698e-43,1.3413880553695825e-38,3.0650956342712643e-42,8.4956016264949566e-43,1.1893094985664597e-46,4.9818484185287695e-43,2.5841513095402515e-48,1.1368950813749602e-47,9.6993888453450695e-47,3.3735859407370616e-52,1.3659690344822881e-50,6.8506100431138837e-56,1.361521052377842e-55,2.5697448477598399e-51,1.2433129200156707e-54,2.3763501336517211e-54,2.4049075781867863e-58,4.2408571471932297e-39,6.4640215193498618e-47,1.3354731706923612e-44,5.1310226993222665e-44,3.2292176654989118e-43,2.4887601910020614e-47,1.158775399859558e-43,3.1369305401005542e-51,1.1503192006809334e-50,1.1503192006809334e-50,1.1588582468934474e-43
