Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH3X(55),CHOX(53),C2H4X(215),C2H4X(70)
8.735062542577277e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432978001955267,0.10992798451035203,0.02222560624197803,0.0,1.8258999170418397e-05,0.0004154386054617736,0.00013066647631665342,1.26013824384636e-06,7.71289699240534e-16,0.0007311191565133559,5.873169459262932e-14,0.00032722188216829234,5.010916751683772e-11,5.2472197401399346e-08,7.676363995372408e-12,1.2226406063967476e-13,9.783278968623829e-06,3.2303232347285744e-09,0.007863721782774752,0.001032690257438752,9.068909341749799e-05,4.600977708936369e-07,4.042366115057561e-09,1.879992700247132e-08,9.003572808095801e-10,1.6966517321534154e-11,1.815580711732112e-07,1.3675231657485783e-05,1.922031135794274e-09,8.034104877487579e-06,5.1051903847554074e-09,4.052060712420031e-10,2.26803601997607e-09,1.6371407231037185e-13,1.6577642812444066e-10,9.125095949563284e-16
8.77529228779093e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432931540574438,0.10992303939391074,0.022222922486370818,0.0,1.850668858472967e-05,0.0004188085380465485,0.00013193314450746333,1.2758764552316476e-06,7.851629892750716e-16,0.0007341339519973859,5.999645453816355e-14,0.00032769860535479664,5.075722159111565e-11,5.348468043736368e-08,7.76270243906477e-12,1.240824044948597e-13,9.880005636283143e-06,3.287970920429977e-09,0.007864346328743535,0.001036442951799579,9.088229087053527e-05,4.6275618624258407e-07,4.05854618758249e-09,1.887575268895626e-08,9.123258624643788e-10,1.7040545980024097e-11,1.8202302850387294e-07,1.3680960074225865e-05,1.935371172507312e-09,8.10083548618244e-06,5.1963300700879124e-09,4.091300887783583e-10,2.2773649502532165e-09,1.6520326793648093e-13,1.6921586924372584e-10,9.287843384626198e-16
8.815522033004582e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432885401427168,0.10991811653429366,0.022220239121809128,0.0,1.875643048629461e-05,0.00042218673397434903,0.00013320493399477824,1.291726899216375e-06,7.992104761935187e-16,0.0007371445501624322,6.128163904118948e-14,0.00032817103173366326,5.141014706005895e-11,5.451113149747881e-08,7.849463558682415e-12,1.259173329914658e-13,9.977128097882802e-06,3.346354338218165e-09,0.007864947465644131,0.001040187280131648,9.107488481827631e-05,4.6541490227346075e-07,4.074699103485068e-09,1.8951470094617517e-08,9.243909228689671e-10,1.7114511303898182e-11,1.824869248340366e-07,1.368667556980433e-05,1.9487440739422284e-09,8.16773494564299e-06,5.2886333985752575e-09,4.130699373947839e-10,2.2866808299467763e-09,1.6669903076727875e-13,1.7270841732018926e-10,9.4526663687322e-16
8.855751778218234e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328395787905617,0.10991321537927062,0.022217556147859512,0.0,1.9008230636137306e-05,0.0004255731501657372,0.00013448183717650422,1.3076896512716035e-06,8.134334183242702e-16,0.0007401509463828494,6.258745923164161e-14,0.00032863920065700293,5.206794886591286e-11,5.555166164685408e-08,7.936646200149566e-12,1.2776889807331484e-13,1.0074644819547779e-05,3.405478915531266e-09,0.007865525757371502,0.001043923246595651,9.126688014339805e-05,4.6807388892231756e-07,4.090824846392536e-09,1.9027079107414717e-08,9.365527105328978e-10,1.7188413460062757e-11,1.829497709343131e-07,1.3692378405535639e-05,1.962149785070518e-09,8.234802364706119e-06,5.382108958629596e-09,4.170255933401242e-10,2.295983644182619e-09,1.6820136027384435e-13,1.7625459330124767e-10,9.61958019167385e-16
8.895981523431887e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443279406707752,0.10990833539003066,0.02221487356409535,0.0,1.926209476454182e-05,0.00042896774382033024,0.0001357638464539322,1.3237647835660878e-06,8.278330767356582e-16,0.000743153136155809,6.391412692197267e-14,0.00032910315112021207,5.2730631804285963e-11,5.6606382034441134e-08,8.024249210840033e-12,1.2963715144952445e-13,1.0172554264385142e-05,3.4653500845458742e-09,0.007866081754292906,0.0010476508553687533,9.145828166510258e-05,4.707331163262117e-07,4.106923400620709e-09,1.9102579618375964e-08,9.488114724603576e-10,1.72622526111851e-11,1.8341157735134892e-07,1.3698068831770946e-05,1.9755882504504673e-09,8.302036858040599e-06,5.476765346182541e-09,4.209970328740009e-10,2.3052733784849885e-09,1.697102558687879e-13,1.798549197942407e-10,9.788600156332258e-16
8.936211268645539e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432748860833467,0.10990347604085796,0.022212191370096637,0.0,1.951802857109531e-05,0.0004323704724144558,0.0001370509542311723,1.3399523649836472e-06,8.424107152323302e-16,0.000746151115100239,6.526185459677133e-14,0.00032956292176523216,5.33982005249724e-11,5.7675403888428504e-08,8.1122714396316e-12,1.3152214459433505e-13,1.02708548925589e-05,3.5259732820147126e-09,0.007866615993572685,0.0010513701106453772,9.164909414031157e-05,4.7339255482186895e-07,4.122994751167816e-09,1.917797152157093e-08,9.611674541534251e-10,1.733602891607241e-11,1.838723544186147e-07,1.3703747088669295e-05,1.9890594142638685e-09,8.369437546098503e-06,5.57261116442812e-09,4.2498423226513644e-10,2.314550018773163e-09,1.7122571690927153e-13,1.8350992104760633e-10,9.959741578220252e-16
8.976441013859192e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432703954733156,0.1098986368188158,0.022209509565449863,0.0,1.9776037724731384e-05,0.000435781293698837,0.00013834315291463947,1.3562524611405813e-06,8.571676003516969e-16,0.0007491448789557709,6.663085540235707e-14,0.0003300185508837775,5.407065953277511e-11,5.87588385116551e-08,8.200711736961147e-12,1.334239287469373e-13,1.0369545161364189e-05,3.587353949105241e-09,0.007867128999489202,0.0010550810166379326,9.18393222648312e-05,4.7605217494420666e-07,4.139038883708512e-09,1.925325471408493e-08,9.73620899615083e-10,1.7409742529972852e-11,1.8433211226623441e-07,1.3709413406916366e-05,2.00256322034779e-09,8.437003555067132e-06,5.6696550235673076e-09,4.2898716778983574e-10,2.323813551358137e-09,1.727477426992237e-13,1.8722012293206156e-10,1.0133019785028743e-15
9.016670759072844e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432659343577549,0.10989381722343801,0.022206828149747847,0.0,2.0036127863773937e-05,0.000439200165696305,0.00013964043491258832,1.3726651344031086e-06,8.721050013604412e-16,0.0007521344235816847,6.802134313635455e-14,0.0003304700764205319,5.4748013188330306e-11,5.985679727704298e-08,8.289568954880297e-12,1.3534255491130008e-13,1.0468623525300665e-05,3.6494975312392797e-09,0.007867621283744216,0.0010587835775774834,9.202897067448771e-05,4.787119474250806e-07,4.1550557845872845e-09,1.932842909599155e-08,9.861720513525838e-10,1.7483393604884468e-11,1.8479086083051403e-07,1.371506800839327e-05,2.016099612225805e-09,8.504734016821603e-06,5.7679055405540826e-09,4.330058157306024e-10,2.333063962938987e-09,1.7427633249160688e-13,1.9098605292179066e-10,1.030845011617562e-15
9.056900504286496e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443261502229078,0.10988901676642776,0.022204147122589554,0.0,2.029830459598126e-05,0.0004426270466995391,0.0001409427926346919,1.3891904439048408e-06,8.8722419025109865e-16,0.0007551197449558619,6.943353223724792e-14,0.0003309175359763129,5.543026570893267e-11,6.096939162304977e-08,8.378841947111566e-12,1.3727807385599967e-13,1.0568088436145256e-05,3.7124094779336025e-09,0.007868093345764772,0.0010624777977143703,9.221804394623438e-05,4.81371843191968e-07,4.171045440812306e-09,1.9403494570325657e-08,9.988211503808451e-10,1.755698228989306e-11,1.852486098630595e-07,1.3720711106798673e-05,2.0296685331392567e-09,8.572628068877934e-06,5.8673713388430224e-09,4.3704015237490556e-10,2.3423012405995325e-09,1.7581148549128996e-13,1.948082400756418e-10,1.0486047922357226e-15
9.097130249500149e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443257098591718,0.10988423497136393,0.02220146648357999,0.0,2.056257349859046e-05,0.00044606189526883393,0.000142250218491664,1.4058284455642852e-06,9.025264417386999e-16,0.0007581008391737406,7.086763777391691e-14,0.0003313609668112081,5.611742116936127e-11,6.209673304914047e-08,8.468529569104798e-12,1.3923053611405205e-13,1.0667938343024165e-05,3.77609524264148e-09,0.007868545672997867,0.001066163681318775,9.240654659923229e-05,4.840318333664357e-07,4.187007840049646e-09,1.9478451043058135e-08,1.0115684362253285e-09,1.7630508731404278e-11,1.8570536893889305e-07,1.3726342908227845e-05,2.0432699260729596e-09,8.640684854346724e-06,5.968061048138473e-09,4.410901540140802e-10,2.3515253718051214e-09,1.773532008568039e-13,1.9868721501833517e-10,1.0665828565103229e-15
9.137359994713801e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432527229618385,0.10987947137341414,0.022198786232329997,0.0,2.082894011836219e-05,0.0004495046702298918,0.00014356270489491966,1.4225791921023733e-06,9.180130332574744e-16,0.000761077702447275,7.232387543515566e-14,0.00033180040584767804,5.68094835027065e-11,6.32389331112792e-08,8.558630678093915e-12,1.4119999198274724e-13,1.0768171692484185e-05,3.840560282595215e-09,0.007868978741198044,0.0010698412326812462,9.259448309590397e-05,4.866918892628895e-07,4.20294297061672e-09,1.955329842306881e-08,1.0244141469254086e-09,1.7703973073380104e-11,1.861611474643818e-07,1.3731963611710578e-05,2.0569037337804657e-09,8.70890352188736e-06,6.069983304145236e-09,4.451557969423281e-10,2.3607363443989656e-09,1.789014777019546e-13,2.0262350992168282e-10,1.084780741633389e-15
9.177589739927453e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432483748670504,0.10987472551905479,0.022196106368456186,0.0,2.1097409971625738e-05,0.0004529553306716432,0.00014488024425627336,1.4394427330600128e-06,9.336852449576177e-16,0.000764050331103898,7.380246151917558e-14,0.0003322358896736317,5.750645650119723e-11,6.439610341744069e-08,8.649144133153661e-12,1.431864915234878e-13,1.0868786928563304e-05,3.9058100586496715e-09,0.00786939301470806,0.0010735104561131771,9.278185784296125e-05,4.893519823873076e-07,4.2188508214760936e-09,1.9628036622119323e-08,1.037358519037996e-09,1.7777375457656217e-11,1.8661595468499533e-07,1.3737573409710748e-05,2.0705698988109636e-09,8.77728322566276e-06,6.173146748320786e-09,4.4923705745584527e-10,2.3699341465987896e-09,1.804563150987229e-13,2.0661765848582311e-10,1.1031999857919801e-15
9.217819485141106e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44324405384613685,0.10986999696579829,0.022193426891580718,0.0,2.1367988544324304e-05,0.0004564138359440897,0.0001462028289876712,1.4564191148156659e-06,9.495443597021242e-16,0.0007670187215854887,7.530361292309365e-14,0.00033266745454547106,5.820834381702862e-11,6.556835562314203e-08,8.740068795256479e-12,1.4519008456163072e-13,1.0969782492860612e-05,3.971850035126742e-09,0.007869788946732813,0.0010771713559472433,9.296867519240907e-05,4.920120844356495e-07,4.23473138222994e-09,1.9702665554828534e-08,1.0504017876402323e-09,1.7850716024115325e-11,1.8706979969197118e-07,1.3743172488590755e-05,2.084268363529874e-09,8.84582312529462e-06,6.2775600276290596e-09,4.533339118520635e-10,2.379118766993736e-09,1.820177120786857e-13,2.1067019592047066e-10,1.121842128124523e-15
9.258049230354758e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323975944878397,0.10986528528192603,0.02219074780133123,0.0,2.1640681292060615e-05,0.0004598801456561741,0.00014753045150095448,1.4735083806029495e-06,9.655916630636686e-16,0.0007699828704473446,7.682754713240725e-14,0.0003330951363911072,5.891514896319015e-11,6.675580142699442e-08,8.831403527329245e-12,1.4721082068633457e-13,1.1071156824605515e-05,4.038685679660789e-09,0.00787016697960673,0.0010808239365378035,9.315493944252502e-05,4.94672167292605e-07,4.2505846431135595e-09,1.97771851386459e-08,1.0635441863327732e-09,1.7923994910843e-11,1.8752269142886074e-07,1.374876102904241e-05,2.097999070138686e-09,8.914522385819189e-06,6.383231794295781e-09,4.5744633642896347e-10,2.388290194540699e-09,1.8358566763378782e-13,2.147816589261836e-10,1.1407087086773786e-15
9.29827897556841e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44323549123531714,0.10986059004622871,0.022188069097340668,0.0,2.1915493640142813e-05,0.0004633542196736739,0.00014886310420765366,1.490710570528251e-06,9.818284433215506e-16,0.0007729427743571566,7.837448221045664e-14,0.00033351897081294646,5.962687531429402e-11,6.795855256627546e-08,8.923147194309888e-12,1.4924874925041092e-13,1.117290836072625e-05,4.106322463045095e-09,0.007870527545054663,0.0010844682022612619,9.33406548388146e-05,4.973322030304116e-07,4.266410594989073e-09,1.9851595293824206e-08,1.0767859472437925e-09,1.7997212254447538e-11,1.8797463869820417e-07,1.3754339206486054e-05,2.1117619606985e-09,8.983380177643525e-06,6.490170705565264e-09,4.615743074844886e-10,2.397448418560912e-09,1.8516018071945994e-13,2.1895258567565003e-10,1.159801268361633e-15
9.338508720782063e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432312487764466,0.10985591084775205,0.022185390779247145,0.0,2.219243098363054e-05,0.00046683601811711804,0.00015020077951880974,1.5080257215883663e-06,9.982559914587067e-16,0.0007758984300939891,7.994463678787653e-14,0.00033393899309084896,6.034352610740361e-11,6.917672081252172e-08,9.015298663203733e-12,1.5130391937018168e-13,1.1275035535917727e-05,4.174765859079251e-09,0.00787087106444658,0.0010881041575164004,9.352582557494539e-05,4.999921639072002e-07,4.282209229340157e-09,1.9925895943395457e-08,1.0901273010314442e-09,1.8070368190189665e-11,1.8842565016697775e-07,1.375990719144159e-05,2.1255569771464503e-09,9.052395676502263e-06,6.598385423458823e-09,4.657178013160658e-10,2.4065934287370162e-09,1.8674125025592868e-13,2.2318351579499472e-10,1.179121348910272e-15
9.378738465995715e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44322703165301586,0.10985124728554932,0.02218271284669387,0.0,2.2471498687381312e-05,0.0004703255013597283,0.00015154346984482092,1.525453867688154e-06,1.0148756011587574e-15,0.0007788498345472657,8.153823005203768e-14,0.00033435523818505875,6.106510444286188e-11,7.041041796714203e-08,9.107856803139562e-12,1.533763799253423e-13,1.1377536782708651e-05,4.244021344417481e-09,0.007871197949046114,0.0010917318067246759,9.371045579365872e-05,5.026520223657321e-07,4.297980538265695e-09,2.000008701314515e-08,1.1035684768868948e-09,1.8143462852037635e-11,1.8887573437192218e-07,1.3765465149872019e-05,2.1393840613104414e-09,9.12156806341484e-06,6.707884614534706e-09,4.698767942201691e-10,2.415725215109411e-09,1.8832887512782795e-13,2.274749903451079e-10,1.1986704928355965e-15
9.418968211209368e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432228394557582,0.1098465989684394,0.02218003529932897,0.0,2.2752702086097137e-05,0.00047382263002538347,0.00015289116759531352,1.5429950396582024e-06,1.0316885688031162e-15,0.0007817969847157565,8.315548173647997e-14,0.00033476774073910566,6.179161328511996e-11,7.165975585705145e-08,9.20082048542529e-12,1.5546617955883076e-13,1.1480410531528015e-05,4.314094398418028e-09,0.007871508600253131,0.0010953511543304892,9.389454958765886e-05,5.053117510323341e-07,4.3137245144732855e-09,2.0074168431584485e-08,1.1171097025389231e-09,1.8216496373014696e-11,1.8932489972538233e-07,1.3771013243500976e-05,2.1532431549302447e-09,9.190896524643198e-06,6.818676949649482e-09,4.740512624919609e-10,2.4248437680727375e-09,1.8992305418771187e-13,2.3182755180299758e-10,1.2184502433868138e-15
9.45919795642302e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432186717850587,0.10984196551477086,0.02217735813680539,0.0,2.3036046484371376e-05,0.00047732736498660544,0.00015424386517903454,1.5606492652725102e-06,1.0486961934681666e-15,0.0007847398777065738,8.479661211033773e-14,0.00033517653508267957,6.252305546356524e-11,7.292484633032614e-08,9.294188583603153e-12,1.575733666767032e-13,1.1583655210770856e-05,4.384990502993418e-09,0.007871803409840495,0.0010989622048014269,9.407811100048333e-05,5.079713227151835e-07,4.329441151274266e-09,2.014814012992693e-08,1.1307512042561534e-09,1.8289468885310128e-11,1.8977315451975254e-07,1.3776551630107757e-05,2.167134199670701e-09,9.260380251649945e-06,6.930771103721041e-09,4.782411824250355e-10,2.4339490783731404e-09,1.9152378625764832e-13,2.362417440431666e-10,1.2384621445080563e-15
9.499427701636672e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432145282507217,0.10983734655219167,0.02217468135878077,0.0,2.3321537156735703e-05,0.00048083966736256787,0.00015560155500376485,1.5784165692661827e-06,1.0658997769224673e-15,0.0007876785107341694,8.646184196775886e-14,0.00033558165523447757,6.325943367334948e-11,7.420580125187913e-08,9.387959973504425e-12,1.5969798944801667e-13,1.16872692468634e-05,4.4567151424616955e-09,0.007872082760185141,0.0011025649626284773,9.426114402735277e-05,5.106307104030063e-07,4.345130442577574e-09,2.0222002042063476e-08,1.144493206849534e-09,1.8362380520197992e-11,1.9022050693169852e-07,1.3782080463800298e-05,2.181057137131488e-09,9.330018441056977e-06,7.044175755493113e-09,4.824465303111845e-10,2.4430411371046685e-09,1.931310701271828e-13,2.407181123190167e-10,1.2587077407966394e-15
9.539657446850325e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44321040847174425,0.10983274171742441,0.022172004964917343,0.0,2.3609179347707428e-05,0.00048435949851712717,0.0001569642294762513,1.596296973353132e-06,1.083300623624007e-15,0.0007906128811193374,8.815139261731855e-14,0.00033598313490502366,6.400075047621648e-11,7.55027324991571e-08,9.48213353330355e-12,1.6184009580471879e-13,1.1791251064327495e-05,4.529273803398678e-09,0.007872347024493591,0.0011061594323262224,9.444365261599962e-05,5.132898872641738e-07,4.360792382883008e-09,2.029575410453435e-08,1.158335933677827e-09,1.843523140843647e-11,1.906669650273834e-07,1.3787599895266487e-05,2.1950119088665345e-09,9.399810294604554e-06,7.158899587301242e-09,4.866672824402162e-10,2.452119935705603e-09,1.9474490455734864e-13,2.4525720324427973e-10,1.2791885774614516e-15
9.579887192063977e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44320631207609434,0.10982815065604701,0.022169328954881808,0.0,2.3898978271837016e-05,0.0004878868200568738,0.00015833188100215618,1.6142904962437898e-06,1.1009000407175374e-15,0.0007935429862882233,8.986548587142896e-14,0.0003363810074994626,6.474700830132919e-11,7.681575195785855e-08,9.576708143571658e-12,1.6399973344154415e-13,1.189559908584439e-05,4.6026719744911516e-09,0.007872596567022041,0.0011097456184330041,9.462564066748011e-05,5.159488266449298e-07,4.376426967276503e-09,2.0369396256505967e-08,1.1722796066497011e-09,1.850802168040373e-11,1.9111253676611852e-07,1.3793110072007832e-05,2.2089984563950603e-09,9.469755019110766e-06,7.274951284840333e-09,4.909034150998748e-10,2.4611854659559253e-09,1.9636528828321913e-13,2.498595647744785e-10,1.2999062002817974e-15
