Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),C2H4X(215),acetyl(44),CH4OX(63),C2H4X(70),C2H6X(52),C2H3X(214),OH(D)X(68),C2H2X(254),C2HX(261),C2H3X(69),C2H3(46),C2H2(288),C2H2(308),C2H2X(309)
3.4198343147076423e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403347205751411,0.08112474558096305,0.008021983234020227,0.0,0.004668392165377842,0.053729679937933573,0.024898319096680645,4.5414938213066864e-05,1.889135485852115e-10,0.0019866556166642266,6.348219467399273e-11,0.0005235647805075581,3.4838830898854997e-09,7.19887266670308e-06,2.3707537475027792e-09,1.3352907088118917e-10,1.3735962745316502e-05,3.5475269906186866e-05,0.0057953461018201945,5.145549570703351e-06,0.0005351882269866499,1.37505264408867e-08,3.964833918166693e-09,9.352020993402282e-08,2.0842692052030274e-07,9.118986378516596e-08,0.00033347635160343493,0.004228746264459653,1.8797740093205365e-07,0.0010695998716216994,6.121929099194407e-09,5.614167973791224e-05,7.670460104476538e-08,9.512478649668837e-11,5.879448232340385e-06,3.9488097489615344e-06,1.2378046502872396e-10,7.932586790260094e-11,9.954198035282268e-12,1.245782415505666e-07,1.8296625765548722e-07,4.22503247523325e-11,8.949991044470105e-08,1.4547138315197357e-09,6.197660568024671e-11,4.980032881253802e-10,6.0946061605871806e-06,1.1869936628109556e-09,2.8569841530232738e-08
3.426648424365179e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031633269541187,0.08107554423469408,0.008005419926595595,0.0,0.004668657936992029,0.053832427665261494,0.02493127552745732,4.536995785071057e-05,1.8986808739878196e-10,0.001985695314482328,6.358166056639034e-11,0.0005237694447096481,3.4920621644135352e-09,7.173944270142752e-06,2.3748191005920003e-09,1.336621193989803e-10,1.3707244925455132e-05,3.571810947108428e-05,0.005791589891845324,5.1132903262226075e-06,0.0005356451458002983,1.367752624605678e-08,3.954735016082845e-09,9.384404956689379e-08,2.0843006968415463e-07,9.17413157017127e-08,0.0003351933317400164,0.004246715805078469,1.8821355259048626e-07,0.00107160197109791,6.118714380971112e-09,5.652599381636348e-05,7.680292330288469e-08,9.532958523567485e-11,5.869516632985321e-06,3.975433488389225e-06,1.2388439422905692e-10,7.904787527304943e-11,1.0021919179601344e-11,1.2444963959531592e-07,1.8502815178114368e-07,4.216023116017545e-11,9.042767954270831e-08,1.468478562760247e-09,6.237910677784318e-11,5.013124098864911e-10,6.132057290101073e-06,1.1942876940720983e-09,2.874417281308579e-08
3.433462534022716e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440297925431197,0.08102637410420928,0.007988892016804168,0.0,0.004668919831081708,0.05393509748535111,0.02496416450766966,4.532507301921291e-05,1.908248416540038e-10,0.001984736588940687,6.368272282617622e-11,0.00052397377353941,3.50034124256779e-09,7.1491619428436096e-06,2.378878952887868e-09,1.337946560136754e-10,1.3678627157029041e-05,3.596322875913454e-05,0.005787835941019091,5.081304841930912e-06,0.0005361011909726087,1.360507629487482e-08,3.944664639987353e-09,9.416940538512379e-08,2.0843303566613005e-07,9.229436930913272e-08,0.0003369135993985017,0.004264701275533425,1.8844917601451274e-07,0.001073602301173428,6.1155044987038005e-09,5.6913915735427525e-05,7.690102591677004e-08,9.553418588250021e-11,5.859598301376608e-06,4.0023069351222845e-06,1.2398792852731262e-10,7.877151155447305e-11,1.0090273815238689e-11,1.2432130452978113e-07,1.8710669333979614e-07,4.207045081560781e-11,9.13620586688838e-08,1.4823281709541546e-09,6.278533004321463e-11,5.046486527020705e-10,6.1697672100337645e-06,1.2016321276764862e-09,2.89197003757952e-08
3.4395952327144987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402813425063081,0.08098214766372888,0.00797404709978764,0.0,0.004669152239183384,0.05402743363985318,0.024993707031187983,4.528475819146752e-05,1.9168781140692343e-10,0.0019838750824184314,6.377505406833255e-11,0.0005241573833154439,3.507878614198389e-09,7.126981753500648e-06,2.382528118836062e-09,1.3391350245347217e-10,1.365295615975051e-05,3.6185801332056896e-05,0.005784459318559096,5.0527495982007625e-06,0.00053651088631683,1.354033747597263e-08,3.9356256199290584e-09,9.446352095839027e-08,2.084355493687549e-07,9.27934832643668e-08,0.0003384646357794655,0.0042809016458796026,1.886607863905116e-07,0.0010754010843459375,6.112619737002355e-09,5.7266155567020403e-05,7.698913086020314e-08,9.57181567786092e-11,5.850683152715919e-06,4.026708308974011e-06,1.2408077293361048e-10,7.852416598137571e-11,1.0152339056003743e-11,1.2420603076633278e-07,1.8899166822289554e-07,4.198991463716239e-11,9.2208666417184e-08,1.4948654909540174e-09,6.31541385963391e-11,5.076746572670308e-10,6.203929376930273e-06,1.2082855962169178e-09,2.907870711313777e-08
3.4457279314062816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026474422775314,0.08093794648469006,0.007959230737312637,0.0,0.0046693815411857995,0.05411970655356522,0.025023195127365033,4.5244520449088166e-05,1.925525695513502e-10,0.001983014850058982,6.386869761798037e-11,0.0005243407225034441,3.5154982919567964e-09,7.104918055808595e-06,2.3861728329987467e-09,1.340319364167496e-10,1.3627365185618212e-05,3.6410250430499795e-05,0.0057810845291945785,5.024411707809614e-06,0.0005369198770817446,1.3476036351579664e-08,3.926609573342615e-09,9.475886274547277e-08,2.084379164372907e-07,9.329388759850709e-08,0.00034001830642549694,0.004297114596921996,1.888719706367333e-07,0.0010771984323341421,6.109738887927718e-09,5.7621365146847264e-05,7.707705861179491e-08,9.590196663195823e-11,5.841778761706269e-06,4.051315252402843e-06,1.2417329966134532e-10,7.827811953230285e-11,1.0214925697396166e-11,1.240909724478936e-07,1.9089022767201224e-07,4.1909629048506595e-11,9.306065600550468e-08,1.5074717506157869e-09,6.352600904197756e-11,5.107229987938313e-10,6.238304852228692e-06,1.214980608966638e-09,2.9238699868099134e-08
3.4518606300980644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44024813076059277,0.0808937705560436,0.007944442873852112,0.0,0.004669607753334375,0.05421191616181381,0.025052628894378825,4.520435965265074e-05,1.9341911317620502e-10,0.0019821558904711935,6.396366265637672e-11,0.0005245237916034375,3.5232008975821695e-09,7.08296999665765e-06,2.389813097232588e-09,1.341499589262522e-10,1.3601853759283e-05,3.663659033081421e-05,0.005777711574431494,4.996289126875497e-06,0.0005373281647118861,1.3412169192289253e-08,3.917616437673763e-09,9.505542980343907e-08,2.0844013768909328e-07,9.379557895462363e-08,0.0003415745976932161,0.004313339975631532,1.8908272957658464e-07,0.0010789943442051178,6.106861949316808e-09,5.797956706810368e-05,7.716480951233415e-08,9.608561516758824e-11,5.832885133249322e-06,4.076129341686331e-06,1.2426550974384024e-10,7.803336271800797e-11,1.027803768222881e-11,1.2397612922622843e-07,1.9280241873876643e-07,4.182959258388084e-11,9.391804036081447e-08,1.5201470365404685e-09,6.390096373489082e-11,5.137938535941583e-10,6.272895403051308e-06,1.221717510092652e-09,2.9399686800338553e-08
3.4579933287898473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44023150227009544,0.08084961986674549,0.007929683453975019,0.0,0.00466983089175512,0.05430406239974269,0.0250820084303003,4.5164275662808494e-05,1.9428743936158968e-10,0.001981298202257383,6.40599584047553e-11,0.0005247065911130749,3.530987055639847e-09,7.061136729955847e-06,2.393448913413009e-09,1.342675710029375e-10,1.3576421409865501e-05,3.686483536632185e-05,0.005774340455774005,4.968379834582001e-06,0.000537735750645611,1.3348732308157478e-08,3.908646150524733e-09,9.535322116078926e-08,2.0844221393622156e-07,9.429855394673771e-08,0.0003431334958865443,0.004329577628802846,1.8929306403332838e-07,0.0010807888190260213,6.1039889189851345e-09,5.8340784014141525e-05,7.725238390244208e-08,9.626910211314501e-11,5.824002272118323e-06,4.101152159437281e-06,1.2435740421118725e-10,7.778988612738366e-11,1.0341678968682107e-11,1.2386150075322443e-07,1.9472828822359924e-07,4.1749803791342406e-11,9.47808322793019e-08,1.532891433345738e-09,6.427902510697366e-11,5.168873989821377e-10,6.307702809429836e-06,1.228496646276201e-09,2.9561676128842492e-08
3.46412602748163e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44021485892173595,0.08080549440575675,0.007914952422346196,0.0,0.004670050972455766,0.05439614520231333,0.02511133383309294,4.512426834028445e-05,1.9515754517884084e-10,0.001980441784013203,6.415759412417613e-11,0.0005248891215276541,3.538857393514049e-09,7.03941741657261e-06,2.3970802834340574e-09,1.343847736659669e-10,1.3551067670902967e-05,3.7094999927095843e-05,0.005770971174724426,4.940681832814566e-06,0.0005381426363151471,1.3285722047708743e-08,3.899698649653774e-09,9.565223581743725e-08,2.0844414598548862e-07,9.480280915985934e-08,0.00034469498725689954,0.0043458274030559385,1.895029748299011e-07,0.0010825818558640914,6.101119794726407e-09,5.8705038758123475e-05,7.733978212256988e-08,9.645242719887911e-11,5.815130182959038e-06,4.1263852945798705e-06,1.2444898409023827e-10,7.754768042683366e-11,1.0405853530240172e-11,1.2374708668087036e-07,1.966678826721326e-07,4.167026123260132e-11,9.564904442520258e-08,1.5457050236548917e-09,6.466021566681743e-11,5.200038132755981e-10,6.342728864353093e-06,1.2353183667220538e-09,2.9724676132138313e-08
3.470258726173413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401982008811938,0.08076139416204328,0.007900249723726263,0.0,0.004670268011326875,0.054488164504305395,0.025140605200612155,4.5084337545864344e-05,1.960294276905836e-10,0.001979586634327532,6.425657911536633e-11,0.0005250713833401399,3.5468125413998748e-09,7.01781122428338e-06,2.400707209208245e-09,1.345015679326968e-10,1.352579208030026e-05,3.7327098459727774e-05,0.005767603732783213,4.91319314593207e-06,0.0005385488231466501,1.32231347959387e-08,3.890773872974704e-09,9.595247274468101e-08,2.084459346385289e-07,9.530834115002146e-08,0.000346259058003387,0.004362089144838022,1.8971246278809947e-07,0.0010843734537866595,6.0982545743122174e-09,5.907235416265582e-05,7.742700451299477e-08,9.663559015681664e-11,5.806268870290683e-06,4.151830342324246e-06,1.24540250404591e-10,7.730673635965898e-11,1.0470565355623472e-11,1.2363288666123809e-07,1.9862124837083538e-07,4.159096348286806e-11,9.652268932944605e-08,1.5585878880839463e-09,6.50445579992608e-11,5.23143275797266e-10,6.377975373813975e-06,1.242183023167736e-09,2.988869514850488e-08
3.4757781549960176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44018319621998725,0.08072172549435587,0.00788704147411267,0.0,0.0046704607585866245,0.0545709275290529,0.025166903312010783,4.504846514739927e-05,1.9681563859022413e-10,0.00197881808305611,6.434682695369352e-11,0.0005252351897221598,3.5540452101720342e-09,6.998461687445939e-06,2.403967644169446e-09,1.3460633443330135e-10,1.3503110487162248e-05,3.753765267050962e-05,0.005764574608712386,4.888630676925123e-06,0.0005389137949623409,1.3167164984804627e-08,3.8827609519581316e-09,9.622373014727894e-08,2.0844742248089487e-07,9.576440871578868e-08,0.00034766891559338966,0.004376734817629881,1.8990064110286018e-07,0.0010859846608734479,6.095679211866611e-09,5.9405573859240886e-05,7.750535461108036e-08,9.680029798012641e-11,5.798302906422788e-06,4.174913394055745e-06,1.246221228330794e-10,7.70909578065462e-11,1.0529268667942875e-11,1.2353028937113388e-07,2.0039108996307094e-07,4.151980365297085e-11,9.731362500024807e-08,1.570241760447538e-09,6.539317959151068e-11,5.25988647322819e-10,6.409887224128051e-06,1.2483982170079493e-09,3.0037190459314925e-08
3.481297583818622e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401681799135427,0.0806820772356908,0.007873856089435072,0.0,0.004670651066163217,0.054653639017555926,0.02519315780519643,4.501265452256597e-05,1.9760328407260726e-10,0.0019780505571299948,6.443818210353194e-11,0.0005253987792900406,3.5613475511374473e-09,6.97920251306453e-06,2.407224482274739e-09,1.347107716945848e-10,1.3480491492574417e-05,3.7749795756544135e-05,0.005761546976624326,4.864234761380491e-06,0.000539278202900714,1.3111532332398042e-08,3.874766342329523e-09,9.649597594239316e-08,2.0844879539463245e-07,9.622150510654304e-08,0.0003490808411230215,0.004391389947423992,1.9008847818350957e-07,0.0010875947010035316,6.093107008055345e-09,5.974130807382646e-05,7.758356281040649e-08,9.696487407352558e-11,5.7903456781894755e-06,4.198170563897893e-06,1.2470374284227384e-10,7.687618709923325e-11,1.0588413336216294e-11,1.234278649283984e-07,2.0217215691921538e-07,4.1448839955111977e-11,9.810898019181244e-08,1.581951864438423e-09,6.574438904554947e-11,5.288529661237293e-10,6.4419804510280205e-06,1.254648735977591e-09,3.0186524136499814e-08
3.4868170126412265e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401531520830587,0.08064244937801425,0.007860693529622527,0.0,0.00467083894540181,0.0547362989218934,0.025219368751279368,4.497690556997897e-05,1.9839236197849967e-10,0.0019772840555059433,6.453065142689128e-11,0.0005255621523983901,3.5687200295166395e-09,6.9600331085753654e-06,2.410477724956257e-09,1.3481488045441487e-10,1.3457934768541816e-05,3.796353836589575e-05,0.0057585208376088855,4.840004004512114e-06,0.0005396420479889861,1.305623428020428e-08,3.86678999914903e-09,9.676920932060701e-08,2.084500539535283e-07,9.667962775160129e-08,0.00035049482442356866,0.004406054421928299,1.902759746282424e-07,0.001089203573497215,6.090537961206396e-09,6.0079573657617006e-05,7.766162935866751e-08,9.712931824711977e-11,5.7823971886259805e-06,4.221603027717615e-06,1.2478511117160543e-10,7.666241764688944e-11,1.0648002299607493e-11,1.233256130794856e-07,2.039644824306451e-07,4.1378071378043307e-11,9.890876375800329e-08,1.5937182546174217e-09,6.609820298233336e-11,5.317363650185704e-10,6.4742563982876494e-06,1.2609348417917751e-09,3.0336702383645217e-08
3.492336441463831e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401381128498642,0.08060284191329528,0.007847553754666663,0.0,0.004671024407573383,0.05481890719402646,0.02524553622129782,4.4941218188276436e-05,1.9918287014308471e-10,0.0019765185771359823,6.462424181140021e-11,0.000525725309400336,3.5761631123533216e-09,6.940952885808847e-06,2.4137273736579256e-09,1.3491866144945332e-10,1.3435439989812199e-05,3.817889118311678e-05,0.005755496192754623,4.815937025541178e-06,0.0005400053312505203,1.3001268291741827e-08,3.858831877577513e-09,9.704342945369395e-08,2.0845119872811224e-07,9.713877406138229e-08,0.0003519108552925056,0.004420728128741792,1.9046313103406708e-07,0.0010908112776748854,6.08797206963242e-09,6.0420387519558856e-05,7.773955450343806e-08,9.729363031081823e-11,5.774457440686787e-06,4.245211965441046e-06,1.2486622855835573e-10,7.644964290761023e-11,1.0708038507105584e-11,1.2322353357085591e-07,2.0576809950872696e-07,4.130749691899005e-11,9.971298446209674e-08,1.6055409841996913e-09,6.645463807172717e-11,5.34638977488029e-10,6.506716418329032e-06,1.2672567978500702e-09,3.048773144406091e-08
3.4978558702864354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4401230623354169,0.08056325483350603,0.007834436724621623,0.0,0.004671207463875387,0.054901463785798826,0.025271660286217665,4.490559227611603e-05,1.9997480639599357e-10,0.0019757541209673452,6.471896017020919e-11,0.0005258882506475388,3.5836772685091718e-09,6.921961260957263e-06,2.4169734298354593e-09,1.3502211541515078e-10,1.3413006833846596e-05,3.839586492910971e-05,0.005752473043148781,4.7920324575147e-06,0.0005403680537048086,1.2946631859086929e-08,3.850891932875668e-09,9.731863549465959e-08,2.0845223028562394e-07,9.759894142745921e-08,0.0003533289234936503,0.004435410955355529,1.9064994800010188e-07,0.0010924178128570161,6.085409331630436e-09,6.076376662611098e-05,7.781733849217769e-08,9.745781007720959e-11,5.7665264372461535e-06,4.268998561038016e-06,1.2494709573769076e-10,7.623785638803936e-11,1.076852491748468e-11,1.23121626148964e-07,2.0758304098501104e-07,4.123711558355576e-11,1.005216509767278e-07,1.617420105055789e-09,6.681371103224944e-11,5.375609376754004e-10,6.5393618722500824e-06,1.2736148692415702e-09,3.063961760090381e-08
3.50337529910904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440108000661303,0.08052368813062147,0.007821342399603989,0.0,0.004671388125432363,0.05498396864893721,0.025297741016932176,4.487002773217123e-05,2.0076816856133696e-10,0.001974990685942411,6.481481344188421e-11,0.0005260509764902044,3.591262968660291e-09,6.903057654543544e-06,2.42021589495628e-09,1.351252430857421e-10,1.3390634980792484e-05,3.861447036096382e-05,0.005749451389877275,4.768288947157795e-06,0.0005407302163674911,1.289232249942709e-08,3.842970120404504e-09,9.759482657768102e-08,2.084531491900074e-07,9.806012722252406e-08,0.000354749018757247,0.004450102789153781,1.9083642612633807e-07,0.0010940231783641721,6.082849745481411e-09,6.1109728001006e-05,7.789498157222504e-08,9.762185736452122e-11,5.758604181098637e-06,4.292964002504983e-06,1.2502771344262365e-10,7.602705164303828e-11,1.082946449925434e-11,1.2301989056025e-07,2.094093395106924e-07,4.1166926385653975e-11,1.0133477188365054e-07,1.629355667709162e-09,6.717543863065101e-11,5.405023803870219e-10,6.572194129851303e-06,1.2800093227501413e-09,3.079236717729753e-08
3.5088947279316444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44009292794923494,0.08048414179661946,0.007808270739792725,0.0,0.004671566403296534,0.055066421735051746,0.02532377848426177,4.4834524455127145e-05,2.0156295445773602e-10,0.0019742282709986378,6.491180859030943e-11,0.0005262134872770953,3.5989206852919227e-09,6.884241491389e-06,2.4234547704993047e-09,1.3522804519424128e-10,1.3368324113454325e-05,3.8834718271804706e-05,0.005746431234024679,4.744705154730328e-06,0.0005410918202504987,1.2838337739141562e-08,3.835066395626156e-09,9.787200181800567e-08,2.0845395600210402e-07,9.852232880038421e-08,0.0003561711307800484,0.004464803517415128,1.9102256600584401e-07,0.001095627373517012,6.080293309450373e-09,6.145828872503213e-05,7.79724839907832e-08,9.778577198770666e-11,5.750690674959618e-06,4.317109481849479e-06,1.2510808240393156e-10,7.581722227536304e-11,1.0890860230618521e-11,1.2291832655112925e-07,2.1124702754771515e-07,4.109692834741991e-11,1.0215235567127331e-07,1.6413477213104552e-09,6.753983768166148e-11,5.43463441093308e-10,6.605214569663261e-06,1.2864404268604809e-09,3.0945986536455526e-08
