Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H7X(140),C4H7(68),C4H7X(145),C4H7(373),C4H8(73),C2H6(343),C2H5(67),C4H8(187),C4H7X(654),C4H9X(153),C4H9(85),C4H9X(171),C4H9(111),SX(161),C6H11(102),SX(159),C6H11(100),S(1018),S(1027),SX(986),C4H7X(146),C6H13(202),SX(346),SX(249),C6H13(203),S(1590),SX(1543),SX(785),C8H17(813),S(1757),SX(1703),SX(1546),S(1593),S(1942),SX(1880),SX(1706),S(1760),S(2145),SX(2073),SX(1883),S(1945),S(2366),SX(2286),SX(2076),S(2148),S(2603),SX(2515),SX(2289),S(2369),S(2858)
3.814890368731869e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734274,0.66999999999981419,5.4980337699354661e-18,4.9592889518476787e-19,2.9897163696432722e-17,8.9395469282842908e-28,1.4754819017148805e-31,2.2842811332058535e-22,0.0,8.0839988603829202e-30,4.8556155725310372e-29,1.8572739272606828e-13,1.8580769615993604e-13,3.6074272562945678e-17,8.74940255432602e-19,1.3958389651049011e-20,9.6584705639763159e-19,8.5213729654677196e-21,2.4217637223291259e-17,4.9580261330906361e-24,3.2441313660080232e-27,2.1690741130688879e-18,9.1055013593118968e-23,3.3447604280667896e-20,3.1080999785242071e-22,2.337825787841679e-22,3.741942201506261e-24,2.9483364986522398e-21,4.6995870700161439e-23,1.4783999768434854e-22,2.3568477187185264e-24,2.0326669833167631e-21,3.2251411866566046e-23,4.6197012390094831e-28,1.2430197846865018e-24,7.5460031525709312e-23,2.7896345269754374e-22,8.05172304402822e-26,3.2862489188294019e-24,3.9192915315242509e-23,6.2481009736880043e-25,1.1015048889207796e-27,4.2089917223633301e-26,4.7128728177419337e-25,7.5138318909502089e-27,1.3718154982354038e-29,4.9764115291951851e-28,5.4081867022045542e-27,8.6406056101337347e-29,1.6352381603641443e-31,5.6774079574591253e-30,6.0841699734868395e-29,9.7074849204803216e-31,1.8973827963368244e-33,6.3541330107237164e-32,6.7652205162886835e-31,1.0780500670977804e-32,2.1711384049909201e-35,7.043087318694657e-34,7.4765415664317375e-33,1.1896538657315271e-34,2.462413749559484e-37,7.7612475733632552e-36,8.2329821455494947e-35,1.3054263110648011e-36,1.0094063266921236e-36
7.003297073945693e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734269,0.66999999999981408,1.0879317744685845e-17,1.7859907194268839e-18,5.2039210851431822e-17,8.9377769370369616e-28,6.7574410842820592e-31,1.4230562124058139e-21,0.0,7.6278905427452295e-29,6.5089994964142182e-28,1.856906194126819e-13,1.8584444790961348e-13,6.6959176501576551e-17,8.7511970922577532e-19,1.3961252632156408e-20,1.0406831615920672e-18,9.8113139102553539e-21,4.4740671306855372e-17,4.9590431039405153e-24,3.2441313660080218e-27,7.2742614800948016e-18,1.5849592107362498e-22,6.1402422244803973e-20,3.1087401830452701e-22,5.6564218293363423e-22,9.0458938930328405e-24,9.9645852520447757e-21,1.5886696909154034e-22,3.3367512791981999e-22,5.3185314884484105e-24,6.9164727688291163e-21,1.0983966294188425e-22,1.5736734753645538e-27,4.351734428456022e-24,2.6875171982978582e-22,5.362605813086104e-22,3.2998721606969825e-25,1.4726117937940077e-23,2.6433404152624505e-22,4.2153479491461605e-24,8.8777723913534739e-27,3.7444825673178046e-25,6.4298843117145871e-24,1.0255427846654489e-25,2.215014451551089e-28,8.9338575090813752e-27,1.5014912323250145e-25,2.4000585663531207e-27,5.3354439076613085e-30,2.0714897740479784e-28,3.4456793445893599e-27,5.5006338437425761e-29,1.2556294896015599e-31,4.7260686739998485e-30,7.8226003863208783e-29,1.2472728304945603e-30,2.9195046801208854e-33,1.0691435599782089e-31,1.7656577436760735e-30,2.8112421855322037e-32,6.733687160170295e-35,2.4052249848668569e-33,3.9718801385159987e-32,6.302026643088245e-34,9.7449615351173132e-34
9.999999999999998e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734263,0.66999999999981397,1.6223008462552545e-17,3.5309919280272576e-18,7.0984685389496513e-17,8.9360502089018292e-28,1.5289747538376574e-30,3.558745448250296e-21,0.0,2.2923516195505058e-28,2.1634572052328618e-27,1.8565474491098932e-13,1.8588032004589694e-13,9.5975185105629893e-17,8.7529433032673984e-19,1.3964038426005643e-20,1.1080693407540551e-18,1.0972713758903765e-20,6.3216866559182364e-17,4.9600326139797344e-24,3.2441313660080204e-27,1.392970682899076e-17,2.1620061186128782e-22,8.7676449536696798e-20,3.1093601367945691e-22,9.4818011747493072e-22,1.5156982896236132e-23,1.9030796216182364e-20,3.0343076254826171e-22,5.3309311768069283e-22,8.4967070500886289e-24,1.307212485614324e-20,2.0765539871371569e-22,2.9752753447420059e-27,8.2977442662177626e-24,5.1510218429473511e-22,7.6802803532411475e-22,7.0488069795149094e-25,3.2798035178905239e-23,6.7966753177979639e-22,1.0839616369697009e-23,2.4918985254898705e-26,1.0937425782239553e-24,2.1392281212713433e-23,3.4123041957015615e-25,7.9060197746332182e-28,3.307911724415988e-26,6.2348293209735758e-25,9.9670022044636178e-27,2.3465086162122384e-29,9.4188118470707976e-28,1.7316591945745092e-26,2.7646516453197737e-28,6.6185797439968873e-31,2.5675010030363218e-29,4.638508213135595e-28,7.3965115842920498e-30,1.802221467113337e-32,6.7832837006180679e-31,1.2099557997116733e-29,1.9266264943537637e-31,4.7759006022349502e-34,1.7491314746896457e-32,3.0930575744535828e-31,4.9080215052441918e-33,8.4970833427644216e-33
0.00010191703779159516,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734263,0.66999999999981397,1.6564852726249215e-17,3.6426223880966108e-18,7.2196657065213968e-17,8.9359397473988853e-28,1.5835572544244182e-30,3.6953688332585542e-21,0.0,2.3902001322191989e-28,2.2602178616099078e-27,1.8565244996293487e-13,1.8588261484263247e-13,9.7831384616485683e-17,8.7530550111203357e-19,1.3964216637600866e-20,1.1123801401650207e-18,1.1047010326029405e-20,6.4398817704077416e-17,4.9600959144865632e-24,3.2441313660080204e-27,1.4355466090704735e-17,2.1989207129927481e-22,8.9357240208940068e-20,3.1093997962067887e-22,9.7265166822020271e-22,1.5547918830028129e-23,1.9610775929677375e-20,3.1267873480948922e-22,5.4585019878378672e-22,8.7000199179413885e-24,1.3465911560213723e-20,2.1391282451515103e-22,3.0649380113015121e-27,8.5501766951791425e-24,5.3086160930314436e-22,7.8285456231638258e-22,7.2886322108855679e-25,3.3954124026294813e-23,7.0623706558338705e-22,1.1263381194480191e-23,2.5945166763084736e-26,1.1397569624190515e-24,2.2349449174298082e-23,3.5649890609478394e-25,8.2700822975367688e-28,3.462372732204213e-26,6.5376283711378088e-25,1.0451071439188479e-26,2.4624867769025417e-29,9.8888315463391448e-28,1.8203935947352261e-26,2.9063223245233847e-28,6.9616560704066461e-31,2.701514661597191e-29,4.885198447927297e-28,7.7898880173738866e-30,1.8988358680823187e-32,7.1488261940310142e-31,1.27606337797104e-29,2.0318918518718335e-31,5.0383459917570719e-34,1.8456395534510165e-32,3.2655165721057062e-31,5.1816802757673263e-33,8.9783150259915319e-33
0.0001338011048437334,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734258,0.66999999999981386,2.2541720287671152e-17,6.041713946362959e-18,9.05476008866864e-17,8.9340406069490015e-28,2.9325257520626213e-30,7.2560367575714124e-21,0.0,5.4332018632677639e-28,5.4822658491337516e-27,1.8561299340272383e-13,1.859220899152913e-13,1.2869047155308097e-16,8.7549766605241249e-19,1.3967282315490756e-20,1.1810789431994361e-18,1.2230842872421523e-20,8.3229276435055409e-17,4.9611848382433416e-24,3.2441313660080189e-27,2.323466766474105e-17,2.7578592228902603e-22,1.1731205817307615e-19,3.1100819864142869e-22,1.4456546628461368e-21,2.3102014601366235e-23,3.1575949629450421e-20,5.0347223045651578e-22,7.7886966972378859e-22,1.2413726105980075e-23,2.1370395508227746e-20,3.3953266173518232e-22,4.864994015039874e-27,1.3635607937712497e-23,8.4900255246040234e-22,1.0191785960458543e-21,1.2906606620913766e-24,6.2002472907599043e-23,1.4139715448397485e-21,2.2551735157108948e-23,5.594043170582415e-26,2.5320858775741327e-24,5.4136507427515559e-23,8.6358562130199809e-25,2.1265736802754298e-27,9.1585022554949394e-26,1.8720117533905548e-24,2.9927801443370075e-26,7.4087015495967339e-29,3.0547250069573771e-27,6.0438250346657202e-26,9.6497673370939562e-28,2.4098089458446254e-30,9.5841682081320921e-29,1.8504969675057372e-27,2.9509640006668658e-29,7.4547977111897407e-32,2.8716689063940465e-30,5.4412804367414902e-29,8.66474319771379e-31,2.2162446051078547e-33,8.2941213021800546e-32,1.5499586516025731e-30,2.4596008063135426e-32,4.6968313532451292e-32
0.0001975692389480099,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734252,0.66999999999981363,3.5141194261791487e-17,1.2042065254077849e-17,1.2350117322025147e-16,8.9301118364468098e-28,6.8275744225975335e-30,1.7894513392519447e-20,0.0,1.6506170014082261e-27,1.7947005220194738e-26,1.8553136918867896e-13,1.8600381673478126e-13,1.9037666598573755e-16,8.7589555943090337e-19,1.3973630062192375e-20,1.3118390922738293e-18,1.4483665701003251e-20,1.1905711042651967e-16,4.9634395488535383e-24,3.2441313660080175e-27,4.4721632660075856e-17,3.7615689258526534e-22,1.7322169410134825e-19,3.1114946157314032e-22,2.5215165971328072e-21,4.0280290841157231e-23,6.009818647721608e-20,9.5828800269589984e-22,1.2798434491939214e-21,2.0397931772652897e-23,3.9565286507866746e-20,6.2871216776464237e-22,9.0088361064213692e-27,2.5369633461730432e-23,1.5840776659450172e-21,1.4691423933040188e-21,2.8287862232094936e-24,1.4132245263175401e-22,3.5760425264105399e-21,5.7037896158312757e-23,1.5814514034828494e-25,7.4477397506494224e-24,1.7637847964388829e-22,2.813755573619983e-24,7.5976288328140139e-27,3.4027146606333087e-25,7.6773046725185704e-24,1.2274512808552627e-25,3.2868985758460723e-28,1.407931028180772e-26,3.0616822228025167e-25,4.8887407100775396e-27,1.3069889587910406e-29,5.3937867044430329e-28,1.1393817839945416e-26,1.8170985744005466e-28,4.8741193250071839e-31,1.945693755922891e-29,4.0149133267965732e-28,6.3938969247673145e-30,1.7248886819062472e-32,6.6804452450159041e-31,1.3535630167434733e-29,2.1481206360347073e-31,4.8029004395122399e-31
0.0002613373730522864,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734246,0.66999999999981341,4.8712379496564233e-17,1.9851240921086273e-17,1.5107130072146048e-16,8.9259930217606741e-28,1.2751310107141242e-29,3.4458094089045297e-20,0.0,3.7407855656373241e-27,4.2619793499134361e-26,1.8544579655754115e-13,1.8608958630742458e-13,2.5201155086221402e-16,8.7631320712067778e-19,1.3980292968554959e-20,1.4326141216386624e-18,1.6563751998890324e-20,1.5212814212568381e-16,4.9658062061197768e-24,3.2441313660080154e-27,7.1561289769411175e-17,4.6013080466982446e-22,2.2913133002962029e-19,3.1129775463800908e-22,3.7761071696776658e-21,6.0307654067635858e-23,9.4973900876050127e-20,1.5144254790622405e-21,1.8226176730249188e-21,2.904835818340898e-23,6.0760278424326268e-20,9.6559919684586361e-22,1.3836397251677388e-26,3.9070885297768051e-23,2.4435418443467629e-21,1.8849415547951309e-21,5.0434983714763605e-24,2.592282610263494e-22,7.0179573554068005e-21,1.1193976285455321e-22,3.4003027029645432e-25,1.6474746572114957e-23,4.1668352815220729e-22,6.6475597141122516e-24,1.9280428127134198e-26,8.8722464479140891e-25,2.1291973763334966e-23,3.4043034699698523e-25,9.6577512876402263e-28,4.2431629125814078e-26,9.7690451242787162e-25,1.5599363567829531e-26,4.3740092929856765e-29,1.8483255782953835e-27,4.1151528331100852e-26,6.5631680609176992e-28,1.832601007185859e-30,7.4787333687940147e-29,1.6198945215733944e-27,2.5798516539083478e-29,7.2031126221428862e-32,2.8478638268651815e-30,6.035231889117274e-29,9.5783952016639641e-31,2.3471693876990971e-30
0.0003888736412608393,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734235,0.66999999999981297,7.8613549412691415e-17,4.0602861774955408e-17,1.9324454710388704e-16,8.917275371965952e-28,3.2553672955229552e-29,8.9600161503012752e-20,0.0,1.3809209582331527e-26,1.6985784770858829e-25,1.8526467825739498e-13,1.8627141368297943e-13,3.7510091736025014e-16,8.7719876174863245e-19,1.3994420613652156e-20,1.6458706193908274e-18,2.0234545945554615e-20,2.1046105977203833e-16,4.9708243356513431e-24,3.2441313660080103e-27,1.3810836918461842e-16,5.8858332438547787e-22,3.4095060188616433e-19,3.1161222127947104e-22,6.6387030584345183e-21,1.059951141505065e-22,1.7763397642281467e-19,2.832561758609678e-21,2.9386082988713751e-21,4.6834433509356211e-23,1.0683079582106715e-19,1.6979139545355877e-21,2.4330537889809532e-26,6.8903215001344569e-23,4.3166838364306346e-21,2.6197012233234445e-21,1.1849293468720293e-23,6.361805535578906e-22,1.8901858738839926e-20,3.0150497547956095e-22,1.1265940592861919e-24,5.7576762983373944e-23,1.6254399704294517e-21,2.5932837207174549e-23,9.1658083351921576e-26,4.4908260660382517e-24,1.2224946738496411e-22,1.9547475964691486e-24,6.738958082345811e-27,3.1820466197656918e-25,8.443956121232559e-24,1.3484691982093135e-25,4.5987817196742979e-28,2.109003502203767e-26,5.4991353602494257e-25,8.7714546712515905e-27,2.9880361328510869e-29,1.3366503579598821e-27,3.4448331449773143e-26,5.4870098982865535e-28,1.8768328386650611e-30,8.2167875828657839e-29,2.1047295517097049e-27,3.3409129356303511e-29,1.4062968613893748e-28
0.0005164099094693923,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734224,0.6699999999998123,1.1177430743396692e-16,6.7417399638131797e-17,2.218162537852455e-16,8.9080368487356442e-28,6.3574578360266791e-29,1.7410788874657666e-19,0.0,3.4469341612924512e-26,4.4101891675924113e-25,1.8507273816033605e-13,1.8646452981298574e-13,4.9794326389193083e-16,8.7813946499506919e-19,1.4009428095938901e-20,1.8257551299858387e-18,2.3328172783330901e-20,2.595846554558921e-16,4.9761549881104968e-24,3.2441313660080046e-27,2.1812726155417205e-16,6.7560786680459823e-22,4.5276987374270804e-19,3.1194630941029633e-22,9.7998836884721313e-21,1.5644028735843835e-22,2.7159365411068851e-19,4.3309006526187634e-21,4.033854210283405e-21,6.4289933614303209e-23,1.5413913194972945e-19,2.4499360369420231e-21,3.5107193407610469e-26,9.9577087403550257e-23,6.2440814093930194e-21,3.2402483305295313e-21,2.1771146111873459e-23,1.2015654583943511e-21,3.7644191969491997e-20,6.0047729625619115e-22,2.6219884370268988e-24,1.3836909086629707e-22,4.1417087302722413e-21,6.6079994205261238e-23,2.6728391743314302e-25,1.3555344750889632e-23,3.9205181757887418e-22,6.2690381406225393e-24,2.4326415231957417e-26,1.1900795995464537e-24,3.3542469645015315e-23,5.3568014310357096e-25,2.0276558994979227e-27,9.6334854009663582e-26,2.6627328875206289e-24,4.2473813297307214e-26,1.5864849984189219e-28,7.3459903042314412e-27,2.0007649771995784e-25,3.186988467284827e-27,1.1825404290573633e-29,5.3515247422274914e-28,1.4433881272882777e-26,2.2912311859347298e-28,1.1296259754144448e-27
0.0006439461776779452,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734224,0.66999999999981175,1.4771209196163402e-16,9.9394172132827649e-17,2.4086762500049111e-16,8.8984105782364833e-28,1.0650989454049148e-28,2.8736227454815662e-19,0.0,6.9796089851790538e-26,9.1607272395944389e-25,1.8487274214970363e-13,1.8666620097088169e-13,6.2052654992114603e-16,8.7912195970555143e-19,1.4025102315835031e-20,1.97729116840273e-18,2.5931583998497931e-20,3.0088728971606849e-16,4.9817224692622352e-24,3.2441313660079989e-27,3.075374542764571e-16,7.3363508631331399e-22,5.645891455992518e-19,3.1229526586349436e-22,1.3068264165107776e-20,2.0859161091737768e-22,3.7029997647112694e-19,5.9049403167444405e-21,5.0486477104234381e-21,8.0463243535230974e-23,1.9905726868124843e-19,3.1639785075091667e-21,4.5339644415396746e-26,1.2872077639922078e-22,8.0760216581814382e-21,3.7637627178675837e-21,3.4686508610018158e-23,1.9516192187217525e-21,6.3303049546672372e-20,1.0097844080998062e-21,5.0276493198087316e-24,2.7143274303348412e-22,8.444741934521188e-21,1.3473609644325321e-22,6.0978868910299011e-25,3.1697335073400668e-23,9.5430129879822518e-22,1.5259897010214317e-23,6.5279101830375899e-26,3.2757779537582917e-24,9.6105763769202279e-23,1.5348633694490586e-24,6.3277249513314476e-27,3.0841259737731525e-25,8.8647608953269965e-24,1.41407088425738e-25,5.6952569312845949e-28,2.7044024260524785e-26,7.6478235481461762e-25,1.2182410333962375e-26,4.8331425151456545e-29,2.2416238283217111e-27,6.2662484561602441e-26,9.9472869966359363e-28,5.55209872832592e-27
0.0007714824458864982,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734219,0.66999999999981119,1.8599256713935145e-16,1.3572262837175136e-16,2.5345480549245187e-16,8.8885011597105642e-28,1.6154109231753409e-28,4.2730155928515149e-19,0.0,1.2379063853323799e-25,1.6546925597085535e-24,1.8466686342072936e-13,1.8687427118329483e-13,7.4284176146765149e-16,8.8013571229597541e-19,1.4041275221012359e-20,2.1049987618369551e-18,2.8123000544526686e-20,3.3561770757769544e-16,4.9874670859614019e-24,3.2441313660079931e-27,4.0328328022717041e-16,7.7197348025168983e-22,6.7640841745579526e-19,3.126553425167721e-22,1.630927472905414e-20,2.6030349901732064e-22,4.6911757731758563e-19,7.4807591494302867e-21,5.9550026950209011e-21,9.490832064173713e-23,2.3973064914990415e-19,3.8105516271308058e-21,5.4605264186016743e-26,1.5511995364665037e-22,9.7357826433642106e-21,4.2056960370397935e-21,5.0330430600386864e-23,2.8725136410006674e-21,9.5492440211781284e-20,1.5232694888960519e-21,8.5153086456738556e-24,4.6779341830153451e-22,1.4968004084949147e-20,2.3881768421422106e-22,1.194129256098048e-24,6.3277902165996454e-23,1.9624783852944807e-21,3.1381749078146319e-23,1.4642108504971531e-25,7.4973641105371576e-24,2.2668826386087026e-22,3.620398815193362e-24,1.6109174798560181e-26,8.0148195279341546e-25,2.3734985576332565e-23,3.7861765928490835e-25,1.6315789656592769e-27,7.9086451974439403e-26,2.3025448760823419e-24,3.6678508637534347e-26,1.5456948511494481e-28,7.3162866919140212e-27,2.103573101705824e-25,3.3393599766639997e-27,2.0763534560727852e-26
0.0008990187140950511,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734213,0.66999999999981064,2.2630333750051699e-16,1.7581984978678026e-16,2.6141060474639091e-16,8.8783748465609642e-28,2.2852449493724271e-28,5.9164717438261313e-19,0.0,1.9951942208953236e-25,2.7030531638863388e-24,1.8445647847947243e-13,1.8708737021026328e-13,8.648833336646174e-16,8.8117402858259781e-19,1.4057840012846505e-20,2.2121283983691374e-18,2.9958664084745222e-20,3.6467364132435961e-16,4.9933509027446976e-24,3.2441313660079874e-27,5.0353211132046602e-16,7.9620547444323815e-22,7.8822768931233853e-19,3.1302415752561329e-22,1.9448734982770774e-20,3.1039328005463752e-22,5.654692169245764e-19,9.0172570253437702e-21,6.7464075335738002e-21,1.0752137936731055e-22,2.7557130647614493e-19,4.3803045447044361e-21,6.2770037803607288e-26,1.7838778702265043e-22,1.1198859606295034e-20,4.5771562390780104e-21,6.8418024236216913e-23,3.9479429877544965e-21,1.3366814892865818e-19,2.1322513569524433e-21,1.3197033859012341e-23,7.3484747104938555e-22,2.4011059329119473e-20,3.8310477429783734e-22,2.0872062355171569e-24,1.1225657487960392e-22,3.558816959569289e-21,5.690918549050101e-23,2.8554947394586896e-25,1.4847172419850148e-23,4.5887626110091867e-22,7.3287178336167569e-24,3.4692915189199345e-26,1.7527060540623337e-24,5.3021675476016267e-23,8.4580592983861629e-25,3.8433592138453439e-27,1.890983689062003e-25,5.6182265707231478e-24,8.9496981724732134e-26,3.9476445316056496e-28,1.8955249317060346e-26,5.5549242954167437e-25,8.8183933633473812e-27,5.9141666108843622e-26
0.0009999999999999998,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734208,0.66999999999981019,2.594242564376607e-16,2.0979995142187996e-16,2.655888272499204e-16,8.8702483246471556e-28,2.8975010740007146e-28,7.3694813646173556e-19,0.0,2.7729604766856521e-25,3.7892363880248373e-24,1.8428764134789211e-13,1.8725874925457e-13,9.613162361164635e-16,8.8200909692086237e-19,1.4071162290668494e-20,2.2848164416989463e-18,3.1202357056339981e-20,3.8433451187220127e-16,4.9980829789485033e-24,3.2441313660079838e-27,5.8493764279958327e-16,8.0893161663644081e-22,8.7676449550588448e-19,3.1332078441560949e-22,2.1820391393637625e-20,3.4823203785263652e-22,6.3852906244495594e-19,1.018232724010591e-20,7.2935739804861393e-21,1.1624187609287943e-22,3.0046011730361944e-19,4.7759590433365639e-21,6.8439919826001779e-26,1.9454724058644131e-22,1.2215018869674638e-20,4.8296623094385748e-21,8.419748748720113e-23,4.892702525584175e-21,1.6756106651778708e-19,2.6729156405741779e-21,1.7821390457912421e-23,1.0012554527555632e-21,3.316049720708275e-20,5.2909004434708656e-22,3.0736260099859941e-24,1.6699931471974393e-22,5.372267663053459e-21,8.5908724626370545e-23,4.558865112519872e-25,2.3964310690860479e-23,7.5198672875920794e-22,1.2010082849254733e-23,5.9737737767862188e-26,3.0526313005945614e-24,9.3780520882416784e-23,1.4960074111681298e-24,7.1055986160520807e-27,3.5372361806620803e-25,1.0672976809666416e-23,1.7001955611470185e-25,7.8061112493177528e-28,3.793116050802892e-26,1.1288381581348904e-24,1.7920393229741898e-26,1.2879617063636908e-25
0.0010265549823036042,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734208,0.66999999999981008,2.6828577692431109e-16,2.1901677757863358e-16,2.6649868376602209e-16,8.8681001028380927e-28,3.0702203681503096e-28,7.7716011396437434e-19,0.0,3.0061579361352101e-25,4.1162827400123781e-24,1.8424300976002453e-13,1.8730410929440855e-13,9.8664572332889397e-16,8.8223012324889552e-19,1.4074688438651247e-20,2.3024089026769089e-18,3.1503103995406598e-20,3.8908526605815548e-16,4.9993354676308886e-24,3.2441313660079831e-27,6.0652033246013411e-16,8.1170288163200834e-22,9.0004696116888162e-19,3.1339929642912599e-22,2.2422890654834297e-20,3.5784458917258621e-22,6.5711184684902899e-19,1.0478663161255072e-20,7.4260198767775796e-21,1.183527400059726e-22,3.0648658020789381e-19,4.8717609986603761e-21,6.9812798850099838e-26,1.9845999579943054e-22,1.2461064966229486e-20,4.8908378074534525e-21,8.853202091999732e-23,5.1531101352189314e-21,1.7695086838781188e-19,2.822703239735934e-21,1.9179505331249571e-23,1.0798844591558501e-21,3.5879697244615694e-20,5.7247677410751637e-22,3.3803536263226349e-24,1.8411833240424099e-22,5.9437033048045388e-21,9.5046787123943831e-23,5.1151410776108432e-25,2.6959227201610485e-23,8.4901281743342166e-22,1.3559724809201309e-23,6.8269562585631126e-26,3.4980329713694116e-24,1.0784961878660854e-22,1.7204442335434735e-24,8.2583422022164845e-27,4.122190145042592e-25,1.2481607461387598e-23,1.988313078862711e-25,9.2137475763350503e-28,4.4890339330904285e-26,1.3404746429906688e-24,2.1280187209557148e-26,1.5527694102508386e-25
0.00128162751872071,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734202,0.66999999999980897,3.5622813655509872e-16,3.1277449326653243e-16,2.7161742935571367e-16,8.8472635307571984e-28,4.9589408588788976e-28,1.1998974422511256e-18,0.0,5.8944908317501644e-25,8.1993631994835065e-24,1.8381010794903194e-13,1.877452264723092e-13,1.2293209474563236e-15,8.8437962186564706e-19,1.4108980517238911e-20,2.4432179944064079e-18,3.3905005228954528e-20,4.2695425917221057e-16,5.0115160246859659e-24,3.2441313660079723e-27,8.1716860766160563e-16,8.2729368053951539e-22,1.1236855048819672e-18,3.1416284468813571e-22,2.7793104807109013e-20,4.4352217783128311e-22,8.2318939428804825e-19,1.3127070529567584e-20,8.5003525026679824e-21,1.354749763070026e-22,3.5553825326740102e-19,5.6515310961271099e-21,8.0987210821732176e-26,2.3030937298268258e-22,1.4463921583182444e-20,5.3817993297523397e-21,1.3320681814893182e-22,7.8522488600662802e-21,2.7509178297440319e-19,4.388266712262661e-21,3.5183695038057176e-23,2.0150705461437713e-21,6.8635772089102728e-20,1.0951252400137753e-21,7.5044352180652698e-24,4.1721624700920808e-22,1.3855140996698665e-20,2.2156275929612281e-22,1.3650593590467007e-24,7.3634075045246747e-23,2.3915543090533194e-21,3.8196505949016666e-23,2.1767156509630329e-25,1.1439675288029111e-23,3.6442421193343309e-22,5.8134923364622906e-24,3.1281406984778628e-26,1.6042069979844103e-24,5.0253287248484574e-23,8.0054850201239454e-25,4.1239513504019275e-27,2.0669516281323846e-25,6.391275626806778e-24,1.0146456858786815e-25,8.8547436501898353e-25
0.0015111928014961053,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583734197,0.66999999999980797,4.3873035537792267e-16,4.0335016088563689e-16,2.7389889641391255e-16,8.8283473787584896e-28,6.9843814925934291e-28,1.6254324890782242e-18,0.0,9.592420825051393e-25,1.3478370958786838e-23,1.8341710506646288e-13,1.8814747597253453e-13,1.4467486963359233e-15,8.8633978963672805e-19,1.4140252110547623e-20,2.5369132894266502e-18,3.5495933324858929e-20,4.5193598905787075e-16,5.0226237062122472e-24,3.244131366007963e-27,1.00863716495781e-15,8.3424261396000558e-22,1.3249601942237438e-18,3.1485915112042041e-22,3.1918119844553019e-20,5.0933287335642477e-22,9.5100381731559018e-19,1.5165304251870142e-20,9.207749437491919e-21,1.4674914900109818e-22,3.8781907472126426e-19,6.1646951691548882e-21,8.8341049328755411e-26,2.512677670044968e-22,1.5781838414623274e-20,5.7102896835983536e-21,1.7645524507782213e-22,1.0484885505564829e-20,3.7186482826850487e-19,5.9320149524195481e-21,5.4167352215551922e-23,3.1378789763761186e-21,1.086091703610652e-19,1.7329354962941191e-21,1.3379956620660943e-23,7.5445472065694626e-22,2.5528177598029446e-20,4.0823401056140003e-22,2.8038751675096742e-24,1.5371371885320752e-22,5.0962842738626481e-21,8.1395694530842842e-23,5.1208683729104085e-25,2.739401846067015e-23,8.9190659741293299e-22,1.4228344840741741e-23,8.3796436123099101e-26,4.3791490028227969e-24,1.4031293208271998e-22,2.2352527365479476e-24,1.2509724401087164e-26,6.3946844499492915e-25,2.0234447776146307e-23,3.2123636353620506e-25,3.2040861300880343e-24
