Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H6(54),C2H5(67),C4H7(373),C2H6(343),C4H5X(454),C2H3(53),C4H7X(140),C4H7(68),C4H7X(145),C4H8(73),C4H7X(541),C4H9(85),C4H9X(153),C4H6a(453),C6H10(458),C4H5X(455),C4H8(187),SX(1011),C6H9(1002),SX(1012)
1.1707417078253233e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825826261,0.66999999999427295,1.7287529420177412e-21,1.5365401607256288e-24,2.5205433044497156e-18,4.4378774902177901e-32,9.5888690666136953e-36,1.5933665781457048e-39,0.0,2.5830726838764025e-40,0.0,5.7265979347670472e-12,5.7267563154332709e-12,8.0288246379502342e-17,2.0848323395252105e-20,3.1347294781010868e-19,2.2047314613595629e-18,6.7636696548885847e-21,1.5812132698695066e-22,1.1536572269236162e-20,3.5776613955415576e-25,6.0545585959561528e-22,3.0287545693495843e-23,2.6695432362104023e-22,1.3581810834487393e-21,4.1258948637059091e-27,6.8467159832418436e-24,4.4648853176224304e-24,2.8877687286324703e-25,5.4082542948013678e-29,3.1198075418197257e-29,2.1178198551221519e-30,1.0264645586794272e-22,5.9814521668450514e-41,7.6463126843600752e-40,5.8130794754379272e-40
1.22586234337381e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322825826258,0.6699999999942714,1.8505105698213277e-21,1.7519999732434782e-24,2.6640931553187785e-18,4.4456075162335837e-32,1.1256388039723013e-35,1.8414430541912657e-39,0.0,2.9819934693300605e-40,0.0,5.728060675946222e-12,5.7282290725645771e-12,8.5367472161338803e-17,2.0907029792489287e-20,3.1505595580951289e-19,2.3484663526691947e-18,7.1798767368783673e-21,1.1621729628165465e-22,1.2892620941043473e-20,3.9618563821409511e-25,6.0573524392654186e-22,3.0806565830657844e-23,2.7426453308512696e-22,1.4580260213491571e-21,3.2952303140388761e-27,7.3210607307595131e-24,4.9821098226522012e-24,3.2202608331504252e-25,6.0818130121942573e-29,3.5083647420677341e-29,2.296340334409509e-30,1.0747924150637046e-22,7.0154459180390505e-41,9.04102644495917e-40,6.7968555400514345e-40
1.2754709153674478e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625611,0.66999999999427062,1.9603956998078977e-21,1.9590465928466086e-24,2.7932497965609587e-18,4.4511336548112517e-32,1.2910261408411187e-35,2.0833680987993432e-39,0.0,3.3706939489646096e-40,0.0,5.7289905527745735e-12,5.7291679672085495e-12,8.9940628497021822e-17,2.0949296272205784e-20,3.1618984245551315e-19,2.4781395372836528e-18,7.5544210314701347e-21,9.4598848926478551e-23,1.4177523177891216e-20,4.3206509465535807e-25,6.0591455449104758e-22,3.1257573215194538e-23,2.8070591962222875e-22,1.5482530480906171e-21,2.9592498224001966e-27,7.5746043949485953e-24,5.4704907120770525e-24,3.5341377264423478e-25,6.724418952051134e-29,3.8790673480033707e-29,2.4590842320570165e-30,1.1182874659063749e-22,8.0448259437471062e-41,1.0437374942456438e-39,7.7688130336830451e-40
1.3250794873610856e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625472,0.66999999999427007,2.070512110602703e-21,2.1785718100486632e-24,2.9223630416501324e-18,4.4557329701993847e-32,1.4715448091661764e-35,2.3434533754489382e-39,0.0,3.7882586123868199e-40,0.0,5.7296597037858092e-12,5.7298461383483404e-12,9.4515029144696521e-17,2.0984831713045882e-20,3.1699035057188872e-19,2.6080491280592993e-18,7.9288862195036596e-21,1.9566644373696905e-22,1.5523420441624909e-20,4.6911897010721086e-25,6.0604475091963765e-22,3.169610048806301e-23,2.8704127088363766e-22,1.6387557574815063e-21,4.8967374609885586e-27,6.5589889005682191e-24,5.9802277802430327e-24,3.8616746937027859e-25,7.40158502153415e-29,4.2697079958180673e-29,2.6235340895465468e-30,1.1617824068187537e-22,9.1724923637094986e-41,1.1974586723354563e-39,8.8255520336358061e-40
1.3688509951549894e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625395,0.66999999999426951,2.1678303001180238e-21,2.382652152302239e-24,3.0362446524266164e-18,4.4588365946924445e-32,1.6438678432314613e-35,2.58839391010254e-39,0.0,4.18124630976302e-40,0.0,5.7300897161221986e-12,5.7302841108958573e-12,9.8551956215759578e-17,2.1008733915982062e-20,3.1771144114452053e-19,2.722833797147218e-18,8.2592047652003817e-21,1.2620770574042624e-22,1.6761560637190463e-20,5.027441761259334e-25,6.0612865752785604e-22,3.2074796362426492e-23,2.9255845035827355e-22,1.7187943143739668e-21,3.3822413845535707e-27,7.2923388302771798e-24,6.4474790908897679e-24,4.1618607451144381e-25,8.0278185038548831e-29,4.6309679246964811e-29,2.7698762515106593e-30,1.2001597839985348e-22,1.0252687312066733e-40,1.3453399616850917e-39,9.8303832945165623e-40
1.4126225029488932e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625322,0.66999999999426918,2.2652715852249022e-21,2.5964850600037941e-24,3.1500861887856106e-18,4.4612971328946942e-32,1.8288471337310569e-35,2.8481671118163328e-39,0.0,4.5977842366754187e-40,0.0,5.730409640601938e-12,5.7306119965479866e-12,1.0258940189781546e-16,2.1027661879890433e-20,3.1837946478677151e-19,2.8377415545508233e-18,8.58942736737717e-21,-1.428424118913236e-24,1.8047103279836909e-20,5.3720398348709723e-25,6.0619119941462575e-22,3.2447048887031815e-23,2.9801917467643927e-22,1.7989723200713043e-21,8.9054259313406328e-28,8.6216500657801875e-24,6.9309110945603522e-24,4.4723964740039571e-25,8.6810332628179835e-29,5.0077937767391238e-29,2.9172433947363887e-30,1.2385372084295518e-22,1.1415979501821996e-40,1.5051943142812168e-39,1.0904850675457963e-39
1.456394010742797e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625272,0.66999999999426896,2.362816262055525e-21,2.8200832890630144e-24,3.2638858212974586e-18,4.4636328327174326e-32,2.0268787370654317e-35,3.1231022183003434e-39,0.0,5.038384029985051e-40,0.0,5.7306469781423359e-12,5.7308572959770601e-12,1.0662723293514245e-16,2.1046000703148203e-20,3.187055421130839e-19,2.9527508080168592e-18,8.9195435979091854e-21,1.2016647211565713e-22,1.9380015157977541e-20,5.7246280776716847e-25,6.0623776666830037e-22,3.2813573960842783e-23,3.0343274349445254e-22,1.8792635301186406e-21,3.6150803912816006e-27,7.382041155656298e-24,7.4303177028702852e-24,4.7931500611311027e-25,9.3612553118672493e-29,5.4002006483232186e-29,3.0655185317690616e-30,1.2769143806369282e-22,1.2665425306671973e-40,1.6774894240335369e-39,1.2050531214995491e-39
1.5001655185367008e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625234,0.66999999999426885,2.460448555994984e-21,3.0534573555084795e-24,3.3776421183433945e-18,4.4656079155332776e-32,2.2383547208016145e-35,3.4135306618754426e-39,0.0,5.5035609405444537e-40,0.0,5.7308233271414926e-12,5.7310416073893517e-12,1.1066534467272054e-16,2.1061580809812402e-20,3.189403677077404e-19,3.0678440330649597e-18,9.2495451999451344e-21,2.5612684670058971e-22,2.0760265629215799e-20,6.0848627326109001e-25,6.0627267011870325e-22,3.317556826440875e-23,3.0880695504152691e-22,1.9596457813924043e-21,6.2519864803579172e-27,5.9923716875597836e-24,7.9454948533415971e-24,5.1239909818630649e-25,1.0068506465593612e-28,5.8082012138507489e-29,3.2145978459854534e-30,1.31529155708161e-22,1.4004061076299165e-40,1.8626902356636955e-39,1.3268928456463263e-39
1.5439370263306046e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625211,0.66999999999426862,2.5581558503524686e-21,3.296615611225361e-24,3.4913540663720263e-18,4.4667987510200248e-32,2.4636757957605155e-35,3.7197859487311211e-39,0.0,5.99383386291495e-40,0.0,5.7309539192840977e-12,5.7311801623359225e-12,1.1470366330549394e-16,2.1070625652959203e-20,3.1945720329177589e-19,3.1830072064557519e-18,9.579426420757482e-21,4.6254192328926828e-23,2.218782680966924e-20,6.4524118238110867e-25,6.0629886386937039e-22,3.3534216725444327e-23,3.1414820079596058e-22,2.0401009610242025e-21,1.4266779172523713e-27,8.161982695190816e-24,8.4762405155510662e-24,5.4647900086791625e-25,1.0802804426704157e-28,6.2318057759133547e-29,3.3643901507500756e-30,1.3536690943509809e-22,1.5434903760920139e-40,2.0612589090430846e-39,1.4561472540369565e-39
1.5877085341245084e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625189,0.66999999999426851,2.6559268936146837e-21,3.5495647759656741e-24,3.6050208801926824e-18,4.4678628415975495e-32,2.703231328980327e-35,4.0422034908989869e-39,0.0,6.5097246939440371e-40,0.0,5.7310505522701001e-12,5.731284758415108e-12,1.1874213166780538e-16,2.1078817283543868e-20,3.1982340403037475e-19,3.2982275724345299e-18,9.9091828490811218e-21,-6.5964301211212884e-23,2.3662672256169348e-20,6.8269556959790192e-25,6.0631858414458023e-22,3.3889631417782263e-23,3.1946201549236368e-22,2.1206138326460522e-21,-5.6366145362689849e-28,9.3245706691841614e-24,9.0223548441931308e-24,5.8154193104883816e-25,1.1564163995261897e-28,6.6710229628039906e-29,3.5148149414771158e-30,1.3920464945394815e-22,1.6960952800048318e-40,2.2736547256578706e-39,1.5929526106596027e-39
1.6314800419184122e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625173,0.6699999999942684,2.7537525687971226e-21,3.8123101094959406e-24,3.7186420021207808e-18,4.469320740356356e-32,2.9573849800017677e-35,4.3811206147752224e-39,0.0,7.0517580801418784e-40,0.0,5.7311216131779529e-12,5.7313637826344316e-12,1.2278070912015628e-16,2.1090647424637733e-20,3.1969889476119909e-19,3.413494749489415e-18,1.0238811376401733e-20,2.6845941432365367e-22,2.51847773467429e-20,7.2081866146845536e-25,6.0633339777183751e-22,3.4241916337904398e-23,3.2475295513531818e-22,2.2011719316866161e-21,7.2864239926102706e-27,5.8868401189759786e-24,9.5836402064988084e-24,6.1757524703735873e-25,1.2352597206950235e-28,7.1258598082703072e-29,3.6658016798077541e-30,1.4304234189083511e-22,1.8585188215343358e-40,2.5003340704159606e-39,1.7374384455267445e-39
1.6902046906651244e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258262515,0.66999999999426829,2.8850720350449918e-21,4.1802086606411631e-24,3.8710056503805937e-18,4.4702164672442106e-32,3.321969931537439e-35,4.8623280618270219e-39,0.0,7.8209473068347992e-40,0.0,5.7311880632958112e-12,5.7314409167215302e-12,1.2819905457008147e-16,2.1097484438091933e-20,3.2006053791557449e-19,3.5682001751600159e-18,1.0680841899564345e-20,1.3260107901947186e-22,2.7301053955380903e-20,7.7296413119364138e-25,6.0634771355124666e-22,3.4711905727382361e-23,3.318217425237802e-22,2.30930311932602e-21,3.2545864831247956e-27,7.2920646517611882e-24,1.0360159683395538e-23,6.6742061554008125e-25,1.3452917514338252e-28,7.7606223403762144e-29,3.8691433957253903e-30,1.4819113008942979e-22,2.0923694495475028e-40,2.827680444629602e-39,1.9435624975143444e-39
1.7489293394118365e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625139,0.66999999999426818,3.0164639602245836e-21,4.565754100840467e-24,4.0232855825050987e-18,4.4709094181781435e-32,3.7145007513603797e-35,5.3746653437401339e-39,0.0,8.639421931974765e-40,0.0,5.7312312381085484e-12,5.7314947757055489e-12,1.3361748612681823e-16,2.1102768668321457e-20,3.2034004194148303e-19,3.7229600979155037e-18,1.1122633794115042e-20,2.7930659209739095e-23,2.9502297203675728e-20,8.2619208238885348e-25,6.0635755429702747e-22,3.5178814367571709e-23,3.3886328619103815e-22,2.4174768729433121e-21,1.363549238246351e-27,8.3747275857457017e-24,1.1163169367439046e-23,7.1896037662318731e-25,1.4602005825430273e-28,8.4235210886665685e-29,4.0732572207487422e-30,1.5333990793649182e-22,2.3451345842574746e-40,3.1826389136314755e-39,2.1640130516698957e-39
1.8203743996107686e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625134,0.66999999999426818,3.1764003263276779e-21,5.0586134746616359e-24,4.208437558331198e-18,4.4718235140187091e-32,4.2308900904496554e-35,6.0411506988032115e-39,0.0,9.7035020960266812e-40,0.0,5.7312622381140431e-12,5.7315387743864014e-12,1.4020967850999715e-16,2.1110030840270593e-20,3.2038850390347792e-19,3.9112991793233909e-18,1.1659797394103503e-20,1.389535977424574e-22,3.2294845341491315e-20,8.9231757237236175e-25,6.06365410394759e-22,3.5743364274197691e-23,3.474011830591342e-22,2.5491183834785841e-21,4.1919829104616742e-27,7.2359604956532413e-24,1.2175179009492306e-23,7.839067074832694e-25,1.6065777080533741e-28,9.2679611497480038e-29,4.322476434760413e-30,1.5960394347618337e-22,2.6791694838638328e-40,3.6532709076942863e-39,2.4519066420301346e-39
1.8918194598097008e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625139,0.66999999999426829,3.3364152915619492e-21,5.5776033783002423e-24,4.3934644391562109e-18,4.4725028759347644e-32,4.7913922734723027e-35,6.7564276932796336e-39,0.0,1.0844758433289646e-39,0.0,5.731278488771628e-12,5.7315680238616093e-12,1.468019028810012e-16,2.1115400234350538e-20,3.2041632179934424e-19,4.0996845831252831e-18,1.2196600735153071e-20,2.2711954048021471e-22,3.5212985526989194e-20,9.5984300535854456e-25,6.063704508333018e-22,3.6305266084298385e-23,3.5591471502157359e-22,2.6807792278014118e-21,5.4409509579997048e-27,6.3313418949028885e-24,1.3224913969656e-23,8.5126605734231603e-25,1.7601772853365877e-28,1.0154071148907432e-28,4.5725253210642232e-30,1.6586798665315454e-22,3.0434906596841921e-40,4.1682823895231015e-39,2.7618247454681563e-39
1.963264520008633e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625134,0.66999999999426829,3.4964985066888069e-21,6.1227255448637648e-24,4.5783658973730911e-18,4.4727362338160956e-32,5.397516442592931e-35,7.5219937538986635e-39,0.0,1.2065523356733658e-39,0.0,5.7312860689226403e-12,5.7315886029262615e-12,1.5339412978508933e-16,2.1116983972725766e-20,3.2063346051809719e-19,4.2881035488549333e-18,1.2733041764057835e-20,9.4679478606935413e-23,3.8256627460379197e-20,1.0286661040062301e-24,6.0637383540630669e-22,3.6865459278699868e-23,3.644099378718041e-22,2.8124428290633075e-21,2.1858055676508502e-27,7.6974408561919299e-24,1.4311578277789e-23,9.2098751089305213e-25,1.9210008409496854e-28,1.1081860288805438e-28,4.8232702097783912e-30,1.7213205160912031e-22,3.4393389764834175e-40,4.7295753422305082e-39,3.0941756917275138e-39
2.034709580207565e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625123,0.66999999999426829,3.6566423036919565e-21,6.6939790127258879e-24,4.7631417744721937e-18,4.4729293673407372e-32,6.050796212887191e-35,8.3393494562054296e-39,0.0,1.3368135559381829e-39,0.0,5.7312885671427058e-12,5.7316041001307716e-12,1.599863418340651e-16,2.1118299197910814e-20,3.2077936511577914e-19,4.4765464107330135e-18,1.3269119372619345e-20,1.0875439605933683e-23,4.1425682486184553e-20,1.0986922517561327e-24,6.0637624726421437e-22,3.7424133120319459e-23,3.7289128418356981e-22,2.944097307603329e-21,1.1005643937374315e-27,8.5621033759648676e-24,1.5434393100500717e-23,9.930212489409291e-25,2.089049447742623e-28,1.2051335155032958e-28,5.0746044717799444e-30,1.7839610607282543e-22,3.867940441708114e-40,5.3390289518798804e-39,3.4493328976812586e-39
2.1061546404064972e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625128,0.66999999999426829,3.8168415670814505e-21,7.2913608698991541e-24,4.9477920215270273e-18,4.4733284165979729e-32,6.7526873338463708e-35,9.2099988457453903e-39,0.0,1.4754938592760621e-39,0.0,5.7312879656980547e-12,5.7316164977288772e-12,1.6657852942305581e-16,2.1121469263187569e-20,3.2070124771544334e-19,4.6650063628447489e-18,1.3804833060486388e-20,1.3468813351212097e-22,4.472006325261257e-20,1.1698333201064965e-24,6.0637806472465535e-22,3.7981454896887097e-23,3.8136191251616647e-22,3.0757342308438797e-21,4.2690204775834659e-27,7.2884714551457827e-24,1.6592594479822062e-23,1.0673184037810139e-24,2.264323846588251e-28,1.306250041827247e-28,5.3264423810844385e-30,1.8466013996838743e-22,4.3305080428115031e-40,5.9985025091346272e-39,3.8276405182573495e-39
2.1775997006054293e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625128,0.66999999999426829,3.9770931003517102e-21,7.9148670037361003e-24,5.1323166397292247e-18,4.4735145869781986e-32,7.5046413910549975e-35,1.0135447064450266e-38,0.0,1.6228278241244526e-39,0.0,5.7312855092371588e-12,5.7316270403614522e-12,1.7317068652130496e-16,2.1122809763989095e-20,3.207299134711709e-19,4.8534788486618315e-18,1.4340182605368385e-20,1.4011726118032021e-22,4.8139682957432433e-20,1.2420063384588599e-24,6.0637952622839674e-22,3.8538077506862281e-23,3.8982414172006636e-22,3.2073472150032096e-21,3.5966679685172435e-27,7.2335168782664324e-24,1.7785430805948921e-23,1.1438308975600193e-24,2.4468245821813438e-28,1.4115359617612277e-28,5.5787120452312815e-30,1.9092419243562861e-22,4.8282437761129031e-40,6.7098386450857609e-39,4.2294199730017762e-39
2.2490447608043615e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625128,0.66999999999426829,4.1373951359538819e-21,8.5644918632258614e-24,5.3167156777643705e-18,4.4733294496519578e-32,8.3080852300575186e-35,1.1117200258823447e-38,0.0,1.7790502385319345e-39,0.0,5.7312817431499445e-12,5.7316362734159429e-12,1.7976281048628719e-16,2.1120930785882112e-20,3.2099426461459619e-19,5.0419609746983261e-18,1.4875168049059728e-20,-9.878622527343616e-23,5.1684455462112817e-20,1.3151366080871595e-24,6.063807369264048e-22,3.9094321079268862e-23,3.9827941480556608e-22,3.3389323343014319e-21,-2.2191174847797276e-27,9.6942239841998241e-24,1.9012171425164006e-23,1.2225119928975108e-24,2.6365519652921992e-28,1.5209914942816402e-28,5.8313598902465304e-30,1.9718826977320225e-22,5.3623309068639353e-40,7.4748513521005637e-39,4.6549568551682308e-39
2.391934881202226e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625128,0.66999999999426829,4.4581439340407355e-21,9.9420733463826428e-24,5.6851372383639517e-18,4.4737885060503332e-32,1.0074878428662671e-34,1.3255644175683399e-38,0.0,2.1190990353523406e-39,0.0,5.7312720171107577e-12,5.7316525457989443e-12,1.9294695061004649e-16,2.1124492330901417e-20,3.2083375311576171e-19,5.4189429045931317e-18,1.5944046970619806e-20,9.5307555678769149e-23,5.9149115043398965e-20,1.4639920479123993e-24,6.063827385016393e-22,4.0204539224431863e-23,4.1517383776006639e-22,3.6020069514270955e-21,3.2074354022081656e-27,7.6965672861802708e-24,2.1564503521392608e-23,1.3861969146733079e-24,3.0376875715617085e-28,1.7524120736451856e-28,6.3376104265686711e-30,2.0971634196623799e-22,6.5442377553055268e-40,9.1730781568648466e-39,5.5783527778558758e-39
2.53482500160009e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625128,0.66999999999426829,4.7790855276192328e-21,1.14240498152577e-23,6.0530573084354688e-18,4.4740496269927968e-32,1.2063667387130234e-34,1.5637367567295073e-38,0.0,2.4975165163864785e-39,0.0,5.7312599657896787e-12,5.731666493084228e-12,2.0613094408644514e-16,2.1126371157883081e-20,3.2074813287401581e-19,5.7959428814356426e-18,1.7011471366078303e-20,1.981950177694949e-22,6.7113357307050997e-20,1.6159126008804213e-24,6.06384295799655e-22,4.1313257059997051e-23,4.3204989153919052e-22,3.8649453567099526e-21,5.3648587870446729e-27,6.6376113915772508e-24,2.4244057311559698e-23,1.5580192130478954e-24,3.4677313858347498e-28,2.000512513219316e-28,6.8449364350248068e-30,2.2224442996668068e-22,7.8854107518981348e-40,1.1107259491605014e-38,6.5996478455648089e-39
2.8206052423958186e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582625128,0.66999999999426829,5.4215471404117783e-21,1.470084909831621e-23,6.787396534080009e-18,4.4741075527582249e-32,1.6764447261946294e-34,2.1200018782360001e-38,0.0,3.3802703443855553e-39,0.0,5.7312346729418756e-12,5.7316931979762267e-12,2.3249846306927931e-16,2.1126113641701958e-20,3.2085016390598621e-19,6.5499623792904422e-18,1.9141965852502563e-20,1.1481213412089787e-22,8.453664387678876e-20,1.9266959194393271e-24,6.0638718256491841e-22,4.3528118759259224e-23,4.6576352163221231e-22,4.3903695457545771e-21,3.2441799297695696e-27,7.4967265134425147e-24,2.9954850184457358e-23,1.92415823664466e-24,4.4145450342388796e-28,2.5467556139276352e-28,7.8617749313819835e-30,2.4730063708562733e-22,1.1096716245070976e-39,1.5761918092804952e-38,8.9441887662483589e-39
