Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215)
6.836898107581506e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43214035038039095,0.05985949551204691,0.0030110421162216567,2.600208424321604e-06,2.7383404107918168e-05,0.10347439626580306,0.039587070296650304,2.574701562467627e-05,1.0449273215446995e-09,0.0014994148892897886,4.6510580965426444e-11,0.0006119014433797908,3.3483193590216512e-09,4.155619548721914e-09,4.404669984879949e-09,1.7097955326824506e-10,1.284384648800682e-08,4.6333701287634265e-05,0.0041967462158846456,6.487690568530704e-07,0.0007186843560685003,3.038293804702698e-11,1.1232055592569368e-09,1.5358125070286403e-07,2.403888812946182e-07,0.000923460066252558,0.012298947854014006,6.021924611053331e-07,0.002022176761383673,7.332499281760117e-05,1.1968699813268414e-07,1.1981496048227981e-09,2.901480453242972e-10,1.2037679357768637e-12,4.5345000000619625e-09,5.1404929738309715e-06
6.839853264804592e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43212916623310355,0.05984395334403618,0.0030085035952307094,2.5994461359126994e-06,2.737574004183176e-05,0.10350695675397327,0.03959215759011761,2.57372131710277e-05,1.045708961470868e-09,0.001499132926357225,4.652666242961275e-11,0.0006119504613248511,3.3502036954009625e-09,4.1531269100303036e-09,4.405588360078607e-09,1.7097005768787366e-10,1.283896491624965e-08,4.63805243318728e-05,0.004195547837262727,6.476415296296522e-07,0.0007187751030750089,3.033480466977437e-11,1.1220475782987327e-09,1.537538270767474e-07,2.4067229770423073e-07,0.0009244082280599402,0.01230970283105719,6.022532043909931e-07,0.0020227609671451684,7.339909289978485e-05,1.1969928101590458e-07,1.1977833002518804e-09,2.902214638812448e-10,1.2033728402158466e-12,4.53352995872542e-09,5.1455270843024125e-06
6.842512906305369e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.432119100991273,0.05982996907519888,0.003006220868410698,2.59876028320173e-06,2.7368844505228456e-05,0.10353625284683136,0.03959673226545483,2.5728396119471993e-05,1.0464124579780717e-09,0.001498879262004443,4.654117811454687e-11,0.0006119945590355143,3.3519030983074575e-09,4.1508853845543915e-09,4.4064144096879125e-09,1.7096149331107042e-10,1.2834573144253422e-08,4.642273163134029e-05,0.004194469607417357,6.466289261759915e-07,0.000718856728841177,3.029157067872861e-11,1.1210065006280528e-09,1.5390922817194516e-07,2.4092744960265106e-07,0.0009252616780106011,0.012319381630618416,6.023078123288904e-07,0.0020232865632935624,7.346588830781603e-05,1.1971032330928395e-07,1.1974537352136639e-09,2.902875016182835e-10,1.2030174321373501e-12,4.532657273725584e-09,5.150064913689019e-06
6.845172547806146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4321090362172036,0.05981598829418121,0.003003939979825523,2.598074626404048e-06,2.7361950979128508e-05,0.10356554103373458,0.03960130325993302,2.5719583950200544e-05,1.047115973785473e-09,0.0014986256945183588,4.6555733978548756e-11,0.0006120386392847872,3.353605821640036e-09,4.1486456077896764e-09,4.40723999719805e-09,1.7095291157202762e-10,1.2830182927995658e-08,4.6465002076320225e-05,0.004193391672077382,6.456183740616371e-07,0.0007189383105456171,3.024841800958976e-11,1.1199664688163883e-09,1.5406470722702584e-07,2.411826744690155e-07,0.0009261152264806551,0.012329059783594758,6.023623625175617e-07,0.0020238119804052743,7.353278364688469e-05,1.1972135396012836e-07,1.1971242734831224e-09,2.9035350246329327e-10,1.202662192407654e-12,4.531784922287929e-09,5.154609507242434e-06
6.847832189306924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43209897191365054,0.059802011000266074,0.003001660927911849,2.597389165465123e-06,2.7355059462913934e-05,0.10359482131588885,0.03960587057668473,2.5710776660286064e-05,1.0478195087093953e-09,0.0014983722238639376,4.6570330061886826e-11,0.0006120827020803586,3.355311869716012e-09,4.14640757656569e-09,4.408065122881288e-09,1.7094431249598454e-10,1.2825794267096625e-08,4.650733575267914e-05,0.004192314031199322,6.446098680551772e-07,0.0007190198482162251,3.02053464661022e-11,1.1189274817419693e-09,1.5422026417952548e-07,2.4143797220372373e-07,0.000926968873167267,0.0123387372874963,6.024168550115682e-07,0.002024337218529438,7.359977905286695e-05,1.1973237297945096e-07,1.1967949150333034e-09,2.9041946643560583e-10,1.2023071208167612e-12,4.530912904311804e-09,5.159160874093185e-06
6.850491830807701e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320889080833658,0.059788037192736565,0.0029993837111077113,2.596703900330418e-06,2.7348169955966743e-05,0.10362409369449939,0.039610434218839786,2.5701974246802505e-05,1.0485230625663057e-09,0.001498118850006136,4.658496640483644e-11,0.000612126747429906,3.3570212468605233e-09,4.144171287724468e-09,4.40888978700966e-09,1.7093569610815193e-10,1.2821407161177631e-08,4.654973274631673e-05,0.004191236684739663,6.43603402941883e-07,0.0007191013418818389,3.016235584560497e-11,1.117889538284474e-09,1.543758989672462e-07,2.416933427083117e-07,0.0009278226177674974,0.012348414139835763,6.024712898645883e-07,0.002024862277715185,7.366687466168643e-05,1.197433803782686e-07,1.1964656598374543e-09,2.904853935519998e-10,1.201952217150963e-12,4.530041219697746e-09,5.16371902337462e-06
6.853151472308478e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320788447290997,0.059774066870875796,0.0029971083278525113,2.596018830945393e-06,2.734128245766894e-05,0.10365335817077125,0.03961499418952526,2.569317670682504e-05,1.049226635172814e-09,0.0014978655729099048,4.6599643047679796e-11,0.0006121707753411022,3.358733957403244e-09,4.141936738120499e-09,4.409713989855008e-09,1.7092706243371165e-10,1.2817021609861015e-08,4.659219314314807e-05,0.004190159632654849,6.425989735235376e-07,0.0007191827915704524,3.0119445956686e-11,1.1168526373246521e-09,1.5453161152854275e-07,2.4194878588480903e-07,0.0009286764599792615,0.012358090338127544,6.025256671326065e-07,0.0020253871580116416,7.373407060933173e-05,1.19754376167691e-07,1.1961365078695663e-09,2.905512838321843e-10,1.2015974812049768e-12,4.529169868346025e-09,5.1682839642228976e-06
6.855811113809256e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43206878185360026,0.059760100033967,0.0029948347765870183,2.5953339572555018e-06,2.7334396967402525e-05,0.1036826147459093,0.03961955049186545,2.5684384037430085e-05,1.0499302263456731e-09,0.0014976123925401887,4.6614360030706234e-11,0.0006122147858216148,3.360450005669033e-09,4.1397039246206646e-09,4.4105377316890705e-09,1.7091841149781692e-10,1.2812637612770113e-08,4.66347170291264e-05,0.004189082874901297,6.415965746179919e-07,0.000719264197309587,3.0076616610359435e-11,1.1158167777443605e-09,1.5468740180109122e-07,2.422043016336953e-07,0.0009295303995006276,0.01236776587988843,6.025799868711214e-07,0.002025911859467919,7.380136703183354e-05,1.1976536035874113e-07,1.1958074591029134e-09,2.906171372971734e-10,1.2012429127743264e-12,4.528298850155538e-09,5.172855705776982e-06
6.858470755310033e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320587194596125,0.05974613668129349,0.0029925630557533674,2.5946492792061956e-06,2.732751348454947e-05,0.10371186342111804,0.03962410312898193,2.567559623569528e-05,1.0506338359017786e-09,0.0014973593088619252,4.6629117394211855e-11,0.000612258778879104,3.3621693959856242e-09,4.137472844104179e-09,4.4113610127834476e-09,1.7090974332559237e-10,1.2808255169529288e-08,4.667730449025061e-05,0.0041880064114353755,6.405962010593191e-07,0.0007193455591278295,3.0033867604531627e-11,1.114781958426974e-09,1.548432697221478e-07,2.4245988985566647e-07,0.0009303844360288676,0.012377440762638539,6.026342491330253e-07,0.0020264363821331285,7.386876406525682e-05,1.1977633296235308e-07,1.1954785135102487e-09,2.906829539637073e-10,1.2008885116456106e-12,4.527428165026097e-09,5.177434257178624e-06
6.86113039681081e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320486575498786,0.05973217681213867,0.0029902931637950567,2.5939647967429197e-06,2.732063200849177e-05,0.10374110419760155,0.0396286521039935,2.56668132986995e-05,1.0513374636581695e-09,0.0014971063218400438,4.664391517849944e-11,0.0006123027545212223,3.363892132689771e-09,4.135243493462526e-09,4.412183833409531e-09,1.70901057942134e-10,1.280387427976389e-08,4.671995561253446e-05,0.004186930242213427,6.395978476979726e-07,0.0007194268770535668,2.99911987429577e-11,1.113748178257111e-09,1.549992152299099e-07,2.4271555045310317e-07,0.0009312385692618655,0.012387114983899898,6.02688453973059e-07,0.0020269607260563743,7.39362618457314e-05,1.1978729398958355e-07,1.1951496710654086e-09,2.9074873384926046e-10,1.2005342776107712e-12,4.52655781285847e-09,5.182019627572366e-06
6.863790038311588e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43203859612713935,0.05971822042578604,0.0029880250991569475,2.593280509811115e-06,2.73137525386114e-05,0.10377033707656357,0.03963319742001625,2.565803522352285e-05,1.0520411094320268e-09,0.0014968534314394706,4.665875342387859e-11,0.0006123467127556165,3.365618220116569e-09,4.133015869599414e-09,4.413006193838552e-09,1.7089235537250917e-10,1.2799494943100269e-08,4.676267048201407e-05,0.004185854367191752,6.386015094004773e-07,0.0007195081511141084,2.994860984312344e-11,1.1127154361203046e-09,1.551552382624915e-07,2.4297128332725854e-07,0.000932092798898547,0.012396788541196031,6.027426014478674e-07,0.002027484891286751,7.400386050944426e-05,1.1979824345150036e-07,1.194820931742218e-09,2.9081447697594277e-10,1.2001802104706856e-12,4.525687793551701e-09,5.186611826105519e-06
6.866449679812365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43202853519413253,0.059704267521519194,0.002985758860285264,2.5925964183562196e-06,2.7306875074290318e-05,0.10379956205920773,0.039637739080163534,2.564926200724668e-05,1.052744773040675e-09,0.0014966006376251216,4.6673632170665663e-11,0.0006123906535899272,3.3673476625979384e-09,4.130789969430704e-09,4.41382809434162e-09,1.7088363564175675e-10,1.2795117159165745e-08,4.680544918477915e-05,0.004184778786326612,6.376071810492984e-07,0.0007195893813375722,2.990610070985595e-11,1.1116837309034945e-09,1.5531133875687353e-07,2.4322708837807227e-07,0.0009329471246369975,0.01240646143205382,6.027966916107879e-07,0.002028008877873349,7.407156019260808e-05,1.1980918135899793e-07,1.1944922955132226e-09,2.908801833624995e-10,1.1998263100166893e-12,4.524818107004518e-09,5.191210861928154e-06
6.869109321313142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43201847475359273,0.059690318098621804,0.0029834944456275914,2.5919125223236644e-06,2.7299999614910517e-05,0.10382877914673716,0.039642277087545925,2.564049364695356e-05,1.0534484543015806e-09,0.0014963479403619087,4.668855145918357e-11,0.0006124345770317876,3.3690804644742573e-09,4.1285657898843684e-09,4.414649535189677e-09,1.7087489877488705e-10,1.279074092758862e-08,4.6848291806947376e-05,0.004183703499574238,6.366148575429992e-07,0.0007196705677527154,2.986367114046001e-11,1.1106530614951356e-09,1.5546751665070394e-07,2.434829655075446e-07,0.0009338015461749748,0.012416133654003004,6.028507245146254e-07,0.0020285326858652496,7.413936103148661e-05,1.1982010772302623e-07,1.1941637623516504e-09,2.9094585302404254e-10,1.1994725760364099e-12,4.523948753117674e-09,5.195816744193104e-06
6.87176896281392e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4320084148082531,0.05967637215637765,0.0029812318536328736,2.5912288216588782e-06,2.7293126159853937e-05,0.10385798834035466,0.0396468114452713,2.5631730139727293e-05,1.054152153032354e-09,0.0014960953396147359,4.670351132976164e-11,0.000612478483088824,3.370816630090645e-09,4.126343327900412e-09,4.415470516653482e-09,1.7086614479688194e-10,1.2786366247998153e-08,4.689119843464204e-05,0.004182628506890818,6.35624533796135e-07,0.0007197517103869479,2.98213209526735e-11,1.1096234267845685e-09,1.556237718825105e-07,2.437389146180789e-07,0.0009346560632117588,0.012425805204574314,6.029047002161916e-07,0.0020290563153115317,7.420726316241681e-05,1.1983102255468012e-07,1.1938353322318116e-09,2.9101148598158986e-10,1.1991190083319917e-12,4.52307973179105e-09,5.200429482055938e-06
6.874428604314697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43199835536084447,0.059662429694070575,0.0029789710827514133,2.590545316307286e-06,2.7286254708502556e-05,0.10388718964126285,0.03965134215644479,2.5622971482652925e-05,1.0548558690507478e-09,0.0014958428353485005,4.6718511822735927e-11,0.0006125223717686576,3.372556163786686e-09,4.124122580430838e-09,4.416291039003652e-09,1.7085737373269469e-10,1.2781993120024556e-08,4.6934169154033264e-05,0.004181553808232512,6.346362047390469e-07,0.0007198328092677046,2.9779049963462774e-11,1.1085948256622293e-09,1.5578010438944046e-07,2.439949356094563e-07,0.00093551067544656,0.012435476081301087,6.02958618770604e-07,0.0020295797662612637,7.427526672176741e-05,1.198419258648857e-07,1.1935070051266039e-09,2.9107708225721507e-10,1.1987656067034428e-12,4.522211042922499e-09,5.205049084674966e-06
6.877088245815474e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319882964140938,0.05964849071098454,0.0029767121314348724,2.589862006214307e-06,2.727938526023832e-05,0.1039163830506639,0.039655869224168784,2.5614217672816728e-05,1.0555596021746573e-09,0.0014955904275280952,4.6733552978448907e-11,0.0006125662430789021,3.3742990699048883e-09,4.1219035444395715e-09,4.41711110251065e-09,1.7084858560725028e-10,1.277762154329899e-08,4.6977204051341424e-05,0.00418047940355544,6.336498653179215e-07,0.0007199138644238572,2.9736857967944704e-11,1.1075672570202637e-09,1.5593651410833103e-07,2.4425102838248223e-07,0.0009363653825773486,0.012445146281720408,6.030124802291165e-07,0.0020301030387635086,7.43433718459353e-05,1.19852817664467e-07,1.1931787810084055e-09,2.911426418654759e-10,1.1984123709365547e-12,4.521342686411852e-09,5.2096755612112196e-06
6.879747887316252e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43197823797072626,0.059634555206403574,0.002974454998136265,2.5891788913253563e-06,2.7272517814443206e-05,0.10394556856975971,0.03966039265154298,2.560546870730621e-05,1.0562633522221199e-09,0.001495338116118404,4.6748634837249275e-11,0.000612610097027164,3.37604535279739e-09,4.119686216902417e-09,4.41793070744478e-09,1.7083978044544506e-10,1.2773251517453551e-08,4.702030321278753e-05,0.004179405292815679,6.326655104947716e-07,0.0007199948758833467,2.9694744775577895e-11,1.1065407197519443e-09,1.560930009777761e-07,2.4450719284049347e-07,0.0009372201843032822,0.012454815803370694,6.030662846469321e-07,0.0020306261328673224,7.44115786713948e-05,1.1986369796447317e-07,1.1928506598514894e-09,2.9120816482375626e-10,1.1980593008287357e-12,4.520474662160064e-09,5.214308920828444e-06
6.882407528817029e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.431968180033466,0.05962062317961181,0.0029721996813099646,2.588495971585847e-06,2.7265652370499154e-05,0.10397474619975187,0.039664912441664306,2.559672458321011e-05,1.0569671190113162e-09,0.0014950859010843052,4.6763757439492155e-11,0.0006126539336210442,3.3777950168142357e-09,4.117470594806993e-09,4.418749854076175e-09,1.708309582721473e-10,1.276888304212126e-08,4.706346672461585e-05,0.004178331475969279,6.31683135247252e-07,0.0007200758436729889,2.9652710215065734e-11,1.1055152127512754e-09,1.5624956493562213e-07,2.447634288842066e-07,0.0009380750803246052,0.012464484643791778,6.031200320814622e-07,0.002031149048621756,7.447988733467499e-05,1.198745667759234e-07,1.192522641629668e-09,2.9127365115672414e-10,1.197706396188988e-12,4.519606970065055e-09,5.218949172693091e-06
6.885067170317806e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319581226050325,0.05960669462989345,0.0029699461794116962,2.587813246941186e-06,2.725878892778813e-05,0.10400391594184169,0.03966942859762698,2.5587985297618404e-05,1.0576709023605702e-09,0.001494833782390671,4.6778920825539056e-11,0.0006126977528681377,3.3795480663017816e-09,4.115256675152681e-09,4.41956854267482e-09,1.7082211911219656e-10,1.2764516116936062e-08,4.710669467313847e-05,0.004177257952972251,6.307027345686564e-07,0.0007201567678212313,2.961075408945936e-11,1.1044907349138746e-09,1.5640620591797768e-07,2.4501973641285244e-07,0.0009389300703400375,0.012474152800527558,6.031737225841948e-07,0.0020316717860758508,7.454829797231466e-05,1.19885424109567e-07,1.192194726314775e-09,2.913391008817585e-10,1.197353656807994e-12,4.5187396100249355e-09,5.223596325974307e-06
6.887726811818584e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319480656881433,0.05959276955653283,0.002967694490898538,2.587130717336779e-06,2.7251927485692097e-05,0.10403307779723008,0.03967394112252251,2.557925084762231e-05,1.0583747020883469e-09,0.0014945817600023668,4.679412503575758e-11,0.0006127415547760309,3.3813045056154468e-09,4.11304445495057e-09,4.420386773510542e-09,1.7081326299040435e-10,1.2760150741532811e-08,4.714998714468516e-05,0.004176184723780567,6.297243034679393e-07,0.0007202376483567676,2.9568876194843445e-11,1.1034672851369519e-09,1.56562923862809e-07,2.4527611532962e-07,0.0009397851540484015,0.012483820271124315,6.03227356207154e-07,0.002032194345278644,7.461681072091249e-05,1.1989626997630862e-07,1.1918669138802263e-09,2.914045140116244e-10,1.1970010824743635e-12,4.517872581941098e-09,5.228250389843922e-06
6.890386453319361e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4319380092855149,0.05957884795881432,0.0029654446142289193,2.586448382718025e-06,2.7245068043592998e-05,0.10406223176711765,0.03967845001943968,2.557052123031426e-05,1.059078518013254e-09,0.0014943298338842513,4.68093701105214e-11,0.0006127853393523049,3.383064339115566e-09,4.110833931223397e-09,4.421204546853005e-09,1.7080438993155366e-10,1.275578691554726e-08,4.719334422557879e-05,0.0041751117883501694,6.287478369695278e-07,0.000720318485306279,2.952707636256771e-11,1.1024448623182927e-09,1.567197187089918e-07,2.4553256553723477e-07,0.0009406403311505386,0.01249348705312883,6.03280933008829e-07,0.002032716726279165,7.46854257171513e-05,1.1990710438725523e-07,1.1915392043008439e-09,2.9146989057015926e-10,1.1966486730004613e-12,4.5170058857127895e-09,5.232911373476443e-06
6.893046094820138e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43192795339986034,0.059564929836022434,0.0029631965478626203,2.58576624303032e-06,2.7238210600872806e-05,0.10409137785270475,0.039682955291464574,2.556179644278794e-05,1.0597823499540437e-09,0.0014940780040011775,4.6824656090210475e-11,0.0006128291066045349,3.384827571156156e-09,4.108625101005494e-09,4.422021862971719e-09,1.7079549996039943e-10,1.275142463861606e-08,4.7236766002206e-05,0.004174039146636958,6.277733301132808e-07,0.0007203992786972826,2.948535441447048e-11,1.1014234653568347e-09,1.5687659039254985e-07,2.457890869340276e-07,0.0009414956013463966,0.012503153144091289,6.033344530434328e-07,0.002033238929126437,7.475414309772712e-05,1.1991792735319892e-07,1.191211597548817e-09,2.915352305805959e-10,1.196296428189573e-12,4.516139521236466e-09,5.237579286049046e-06
6.895705736320916e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43191789803388914,0.059551015187441735,0.0029609502902607715,2.5850842982190576e-06,2.7231355156913492e-05,0.10412051605519143,0.03968745694168052,2.5553076482138254e-05,1.0604861977296088e-09,0.001493826270317992,4.683998301521081e-11,0.000612872856540289,3.3865942060942694e-09,4.1064179613427346e-09,4.422838722136035e-09,1.7078659310166815e-10,1.2747063910376741e-08,4.728025256100723e-05,0.004172966798596801,6.268007779545693e-07,0.0007204800285589682,2.944371013791652e-11,1.1004030931535268e-09,1.5703353885003281e-07,2.460456794213846e-07,0.0009423509643346505,0.012512818541565641,6.033879163598665e-07,0.0020337609538694746,7.482296299935883e-05,1.1992873888484237e-07,1.190884093596105e-09,2.91600534053452e-10,1.1959443478238067e-12,4.515273488412461e-09,5.242254136741559e-06
6.898365377821693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43190784319030967,0.059537104012356894,0.002958705839885849,2.5844025482296265e-06,2.7224501711097003e-05,0.10414964637577723,0.03969195497316819,2.5544361345461363e-05,1.0611900611589843e-09,0.001493574632799534,4.685535092591421e-11,0.0006129165891671274,3.3883642482972696e-09,4.104212509292475e-09,4.423655124615143e-09,1.7077766938005818e-10,1.274270473046772e-08,4.7323803988400555e-05,0.004171894744185528,6.258301755640957e-07,0.0007205607349185743,2.940214335163797e-11,1.0993837446101893e-09,1.5719056402103903e-07,2.463023429041783e-07,0.000943206419816115,0.012522483243106211,6.034413230147729e-07,0.002034282800557289,7.489188555886437e-05,1.199395389932759e-07,1.1905566924178223e-09,2.916658010068646e-10,1.1955924317086627e-12,4.5144077871420846e-09,5.246935934736455e-06
6.90102501932247e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4318977888718289,0.05952319631005267,0.002956463195201677,2.5837209930074142e-06,2.7217650262805323e-05,0.10417876881566163,0.039696449389005475,2.5535651029854638e-05,1.0618939400613486e-09,0.0014933230914106383,4.687075986271849e-11,0.0006129603044926065,3.39013770212991e-09,4.102008741923509e-09,4.42447107067808e-09,1.7076872882023967e-10,1.2738347098528271e-08,4.736742037083392e-05,0.004170822983358935,6.248615180277539e-07,0.0007206413978025842,2.9360653899086265e-11,1.0983654186291393e-09,1.5734766584265023e-07,2.465590772817214e-07,0.0009440619674921288,0.012532147246269299,6.034946730666185e-07,0.002034804469238882,7.496091091310815e-05,1.1995032768945727e-07,1.1902293939875998e-09,2.917310314697908e-10,1.195240679662875e-12,4.51354241732149e-09,5.251624689218845e-06
6.903684660823248e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43188773508114886,0.0595092920798139,0.0029542223546734285,2.5830396324978007e-06,2.7210800811420427e-05,0.10420788337604375,0.03970094019226764,2.5526945532416702e-05,1.0625978342560228e-09,0.0014930716461161308,4.6886209866027465e-11,0.0006130040025242753,3.3919145719527207e-09,4.0998066563159995e-09,4.425286560593724e-09,1.707597714468546e-10,1.2733991014198533e-08,4.741110179484425e-05,0.004169751516072779,6.238948004467822e-07,0.0007207220172399983,2.931924157515113e-11,1.0973481141147037e-09,1.575048442496936e-07,2.468158824523763e-07,0.0009449176070617933,0.012541810548615941,6.035479665637485e-07,0.0020353259599632505,7.503003919894145e-05,1.1996110498394196e-07,1.1899021982761857e-09,2.9179622545630907e-10,1.1948890914723013e-12,4.512677378848345e-09,5.256320409376469e-06
6.906344302324025e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43187768182096953,0.05949539132092553,0.0029519833167676148,2.5823584666461654e-06,2.720395335632429e-05,0.10423699005812216,0.03970542738602719,2.5518244850247403e-05,1.06330174356247e-09,0.0014928202968808328,4.690170097625068e-11,0.0006130476832696739,3.393694862136012e-09,4.097606249561436e-09,4.426101594630785e-09,1.7075079728451686e-10,1.2729636477119503e-08,4.745484834696563e-05,0.004168680342282789,6.229300179376622e-07,0.0007208025932591044,2.92779061737486e-11,1.0963318299728329e-09,1.576620991812875e-07,2.470727583216259e-07,0.0009457733382253894,0.012551473147708492,6.03601203557782e-07,0.002035847272779382,7.509927055329444e-05,1.199718708876314e-07,1.1895751052575908e-09,2.918613829758334e-10,1.1945376669266838e-12,4.5118126716253475e-09,5.261023104399679e-06
6.909003943824802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.431867629093991,0.059481494032672604,0.0029497460799522766,2.581677495397883e-06,2.7197107896898902e-05,0.10426608886309534,0.03970991097335359,2.5509548980447997e-05,1.0640056678003134e-09,0.001492569043669559,4.6917233233804096e-11,0.0006130913467363382,3.395478577054873e-09,4.095407518764091e-09,4.426916173057794e-09,1.707418063578084e-10,1.2725283486933126e-08,4.749866011371187e-05,0.004167609461944643,6.219671656322416e-07,0.0007208831258856456,2.9236647554712124e-11,1.0953165651094358e-09,1.578194305760995e-07,2.4732970479085864e-07,0.0009466291606854426,0.012561135041109879,6.036543841109593e-07,0.002036368407736258,7.516860511320331e-05,1.1998262541166697e-07,1.1892481149071568e-09,2.919265040608309e-10,1.1941864058570855e-12,4.5109482955494026e-09,5.265732783481792e-06
6.911397621175502e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43185858209782413,0.059468989440047394,0.0029477341054854863,2.5810647876151467e-06,2.719094868920375e-05,0.10429227105363649,0.03971394312098225,2.5501726809809737e-05,1.064639212231724e-09,0.0014923429978508677,4.693124747997693e-11,0.0006131306290892421,3.397086852240755e-09,4.0934300916034505e-09,4.427648904317358e-09,1.7073370021053357e-10,1.2721367118063192e-08,4.75381465338824e-05,0.00416664592050499,6.211022448691673e-07,0.0007209555681728867,2.919958027347181e-11,1.0944036973129441e-09,1.579610941536799e-07,2.4756101689265457e-07,0.0009473994787095763,0.012569830139795011,6.037021983910441e-07,0.002036837277168262,7.523109457108727e-05,1.1999229476238925e-07,1.1889539113488265e-09,2.9198508189558916e-10,1.1938704104879945e-12,4.510170640127609e-09,5.269977473625923e-06
6.913791298526202e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43184953553769617,0.05945648765753674,0.0029457235875469576,2.5804522373770508e-06,2.7184791097050792e-05,0.10431844686556614,0.039717972352118595,2.5493908532732365e-05,1.06527276848025e-09,0.001492117029757472,4.694529511769893e-11,0.0006131698974579542,3.3986979081895203e-09,4.091454017533843e-09,4.4283812669457394e-09,1.7072558052189446e-10,1.2717452001626933e-08,4.757768591120459e-05,0.004165682616693062,6.202388801111623e-07,0.0007210279753556607,2.916257488487e-11,1.0934916534521277e-09,1.5810281956842714e-07,2.477923860273536e-07,0.0009481698702226898,0.012578524663127958,6.037499670321501e-07,0.002037306002609638,7.529366783635891e-05,1.2000195491203787e-07,1.1886597909087479e-09,2.92043630241737e-10,1.1935545472175412e-12,4.509393252778921e-09,5.27422783501143e-06
6.916184975876901e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43184048941556963,0.05944398868461963,0.0029437145250224674,2.5798398446437687e-06,2.7178635119989515e-05,0.10434461629975722,0.03972199866899507,2.5486094147105066e-05,1.0659063364146718e-09,0.001491891139363709,4.695937617644421e-11,0.0006132091518479554,3.4003117480927833e-09,4.0894792944657175e-09,4.429113261138422e-09,1.7071744730975733e-10,1.2713538137364917e-08,4.761727830882606e-05,0.004164719550476479,6.193770678411082e-07,0.0007211003474537145,2.912563126409804e-11,1.092580432732348e-09,1.5824460677525193e-07,2.480238121238104e-07,0.0009489403350072782,0.012587218609337534,6.037976900752944e-07,0.0020377745840960814,7.535632500898292e-05,1.2001160586858708e-07,1.1883657535680889e-09,2.9210214911500527e-10,1.193238815908272e-12,4.508616133429654e-09,5.278483874345204e-06
6.918578653227601e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43183144373340465,0.05943149252077506,0.0029417069167987334,2.57922760937547e-06,2.7172480757569395e-05,0.10437077935708261,0.03972602207384224,2.5478283650817904e-05,1.0665399159038682e-09,0.0014916653266439117,4.697349068569078e-11,0.0006132483922647216,3.401928375141855e-09,4.087505920317308e-09,4.429844887090761e-09,1.7070930059196892e-10,1.2709625525018283e-08,4.7656923789933003e-05,0.004163756721822844,6.18516804550778e-07,0.000721172684487379,2.908874927520198e-11,1.0916700343598334e-09,1.5838645572789115e-07,2.4825529510960056e-07,0.0009497108728453688,0.012595911976654772,6.03845367558565e-07,0.002038243021663281,7.541906618893804e-05,1.200212476398583e-07,1.1880717993068179e-09,2.9216063852823415e-10,1.1929232164148259e-12,4.507839282005653e-09,5.282745598335945e-06
