Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),CO2X(24),C2H6X(52),HOCO(73),CHO2(74),S(216)
6.634489467415765e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767967066,0.11866996602670857,0.022821567693006944,6.471477344468443e-74,1.8142960250137457e-36,2.1924593169490265e-24,1.0757436706802739e-52,1.2032621187374653e-36,1.0193145878536156e-84,5.855463080206082e-14,1.9756056533624433e-71,5.855463079345085e-14,9.747656875360518e-49,7.763933779519138e-48,1.2753542797470314e-70,1.478770064078587e-71,7.896795536981069e-26,7.100119714374847e-54,3.197829135045413e-12,9.468203711364504e-14,3.7904480365936355e-16,6.649722141573096e-26,2.4623435910947096e-25,3.7904309124025493e-16,8.48581407559199e-22,3.567845093901305e-24,1.1868669320192483e-27,8.44072560273489e-47,1.4723783523691049e-36,9.523787350025237e-35,6.309430652979543e-47,2.21527659927134e-25,2.2460169618593177e-64,3.338372787368987e-67,7.119356226393418e-22,7.158816737245012e-77,6.530902134093056e-58,7.2912997448522255e-65,5.027082361726508e-67,1.2631339744361778e-47,5.786095106654813e-93,6.957157434565154e-95,5.3154370636778243e-132
1.3268984558962704e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679341337,0.1186699660234518,0.022821567692959604,3.1219733583122535e-71,1.451440509284651e-35,8.770341574942459e-24,1.2972735981127992e-50,9.626106227162538e-36,4.915476283650231e-82,1.1710931124371902e-13,1.2643894615334362e-69,1.1710931120927904e-13,1.5596266749237567e-47,1.242222566850405e-46,3.075388689106176e-68,3.5659046550556355e-69,3.158720223542511e-25,4.517580968252921e-52,6.395660979209934e-12,1.8936415448808234e-13,7.580916625858272e-16,2.659818301753407e-25,9.849374373645415e-25,7.5808479874242e-16,3.380156347761717e-21,2.8423094399535705e-23,1.7911761549972095e-26,5.0914337182789265e-45,1.1778710823603072e-35,7.619440071770218e-34,2.0106845577308973e-45,8.861102952882286e-25,5.416039493105374e-62,8.053029146520464e-65,1.4240297847018548e-21,3.4528725086381814e-74,4.162661598156428e-56,9.278137651609632e-63,1.212699789834715e-64,2.021016443986938e-46,5.581762241199803e-90,6.757585362204684e-92,8.349656959321051e-128
2.6537974742056582e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767868268,0.11866996601693827,0.022821567692864923,1.5404682191757274e-68,1.16115701801347e-34,3.508532099593265e-23,1.600200399827581e-48,7.700888401143213e-35,2.4249775860824273e-79,2.3421867213357444e-13,8.09209785182712e-68,2.3421867199581464e-13,2.4954037531154295e-46,1.9875308429144023e-45,7.586341355680365e-66,8.796338024217987e-67,1.2634884914609026e-24,2.8652312623484675e-50,1.2791324662389362e-11,3.7872838923025714e-13,1.5161906660910228e-15,1.0638698665046136e-24,3.9397459996374654e-24,1.5161630986125871e-15,1.3408573389516943e-20,2.254914557619935e-22,2.7633477752805804e-25,3.1407551223027108e-43,9.42245262010146e-35,6.096194312129325e-33,6.381443545719747e-44,3.544435045561895e-24,1.3360214596270935e-59,1.986768293370712e-62,2.848691916749484e-21,1.7035671832356738e-71,2.6424347882653784e-54,1.1768595616915409e-60,2.9920371427096637e-62,3.233627842315905e-45,5.508923651192037e-87,6.7581141295828e-89,1.3257983324845611e-123
5.3075955108244343e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677365373,0.1186699660039112,0.022821567692675557,7.649167544765445e-66,9.289324735078333e-34,1.4037213281657133e-22,1.9864160973899914e-46,6.160711622298469e-34,1.2040572163718489e-76,4.684373939394414e-13,5.178943551500551e-66,4.684373933884026e-13,3.9926462662803865e-45,3.179965808503792e-44,1.8834205610841303e-63,2.1838181344407722e-64,5.053954772281135e-24,1.8035439078436528e-48,2.5582652008149777e-11,7.574568586878082e-13,3.032410385591403e-15,4.255017873428006e-24,1.5758946485638665e-23,3.0322992380926283e-15,5.275835228266669e-20,1.7743120011829907e-21,4.288548057349373e-24,1.9494960616013517e-41,7.537132363426574e-34,4.877957668675935e-32,2.009047373248957e-42,1.4177684337351516e-23,3.3168577675673835e-57,4.9321096787895697e-60,5.6999114125330975e-21,8.458661993370097e-69,1.6640308819959752e-52,1.48144701977547e-58,7.428548411145642e-60,5.173805338140677e-44,5.473210352226105e-84,6.889164238162524e-86,2.0993757579526586e-119
1.0615191584061985e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674730753,0.11866996597785708,0.02282156769229683,3.7682271521310626e-63,7.431567432208192e-33,5.617242190264792e-22,2.446474300162963e-44,4.928568912216054e-33,5.931973851575734e-74,9.368748376557945e-13,3.314523185344047e-64,9.368748354516455e-13,6.388232323785822e-44,5.087670191485818e-43,4.6394049132040756e-61,5.379361141179682e-62,2.0215820720783172e-23,1.1179876190618886e-46,5.116530661727681e-11,1.5149137974957202e-12,6.064941003252779e-15,1.70163758206452e-23,6.303547081255776e-23,6.064489678223906e-15,2.0433736974393192e-19,1.3741084481586523e-20,6.601005444175376e-23,1.200424552535457e-39,6.028377035617475e-33,3.9038996245300618e-31,6.22667445926825e-41,5.671027707456594e-23,8.170314895193518e-55,1.2145902155217845e-57,1.1409931330837697e-20,4.1669978036052865e-66,1.0317326261091812e-50,1.8363548624957342e-56,1.8297421674859658e-57,8.27808778106166e-43,6.323677522309323e-81,7.137853107683979e-83,3.254979198307737e-114
2.1230383730537087e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766946152,0.11866996592574883,0.022821567691539372,1.8104673697376843e-60,5.945425239799631e-32,2.2486232982943076e-21,2.9387194046366314e-42,3.9428537817375277e-32,2.850661339386666e-71,1.8737497255069527e-12,2.1212933587743082e-62,1.8737497166904013e-12,1.0221164240330456e-42,8.139399311809546e-42,1.1146945535156342e-58,1.29247701569668e-59,8.086328629654265e-23,6.730646958295649e-45,1.0233061550595576e-10,3.0298276746828018e-12,1.2130398221907013e-14,6.803594777981432e-23,2.5213933218872214e-22,1.2128543220863886e-14,7.68291599526937e-19,1.0326883384006653e-19,9.90544539251845e-22,7.208291922594453e-38,4.820576050736783e-32,3.1253727891604576e-30,1.8736250815743972e-39,2.268373991428571e-22,1.9630273403595847e-52,2.9163412390222036e-55,2.2860294874266674e-20,2.0021266114681061e-63,6.212059904240708e-49,2.2103661777067065e-54,4.395326488003621e-55,1.3244935386638366e-41,6.087193178120809e-78,7.531462224387364e-80,4.712548682557161e-110
4.246076802348729e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765892305,0.11866996582153233,0.02282156769002446,8.277007110143954e-58,4.756613580905678e-31,9.006200298104659e-21,3.3591539617959396e-40,3.154280576434188e-31,1.303825485840364e-68,3.747499502882858e-12,1.3576256636983844e-60,3.747499467616992e-12,1.6353837233002412e-41,1.3020248165537987e-40,2.5488995919036287e-56,2.955403164473613e-57,3.2345315321082566e-22,3.844612295562547e-43,2.046612319650131e-10,6.059655427342149e-12,2.426310331963082e-14,2.719076184375421e-22,1.0085368607295593e-21,2.4255341097185655e-14,2.7404528981634544e-18,7.354002548091393e-19,1.413553554402285e-20,4.118022230533857e-36,3.853063678705575e-31,2.5033712428752334e-29,5.346606018866902e-38,9.073198706092432e-22,4.488602056758024e-50,6.659740979369669e-53,4.5882316787367465e-20,9.153902917756546e-61,3.5486035943465167e-47,2.523438327960846e-52,1.0046103356554259e-52,2.1191878313912084e-40,5.583750241926037e-75,8.114727248960444e-77,6.152518618238111e-106
6.36911523164375e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764838458,0.11866996571731583,0.022821567688509545,6.890662347100158e-57,1.3601390482621817e-30,1.9153220426688486e-20,2.1265809872651618e-39,9.364266246988836e-31,1.0804893100718325e-67,5.621249281932351e-12,7.708192483540079e-60,5.621249206992665e-12,6.1869841893279e-41,4.963497777098293e-40,1.8614695455707935e-55,2.158336328888782e-56,6.873379569290394e-22,2.0778184494217087e-42,3.0699184710577e-10,9.089483178289317e-12,3.6397770606376696e-14,5.774571689725453e-22,2.1431107504209034e-21,3.638082990607502e-14,5.395848967624212e-18,1.9707156819574558e-18,4.934515542175281e-20,2.214569738146481e-35,1.1011779051470346e-30,7.162552969284649e-29,2.396901977848117e-37,1.928011051440207e-21,3.278015671654132e-49,4.8874314229654955e-52,6.902563352565452e-20,7.60691219692728e-60,1.9178627466352304e-46,1.6036460194765314e-51,7.374967765009732e-52,8.017314645405352e-40,4.7342873333536886e-74,7.805710130865359e-76,2.8259343608930743e-105
8.49215366093877e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763784611,0.11866996561309934,0.022821567686994632,3.7058106038514785e-56,2.8690129179685855e-30,3.269426749566313e-20,8.639235776014245e-39,2.0404233464839248e-30,5.3619042996955776e-67,7.494999062654993e-12,2.9644127823247406e-59,7.494998934817428e-12,1.6104673135644443e-40,1.3353230486062039e-39,8.388223859094803e-55,9.725945574993692e-56,1.1725176984893062e-21,7.30597494055519e-42,4.093224609282264e-10,1.2119310927521973e-11,4.853454295694226e-14,9.845301879993956e-22,3.655847557107902e-21,4.85050097890248e-14,8.604149737160978e-18,3.926542763869663e-18,1.194805914684146e-19,8.054395132854615e-35,2.321637253968332e-30,1.5115707773826629e-28,7.4003972264270756e-37,3.2888914247895542e-21,1.4771399286240747e-48,2.4316223578431237e-51,9.229024508810385e-20,4.174708243733584e-59,6.7436080706996675e-46,6.353444992182779e-51,3.6695585116896194e-51,2.0869015590421592e-39,3.018923625852828e-73,4.795050868806614e-75,7.856860395286451e-104
1.273823051952881e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761676917,0.11866996540466636,0.022821567683964806,5.712208350771646e-55,7.836553723783571e-30,6.775286338909452e-20,6.777582488927134e-38,5.922713596679474e-30,5.588071543536794e-66,1.1242498628026055e-11,2.2561480074648946e-58,1.1242498363357701e-11,5.910179795971063e-40,5.399674357161221e-39,7.610792766073205e-54,8.824410007456797e-55,2.4275489777012737e-21,4.387636671212918e-41,6.139836854791687e-10,1.817896642196028e-11,7.281338388426761e-14,2.0364675700923838e-21,7.568804681349168e-21,7.275029802475393e-14,1.6007560305049658e-17,9.793644993552191e-18,3.8765525480663167e-19,5.415493120134217e-34,6.336267502190048e-30,4.131728854461973e-28,3.710256906512228e-36,6.808994840623562e-21,1.3402076220130118e-47,3.457797667795466e-50,1.3910413973588146e-19,6.88859864544635e-58,4.0499665186822374e-45,4.515082729506703e-50,5.217355155121093e-50,7.658627593998771e-39,6.961697361183308e-72,1.0241852296001034e-73,2.154321250734715e-101
1.6984307378118852e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759569223,0.11866996519623338,0.02282156768093498,3.16567218620938e-54,1.6397414146899228e-29,1.1531916974766608e-19,2.732490953755674e-37,1.29522956529331e-29,2.7604919063325814e-65,1.498999819954805e-11,8.519201064514986e-58,1.4989997749421208e-11,1.5325521631057922e-39,1.4623840952541802e-38,3.4231480177369943e-53,3.9689751011679994e-54,4.1286250126005815e-21,1.5347946258455326e-40,8.186449051822501e-10,2.423862191009491e-11,9.710084937166385e-14,3.460463743660392e-21,1.2872290050777464e-20,9.69907740482122e-14,2.46857441901655e-17,1.8940157873239007e-17,9.11713592336219e-19,1.910300567500307e-33,1.3248609071301211e-29,8.650230440267683e-28,1.1262417218879768e-35,1.1579933135878707e-20,6.027846684811806e-47,1.684695747668112e-49,1.8636407870407818e-19,3.6485520460995985e-57,1.4166886908783773e-44,1.7773746057520773e-49,2.5425894009668792e-49,1.9859380463417247e-38,4.332413414729316e-71,6.728661815098072e-73,2.4680257875222206e-100
2.1230384236708894e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727574615287,0.1186699649878004,0.022821567677905153,1.329638934595453e-53,2.985220216084529e-29,1.7630180440540062e-19,8.696913705749241e-37,2.4300248223013086e-29,1.0707295126062178e-64,1.8737497777658877e-11,2.605848759056357e-57,1.8737497089973935e-11,3.3508859067018546e-39,3.284638765440758e-38,1.2092750727376411e-52,1.4020852142760383e-53,6.307606149755917e-21,4.3061767450767235e-40,1.0233061196911948e-09,3.029827739147665e-11,1.213980992536462e-13,5.282067485989894e-21,1.9665537259287895e-20,1.212260950754288e-13,3.4296817125828633e-17,3.191954499998386e-17,1.822708743545004e-18,5.4306608127123654e-33,2.410197130998532e-29,1.5756123632718014e-27,2.7761430511752924e-35,1.7690921230439814e-20,2.129390965558573e-46,6.4536179947040456e-49,2.3410192229433896e-19,1.5622651358140116e-56,3.9748310843505764e-44,5.5867803012263824e-49,9.741111031719538e-49,4.342204254519504e-38,2.1583669180395398e-70,3.4601148391038975e-72,2.8113082551926844e-99
2.5476461095298935e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727553538347,0.11866996477936742,0.022821567674875327,4.812784283057915e-53,4.951635398794086e-29,2.5095775740424357e-19,2.393962762169418e-36,4.1135904577378423e-29,3.564798194784231e-64,2.248499736247682e-11,6.946291291718412e-57,2.2484996384186628e-11,6.532392950251915e-39,6.511428354082779e-38,3.6757561993519965e-52,4.261788126737538e-53,8.973200826036309e-21,1.047789440887177e-39,1.2279673289113554e-09,3.635793286598325e-11,1.457058061691154e-13,7.507320964939725e-21,2.797558735786981e-20,1.4545616828182507e-13,4.450117063247439e-17,4.901713624281715e-17,3.2677040358153924e-18,1.3412977626011586e-32,3.9947807083202796e-29,2.614710498072817e-27,5.956132323409379e-35,2.5166224462616193e-20,6.472466857551183e-46,2.16086573440633e-48,2.8232637891857325e-19,5.812025340442158e-56,9.67170837483319e-44,1.5183927665169763e-48,3.261839936554307e-48,8.464924685224062e-38,9.212856910399549e-70,1.5381529782359115e-71,2.5078746234137653e-98
3.3968614812479017e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727511384455,0.11866996436250152,0.02282156766881567,6.3442481678386535e-52,1.123883376887306e-28,4.411158792587351e-19,1.4560279781841348e-35,9.562650035098724e-29,3.8477065052128415e-63,2.9979996552129475e-11,3.847015498477214e-56,2.9979994834267e-11,1.9583824549162663e-38,1.9821930487606787e-37,2.962980188577384e-51,3.435246370187031e-52,1.5757144240574764e-20,4.736494077840483e-39,1.6372897315623439e-09,4.847724379447697e-11,1.943537478340795e-13,1.3158013175684077e-20,4.9123576342150505e-20,1.939006521857103e-13,6.595550704484232e-17,9.563546181626111e-17,8.344465155573258e-18,6.188708307609631e-32,9.052069225887624e-29,5.939398897388998e-27,2.0504298364304795e-34,4.418928276950407e-20,5.2170393698350915e-45,2.0678300266558903e-47,3.8022804465503146e-19,7.801840952895322e-55,4.372112607955202e-43,9.002799169164044e-48,3.124196715177608e-47,2.5377495806722734e-37,1.7685093134256303e-68,4.470648802123641e-70,1.8091930560906225e-96
4.24607685296591e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746923057,0.11866996394563563,0.022821567662756014,3.7339437060331125e-51,2.1516254280819893e-28,6.85996341477979e-19,5.699287062223293e-35,1.853954367365554e-28,2.1545659256913895e-62,3.747499576857164e-11,1.403119498806867e-55,3.7474993099112103e-11,4.6641208465884486e-38,4.748686195237617e-37,1.3949227536571e-50,1.617220850739661e-51,2.448623745427226e-20,1.51166961564658e-38,2.046612113072374e-09,6.059655469550458e-11,2.4304711774716883e-13,2.0407528319378542e-20,7.63334138415051e-20,2.4232417251584546e-13,8.790106885232734e-17,1.5880705457864668e-16,1.7330994065596288e-17,1.988227397021181e-31,1.7300821883567545e-28,1.1377877780051243e-26,5.317235412445046e-34,6.866406188772561e-20,2.4559909455827223e-44,1.008375515945757e-46,4.80074857973188e-19,4.519416256468088e-54,1.39538872594078e-42,3.485703131300417e-47,1.5245788300812635e-46,6.0439588497995974e-37,1.2347147650635683e-67,3.55216528432756e-69,2.211602743096323e-95
5.944507596401926e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727384922775,0.11866996311190389,0.0228215676506367,7.832865626858521e-50,5.80485329509072e-28,1.3395402817890536e-18,5.141944787377828e-34,5.061136079912225e-28,4.578208881876442e-61,5.246499428156586e-11,1.105725898459741e-54,5.24649890744956e-11,1.779634192964502e-37,1.8176294154049177e-36,1.908873758743573e-49,2.212942454471917e-50,4.776520159035602e-20,9.219633849848314e-38,2.8652568128290244e-09,8.483517641540906e-11,3.4057505551961413e-13,3.96520910672514e-20,1.48889442687695e-19,3.3910851703930286e-13,1.3240875460893896e-16,3.310270445349736e-16,5.147901731066499e-17,1.2078579029648417e-30,4.650940810826774e-28,3.0723227467187383e-26,2.231999172896188e-33,1.3392262818939006e-19,3.360446796134608e-43,1.3365682635751952e-45,6.855892551573237e-19,9.217198924215632e-53,8.510622259763866e-42,3.1306810887279133e-46,2.0261143058987028e-45,2.3061284518622833e-36,3.951261583745136e-66,1.700972526022748e-67,2.431890877369219e-93
7.394989208475869e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727312922836,0.11866996239988636,0.022821567640286654,3.930261410702992e-49,1.11111402008409e-27,2.0707434483883196e-18,1.8764278370477026e-33,9.73113789127395e-28,2.2561270210987323e-60,6.526664512059692e-11,3.883332635225757e-54,6.526663707618681e-11,4.219665661751073e-37,4.310261676089076e-36,8.188124737875972e-49,9.492129158235513e-50,7.379537410268892e-20,2.7890561547854234e-37,3.564389806557972e-09,1.0553526977822889e-10,4.240204384029036e-13,6.105308738885983e-20,2.3000995826704287e-19,4.216973937388648e-13,1.7011958897407063e-16,5.222412112252934e-16,1.0296912844626062e-16,3.670770908711548e-30,8.87637592878311e-28,5.883599616401822e-26,5.4932527417940324e-33,2.0687850004113684e-19,1.4413776429471244e-42,5.862261907630136e-45,8.672508137478206e-19,4.746137194001767e-52,2.574604072055383e-41,1.1370801164314102e-45,8.893510723855176e-45,5.468038620966762e-36,2.372560782988264e-65,1.1248925584581211e-66,3.046069555319035e-92
9.419596007985583e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072721242409,0.11866996140604036,0.022821567625839884,2.460644009345326e-48,2.2878937661639803e-27,3.3578787915338318e-18,8.02531869988061e-33,2.009886013220392e-27,1.2966032903816061e-59,8.313540630074849e-11,1.6112248211718575e-53,8.313539326397862e-11,1.1037924365314423e-36,1.1264942427535758e-35,4.202358775855201e-48,4.871375452102828e-49,1.1959924593224214e-19,9.465158250447305e-37,4.540251376800273e-09,1.344288105376311e-10,5.407424825054437e-13,9.847861422065693e-20,3.727324200389718e-19,5.368744975955841e-13,2.22705042176284e-16,8.475846733775536e-16,2.1825238715826934e-16,1.2612707942819777e-29,1.8202040019736534e-27,1.2119906238224376e-25,1.4666183577588686e-32,3.3522467102669596e-19,7.396971562471227e-42,3.156613041280464e-44,1.1302875961238829e-18,3.029427410797501e-51,8.737532217183222e-41,4.7834843972769886e-45,4.792641146661331e-44,1.4303491171315934e-35,1.757214665488394e-64,8.323209285250629e-66,4.523205340199628e-91
1.1444202807495298e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727111925323,0.11866996041219448,0.022821567611393114,1.326870802833503e-47,4.095895471009064e-27,4.955487350592818e-18,2.6734000230454656e-32,3.603507413553579e-27,7.508728543544694e-59,1.0100416763228668e-10,5.19701298347713e-53,1.0100414840111923e-10,2.4008467731121456e-36,2.44735849025965e-35,1.7878368690736528e-47,2.072327553607914e-48,1.7643617519514948e-19,2.5326114684904372e-36,5.516112827129301e-09,1.6332235114163015e-10,6.577622246724592e-13,1.4458942643294295e-19,5.498034667068547e-19,6.519330591587435e-13,2.7533952445742826e-16,1.2311767885282329e-15,3.9372808218397235e-16,3.3876371060688217e-29,3.245037887390824e-27,2.170240379991137e-25,3.191102020768386e-32,4.944430706231689e-19,3.1464505925176476e-41,1.2770864175765424e-43,1.4043574181643514e-18,1.5800125527983173e-50,2.337969426132925e-40,1.5836818317625496e-44,1.945122001113063e-43,3.111145095974566e-35,1.2515422481889018e-63,8.285043626012083e-65,4.666076903555861e-90
1.3468809607005012e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072701142653,0.11866995941834872,0.022821567596946344,4.682900784948385e-47,6.671144843443355e-27,6.8635179787611876e-18,7.040966847071208e-32,5.873619412573647e-27,2.6525427482777698e-58,1.1887292911499884e-10,1.3582381477704336e-52,1.188729024877767e-10,4.593298507273299e-36,4.676872467337937e-35,5.469782991214544e-47,6.339850655263119e-48,2.4430447907898547e-19,5.664025871489992e-36,6.491974157563371e-09,1.9221589159037498e-10,7.750886928228456e-13,1.9925888047569931e-19,7.612062066591547e-19,7.668732187445651e-13,3.280071247434073e-16,1.6636012292622137e-15,6.386883618320612e-16,7.626379062937906e-29,5.263557362168403e-27,3.5351219457461724e-25,6.044584285334359e-32,6.845120916595058e-19,9.625389945082614e-41,3.904524686392821e-43,1.6894585953558886e-18,5.616031024027939e-50,5.228818901206539e-40,4.1341800124574543e-44,5.95648734644289e-43,5.952256195596085e-35,5.205595771949823e-63,3.847502862322178e-64,3.250687956229536e-89
1.5493416406514725e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726910927727,0.11866995842450309,0.022821567582499574,1.3652528420334055e-46,1.0149780281897488e-26,9.081953785705357e-18,1.6042433163789357e-31,8.939875989282629e-27,7.768403024313506e-58,1.3674169074868866e-10,3.095558434937183e-52,1.3674165552400722e-10,8.022068425855473e-36,8.158922885645576e-35,1.416032504196398e-46,1.6412007493385303e-47,3.232036398292611e-19,1.1226724652975676e-35,7.46783536810813e-09,2.2110943188399615e-10,8.927293908061922e-13,2.623633112233066e-19,1.0069273878163816e-18,8.816951039290899e-13,3.8065038723729893e-16,2.1370870804831457e-15,9.608342411034067e-16,1.5205112144693433e-28,7.975413627098183e-27,5.378632406021857e-25,1.0386729647656247e-31,9.054134088104958e-19,2.4915996867076794e-40,1.0107174130722277e-42,1.9855906082651766e-18,1.6470411953848818e-49,1.03642868956652e-39,9.349863045038962e-44,1.5440937528863544e-42,1.0395476886449303e-34,1.74267992616248e-62,1.401153496254547e-63,1.6251396850044512e-88
1.751802320602444e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726810428906,0.11866995743065756,0.022821567568052804,3.455749067282098e-46,1.466807768574455e-26,1.161078483404511e-17,3.2805934048739743e-31,1.2921936865227375e-26,1.958036755667341e-57,1.546104525331639e-10,6.373672640428182e-52,1.5461040750984138e-10,1.308024187435715e-35,1.3289112405465407e-34,3.2261798664992386e-46,3.7390079670191844e-47,4.1313342073297975e-19,2.0331186795922832e-35,8.443696458766175e-09,2.500029720226186e-10,1.01069059769021e-12,3.337809484985846e-19,1.2869546365722907e-18,9.96398839152883e-13,4.3323912984802755e-16,2.645043081186701e-15,1.3666629411309683e-15,2.7695012595885303e-28,1.1478788122699283e-26,7.772777982821391e-25,1.6598389252425933e-31,1.1571294915261486e-18,5.6761272146768415e-40,2.3177198818186687e-42,2.292753218519259e-18,4.2160880285926395e-49,1.8769680310973406e-39,1.8972093191228337e-43,3.545114890771293e-42,1.6950203786122532e-34,5.009959383917928e-62,4.34389443082984e-63,6.910686519239044e-88
1.9542630005534154e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072670993005,0.11866995643681216,0.022821567553606033,7.709732380073557e-46,2.036240904897898e-26,1.4450006944873713e-17,6.146072539596798e-31,1.7939464411512538e-26,4.3434023234923867e-57,1.7247921446823573e-10,1.2064790103990627e-51,1.724791584452865e-10,2.020559895623588e-35,2.050725013173944e-34,6.609613232049031e-46,7.659931310317654e-47,5.140938265595462e-19,3.4299362013709833e-35,9.419557429537472e-09,2.7889651200636225e-10,1.1289776877827707e-12,4.1339164737785057e-19,1.6012763358762877e-18,1.1109845461444386e-12,4.857727518960221e-16,3.181731712197838e-15,1.8617910705307547e-15,4.69667370890582e-28,1.5870603587517423e-26,1.0789561977941818e-24,2.5077099118923395e-31,1.4396434946670183e-18,1.1627937066397794e-39,4.795910846653294e-42,2.6109464292437888e-18,9.566568309591515e-49,3.1665593743597176e-39,3.5291272165767355e-43,7.342086273742252e-42,2.6183755880770406e-34,1.2472996055121683e-61,1.153403614162571e-62,2.661807725908872e-87
2.1567236805043868e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072660943118,0.11866995544296687,0.022821567539159263,1.6174700492919807e-45,2.736931642996837e-26,1.7599618511004512e-17,1.0837832825965335e-30,2.4112121028075373e-26,9.05852047803622e-57,1.9034797655371717e-10,2.153684329091104e-51,1.9034790833034006e-10,2.9912910620963574e-35,3.0328944319200073e-34,1.2710860998155355e-45,1.4730018084228262e-46,6.26084961966328e-19,5.483239085160497e-35,1.0395418280420912e-08,3.0779005183534353e-10,1.2475947868063082e-12,5.010777469837568e-19,1.949881185631427e-18,1.225452345380153e-12,5.382576460186613e-16,3.742653809628928e-15,2.4505911406286678e-15,7.5442678888006295e-28,2.124565804133521e-26,1.450098664844393e-24,3.6240045115747423e-31,1.7529388660804794e-18,2.2359456885695054e-39,9.279728229999815e-42,2.9401703434799955e-18,2.022127963425288e-48,5.062283113166457e-39,6.179255491882391e-43,1.4221957129431262e-41,3.876323033130799e-34,2.9021356695332905e-61,2.843552012586026e-62,7.821649226910965e-87
2.3591843604553583e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072650893229,0.1186699544491217,0.022821567524712493,3.171981002515543e-45,3.582543974808913e-26,2.1059618235955762e-17,1.813532549204831e-30,3.155956777490981e-26,1.76301340809593e-56,2.082167387894213e-10,3.655650621017004e-51,2.0821665716500047e-10,4.276042640974392e-35,4.331234409388433e-34,2.3015586234566012e-45,2.6670399094518167e-46,7.491069301626081e-19,8.385052140723263e-35,1.1371279011415393e-08,3.366835915096772e-10,1.3665454168277868e-12,5.967229250782908e-19,2.3327578840822253e-18,1.339802357256539e-12,5.906903304164529e-16,4.323933852345786e-15,3.1368219741440106e-15,1.1586504471208798e-27,2.769756318783326e-26,1.8979055105535014e-24,5.051329292006754e-31,2.096999056412532e-18,4.0482603923948454e-39,1.6929019922150064e-41,3.2804250628364843e-18,4.009854744877243e-48,7.741456721488071e-39,1.0270746491975987e-42,2.597086309321178e-41,5.541207191611098e-34,6.288800013144518e-61,6.5562503371193684e-62,2.154621261622505e-86
