Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
2.1391326059131964e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431345420027693,0.09075378218739541,0.011909024854852915,1.3952247653565066e-05,0.00134563003652103,0.03670617659726302,0.01898387738986846,5.476018106756642e-05,6.288014143242115e-11,0.0021773586369483594,6.101135188491485e-11,0.000489003153893223,2.955485784343542e-09,9.245234939732544e-06,1.6882333002077324e-09,1.0665077817398219e-10,1.929630561114434e-05,1.2672836822734247e-05,0.006523429418067403,0.001430268742032504,0.00045177196802011855,3.611631211080298e-07,6.450998646781765e-09,3.7765828800244575e-08,2.262172470419402e-10,1.3093562963537165e-06,2.8444664795759262e-05,3.011723613225429e-07,0.0007350982075145415,2.0054885653804233e-05,6.752248736662714e-09,6.054313431231935e-08,5.885566849569245e-08,8.895503450982296e-11,8.066312485068063e-06,1.0343660936303377e-10,1.4344604105880363e-06,3.5785475975266825e-12,1.511723810775161e-07,2.3659967981667e-10
2.141342680479721e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431398314547484,0.09073534753425672,0.011900956481899323,1.396877018393979e-05,0.001346901063708113,0.03674402736333184,0.019003862830922456,5.4737965001305584e-05,6.307106176279565e-11,0.002176909687250816,6.099290806516736e-11,0.0004890900377080615,2.955179144186726e-09,9.240391633628342e-06,1.6903110048755237e-09,1.0675641959715462e-10,1.9279651602802226e-05,1.2687637366581428e-05,0.006522181447568463,0.0014251421944817355,0.0004519897781733407,3.6003784359353165e-07,6.445298861040235e-09,3.7755768039381e-08,2.2709874076364892e-10,1.3142920888358036e-06,2.8538482162098395e-05,3.014854463051538e-07,0.0007358657508560318,2.007830819713237e-05,6.750937071879055e-09,6.060057373963078e-08,5.8918332767738135e-08,8.908937650854984e-11,8.06229175186604e-06,1.0352415314992179e-10,1.4361822381601806e-06,3.582769730991221e-12,1.5111286376691003e-07,2.3614769538373495e-10
2.1435527550462454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44314512083556185,0.09071691785267108,0.01189289335634922,1.3985249533529958e-05,0.0013481683621890757,0.03678187152294808,0.019023842350953734,5.471575024716728e-05,6.326232491363776e-11,0.0021764607318236224,6.0974458741978e-11,0.000489176870192157,2.9548723301705696e-09,9.23553251553995e-06,1.6923886361797041e-09,1.0686198961197405e-10,1.9262984496053178e-05,1.270243177545346e-05,0.006520933804787843,0.0014200149183914716,0.00045220746030626044,3.5891105935032643e-07,6.439603701962761e-09,3.7745709511389474e-08,2.2798651742552932e-10,1.3192629681061325e-06,2.863298139056216e-05,3.017984445180369e-07,0.0007366331796849825,2.0101721031649713e-05,6.749625355002474e-09,6.065784703776339e-08,5.898098015214644e-08,8.922375356537171e-11,8.05827152255954e-06,1.0361161951008687e-10,1.43790340409415e-06,3.586990231221369e-12,1.5105334852778725e-07,2.3569396587429e-10
2.1455418221561174e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44314988119386994,0.09070033538940647,0.011885641027206488,1.4000043914650043e-05,0.0013493057364840438,0.03681592562462932,0.01904181885068435,5.469575813618462e-05,6.343475496597078e-11,0.0021760566676314796,6.095784973315353e-11,0.0004892549756177621,2.9545960511178623e-09,9.231145835363845e-06,1.6942584406859939e-09,1.069569415689395e-10,1.924797294995775e-05,1.2715741497961081e-05,0.006519811206125169,0.0014153997646072546,0.0004524032649301623,3.578956706030731e-07,6.434482013464128e-09,3.773665877795139e-08,2.2879094228283402e-10,1.3237670591607918e-06,2.8718619471641062e-05,3.0208006859226e-07,0.0007373237678108778,2.0122784281567754e-05,6.748444766749318e-09,6.070925067876327e-08,5.9037348337416454e-08,8.934472279990332e-11,8.054653749790215e-06,1.0369027304662399e-10,1.4394518876120213e-06,3.5907872847488372e-12,1.5099978670279867e-07,2.3528411944688065e-10
2.1475308892659894e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44315464145052025,0.09068375695213705,0.011878392943476706,1.4014803107364377e-05,0.0013504400788246914,0.036849974387263444,0.019059790543479525,5.4675767173184064e-05,6.360746289819752e-11,0.002175652599896579,6.094123642894266e-11,0.0004893330396100211,2.954319635345713e-09,9.226746431853985e-06,1.6961281840092236e-09,1.0705183568082583e-10,1.9232950885645876e-05,1.2729046251017982e-05,0.0065186888722439445,0.0014107840535170135,0.00045259896615795943,3.568790713449825e-07,6.429364070456599e-09,3.7727609914384305e-08,2.2960055759456152e-10,1.3283001336106896e-06,2.880482069790692e-05,3.0236162214000605e-07,0.0007380142633451762,2.014383966715815e-05,6.747264139037212e-09,6.07605192217057e-08,5.9093702802949313e-08,8.94657202497214e-11,8.051036390338339e-06,1.0376886388996816e-10,1.4409998349768442e-06,3.5945830148664296e-12,1.5094622677674047e-07,2.348728636673185e-10
2.1495199563758614e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431594015845037,0.09066718254040239,0.011871149102802023,1.4029527011544975e-05,0.001351571383693314,0.0368840178166123,0.019077757424080157,5.465577739813127e-05,6.378044880234506e-11,0.0021752485291355087,6.092461890554911e-11,0.0004894110622372158,2.9540430847830622e-09,9.222334344875083e-06,1.6979978653088093e-09,1.0714667194535733e-10,1.921791834650703e-05,1.2742346034588969e-05,0.0065175668028246,0.0014061678007234485,0.0004527945641310375,3.5586126631250153e-07,6.424249871929264e-09,3.771856295014907e-08,2.304154123590191e-10,1.3328624632692712e-06,2.8891590300647252e-05,3.026431050439748e-07,0.0007387046663647526,2.016488718836258e-05,6.74608347314818e-09,6.081165241499511e-08,5.915004352912275e-08,8.95867458210196e-11,8.047419446639472e-06,1.0384739205026644e-10,1.4425472460831524e-06,3.5983774213454054e-12,1.508926688532423e-07,2.3446020063637977e-10
2.1515090234857335e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431641615747064,0.09065061215373914,0.01186390950282646,1.4044215527243867e-05,0.001352699645588589,0.03691805591843288,0.019095719487166672,5.4635788850754834e-05,6.395371277012611e-11,0.0021748444558625565,6.090799723871884e-11,0.0004894890435675064,2.9537664013485157e-09,9.21790961422714e-06,1.6998674837391905e-09,1.0724145036010554e-10,1.9202875375964597e-05,1.2755640848649589e-05,0.006516444997546254,0.001401551021869338,0.00045299005899021377,3.548422602409605e-07,6.419139416861082e-09,3.7709517914205327e-08,2.3123555584691044e-10,1.3374543232899435e-06,2.8978933575060427e-05,3.0292451718645894e-07,0.0007393949769460903,2.0185926845146456e-05,6.744902770358318e-09,6.086265000775805e-08,5.920637049608579e-08,8.97077994404695e-11,8.043802921123037e-06,1.0392585753731603e-10,1.4440941208265154e-06,3.6021705039598647e-12,1.5083911303525717e-07,2.3404613223372614e-10
2.1532991838846182e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431684454254196,0.09063570224679314,0.011857397486700488,1.4057404851759592e-05,0.0013537124750185319,0.03694868565978891,0.01911188122052372,5.461780024042533e-05,6.41098881610826e-11,0.00217448078819246,6.089303425817098e-11,0.0004895591915121499,2.9535172742294204e-09,9.213916579149678e-06,1.701550085870418e-09,1.0732670146968122e-10,1.918932781954399e-05,1.2767601932365427e-05,0.006515435598369997,0.00139739548408065,0.0004531659163169974,3.5392413182919945e-07,6.414543207107856e-09,3.7701379055139376e-08,2.3197824836850468e-10,1.3416124758979128e-06,2.905803744006207e-05,3.031777275139099e-07,0.0007400161774974935,2.020485581215866e-05,6.743840107342868e-09,6.090843169599643e-08,5.925705298565922e-08,8.981677159860001e-11,8.040548407707227e-06,1.0399642289788621e-10,1.4454858494197391e-06,3.6055831462230455e-12,1.5079091468383264e-07,2.336722708154817e-10
2.154910328243615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317230076394376,0.0906222861174998,0.011851539606035582,1.406925060642488e-05,0.001354621907000033,0.03697624874487618,0.019126423437172465,5.46016113923744e-05,6.425063870410653e-11,0.0021741534862116125,6.08795648034011e-11,0.0004896222961502056,2.9532929702676922e-09,9.210314142631906e-06,1.703064383143992e-09,1.0740338740099743e-10,1.917712785079833e-05,1.2778363466071451e-05,0.006514527321624165,0.0013936551560821363,0.0004533241166808708,3.530969906617685e-07,6.410409209526671e-09,3.769405545601589e-08,2.326503997318013e-10,1.3453756270729944e-06,2.9129635192597998e-05,3.03405567646019e-07,0.0007405751940739703,2.0221886435955866e-05,6.742883686707061e-09,6.094954098163453e-08,5.930265767124509e-08,8.99148658412102e-11,8.037619638380266e-06,1.0405988833015128e-10,1.446738033562122e-06,3.6086536071279975e-12,1.507475377578169e-07,2.333348249952242e-10
2.1565214726026114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431761559702378,0.09060887262822297,0.011845684503510505,1.4081072965591586e-05,0.0013555293327592304,0.037003808344791875,0.019140962483388025,5.4585423419671876e-05,6.43915718467146e-11,0.002173826183489694,6.08660927633166e-11,0.0004896853738141535,2.9530685825066107e-09,9.206703481157307e-06,1.704578637648824e-09,1.0748003537223491e-10,1.9164921115333982e-05,1.2789121739284918e-05,0.006513619217606257,0.0013899145108849265,0.0004534822496402058,3.52269069982015e-07,6.40627766618774e-09,3.76867331747518e-08,2.3332611104336034e-10,1.3491586534943411e-06,2.9201618960708134e-05,3.0363336113619955e-07,0.0007411341501363939,2.0238911899911192e-05,6.741927244099043e-09,6.099056085598586e-08,5.9348253293419467e-08,9.001297832904461e-11,8.034691147722395e-06,1.041233126588564e-10,1.4479898656144361e-06,3.6117231990500474e-12,1.5070416239408272e-07,2.3299646077280933e-10
2.158132616961608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431800110328703,0.090595461778711,0.011839832177876795,1.409287187649335e-05,0.00135643474940423,0.03703136446258575,0.019155498356222517,5.45692363429832e-05,6.453268763704007e-11,0.0021734988802956834,6.085261817730682e-11,0.0004897484245399838,2.9528441119462954e-09,9.203084615753796e-06,1.7060928489255517e-09,1.0755664538179495e-10,1.9152707636298183e-05,1.2799876752019558e-05,0.006512711286143112,0.0013861735568834685,0.00045364031526871836,3.514403723471525e-07,6.402148576533133e-09,3.767941222736111e-08,2.3400540990725364e-10,1.3529617080047874e-06,2.92739916855508e-05,3.0386110791795964e-07,0.0007416930457246326,2.0255932204045346e-05,6.740970780179364e-09,6.103149118707233e-08,5.939383984121571e-08,9.011110900820412e-11,8.031762937013021e-06,1.0418669588857608e-10,1.4492413455231235e-06,3.614791921872633e-12,1.5066078864606112e-07,2.326571792543905e-10
2.1597437613206046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318386594036097,0.0905820535687113,0.011833982627886798,1.4104647286443245e-05,0.0013573381540503064,0.03705891710130529,0.019170031052699935,5.455305018287504e-05,6.467398612307964e-11,0.002173171576897609,6.083914108457042e-11,0.000489811448363634,2.9526195595825945e-09,9.199457567421779e-06,1.7076070165124786e-09,1.076332174280067e-10,1.914048743685505e-05,1.2810628504295169e-05,0.006511803527060951,0.0013824323024913732,0.0004537983136398966,3.506109003195657e-07,6.398021940001546e-09,3.7672092629961244e-08,2.3468832415744414e-10,1.3567849449587605e-06,2.934675633773193e-05,3.040888079249158e-07,0.0007422518808783739,2.027294734838766e-05,6.7400142956051115e-09,6.107233184321254e-08,5.9439417303570564e-08,9.020925782695917e-11,8.028835007528948e-06,1.0425003802373598e-10,1.4504924732350477e-06,3.617859775480387e-12,1.506174165668995e-07,2.3231698162899177e-10
2.1611937912437013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318733521492754,0.09056998843628462,0.011828720405040636,1.4115225018603053e-05,0.0013581494955942624,0.037083711504061194,0.019183107761261708,5.4538483439373296e-05,6.480131100490978e-11,0.002172877003885628,6.082700959010121e-11,0.0004898681468332166,2.9524173933330054e-09,9.196186244853867e-06,1.7089697296024313e-09,1.0770209980949445e-10,1.912948353056706e-05,1.2820302293670157e-05,0.0065109866911286195,0.0013790649236740775,0.0004539404547294768,3.4986371550259427e-07,6.394310064075636e-09,3.766550615952456e-08,2.353060611662522e-10,1.3602432430363233e-06,2.9412582101767916e-05,3.042936978840019e-07,0.0007427547808779003,2.0288256566706695e-05,6.739153442370381e-09,6.110901165308773e-08,5.9480429242403904e-08,9.029760724315836e-11,8.026200112494108e-06,1.0430701081305197e-10,1.4516181870039692e-06,3.620620100454476e-12,1.505783831662282e-07,2.3201002135394887e-10
2.162643821166798e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431908043460499,0.09055792544147129,0.011823460428547532,1.412578363408433e-05,0.0013589592029954612,0.03710850309345182,0.019196181892330747,5.452391746973643e-05,6.492878394383146e-11,0.0021725824311187546,6.081487612508999e-11,0.0004899248235672274,2.9522151623458233e-09,9.192908326372764e-06,1.7103324065878113e-09,1.0777095143793501e-10,1.9118474216437446e-05,1.2829973442114895e-05,0.006510169994556059,0.00137569731453247,0.0004540825414531495,3.4911590738035466e-07,6.390600174306938e-09,3.765892080720091e-08,2.3592676997273733e-10,1.3637181299130363e-06,2.9478729965022362e-05,3.044985498519054e-07,0.000743257631986157,2.0303561605660832e-05,6.738292573409948e-09,6.114561862429747e-08,5.952143380477205e-08,9.038597128069027e-11,8.023565447211019e-06,1.043639503222361e-10,1.452743615412665e-06,3.6233797211890635e-12,1.5053935119850206e-07,2.3170232071813477e-10
2.1640938510898948e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443194273325254,0.09054586458408463,0.011818202697499626,1.4136323094645109e-05,0.0013597672741659137,0.03713329187169386,0.019209253443677646,5.4509352288754615e-05,6.505640497454953e-11,0.0021722878587904274,6.080274071772061e-11,0.0004899814785917578,2.9520128673381983e-09,9.189623827230976e-06,1.7116950471270459e-09,1.0783977231195566e-10,1.910745951138968e-05,1.2839641949654955e-05,0.006509353437215281,0.0013723294812413333,0.00045422457386396696,3.483674778318986e-07,6.386892270278672e-09,3.7652336584720786e-08,2.36550471379157e-10,1.3672097213743267e-06,2.9545202155648533e-05,3.0470336377903806e-07,0.0007437604342316925,2.0318862465290654e-05,6.737431689196046e-09,6.11821526614921e-08,5.956243098239584e-08,9.047434990635006e-11,8.020931012605102e-06,1.0442085655419018e-10,1.453868758423263e-06,3.62613863760201e-12,1.5050032070188186e-07,2.3139388054860658e-10
2.165398878020682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431973952696162,0.09053501163978153,0.01181347265866224,1.4145792200128626e-05,0.0013604931375201437,0.037155599370410575,0.01922101563236917,5.44962443123441e-05,6.51713905492925e-11,0.0021720227442292767,6.079181721356715e-11,0.0004900324495737667,2.9518307476843657e-09,9.186662164130286e-06,1.7129213921672847e-09,1.0790168480236995e-10,1.9097541681608734e-05,1.2848341348491648e-05,0.00650861865454563,0.0013692982447457832,0.00045435235663992396,3.4769336147696137e-07,6.383556854115055e-09,3.7646411760261344e-08,2.371143786890682e-10,1.370366532654541e-06,2.9605306284972833e-05,3.04887663747116e-07,0.0007442129144985437,2.033262966567345e-05,6.736656880750118e-09,6.121497085774083e-08,5.959932212140361e-08,9.055390311320078e-11,8.01856021945225e-06,1.0447204371323391e-10,1.4548811430863414e-06,3.6286210601111143e-12,1.504651945441119e-07,2.3111565277280095e-10
2.1667039049514693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432005170778072,0.09052416042650503,0.011808744437239444,1.4155245731390228e-05,0.0013612176723246175,0.03717790459550501,0.01923277572801146,5.4483136997365925e-05,6.528649613160093e-11,0.0021717576303197047,6.07808921792072e-11,0.0004900834030111765,2.951648577271574e-09,9.183695194128464e-06,1.7141477071568484e-09,1.0796357237947909e-10,1.908761951125651e-05,1.285703860824325e-05,0.006507883984455804,0.001366266836222167,0.00045448009550374375,3.470187446720988e-07,6.380223045754915e-09,3.764048786919909e-08,2.376807425003956e-10,1.3735370551858891e-06,2.9665676593601e-05,3.050719328245403e-07,0.0007446653552302522,2.0346393480878876e-05,6.735882060670181e-09,6.124772983114315e-08,5.963620726587647e-08,9.063346808144847e-11,8.01618961456838e-06,1.0452320392196132e-10,1.4558932965192671e-06,3.631102911994299e-12,1.5043006963626234e-07,2.3083682724815096e-10
2.1680089318822565e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432036387435776,0.09051331094411749,0.011804018032570515,1.4164683660662399e-05,0.0013619408770670985,0.03720020754858983,0.019244533728938498,5.447003035447112e-05,6.54017217465868e-11,0.0021714925172014714,6.076996563493358e-11,0.000490134338922938,2.9514663566169354e-09,9.180722928307565e-06,1.7153739918433152e-09,1.0802543504217623e-10,1.9077693012696037e-05,1.2865733728936076e-05,0.0065071494268516055,0.0013632352602003476,0.0004546077904937578,3.463436287972733e-07,6.376890844889775e-09,3.76345649201819e-08,2.3824957837670367e-10,1.3767213755837872e-06,2.9726314748295335e-05,3.0525617097422426e-07,0.0007451177564473706,2.0360153910948634e-05,6.735107229295688e-09,6.12804295126116e-08,5.967308640963597e-08,9.07130447865779e-11,8.013819198624616e-06,1.0457433718227193e-10,1.456905218694982e-06,3.633584193192828e-12,1.5039494600577434e-07,2.305574045863306e-10
2.169313958813044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432067602606551,0.09050246319248079,0.011799293443995076,1.4174105960212935e-05,0.0013626627502384956,0.03722250823127669,0.019256289633471087,5.445692439426975e-05,6.55170674193027e-11,0.0021712274050139447,6.075903760095994e-11,0.00049018525732798,2.9512840862357843e-09,9.177745377738022e-06,1.7166002459731577e-09,1.0808727278932009e-10,1.9067762198298843e-05,1.2874426710598909e-05,0.006506414981638557,0.0013602035212194493,0.00045473544164818574,3.4566801523728167e-07,6.373560251209785e-09,3.762864292192384e-08,2.3882090204344753e-10,1.3799195811768265e-06,2.9787222429498842e-05,3.054403781585993e-07,0.0007455701181703672,2.0373910955928254e-05,6.73433238696439e-09,6.13130698331921e-08,5.970995954645812e-08,9.0792633201935e-11,8.011448972290989e-06,1.0462544349599734e-10,1.4579169095865984e-06,3.6360649036481898e-12,1.5035982367997065e-07,2.3027738539480236e-10
