Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
4.3226357795080373e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32485276422055909,0.11290313690320047,0.019182356015079897,0.0,0.00015269995516042768,3.3210594589500258e-05,9.7357961927641243e-05,1.8838630217873401e-12,2.473515529839487e-20,2.1592621762106289e-07,2.1473665598729117e-24,3.5545220491512218e-08,9.7502621409070349e-19,4.309485634561099e-10,4.4107320755978306e-15,2.5123461545655719e-17,4.2898845033995108e-07,6.6611344249479846e-18,0.0056690354670182004,0.0070273355350667808,6.4397992941039888e-09,1.7628945074579116e-05,5.7207822429652886e-07,4.644820765138061e-13,3.9140826891732764e-09,1.8819354409128269e-07,2.0711058957565203e-08,7.6171762194262238e-09,7.7931051546810344e-11
4.329813046013508e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32484299815833328,0.11290301227877651,0.019176940746080357,0.0,0.00015327886352135166,3.3237445663605378e-05,9.7659822444911309e-05,1.8947346597720482e-12,2.4868901477786423e-20,2.1658692691439287e-07,2.1745444657660966e-24,3.554252882957097e-08,9.8262921528033938e-19,4.3291950056859675e-10,4.4242112188608872e-15,2.5244088705248782e-17,4.2989260950680489e-07,6.724079161468018e-18,0.0056688575125579607,0.0070372836441478896,6.44876553198262e-09,1.7624100854396838e-05,5.7274694652693314e-07,4.6508998259786363e-13,3.9129272595989876e-09,1.8818364810742766e-07,2.0768569192656341e-08,7.6446141351529569e-09,7.8170330217975698e-11
4.3362725858684317e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32483421299885518,0.11290289970934696,0.019172068589699609,0.0,0.0001538007072341563,3.3261491131427999e-05,9.7931848356390083e-05,1.9045600201257495e-12,2.4989653540841517e-20,2.171820307623117e-07,2.1992571225247631e-24,3.5540069817774118e-08,9.8951155095997227e-19,4.3469773169720115e-10,4.4363522681249723e-15,2.5352972759307657e-17,4.307057833040307e-07,6.7811486418548264e-18,0.0056686974090095123,0.0070462325945435961,6.4568311713541178e-09,1.7619737562721291e-05,5.7334797509408392e-07,4.656368164517541e-13,3.911886862206601e-09,1.8817475528990353e-07,2.0820385404344287e-08,7.6693431950385319e-09,7.8385950943684532e-11
4.3427321257233555e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32482543190755425,0.11290278675412306,0.019167197934910458,0.0,0.00015432333297747683,3.3285422729996425e-05,9.8204207037026246e-05,1.914424219376549e-12,2.5110766430207285e-20,2.1777757347840497e-07,2.2242110401512453e-24,3.5537576489014058e-08,9.9643158455901884e-19,4.3648012120144437e-10,4.4485026062812899e-15,2.5462159986890846e-17,4.3151841638598636e-07,6.8386175337273511e-18,0.0056685373579803159,0.0070551774281823378,6.4648930471174072e-09,1.7615371012521703e-05,5.7394822704952935e-07,4.6618338375453283e-13,3.9108459910691981e-09,1.8816587527322185e-07,2.0872255582681944e-08,7.6941053182868191e-09,7.8601827226421777e-11
4.349191665578279e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32481665488229577,0.11290267341330636,0.019162328781068799,0.0,0.00015484674010202395,3.3309240736478497e-05,9.847689831371478e-05,1.9243273584715402e-12,2.5232240483684813e-20,2.1837355302430618e-07,2.2494081704415136e-24,3.553504910875676e-08,1.003389460343553e-18,4.3826667059869371e-10,4.4606622193474154e-15,2.5571650758759234e-17,4.3233050757470767e-07,6.8964880230616444e-18,0.0056683773594441086,0.0070641181471743962,6.4729511611234944e-09,1.7611001252730492e-05,5.745477039282741e-07,4.6672968474274205e-13,3.9098046559598683e-09,1.8815700800651417e-07,2.0924179695438366e-08,7.7189004689696966e-09,7.8817958913676372e-11
4.355651205433203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32480788192094745,0.11290255968709821,0.019157461127530945,0.0,0.00015537092795901293,3.3332945427907401e-05,9.8749922013451495e-05,1.9342695384065077e-12,2.5354076038330396e-20,2.1896996736422556e-07,2.2748504774559709e-24,3.5532487940705828e-08,1.0103853228291184e-18,4.4005738139909007e-10,4.472831093411281e-15,2.5681445445478847e-17,4.3314205570337665e-07,6.9547623041905408e-18,0.0056682174133746432,0.0070730547536286374,6.481005515219442e-09,1.7606628331932234e-05,5.7514640726233585e-07,4.6727571965487829e-13,3.9087628665032443e-09,1.8814815343928529e-07,2.0976157710404464e-08,7.7437286153205191e-09,7.9034345853099663e-11
4.3621107452881267e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32479911302137815,0.11290244557569981,0.019152594973653608,0.0,0.00015589589590017062,3.3356537081177306e-05,9.9023277963332951e-05,1.9442508602251931e-12,2.5476273430457405e-20,2.195668144649631e-07,2.3005399375707502e-24,3.5529893246813817e-08,1.0174193167799382e-18,4.418522551055697e-10,4.4850092146307303e-15,2.5791544417421e-17,4.3395305961626493e-07,7.013442579818065e-18,0.0056680575197456977,0.007081987249652511,6.4890561112473244e-09,1.7602252298366473e-05,5.7574433858039e-07,4.6782148872822161e-13,3.9077206322549356e-09,1.8813931152133319e-07,2.1028189595394492e-08,7.7685897258273612e-09,7.9250987892459036e-11
4.3685702851430504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32479034818145874,0.11290233107931227,0.019147730318793892,0.0,0.00015642164327774407,3.3380015973038961e-05,9.9296965990556215e-05,1.9542714250185638e-12,2.5598832995638165e-20,2.2016409229592113e-07,2.326478539529075e-24,3.5527265287293763e-08,1.0244915872081152e-18,4.4365129321388642e-10,4.497196569233069e-15,2.5901948044762356e-17,4.347635181686772e-07,7.0725310610338002e-18,0.0056678976785310706,0.0070909156373520597,6.4971029510547743e-09,1.7597873199929302e-05,5.7634149940847462e-07,4.6836699219571938e-13,3.9066779627980381e-09,1.8813048220264769e-07,2.108027531824741e-08,7.7934837635635686e-09,7.9467884879560059e-11
4.375029824997974e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32478158739906199,0.11290221619813658,0.019142867162309295,0.0,0.00015694816944449336,3.3403382380095447e-05,9.9570985922419115e-05,1.9643313339240828e-12,2.5721755068705797e-20,2.2076179882911713e-07,2.3526682844926705e-24,3.5524604320630381e-08,1.0316022793728331e-18,4.4545449721263303e-10,4.5093931435146364e-15,2.6012656697485039e-17,4.3557343022689506e-07,7.1320299673271927e-18,0.0056677378897045843,0.0070998399188318996,6.5051460364866411e-09,1.7593491084176236e-05,5.7693789126976025e-07,4.6891223029306921e-13,3.9056348675510667e-09,1.8812166543360707e-07,2.1132414846823928e-08,7.8184106965284862e-09,7.9685036662378371e-11
4.381489364852898e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32477283067206192,0.11290210093237357,0.019138005503557706,0.0,0.00015747547375369723,3.3426636578797767e-05,9.9845337586319769e-05,1.974430688124975e-12,2.5845039983756112e-20,2.2135993203919641e-07,2.3791111860932286e-24,3.5521910603591473e-08,1.038751538779551e-18,4.4726186858326251e-10,4.521598923840358e-15,2.6123670745376755e-17,4.363827946681205e-07,7.1919415266018473e-18,0.0056675781532400755,0.0071087600961952267,6.5131853693800722e-09,1.7589105998325325e-05,5.7753351568390383e-07,4.6945720325571393e-13,3.9045913558369624e-09,1.8811286116490301e-07,2.1184608149007741e-08,7.8433704946432116e-09,7.9902443089028336e-11
4.3879489047078216e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32476407799833479,0.11290198528222402,0.019133145341897417,0.0,0.00015800355555916588,3.3449778845440775e-05,0.00010012002080975684,1.9845695888495044e-12,2.596868807414948e-20,2.219584899034444e-07,2.4058092704839246e-24,3.5519184391238974e-08,1.0459395111791999e-18,4.4907340880010971e-10,4.5338138966433056e-15,2.6234990558030847e-17,4.3719161038042047e-07,7.2522679751897573e-18,0.0056674184691114108,0.0071176761715438181,6.5212209515784768e-09,1.7584717989258366e-05,5.7812837416794295e-07,4.7000191131307712e-13,3.9035474370513687e-09,1.8810406934736688e-07,2.1236855192707344e-08,7.8683631201770805e-09,8.0120104007634424e-11
4.3944084445627453e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32475532937575852,0.11290186924788849,0.019128286676687117,0.0,0.00015853241421523055,3.3472809456158874e-05,0.0001003950354203293,1.9947481373702359e-12,2.6092699672512626e-20,2.2255747040179906e-07,2.4327645763910031e-24,3.5516425936940173e-08,1.0531663425673707e-18,4.5088911933041341e-10,4.5460380484242775e-15,2.6346616504846444e-17,4.3799987626267117e-07,7.3130115578654781e-18,0.0056672588372924737,0.0071265881469780223,6.5292527849246586e-09,1.7580327103523522e-05,5.7872246823619666e-07,4.7054635469799174e-13,3.9025031204142657e-09,1.8809528993222565e-07,2.1289155945852889e-08,7.8933885406975737e-09,8.0338019266492898e-11
4.400867984417669e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32474658480221247,0.11290175282956748,0.019123429507285877,0.0,0.00015906204907674876,3.349572868692153e-05,0.0001006703812457363,2.0049664350032406e-12,2.6217075110740735e-20,2.2315687151686424e-07,2.4599791551703687e-24,3.5513635492379778e-08,1.0604321791834213e-18,4.5270900163433898e-10,4.5582713657513304e-15,2.6458548955028513e-17,4.3880759122449692e-07,7.3741745278616363e-18,0.0056670992577571707,0.0071354960245967628,6.5372808712507111e-09,1.7575933387339089e-05,5.7931579939923377e-07,4.7109053364390135e-13,3.9014584150258684e-09,1.8808652287103942e-07,2.1341510376397698e-08,7.9184467273028699e-09,8.0556188714061467e-11
4.407327524272593e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32473784427557795,0.11290163602746134,0.019118573833053182,0.0,0.00015959245949911789,3.3518536813529961e-05,0.0001009460581137772,2.0152245831075051e-12,2.6341814719998917e-20,2.237566912339194e-07,2.4874550708492824e-24,3.5510813307568757e-08,1.0677371675098203e-18,4.5453305716499578e-10,4.5705138352594345e-15,2.6570788277588002e-17,4.3961475418622617e-07,7.4357591468802461e-18,0.0056669397304794271,0.0071443998064975294,6.5453052123971185e-09,1.7571536886593656e-05,5.7990836916529797e-07,4.7163444837816885e-13,3.9004133300649956e-09,1.8807776811549371e-07,2.1393918452318936e-08,7.943537642988543e-09,8.0774612198799259e-11
4.4137870641275165e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32472910779373804,0.1129015188417703,0.019113719653348897,0.0,0.00016012364483826522,3.3541234111612938e-05,0.00010122206585235154,2.0255226830841754e-12,2.646691883072413e-20,2.2435692754093221e-07,2.5151944001803986e-24,3.5507959630855726e-08,1.0750814542712875e-18,4.5636128736845906e-10,4.5827654436500059e-15,2.6683334841341882e-17,4.4042136407883372e-07,7.4977676851074054e-18,0.0056667802554331943,0.0071532994947763927,6.5533258101998463e-09,1.7567137646849546e-05,5.8050017903938502e-07,4.7217809913071378e-13,3.8993678745525963e-09,1.880690256176551e-07,2.1446380141616181e-08,7.9686612556326455e-09,8.0993289569336462e-11
4.4202466039824403e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32472037535457743,0.11290140127269446,0.019108866967533288,0.0,0.000160655604450656,3.3563820856622431e-05,0.00010149840428945873,2.0358608363757729e-12,2.6592387772627161e-20,2.2495757842857114e-07,2.5431992326971492e-24,3.5505074708938575e-08,1.0824651864339134e-18,4.5819369368379322e-10,4.5950261776904534e-15,2.6796189014913314e-17,4.4122741984388214e-07,7.5602024212282669e-18,0.0056666208325924419,0.007162195091527975,6.5613426664923238e-09,1.7562735713345218e-05,5.8109123052346825e-07,4.7272148613025553e-13,3.8983220574500746e-09,1.8806029532984965e-07,2.1498895412312609e-08,7.9938175329179123e-09,8.1212220674410976e-11
4.426706143837364e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32471164695598265,0.11290128332043381,0.019104015774967002,0.0,0.00016118833769329684,3.3586297323829612e-05,0.00010177507325319829,2.0462391444654568e-12,2.6718221874694512e-20,2.2555864189021745e-07,2.5714716707664223e-24,3.5502158786875443e-08,1.0898885112043206e-18,4.6003027754307213e-10,4.6072960242137483e-15,2.6909351166731688e-17,4.4203292043346652e-07,7.6230656424412115e-18,0.005666461461931162,0.0071710865988454759,6.5693557831082415e-09,1.755833113099732e-05,5.8168152511661196e-07,4.7326460960396957e-13,3.8972758876721348e-09,1.8805157720465951e-07,2.1551464232453764e-08,8.0190064415151354e-09,8.1431405362855571e-11
4.433165683692288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32470292259584205,0.11290116498518823,0.019099166075011088,0.0,0.00016172184392373675,3.3608663788321015e-05,0.00010205207257176944,2.0566577088763105e-12,2.6844421465190188e-20,2.2616011592197676e-07,2.6000138296396338e-24,3.5499212108095149e-08,1.0973515760288469e-18,4.6187104037140064e-10,4.6195749701180287e-15,2.7022821665032751e-17,4.4283786481016033e-07,7.6863596444715023e-18,0.0056663021434233685,0.0071799740188206512,6.5773651618796235e-09,1.7553923944403045e-05,5.8227106431484774e-07,4.7380746977865668e-13,3.8962293740559443e-09,1.8804287119495161e-07,2.1604086570108565e-08,8.0442279487629297e-09,8.1650843483620088e-11
4.4396252235472115e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32469420227204543,0.1129010462671574,0.019094317867026995,0.0,0.00016225612250007036,3.3630920524994671e-05,0.00010232940207347125,2.0671166311706242e-12,2.6970986871657511e-20,2.2676199852269024e-07,2.6288278375038955e-24,3.5496234914407772e-08,1.1048545285927252e-18,4.6371598358693468e-10,4.6318630023661872e-15,2.713660087785872e-17,4.4364225194696323e-07,7.7500867315849235e-18,0.0056661428770430986,0.0071888573535438234,6.5853708046370569e-09,1.754951419784235e-05,5.828598496112212e-07,4.7435006688013857e-13,3.8951825253768099e-09,1.8803417725385756e-07,2.1656762393368887e-08,8.0694820219168492e-09,8.1870534885761811e-11
4.446084763402135e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32468548598248453,0.11290092716654099,0.019089471150376552,0.0,0.0001627911727809407,3.3653067808556348e-05,0.00010260706158670255,2.0776160129491715e-12,2.709791842092096e-20,2.2736428769394575e-07,2.6579158355338227e-24,3.549322744601508e-08,1.1123975168192496e-18,4.6556510860090207e-10,4.6441601079854726e-15,2.7250689173058352e-17,4.4444608082724626e-07,7.8142492166015234e-18,0.0056659836627644053,0.0071977366051038704,6.5933727132100673e-09,1.7545101935280084e-05,5.834478824957877e-07,4.7489240113334395e-13,3.8941353503470859e-09,1.8802549533477525e-07,2.1709491670349382e-08,8.094768628191698e-09,8.2090479418445905e-11
4.459003843111982e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32466806549764565,0.11290068781834911,0.019079782188525931,0.0,0.00016386358589362456,3.369703511417452e-05,0.00010316336996184655,2.098736561548563e-12,2.7352881251554827e-20,2.2857007776826153e-07,2.7169224321519489e-24,3.5487122637964898e-08,1.1276041931368863e-18,4.6927590963457697e-10,4.668781487765377e-15,2.7479794481007173e-17,4.4605205980316109e-07,7.9438896745078554e-18,0.005665665390408089,0.0072154828670828947,6.6093653351143584e-09,1.7536270036452437e-05,5.8462169697487321e-07,4.7597628199073199e-13,3.8920400557603995e-09,1.8800816737756737e-07,2.1815110458044484e-08,8.1454393095127778e-09,8.253112727264913e-11
4.471922922821829e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32465066112449364,0.11290044694220705,0.019070099184361724,0.0,0.000164939078141992,3.3740567898831339e-05,0.00010372099632638271,2.1200201682224866e-12,2.7609312557380825e-20,2.2977747021299656e-07,2.7770510106436184e-24,3.5480899573794527e-08,1.1429727930970365e-18,4.7300345462447965e-10,4.6934390069479123e-15,2.7710140527804048e-17,4.4765579381025685e-07,8.0752996923629937e-18,0.0056653473261473065,0.0072332128214398919,6.6253430422029277e-09,1.7527428593421536e-05,5.8579251961263949e-07,4.7705911413402298e-13,3.8899435587137379e-09,1.8799088695579676e-07,2.1920942678569807e-08,8.196239731868501e-09,8.2972785841730794e-11
4.484842002531676e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32463327284622473,0.11290020453970713,0.019060422132792704,0.0,0.0001660176444151737,3.3783668352872658e-05,0.00010427993931108282,2.1414676470893045e-12,2.7867214927300718e-20,2.3098644914086864e-07,2.8383191732239372e-24,3.5474560118271962e-08,1.1585045085710604e-18,4.7674775461310308e-10,4.7181325640268505e-15,2.7941730249284737e-17,4.4925727508349463e-07,8.2084980820636377e-18,0.0056650294697752892,0.0072509264848338757,6.64130584906591e-09,1.7518577946785157e-05,5.8696036222163046e-07,4.7814089933329892e-13,3.8878459266222558e-09,1.8797365370608597e-07,2.2026988077666895e-08,8.2471696351457781e-09,8.3415453922928009e-11
4.497761082241523e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32461590064606283,0.11289996061243983,0.019050751028733885,0.0,0.0001670992796113078,3.3826338663213173e-05,0.00010484019754830636,2.1630798128135443e-12,2.8126590938889872e-20,2.3219699870960322e-07,2.9007447349220683e-24,3.5468106111425296e-08,1.1742005351578373e-18,4.8050882053406011e-10,4.7428620584857282e-15,2.8174566578199282e-17,4.5085649601867691e-07,8.343503793683824e-18,0.0056647118210856155,0.0072686238739006568,6.6572537702731756e-09,1.7509718432309406e-05,5.8812523656654581e-07,4.792216393457054e-13,3.8857472259131471e-09,1.879564672691513e-07,2.21332464014421e-08,8.2982287599843333e-09,8.3859130315210689e-11
4.51068016195137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32459854450725939,0.11289971516199357,0.019041085867106528,0.0,0.00016818397863761726,3.3868581013220617e-05,0.00010540176967199807,2.1848574805822484e-12,2.8387443158456497e-20,2.334091031222794e-07,2.9643457252966129e-24,3.5461539368872941e-08,1.1900620721556325e-18,4.8428666321274592e-10,4.7676273907851905e-15,2.8408652444215132e-17,4.5245344917073243e-07,8.4803359159149899e-18,0.0056643943798722028,0.0072863050052527885,6.6731868203742621e-09,1.7500850380997395e-05,5.8928715436427012e-07,4.8030133591561354e-13,3.88364752203993e-09,1.8793932728974712e-07,2.2239717396365933e-08,8.3494168477791579e-09,8.4303813819278291e-11
4.523599241661217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32458120441309374,0.11289946818995486,0.019031426642838106,0.0,0.00016927173641048218,3.3910397582606329e-05,0.00010596465431768532,2.2068014660820732e-12,2.8649774141099038e-20,2.3462274662765806e-07,3.0291403901037219e-24,3.545486168213933e-08,1.2060903225346045e-18,4.8808129336697519e-10,4.7924284623511928e-15,2.8643990773920278e-17,4.5404812725206785e-07,8.6190136764895027e-18,0.0056640771459293216,0.00730396989547952,6.6891050138983481e-09,1.7491974119154446e-05,5.9044612728387518e-07,4.8137999077477685e-13,3.8815468794959205e-09,1.8792223341660959e-07,2.2346400809272336e-08,8.4007336406795197e-09,8.4749503237556393e-11
4.536518321371064e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.324563880346873,0.11289921969790818,0.019021773350862328,0.0,0.00017036254785550371,3.3951790547328054e-05,0.00010652885012247603,2.228912585478543e-12,2.8913586430758051e-20,2.3583791352047337e-07,3.0951471928126946e-24,3.5448074818937828e-08,1.2222864929116311e-18,4.9189272160755693e-10,4.8172651755636186e-15,2.8880584490826092e-17,4.556405231310836e-07,8.7595564425619155e-18,0.0056637601190515849,0.0073216185611467552,6.7050083653542246e-09,1.7483089968447353e-05,5.9160216694645704e-07,4.8245760564247338e-13,3.8794453618264213e-09,1.8790518530240151e-07,2.2453296387358071e-08,8.4521788815879416e-09,8.5196197374194132e-11
4.549437401080911e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32454657229193173,0.11289896968743604,0.01901212598611909,0.0,0.0001714564079075847,3.3992762079466951e-05,0.00010709435572505559,2.2511916553893616e-12,2.9178882560282826e-20,2.370545881418022e-07,3.162384816562199e-24,3.5441180523531488e-08,1.2386517935178095e-18,4.9572095843902825e-10,4.8421374337417368e-15,2.9118436515370957e-17,4.5723062983027268e-07,8.9019837211974087e-18,0.0056634432990339519,0.0073392510187970019,6.7208968892302752e-09,1.7474198245978995e-05,5.9275528492539404e-07,4.8353418222568372e-13,3.8773430316441416e-09,1.8788818260364888e-07,2.2560403878181768e-08,8.5037523141610724e-09,8.5643895035060109e-11
4.5623564807907577e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32452928023163208,0.112898718160119,0.01900248454355451,0.0,0.00017255331151099515,3.4033314347127231e-05,0.00010766116976568451,2.2736394928620571e-12,2.944566505148723e-20,2.3827275487936619e-07,3.2308721658055796e-24,3.5434180517031435e-08,1.2551874381709111e-18,4.9956601426026612e-10,4.8670451411332785e-15,2.9357549764923248e-17,4.5881844052464123e-07,9.0463151597780738e-18,0.0056631266856717261,0.0073568672849493259,6.7367705999944561e-09,1.74652992643493e-05,5.9390549274648289e-07,4.8460972221923793e-13,3.8752399506418793e-09,1.8787122498069283e-07,2.2667723029663272e-08,8.55545368280967e-09,8.6092595027739413e-11
4.5752755605006046e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3245120041493641,0.11289846511753561,0.018992849018120841,0.0,0.00017365325361943449,3.4073449514340881e-05,0.00010822929088619593,2.2962569153522427e-12,2.9713936415203741e-20,2.3949239816781861e-07,3.3006283679172707e-24,3.5427076497683057e-08,1.2718946442484432e-18,5.0342789936508092e-10,4.8919882029041161e-15,2.9597927153784356e-17,4.6040394854018456e-07,9.1925705463950743e-18,0.0056628102787605605,0.0073744673760993236,6.7526295120942825e-09,1.7456393331713507e-05,5.9505280188773227e-07,4.8568422730595642e-13,3.8731361796046086e-09,1.8785431209764046e-07,2.2775253590083142e-08,8.6072827326972582e-09,8.6542296161530718e-11
4.5881946402104516e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32449474402854528,0.11289821056126254,0.018983219404776566,0.0,0.00017475622919609193,3.4113169740973532e-05,0.00010879871772999336,2.3190447407017226e-12,2.9983699151337972e-20,2.4071350248902779e-07,3.3716727748165434e-24,3.5419870141151463e-08,1.2887746326601634e-18,5.0730662394280759e-10,4.916966525126578e-15,2.9839571593191618e-17,4.619871473523584e-07,9.3407698102416182e-18,0.0056624940780964491,0.0073920513087190705,6.768473639956762e-09,1.7447480751841505e-05,5.961972237792523e-07,4.8675769915679198e-13,3.8710317784215964e-09,1.8783744362230694e-07,2.28829953080818e-08,8.6592392097389931e-09,8.6992997247442737e-11
4.6140327996301455e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32446027160506263,0.1128976969139439,0.018963977894220829,0.0,0.00017697126065464234,3.4191373990535127e-05,0.0001099414831688961,2.3651348731356634e-12,3.0527708686198627e-20,2.4316003239505169e-07,3.5177047438864784e-24,3.5405157008115527e-08,1.3230578576077412e-18,5.1511463175574476e-10,4.9670285796706112e-15,3.0326673253293095e-17,4.6514659200594165e-07,9.643080394420761e-18,0.0056618622946951122,0.0074271707641383423,6.8001176005752685e-09,1.7429636843918067e-05,5.9847745129564119e-07,4.8890154977619701e-13,3.8668213207747347e-09,1.8780383858428208e-07,2.3099111213171828e-08,8.7635334327061309e-09,8.7897394528195466e-11
4.63728714310787e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32442930084629246,0.11289722947031479,0.018946680703615697,0.0,0.00017897511309582993,3.4260360297399507e-05,0.00011097442406023088,2.4072069817823257e-12,3.1022442618609122e-20,2.4536675134163994e-07,3.6537379733080994e-24,3.5391581553703703e-08,1.3545159950925873e-18,5.2219952988705448e-10,5.0122040953411955e-15,3.076942720316275e-17,4.6798213226781699e-07,9.9220108135322509e-18,0.0056612943929593611,0.007458723176607421,6.8285467473521706e-09,1.7413557553048775e-05,6.0051989535850825e-07,4.9082749819221536e-13,3.8630303367145977e-09,1.877737426660711e-07,2.329433517237505e-08,8.857831500653054e-09,8.8714760024066747e-11
4.6605414865855947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32439838154598494,0.11289675714676096,0.018929402590055273,0.0,0.00018098871608171385,3.4328035586477457e-05,0.00011201157446872505,2.4498439299816171e-12,3.1522046982823822e-20,2.4757796488490006e-07,3.7942563922203615e-24,3.5377699585953922e-08,1.3865530932707454e-18,5.2933914166535213e-10,5.0574924342518258e-15,3.1216331532654316e-17,4.7081009590374095e-07,1.0207555826152466e-17,0.0056607271563072197,0.0074902234905338087,6.8569282166313398e-09,1.7397461255371354e-05,6.0255316031866066e-07,4.9275012438377182e-13,3.8592382027745067e-09,1.8774378562682183e-07,2.3490239389361049e-08,8.952538515386409e-09,8.9535346951441413e-11
4.6837958300633193e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32436751360842508,0.11289627995240639,0.018912143524359215,0.0,0.00018301204058854744,3.4394412291129029e-05,0.00011305292653915234,2.4930504983287668e-12,3.2026535970694947e-20,2.4979358426755547e-07,3.939381206389109e-24,3.5363520099282992e-08,1.4191763963413431e-18,5.3653352281786652e-10,5.1028930798329096e-15,3.1667403109725913e-17,4.7363045005892494e-07,1.0499836814804253e-17,0.0056601605835614466,0.0075216718011279536,6.8852620918086464e-09,1.7381349571793094e-05,6.0457731111909671e-07,4.9466943768580638e-13,3.8554452374734896e-09,1.8771396565671347e-07,2.3686822411118934e-08,9.0476530222165852e-09,9.0359148437535154e-11
4.707050173541044e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32433669693818601,0.1128957978963547,0.01889490347741116,0.0,0.00018504505769669164,3.4459502793825153e-05,0.00011409847243256924,2.5368314696587565e-12,3.2535923663864384e-20,2.5201352124959949e-07,4.0892361153584122e-24,3.5349051873739963e-08,1.4523931832338204e-18,5.4378272802316533e-10,5.1484055241285071e-15,3.2122658770418759e-17,4.7644316332392047e-07,1.0798976675015418e-17,0.005659594673548418,0.0075530682033509555,6.9135484560638533e-09,1.7365224081812402e-05,6.0659241220589015e-07,4.965854473198699e-13,3.8516517508842529e-09,1.8768428098094919e-07,2.3884082788359415e-08,9.1431735742976838e-09,9.1186157627259998e-11
4.7303045170187685e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32430593144012743,0.11289531098768905,0.018877682420158571,0.0,0.00018708773859151952,3.4523319424654663e-05,0.00011514820432626771,2.5811916286264232e-12,3.3050224034800768e-20,2.5423768811281252e-07,4.2439473446233404e-24,3.5334303480001029e-08,1.4862107670440532e-18,5.510868109220341e-10,5.1940292675958973e-15,3.2582115318914843e-17,4.7924820570676382e-07,1.1105099822459927e-17,0.0056590294250981462,0.0075844127919141224,6.941787392360467e-09,1.7349086324529552e-05,6.0859852752988818e-07,4.9849816239658263e-13,3.8478580448420361e-09,1.8765472985891189e-07,2.4082019075501446e-08,9.2390987326125726e-09,9.2016367683163581e-11
4.753558860496493e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32427521701939566,0.11289481923547223,0.018860480323612504,0.0,0.00018914005456427378,3.458587445988804e-05,0.00011620211441372777,2.6261357612866411e-12,3.3569450947835342e-20,2.5646599766510711e-07,4.4036436780118299e-24,3.5319283284276606e-08,1.5206364944633392e-18,5.5844582412827187e-10,5.2397638189073613e-15,3.3045789527594852e-17,4.8204554860538742e-07,1.1418332200018892e-17,0.0056584648370442527,0.0076157056612785696,6.9699789834457168e-09,1.7332937799636378e-05,6.1059572054909563e-07,5.0040759191804476e-13,3.8440644131490403e-09,1.8762531058334148e-07,2.4280629830658713e-08,9.3354270659602946e-09,9.2849771785369526e-11
