Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C2H2X(348),C2H6(343),C4H6(54),C4H7X(140),C4H7X(143),C4H9X(153),C4H9X(171),C4H7X(142),SX(175),SX(150),C4H5X(384),SX(176),SX(168),C4H5X(374),C4H7X(523),C4H7X(145),SX(524),SX(782),SX(174),C4H7X(146),SX(155),SX(178),SX(152),SX(154),SX(177),SX(157),SX(167),SX(172),SX(156),C6H10(477),C6H9X(433),C6H8(701)
4.502462677193764e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017495527905544196,0.5342078295803373,2.1465182561221827e-06,3.8904641859366135e-13,2.170196399669127e-06,4.6232584560229534e-31,5.833862897801087e-13,1.0951470970166257e-36,4.0683742551418056e-14,1.6890886000519603e-12,1.1408961200450118e-34,0.13578550042467311,0.135783492222116,3.896937610959957e-09,2.0803367337409005e-06,2.9087215600966329e-08,2.2898658482597626e-08,2.027867664605093e-08,3.6884099034441134e-09,7.0242215762900902e-12,1.278381290926655e-11,1.844819566067805e-09,3.6211621932693854e-14,1.0197254116083002e-12,9.1607093599878026e-11,3.1532327693785682e-15,5.734355715045251e-16,4.5831436133818158e-11,2.6234184281799218e-14,2.6104146564443199e-16,6.3774022674852576e-15,1.5146803605712008e-14,4.4277236594514981e-15,8.6994730850768474e-17,6.1406192971784537e-16,6.5243063476208854e-16,1.5894609067258573e-15,2.2539273743317816e-16,3.263461966286032e-16,2.097954910785876e-16,1.7685983687786067e-15,3.2664203904774914e-16,1.0491032634308777e-16,1.2911239013357297e-14,2.9283156071364367e-14,5.0583068926156889e-15
4.519794492216303e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017430582160262212,0.53420455731412819,2.1549921180599527e-06,3.9419626597107627e-13,2.1786059867151534e-06,4.6406437025634172e-31,5.8922904202260571e-13,1.1148634961550152e-36,4.090818988458651e-14,1.7024924836824807e-12,1.161435317447356e-34,0.13578874016172535,0.13578673657529902,3.8969040774788094e-09,2.0823355379407677e-06,2.9315579944362195e-08,2.298699196204181e-08,2.0347161051442946e-08,3.6931655806103953e-09,7.0603987073452614e-12,1.2899009048537576e-11,1.8472011628312783e-09,3.6356233152522708e-14,1.0262821721376614e-12,9.1710265934664956e-11,3.1638595270968221e-15,5.7416507629303978e-16,4.5883170428689249e-11,2.6377640275707943e-14,2.6364246664097024e-16,6.3904412000902034e-15,1.5251197529543273e-14,4.4502789517359567e-15,8.786146202243906e-17,6.1405065579045437e-16,6.5549517350565318e-16,1.592535449820962e-15,2.2661864485813956e-16,3.2787988893102143e-16,2.1085504476101027e-16,1.7781289699371157e-15,3.281777916089392e-16,1.0544020618149014e-16,1.3049415417391778e-14,2.9493468314839843e-14,5.1151505407998263e-15
4.537126307238841e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017366131773313693,0.53420130981076552,2.1634661752674578e-06,3.9939242877413354e-13,2.1870148365118603e-06,4.6580253692607677e-31,5.9510786245971428e-13,1.1348529421805463e-36,4.1132928603134536e-14,1.7159494394008579e-12,1.1822589377280447e-34,0.13579195512702877,0.13578995617253448,3.8968707986014289e-09,2.0843269842987741e-06,2.9544833526057849e-08,2.3075325234997804e-08,2.0415628308277723e-08,3.6979046573398772e-09,7.0965966263178659e-12,1.301473545001437e-11,1.8495744675582283e-09,3.6500847696544055e-14,1.0328507177776619e-12,9.1813068173400248e-11,3.1744836407239018e-15,5.7489203834416359e-16,4.5934719845239801e-11,2.6521281024061633e-14,2.6625833503174299e-16,6.403417942857355e-15,1.535580415896022e-14,4.4728452844639834e-15,8.8733146316184212e-17,6.1403954572901407e-16,6.5856113588697813e-16,1.5955975371528205e-15,2.2784829448913324e-16,3.2941430231268486e-16,2.1191727469999151e-16,1.7876711945431378e-15,3.2971427048002182e-16,1.0597142467656654e-16,1.3188477810173497e-14,2.9704408100757679e-14,5.1724015881967625e-15
4.55445812226138e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017302171152115101,0.53419808679065184,2.1719404262589657e-06,4.0463511974170462e-13,2.1954229479651501e-06,4.6754034445025382e-31,6.0102281609588671e-13,1.1551180712778526e-36,4.135795768349742e-14,1.7294594674427879e-12,1.2033697265627102e-34,0.13579514560024145,0.13579315129336758,3.8968377714779362e-09,2.0863111284828994e-06,2.9774976268942406e-08,2.3163658303002229e-08,2.0484078544068901e-08,3.7026272570312342e-09,7.132815209491326e-12,1.3130991947567593e-11,1.8519395419365962e-09,3.664546553977123e-14,1.0394309830753753e-12,9.1915503123779216e-11,3.185105130147477e-15,5.7561647662055392e-16,4.5986085786703993e-11,2.6665105884876226e-14,2.6888908917657898e-16,6.4163329868021773e-15,1.5460622480987262e-14,4.4954225290489685e-15,8.9609789836688639e-17,6.1402859745194496e-16,6.6162851716390969e-16,1.5986472356182918e-15,2.2908168607839106e-16,3.3094943441954075e-16,2.1298217868837977e-16,1.7972250026423317e-15,3.3125147329173403e-16,1.0650398072612356e-16,1.3328427777759571e-14,2.9915974214037684e-14,5.2300612474408463e-15
4.571789937283918e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017238694787979976,0.53419488797838455,2.1804148695653847e-06,4.0992455154573034e-13,2.20383031999429e-06,4.6927779166765668e-31,6.0697396757488498e-13,1.1756615337839128e-36,4.1583276109762827e-14,1.7430225680411426e-12,1.2247704443622977e-34,0.13579831185682639,0.13579632221314977,3.8968049933008892e-09,2.0882880255377999e-06,3.0006008095773599e-08,2.3251991167574208e-08,2.0552511884941356e-08,3.7073335017404146e-09,7.1690543350971834e-12,1.3247778373210972e-11,1.8542964469830446e-09,3.6790086657496383e-14,1.0460229029381894e-12,9.2017573562324331e-11,3.1957240150361115e-15,5.7633840987741072e-16,4.6037269640734222e-11,2.680911422093534e-14,2.7153474734776891e-16,6.4291868188163493e-15,1.5565651490644609e-14,4.5180105582442576e-15,9.0491398659438878e-17,6.1401780891073757e-16,6.6469731266578644e-16,1.6016846117093888e-15,2.3031881935374718e-16,3.3248528293320071e-16,2.1404975450478667e-16,1.8067903545780752e-15,3.327893977105445e-16,1.0703787322084831e-16,1.346926689739871e-14,3.0128165441958472e-14,5.2881307288184631e-15
4.5891217523064565e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017175697254551102,0.53419171310267632,2.1888895037340202e-06,4.1526093679048076e-13,2.2122369515316979e-06,4.7101487741711629e-31,6.1296138118176511e-13,1.1964859942001478e-36,4.1808882873587072e-14,1.7566387414260039e-12,1.2464638662856102e-34,0.13580145416812997,0.13579946920311678,3.8967724613044863e-09,2.0902577298940865e-06,3.0237928929179406e-08,2.33403238302157e-08,2.0620928455651286e-08,3.7120235122000852e-09,7.2053138832818255e-12,1.3365094557134766e-11,1.8566452430526793e-09,3.6934711025286208e-14,1.0526264126318833e-12,9.2119282234845378e-11,3.206340314842494e-15,5.7705785666550304e-16,4.6088272779631153e-11,2.6953305399738542e-14,2.7419532773107131e-16,6.4419799216929703e-15,1.5670890190881066e-14,4.5406092461287767e-15,9.1377978831058773e-17,6.1400717808931786e-16,6.6776751779242399e-16,1.6047097315164218e-15,2.3155969401915196e-16,3.3402184557043672e-16,2.1511999991404444e-16,1.8163672109881994e-15,3.3432804143814688e-16,1.0757310104453738e-16,1.3610996737579704e-14,3.0340980574152771e-14,5.346611240272587e-15
4.606453567328995e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017113173206267668,0.53418856189628006,2.1973643273283263e-06,4.2064448801182934e-13,2.2206428415227551e-06,4.7275160053752873e-31,6.1898512084485205e-13,1.2175941312044601e-36,4.2034776974112485e-14,1.7703079878247017e-12,1.2684527822517994e-34,0.13580457280145811,0.13580259253046564,3.8967401727637962e-09,2.092220295377424e-06,3.047073869165966e-08,2.3428656292411722e-08,2.0689328379605997e-08,3.7166974078387301e-09,7.2415937360737518e-12,1.3482940327738616e-11,1.8589859898485978e-09,3.7079338618978003e-14,1.0592414477787061e-12,9.2220631856890977e-11,3.2169540488065911e-15,5.7777483533413893e-16,4.6139096560569454e-11,2.7097678793450259e-14,2.7687084842670897e-16,6.4547127741519546e-15,1.5776337592507203e-14,4.5632184680928163e-15,9.2269536369641606e-17,6.1399670300342798e-16,6.7083912801312259e-16,1.6077226607311123e-15,2.3280430975517536e-16,3.355591200826836e-16,2.161929126676542e-16,1.8259555328017604e-15,3.3586740221096294e-16,1.081096630743209e-16,1.3753618858079641e-14,3.0554418402602729e-14,5.4055039874073282e-15
4.623785382351533e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0017051117376866549,0.53418543409591279,2.2058393389276733e-06,4.2607541767653875e-13,2.2290479889256098e-06,4.7448795986787014e-31,6.2504525013770177e-13,1.2389886376632212e-36,4.2260957417886133e-14,1.7840303074618487e-12,1.2907399969527919e-34,0.13580766802015176,0.13580569245842927,3.8967081249940221e-09,2.0941757752174678e-06,3.0704437305587675e-08,2.3516988555630586e-08,2.075771177888332e-08,3.7213553067993963e-09,7.2778937773514365e-12,1.3601315511663883e-11,1.8613187464312622e-09,3.7223969414675612e-14,1.0658679443554728e-12,9.2321625114192218e-11,3.2275652359587628e-15,5.7848936403408486e-16,4.6189742325819571e-11,2.7242233778849504e-14,2.7956132745035561e-16,6.4673858508656213e-15,1.5881992714128955e-14,4.5858381008240093e-15,9.3166077265079241e-17,6.1398638170002158e-16,6.7391213886569064e-16,1.6107234646496634e-15,2.34052666219501e-16,3.3709710425555159e-16,2.1726849050422493e-16,1.8355552812358806e-15,3.3740747779965449e-16,1.0864755818088199e-16,1.3897134810011873e-14,3.076847772163541e-14,5.4648101734924747e-15
4.641117197374072e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016989524577916853,0.53418232944218336,2.2143145371271085e-06,4.315539381815612e-13,2.2374523927109891e-06,4.7622395424721511e-31,6.3114183228105602e-13,1.2606722206432033e-36,4.2487423218779491e-14,1.7978057005593742e-12,1.3133283298656662e-34,0.13581074008365993,0.13580876924634974,3.8966763153497453e-09,2.0961242220566298e-06,3.0939024693211762e-08,2.3605320621324215e-08,2.0826078774250651e-08,3.7259973259581193e-09,7.3142138928117112e-12,1.3720219933825391e-11,1.8636435712277085e-09,3.7368603388745575e-14,1.0725058386916644e-12,9.2422264663097904e-11,3.238173895122804e-15,5.7920146072042905e-16,4.6240211402965216e-11,2.7386969737280295e-14,2.8226678273411216e-16,6.4799996224844256e-15,1.5987854582081647e-14,4.608468022293468e-15,9.4067607479387624e-17,6.1397621225667138e-16,6.7698654595548313e-16,1.6137122081758033e-15,2.3530476304741181e-16,3.3863579590834699e-16,2.1834673114990369e-16,1.8451664177926152e-15,3.389482660086436e-16,1.091867852286719e-16,1.4041546135873713e-14,3.098315732791804e-14,5.5245309994680234e-15
4.65844901239661e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016928389697386868,0.53417924767951985,2.2227899205371311e-06,4.3708026185335003e-13,2.2458560518620147e-06,4.7795958251475068e-31,6.3727493014478279e-13,1.282647601423459e-36,4.2714173397909539e-14,1.8116341673365594e-12,1.3362206152649708e-34,0.13581378924761134,0.13581182314975027,3.8966447412242103e-09,2.098065687958688e-06,3.117450077665677e-08,2.3693652490928304e-08,2.0894429485183701e-08,3.7306235809420006e-09,7.350553969938716e-12,1.3839653417442631e-11,1.8659605220405858e-09,3.7513240517813233e-14,1.0791550674675401e-12,9.2522553131001991e-11,3.2487800449189433e-15,5.7991114315539558e-16,4.6290505105117114e-11,2.7531886054602757e-14,2.8498723212747442e-16,6.4925545556628681e-15,1.6093922230364428e-14,4.6311081117420896e-15,9.497413294702911e-17,6.1396619278099008e-16,6.8006234495446155e-16,1.616688955823786e-15,2.3656059985226527e-16,3.4017519289360211e-16,2.19427632318797e-16,1.8547889042558751e-15,3.4048976467564153e-16,1.0972734307612053e-16,1.4186854369593895e-14,3.1198456020453506e-14,5.5846676639487029e-15
4.6757808274191485e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016867707698242536,0.53417618855609938,2.231265487783458e-06,4.4265460094718417e-13,2.2542589653740166e-06,4.7969484350979375e-31,6.4344460624981024e-13,1.3049175155071485e-36,4.2941206983560853e-14,1.8255157080100713e-12,1.359419702234989e-34,0.13581681576388446,0.13581485442040495,3.8966134000486284e-09,2.1000002244172418e-06,3.1410865477925591e-08,2.3781984165862622e-08,2.0962764029884876e-08,3.7352341861469766e-09,7.386913897973369e-12,1.3959615784070476e-11,1.868269656057045e-09,3.7657880778759002e-14,1.085815567712255e-12,9.2622493116763223e-11,3.2593837037667791e-15,5.8061842891110575e-16,4.634062473112282e-11,2.767698212114498e-14,2.8772269339829029e-16,6.5050511130855254e-15,1.6200194700575139e-14,4.6537582496670301e-15,9.5885659575232061e-17,6.1395632141006667e-16,6.8313953160026605e-16,1.6196537717213668e-15,2.3782017622596124e-16,3.4171529309661222e-16,2.2051119171338337e-16,1.8644227026883918e-15,3.4203197167118585e-16,1.1026923057584306e-16,1.4333061036579775e-14,3.1414372600575708e-14,5.6452213632284823e-15
4.693112642441687e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016807473617076651,0.53417315182378111,2.2397412375068132e-06,4.4827716764650543e-13,2.2626611322543585e-06,4.8142973607180541e-31,6.4965092277004657e-13,1.3274847126333178e-36,4.3168523011108678e-14,1.8394503227939957e-12,1.3829284546819536e-34,0.13581981988067626,0.13581786330640738,3.8965822892914795e-09,2.1019278823640025e-06,3.1648118718900703e-08,2.3870315647531223e-08,2.1031082525301337e-08,3.7398292547552745e-09,7.4232935678833734e-12,1.4080106853629297e-11,1.8705710298574527e-09,3.7802524148714645e-14,1.0924872768019913e-12,9.2722087191117289e-11,3.269984889888167e-15,5.8132333537229229e-16,4.6390571565772605e-11,2.7822257331655498e-14,2.9047318423370775e-16,6.5174897534932214e-15,1.6306671041845618e-14,4.6764183178083415e-15,9.6802193244306648e-17,6.1394659630991159e-16,6.8621810169530684e-16,1.6226067196127369e-15,2.3908349173939954e-16,3.4325609443498153e-16,2.215974070249179e-16,1.8740677754287235e-15,3.43574884898186e-16,1.1081244657484186e-16,1.4480167653764244e-14,3.163090587194493e-14,5.7061932912850835e-15
4.710444457464225e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016747682562768115,0.53417013723803763,2.2482171683626999e-06,4.5394817406226668e-13,2.2710625515222606e-06,4.8316425904040754e-31,6.5589394153429333e-13,1.3503519567886242e-36,4.3396120522943475e-14,1.8534380118998682e-12,1.4067497513462037e-34,0.13582280184256895,0.1358208500522376,3.8965514064578447e-09,2.1038487121769488e-06,3.1886260421345537e-08,2.3958646937322672e-08,2.1099385087142746e-08,3.7444088987525438e-09,7.4596928723337115e-12,1.4201126444434617e-11,1.872864699423972e-09,3.79471706050597e-14,1.0991701324580954e-12,9.2821337897081496e-11,3.2805836213100541e-15,5.8202587973896412e-16,4.6440346880001849e-11,2.7967711085256497e-14,2.9323872224111374e-16,6.5298709317093081e-15,1.6413350310777401e-14,4.6990881991357586e-15,9.7723739807958104e-17,6.1393701567491726e-16,6.8929805110586874e-16,1.625547862861432e-15,2.4035054594293096e-16,3.4479759485817675e-16,2.226862759338284e-16,1.88372408508831e-15,3.4511850229147581e-16,1.1135698991470478e-16,1.4628175729652467e-14,3.1848054640543343e-14,5.7675846397844695e-15
4.727776272486764e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016688329715170288,0.53416714455789005,2.2566932790211917e-06,4.5966783223229299e-13,2.2794632222086265e-06,4.848984112553969e-31,6.62173724028145e-13,1.3735220262190164e-36,4.3623998568396075e-14,1.8674787755367095e-12,1.4308864858142974e-34,0.13582576189059598,0.13582381489882783,3.8965207490887352e-09,2.1057627636883201e-06,3.2125290506906065e-08,2.4046978036610286e-08,2.1167671829898697e-08,3.7489732289446998e-09,7.496111705657687e-12,1.4322674373226249e-11,1.8751507201489723e-09,3.8091820125417807e-14,1.1058640727452246e-12,9.2920247750352098e-11,3.2911799158672646e-15,5.8272607902902308e-16,4.6489951931089642e-11,2.8113342785397639e-14,2.9601932494906434e-16,6.5421950986660518e-15,1.6520231571377916e-14,4.7217677778356692e-15,9.8650305093596478e-17,6.1392757772732934e-16,6.9237937576123503e-16,1.6284772644532021e-15,2.4162133836679797e-16,3.4633979234708854e-16,2.2377779611010357e-16,1.8933915945485644e-15,3.4666282181737493e-16,1.1190285943179905e-16,1.4777086764368303e-14,3.2065817714670359e-14,5.8293965980853323e-15
4.745108087509302e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016629410323827857,0.53416417354584367,2.2651695681667254e-06,4.6543635412065343e-13,2.2878631433558745e-06,4.8663219155676051e-31,6.6849033139588106e-13,1.3969977134413642e-36,4.3852156203664272e-14,1.8815726139110561e-12,1.4553415665310702e-34,0.13582870026230576,0.1358267580836266,3.8964903147604645e-09,2.1076700861924779e-06,3.2365208897112075e-08,2.4135308946752372e-08,2.1235942866855848e-08,3.7535223549744715e-09,7.5325499638284329e-12,1.4444750455196917e-11,1.8774291468433079e-09,3.8236472687653308e-14,1.1125690360695055e-12,9.3018819239694752e-11,3.3017737912052317e-15,5.8342395008083655e-16,4.6539387962853959e-11,2.8259151839810543e-14,2.9881500980820425e-16,6.5544627014311072e-15,1.6627313894997011e-14,4.7444569392982044e-15,9.9581894902643631e-17,6.1391828071672947e-16,6.9546207165282185e-16,1.6313949869988579e-15,2.4289586852156853e-16,3.478826849136009e-16,2.2487196521367327e-16,1.9030702669580063e-15,3.4820784147325734e-16,1.1245005395746162e-16,1.492690224970047e-14,3.2284193904938132e-14,5.8916303532435734e-15
4.762439902531841e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016570919706721445,0.53416122396782517,2.2736460344978886e-06,4.7125395161704479e-13,2.2962623140177718e-06,4.883655987846903e-31,6.7484382444234513e-13,1.420781825255042e-36,4.4080592491740264e-14,1.8957195272269888e-12,1.480117916811645e-34,0.13583161719182454,0.13582967984066138,3.8964601010840037e-09,2.109570728453616e-06,3.2606015513378691e-08,2.4223639669092398e-08,2.1304198310114733e-08,3.7580563853376556e-09,7.569007544430921e-12,1.4567354504020401e-11,1.8797000337444402e-09,3.838112826986774e-14,1.1192849611766961e-12,9.3117054827327802e-11,3.3123652647826857e-15,5.8411950955576156e-16,4.6588656205843272e-11,2.8405137660463933e-14,3.0162579419217858e-16,6.5666741832341016e-15,1.6734596360264033e-14,4.7671555701045209e-15,1.0051851501083709e-16,6.1390912291952965e-16,6.9854613483333162e-16,1.6343010927370775e-15,2.4417413589856185e-16,3.4942627060016673e-16,2.2596878089478133e-16,1.9127600657294407e-15,3.4975355928712737e-16,1.1299857231818533e-16,1.5077623669148542e-14,3.2503182024266954e-14,5.9542870900167725e-15
4.779771717554379e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016512853249039273,0.53415829559312178,2.2821226767272199e-06,4.7712083653618643e-13,2.3046607332592703e-06,4.9009863177959804e-31,6.8123426363481764e-13,1.4448771827534668e-36,4.4309306502339116e-14,1.909919515686167e-12,1.505218474853396e-34,0.13583451290991821,0.13583258040060001,3.8964301057043719e-09,2.1114647387133413e-06,3.2847710277007677e-08,2.4311970204959242e-08,2.1372438270606296e-08,3.7625754273990821e-09,7.6054843466344421e-12,1.4690486331879201e-11,1.8819634345244225e-09,3.8525786850396501e-14,1.1260117871503635e-12,9.3214956949298939e-11,3.3229543538742885e-15,5.8481277394062757e-16,4.6637757877524767e-11,2.8551299663519359e-14,3.0445169539853557e-16,6.5788299834932469e-15,1.6842078053025228e-14,4.7898635580141999e-15,1.0146017116853095e-16,6.1390010263847838e-16,7.0163156141591859e-16,1.6371956435371889e-15,2.4545613997026586e-16,3.509705474793922e-16,2.2706824079435042e-16,1.9224609545371721e-15,3.5129997331720262e-16,1.1354841333580159e-16,1.5229252497968614e-14,3.2722780887880761e-14,6.0173679908686437e-15
4.797103532576917e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0016455206401975134,0.5341553881943204,2.2905994935810124e-06,4.8303722061722618e-13,2.3130584001563485e-06,4.9183128938212812e-31,6.8766170910487484e-13,1.4692866213355906e-36,4.4538297311828325e-14,1.9241725794878585e-12,1.5306461937478626e-34,0.1358373876440519,0.13583545999081084,3.8964003263000173e-09,2.1133521646981149e-06,3.3090293109188838e-08,2.4400300555667414e-08,2.1440662858108153e-08,3.7670795874083172e-09,7.641980271165592e-12,1.48141457494917e-11,1.8842194022977516e-09,3.8670448407805528e-14,1.1327494534100643e-12,9.3312528015854995e-11,3.3335410755732293e-15,5.8550375955017442e-16,4.6686694182469329e-11,2.8697637269287625e-14,3.0729273064961982e-16,6.5909305378420551e-15,1.6949758066281664e-14,4.812580791952824e-15,1.0240686910099385e-16,6.1389121820217572e-16,7.0471834757336933e-16,1.6400787009019193e-15,2.4674188019074745e-16,3.525155136536277e-16,2.2817034254434e-16,1.9321728973142594e-15,3.5284708165150485e-16,1.1409957582765903e-16,1.5381790203218751e-14,3.2942989313302559e-14,6.080874235973492e-15
