Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216)
8.036742115204096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074105957206655,0.10279035675928483,0.01788274066282946,6.188658752163602e-06,0.0001267729187285279,0.012627547241998454,0.006037500749693213,5.78282094427004e-05,2.7677400275508086e-12,0.0023248016496557264,5.24990518133541e-11,0.0004237503114526109,2.638040902544172e-09,5.938716942960371e-06,4.650709256504557e-10,3.07473617493186e-11,2.1461143557351167e-05,2.8870823086298436e-06,0.007349826277150386,0.003655135611558201,0.0002856255780271874,2.841327006891606e-07,1.0342850031031041e-08,4.754134797359565e-09,2.7918590258967086e-12,5.330033032939467e-08,1.601166934935866e-05,7.734948780756999e-06,0.0002510397553127001,4.568554649011225e-06,7.17054104591367e-09,5.716756237444145e-09,1.861683906136459e-08,5.357778533271116e-10,1.6484829460993056e-10,1.04017311521804e-05,3.512384484024917e-11,3.103088705681184e-07,8.108495048140319e-13,1.5868335400595965e-07,1.9995437911009042e-13,1.1165709765085459e-14,3.9334664237121994e-22
8.076887856668896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073960210831675,0.10275161591934961,0.017861033668804722,6.269244121585801e-06,0.0001278488008985087,0.012705762003456866,0.006077685328757349,5.793375035704428e-05,2.8157552949053334e-12,0.00232561837506294,5.2714398050917203e-11,0.00042401582480806584,2.644042075043909e-09,5.9663234288197015e-06,4.684618854555235e-10,3.0996446065027337e-11,2.145671658469521e-05,2.9151893151577857e-06,0.007347027097193868,0.003657060875116617,0.00028632697658640636,2.8498126413594263e-07,1.0333924643998391e-08,4.755745861464533e-09,2.796330431544784e-12,5.349305514789873e-08,1.6030267799880704e-05,7.783377740742411e-06,0.00025259803327715044,4.613034298278581e-06,7.17303647645668e-09,5.7650920465316294e-09,1.874068858960307e-08,5.394227034890593e-10,1.662883145434026e-10,1.0396199629330787e-05,3.537004500774985e-11,3.1347186609928794e-07,8.187407726669734e-13,1.589738949327758e-07,2.026848750766356e-13,1.1318190569496787e-14,4.0234809749100504e-22
8.117033598133695e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440738212832796,0.10271288813641766,0.017839352907041216,6.350356875588657e-06,0.00012892772049432138,0.012783987326969934,0.006117882533899369,5.8037251830372616e-05,2.8643301935943124e-12,0.0023264105941834803,5.292691262059596e-11,0.0004242809118842875,2.6499560067816533e-09,5.9937317614052885e-06,4.718572283034996e-10,3.124567200353545e-11,2.1452171144240693e-05,2.9433499466700894e-06,0.007344230044530373,0.003658917291451527,0.0002870265005337682,2.858232792866834e-07,1.0324896853512776e-08,4.75730502961874e-09,2.8007901932387597e-12,5.3686242659140035e-08,1.6049021307848483e-05,7.831817544872661e-06,0.00025415655640880684,4.657598823725008e-06,7.1754574134894e-09,5.813562935526172e-09,1.8864579151604e-08,5.430616351052881e-10,1.6773252393331547e-10,1.0390644891212543e-05,3.5616107760128645e-11,3.166417359154157e-07,8.266471769234175e-13,1.5925884362890494e-07,2.0543548675902222e-13,1.1471794755673306e-14,4.114909591754703e-22
8.157179339598495e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407368912358136,0.10267417342372345,0.017817698339838955,6.431995830191172e-06,0.0001300096637758558,0.012862222580503352,0.006158091935628714,5.813873871256595e-05,2.9134678050408076e-12,0.0023271786891446234,5.313661397168187e-11,0.0004245455722761895,2.6557837253247962e-09,6.02094227066511e-06,4.752569129806765e-10,3.1495033384838946e-11,2.1447509184984178e-05,2.9715632115212617e-06,0.007341435109727049,0.0036607053792499637,0.0002877241626689394,2.866587572327698e-07,1.0315768743726753e-08,4.75881307956107e-09,2.8052387606774137e-12,5.387989899936046e-08,1.6067930229098585e-05,7.88026776883309e-06,0.00025571531244796003,4.702246655886125e-06,7.177805029188163e-09,5.862168293851442e-09,1.8988509458197508e-08,5.466945067291372e-10,1.6918090213246914e-10,1.0385067381791329e-05,3.5862029164639116e-11,3.198183595959282e-07,8.345684416412577e-13,1.5953826844137876e-07,2.0820619970212575e-13,1.1626521516426924e-14,4.2077627779750617e-22
8.197325081063295e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073563681408945,0.10263547179456177,0.01779606992961475,6.514159780080225e-06,0.00013109461695264953,0.012940467141657832,0.0061983131109708735,5.823823565587678e-05,2.9631712029724518e-12,0.0023279230356899315,5.3343520871583936e-11,0.0004248098056140386,2.661526250664351e-09,6.047955302399471e-06,4.786608987175068e-10,3.1744524124756097e-11,2.144273259010188e-05,2.9998281297926813e-06,0.0073386422834857195,0.003662425650600881,0.0002884199756421873,2.874877090321709e-07,1.0306542361383176e-08,4.76027077620499e-09,2.809676578118407e-12,5.407403029475157e-08,1.6086994924204612e-05,7.92872799474939e-06,0.00025727428932526334,4.7469762438568856e-06,7.180080476049701e-09,5.9109075087992995e-09,1.9112478240061687e-08,5.503211781428021e-10,1.7063342863189107e-10,1.0379467530033837e-05,3.610780537349847e-11,3.2300161810789846e-07,8.425042941645775e-13,1.5981223717131735e-07,2.109969985690915e-13,1.1782369995328377e-14,4.302050976165385e-22
8.237470822528094e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073444907064857,0.10259678326228631,0.017774467638901184,6.5968474988106175e-06,0.00013218256618331646,0.013018720397511075,0.006238545643359456,5.833576711265726e-05,3.0134434533883334e-12,0.0023286440032963735,5.354765238795062e-11,0.0004250736115626863,2.667184595100343e-09,6.074771217749096e-06,4.820691451825521e-10,3.1994138233574804e-11,2.1437843179351028e-05,3.028143733203647e-06,0.007335851556640644,0.003664078611103041,0.0002891139519569386,2.883101457086509e-07,1.0297219716534338e-08,4.761678871872683e-09,2.8141040844927726e-12,5.4268642662426947e-08,1.6106215758571716e-05,7.977197811082464e-06,0.00025883347515858395,4.791786055150902e-06,7.182284887253891e-09,5.959779965502825e-09,1.923648424739207e-08,5.539415103433994e-10,1.720900830597755e-10,1.0373845750502325e-05,3.635343262227142e-11,3.2619139379709364e-07,8.504544650984395e-13,1.600808170677229e-07,2.138078671466032e-13,1.1939339287001224e-14,4.3977845668969625e-22
8.277616563992894e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407333275147187,0.1025581078403078,0.017752891430345513,6.680057739002869e-06,0.00013327349757502038,0.013096981744462612,0.006278789122530239,5.843135733327428e-05,3.0642876145269446e-12,0.0023293419552890444,5.374902787127258e-11,0.00042533698982081527,2.6727597631356344e-09,6.101390392697252e-06,4.854816124765359e-10,3.224386981471396e-11,2.1432842711389417e-05,3.0565090650213906e-06,0.007333062920156311,0.0036656647599709368,0.0002898061039722822,2.89126078251378e-07,1.0287802783241171e-08,4.763038106524426e-09,2.8185217135174897e-12,5.446374221138542e-08,1.6125593102528996e-05,8.02567681252484e-06,0.0002603928582499119,4.8366745755578e-06,7.1844193770187575e-09,6.008785046911614e-09,1.9360526249576536e-08,5.575553655294465e-10,1.7355084518042402e-10,1.0368202443925603e-05,3.6598907228323954e-11,3.2938757037881266e-07,8.584186882832681e-13,1.603440748217901e-07,2.1663878835014927e-13,1.2097428437416841e-14,4.4949738678651625e-22
8.317762305457694e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073227166162854,0.10251944554209268,0.01773134126670862,6.763789232538839e-06,0.0001343673971829897,0.013175250588081453,0.006319043144417155,5.852503036420501e-05,3.1157067368351366e-12,0.002330017248953549,5.39476669379593e-11,0.00042559994012019787,2.678252751377727e-09,6.127813217585553e-06,4.888982611264779e-10,3.249371306339883e-11,2.1427732886015788e-05,3.0849231799698284e-06,0.0073302763651252635,0.003667184590138803,0.00029049644390541395,2.8993551761448323e-07,1.027829350025757e-08,4.764349207983427e-09,2.822929893806319e-12,5.465933504346414e-08,1.6145127331419855e-05,8.074164599899118e-06,0.00026195242708232575,4.881640308998997e-06,7.1864850409483095e-09,6.05792213376871e-09,1.9484603034875656e-08,5.611626070876649e-10,1.7501569489313603e-10,1.0362537997747413e-05,3.684422558932341e-11,3.325900329285288e-07,8.663967007690252e-13,1.6060207656171242e-07,2.1948974422924364e-13,1.2256636444185394e-14,4.593629133051959e-22
8.357908046922493e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073128103270837,0.1024807963811613,0.017709817110863998,6.848040690755204e-06,0.000135464251010073,0.01325352634295658,0.006359307311050163,5.8616810046306016e-05,3.1677038629380896e-12,0.002330670235646092,5.414358945388228e-11,0.00042586246222496875,2.683664548448073e-09,6.154040096643043e-06,4.923190520799276e-10,3.274366226535044e-11,2.1422515346333454e-05,3.11338514413733e-06,0.007327491882765975,0.0036686385883627267,0.00029118498383402705,2.907384747163195e-07,1.0268693771706523e-08,4.765612892156012e-09,2.8273290489778565e-12,5.4855427254267205e-08,1.616481882569036e-05,8.1226607800584e-06,0.00026351217031701216,4.926681777381885e-06,7.1884829563735165e-09,6.107190604589172e-09,1.960871341011019e-08,5.647630995795425e-10,1.764846122311689e-10,1.0356852786653021e-05,3.7089384181693166e-11,3.3579866787234643e-07,8.743882427891315e-13,1.6085488784796533e-07,2.2236071597257545e-13,1.2416962256842906e-14,4.6937605518822575e-22
8.398053788387293e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407303551551929,0.10244216037108647,0.017688318925796722,6.93281080463477e-06,0.00013656404500633307,0.013331808432550097,0.006399581230455005,5.870672001324922e-05,3.220282027610262e-12,0.002331301260901336,5.433681551837781e-11,0.0004261245559309106,2.688996134898958e-09,6.180071447528253e-06,4.957439466993009e-10,3.299371179548916e-11,2.1417191680839595e-05,3.14189403488375e-06,0.007324709464420748,0.0036700272353209417,0.0002918717356986484,2.9153496043920565e-07,1.0259005467736347e-08,4.766829863247266e-09,2.8317195977617694e-12,5.505202493408697e-08,1.618466797097592e-05,8.171164965788156e-06,0.00026507207679034257,4.971797520452395e-06,7.1904141826859375e-09,6.156589835640864e-09,1.973285620035375e-08,5.68356708728314e-10,1.7795757736070866e-10,1.035114717307495e-05,3.7334379559139614e-11,3.390133629772885e-07,8.823930577340127e-13,1.6110257366904909e-07,2.2525168391316408e-13,1.2578404777140353e-14,4.795378248418297e-22
8.438199529852093e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440729493562125,0.10240353752549188,0.017666846674602433,7.01809824499573e-06,0.0001376667650686786,0.013410096289053054,0.006439864516554741,5.879478369011826e-05,3.2734442577473076e-12,0.002331910664538075,5.452736544870196e-11,0.0004263862210647534,2.6942484831375433e-09,6.2059077008838074e-06,4.991729067562974e-10,3.3243856116652444e-11,2.1411763425442612e-05,3.1704489407464336e-06,0.0073219291015536635,0.0036713510057122894,0.00029255671130492335,2.9232498562918517e-07,1.0249230425161524e-08,4.768000813972545e-09,2.836101954103808e-12,5.524913416882019e-08,1.6204675158186123e-05,8.219676775709942e-06,0.0002666321355110021,5.016986095646408e-06,7.1922797616646345e-09,6.206119200926753e-09,1.9857030248629885e-08,5.719433014063967e-10,1.7943457057976103e-10,1.034542150767867e-05,3.757920835124653e-11,3.4223400734142087e-07,8.904108921245244e-13,1.6134519843767293e-07,2.2816262753347883e-13,1.2740962859329028e-14,4.898492280574757e-22
8.478345271316892e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072869579226204,0.10236492785805032,0.017645400320486386,7.10390166267881e-06,0.00013877239704053183,0.013488389353243927,0.006480156789073104,5.8881024292159194e-05,3.3271935723389326e-12,0.002332498780762771,5.471525976493035e-11,0.00042664745748348626,2.6994225573565342e-09,6.231549299903324e-06,5.026058944264029e-10,3.349408977832679e-11,2.1406232065409683e-05,3.1990489613454283e-06,0.007319150785748557,0.003672610368352925,0.0002932399223258502,2.9310856109529706e-07,1.0239370448098887e-08,4.7691264257646165e-09,2.840476527267886e-12,5.5446761040857706e-08,1.6224840783587994e-05,8.268195834187092e-06,0.0002681923356571696,5.062246077940006e-06,7.194080717796832e-09,6.255778072168328e-09,1.9981234415616608e-08,5.755227456224329e-10,1.8091557231713095e-10,1.0339676129828961e-05,3.7823867261996594e-11,3.4546049138383055e-07,8.984414955852216e-13,1.6158282598736254e-07,2.310935254704691e-13,1.2904635310440491e-14,5.00311263931732e-22
8.518491012781692e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407279613899834,0.10232633138248239,0.017623979826762455,7.190219688732386e-06,0.0001398809267115304,0.013566687074349586,0.006520457673439586,5.8965464823679054e-05,3.3815329824426873e-12,0.0023330659382709935,5.490051917529553e-11,0.00042690826507368174,2.7045193134715903e-09,6.256996699910211e-06,5.060428722834914e-10,3.374440741539395e-11,2.140059903724683e-05,3.22769320728827e-06,0.007316374508707028,0.0036738057862712894,0.000293921380303964,2.9388569760942496e-07,1.022942730858428e-08,4.770207368976474e-09,2.8448437219362825e-12,5.564491162996694e-08,1.6245165248887634e-05,8.316721771231744e-06,0.0002697526665737501,5.107576059698377e-06,7.195818058591607e-09,6.3055658187912655e-09,2.010546757935572e-08,5.790949105087283e-10,1.8240056313143254e-10,1.0333911368037772e-05,3.806835306836245e-11,3.486927068344632e-07,9.064846208172669e-13,1.6181551956947515e-07,2.3404435552060994e-13,1.3069420890569971e-14,5.109249247900955e-22
8.558636754246491e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407272899051991,0.10228774811255473,0.01760258515685217,7.277050934595598e-06,0.00014099233981726297,0.013644988909908808,0.006560766800696232,5.904812807708707e-05,3.436465491158661e-12,0.0023336124603468306,5.508316456195419e-11,0.0004271686437508343,2.709539699065195e-09,6.2822503679480815e-06,5.094838032945088e-10,3.3994803746891435e-11,2.1394865730513626e-05,3.2563808000739456e-06,0.007313600262246497,0.0036749377168013666,0.00029460109665347344,2.9465640590628454e-07,1.0219402747172024e-08,4.7712443030803704e-09,2.8492039383093367e-12,5.5843592014176e-08,1.6265648961310526e-05,8.365254222413435e-06,0.00027131311776965695,5.152974650523954e-06,7.197492774887205e-09,6.355481807912608e-09,2.0229728634965665e-08,5.826596663093302e-10,1.8388952370997386e-10,1.03281275403943e-05,3.831266261899789e-11,3.519305467238343e-07,9.14540023571288e-13,1.620433418506057e-07,2.370150946449277e-13,1.323531831315656e-14,5.216911961137687e-22
8.598782495711291e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072668089326195,0.10224917806207845,0.01758121627428381,7.364393992279446e-06,0.00014210662203903665,0.013723294325638246,0.00660108380740612,5.9129036632072215e-05,3.4919940936050714e-12,0.002334138664960295,5.5263216967176944e-11,0.0004274285934587097,2.7144846533363455e-09,6.307310782382428e-06,5.129286508142335e-10,3.42452735747873e-11,2.1389033489574576e-05,3.285110871996196e-06,0.007310828038298276,0.0036760066116742923,0.00029527908266235175,2.954206966826748e-07,1.0209298473534146e-08,4.772237876862825e-09,2.853557572202035e-12,5.6042808270628885e-08,1.6286292333680398e-05,8.413792828769845e-06,0.0002728736789151432,5.198440477103803e-06,7.199105841152795e-09,6.405525404328448e-09,2.0354016494361945e-08,5.862168843675496e-10,1.8538243486775367e-10,1.0322324954977928e-05,3.855679283282341e-11,3.551739053726215e-07,9.226074626201966e-13,1.6226635491036956e-07,2.400057189739118e-13,1.3402326245256003e-14,5.326110564635473e-22
8.638928237176091e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440726133914879,0.10221062124490772,0.01755987314269145,7.452247434545947e-06,0.00014322375900367466,0.013801602795300776,0.0066414083355634725,5.9208212854911986e-05,3.5481217768947273e-12,0.002334644864862776,5.544069757995274e-11,0.00042768811416870754,2.7193551070561977e-09,6.332178432513304e-06,5.163773785801278e-10,3.449581178276913e-11,2.1383103615289202e-05,3.313882566046707e-06,0.007308057828905687,0.0036770129171083193,0.00029595534949438117,2.961785805973872e-07,1.0199116167040677e-08,4.773188728615383e-09,2.8579050151383736e-12,5.6242566476432e-08,1.6307095784496767e-05,8.462337236718626e-06,0.00027443433983918034,5.243972183055885e-06,7.200658215783515e-09,6.4556959705038055e-09,2.0478330085982333e-08,5.897664371137917e-10,1.868792775465226e-10,1.0316503910254758e-05,3.8800740697669944e-11,3.5842267838114934e-07,9.306866997316296e-13,1.6248462023954403e-07,2.4301620381245064e-13,1.3570443307818356e-14,5.436854774076059e-22
8.67907397864089e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072564853602625,0.102172077674938,0.017538555725814035,7.540609815085351e-06,0.00014434373628334425,0.013879913800576245,0.0066817400325054005,5.928567889790686e-05,3.6048515201123412e-12,0.0023351313676805924,5.56156277230008e-11,0.0004279472058792365,2.724151982529547e-09,6.35685381819866e-06,5.198299507072716e-10,3.474641333504739e-11,2.1377077366642947e-05,3.3426950358176613e-06,0.007305289626222211,0.003677957073897175,0.000296629908191153,2.9693006827146785e-07,1.0188857477319702e-08,4.7740974863220374e-09,2.862246654446243e-12,5.644287270951084e-08,1.632805973801136e-05,8.510887097970642e-06,0.0002759950905268859,5.2895684287748805e-06,7.202150841389463e-09,6.505992866564375e-09,2.0602668354514436e-08,5.93308198054297e-10,1.8838003281365473e-10,1.0310664695458384e-05,3.904450326907031e-11,3.616767626187735e-07,9.387774996404052e-13,1.62698198738556e-07,2.460465236447716e-13,1.3739668075963731e-14,5.5491542345357865e-22
8.71921972010569e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407252243278639,0.10213354736610468,0.01751726398749452,7.62947966869145e-06,0.00014546653939541266,0.013958226830934464,0.006722078550825192,5.936145669893534e-05,3.6621862942926885e-12,0.0023355984760066715,5.578802884018181e-11,0.0004282058686151002,2.728876193561418e-09,6.381337449488065e-06,5.23286331683369e-10,3.499707327517296e-11,2.1370955962320534e-05,3.371547445403702e-06,0.007302523422509667,0.0036788395174968697,0.00029730276967402595,2.9767517028742057e-07,1.0178524024822044e-08,4.774964767842864e-09,2.8665828733490405e-12,5.664373304943499e-08,1.6349184624303325e-05,8.559442069445397e-06,0.00027755592111699466,5.335227891277665e-06,7.2035846450797886e-09,6.556415450287903e-09,2.072703026063089e-08,5.968420417591478e-10,1.898846818611545e-10,1.0304807590955433e-05,3.9288077668908503e-11,3.6493605621317757e-07,9.468796300210621e-13,1.629071507163015e-07,2.4909665213923563e-13,1.3909999079247735e-14,5.663018519763659e-22
