Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
2.339535655691635e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3068328203436741,0.11237703508186883,0.009502187305656707,0.0,0.00072761134039563634,0.00057598375755122408,0.00057380138348997077,2.0290795194428107e-05,6.4541626433305042e-18,0.00034896956077176965,1.3579121327818525e-12,1.1625176176332451e-07,4.1063247059048636e-11,1.0062924298462297e-06,8.5890550338750961e-14,4.2808400140941885e-15,4.6890875948885035e-08,2.1440126588341048e-09,0.0053277522721994867,0.025335636938848115,4.0896213255029844e-07,5.7516073506828546e-07,6.1820786993987435e-05,3.1317484797975721e-08,8.1865996941757835e-06,2.5715681308984422e-08,3.4245647483608412e-10,2.3757840859096351e-07,4.2899843846611853e-08,1.9083107193204906e-11,4.9978445348019069e-08
2.342413311798235e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30681698804329949,0.11237611157938478,0.0094925955956787454,0.0,0.00072964009049165176,0.00057606879500438708,0.00057479566762894585,2.0345721289971909e-05,6.4779015440252671e-18,0.00034910666630995774,1.3652966748836551e-12,1.1625350623577019e-07,4.1191018461482973e-11,1.0089706070269856e-06,8.6041011155411234e-14,4.2970831720755619e-15,4.6928801954699837e-08,2.1546178859055379e-09,0.0053274316123561975,0.025351794211894995,4.0906330123999053e-07,5.7550464277637541e-07,6.1815145057783782e-05,3.1401841991746407e-08,8.1873966807238587e-06,2.5699818589202726e-08,3.4230349734820834e-10,2.3746685903938866e-07,4.2881401563179075e-08,1.9114351479371425e-11,5.0111245931211141e-08
2.3452909679048347e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3068011786579789,0.11237518771877381,0.0094830145554441261,0.0,0.00073167053771437879,0.00057615246788608504,0.00057579015796311369,2.0400690365898296e-05,6.5016849118118137e-18,0.00034924344663191245,1.3727070662822472e-12,1.1625514532123207e-07,4.131892508660208e-11,1.0116510261801696e-06,8.6191429183819584e-14,4.3133599232316456e-15,4.6966641782061829e-08,2.1652560782707048e-09,0.0053271113412146163,0.025367928240920361,4.0916431501139643e-07,5.7584757626063697e-07,6.1809463156715702e-05,3.1486261391279851e-08,8.1881747131194942e-06,2.5683940438169843e-08,3.4215043513872819e-10,2.3735541657862845e-07,4.2863008245492913e-08,1.91456003123674e-11,5.024414233361574e-08
2.3481686240114344e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30678539215348438,0.11237426349943082,0.0094734441707100443,0.0,0.0007337026763469623,0.00057623478184664506,0.00057678485417332864,2.0455702336821415e-05,6.5255127223278611e-18,0.00034937990347327338,1.3801433422849756e-12,1.1625667954410455e-07,4.1446966740614995e-11,1.014333682484758e-06,8.634180436001758e-14,4.3296702675849575e-15,4.7004395607913705e-08,2.1759272707730516e-09,0.0053267914581376519,0.02538403906044788,4.0926517478369074e-07,5.76189537956685e-07,6.1803741546021478e-05,3.1570742764078348e-08,8.1889338741064029e-06,2.5668047051354281e-08,3.4199729058856897e-10,2.3724408175761597e-07,4.2844663782572919e-08,1.9176853686982696e-11,5.0377134352681786e-08
2.3507585145073745e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30677120383430545,0.11237343139481039,0.0094648399231504234,0.0,0.00073553304255494884,0.00057630770719576741,0.00057768025652444113,2.0505249715646152e-05,6.5469957301493431e-18,0.00034950243948151847,1.386858151178487e-12,1.1625797111934935e-07,4.1562319519779195e-11,1.0167499819486946e-06,8.6477105328462658e-14,4.3443782996907248e-15,4.7038300666233027e-08,2.1855595879004122e-09,0.0053265038946381507,0.025398518982386358,4.0935581766272448e-07,5.7649647461686829e-07,6.1798558354836833e-05,3.1646828795001391e-08,8.1896010521978444e-06,2.5653730137088444e-08,3.4185939202759403e-10,2.3714397289756148e-07,4.2828195446516221e-08,1.9204985602815941e-11,5.0496908755558176e-08
2.3533484050033146e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30675703399605458,0.11237259899869732,0.0094562442846809567,0.0,0.00073736477002932243,0.00057637954049309301,0.00057857582514858185,2.0554831708952929e-05,6.5685146989752112e-18,0.00034962471612078809,1.3935939808652106e-12,1.1625917855953046e-07,4.1677781376897424e-11,1.0191680861130429e-06,8.6612371491945846e-14,4.3591135422813843e-15,4.7072136335918467e-08,2.1952186886526394e-09,0.0053262166444934629,0.025412980157627451,4.0944633719990094e-07,5.7680262787167168e-07,6.1793343389511876e-05,3.1722964667572461e-08,8.1902530714324009e-06,2.5639401179658032e-08,3.4172143040743091e-10,2.3704395205514211e-07,4.281176650951666e-08,1.9233121189840063e-11,5.0616760298623463e-08
2.3559382954992546e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30674288261390636,0.11237176631066127,0.0094476572449694943,0.0,0.00073919785462374626,0.00057645028583747538,0.00057947155981737239,2.0604448255376615e-05,6.590069610940802e-18,0.00034974673463688508,1.4003508570151543e-12,1.1626030224374067e-07,4.1793352173303665e-11,1.0215879914888416e-06,8.6747602807349961e-14,4.3738759953368648e-15,4.7105902746213322e-08,2.204904598327729e-09,0.005325929707241917,0.025427422611211638,4.0953673405021715e-07,5.7710799949192323e-07,6.1788096834099548e-05,3.1799150213327591e-08,8.1908899917937e-06,2.5625060318744218e-08,3.4158340744851142e-10,2.3694401961741698e-07,4.279537688859301e-08,1.926126044450614e-11,5.0736688836476785e-08
2.3585281859951947e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30672874966307556,0.11237093333027513,0.0094390787936998958,0.0,0.00074103229219863701,0.0005765199473213075,0.00058036746030376075,2.0654099293828096e-05,6.6116604481495594e-18,0.00034986849626950057,1.4071288052768794e-12,1.162613425500667e-07,4.1909031771146781e-11,1.0240096945951735e-06,8.6882799232653962e-14,4.388665658826057e-15,4.7139600026435808e-08,2.2146173421915891e-09,0.0053256430824227081,0.025441846368139315,4.0962700886314674e-07,5.7741259125078021e-07,6.1782818872018735e-05,3.1875385264179689e-08,8.1915118731582398e-06,2.5610707693153864e-08,3.4144532480461296e-10,2.3684417596360292e-07,4.27790265060981e-08,1.9289403362724279e-11,5.0856694224424587e-08
2.3611180764911348e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3067146351188168,0.11237010005711524,0.0094305089205719717,0.0,0.00074286807862118643,0.00057658852903048777,0.00058126352638201539,2.0703784763493177e-05,6.6332871926735878e-18,0.00034999000225223274,1.4139278512776713e-12,1.1626229985558982e-07,4.2024820033386364e-11,1.0264331919591556e-06,8.7017960726926747e-14,4.4034825327070486e-15,4.717322830597683e-08,2.2243569454782265e-09,0.005325356769575908,0.025456251453370875,4.0971716228260219e-07,5.777164049144557e-07,6.1777509686055908e-05,3.1951669652355002e-08,8.1921187752949707e-06,2.5596343440829069e-08,3.4130718418018223e-10,2.3674442147477603e-07,4.276271527672646e-08,1.9317549941749933e-11,5.0976776318477614e-08
2.3634489779374806e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30670194774618298,0.11236934986060236,0.0094228033605677098,0.0,0.00074452143625593757,0.00057664933273315986,0.00058207012724797655,2.0748531074837137e-05,6.6527819486575273e-18,0.00035009914007071347,1.420065052409228e-12,1.1626309077572236e-07,4.2129122264847165e-11,1.0286158708131548e-06,8.7139576172784957e-14,4.4168409840417667e-15,4.720343486897952e-08,2.2331455740730235e-09,0.0053250993543707634,0.025469200086376622,4.0979819709855202e-07,5.7798917340171524e-07,6.1772704872835207e-05,3.2020367646690411e-08,8.192652229290305e-06,2.558340578617337e-08,3.4118280944227204e-10,2.3665471898012682e-07,4.2748068578185036e-08,1.9342884989728849e-11,5.1084915668403552e-08
2.3657798793838265e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30668927524487766,0.11236859942629812,0.0094151047330415464,0.0,0.0007461758801119877,0.00057670926809206104,0.00058287686189884219,2.0793305182477958e-05,6.6723057619077978e-18,0.00035020807269782792,1.4262193821031031e-12,1.1626381504330431e-07,4.2233512305350903e-11,1.0307999976888682e-06,8.7261163263917301e-14,4.4302214757060196e-15,4.7233585740717774e-08,2.2419559975651653e-09,0.0053248421911573649,0.025482133633633879,4.0987913456836096e-07,5.7826131435281621e-07,6.1767875048180623e-05,3.2089105346771498e-08,8.1931736418557576e-06,2.5570458924205679e-08,3.4105839030243488e-10,2.3656508928112794e-07,4.2733453468860872e-08,1.9368222997296301e-11,5.1193116930229726e-08
2.3681107808301723e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30667661759694426,0.11236784875390067,0.0094074130305176872,0.0,0.00074783140719067399,0.00057676833807218967,0.00058368373017275146,2.0838107042648978e-05,6.6918586192919637e-18,0.00035031680102028253,1.4323908589980558e-12,1.1626447293114231e-07,4.2337990056663102e-11,1.0329855700712017e-06,8.7382721972727076e-14,4.4436240076477165e-15,4.7263681015659819e-08,2.2507882342847116e-09,0.0053245852796022231,0.025495052113255826,4.0995997515188022e-07,5.7853282905425788e-07,6.1763020344036024e-05,3.2157882630972767e-08,8.1936830563378632e-06,2.5557502953683464e-08,3.4093392797405106e-10,2.364755326460743e-07,4.2718869888294981e-08,1.9393563962065652e-11,5.1301380000439775e-08
2.370441682276518e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30666397478445195,0.11236709784311026,0.009399728245530729,0.0,0.00074948801449782739,0.00057682654563420384,0.00058449073190868222,2.0882936611761223e-05,6.7114405076583701e-18,0.00035042532592083201,1.4385795017193075e-12,1.1626506471138512e-07,4.2442555421070894e-11,1.0351725854502991e-06,8.7504252272318644e-14,4.457048579808233e-15,4.729372078831611e-08,2.2596423025412566e-09,0.0053243286193724194,0.025507955543329516,4.1004071930631305e-07,5.7880371879221807e-07,6.1758140891934974e-05,3.2226699377892779e-08,8.1941805160116131e-06,2.5544537972797689e-08,3.4080942365576927e-10,2.363860493395906e-07,4.2704317776667136e-08,1.9418907881578111e-11,5.140970477597217e-08
2.372772583722864e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30665134678949613,0.11236634669362937,0.0093920503706256403,0.0,0.00075114569904378406,0.00057688389373440065,0.00058529786694644717,2.0927793846402779e-05,6.7310514138364274e-18,0.00035053364827829057,1.444785328878636e-12,1.1626559065552442e-07,4.2547208301380589e-11,1.0373610413215331e-06,8.7625754136493784e-14,4.4704951921225561e-15,4.732370515323801e-08,2.2685182206240365e-09,0.0053240722101356034,0.025520843941915894,4.1012136748575704e-07,5.790739848520322e-07,6.1753236823000978e-05,3.229555546635003e-08,8.1946660640802159e-06,2.5531564079177632e-08,3.4068487853937423e-10,2.3629663962381724e-07,4.2689797074184832e-08,1.9444254753396311e-11,5.1518091154218611e-08
2.37510348516921e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30663873359419819,0.11236559530516266,0.0093843793983577478,0.0,0.00075280445784339659,0.00057694038532470017,0.00058610513512668487,2.0972678703338107e-05,6.7506913246369443e-18,0.0003506417689675428,1.4510083590744754e-12,1.1626605103439501e-07,4.2651948600915214e-11,1.0395509351854995e-06,8.7747227539748671e-14,4.4839638445194099e-15,4.7353634205016593e-08,2.2774160068020403e-09,0.0053238160515599901,0.025533717327049864,4.1020192014111811e-07,5.7934362851817842e-07,6.174830826794827e-05,3.2364450775382591e-08,8.1951397436748857e-06,2.5518581369896966e-08,3.4056029381043676e-10,2.3620730375875047e-07,4.2675307721117309e-08,1.9469604575102406e-11,5.162653903302222e-08
2.3774343866155557e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30662613518070536,0.11236484367741689,0.0093767153212927206,0.0,0.00075446428791604533,0.00057699602335262547,0.00058691253629085578,2.1017591139507447e-05,6.7703602268524155e-18,0.00035074968885955525,1.4572486108920117e-12,1.1626644611817546e-07,4.275677622351203e-11,1.041742264548008e-06,8.7868672457270249e-14,4.4974545369213825e-15,4.7383508038281301e-08,2.2863356793241169e-09,0.0053235601433143601,0.025546575716740304,4.1028237772032358e-07,5.7961265107427841e-07,6.1743355357083055e-05,3.2433385184248966e-08,8.1956015978546356e-06,2.5505589941474161e-08,3.4043567064740713e-10,2.3611804200167884e-07,4.2660849657723971e-08,1.9494957344299533e-11,5.1735048310675759e-08
2.3797652880619015e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30661355153119074,0.11236409181010115,0.0093690581320065407,0.0,0.0007561251862856493,0.00057705081076128619,0.0005877200702812369,2.1062531112026174e-05,6.7900581072573477e-18,0.00035085740882138689,1.4635061029032794e-12,1.1626677617638854e-07,4.2861691073520131e-11,1.0439350269200742e-06,8.7990088864933093e-14,4.5109672692450551e-15,4.7413326747698754e-08,2.2952772564190823e-09,0.0053233044850680587,0.025559419128970095,4.1036274066829504e-07,5.7988105380308246e-07,6.1738378220304736e-05,3.2502358572427973e-08,8.1960516696060301e-06,2.5492589889874282e-08,3.4031101022171153e-10,2.3602885460716341e-07,4.2646422824225022e-08,1.9520313058609431e-11,5.1843618885920066e-08
2.3820961895082474e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30660098262785362,0.1123633397029266,0.0093614078230854977,0.0,0.00075778714998067675,0.0005771047504893594,0.00058852773694091491,2.1107498578184129e-05,6.8097849526085588e-18,0.00035096492971620067,1.4697808536672573e-12,1.1626704147790158e-07,4.2966693055797971e-11,1.0461292198179122e-06,8.8111476739295906e-14,4.5245020414011334e-15,4.7443090427971475e-08,2.3042407562958248e-09,0.0053230490764909957,0.025572247581696135,4.1044300942690992e-07,5.8014883798645677e-07,6.1733376987106191e-05,3.2571370819619288e-08,8.196490001843006e-06,2.5479581310512795e-08,3.4018631369813018e-10,2.359397418273552e-07,4.2632027160867769e-08,1.9545671715673934e-11,5.195225065794226e-08
2.3844270909545932e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30658842845291873,0.11236258735560654,0.0093537643871261528,0.0,0.00075945017603415552,0.00057715784547107294,0.00058933553611377986,2.1152493495445036e-05,6.8295407496454859e-18,0.00035107225240327413,1.4760728817299633e-12,1.162672422909272e-07,4.3071782075710866e-11,1.0483248407629263e-06,8.8232836057598345e-14,4.5380588532945739e-15,4.7472799173836595e-08,2.3132261971434123e-09,0.0053227939172536456,0.025585061092849411,4.1052318443505238e-07,5.8041600490537754e-07,6.1728351786574971e-05,3.2640421805743497e-08,8.1969166374066278e-06,2.5466564298257866e-08,3.400615822348629e-10,2.3585070391202668e-07,4.2617662607927778e-08,1.9571033313154555e-11,5.206094352637407e-08
2.389088893847285e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30656336421728464,0.11236108193939429,0.0093384981045301352,0.0,0.0007627794033714428,0.00057726151290998123,0.00059095153137861997,2.1242565513995889e-05,6.8691391456491386e-18,0.00035128630657195236,1.4887088438714006e-12,1.1626745152109509e-07,4.3282220852422876e-11,1.0527203569060022e-06,8.8475468938365143e-14,4.5652385958853452e-15,4.7532052241458555e-08,2.3312629744089226e-09,0.0053222843454827909,0.025610643362032129,4.1068325494058913e-07,5.8094849206924881e-07,6.1718229997844372e-05,3.2778639515579743e-08,8.1977349895125329e-06,2.5440505351817279e-08,3.3981201908815724e-10,2.3567285366119674e-07,4.258902659438491e-08,1.9621765320105808e-11,5.2278512153206076e-08
2.3937506967399766e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3065383586826036,0.1123595755592144,0.009323259225195963,0.0,0.00076611284465333436,0.00057736183646218638,0.00059256805484274528,2.1332746830841075e-05,6.9088531888476779e-18,0.00035149957812436361,1.5014141374401261e-12,1.162674059995149e-07,4.3493006656623195e-11,1.0571215556240337e-06,8.8717987338642287e-14,4.5925064961467324e-15,4.7591086709108031e-08,2.3493877333357484e-09,0.0053217757671305214,0.025636166079448679,4.1084295563665375e-07,5.8147852552431095e-07,6.1708013878743342e-05,3.2917010745731995e-08,8.1985070671872162e-06,2.5414413798642674e-08,3.3956232991296623e-10,2.3549530580303006e-07,4.2560514305888238e-08,1.9672509061137167e-11,5.2496323972296457e-08
2.3984124996326683e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30651341170760266,0.11235806821285149,0.0093080476902644479,0.0,0.00076945047630927574,0.00057745883943957784,0.00059418510528564425,2.142303711188367e-05,6.9486827725617264e-18,0.00035171207379600019,1.5141889103473287e-12,1.1626710784836402e-07,4.3704138749231499e-11,1.0615284172742767e-06,8.8960391100521307e-14,4.619862553124049e-15,4.7649903335804133e-08,2.3676006187336033e-09,0.0053212681795808403,0.025661629387616649,4.1100228992796716e-07,5.8200611548530122e-07,6.1697704447476699e-05,3.3055534543548214e-08,8.1992332105152884e-06,2.5388290378225415e-08,3.3931252373454582e-10,2.3531806224673797e-07,4.2532125264866624e-08,1.9723264518223049e-11,5.2714378196529782e-08
2.40307430252536e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30648852315141889,0.11235655989812446,0.0092928634410391498,0.0,0.00077279227484265591,0.00057755254508122934,0.00059580268149912491,2.1513436025747025e-05,6.9886277898627145e-18,0.00035192380026126185,1.5270333103058139e-12,1.1626655917939125e-07,4.3915616399041289e-11,1.0659409222962509e-06,8.9202680076671384e-14,4.6473067657824443e-15,4.7708502881003026e-08,2.3859017751050837e-09,0.0053207615802266881,0.025687033428641814,4.1116126117273782e-07,5.8253127215177313e-07,6.1687302715852596e-05,3.319420995993689e-08,8.1999137583961499e-06,2.5362135821537834e-08,3.3906260947368308e-10,2.3514112486338857e-07,4.2503858994006778e-08,1.9774031673634242e-11,5.2932674045740107e-08
2.4077361054180517e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30646369287359948,0.11235505061288656,0.0092777064189857907,0.0,0.00077613821683111784,0.00057764297655288148,0.00059742078228713588,2.1603943243754408e-05,7.0286881335823606e-18,0.00035213476413381307,1.5399474848329317e-12,1.1626576209393363e-07,4.4127438882640831e-11,1.0703590512114742e-06,8.9444854130234806e-14,4.6748391330107565e-15,4.7766886104559584e-08,2.4042913466489447e-09,0.0053202559664699348,0.025712378344219168,4.1131987268312298e-07,5.8305400570779925e-07,6.1676809689312163e-05,3.3333036049374639e-08,8.2005490485378656e-06,2.5335950851112059e-08,3.3881259594728814e-10,2.3496449548612185e-07,4.2475715016234235e-08,1.982481050993244e-11,5.3151210746656437e-08
2.4123979083107434e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30643892073409951,0.11235354035502512,0.009262576565731687,0.0,0.00077948827892686246,0.00057773015694643712,0.00059903940646559154,2.1694558439908576e-05,7.0688636963220827e-18,0.000352344971966941,1.5529315812534731e-12,1.1626471868293379e-07,4.433960548433426e-11,1.0747827846231953e-06,8.9686913134722891e-14,4.7024596536252982e-15,4.7825053766689417e-08,2.4227694772633379e-09,0.0053197513357213398,0.025737664275633936,4.1147812772568495e-07,5.835743263216822e-07,6.1666226366959047e-05,3.347201186991323e-08,8.2011394174511504e-06,2.5309736181118956e-08,3.3856249186915867e-10,2.3478817591047836e-07,4.2447692854712014e-08,1.9875601009964499e-11,5.3369987532848469e-08
2.421721514096127e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30638955031191567,0.11235051691315112,0.0092323981329349783,0.0,0.00078620067042355004,0.00057789485649474808,0.00060227822031627709,2.1876111475943665e-05,7.1495600481716451e-18,0.00035276314542834138,1.5791101281282577e-12,1.1626190119621155e-07,4.4764968217324103e-11,1.0836469877561799e-06,9.0170685541745082e-14,4.7579651499379296e-15,4.7940745449111421e-08,2.4599919898124272e-09,0.0053187450129360174,0.025788059749074187,4.1179358124843564e-07,5.8460776931561453e-07,6.1644792799714598e-05,3.3750408954417176e-08,8.20218673161415e-06,2.5257220557776463e-08,3.3806204640404348e-10,2.3443647316191457e-07,4.2392012074583578e-08,1.9977216934017387e-11,5.3808258329215777e-08
2.431045119881511e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30634041077264013,0.11234748955627991,0.0092023276788773777,0.0,0.00079292926405256643,0.00057804682696612148,0.00060551911381121046,2.2058092578690839e-05,7.2307159819692893e-18,0.00035317837187784145,1.6055701257852394e-12,1.1625812323954984e-07,4.5191699023756847e-11,1.0925333781456177e-06,9.0653996489291618e-14,4.8138232439408793e-15,4.8055584015793184e-08,2.4975704580464906e-09,0.0053177425913338242,0.02583822097108877,4.1210764697927172e-07,5.8563168215358009e-07,6.1623009881297199e-05,3.4029393749624512e-08,8.203058368806544e-06,2.5204594500610771e-08,3.3756134076565734e-10,2.3408603025070489e-07,4.2336812845233052e-08,2.0078879314094921e-11,5.4247480438151168e-08
2.4403687256668948e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3062915010105155,0.11234445826872748,0.0091723647423359103,0.0,0.00079967387574489813,0.00057818625038861084,0.00060876207789087658,2.2240499234559062e-05,7.3123306311773847e-18,0.00035359070160474759,1.6323127461784176e-12,1.162534011681153e-07,4.5619792447773838e-11,1.1014418035323112e-06,9.1136845328250081e-14,4.8700339239279089e-15,4.8169575557668256e-08,2.5355060226519126e-09,0.0053167440505186509,0.025888149057314139,4.124203494563834e-07,5.8664614558506198e-07,6.1600885379335486e-05,3.4308958849329591e-08,8.2037569774349694e-06,2.51518634298951e-08,3.3706044105391725e-10,2.337368602402211e-07,4.2282091364180089e-08,2.0180588022757482e-11,5.4687647968949546e-08
2.4496923314522786e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30624281992622004,0.11234142303534425,0.0091425088646181762,0.0,0.00080643432265106447,0.00057831330756417747,0.0006120071036709011,2.2423328970879375e-05,7.3944031264501166e-18,0.00035400018396679773,1.6593391584475004e-12,1.1624775117252032e-07,4.60492431493848e-11,1.1103721129386263e-06,9.161923156560476e-14,4.926597177377789e-15,4.8282726167934812e-08,2.5737998198051617e-09,0.0053157493702343708,0.02593784511693013,4.1273171253218655e-07,5.8765124008032715e-07,6.1578426962829511e-05,3.4589096905125422e-08,8.2042851862273214e-06,2.5099032639507704e-08,3.3655941180943141e-10,2.3338897563779441e-07,4.222784383550907e-08,2.028234293667118e-11,5.5128755135169837e-08
2.4590159372376624e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30619436642683562,0.11233838384151094,0.0091127595895443628,0.0,0.00081321042314903261,0.00057842817805521106,0.00061525418243684718,2.2606579355258592e-05,7.4769325959157773e-18,0.00035440686740167282,1.6866505290025012e-12,1.1624118927944666e-07,4.6480045901945194e-11,1.1193241566595799e-06,9.210115486123353e-14,4.9835129910626862e-15,4.8395041940935649e-08,2.612452981268472e-09,0.0053147585303640558,0.025987310252693217,4.1304175938744513e-07,5.8864704582199851e-07,6.1555642203066499e-05,3.4869800626565904e-08,8.2046456040786572e-06,2.504610729933233e-08,3.3605831604251973e-10,2.3304238840899677e-07,4.2174066470673609e-08,2.0384143936460589e-11,5.5570796252921685e-08
2.468339543023046e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30614613942581359,0.11233534067313417,0.0090831164634294533,0.0,0.00082000199685168724,0.00057853104017170816,0.00061850330563912291,2.2790247994935304e-05,7.5599181654543348e-18,0.00035481079943850639,1.714248021606234e-12,1.1623373135228629e-07,4.6912195589639153e-11,1.1282977862538266e-06,9.2582615024737502e-14,5.0407813511534057e-15,4.850652897106154e-08,2.6514666344834796e-09,0.0053137715109291455,0.026036545560969758,4.1335051254515621e-07,5.8963364269688322e-07,6.1532538574531658e-05,3.515106278131104e-08,8.2048408199062166e-06,2.4993092457626795e-08,3.3555721526135054e-10,2.3269710999130003e-07,4.2120755489222502e-08,2.0485990906564994e-11,5.6013765739160505e-08
2.47766314880843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30609813784294226,0.11233229351664197,0.0090535790350655468,0.0,0.00082680886461386374,0.00057862207095909861,0.00062175446488799851,2.297433253613842e-05,7.6433589589702277e-18,0.00035521202670938968,1.7421327974547087e-12,1.1622539309179928e-07,4.7345687204969347e-11,1.1372928545345784e-06,9.3063612012304075e-14,5.0984022433214742e-15,4.8617193351677528e-08,2.6908419026628164e-09,0.0053127882920886577,0.026085552131769246,4.1365799388422631e-07,5.9061111028803988e-07,6.1509123455812871e-05,3.5432876195256054e-08,8.204873402513373e-06,2.4939993043359972e-08,3.3505616949961335e-10,2.3235315130736299e-07,4.2067907119478785e-08,2.0587883735096753e-11,5.6457658109991985e-08
2.486986754593814e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3060503606043129,0.11232924235897937,0.0090241468557043774,0.0,0.00083363084853893521,0.00057870144618672357,0.00062500765194873048,2.3158830663448566e-05,7.7272540986603157e-18,0.00035561059496086613,1.770306015255349e-12,1.1621619003678883e-07,4.7780515846255206e-11,1.14630921556044e-06,9.3544145923603854e-14,5.1563756528380782e-15,4.8727041174072927e-08,2.7305799048795912e-09,0.0053118088541383602,0.026134331048777666,4.1396422465293133e-07,5.91579527867083e-07,6.1485404130499232e-05,3.5715233752643537e-08,8.2047459004626041e-06,2.4886813868517058e-08,3.3455523734375888e-10,2.3201052277805062e-07,4.2015517599204671e-08,2.0689822313703965e-11,5.6902467978986276e-08
2.4963103603791976e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30600280664228663,0.11232618718760355,0.008994819479039939,0.0,0.00084046777198496035,0.00057876934033696296,0.00062826285873679509,2.3343740099162531e-05,7.8116027052769122e-18,0.00035600654906541029,1.7987688313030213e-12,1.1620613756479288e-07,4.8216676715141076e-11,1.1553467246261751e-06,9.4024216998722315e-14,5.2147015646698268e-15,4.8836078526434477e-08,2.7706817561547692e-09,0.0053108331775099573,0.026182883389390826,4.1426922548216526e-07,5.9253897438673319e-07,6.1461387788074723e-05,3.5998128396159272e-08,8.2044608419574036e-06,2.483355963037313e-08,3.340544759599483e-10,2.3166923433523371e-07,4.1963583176249829e-08,2.0791806537436155e-11,5.7348190055502899e-08
2.5056339661645814e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3059554748954616,0.11232312799047937,0.0089655964611912997,0.0,0.00084731945957040183,0.00057882592659498709,0.00063152007731322797,2.3529058602661004e-05,7.8964038983860489e-18,0.00035639993303288747,1.8275223995538864e-12,1.1619525089279177e-07,4.865416511411612e-11,1.1644052382534072e-06,9.4503825615125802e-14,5.2733799635714531e-15,4.8944311492842621e-08,2.8111485675424416e-09,0.0053098612427702543,0.026231210224747691,4.1457301639847619e-07,5.9348952847360549e-07,6.1437081524807333e-05,3.6281553127012207e-08,8.2040207347328798e-06,2.4780234913735054e-08,3.3355394112055643e-10,2.313292954342838e-07,4.1912100109171327e-08,2.0893836304613318e-11,5.7794819143026464e-08
2.5149575719499652e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30590836430863905,0.11232006475607434,0.0089364773606855196,0.0,0.00085418573717943244,0.00057887137683910995,0.00063477929988006623,2.3714783969779855e-05,7.9816567966209711e-18,0.00035679079002198604,1.8565678716971042e-12,1.1618354507793111e-07,4.9092976444046684e-11,1.1734846141812629e-06,9.4982972284662058e-14,5.332410834175541e-15,4.905174615228982e-08,2.8519814462130621e-09,0.0053088930306203373,0.026279312619763795,4.1487561683689211e-07,5.9443126842123224e-07,6.1412492344632553e-05,3.6565501004998792e-08,8.2034280659545491e-06,2.472684419315162e-08,3.3305368723024062e-10,2.3099071506626916e-07,4.1861064667826472e-08,2.0995911516697934e-11,5.824235013751368e-08
