Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
6.5507964204129525e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996269,0.022821567693054223,0.0,1.5627634467745627e-63,4.4422309328688326e-36,1.9344710755328451e-75,1.6906993127681279e-48,1.9443524348827848e-119,6.6612201202996961e-22,1.0558098218439977e-101,6.6612201202120174e-22,2.6604443398746744e-68,1.0518067430028046e-65,1.911606774468552e-100,1.1550812408948919e-101,2.1221717761907089e-51,8.0657983048929766e-81,2.6417448485018057e-15,1.2701743992222695e-16,4.8959384156606971e-20,4.8959384185581666e-20,3.5370162840763656e-32,1.4500575066631078e-29,5.3177032801734835e-35,3.642148364926893e-41,4.9396681608184327e-66,1.5951410109070529e-49,1.6921116434417735e-90,1.9615148842380813e-93
1.310728423649959e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999448,0.11866996602996004,0.02282156769305416,0.0,2.4997212962381765e-62,1.7780579629083533e-35,1.7993718059563606e-73,1.3539306669451629e-47,7.2270822068861876e-117,1.3328227573632568e-21,6.7676266537822498e-100,1.3328227573281629e-21,4.2613345328251356e-67,1.6824256450429896e-64,3.5538554204757838e-98,2.1474038306781152e-99,1.6966706381440387e-50,2.5839523934533641e-79,5.2857848706323213e-15,2.5414523383221969e-16,9.7961304673601258e-20,9.7961304789575956e-20,1.4136239494033616e-31,5.8039876949470065e-29,4.2573801052497576e-34,4.2499634384103462e-40,2.3004066153316459e-64,1.2770880259929187e-48,3.1457934668212371e-88,3.6530948779002151e-91
2.6220259868672867e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998893,0.11866996602995475,0.022821567693054032,0.0,3.9903984269251291e-61,7.1146111870950226e-35,1.8692505774829401e-71,1.083693287405394e-46,3.0005536115190422e-114,2.6662242480822139e-21,4.3346260831915167e-98,2.6662242479417918e-21,6.82183622750787e-66,2.685718200547773e-63,7.379561190510893e-96,4.4590721762815709e-97,1.3540944412511469e-49,8.2732855820161557e-78,1.0573864914888509e-14,5.084008216521951e-16,1.9596514562062541e-19,1.9596514608467876e-19,5.6395668557219251e-31,2.3223340445104321e-28,3.4071725232889805e-33,5.5364984174004257e-39,1.1962299724474917e-62,1.0220670422455154e-47,6.5322227195688974e-86,7.5959261916854058e-89
5.2446211133019425e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997783,0.11866996602994417,0.022821567693053778,0.0,6.3500639866375985e-60,2.8463584038711274e-34,2.114634268381641e-69,8.6717418364053731e-46,1.3569748970215993e-111,5.3330272297296584e-21,2.7752315792794264e-96,5.3330272291678782e-21,1.0917899570237137e-64,4.273861446760246e-62,1.6689997213712451e-93,1.0084868044563706e-94,1.0775158573700751e-48,2.6481936763215893e-76,2.115002500338152e-14,1.0169119972921062e-15,3.9197282716681636e-19,3.919728290233589e-19,2.2428863952490001e-30,9.2907120687637289e-28,2.7262149353214205e-32,7.8469922528837778e-38,6.7716922807685426e-61,8.1782250515052433e-47,1.4773612375906268e-83,1.7194890592357216e-86
1.0489811366171253e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995568,0.11866996602992302,0.022821567693053268,0.0,1.004688140846565e-58,1.1386765492607442e-33,2.5286731851583426e-67,6.9382717682299935e-45,6.4883460941122478e-109,1.0666633193862666e-20,1.7764909659202196e-94,1.0666633191615363e-20,1.7471008878820384e-63,6.7619061277875307e-61,3.9906107458014314e-91,2.4113114458343684e-92,8.5269997646397573e-48,8.4754075828657147e-75,4.2302345180290071e-14,2.0339343485717692e-15,7.8398818886776898e-19,7.8398819629475718e-19,8.8675471624568102e-30,3.7164782249202203e-27,2.1811138280494789e-31,1.1745595441730209e-36,4.0507328175701516e-59,6.5434186189189037e-46,3.5323992502883862e-81,4.1135393285995473e-84
2.0980191871909876e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991132,0.11866996602988072,0.022821567693052252,0.0,1.572070322315235e-57,4.5552157182146036e-33,3.1225873259256786e-65,5.5509687188914658e-44,3.2042880472192551e-106,2.133384512548116e-20,1.1370639050863699e-92,2.1333845116491588e-20,2.7955509814913969e-62,1.0580363586921602e-59,9.8544725360440687e-89,5.9545273115070149e-90,6.6762648425574154e-47,2.712320474875399e-73,8.4606985533797296e-14,4.0679790511304579e-15,1.5680189067039557e-18,1.5680189364148008e-18,3.4660613218499224e-29,1.486564536062032e-26,1.7448695716855761e-30,1.8144427404345141e-35,2.5017353652590915e-57,5.2353311567986713e-45,8.722957581806095e-79,1.0161024765761354e-81
4.196095288338712e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982262,0.11866996602979611,0.022821567693050219,0.0,2.4085421313611776e-56,1.8223826662129889e-32,3.9235373014822179e-63,4.4409154422761086e-43,1.6103266668937577e-103,4.2668269002128062e-20,7.2775599193180743e-91,4.2668268966169048e-20,4.4730331670961417e-61,1.6209315094951781e-58,2.4762593555775082e-86,1.4962700180685706e-87,5.1219741012844992e-46,8.6797294989725762e-72,1.6921626623957225e-13,8.1360684562452871e-15,3.1360803201134563e-18,3.1360804389723211e-18,1.3255662406698876e-28,5.9456812545858758e-26,1.3957618899803963e-29,2.8509797427306003e-34,1.5719386699567254e-55,4.1889206630348e-44,2.1919287255448519e-76,2.5536823817776904e-79
8.39224749063416e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319964526,0.11866996602962689,0.022821567693046149,0.0,3.5502387042668903e-55,7.2916786192940382e-32,4.9743139058468427e-61,3.5527884473850735e-42,8.1661261402509623e-101,8.5337116809061517e-20,4.6577505315156737e-89,8.5337116665223981e-20,7.1569741632194815e-60,2.3890940808333005e-57,6.2786476834468447e-84,3.793847160874191e-85,3.7857723245300239e-45,2.77756200715229e-70,3.3843482764616422e-13,1.6272247266464784e-14,6.2722030578809731e-18,6.2722035334202165e-18,4.8709045150669671e-28,2.3777385773935862e-25,1.1163558049467247e-28,4.5190861208014351e-33,9.9653392696400824e-54,3.3520661468133566e-43,5.5577147937549023e-74,6.4754495740377708e-77
1.6784551895225059e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319929054,0.11866996602928845,0.022821567693038013,0.0,4.9002218413374408e-54,2.9183442420351606e-31,6.3343419969443831e-59,2.8422530448511848e-41,4.1596141130352639e-98,1.7067481263748706e-19,2.9809960900677642e-87,1.7067481206213398e-19,1.1451254950988123e-58,3.2970716164087184e-56,1.5990317796819148e-81,9.6620784008430634e-83,2.6262389633226711e-44,8.8882756826620497e-69,6.7687195043951648e-13,3.2544604886863308e-14,1.2544448177210079e-17,1.2544450080099055e-17,1.672200257162457e-27,9.5065406527517112e-25,8.9266308009799558e-28,7.1940672099200676e-32,6.3452039695369787e-52,2.6830916856353567e-42,1.4154252027372531e-71,1.6492079500689174e-74
3.3569160704406852e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319858111,0.11866996602861156,0.022821567693021742,0.0,6.1279292767782069e-53,1.1686652953898041e-30,8.0814107032867359e-57,2.2738111096459601e-40,2.1229213770695664e-95,3.4135020515257243e-19,1.9078487466938466e-85,3.4135020285115442e-19,1.8322083073093672e-57,4.1221248213474205e-55,4.0800927466888958e-79,2.4653749992099173e-80,1.6562808853227586e-43,2.8442602927552548e-67,1.3537461959468933e-12,6.5089320127499208e-14,2.5088936991044757e-17,2.5088944607689901e-17,5.1842177214036339e-27,3.7990609817281866e-24,7.1345047353020212e-27,1.1473391098058466e-30,4.047694491369244e-50,2.1487534004993542e-41,3.6115966231602398e-69,4.2081497811118334e-72
6.713837832277045e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319716225,0.11866996602725778,0.022821567692989198,0.0,6.7764255428387536e-52,4.6852364058522598e-30,1.0313003797397887e-54,1.8190519715552844e-39,1.0838553496710015e-92,6.827009936156792e-19,1.2210265531161041e-83,6.8270098440999724e-19,2.9315387020052308e-56,4.5567498584557779e-54,1.0413544971682054e-76,6.2923160696496683e-78,9.2715543883045299e-43,9.1016504169026688e-66,2.7074946866443379e-12,1.3017875060812905e-13,5.0177908919421275e-17,5.0177939421065043e-17,1.4163899531194977e-26,1.5167818352001678e-23,5.6967263803954416e-26,1.8302399910908297e-29,2.5827157831439783e-48,1.7226339427915593e-40,9.2177844306867781e-67,1.074019619137517e-69
1.3427681355949762e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319432446,0.11866996602455024,0.022821567692924108,0.0,6.6427242709648886e-51,1.8825070096998468e-29,1.3144505385244433e-52,1.4552421937024519e-38,5.5278176194773326e-90,1.3654025842736324e-18,7.8145775474018733e-82,1.3654025474508902e-18,4.6904643256246335e-55,4.4649743406492881e-53,2.6545555235326287e-74,1.6039901881976102e-75,4.6105470758501342e-42,2.9125297533649999e-64,5.4149916667699906e-12,2.6035761156682662e-13,1.0035582997901341e-16,1.0035595223460486e-16,3.42543095369122e-26,6.0444941407958849e-23,4.5400558047385211e-25,2.915922899459401e-28,1.6458923732379904e-46,1.3838847025903326e-39,2.3497262000359818e-64,2.7376867116496328e-67
2.6855368403295197e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318864889,0.11866996601913514,0.022821567692793927,0.0,5.9448635780067403e-50,7.5966220052366849e-29,1.6697512581795476e-50,1.1641930142211453e-37,2.8109289724316772e-87,2.7308058205164478e-18,5.0013280592227472e-80,2.730805673225506e-18,7.5047386802627929e-54,3.9943350592175018e-52,6.744334925612546e-72,4.0751626362365499e-73,2.0907760760550035e-41,9.3200902707976979e-63,1.082998562194435e-11,5.2071533347398045e-13,2.0071158090963733e-16,2.0071207178862292e-16,7.5779310825307483e-26,2.3998767449430383e-22,3.604600760952031e-24,4.6300186702309809e-27,1.0453638315275062e-44,1.1162577692237232e-38,5.9697970399750278e-62,6.9547965582720613e-65
5.3710742497986066e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631772978,0.11866996600830494,0.02282156769253357,0.0,5.0356954428573085e-49,3.0908308185201818e-28,2.1062291050647522e-48,9.3135253536578258e-37,1.4204340255642838e-84,5.4616125127093045e-18,3.2008443281135964e-78,5.4616119235460568e-18,1.2007558775333127e-52,3.3824786174408116e-51,1.7015440310028059e-69,1.0281130127610077e-70,8.9421867734790831e-41,2.9824232758545864e-61,2.1659973511985275e-11,1.0414307772473279e-12,4.0142271801730449e-16,4.0142469577330335e-16,1.5928952910326195e-25,9.4590729998139209e-22,2.8406464398876016e-23,7.2999703049975646e-26,6.5927557900445831e-43,9.0735538811034339e-38,1.5060993239015284e-59,1.7542592389881015e-62
1.0742149068736782e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315459557,0.11866996598664456,0.022821567692012854,0.0,4.1442932073786952e-48,1.2764096962366391e-27,2.6200974287384401e-46,7.4507875035999402e-36,7.0893112050987481e-82,1.0923226775920773e-17,2.0485321389839267e-76,1.0923224419272437e-17,1.921201244484912e-51,2.7832060037265733e-50,4.2337526133393482e-67,2.5580371468882255e-68,3.7019968126501846e-40,9.5437146550426631e-60,4.3319949210835984e-11,2.0828616646301828e-12,8.0284353322364449e-16,8.0285155323517906e-16,3.2639227754072812e-25,3.6757697230684402e-21,2.2063455781371398e-22,1.1349901002377332e-24,4.1001543179122458e-41,7.4795492859843414e-37,3.7472776964772621e-57,4.3630254030420631e-60
2.148429870661313e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756310919117,0.1186699659433238,0.022821567690971423,0.0,3.3621874109855278e-47,5.4018632883292419e-27,3.1739629916220566e-44,5.9605764511365212e-35,3.4558476899785938e-79,2.1846458817621052e-17,1.3110495789502554e-74,2.1846449391066346e-17,3.0738952700683648e-50,2.2577112952938392e-49,1.0259341617391815e-64,6.1982388514394267e-66,1.5067673394996011e-39,3.0539625731293754e-58,8.6639900283612784e-11,4.1657234387405348e-12,1.6056793276428584e-15,1.6057122180128907e-15,6.6060532871138816e-25,1.3905847440740671e-20,1.66706275550927e-21,1.7182746797557869e-23,2.4829041083887745e-39,6.3107599932559292e-36,9.0796662776838343e-55,1.0563473282177784e-57
4.2968597982365825e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756301838231,0.11866996585668227,0.022821567688888562,0.0,2.7085266965340209e-46,2.3648191191685559e-26,3.6638260513878577e-42,4.7683750376369392e-34,1.6147157546392384e-76,4.3692936961926182e-17,8.3905754416962882e-73,4.3692899256018892e-17,4.9181464375950596e-49,1.818642254435726e-48,2.3693881566127688e-62,1.4312650709729314e-63,6.0799581412295608e-39,9.772512088451875e-57,1.7327980112946804e-10,8.3314469843398089e-12,3.2113275728476136e-15,3.2114648055302832e-15,1.3290318841301961e-24,5.0131057393739079e-20,1.1980952610402237e-20,2.4784493008012939e-22,1.432465712085417e-37,5.501627545376666e-35,2.0965573344247089e-52,2.4354815917975815e-55
6.445289725811853e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756292757345,0.11866996577004074,0.0228215676868057,0.0,8.0518253609036096e-46,5.2907995280253666e-26,2.3249589996773321e-41,1.415596793714868e-33,1.3444621431855704e-75,6.5539429166930805e-17,4.7638923492583555e-72,6.5539349042336156e-17,1.8606190293633641e-48,5.4096097148300183e-48,1.7340457371147936e-61,1.047433073307682e-62,1.2953211314815044e-38,4.5588232689926563e-56,2.5991970067562487e-10,1.2497170527317648e-11,4.8169524747588482e-15,4.8172515824610287e-15,1.9974585830676014e-24,9.9381300254752573e-20,3.2263636510791694e-20,8.6899482736884722e-22,7.7244679956986469e-37,1.6398490790823348e-34,1.534295264262009e-51,1.7910058934262742e-54
1.0742149580962393e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756274595578,0.11866996559675769,0.022821567682639977,0.0,3.7782421318667274e-45,1.6121398980822015e-25,8.8512151134905221e-40,6.6307206642983686e-33,1.6614711976862488e-73,1.0923246981810132e-16,1.2806213820875622e-70,1.0923224830043219e-16,1.4683704542472438e-47,2.5390285375669318e-47,1.157698678470669e-59,6.990208325401883e-61,3.5900027841332146e-38,6.1089198481563052e-55,4.3319949456914508e-10,2.0828617602787606e-11,8.0281089081288563e-15,8.0289793671461149e-15,3.3343124011499922e-24,2.3455255856486727e-19,1.2608041318276827e-19,5.7236520353152001e-21,1.6995768249214228e-35,8.2805337658456329e-34,1.0238742044670771e-49,1.4531438016563473e-52
1.4609323450597878e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756258249987,0.11866996544080294,0.022821567678890826,0.0,8.7212401355998985e-45,3.0190886289832736e-25,3.9999185716019696e-39,1.5300731498507454e-32,9.2058303181651057e-73,1.4855625183212662e-16,5.5605542952914252e-70,1.4855585737864925e-16,4.1206566871745594e-47,5.862872368917645e-47,5.7534966827126794e-59,3.4733014067440995e-60,6.3983818125308813e-38,2.0274801988222164e-54,5.8915130487395567e-10,2.8326919962240652e-11,1.0918074279550823e-14,1.0919668726466552e-14,4.5374813138230249e-24,3.7774116936113648e-19,2.5992513735312673e-19,1.4699894012331908e-20,6.8399832163450969e-35,1.9442111400073385e-33,5.08738073826717e-49,8.5344106479996791e-52
1.8476497320233363e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756241904395,0.11866996528484822,0.022821567675141676,0.0,1.6794869297614299e-44,4.9088390319957482e-25,1.3404924122501995e-38,2.9460060305587298e-32,4.0798763373710542e-72,1.8788008192930552e-16,1.6837202518142069e-69,1.8787946618793884e-16,9.4343316058679806e-47,1.1293262421442778e-46,2.2304677181741645e-58,1.3463839920007567e-59,9.9933923545002793e-38,5.4477827043847671e-54,7.4510311073383229e-10,3.582522231272848e-11,1.3807959824283514e-14,1.3810509338711348e-14,5.7406506587085099e-24,5.3690405609519512e-19,4.5065698571909189e-19,3.0781720712395428e-20,1.9500116783592862e-34,3.8115459716575674e-33,1.9720203975463394e-48,3.096536840997473e-51
2.234367118986885e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756225558804,0.11866996512889348,0.022821567671392526,0.0,2.8556729409597527e-44,7.2693201587335901e-25,3.608650411821805e-38,5.0088345042163664e-32,1.357939041724625e-71,2.2720395744495181e-16,4.3710603021008289e-69,2.2720307474320089e-16,1.8397225806595463e-46,1.9206576176367142e-46,6.6400308451781224e-58,4.0076240031676651e-59,1.4331464874374907e-37,1.2051631053305488e-53,9.0105491239499771e-10,4.3323524654747703e-11,1.669776996618653e-14,1.6701498677165628e-14,6.943820477110191e-24,7.0720566787433379e-19,6.9716946883986049e-19,5.5479542332040849e-20,4.7395930753304092e-34,6.5602314157267415e-33,5.8697815457853361e-48,9.6049943131931915e-51
3.007801892913982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756192867632,0.11866996481698404,0.022821567663894222,0.0,6.3130368969813863e-44,1.3094037894602572e-24,1.5829957402304061e-37,1.107416703617714e-31,8.3861467987505065e-71,3.0585181204885326e-16,1.933355167180407e-68,3.0585029127442582e-16,4.8842491626580825e-46,4.2479431413860792e-46,3.2909121650689397e-57,1.9853132798984396e-58,2.4702164509358655e-37,3.7917329623937193e-53,1.2129585061422454e-09,5.8320129319473621e-11,2.2477218300824986e-14,2.2483830241632334e-14,9.3501615048803458e-24,1.0650610053542081e-18,1.319963955668899e-18,1.301049428029152e-19,1.8442153845751031e-33,1.4575563134209812e-32,2.9077265134422844e-47,6.3461851424676443e-50
3.7812366668410796e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756160176454,0.11866996450507458,0.022821567656395918,0.0,1.1825359578909668e-43,2.0735342058737404e-24,4.9462954891943194e-37,2.0746574681682696e-31,3.3321723294222322e-70,3.8449983452805575e-16,5.8174885112338881e-68,3.8449750686667273e-16,1.0594313379174024e-45,7.9600555804857406e-46,1.136800159901423e-56,6.8557039845420868e-58,3.7819568623437413e-37,9.3787096980217996e-53,1.5248620843693481e-09,7.3316733952896149e-11,2.8256387932260869e-14,2.8266748446596083e-14,1.1756504316320278e-23,1.4434665526765423e-18,2.1532551014616807e-18,2.5287655346968644e-19,5.1085201213948936e-33,2.7343129884058895e-32,1.0040793349138478e-46,2.3538470824700036e-49
4.554671440768177e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756127485288,0.11866996419316515,0.022821567648897621,0.0,2.0010786210318206e-43,3.0353081385913529e-24,1.3097810245862466e-36,3.5110348254222407e-31,1.1168721560438586e-69,4.6314803626107482e-16,1.5058889609510958e-67,4.6314472145626347e-16,2.0474215443343024e-45,1.3473471690061609e-45,3.3175915291935404e-56,2.0001067292532254e-57,5.3870017193574703e-37,2.0398638850179642e-52,1.836765646023611e-09,8.8313338552892036e-11,3.4035259970118657e-14,3.4050316194954393e-14,1.4162848957616568e-23,1.8339443185696833e-18,3.2079117060133009e-18,4.4032717656637726e-19,1.2144541296510741e-32,4.6438399182755832e-32,2.9292744026074133e-46,7.2918047932741235e-49
6.101540988622371e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756062102949,0.11866996356934638,0.022821567633901016,0.0,4.7582961993783463e-43,5.5724474567942408e-24,8.6879593544975087e-36,8.3489592177099329e-31,1.9141759682866252e-68,6.2044498753747875e-16,9.3175710458772214e-67,6.2043914757104672e-16,6.4421195291072676e-45,3.2047004183961617e-45,3.1262593141350569e-55,1.8820951019208451e-56,9.4935565135816582e-37,8.545747140325087e-52,2.4605727186797565e-09,1.1830654765072027e-10,4.5592094582138478e-14,4.5619542179558089e-14,1.8975543661707836e-23,2.6260814022340102e-18,5.939710232544247e-18,1.0926241129803984e-18,5.74690831578072e-32,1.1214860446844325e-31,2.756132382194811e-45,7.5166192179730624e-48
7.648410536476565e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755996720617,0.11866996294552766,0.022821567618904411,0.0,9.2926928546000465e-43,8.9277278478560083e-24,3.2630442624715864e-35,1.6303906369402636e-30,1.1106946294781981e-67,7.7774266690116415e-16,3.3715260306612441e-66,7.7773356961276866e-16,1.5474209254297178e-44,6.2591782793481524e-45,1.4187406970746695e-54,8.5348556080593337e-56,1.4791695242095423e-36,2.5012066912246271e-51,3.0843797240099384e-09,1.4829975661275517e-10,5.7147720438417067e-14,5.7191622153884427e-14,2.3788245631010379e-23,3.4260839315570981e-18,9.4372879674132495e-18,2.182157358583897e-18,1.7651580397431849e-31,2.2231156770870877e-31,1.24975333768976e-44,3.4063007745312154e-47
1.0742149632184954e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755865955962,0.11866996169789042,0.022821567588911202,0.0,2.5989889122588842e-42,1.810255981320857e-23,2.9923926254140268e-34,4.5584738875549131e-30,3.1308532549461308e-66,1.0923402109489445e-15,2.9541488770132844e-65,1.092322401469462e-15,6.2264617739553467e-44,1.7504389569425429e-44,2.0501764787081283e-53,1.2304838066213449e-54,2.8965288250535895e-36,1.4773064016770624e-50,4.3319935325581175e-09,2.0828617412917399e-10,8.0255344126701382e-14,8.0344839614219553e-14,3.3413671366133944e-23,5.0269406290831635e-18,1.8285013385697546e-17,6.1422068364707082e-18,1.0524046137617444e-30,6.3885970898230251e-31,1.801314460949543e-43,4.6376570347560087e-46
1.3835888727893342e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755735191346,0.11866996045025344,0.022821567558917993,0.0,5.5229506046250285e-42,3.0563201897710144e-23,1.247901109314325e-33,9.6837425325501302e-30,2.0651108229388593e-65,1.4069406683499057e-15,1.2298459611724176e-64,1.4069112170244251e-15,1.6775240871540811e-43,3.719101846367522e-44,1.0462579557409954e-52,6.2718291894159599e-54,4.7908828056796719e-36,4.9863293328767455e-50,5.5796070716234225e-09,2.6827259110205827e-10,1.0335813112595932e-13,1.0351051874600435e-13,4.3039126183097585e-23,6.6279494433367988e-18,2.921778166054623e-17,1.2862257841688322e-17,3.5322413993443636e-30,1.3820042286287039e-30,9.1800884093603951e-43,2.3214614464847806e-45
2.0023366919310118e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675547366217,0.1186699579549803,0.022821567498931574,0.0,1.6976266301491135e-41,6.5341979736870413e-23,1.2667601778281195e-32,2.9741301764500085e-29,7.3125799818647012e-64,2.0361503206952035e-15,1.3208822031038926e-63,2.0360887992304525e-15,7.7066910977378019e-43,1.1425376391626591e-43,1.7246772047552821e-51,1.0293504619557395e-52,1.0010830093113334e-35,3.5048044942378178e-49,8.0748333412460073e-09,3.8824542341710337e-10,1.4954919923756767e-13,1.4988147248270954e-13,6.2290123167879683e-23,9.826986065010122e-18,5.512234659492156e-17,3.6797726852649239e-17,2.2625387094025278e-29,4.3524460512950199e-30,1.5058421560586502e-41,3.5892101320427668e-44
2.6210845110726895e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755212133105,0.11866995545970824,0.022821567438945162,0.0,3.7805423284059434e-41,1.1326129682476705e-22,5.3934096395595727e-32,6.6183795013272547e-29,5.0621163497453726e-63,2.6653716198412657e-15,5.9069913640748595e-63,2.6652663162365575e-15,2.2003656575550877e-42,2.5430194582737997e-43,9.033466081351094e-51,5.3793341865810293e-52,1.7139250656038158e-35,1.2639141654029717e-48,1.0570058532858201e-08,5.0821825355785083e-10,1.9572093157692517e-13,1.9630665863435489e-13,8.1541236792334583e-23,1.3024160729493605e-17,8.4953382597418874e-17,7.6178398881648058e-17,7.6947377449196516e-29,9.8213824707464064e-30,7.8672425960419364e-41,1.8441523910773005e-43
3.239832330214367e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754950604129,0.11866995296443726,0.022821567378958747,0.0,7.0754642721110841e-41,1.7431817194113943e-22,1.6367514709585333e-31,1.2377621123358709e-28,2.3250507709641157e-62,3.294604561167049e-15,1.9050164609039389e-62,3.2944437680500554e-15,4.9748776797605187e-42,4.7567864735612664e-43,3.2067868055087785e-50,1.905251169805379e-51,2.6176378406055683e-35,3.407045477420057e-48,1.3065282646453815e-08,6.2819108152428804e-10,2.4187333582007066e-13,2.4278765180103576e-13,1.0079246727479478e-22,1.6219957145247371e-17,1.1711230894127626e-16,1.3259469980918137e-16,1.9716633646465987e-28,1.8537566389184129e-29,2.785716351311944e-40,6.6127790023121898e-43
3.858580149356045e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754689075269,0.11866995046916734,0.022821567318972332,0.0,1.1864772155923512e-40,2.4850964843491355e-22,4.0746256455533484e-31,2.074074731821723e-28,8.5264776831980288e-62,3.9238491398777709e-15,5.0751149782354676e-62,3.9236211546788999e-15,9.7503032164383197e-42,7.9721526085453181e-43,9.1179535273855436e-50,5.4039349416673307e-51,3.7122445450532547e-35,7.7250143437129617e-48,1.5560505682031108e-08,7.4816390731641131e-10,2.8800641993159989e-13,2.893254491535328e-13,1.2004381483798147e-22,1.9414439787693084e-17,1.5057794688516859e-16,2.0705978419342613e-16,4.2562925602384004e-28,3.1269967656543832e-29,7.8993059381223804e-40,1.9241702116876614e-42
4.477327968497723e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754427546504,0.11866994797389852,0.022821567258985924,0.0,1.8382453367991079e-40,3.3583329174137626e-22,8.6369696601047532e-31,3.2111659929376747e-28,2.605996556892889e-61,4.5531053519957065e-15,1.1566055110997023e-61,4.5527984761298228e-15,1.7163166241893098e-41,1.2344789984510584e-42,2.1396252189493941e-49,1.2651176277565042e-50,4.997764162004209e-35,1.5272540166187655e-47,1.8055727639589823e-08,8.6813673093422014e-10,3.3412019051888163e-13,3.359205525973748e-13,1.3929527970372047e-22,2.2607594985492359e-17,1.8482860819399273e-16,3.0008875057477696e-16,8.0648830703812594e-28,4.8654520195214775e-29,1.848942921276608e-39,4.7168553595484434e-42
5.096075787639401e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754166017849,0.11866994547863077,0.022821567198999512,0.0,2.6940271761196157e-40,4.3628585524873711e-22,1.6775465373933535e-30,4.7027117863534612e-28,6.9899313694117027e-61,5.1823731922257411e-15,2.3984869889857024e-61,5.181975732411886e-15,2.8188533131219068e-41,1.8081688092424517e-42,4.5934982923439683e-49,2.7088125064656824e-50,6.4742218565086817e-35,2.7897866990769502e-47,2.0550948519130151e-08,9.8810955237771482e-10,3.8021465637758813e-13,3.825733704019093e-13,1.5854686208769321e-22,2.5799412838884685e-17,2.1942967219615285e-16,4.1210743915788642e-16,1.4077386938991414e-27,7.1537067565605046e-29,3.9579932983936075e-39,1.0365960416673851e-41
6.333571425922757e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753642960835,0.11866994048809848,0.022821567079026696,0.0,5.1365683450052171e-40,6.7656537268206044e-22,5.2505528757182214e-30,8.9529871331247456e-28,4.0858607115858116e-60,6.4409437368798613e-15,8.5400766852968649e-61,6.4403300495042083e-15,6.5648251767078025e-41,3.4435007237806899e-42,1.7527639152588355e-48,1.0274628825138369e-49,1.0000047028626499e-34,7.8887409013591577e-47,2.5541387044157215e-08,1.2280551887417628e-09,4.7234570736739696e-13,4.7605265521641146e-13,1.9705038029562385e-22,3.2179040190344624e-17,2.8907656355437012e-16,6.9368698599756499e-16,3.5936085907272407e-27,1.3701293929154162e-28,1.5005058812881866e-38,4.0415682760315256e-41
