Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73),CHO2(74)
6.847414736153896e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,2.0673656983694736e-72,1.9946447123792603e-36,2.345893084132253e-24,1.7739709427756955e-52,1.3153584749474784e-36,1.793019551791878e-84,6.043386515047944e-14,2.3743323787894944e-71,6.043386514255007e-14,1.0997734721848288e-48,1.559419701584881e-47,2.1726432108362184e-70,2.5191742943782993e-71,8.411803981013287e-26,4.929171191776105e-55,3.3004592818130996e-12,9.772073335332781e-14,3.9121281057260873e-16,7.083581185993892e-26,2.622931163113937e-25,3.912049927122729e-16,3.801430526542893e-21,7.042987517339699e-23,3.221105524654929e-26,2.449277012123089e-45,1.618777473354135e-36,1.0514231683550462e-34,2.3597510824654074e-25,4.008498055379229e-48,7.347868817165444e-22,3.8262257339291916e-64,2.647005991560304e-37,1.5552903534828646e-65,2.427275070546799e-66,1.5839135982717032e-58,1.2581047862543432e-76,1.4251232430894417e-47,4.282805961180727e-59,1.807698111841602e-75,5.226878328726833e-66,1.1004792664999389e-131,4.444609746843229e-84,5.1862910254327805e-92
1.3694835276938106e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793202,0.11866996602324276,0.022821567692956565,8.676490173822207e-70,1.595719930479076e-35,9.424486218696267e-24,1.8608178070417698e-50,1.0522878141647693e-35,7.517665871468753e-82,1.2086778153126206e-13,1.5195749643968532e-69,1.2086778149954467e-13,1.7596393633430778e-47,2.49506058226301e-46,4.555780203912509e-68,5.282414435966451e-69,3.3647237479394684e-25,3.0126401428562626e-53,6.600921359634087e-12,1.9544154954323902e-13,7.824341188744557e-16,2.83342992024431e-25,1.0491724448379081e-24,7.824025750662204e-16,1.4933186002472915e-20,5.538393338884711e-22,4.236036275587309e-25,1.2858571392709356e-43,1.2950181168976724e-35,8.445683732450235e-34,9.439000350525449e-25,1.2612004556936996e-46,1.4697426223953972e-21,8.023143283618914e-62,2.1176044050760855e-36,3.2644814277613344e-63,5.0948080134839884e-64,5.0684974500274835e-57,5.277474455853383e-74,2.280199582993589e-46,2.6953723074046263e-57,7.564860771465327e-73,6.387957421409872e-64,1.4864175981991425e-127,3.719495845745833e-81,8.489439047228424e-89
2.7389676358506526e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,3.871514135530731e-67,1.2765811805743665e-34,3.800928740703723e-23,2.075471951084238e-48,8.418306572137596e-35,3.3525086687440346e-79,2.417356142923399e-13,9.725286479260608e-68,2.417356141654705e-13,2.8154242914686666e-46,3.9920551261006915e-45,1.0159718932868743e-65,1.1780160584697612e-66,1.3458899400628482e-24,1.8381331390425858e-51,1.3201845509790604e-11,3.9088318191592474e-13,1.5649027645028848e-15,1.1333688444024656e-24,4.196685613819903e-24,1.5647745145909866e-15,5.76584965575222e-20,4.284352038764746e-21,5.9160239448292694e-24,7.175043127430432e-42,1.0360071624306088e-34,6.808831404403657e-33,3.775593356064413e-24,3.904551390716853e-45,2.940158812192376e-21,1.7892156891411938e-59,1.6940810181195027e-35,7.284212718236634e-61,1.1368612366943047e-61,1.6218996493679177e-55,2.3541454694242334e-71,3.648321194907399e-45,1.669356448469651e-55,3.3693537182009714e-70,7.794628672905165e-62,2.099092571044916e-123,3.313036347378984e-78,1.49519867822482e-85
5.4779358521643366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767728082,0.11866996600307503,0.022821567692663403,1.7603605746071416e-64,1.021272753086298e-33,1.5429930305146024e-22,2.3591666890033394e-46,6.734646756432627e-34,1.5241105707689192e-76,4.834712798125451e-13,6.224184894985746e-66,4.834712793050681e-13,4.504679478743734e-45,6.387111118328698e-44,2.3094934211094178e-63,2.6778476504151966e-64,5.383560720265541e-24,1.0964655918025313e-49,2.6403693788161818e-11,7.817664466327499e-13,3.1299536016835176e-15,4.53344823318819e-24,1.6786701126623947e-23,3.129425498424931e-15,2.1556162211793131e-19,3.2140968464898096e-20,8.410098856325892e-23,4.078589685196727e-40,8.287935404315545e-34,5.523287108694124e-32,1.5102311950066425e-23,1.1728125619695094e-43,5.8830100255412135e-21,4.067206023065064e-57,1.355260051066147e-34,1.6561192999052613e-58,2.5853232888784314e-59,5.189919482667352e-54,1.0703074505034338e-68,5.837315231558475e-44,1.0033526472997408e-53,2.3729289911141237e-67,9.299534008295992e-60,2.856417039698226e-118,4.664561388666814e-75,4.175924398515561e-82
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,7.810884684824926e-62,8.17030465933628e-33,6.323175280128107e-22,2.617106134742733e-44,5.387717804982517e-33,6.764107226792984e-74,9.669426108451503e-13,3.98347806281212e-64,9.669426088152484e-13,7.207486261704662e-44,1.02188636744441e-42,5.1245665307137306e-61,5.941902331447722e-62,2.153424542699756e-23,6.227291556210078e-48,5.2807390257136954e-11,1.5635329759522137e-12,6.260569696322211e-15,1.813357154857219e-23,6.714645787070333e-23,6.258355929361512e-15,7.614902754819471e-19,2.2842390128509657e-19,1.1654243500655269e-21,2.2617659981919253e-38,6.630151483609191e-33,4.521156557358391e-31,6.040874160997849e-23,3.340068553369963e-42,1.1776787787240589e-20,9.024714147994998e-55,1.0842001178716333e-33,3.6739776794359993e-56,5.736433139047423e-57,1.6606801521989964e-52,4.749397448444547e-66,9.33970488235756e-43,5.720174407408038e-52,1.0527180226288599e-64,1.0564570231978344e-57,3.6196036724031774e-114,4.140384040570052e-72,7.399276495113909e-79
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,3.2380409608237778e-59,6.536438960042611e-32,2.6172791623075735e-21,2.7127783492252777e-42,4.3101740845916195e-32,2.8058968640493668e-71,1.9338852728791086e-12,2.549424894127615e-62,1.9338852647595525e-12,1.1531972834154643e-42,1.6348539375883251e-41,1.062720986375083e-58,1.2322139054720914e-59,8.613699180691136e-23,3.2571347343222116e-46,1.0561478284401805e-10,3.127066034134398e-12,1.2524181293706865e-14,7.2532507501759e-23,2.685830264195344e-22,1.251473099727417e-14,2.459353245308655e-18,1.4893563241957282e-18,1.5071143222698695e-20,1.1714754435402357e-36,5.303805591117486e-32,3.737657997334455e-30,2.416308882088124e-22,8.737873305417646e-41,2.3596644650503723e-20,1.871497832225918e-52,8.673472971702168e-33,7.614118545728078e-54,1.1890820656204022e-54,5.313576005135422e-51,1.9693718206584855e-63,1.4943526481159605e-41,2.9975870398212526e-50,4.355451052970125e-62,1.1053337999722374e-55,3.9310767488979706e-110,3.4261812480600103e-69,1.2229044419070962e-75
3.2867618015301175e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663684955,0.11866996586862355,0.022821567690708987,2.647340808655393e-58,1.8690450503215294e-31,5.662215827591768e-21,1.6771217628723e-41,1.2795828820143773e-31,2.2826696453603145e-70,2.9008279348818157e-12,1.4474877360467926e-61,2.9008279176278e-12,4.362778581938899e-42,6.232669487322685e-41,7.601109957305589e-58,8.813398942701844e-59,1.830411195336902e-22,1.7155430268895003e-45,1.5842217507983e-10,4.69059909185984e-12,1.87903884230401e-14,1.541289675204774e-22,5.707348022478822e-22,1.876962062410566e-14,4.5561015653128666e-18,3.815582311619429e-18,5.056041176496726e-20,6.130079551814708e-36,1.5165050778942227e-31,1.0845592707452296e-29,5.134596395519834e-22,3.802619484259545e-40,3.544880285348874e-20,1.3385831516848146e-51,2.4800501213631154e-32,5.476911414329162e-53,8.550833604297119e-54,2.4937655189689287e-50,1.6070119033741873e-62,5.653439282382673e-41,1.5793797301158625e-49,2.8326467872513132e-61,6.870293376780066e-55,1.819724341203078e-109,2.568178124625966e-68,1.0383962466358301e-74
4.382349088055591e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765824661,0.11866996581484296,0.02282156768992722,1.3977028999554856e-57,3.9424185911315784e-31,9.787558985169773e-21,6.660906958978983e-41,2.788143614375856e-31,1.1124580351190964e-69,3.86777059685321e-12,5.5667431625381186e-61,3.8677705674199965e-12,1.1356285453422625e-41,1.6768432881731735e-40,3.3569222268319984e-57,3.892306019053895e-58,3.122466329875228e-22,5.882254309933005e-45,2.1122956696457278e-10,6.2541321491285395e-12,2.5059337790286817e-14,2.6292178713226485e-22,9.735999376087204e-22,2.5023025162654806e-14,6.915325020546426e-18,7.33217771543681e-18,1.1861481163101264e-19,2.1731430585294238e-35,3.198649262018938e-31,2.313218347417898e-29,8.758923131842745e-22,1.1404127113556398e-39,4.7333262396052243e-20,5.911637443563764e-51,5.231103662827877e-32,2.6705710410270125e-52,4.170662220440581e-53,7.773416721957425e-50,8.663388402053935e-62,1.471586942958305e-40,5.416987170608488e-49,1.866597432694041e-60,2.6633595876054765e-54,4.772965377024425e-108,1.7233676562629826e-67,7.184271680937224e-74
6.573523661106538e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764736992,0.11866996570728178,0.022821567688363686,2.061376494556937e-56,1.0768246549390566e-30,2.06118190635315e-20,4.9969110130432585e-40,8.093119887936487e-31,1.1171270428275004e-68,5.801655920722376e-12,4.2367272574244147e-60,5.801655859785106e-12,4.16759494654095e-41,6.7812785379364694e-40,2.9243772111606206e-56,3.390751518289466e-57,6.464670481457192e-22,3.3625799950196863e-44,3.1684434991012047e-10,9.381198262594002e-12,3.7603960523967344e-14,5.44332017681202e-22,2.0156925653693905e-21,3.752634992254388e-14,1.1996134572867043e-17,1.737503601691102e-17,3.6776507839400577e-19,1.3906796652248826e-34,8.736052308617296e-31,6.412791893779604e-29,1.813391198090269e-21,5.40962019300398e-39,7.117799074709084e-20,5.149854609354327e-50,1.4287583058482828e-31,3.6203997383567423e-51,5.660230349622559e-52,3.82955018689135e-49,1.3706809880067739e-60,5.400515745741788e-40,3.098092941842766e-48,4.8391798262667035e-59,1.8118966216049532e-53,1.1582277436566482e-105,4.783157554261957e-66,2.1128937030211924e-72
8.764698234157485e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727636493223,0.1186699655997206,0.022821567686800152,1.1200758550724169e-55,2.2531290797443957e-30,3.5494937437281727e-20,1.9677625167137614e-39,1.769873865782766e-30,5.406421965295975e-68,7.735541244476146e-12,1.599786469933178e-59,7.735541140838513e-12,1.0806882327901663e-40,1.8366724055960847e-39,1.2866645312049812e-55,1.4918538375449838e-56,1.0994712155163653e-21,1.142699513453941e-43,4.224591315646618e-10,1.2508264374379876e-11,5.015933527867384e-14,9.257433150707217e-22,3.4281287873209e-21,5.0024216412657345e-14,1.7467747282829852e-17,3.2267358170062687e-17,8.361003044208683e-19,4.784824322490771e-34,1.827790707819597e-30,1.356362658293839e-28,3.0840507374788782e-21,1.5912079547454038e-38,9.514150264306546e-20,2.26581221327589e-49,2.989406240063563e-31,1.7286491346564063e-50,2.7032314066081105e-51,1.2015029294950377e-48,7.125730548101681e-60,1.4003940116169166e-39,1.0530495146900916e-47,2.7636879543068137e-58,6.949190945806371e-53,1.268909587958234e-104,3.100915827330194e-65,1.5175643131169112e-71
1.0955872807208432e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762561653,0.11866996549215941,0.02282156768523662,4.618764754196613e-55,4.1018311138492055e-30,5.47614743872435e-20,6.128455005905463e-39,3.320523896841583e-30,2.058592871508585e-67,9.669426568106076e-12,4.893421466313534e-59,9.669426409772262e-12,2.3628989611793582e-40,4.125580554999309e-39,4.456086691126202e-55,5.166694693368506e-56,1.679743718102244e-21,3.124521562808593e-43,5.280739118359818e-10,1.5635330484366196e-11,6.272654111149774e-14,1.4142908360919354e-21,5.237349367456086e-21,6.251623711285786e-14,2.3125034142995314e-17,5.250343397800857e-17,1.62206450555033e-18,1.3268538305499917e-33,3.327268272534798e-30,2.4914752140595327e-28,4.7116501927736114e-21,3.808569503386638e-38,1.192322826219441e-19,7.847095580639137e-49,5.442036768771847e-31,6.491097605157694e-50,1.0154187995565614e-50,3.088446329086715e-48,2.993128587068249e-59,3.061928640243185e-39,2.879809003977232e-47,1.2602297150575577e-57,2.1342118634481078e-52,1.3796853044138268e-103,1.520450326523924e-64,8.054105095853243e-71
1.5338221953310326e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603863136,0.11866996527703705,0.022821567682109554,1.3120902762242456e-53,1.0830733688165945e-29,1.0679034619477748e-19,5.97007294037276e-38,9.085555903754407e-30,5.04099318571752e-66,1.3537197214985262e-11,4.330406458848686e-58,1.353719691051968e-11,9.088752507822331e-40,1.599380365376253e-38,6.791255724993062e-54,7.87408248129317e-55,3.2300881844648254e-21,2.000576893105046e-42,7.393034681420724e-10,2.188946269882719e-11,8.789820373349651e-14,2.719471502471268e-21,1.007098359929276e-20,8.748238990121216e-14,3.452485176524322e-17,1.0924691985955522e-16,4.7299085340257905e-18,8.453126688472141e-33,8.783853135265196e-30,6.683055747504804e-28,9.059968254198117e-21,1.6388649795164767e-37,1.6780364106327337e-19,1.1958758016275004e-47,1.4368127333434713e-30,1.1059667080478636e-48,1.7304075975570704e-49,1.741821224918517e-47,8.463047954863879e-58,1.1777537787410232e-38,1.8443011931598762e-46,3.2825855866792675e-56,2.0673253537381937e-51,2.990069260586442e-101,7.077796157576312e-63,6.823671191797913e-69
1.972057109941222e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758210975,0.11866996506191468,0.02282156767898249,8.312020462895528e-53,2.2456115150064853e-29,1.7672221787063125e-19,2.5860119899787e-37,1.9153452577148457e-29,3.17938646025933e-65,1.7404967861358427e-11,1.789734504965884e-57,1.7404967362043135e-11,2.4142041095947382e-39,4.254775018011089e-38,3.5792527191961914e-53,4.149906290315937e-54,5.297337257865467e-21,7.029827630894505e-42,9.505330188301687e-10,2.814359490597937e-11,1.1311978854603137e-13,4.459671734576728e-21,1.6515982998749396e-20,1.12424835367943e-13,4.59799121153294e-17,1.8711533470222468e-16,1.037005141290908e-17,2.960343569910831e-32,1.8209035365504086e-29,1.3996094003254963e-27,1.4857737896179956e-20,4.58916892216566e-37,2.168919026306215e-19,6.3025918923717945e-47,2.9787873649197974e-30,5.81445278433637e-48,9.098338470490899e-49,5.79158037756096e-47,5.283422014159047e-57,3.12841580423364e-38,6.4812161524526925e-46,2.060036966358846e-55,8.965673370236404e-51,3.0034331993248857e-100,5.25402498525069e-62,5.891015994837536e-68
2.848526939161601e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072753860295,0.11866996463166998,0.022821567672728357,2.4556714579789615e-51,6.748328287127959e-29,3.7030331567911358e-19,2.9586102621996465e-36,5.842394015563037e-29,9.734555551080168e-64,2.5140509152577054e-11,1.8900577691103643e-56,2.514050811744024e-11,1.0955866346340033e-38,1.906001351808731e-37,6.6279189174239775e-52,7.684381133264725e-53,1.0982332760468465e-20,5.14950230948461e-41,1.372992103354747e-09,4.06518592983607e-11,1.637165283000054e-13,9.244563384643804e-21,3.423878806814519e-20,1.622387303944125e-13,6.883377702402209e-17,4.0248911246362466e-16,3.3081007857145876e-17,2.138667954036743e-31,5.469807441124207e-29,4.262305661804986e-27,3.0800135567989494e-20,2.169399091470053e-36,3.166189171861648e-19,1.1669951087646308e-45,8.949791324979157e-30,1.0364062297386002e-46,1.6215652374110372e-47,3.962083367288892e-46,1.5549027250321335e-55,1.4197042879056797e-37,4.7480313197062264e-45,5.585933477412692e-54,1.0365689800006584e-49,7.409635437112015e-98,2.409887549392323e-60,4.640230527835327e-66
3.637349785459942e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727499446804,0.11866996424444977,0.022821567667099637,1.3219011137099207e-50,1.383877881672775e-28,6.057475365538236e-19,1.142408517211506e-35,1.2045800039868747e-28,5.012572432430081e-63,3.210249631292447e-11,7.312799983301569e-56,3.210249462897769e-11,2.8117417892026007e-38,4.894731811623144e-37,2.9871130121439173e-51,3.463183099673012e-52,1.7866399003308714e-20,1.645558316502993e-40,1.7532052602160041e-09,5.190929722651193e-11,2.0943129269521397e-13,1.5037786856046867e-20,5.569824084267457e-20,2.0699039125889415e-13,8.93580682938019e-17,6.61371110088787e-16,6.938174626172494e-17,6.932596254537107e-31,1.1213501954267195e-28,8.798080940993827e-27,5.01030247861232e-20,5.665516247689113e-36,4.081407926420087e-19,5.259301964724355e-45,1.8350519710975424e-29,4.926489528875061e-46,7.713466316086739e-47,1.240934702475341e-45,8.657625121040523e-55,3.643569395371904e-37,1.5173091043227728e-44,3.2591809431283082e-53,3.961275793464762e-49,1.0557570930037738e-96,1.545984388441104e-59,3.2279253895955547e-65
4.426172631758283e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072746029065,0.11866996385722957,0.022821567661470917,5.316333789784995e-50,2.4673690116589895e-28,8.991687173482206e-19,3.449810510605323e-35,2.153824126655696e-28,2.027414471604708e-62,3.9064483471602623e-11,2.1670959690926067e-55,3.90644809810579e-11,6.011326332987744e-38,1.0488725065691692e-36,1.048615634731945e-50,1.2157207393674146e-51,2.642498524335768e-20,4.212472883684505e-40,2.1334183988777365e-09,6.316673513098733e-11,2.5531833783117054e-13,2.2239090125535505e-20,8.237586473297298e-20,2.5166560483304074e-13,1.0984122155825874e-16,9.775120411255929e-16,1.2492869420303338e-16,1.7820209217854445e-30,1.9986918347502494e-28,1.5756311419458092e-26,7.409872725356713e-20,1.2222756950792739e-35,5.013371787560615e-19,1.8461940513710718e-44,3.271288876326375e-29,1.7039450192374612e-45,2.668258877890976e-46,3.1433160121552376e-45,3.3858557470996546e-54,7.789729237453571e-37,3.8842449076713835e-44,1.2996163279678057e-52,1.1891693129775107e-48,5.281967230916223e-96,7.146331909002338e-59,1.705781466473621e-64
5.2149954780566236e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727421134487,0.11866996347000941,0.022821567655842197,1.7058648282579393e-49,4.0016964021381008e-28,1.2505473446337574e-18,8.636406409765049e-35,3.498997641734931e-28,6.413708318195912e-62,4.602647062860086e-11,5.442343905756311e-55,4.602646717368289e-11,1.1326655708457045e-37,1.983709114392606e-36,2.962005881862959e-50,3.4339660280581336e-51,3.665808757485819e-20,9.178709149130041e-40,2.5136315193400045e-09,7.442417301178739e-11,3.013808963860072e-13,3.084805544758929e-20,1.1427098634439284e-19,2.962644957713613e-13,1.302875156198803e-16,1.3472967752214386e-15,2.0320806087754372e-16,3.923848359332019e-30,3.2406126386760345e-28,2.5635916633284895e-26,1.0278627513437557e-19,2.3120471979495437e-35,5.962080700171225e-19,5.214722761089636e-44,5.30474646622035e-29,4.927755577918492e-45,7.721876293086611e-46,6.820140255129363e-45,1.103303697624007e-53,1.4677570893593527e-36,8.463639273730738e-44,4.374089332391961e-52,2.9514985285357474e-48,3.691925145112135e-95,2.6253805394339884e-58,6.850618590033726e-64
6.003818324354964e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727381978303,0.11866996308278925,0.022821567650213478,4.707696387688112e-49,6.066505987737616e-28,1.6598636003032624e-18,1.9035143421820548e-34,5.309956746103969e-28,1.7306890511544786e-61,5.298845778390815e-11,1.2090929454827342e-54,5.2988453206854485e-11,1.9535009449515e-37,3.4343985461212364e-36,7.247136024346256e-50,8.401725235307766e-51,4.856570511634581e-20,1.7901528291294398e-39,2.8938446216028356e-09,8.568161086891253e-11,3.4762211511484524e-13,4.086425026059788e-20,1.513829138759116e-19,3.407871936379734e-13,1.506988956209572e-16,1.7671860500864926e-15,3.076276120062871e-16,7.735665982732951e-30,4.911272872572966e-28,3.895671914589946e-26,1.3616466886782121e-19,3.9874826267996525e-35,6.927534638709627e-19,1.275838607051652e-43,8.040729198239497e-29,1.2434407767983198e-44,1.9501112731132456e-45,1.3297729889201053e-44,3.0940162602036646e-53,2.5314335694782254e-36,1.6507069123931068e-43,1.2663847815041866e-51,6.44437629311955e-48,1.920813071865482e-94,8.217266602051911e-58,2.311801593848471e-63
7.581464016951647e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727303665885,0.11866996230834899,0.02282156763895604,2.6560993477166553e-48,1.2073518324639567e-27,2.6522393165160988e-18,7.064985217972645e-34,1.0579889314214295e-27,9.149637430702453e-61,6.691243208941028e-11,4.615449916395531e-54,6.691242479484353e-11,4.80565298145492e-37,8.513439222679949e-36,3.223348140259472e-49,3.7367142158034474e-50,7.740449012757754e-20,5.370243650045634e-39,3.6542707715302067e-09,1.0819648651213969e-10,4.4065071135060604e-13,6.511678327985344e-20,2.412547281031145e-19,4.2960447359955855e-13,1.9141720162341707e-16,2.7457093250042886e-15,6.059924785646935e-16,2.3737804291218642e-29,9.768771875524216e-28,7.778625734033962e-26,2.1699042926749827e-19,9.735121159507709e-35,8.908677576556239e-19,5.674153088674457e-43,1.5998018089808417e-28,5.979774498717859e-44,9.397760452456625e-45,4.018448584237815e-44,1.8156771960071544e-52,6.227391107186925e-36,4.951980965178743e-43,7.829421314134773e-51,2.3420708016007085e-47,3.4235365127491615e-93,5.908234158606851e-57,1.9124030809277906e-62
9.159109709548328e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307272253534,0.1186699615339088,0.0228215676276986,1.0279682434123578e-47,2.11254808053461e-27,3.876140803928789e-18,2.022195162003124e-33,1.8521925842364515e-27,3.393453591840601e-60,8.083640638802118e-11,1.3452527177324656e-53,8.083639574503854e-11,9.987748364468754e-37,1.7807816549906921e-35,1.0566556884452369e-48,1.2248986816973664e-49,1.129413492717376e-19,1.3011590943030563e-38,4.414696848659898e-09,1.307113620606722e-10,5.344257312817053e-13,9.499324803995823e-20,3.519858299204897e-19,5.181184758261687e-13,2.319968828864558e-16,3.888382914145164e-15,1.0436904951524534e-15,5.847155882799949e-29,1.7083119048421267e-27,1.3639655134985716e-25,3.165680682593792e-19,1.997243346063124e-34,1.0956800557440618e-18,1.8599360067868775e-42,2.7984424205715155e-28,2.0407167072078308e-43,3.212256261235286e-44,9.850356323674194e-44,7.047033930968574e-52,1.2942617493699746e-35,1.19982460541348e-42,3.151773676285262e-50,6.589113024132882e-47,2.561038222807162e-92,2.663075052600923e-56,9.516074571677706e-62
1.073675540214501e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072714704085,0.11866996075946867,0.02282156761644116,3.23624809346982e-47,3.3895449207987855e-27,5.3314050947415544e-18,4.9284927264678154e-33,2.9725468775026933e-27,1.0375947942084827e-59,9.476038067964843e-11,3.330765033376852e-53,9.476036605745383e-11,1.8572134716846924e-36,3.3262156704821753e-35,2.899917627169696e-48,3.3615289429272774e-49,1.551762944618991e-19,2.747623370471538e-38,5.175122852991933e-09,1.532262375145137e-10,6.28966961309612e-13,1.3049001606205587e-19,4.835704456781818e-19,6.063302853294507e-13,2.724378323659644e-16,5.172166231113668e-15,1.6426774501256314e-15,1.2496705892751255e-28,2.739396205227742e-27,2.1916776956135077e-25,4.3488921343377585e-19,3.648812095764695e-34,1.3071903559523625e-18,5.104128405598672e-42,4.488775198285064e-28,5.752265537342541e-43,9.069872888216707e-44,2.110545069726529e-43,2.2268962087407312e-51,2.4066732749872478e-35,2.533641260055081e-42,1.0245822817685046e-49,1.5833400093709484e-46,1.4806638445044497e-91,9.557670833585241e-56,3.742037334896462e-61
1.2314401094741691e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072706872822,0.11866995998502865,0.02282156760518372,8.935767859215366e-47,5.1045211715467726e-27,7.017872686596252e-18,1.0746076309710713e-32,4.4769507542323e-27,2.800027323224861e-59,1.0868435496420161e-10,7.380923901002809e-53,1.0868433573210376e-10,3.185925008228624e-36,5.721388807565326e-35,7.065836585121282e-48,8.190274646640503e-49,2.0410933954035182e-19,5.259008632471299e-38,5.935548784526316e-09,1.757411128736675e-10,7.242903996934466e-13,1.7160352768573562e-19,6.360029121798718e-19,6.942409635536675e-13,3.127408362114992e-16,6.5778757325706266e-15,2.4210747606846765e-15,2.4133407131004146e-28,4.1230409730498454e-27,3.303992908096841e-25,5.719456504360043e-19,6.125613076842758e-34,1.5253986582848158e-18,1.2435677583111804e-41,6.757971249822234e-28,1.4320679772027136e-42,2.262102160802756e-43,4.109016949158911e-43,6.198109835274693e-51,4.1284940375358307e-35,4.849431334502915e-42,2.9017524725866307e-49,3.4112776818666552e-46,7.02361463458553e-91,2.981971233115598e-55,1.2753623394920873e-60
