Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),OH(D)X(68),CHO2X(213),HOCO(73),S(216),CHO2(74)
8.685541774717708e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44330476268852,0.10993246573300912,0.0222234273790525,3.567504031672963e-08,1.9078286168998094e-05,0.0004127930646692721,0.0001310690870687559,1.2359483982455408e-06,7.648930564579865e-16,0.0007269435533005922,5.726571471402883e-14,0.0003239457295894905,4.9482054265174016e-11,8.492627796027558e-08,7.622653988373087e-12,1.232440685302199e-13,1.4959248656819634e-05,3.1200065662625474e-09,0.007862860733901873,0.001026411359751856,9.079146053422514e-05,4.578341804103778e-07,4.018883308891881e-09,3.098872479175932e-09,1.6454886443532377e-12,3.016733787169616e-08,1.3898616443336121e-05,7.266789172287564e-08,9.365181067746158e-10,7.981015976966788e-06,2.255117452376313e-09,4.930656583352951e-09,4.0646067323082943e-10,1.0108428334849806e-12,4.066358931729127e-06,2.3842371284422293e-13,1.5899911827832993e-10,3.598971422317456e-11,8.813608689063846e-16,9.419652169288701e-13,3.3135801903440292e-09,4.6319377105187353e-11,5.291735082365803e-15,8.923202090841666e-16,4.268245387886132e-26,4.92097892037745e-17
8.71618812153137e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433011998572396,0.10992866001910649,0.022221353536147598,3.610255089226684e-08,1.927502244610889e-05,0.0004153613542794701,0.0001320425443463301,1.2477782441315468e-06,7.754181767098346e-16,0.0007292453339571963,5.821129734295849e-14,0.00032430528485193755,4.9974144872324845e-11,8.609134251463135e-08,7.688274411516927e-12,1.2465078386057113e-13,1.5058765832077788e-05,3.1629037699837e-09,0.007863360639671791,0.0010292677635441408,9.09400470345115e-05,4.598617547589242e-07,4.031233449876625e-09,3.1084680880511626e-09,1.6506987980331117e-12,3.022688344022983e-08,1.3903164644074211e-05,7.30539351276469e-08,9.459951005888113e-10,8.031865369458073e-06,2.2622401948653945e-09,4.998474522608698e-09,4.094764020472566e-10,1.0178841625875045e-12,4.083458340064726e-06,2.409550721938372e-13,1.6153951895659316e-10,3.628239165523965e-11,8.934715988134367e-16,9.548805976973943e-13,3.345664271968851e-09,4.6627161350702247e-11,5.34344963265364e-15,9.039793597965418e-16,4.37880417550626e-26,4.985475426821354e-17
8.746834468345032e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432976562588061,0.1099248676303754,0.02221927989324621,3.653352644513602e-08,1.9472995932521788e-05,0.0004179345143600048,0.00013301902203380337,1.2596730036908615e-06,7.8604455285332845e-16,0.0007315447126516541,5.916862896679329e-14,0.00032466234786798635,5.046910372734238e-11,8.726765550195979e-08,7.75414105651926e-12,1.2606737964673123e-13,1.5158516383953182e-05,3.2062242394000934e-09,0.007863846461217008,0.0010321192788379874,9.108827997825769e-05,4.618895212245807e-07,4.043567974785905e-09,3.1180534144326658e-09,1.6559040444384574e-12,3.028632783924142e-08,1.3907705694431215e-05,7.344070819959531e-08,9.55530164881278e-10,8.082814264005679e-06,2.2693554696088693e-09,5.066961894865299e-09,4.125014680460894e-10,1.0249493426698784e-12,4.100536103949719e-06,2.4350237545877437e-13,1.641102335637075e-10,3.657633489275478e-11,9.057017385994135e-16,9.679205868632413e-13,3.3779268715433694e-09,4.6935665389203316e-11,5.395469629779691e-15,9.157414448026683e-16,4.4917893921793534e-26,5.0505430629954746e-17
8.777480815158694e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329413163043596,0.10992108831296699,0.02221720645038564,3.6967981868961195e-08,1.9672209214507796e-05,0.0004205125258033549,0.00013399851675030043,1.2716327140376194e-06,7.967727470284053e-16,0.0007338416872640743,6.013780375125073e-14,0.00032501693626604415,5.0966933430957635e-11,8.845527625487092e-08,7.820253413370048e-12,1.2749388007062199e-13,1.5258499317013534e-05,3.2499704078883085e-09,0.007864318457607902,0.0010349659074374803,9.123616156523746e-05,4.639174662974983e-07,4.0558868759655174e-09,3.1276284498079595e-09,1.6611043824552714e-12,3.034567187267346e-08,1.3912239712124855e-05,7.382821002153359e-08,9.651234112919212e-10,8.133862265253915e-06,2.276463269786344e-09,5.136122550660255e-09,4.155358606649154e-10,1.0320383729186324e-12,4.11759205999353e-06,2.4606565025045366e-13,1.6671149338560484e-10,3.687154388106206e-11,9.180519738286946e-16,9.810858407447543e-13,3.410368099075935e-09,4.7244886133096423e-11,5.447795592687231e-15,9.276069214246006e-16,4.6072446249010827e-26,5.11618437580559e-17
8.808127161972357e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443290625714113,0.1099173218177449,0.022215133207603856,3.7405932056071565e-08,1.9872664867354327e-05,0.0004230953695970289,0.00013498102511617447,1.2836574111744872e-06,8.076033223370212e-16,0.0007361362557153885,6.111891611136067e-14,0.00032536906755088225,5.1467636533629784e-11,8.965426408529842e-08,7.886610972594918e-12,1.2893030923352535e-13,1.535871363689505e-05,3.2941447107910614e-09,0.007864776883166532,0.0010378076511517824,9.13836939731661e-05,4.6594557653605566e-07,4.06819014599078e-09,3.1371931858333402e-09,1.6662998109911347e-12,3.040491633127501e-08,1.3916766810884165e-05,7.421643967041911e-08,9.747749509241246e-10,8.185008979833714e-06,2.2835635887100263e-09,5.2059603436496254e-09,4.185795693451873e-10,1.0391512523902567e-12,4.1346260469624116e-06,2.486449239889172e-13,1.6934353030520428e-10,3.7168018548716766e-11,9.305229906108574e-16,9.9437701542192e-13,3.4429880614713173e-09,4.755482049815687e-11,5.500428036306572e-15,9.395762465945053e-16,4.7252140656558237e-26,5.1824019100268917e-17
8.838773508786019e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432871382565006,0.1099135679001983,0.02221306016493954,3.7847391897303456e-08,2.0074365455379274e-05,0.0004256830268229459,0.00013596654375284308,1.295747129997004e-06,8.185368428422947e-16,0.0007384284159670874,6.211206070884183e-14,0.0003257187591045123,5.1971215535741094e-11,9.086467828318846e-08,7.953213225268095e-12,1.3037669115602545e-13,1.5459158350310622e-05,3.338749585374703e-09,0.007865221987553742,0.0010406445117953592,9.153087935802003e-05,4.67973838566512e-07,4.08047777766496e-09,3.1467476143327952e-09,1.6714903289774806e-12,3.04640619930926e-08,1.3921287100668649e-05,7.460539621773095e-08,9.84484894345727e-10,8.236254016349762e-06,2.290656419823869e-09,5.2764791305407474e-09,4.216325835317347e-10,1.0462879800157987e-12,4.151637905761038e-06,2.512402239030193e-13,1.7200657679763878e-10,3.7465758807676206e-11,9.431154755887189e-16,1.0077947667218875e-12,3.4757868625428195e-09,4.786546540355649e-11,5.553367471574737e-15,9.516498768501966e-16,4.845742517183737e-26,5.2491982082788764e-17
8.869419855599681e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432836690088551,0.10990982632035678,0.022210987322432,3.829237628180456e-08,2.0277313531945204e-05,0.0004282754786568212,0.0001369550692826353,1.30790190429793e-06,8.295738735676631e-16,0.0007407181660209555,6.311733244947301e-14,0.0003260660281870552,5.247767288779236e-11,9.208657811519528e-08,8.020059663025636e-12,1.3183304977795007e-13,1.5559832465058016e-05,3.383787470786881e-09,0.00786565401585466,0.001043476491188194,9.167771985435017e-05,4.700022390826539e-07,4.092749764017698e-09,3.156291727296904e-09,1.6766759353717309e-12,3.052310962393956e-08,1.3925800687875848e-05,7.499507872982907e-08,9.942533515899811e-10,8.287596985367794e-06,2.2977417567027124e-09,5.347682771025203e-09,4.246948926723084e-10,1.0534485546053055e-12,4.168627479414228e-06,2.538515770306308e-13,1.7470086592547966e-10,3.77647645534837e-11,9.558301159264213e-16,1.021339750204566e-12,3.5087646030243973e-09,4.817681777189032e-11,5.606614405454196e-15,9.638282683307623e-16,4.968875398773887e-26,5.316575811000718e-17
8.900066202413343e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44328021772694143,0.10990609684270651,0.022208914680121143,3.8740900096840235e-08,2.0481511639473528e-05,0.00043087270636755847,0.0001379465983286498,1.3201217667715998e-06,8.407149804960501e-16,0.0007430055039188074,6.41348264804581e-14,0.0003264108919376034,5.298701099059862e-11,9.332002282338358e-08,8.087149778078732e-12,1.332994089583126e-13,1.5660734990027905e-05,3.4292608080143793e-09,0.007866073208662587,0.00104630359115599,9.182421757558943e-05,4.7203076484544613e-07,4.105006098303448e-09,3.1658255168817432e-09,1.681856629159317e-12,3.058205997784415e-08,1.3930307675537898e-05,7.53854862682971e-08,1.004080432156523e-09,8.339037499401948e-06,2.304819593051429e-09,5.419575127712074e-09,4.277664862171605e-10,1.0606329748520465e-12,4.185594613048824e-06,2.564790102188607e-13,1.7742663133396143e-10,3.806503566544594e-11,9.686675992975713e-16,1.0350126211482928e-12,3.5419213805828125e-09,4.8488874529203087e-11,5.660169340950827e-15,9.761118767722692e-16,5.094658752082532e-26,5.384537256427094e-17
8.930712549227006e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44327678417095034,0.10990237923610809,0.022206842238047475,3.9192978227601987e-08,2.0686962309458784e-05,0.00043347469131664666,0.00013894112751462268,1.3324067490182861e-06,8.519607305690484e-16,0.000745290427742225,6.516463818778615e-14,0.0003267533673750768,5.349923219548529e-11,9.45650716239377e-08,8.154483063227203e-12,1.3477579247525356e-13,1.576186493521185e-05,3.475172039841136e-09,0.00786647980216143,0.0010491258135303598,9.19703746143541e-05,4.7405940268267716e-07,4.1172467739999074e-09,3.1753489754078024e-09,1.6870324093555833e-12,3.064091379747768e-08,1.3934808163507594e-05,7.577661789026911e-08,1.013966245012347e-09,8.390575172902303e-06,2.3118899227040712e-09,5.492160066061475e-09,4.308473536186548e-10,1.0678412393366016e-12,4.202539153875689e-06,2.5912255012429193e-13,1.8018410724620518e-10,3.8366572006806343e-11,9.816286138734309e-16,1.0488140345355852e-12,3.5752572898297903e-09,4.8801632605015294e-11,5.714032777132198e-15,9.885011575035568e-16,5.22313924697703e-26,5.453085080564536e-17
8.961358896040668e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432733681054162,0.10989867327371579,0.02220476999625205,3.964862555701783e-08,2.0893668062482895e-05,0.0004360814149575635,0.00013993865346480558,1.3447568815485656e-06,8.633116916861107e-16,0.0007475729356122956,6.620686319358624e-14,0.0003270934713990724,5.401433880448455e-11,9.58217837058772e-08,8.222059011873096e-12,1.3626222402598303e-13,1.58632213117102e-05,3.5215236108064298e-09,0.007866874028206542,0.0010519431601490059,9.211619304273988e-05,4.7608813948860915e-07,4.129471784806469e-09,3.1848620953588926e-09,1.6922032750075869e-12,3.0699671814563535e-08,1.3939302248634434e-05,7.616847264874075e-08,1.0239108985927593e-09,8.44220962224247e-06,2.318952739623017e-09,5.565441454318357e-09,4.339374843309041e-10,1.0750733465307557e-12,4.219460951171856e-06,2.6178222321323267e-13,1.8297352845844276e-10,3.866937342491254e-11,9.947138483111534e-16,1.0627446450389574e-12,3.6087724223342133e-09,4.911508893234904e-11,5.768205209144184e-15,1.0009965654421077e-15,5.354364187404952e-26,5.522221817168179e-17
8.99200524285433e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326996929913765,0.10989497873289854,0.022202697954776446,4.010785696556483e-08,2.1101631408229585e-05,0.00043869285883518366,0.00014093917280385198,1.3571721937876953e-06,8.74768432703757e-16,0.0007498530256893485,6.726159735347722e-14,0.0003274312207907076,5.453233307053209e-11,9.709021822977949e-08,8.289877118034395e-12,1.3775872722672243e-13,1.5964803131739927e-05,3.5683179671632492e-09,0.007867256114404128,0.001054755632855888,9.226167491261191e-05,4.781169622236228e-07,4.141681124642663e-09,3.1943648693810527e-09,1.697369225195779e-12,3.0758334750267537e-08,1.3943790024931203e-05,7.656104959286552e-08,1.0339145008023613e-09,8.493940465707337e-06,2.326008037898116e-09,5.639423163446594e-09,4.3703686780943894e-10,1.0823292948012267e-12,4.2363598562628045e-06,2.6445805576197955e-13,1.8579513033524047e-10,3.897343975137834e-11,1.0079239917420746e-15,1.076805107006822e-12,3.6424668666343188e-09,4.9429240447753614e-11,5.822687128228121e-15,1.0135985550900055e-15,5.488381517288381e-26,5.591949997719029e-17
9.022651589667992e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326658752509857,0.109891295395162,0.022200626113662723,4.0570687331083324e-08,2.1310854845498703e-05,0.0004413090045851929,0.00014194268215671335,1.3696527140799898e-06,8.863315234347899e-16,0.000752130696172696,6.832893675391264e-14,0.0003277666322134565,5.5053217197664096e-11,9.837043432650923e-08,8.357936876358778e-12,1.3926532561264806e-13,1.6066609408642325e-05,3.6155575568368268e-09,0.007867626284189157,0.0010575632335013804,9.240682225588966e-05,4.801458579138651e-07,4.153874787646607e-09,3.2038572902814824e-09,1.702530259035603e-12,3.081690331557098e-08,1.3948271583731462e-05,7.695434776823723e-08,1.0439771590160072e-09,8.545767323480893e-06,2.333055811745843e-09,5.714109067063343e-09,4.401454935109014e-10,1.0896090824132653e-12,4.253235722504871e-06,2.67150073857098e-13,1.8864914880472345e-10,3.927877080224217e-11,1.0212597337600507e-15,1.0909960744494623e-12,3.6763407082499205e-09,4.9744084091330685e-11,5.877479021736712e-15,1.0263075805299597e-15,5.625239826443296e-26,5.662272151401604e-17
9.053297936481655e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432632225603915,0.10988762304607248,0.022198554472953408,4.103713152859321e-08,2.15213408622207e-05,0.00044392983393350707,0.00014294917814854294,1.3821984696932085e-06,8.980015346475235e-16,0.0007544059453003711,6.94089777095211e-14,0.0003280997222139811,5.557699334121452e-11,9.966249109595423e-08,8.426237782137508e-12,1.407820426378338e-13,1.6168639156890668e-05,3.66324482938336e-09,0.00786798475690189,0.0010603659639424232,9.25516370848264e-05,4.82174813650896e-07,4.166052768173461e-09,3.213339351027438e-09,1.7076863756789772e-12,3.087537821162656e-08,1.3952747013838458e-05,7.734836621715829e-08,1.0540989800797782e-09,8.597689817634216e-06,2.340096055508444e-09,5.789503041373678e-09,4.4326335089276483e-10,1.0969127075340694e-12,4.270088405267798e-06,2.698583033957117e-13,1.9153582035380023e-10,3.9585366378119764e-11,1.0347217644098514e-15,1.1053182010250823e-12,3.710394029694644e-09,5.00596168067593e-11,5.932581373150024e-15,1.0391240954214194e-15,5.764988356523733e-26,5.733190805082072e-17
9.083944283295317e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432598741861419,0.1098839614751818,0.022196483032691484,4.1507204430111804e-08,2.1733091935471084e-05,0.000446555328695697,0.0001439586574046072,1.3948094868229474e-06,9.097790380650245e-16,0.000756678771348869,7.050181676044242e-14,0.0003284305072229549,5.610366360801264e-11,1.0096644760576807e-07,8.49477933131929e-12,1.4230890167519553e-13,1.6270891392097764e-05,3.7113822359489017e-09,0.007868331747862955,0.0010631638260426603,9.269612139228328e-05,4.842038165913341e-07,4.1782150607939015e-09,3.222811044745171e-09,1.7128375743156979e-12,3.0933760130098385e-08,1.3957216401665898e-05,7.774310397889548e-08,1.0642800703119487e-09,8.649707572113495e-06,2.3471287636530974e-09,5.865608965105518e-09,4.463904294130767e-10,1.1042401682360689e-12,4.286917761917415e-06,2.7258277008580805e-13,1.9445538202338877e-10,3.9893226264352304e-11,1.0483107741755965e-15,1.11977214002593e-12,3.744626910488183e-09,5.0375835541320407e-11,5.987994662090473e-15,1.0520485529967507e-15,5.90767700699103e-26,5.804708483286751e-17
9.114590630108979e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443256542187433,0.10988031047595394,0.022194411792920345,4.198092090447364e-08,2.1946110531484955e-05,0.0004491854707764175,0.00014497111655020523,1.407485790597034e-06,9.216646063643626e-16,0.0007589491726328879,7.160755066965913e-14,0.0003287590035558822,5.663323005658084e-11,1.0228236289011984e-07,8.563561020524234e-12,1.4384592601643575e-13,1.6373365131023463e-05,3.759972229228423e-09,0.00786866746844708,0.0010659568216725692,9.284027715199883e-05,4.862328539565067e-07,4.190361660292577e-09,3.2322723647188386e-09,1.7179838541747476e-12,3.09920497534866e-08,1.3961679831370877e-05,7.813856008992255e-08,1.0745205355039543e-09,8.701820212728218e-06,2.354153930771055e-09,5.942430719444807e-09,4.4952671853022373e-10,1.1115914625000866e-12,4.303723651798442e-06,2.753234994465527e-13,1.9740807140364304e-10,4.020235023115116e-11,1.0620274539692474e-15,1.1343585443644976e-12,3.7790394271685566e-09,5.069273724592136e-11,6.04371936433792e-15,1.065081406057497e-15,6.053356341107411e-26,5.87682770818108e-17
9.145236976922641e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432532263532347,0.10987666984569275,0.02219234075368375,4.2458295817151855e-08,2.216039910567153e-05,0.0004518202421688427,0.00014598655221059498,1.4202274050799268e-06,9.336588131758728e-16,0.0007612171475050712,7.272627642032426e-14,0.00032908522741390906,5.716569469733263e-11,1.0361029594845008e-07,8.63258234705778e-12,1.4539313887198933e-13,1.6476059391582004e-05,3.809017263425061e-09,0.007868992126155458,0.0010687449527095846,9.298410631885292e-05,4.882619130320923e-07,4.202492561666573e-09,3.2417233043894373e-09,1.7231252145255175e-12,3.105024775543703e-08,1.3966137384979518e-05,7.853473358415154e-08,1.0848204809213653e-09,8.754027367139435e-06,2.361171551576812e-09,6.019972187971e-09,4.526722077027219e-10,1.1189665882183135e-12,4.320505936217442e-06,2.7808051680861827e-13,2.003941266291816e-10,4.051273803373678e-11,1.0758724951191521e-15,1.149078066559798e-12,3.813631653304407e-09,5.101031887511989e-11,6.099755951843914e-15,1.0782231069706992e-15,6.202077591954363e-26,5.949550999548936e-17
9.175883323736303e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432499264763302,0.10987303938547133,0.022190269915025842,4.293934403008121e-08,2.2375960102628763e-05,0.0004544596249541058,0.00014700496101092584,1.4330343532771228e-06,9.4576223308243e-16,0.000763482694355749,7.385809121308515e-14,0.00032940919488463,5.770105949277072e-11,1.0495030574423375e-07,8.701842808924662e-12,1.4695056337096963e-13,1.6578973192849376e-05,3.858519794209531e-09,0.007869305924686779,0.0010715282210382125,9.312761082912627e-05,4.902909811677734e-07,4.214607760123904e-09,3.2511638573537247e-09,1.7282616546789499e-12,3.110835480103724e-08,1.3970589142505541e-05,7.8931623493152e-08,1.095180011304842e-09,8.806328664848128e-06,2.3681816209072515e-09,6.098237256592802e-09,4.5582688638902065e-10,1.1263655431972275e-12,4.337264478425881e-06,2.8085384731452185e-13,2.0341378637431675e-10,4.0824389412475216e-11,1.089846589358629e-15,1.1639313587237125e-12,3.8484036595072736e-09,5.13285773871478e-11,6.156104892745462e-15,1.0914741076652971e-15,6.353892668475348e-26,6.022880874772393e-17
