Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
8.743370213337569e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376853239434394,0.10131923192380227,0.017715119487695136,5.600985850277256e-07,0.0033318669500470187,0.01183486065916444,0.0065666644894921905,7.33034766616312e-05,3.050457103559318e-12,0.0025506571405098303,8.376329582521863e-11,0.00041885155683014566,3.5631892197394904e-09,9.946659156175562e-05,5.000252265055594e-10,3.468846380293192e-11,0.00014976885539920925,5.064047072025297e-06,0.007294528033284754,6.340356930943094e-05,0.00027788178738707124,3.6003988740950083e-07,1.124130924288491e-08,6.113289378427325e-08,1.499916817769494e-07,3.6842900930535745e-09,2.595645379198709e-05,0.0006388662805737766,5.226606563131606e-08,0.0002368987260033084,1.922168155328339e-11,8.013578474071056e-06,2.038765120333012e-08,1.3626651188905092e-11,7.921207695553964e-09,5.540973487942882e-07,1.4320290720523134e-12
8.748751434887427e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437679547678568,0.10131414674737498,0.01771225300206043,5.604628216520241e-07,0.0033329991512773714,0.011844669690160193,0.006571513839037976,7.330427925196557e-05,3.0569739640529313e-12,0.0025505221315332604,8.377111183492548e-11,0.0004188879380019733,3.563218494253e-09,9.944056455072271e-05,5.004382112939312e-10,3.4718839626548827e-11,0.00014962177704088474,5.069400722043404e-06,0.007294151716190035,6.332758479095344e-05,0.00027797244897951896,3.597241829814215e-07,1.1238895377411676e-08,6.112999184244846e-08,1.5004234236584855e-07,3.6907217977104662e-09,2.5993613624746484e-05,0.0006395714012333958,5.230235701115207e-08,0.00023709530993716645,1.921908781128212e-11,8.022050867545384e-06,2.0402680634442912e-08,1.364057961346593e-11,7.920778112168387e-09,5.54710040511011e-07,1.4335411303798617e-12
8.754132656437285e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437673768341069,0.10130906216836338,0.01770938698224967,5.608269807368449e-07,0.003334130516761516,0.011854478672535591,0.006576362722681175,7.330504504281814e-05,3.0634999771299953e-12,0.0025503869206248368,8.377885933659574e-11,0.0004189243094632659,3.563246530961013e-09,9.941448678615431e-05,5.008512131381412e-10,3.474921104554837e-11,0.0001494749694267667,5.07475456410432e-06,0.007293775439719108,6.325174995399444e-05,0.0002780630753956613,3.5940900609792517e-07,1.1236481110341435e-08,6.112708818478329e-08,1.5009296531152133e-07,3.6971594154791e-09,2.60307943508377e-05,0.0006402766541767117,5.233864454784552e-08,0.0002372918923091962,1.9216497633705768e-11,8.030523565125912e-06,2.0417708565730742e-08,1.36545115277835e-11,7.920347897262217e-09,5.553227624754203e-07,1.435053238079085e-12
8.758975755832157e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376685643147984,0.10130448655736932,0.017706807962653715,5.611546576824197e-07,0.0033351480322754085,0.011863306713988189,0.006580726319321581,7.330570288213209e-05,3.069381218747272e-12,0.002550265058903956,8.378577367041777e-11,0.0004189570354763151,3.5632707091576012e-09,9.939097355890784e-05,5.012229293299586e-10,3.477654155192129e-11,0.00014934307350031735,5.0795731847877895e-06,0.007293436825584837,6.318362622638192e-05,0.0002781446091258797,3.591257968061748e-07,1.1234307930199266e-08,6.112447344484231e-08,1.5013849382862727e-07,3.702958327653849e-09,2.6064274863866554e-05,0.0006409114948636726,5.237130004323278e-08,0.0002374688150859323,1.9214169511298635e-11,8.038149250793895e-06,2.043123242063329e-08,1.3667053231692653e-11,7.919960166231519e-09,5.558742379173836e-07,1.4364141768330691e-12
8.763818855227029e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376633578081964,0.10129991142902839,0.01770422932028992,5.61482271942772e-07,0.0033361648729572793,0.011872134713985705,0.006585089538038349,7.330633108333239e-05,3.0752698821276304e-12,0.0025501430350095555,8.37926328042678e-11,0.00041898975362456606,3.5632938912096203e-09,9.936741950981309e-05,5.01594659242632e-10,3.480386848167413e-11,0.00014921139583500318,5.084391958483251e-06,0.007293098244274408,6.311562308634914e-05,0.00027822611442173274,3.5884301269781954e-07,1.1232134431429127e-08,6.112185735019366e-08,1.5018399194950152e-07,3.708762030444362e-09,2.609777229262673e-05,0.0006415464425807711,5.240395242243336e-08,0.00023764573655533545,1.9211844255282076e-11,8.04577517876312e-06,2.044475505899306e-08,1.367959775727647e-11,7.919571928010164e-09,5.564257375109035e-07,1.4377751548566983e-12
8.768661954621901e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443765814882526,0.10129533678274903,0.017701651055117836,5.618098235752971e-07,0.0033371810398088657,0.01188096267155118,0.006589452378575549,7.33069297264435e-05,3.0811659711380605e-12,0.002550020849597296,8.37994368759138e-11,0.0004190224639083709,3.5633160801743403e-09,9.934382477501822e-05,5.019664028315408e-10,3.4831191830626886e-11,0.00014907993593905826,5.089210883992751e-06,0.007292759695749376,6.304774022545494e-05,0.000278307591310814,3.5856065276560024e-07,1.1229960617170702e-08,6.111923991764619e-08,1.5022945971893296e-07,3.7145705243880572e-09,2.6131286633440406e-05,0.0006421814972722114,5.2436601683937114e-08,0.00023782265669748863,1.9209521857195755e-11,8.05340134713734e-06,2.04582764800151e-08,1.3692145102203106e-11,7.91918318464382e-09,5.569772610914654e-07,1.4391361718100697e-12
8.773505054016773e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376529373699725,0.1012907626179411,0.017699073167096954,5.621373126372157e-07,0.0033381965338296054,0.011889790585710705,0.0065938148406779265,7.330749889133073e-05,3.087069489643489e-12,0.0025498985033206994,8.380618602291315e-11,0.0004190551663280844,3.5633372791018917e-09,9.9320189490342e-05,5.023381600521179e-10,3.4858511594616324e-11,0.0001489486933217748,5.09402996012245e-06,0.007292421179971369,6.29799773362445e-05,0.00027838903982066264,3.58278716009341e-07,1.12277864905524e-08,6.111662116373505e-08,1.5027489718157526e-07,3.7203838100226728e-09,2.6164817882653448e-05,0.0006428166588827673,5.246924782622972e-08,0.00023799957549253657,1.9207202307538712e-11,8.061027754026812e-06,2.0471796682906898e-08,1.370469526412295e-11,7.91879393817171e-09,5.575288084950861e-07,1.4404972273544448e-12
8.778348153411645e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437647723446297,0.10128618893401581,0.017696495656186736,5.624647391855715e-07,0.0033392113560166423,0.011898618455493407,0.006598176924090891,7.330803865770038e-05,3.0929804415067743e-12,0.002549775996831154,8.38128803826127e-11,0.00041908786088406386,3.5633574910352833e-09,9.929651379127436e-05,5.027099308598492e-10,3.488582776949588e-11,0.00014881766749350218,5.098849185682615e-06,0.007292082696902096,6.291233411225382e-05,0.00027847045997877665,3.579972014271338e-07,1.1225612054691562e-08,6.111400110517533e-08,1.5032030438200967e-07,3.726201887865992e-09,2.6198366036629405e-05,0.0006434519273577858,5.2501890847805356e-08,0.00023817649292068562,1.9204885597701758e-11,8.068654397548316e-06,2.0485315666877522e-08,1.3717248240700199e-11,7.918404190626053e-09,5.580803795583121e-07,1.4418583211522536e-12
8.783191252806517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376425070581815,0.1012816157303859,0.01769391852234658,5.627921032772334e-07,0.0033402255073648295,0.011907446279931443,0.006602538628560534,7.330854910509994e-05,3.098898830588705e-12,0.0025496533307779205,8.381952009214842e-11,0.00041912054757666916,3.563376719010411e-09,9.92727978129772e-05,5.030817152102733e-10,3.491314035113561e-11,0.00014868685796564547,5.103668559487613e-06,0.007291744246503344,6.284481024799604e-05,0.00027855185181259326,3.57716108026088e-07,1.1223437312694244e-08,6.111137975832443e-08,1.5036568136467306e-07,3.732024758457943e-09,2.6231931091760502e-05,0.0006440873026431738,5.2534530747153856e-08,0.00023835340896220355,1.9202571717968645e-11,8.076281275825102e-06,2.049883343113872e-08,1.3729804029580433e-11,7.918013944032834e-09,5.5863197411822e-07,1.4432194528670792e-12
8.788034352201389e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376372882095577,0.10127704300646544,0.017691341765535846,5.631194049688951e-07,0.0033412389888667366,0.011916274058059992,0.006606899953833606,7.330903031291805e-05,3.104824660748009e-12,0.002549530505808139,8.382610528844531e-11,0.0004191532264062628,3.5633949660560703e-09,9.924904169028492e-05,5.03453513058981e-10,3.494044933542217e-11,0.00014855626425066496,5.108488080355901e-06,0.007291405828736977,6.277740543896955e-05,0.0002786332153495091,3.5743543480992667e-07,1.1221262267655502e-08,6.110875713980802e-08,1.5041102817394833e-07,3.737852422323688e-09,2.6265513044457026e-05,0.0006447227846854062,5.256716752277847e-08,0.00023853032359741913,1.920026065959634e-11,8.083908386986903e-06,2.0512349974903642e-08,1.3742362628435669e-11,7.917623200410986e-09,5.591835920124135e-07,1.4445806221636682e-12
8.792877451596261e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443763206690434,0.1012724707616699,0.017688765385713855,5.634466443170762e-07,0.0033422518015126536,0.011925101788917236,0.006611260899657535,7.330948236038484e-05,3.1107579358413437e-12,0.0025494075225668345,8.383263610821715e-11,0.0004191858973732102,3.563412235193971e-09,9.922524555770507e-05,5.038253243616163e-10,3.4967754718258696e-11,0.00014842588586207477,5.1133077471100136e-06,0.007291067443564941,6.271011938164205e-05,0.00027871455061685864,3.5715518079201163e-07,1.1219086922659202e-08,6.110613326586344e-08,1.5045634485406563e-07,3.7436848800132716e-09,2.6299111891158916e-05,0.0006453583734315143,5.259980117317612e-08,0.0002387072368067222,1.9197952413076158e-11,8.091535729169906e-06,2.0525865297388217e-08,1.3754924034913785e-11,7.917231961773314e-09,5.597352330790229e-07,1.4459418287079153e-12
8.797720550991133e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376268431464266,0.10126789899541618,0.017686189382839865,5.63773821378121e-07,0.0033432639462906,0.011933929471544374,0.006615621465780404,7.330990532657186e-05,3.116698659723305e-12,0.0025492843816969277,8.383911268796638e-11,0.0004192185604778791,3.563428529438748e-09,9.920140954941909e-05,5.041971490738762e-10,3.4995056495564814e-11,0.00014829572231444204,5.1181275585765605e-06,0.007290729090949253,6.264295177346069e-05,0.00027879585764194,3.5687534498111424e-07,1.1216911280778297e-08,6.11035081530505e-08,1.5050163144921267e-07,3.749522132052014e-09,2.6332727628321278e-05,0.0006459940688290954,5.2632431696858995e-08,0.00023888414857056346,1.9195646969684823e-11,8.099163300516743e-06,2.05393793978096e-08,1.3767488246694386e-11,7.916840230125505e-09,5.602868971567043e-07,1.4473030721668754e-12
8.802563650386005e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437621616939701,0.1012633277071226,0.0176836137568731,5.641009362082013e-07,0.003344275424186326,0.01194275710498558,0.006619981651950963,7.331029929039236e-05,3.1226468362464227e-12,0.0025491610838392366,8.384553516398393e-11,0.00041925121572064023,3.5634438517979815e-09,9.917753379928296e-05,5.045689871515086e-10,3.50223546632765e-11,0.00014816577312338586,5.122947513586216e-06,0.007290390770852009,6.257590231283304e-05,0.0002788771364519861,3.5659592639713446e-07,1.12147353450746e-08,6.110088181746844e-08,1.5054688800340954e-07,3.755364178997596e-09,2.63663602524312e-05,0.0006466298708262959,5.2665059092329607e-08,0.00023906105886945417,1.9193344319992444e-11,8.106791099176478e-06,2.055289227538786e-08,1.3780055261424183e-11,7.916448007467279e-09,5.608385840846384e-07,1.4486643522087448e-12
8.807406749780877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437616388288026,0.10125875689620885,0.017681038507772716,5.644279888633144e-07,0.0033452862361833193,0.011951584688288015,0.0066243414579186255,7.331066433060119e-05,3.1286024692611643e-12,0.002549037629632484,8.385190367234904e-11,0.00041928386310186673,3.563458205272197e-09,9.915361844082778e-05,5.049408385503152e-10,3.5049649217346096e-11,0.00014803603780557596,5.1277676109736986e-06,0.007290052483235386,6.25089706991403e-05,0.0002789583870741972,3.5631692405390223e-07,1.1212559118599094e-08,6.109825427560961e-08,1.5059211456065076e-07,3.7612110213756465e-09,2.640000975998834e-05,0.0006472657793718274,5.269768335810946e-08,0.00023923796768396586,1.919104445525698e-11,8.114419123304587e-06,2.0566403929344155e-08,1.3792625076791393e-11,7.916055295791144e-09,5.613902937025285e-07,1.4500256685028743e-12
8.812249849175749e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44376111571952526,0.10125418656209603,0.017678463635497854,5.647549793992847e-07,0.0033462963832628146,0.011960412220501815,0.006628700883433459,7.331100052579529e-05,3.1345655626159352e-12,0.002548914019713308,8.385821834892904e-11,0.000419316502621935,3.563471592854892e-09,9.912966360726047e-05,5.053127032261494e-10,3.507694015374221e-11,0.00014790651587873185,5.132587849577776e-06,0.007289714228061637,6.244215663271566e-05,0.0002790396095357035,3.5603833697794364e-07,1.121038260439169e-08,6.1095625543431e-08,1.5063731116474575e-07,3.767062659754172e-09,2.643367614752743e-05,0.0006479017944149425,5.27303044927064e-08,0.00023941487499473042,1.918874736612119e-11,8.122047371062942e-06,2.0579914358902685e-08,1.3805197690440953e-11,7.915662097083837e-09,5.619420258506007e-07,1.451387020719751e-12
8.817092948570621e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437605923665213,0.10124961670420658,0.017675889140007593,5.650819078717642e-07,0.00334730586640379,0.011969239700680076,0.006633059928246193,7.33113079544134e-05,3.1405361201570745e-12,0.002548790254716265,8.38644793293793e-11,0.0004193491342812237,3.5634840175325375e-09,9.910566943146457e-05,5.05684581134917e-10,3.510422746844969e-11,0.00014777720686162197,5.137408228241252e-06,0.0072893760052930925,6.237545981486047e-05,0.0002791208038636089,3.5576016418789564e-07,1.120820580548157e-08,6.10929956373686e-08,1.5068247785949983e-07,3.772919094657657e-09,2.6467359411591864e-05,0.0006485379159054591,5.276292249465191e-08,0.00023959178078243961,1.9186453043868152e-11,8.129675840619813e-06,2.0593423563288597e-08,1.3817773100071413e-11,7.915268413324768e-09,5.624937803696017e-07,1.4527484085310123e-12
8.821936047965493e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437600687701725,0.1012450473219644,0.017673315021260957,5.654087743362329e-07,0.003348314686582984,0.011978067127878855,0.006637418592108208,7.331158669473655e-05,3.146514145728865e-12,0.0025486663352738384,8.387068674914298e-11,0.00041938175808011477,3.563495482284601e-09,9.90816360460006e-05,5.060564722325757e-10,3.513151115746953e-11,0.00014764811027406197,5.14222874581095e-06,0.007289037814892156,6.23088799478191e-05,0.00027920197008494144,3.5548240471703556e-07,1.120602872488687e-08,6.109036457322993e-08,1.5072761468850978e-07,3.778780326665718e-09,2.6501059548764465e-05,0.0006491741437937285,5.2795537362458375e-08,0.00023976868502784514,1.9184161479192837e-11,8.137304530149833e-06,2.0606931541730177e-08,1.383035130332409e-11,7.914874246487788e-09,5.63045557100798e-07,1.4541098316094256e-12
8.826294837420878e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437595973257129,0.10124093528414983,0.017670998636470897,5.657029011831205e-07,0.0033492220587173997,0.011986011766282485,0.006641341063666201,7.331181309710724e-05,3.151900757085317e-12,0.002548554676245932,8.387622774431593e-11,0.0004194111127787943,3.5635049822819736e-09,9.905997258411858e-05,5.06391185460611e-10,3.515606337433227e-11,0.00014753210457649443,5.146567329438643e-06,0.007288733471174613,6.224905781510869e-05,0.0002792749956753434,3.552327737743232e-07,1.1204069113997267e-08,6.108799563887054e-08,1.5076821233545672e-07,3.784059537430503e-09,2.6531404095905982e-05,0.0006497468398226696,5.2824888062589305e-08,0.0002399278975141797,1.9182101421510247e-11,8.144170537300351e-06,2.0619087673508046e-08,1.384167407290378e-11,7.914519084928272e-09,5.635421750195264e-07,1.4553351422638801e-12
8.830653626876263e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437591256847278,0.1012368236307259,0.017668682556780044,5.659969778885214e-07,0.0033501288953510008,0.01199395636032652,0.00664526322627294,7.331201638208351e-05,3.1572934234583697e-12,0.0025484428930860714,8.388172556330861e-11,0.00041944046111114545,3.5635137093095073e-09,9.903827756570177e-05,5.067259093039827e-10,3.518061264826926e-11,0.00014741627021018017,5.150906023814549e-06,0.007288429153617144,6.218932995642997e-05,0.0002793479985409338,3.5498347612718033e-07,1.1202109279564275e-08,6.10856257912504e-08,1.508087858581321e-07,3.7893426346954e-09,2.6561762305040068e-05,0.0006503196219586088,5.285423622180881e-08,0.00024008710872175718,1.9180043583770246e-11,8.151036719833975e-06,2.0631242811086724e-08,1.3852999101749676e-11,7.914163535098185e-09,5.640388106869922e-07,1.456560480983646e-12
8.835012416331648e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375865384749213,0.10123271236127551,0.017666366782158417,5.662910044925235e-07,0.0033510351971911844,0.012001900909328919,0.006649185079748532,7.331219660640466e-05,3.1626921476462218e-12,0.0025483309862510527,8.38871803044176e-11,0.0004194698030774524,3.5635216655247224e-09,9.901655108671874e-05,5.070606437306913e-10,3.520515897639859e-11,0.00014730060682723712,5.155244828106335e-06,0.00728812486219251,6.212969615669224e-05,0.00027942097870132474,3.547345110721605e-07,1.1200149223765766e-08,6.108325504201432e-08,1.508493352881568e-07,3.794629618865009e-09,2.6592134173715225e-05,0.0006508924901664915,5.288358183904978e-08,0.00024024631863666914,1.9177987959440808e-11,8.1579030764332e-06,2.0643396953907328e-08,1.3864326388171425e-11,7.91380759842271e-09,5.645354639885538e-07,1.4577858475325318e-12
8.839371205787033e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437581818142796,0.10122860147538244,0.017664051312576055,5.665849810351033e-07,0.003351940964943884,0.012009845412609549,0.006653106623913519,7.331235382670684e-05,3.1680969324457217e-12,0.0025482189561963292,8.389259206579995e-11,0.0004194991386780013,3.5635288530805733e-09,9.899479324292785e-05,5.073953887087724e-10,3.522970235584882e-11,0.0001471851140804678,5.159583741484283e-06,0.00728782059687351,6.207015620142298e-05,0.0002794939361760968,3.544858779070755e-07,1.1198188948772621e-08,6.108088340280366e-08,1.5088986065708964e-07,3.799920490344979e-09,2.6622519699495142e-05,0.0006514654444116187,5.291292491324799e-08,0.00024040552724504576,1.9175934542029726e-11,8.164769605784656e-06,2.0655550101412272e-08,1.3875655930481117e-11,7.913451276322798e-09,5.650321348099083e-07,1.4590112416750855e-12
