Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),C2H4X(222),CH2(T)(34),C2H4X(70),CH2O2(186),acetyl(44),CH2OX(54),C2H3X(221),CH2OH(40),C2H2X(298),C2HX(305),C2H3X(69),C2H3(46),C2H2(348),C2H2(372),C2H2X(373),C2H2X(336)
1.3554897917112675e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230054960213756,0.11866331483391984,0.022821470971800577,5.246279106807535e-27,9.25818387098067e-18,6.867428100502809e-12,7.14080693976207e-17,5.9870030772282276e-18,2.1368437144047526e-20,1.1963956373196768e-07,1.2867968064334643e-34,1.1960926974255828e-07,4.616265777262154e-24,2.841907866353474e-22,1.5199626914677687e-28,8.458700520293273e-30,2.4893092642325033e-13,1.6010478081953013e-22,6.5307852148110935e-06,1.9344108114577635e-07,2.200603737309994e-09,1.0676887190940355e-13,4.1092923617138467e-13,2.99238480751533e-10,8.286821916203246e-19,1.3713583497823886e-13,6.096829317724345e-13,4.705923389806163e-10,5.718386644824649e-18,5.607450813768008e-26,3.5492242030937233e-16,2.4863250944239054e-13,2.779580238176912e-13,1.2427807424209612e-21,4.582106828241967e-19,8.617635148130518e-23,1.5475633064344227e-27,1.1364554659421187e-26,6.013091638714959e-23,1.741849252507711e-26,3.347230496995453e-16,4.526325987851143e-29,3.180280441194065e-24,1.6923072099516628e-29,2.206512404607262e-25,4.826432471472446e-22,3.452106007567108e-28,2.875255786299203e-25,2.7479051052208967e-25,4.916636610438455e-29,2.457243754005899e-29,1.4486146953093897e-30,1.9268422365145487e-34,9.906259704885216e-36,3.247134210414616e-32
1.3815308583168209e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523004204016178,0.11866318710661296,0.022821469113658403,5.8368657796740494e-27,9.796806816333267e-18,7.133739809485321e-12,7.652678812385215e-17,6.337902545785167e-18,2.2564678630672973e-20,1.2193809033178217e-07,1.4417533796143964e-34,1.2190669163137322e-07,4.9787627523658216e-24,3.01360360100101e-22,1.6519375741782545e-28,9.253155170044559e-30,2.586070289263555e-13,1.6880897091610051e-22,6.656199170266189e-06,1.9715731965734788e-07,2.2561134272315197e-09,1.098372154118193e-13,4.2265969245702836e-13,3.0066786656885506e-10,8.5598171527335395e-19,1.3779122126742222e-13,6.126104822689384e-13,4.839653481212001e-10,6.000769251031005e-18,6.111552262893194e-26,3.7575587392553153e-16,2.5824813526651836e-13,2.8505308949420735e-13,1.2845612246804353e-21,4.802532497962787e-19,9.360983838234995e-23,1.660603131702037e-27,1.2231869787166737e-26,6.487381908470706e-23,1.8429018846908795e-26,3.4770915733348097e-16,4.774665100016341e-29,3.293767262277988e-24,1.856630520382083e-29,2.375306532628026e-25,4.876163317680363e-22,3.7368045311760655e-28,2.904952834936591e-25,2.8431436492935587e-25,5.291899306630228e-29,2.65710294423235e-29,1.5999486551627616e-30,2.142882377965771e-34,1.1169128336089814e-35,3.572645335217336e-32
1.4075719249223743e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523002912028835,0.11866305938128512,0.022821467255517213,6.479961732045622e-27,1.035535542548437e-17,7.405114963212416e-12,8.189543814999007e-17,6.702244881567371e-18,2.38031875025153e-20,1.242366179237709e-07,1.6119345455864617e-34,1.2420409627146956e-07,5.362116922936131e-24,3.1917265310469114e-22,1.7925949267437152e-28,1.0103938674824083e-29,2.684680420759107e-13,1.7775590756688907e-22,6.781611143945948e-06,2.0087355572120504e-07,2.3118200589520865e-09,1.1292399709928873e-13,4.344464552844112e-13,3.0203653510455444e-10,8.834928561955297e-19,1.384187674980447e-13,6.15414258334e-13,4.974008840022601e-10,6.2905641064588285e-18,6.649144140000469e-26,3.9738838615348226e-16,2.6804615177675967e-13,2.9216040446990346e-13,1.3265727713270984e-21,5.028617455359213e-19,1.01503801577824e-22,1.7790791541976566e-27,1.3144673015570964e-26,6.989165127945696e-23,1.947304504914732e-26,3.609424553262689e-16,5.030013387183049e-29,3.409021775060172e-24,2.0329649621558458e-29,2.5534357276394857e-25,4.924020941081259e-22,4.0384023214156613e-28,2.93353433648328e-25,2.93898838184145e-25,5.68622335718403e-29,2.868357814234226e-29,1.7634491164709683e-30,2.3777025564880248e-34,1.256241338157905e-35,3.9227151948315436e-32
1.4336129915279277e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523001620059428,0.11866293165793632,0.02282146539737699,7.179016564271414e-27,1.0934156649761508e-17,7.681553461222886e-12,8.752049928165797e-17,7.080282769223155e-18,2.5084615965376955e-20,1.2653514646946845e-07,1.798511265486108e-34,1.2650148366358473e-07,5.76710604769827e-24,3.3763731497562326e-22,1.942328609934348e-28,1.1013770807344512e-29,2.785139792411338e-13,1.8694424214225293e-22,6.907021135881654e-06,2.045897893377984e-07,2.3677156824778675e-09,1.160287596980052e-13,4.4628712215808637e-13,3.033471753470243e-10,9.11209433578569e-19,1.39019706624926e-13,6.180997475417186e-13,5.108962925953791e-10,6.587782760195724e-18,7.221668616753653e-26,4.1983494679174994e-16,2.780265570647118e-13,2.9927913630814035e-13,1.3687988111596127e-21,5.260373433928754e-19,1.0987536765419858e-22,1.9031125325184408e-27,1.410424174154909e-26,7.519481908381745e-23,2.0550748885952617e-26,3.74422946538276e-16,5.29233328827012e-29,3.526038348286009e-24,2.2219042404537476e-29,2.7412251101239314e-25,4.97006890706638e-22,4.357518184281028e-28,2.961038191833986e-25,3.0354036394573504e-25,6.100046614509498e-29,3.091370255707825e-29,1.9398013003472733e-30,2.6324608614698256e-34,1.4096475341523034e-35,4.298575871940573e-32
1.459654058133481e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452300032810803,0.11866280393656652,0.022821463539237755,7.937626675029643e-27,1.1533536483479101e-17,7.963055204458609e-12,9.340846089241673e-17,7.47226890914052e-18,2.6409614188221215e-20,1.2883367593209654e-07,2.0027204784923315e-34,1.287988538084332e-07,6.194521618802649e-24,3.567639817976233e-22,2.1015424762994054e-28,1.1985440995715126e-29,2.8874485343050784e-13,1.9637250652829018e-22,7.032429146104586e-06,2.0830602050755575e-07,2.423792699885025e-09,1.1915106895860465e-13,4.581793930896956e-13,3.0460235719663396e-10,9.391255748992292e-19,1.3959521699666818e-13,6.206721996418007e-13,5.244490374063313e-10,6.892435677893083e-18,7.830595032059514e-26,4.431105431422435e-16,2.881893492220348e-13,3.064085091298707e-13,1.4112235219661107e-21,5.497811441028453e-19,1.1874183374577217e-22,2.0328236554925352e-27,1.51118548005186e-26,8.079392094240192e-23,2.1662295156561012e-26,3.8815063382581396e-16,5.56158371250493e-29,3.644811591724555e-24,2.4240572699891772e-29,2.939004690724765e-25,5.014369538209111e-22,4.694779811527243e-28,2.9875015008003937e-25,3.132355448900391e-25,6.533799063801011e-29,3.3265027971171794e-29,2.129711865076995e-30,2.9083563186993168e-34,1.5782250658729929e-35,4.701487285791099e-32
1.4856951247390346e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522999036174715,0.11866267621717569,0.022821461681099494,8.759537985694064e-27,1.2153820012226917e-17,8.249620095202428e-12,9.956582101091184e-17,7.87845601708809e-18,2.7778830390336655e-20,1.311322062764906e-07,2.2258675082177864e-34,1.3109620670670712e-07,6.645168836271596e-24,3.765622839146799e-22,2.2706504253241063e-28,1.3021808420825398e-29,2.991606773099385e-13,2.060391211451306e-22,7.157835174646032e-06,2.120222492308836e-07,2.4800438497243388e-09,1.2229051248328417e-13,4.701210662243161e-13,3.0580453673984647e-10,9.672357009367404e-19,1.401464247773479e-13,6.231366402857229e-13,5.380566942665812e-10,7.204532318262737e-18,8.477419592307468e-26,4.672301600147137e-16,2.9853452634044995e-13,3.1354779977079646e-13,1.4538318124381052e-21,5.740941803734249e-19,1.28120660409012e-22,2.16833218459822e-27,1.6168792224007385e-26,8.669974759108147e-23,2.2807836296971688e-26,4.0212552004131655e-16,5.837720273653968e-29,3.76533634589053e-24,2.6400481769032684e-29,3.1471093526879454e-25,5.056984066102287e-22,5.050823762856019e-28,3.012960798939631e-25,3.229811709259207e-25,6.987902602382009e-29,3.574118407006942e-29,2.3339089378907732e-30,3.206629065776161e-34,1.7631269428986368e-35,5.132736687629304e-32
1.511736191344588e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522997744259549,0.11866254849976376,0.02282145982296222,9.648648634545652e-27,1.279533145880948e-17,8.541248037018863e-12,1.0599908547335243e-16,8.29909682384007e-18,2.919291092478273e-20,1.3343073746902925e-07,2.4693285103668272e-34,1.3339354235907788e-07,7.11986658247366e-24,3.9704185312174035e-22,2.450076457910056e-28,1.412580210427495e-29,3.097614632199865e-13,2.1594240267113252e-22,7.283239221537275e-06,2.1573847550816804e-07,2.5364621921407643e-09,1.2544669861354235e-13,4.821100336534212e-13,3.06956061289757e-10,9.955345114454355e-19,1.4067440625735472e-13,6.254978599047405e-13,5.51716946379703e-10,7.524081205976132e-18,9.163665072898179e-26,4.92208779731029e-16,3.0906208651173837e-13,3.2069633419963967e-13,1.4966092982561339e-21,5.989774211795013e-19,1.3802946471515155e-22,2.3097570989877117e-27,1.727633502078113e-26,9.292328201577511e-23,2.3987512954447763e-26,4.1634760803350903e-16,6.120695515700692e-29,3.887607672196719e-24,2.8705162992063016e-29,3.365878834970432e-25,5.097972408626603e-22,5.426295455148532e-28,3.0374518376731076e-25,3.327741979913432e-25,7.462770841429875e-29,3.834580304359805e-29,2.5531421353119964e-30,3.5285605016627213e-34,1.965567312992289e-35,5.59363814267288e-32
1.5377772579501414e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522996452362601,0.11866242078433076,0.022821457964825934,1.0609011640979257e-26,1.3458394226939872e-17,8.837938934697378e-12,1.1271476713737192e-16,8.734444074788701e-18,3.065250035827513e-20,1.3572926947756706e-07,2.7345529615671564e-34,1.3569086076619632e-07,7.619447396624643e-24,4.1821232955169624e-22,2.640254730229037e-28,1.5300420987530647e-29,3.205472231922229e-13,2.2608057147249165e-22,7.408641286809606e-06,2.1945469933977612e-07,2.593041094617108e-09,1.2861925537536024e-13,4.94144277406484e-13,3.0805917420339665e-10,1.024016971466614e-18,1.4118019005849348e-13,6.277604379772547e-13,5.654275795522894e-10,7.851090000131956e-18,9.890880521758559e-26,5.18061382129277e-16,3.1977202782773895e-13,3.2785348417978407e-13,1.5395422778833287e-21,6.244317757865638e-19,1.4848601356014613e-22,2.4572167427265755e-27,1.843576500208961e-26,9.947569941095608e-23,2.5201454544412714e-26,4.308169006475706e-16,6.410459130017827e-29,4.011620843525186e-24,3.116116185930256e-29,3.5956577159871947e-25,5.137392956378212e-22,5.821849158443291e-28,3.0610093669309002e-25,3.4261172628303617e-25,7.958808929105041e-29,4.10825177587161e-29,2.788182572466601e-30,3.8754734112054065e-34,2.1868232359085833e-35,6.085532000012408e-32
1.5638183245556948e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522995160483931,0.11866229307087663,0.022821456106690636,1.1644837539887611e-26,1.4143330942788787e-17,9.139692694198222e-12,1.197193851535231e-16,9.184750529547282e-18,3.2158241547662696e-20,1.3802780227137013e-07,3.0230661892817866e-34,1.3798816192869416e-07,8.144757449314644e-24,4.400833682632192e-22,2.841629606997196e-28,1.6548734002949768e-29,3.3151796896475386e-13,2.364517587388835e-22,7.534041370494312e-06,2.2317092072605635e-07,2.649774218351355e-09,1.3180782947880914e-13,5.062218656136098e-13,3.0911601948568894e-10,1.0526782982617633e-18,1.4166475924893275e-13,6.299287639326765e-13,5.791864776383505e-10,8.185565557249454e-18,1.0660640964535447e-25,5.448029445677017e-16,3.306643483803474e-13,3.350186641577489e-13,1.5826177144066951e-21,6.504580975192083e-19,1.5950821719051848e-22,2.6108288738882647e-27,1.9648364606638262e-26,1.063683671378667e-22,2.644977978942876e-26,4.455334007252893e-16,6.706958164109432e-29,4.137371335211934e-24,3.377517595147454e-29,3.836795397969593e-25,5.175302809236672e-22,6.238147998363226e-28,3.083667446540863e-25,3.524910243534143e-25,8.476413394123084e-29,4.3954960000108983e-29,3.039822861798986e-30,4.2487320654495585e-34,2.4282364572237334e-35,6.609784351774216e-32
1.5898593911612482e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522993868623601,0.11866216535940131,0.022821454248556323,1.2760496986428618e-26,1.4850463494486862e-17,9.446509222600636e-12,1.27019464290769e-16,9.650268961546473e-18,3.3710775713141435e-20,1.4032633582105443e-07,3.3364719427081784e-34,1.4028544584718477e-07,8.696656517060596e-24,4.626646455357929e-22,3.0546557142134757e-28,1.7873880137268861e-29,3.4267371199695596e-13,2.470540133330109e-22,7.659439472622683e-06,2.2688713966734006e-07,2.7066555052735043e-09,1.350120853692883e-13,5.183409488318939e-13,3.1012864618950687e-10,1.0815139488478745e-18,1.421290533614328e-13,6.320070209367283e-13,5.929916182216715e-10,8.527513991366743e-18,1.1474547111776505e-25,5.724484419284804e-16,3.4173904626151423e-13,3.4219132836308563e-13,1.6258232124021405e-21,6.770571872910065e-19,1.7111412294311627e-22,2.770710715170743e-27,2.0915416734415524e-26,1.1361284468243513e-22,2.7732597240616325e-26,4.604971111052107e-16,7.010137222002215e-29,4.264854816406977e-24,3.655405490994823e-29,4.0896460919090715e-25,5.21175766883041e-22,6.675863964702129e-28,3.105459339976132e-25,3.6240951518596396e-25,9.015972008825496e-29,4.696675877724213e-29,3.308877101588105e-30,4.649742298563387e-34,2.69121518132419e-35,7.167786482816396e-32
1.6159004577668016e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522992576781666,0.11866203764990482,0.022821452390423005,1.3960523331406036e-26,1.5580113069675037e-17,9.758388428053393e-12,1.3462153431264713e-16,1.0131252157626311e-17,3.531074250834491e-20,1.4262487009852677e-07,3.6764550045714504e-34,1.4258271252226388e-07,9.276017956883905e-24,4.859658648789325e-22,3.2797979914034976e-28,1.9279068488120714e-29,3.5401446348346405e-13,2.578853083573809e-22,7.784835593226009e-06,2.3060335616394197e-07,2.7636791656051e-09,1.3823170432769305e-13,5.304997565285233e-13,3.110990126208615e-10,1.1105196081146224e-18,1.4257397031613248e-13,6.339992026979856e-13,6.06841068457088e-10,8.876940730971767e-18,1.2334225068973659e-25,6.010128466213495e-16,3.5299611956324415e-13,3.493709681053269e-13,1.6691469922649754e-21,7.042297969108946e-19,1.8332190919635203e-22,2.9369790057282556e-27,2.2238204630397914e-26,1.2122088361289004e-22,2.9050005781460645e-26,4.757080346227799e-16,7.319938656412598e-29,4.3940671417984676e-24,3.9504800398306345e-29,4.354568803061219e-25,5.246811553800334e-22,7.135677925887452e-28,3.126417191185692e-25,3.7236474192049647e-25,9.577863670825107e-29,5.0121538696446125e-29,3.5961808546092724e-30,5.079951562176099e-34,2.977235842722535e-35,7.76095431217043e-32
1.641941524372355e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522991284958182,0.11866190994238711,0.022821450532290677,1.5249615167518488e-26,1.633260019119435e-17,1.0075330219727498e-11,1.4253212940100148e-16,1.0627952917626003e-17,3.6958780087443984e-20,1.4492340507692848e-07,4.044783843718706e-34,1.4487996195451026e-07,9.883728680912959e-24,5.099967627630669e-22,3.5175317434079633e-28,2.0767578314106723e-29,3.655402343674496e-13,2.689435474396457e-22,7.910229732335586e-06,2.3431957021616122e-07,2.8208396659568106e-09,1.4146638361692823e-13,5.426965937139321e-13,3.1202899035785204e-10,1.1396911775025618e-18,1.430003682675525e-13,6.359091424194123e-13,6.207329810830437e-10,9.233850570737492e-18,1.3241326049039416e-25,6.305111285870868e-16,3.6443556637759393e-13,3.5655710925460286e-13,1.7125778724072272e-21,7.319766321802648e-19,1.9614987953010114e-22,3.109750053936223e-27,2.3618011767868137e-26,1.2920442753707072e-22,3.040209511377259e-26,4.911661741104765e-16,7.63630275284289e-29,4.5250043437055954e-24,4.2634566056445593e-29,4.6319273169863555e-25,5.280517071983129e-22,7.618279649043491e-28,3.1465723600434915e-25,3.8235439462280356e-25,1.0162458302323515e-28,5.342291839657733e-29,3.9025911173638116e-30,5.540848957922736e-34,3.287844874901103e-35,8.390727827382833e-32
1.6679825909779085e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229899931532025,0.11866178223684812,0.022821448674159337,1.663263884674743e-26,1.7108244751003442e-17,1.0397334507771e-11,1.5075778762420757e-16,1.114062405397339e-17,3.865552516938392e-20,1.4722194073058134e-07,4.443313308421573e-34,1.4717719414448668e-07,1.0520689131010383e-23,5.347671140799752e-22,3.7683426917518427e-28,2.2342759078919134e-29,3.7725103535322587e-13,2.802265707464674e-22,8.035621889982702e-06,2.3803578182428217e-07,2.878131717998999e-09,1.4471583567239733e-13,5.549298377186102e-13,3.1292036809162607e-10,1.1690247642211502e-18,1.4340906736815521e-13,6.377404946053695e-13,6.3466559065661e-10,9.598247720710876e-18,1.419752608715726e-25,6.609582553008524e-16,3.7605738479667175e-13,3.6374930989344075e-13,1.756105248242993e-21,7.602983557940423e-19,2.0961645709108516e-22,3.2891397908308496e-27,2.505612172185287e-26,1.3757561205943189e-22,3.1788946226373853e-26,5.068715323979458e-16,7.959167905745282e-29,4.657662624499136e-24,4.5950657448294786e-29,4.922090186103744e-25,5.312925453925473e-22,8.124367825386848e-28,3.165955467789273e-25,3.9237630914678504e-25,1.0770116766219564e-28,5.687450904677047e-29,4.228986280264437e-30,6.033965248976748e-34,3.624660475915389e-35,9.05857051285479e-32
1.694023657583462e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522988701366776,0.11866165453328785,0.022821446816029003,1.8114630969168737e-26,1.7907366042408554e-17,1.0724401203265837e-11,1.5930505044708184e-16,1.1669518391275682e-17,4.040161309938064e-20,1.4952047703493602e-07,4.873987360294218e-34,1.4947440909274059e-07,1.1187813253425042e-23,5.602867373409769e-22,4.0327270256281914e-28,2.4008030489976288e-29,3.8914687691821586e-13,2.917321607325777e-22,8.161012066198657e-06,2.41751990988575e-07,2.9355502676103588e-09,1.4797978733418285e-13,5.671979351074337e-13,3.137748552972315e-10,1.1985166709852993e-18,1.438008514441813e-13,6.39496741378863e-13,6.486372099315486e-10,9.970135853632017e-18,1.5204525759095596e-25,6.923691917754015e-16,3.8786157291263595e-13,3.7094715812811936e-13,1.799719065870465e-21,7.8919559005819e-19,2.2374017916026807e-22,3.475263823987393e-27,2.6553818097049686e-26,1.4634676473774332e-22,3.321063184678157e-26,5.228241123121208e-16,8.28847078692442e-29,4.79203834933579e-24,4.946053200410718e-29,5.225430716737597e-25,5.34408619400837e-22,8.654650100693922e-28,3.1845959709607855e-25,4.0242842002199887e-25,1.140119079815205e-28,6.047991290478495e-29,4.576266079075416e-30,6.560872851338094e-34,3.9893743700199574e-35,9.765968773222428e-32
1.7200647241890153e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229874095989503,0.11866152683170626,0.022821444957899662,1.970080084349271e-26,1.873028279068723e-17,1.105653021818655e-11,1.6818046227992094e-16,1.2214888765912867e-17,4.2197677907793175e-20,1.5181901396652265e-07,5.338841848734129e-34,1.5177160679980466e-07,1.1886028473468798e-23,5.8656549962127805e-22,4.311191452528918e-28,2.576688253200467e-29,4.0122776932431343e-13,3.0345804762622835e-22,8.28640026101474e-06,2.4546819770929635e-07,2.993090484476575e-09,1.5125797911869675e-13,5.794993987256517e-13,3.145940857418959e-10,1.2281633862492427e-18,1.4417646960832803e-13,6.411812290406087e-13,6.626462263662517e-10,1.0349518147381047e-17,1.6264049902584064e-25,7.247589005641656e-16,3.998481288176934e-13,3.78150270048734e-13,1.8434098045545594e-21,8.186689194352836e-19,2.385396919185301e-22,3.668237491622165e-27,2.8112384462825906e-26,1.5553040503948652e-22,3.466721687566918e-26,5.390239166773429e-16,8.624146506381422e-29,4.928128039223649e-24,5.3171798958258e-29,5.542326956633894e-25,5.37404730007549e-22,9.209843110588447e-28,3.2025224574593887e-25,4.1250878440679945e-25,1.2056022953644887e-28,6.424272193444035e-29,4.945351537997487e-30,7.123185805628807e-34,4.3837535646092317e-35,1.0514431352766974e-31
