Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(141),C4H5X(381),C4H5X(374),C2H6(343),C4H7X(140),C4H7X(142),C4H7X(143),H2(190),C4H6a(380),C4H5X(577),C2H5(67)
2.1133084350336137e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282514342116,0.66999999965285373,4.099417999505734e-32,0.0,1.7741365495442112e-24,6.2312178312286439e-45,1.1745262594965058e-57,0.0,2.632485213355627e-74,3.4561078859626394e-66,0.0,3.4714650290230546e-10,3.471465029007561e-10,7.741526666722101e-22,8.6961513329288705e-25,1.0127718235223991e-24,1.7920833647953761e-33,2.6354310831434056e-35,5.9417431903347802e-33,8.3144172536607122e-34,8.4934957956024169e-42,9.8339167184915673e-43,1.1057717605273545e-33,3.0187325757360219e-43,2.0210383025450246e-54,5.5502593675046679e-34
2.2683030884187197e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282509250044,0.66999999962739332,5.2031808717120189e-32,0.0,2.0310399868765776e-24,7.1336611809513591e-45,1.5830744985877969e-57,0.0,4.2341979079821862e-74,4.9551644394479766e-66,0.0,3.726069065307371e-10,3.7260690652896332e-10,8.8627033478681142e-22,1.0372651425795864e-24,1.1261771161393662e-24,2.2660096558916354e-33,3.3323848605172035e-35,7.7188530229445176e-33,9.8816275350483926e-34,1.1392507366668981e-41,1.3190441977334648e-42,1.3525293761297746e-33,3.8170529907385337e-43,2.6955819492816479e-54,6.7414806633333218e-34
2.4232977418038257e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282504157962,0.66999999960193291,6.5094721145420149e-32,0.0,2.3059334481179986e-24,8.0993274086383961e-45,2.0975097989795212e-57,0.0,6.6534318293756978e-74,6.9685629106211543e-66,0.0,3.9806729320154789e-10,3.9806729319953396e-10,1.0062427037712348e-21,1.2236504494011563e-24,1.2423348117434598e-24,2.8270524516456957e-33,4.1574515750375867e-35,9.8834780217866662e-33,1.1615294987715294e-33,1.5034938441050017e-41,1.7407710718204514e-42,1.6350302001777684e-33,4.7621196100446793e-43,3.5404926508589116e-54,8.0975759778467826e-34
2.733287048574038e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228249397382,0.66999999955101208,9.8022870472321756e-32,0.0,2.909866453652003e-24,1.0220960963472137e-44,3.5126573369640925e-57,0.0,1.5384258450892968e-73,1.3051152124779699e-65,0.0,4.4898801132192415e-10,4.4898801131938249e-10,1.2698301322763563e-21,1.6548456744482844e-24,1.4817621017718002e-24,4.2456567147455982e-33,6.2436430911564647e-35,1.5579623820658766e-32,1.5596464537608964e-33,2.5049366643690246e-41,2.900258454649141e-42,2.3164323580777045e-33,7.1517332831203153e-43,5.8572672294905427e-54,1.1346427453349131e-33
3.0432763553442505e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282483789694,0.66999999950009159,1.413750804344865e-31,0.0,3.5863522565310423e-24,1.2597613158365927e-44,5.5778652563995675e-57,0.0,3.2617546763420172e-73,2.2944687566867146e-65,0.0,4.9990864776383536e-10,4.9990864776070262e-10,1.5651006715272085e-21,2.1678636805629874e-24,1.7287679879017341e-24,6.126008050416972e-33,9.0088758258066128e-35,2.3494357540717106e-32,2.0287512325976494e-33,3.968954801568857e-41,4.5953229880079554e-42,3.170013164775722e-33,1.0319151697472374e-42,9.2408063933324914e-54,1.5388658950164272e-33
3.353265662114463e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282473605585,0.6699999994491711,1.968295786406966e-31,0.0,4.3355702095778249e-24,1.5229946563660218e-44,8.4815389255089636e-57,0.0,6.4629780635584832e-73,3.8325597601982679e-65,0.0,5.5082919269371393e-10,5.5082919268992617e-10,1.8921366648061704e-21,2.7668532268642307e-24,1.9814125301561431e-24,8.5537929136416458e-33,1.2579158740623237e-34,3.4167481236890356e-32,2.5711665219896387e-33,6.0353292614046035e-41,6.9878051219613107e-42,4.216512206644324e-33,1.4408712165489663e-42,1.4023793534804567e-53,2.031972655766524e-33
3.973244275654888e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282453237428,0.66999999934733023,3.5057714211881721e-31,0.0,6.0516109639283341e-24,2.1259704436316535e-44,1.7743948985890023e-56,0.0,2.3045939091320433e-72,9.5992950486696076e-65,0.0,6.5266997076303653e-10,6.5266997075774888e-10,2.6412625343204735e-21,4.2341435338964056e-24,2.4993182199871612e-24,1.5410770017215732e-32,2.2662968037045035e-34,6.6361849995553218e-32,3.8800125707004402e-33,1.2690020314404571e-40,1.4692711171337945e-41,6.9668381609306079e-33,2.5959168286327513e-42,2.9566125313259477e-53,3.3210793164848943e-33
4.5932228891953126e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282432869365,0.66999999924549014,5.7223637909294011e-31,0.0,8.0579159947238765e-24,2.8310229843028625e-44,3.3267965747049808e-56,0.0,6.720567423345404e-72,2.0994451287537827e-64,0.0,7.545102705303644e-10,7.5451027052332272e-10,3.5172073596758862e-21,6.0801507609169066e-24,3.0274510263518038e-24,2.5543267160418384e-32,3.7563703479334547e-34,1.1753644756547427e-31,5.4949420439094805e-33,2.3976712053400471e-40,2.7760611255530313e-41,1.0725590459292614e-32,4.3027179757308378e-42,5.629455136971339e-53,5.0748246154022719e-33
5.213201502735737e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282412501424,0.66999999914365027,8.7459596871779883e-31,0.0,1.0354376352432791e-23,3.6381388984620899e-44,5.7379396253307072e-56,0.0,1.6926100888485968e-71,4.140566630998638e-64,0.0,8.5635001752765438e-10,8.5635001751860419e-10,4.519954724040402e-21,8.3247058945188351e-24,3.5612400459704267e-24,3.971560139417677e-32,5.8405338603234663e-34,1.9393416459982328e-31,7.4208994270193942e-33,4.1708235712354033e-40,4.8290417201538228e-41,1.5649828423671141e-32,6.6900225098544172e-42,9.8966416170793596e-53,7.3655289955072551e-33
5.833180116276162e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282392133594,0.66999999904181118,1.2704176547284316e-30,0.0,1.2940896026716448e-23,4.5473093243979728e-44,9.2795171317229506e-56,0.0,3.831114292809809e-71,7.5436943006122631e-64,0.0,9.5818913733709579e-10,9.5818913732578326e-10,5.649493823725208e-21,1.098547322127554e-23,4.0982836224230217e-24,5.8730563142073392e-32,8.6368414085325834e-34,3.0272773667814196e-31,9.6604759516063849e-33,6.8020683582615441e-40,7.8755308712069104e-41,2.1896505396747328e-32,9.8930590551694757e-42,1.633900319698368e-52,1.0265439430283149e-32
7.073137343357011e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282351398385,0.66999999883813521,2.3933963743762191e-30,0.0,1.8983812652328198e-23,6.6718076266443444e-44,2.1099720178487425e-55,0.0,1.6348347187096508e-70,2.1261825141613351e-63,0.0,1.1618651973236635e-09,1.1618651973070641e-09,8.2889404938104069e-21,1.7620573940810943e-23,5.1784207597853988e-24,1.1473132161177269e-31,1.6872182048057296e-33,6.5243447963183529e-31,1.5084511475145553e-32,1.5708656780146811e-39,1.8187673481279428e-40,3.898582795228259e-32,1.9326287420626225e-41,3.8826252368138515e-52,1.8182121360414763e-32
8.31309457043786e-15,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282310663858,0.66999999863446236,4.0424946488421766e-30,0.0,2.6186048038294259e-23,9.2044999070506477e-44,4.1698524210864951e-55,0.0,5.312685855656188e-70,5.0083397380864378e-63,0.0,1.3655378543327857e-09,1.3655378543098819e-09,1.1435526676215148e-20,2.6114456510119083e-23,6.2612779478453603e-24,2.0061850946150068e-31,2.9502475862392506e-33,1.2420381088702617e-30,2.1774160579942882e-32,3.1445987754490652e-39,3.6408473399649818e-40,6.3250902848011868e-32,3.3793831828421581e-41,7.9970499253885103e-52,2.9403278792569225e-32
1.0793009024599558e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282229197308,0.66999999822712974,9.3226299996703622e-30,0.0,4.4066132591293554e-23,1.5494439412838105e-43,1.2483797587658738e-54,0.0,3.8413900451411612e-69,2.0220241307557373e-62,0.0,1.7728705739814084e-09,1.7728705739428449e-09,1.9250090645465073e-20,4.9172978600840082e-23,8.4307114869406237e-24,4.9364212088773934e-31,7.2593027959541557e-33,3.5388762841350353e-30,3.8954987098801714e-32,9.6031630549195596e-39,1.1118574321662127e-39,1.3833939111223813e-31,8.3153139652311493e-41,2.5899229757788823e-51,6.4071724754823378e-32
1.3272923478761255e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282147734915,0.66999999781981778,1.7915785310915593e-29,0.0,6.6576365225125608e-23,2.3417038157726968e-43,2.9372307452559996e-54,0.0,1.6706636140574256e-68,5.9262265342488878e-62,0.0,2.1801825262320977e-09,2.1801825261738046e-09,2.909308750518605e-20,8.1148740921658642e-23,1.0598552745259662e-23,1.0041130628336211e-30,1.4765889338336581e-32,8.0830282121604863e-30,6.1211287442268239e-32,2.290012260477866e-38,2.6513666920830152e-39,2.5722239426336365e-31,1.6914106560127669e-40,6.4944945779474328e-51,1.1889382485967313e-31
1.5752837932922955e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228206627763,0.66999999741253136,3.0623595840744701e-29,0.0,9.3711936697770478e-23,3.2972196277086767e-43,5.9263303440202301e-54,0.0,5.5297685324586506e-68,1.4270154085901054e-61,0.0,2.5874689417910158e-09,2.587468941708921e-09,4.096440637905617e-20,1.2302027689419326e-22,1.2765753720796685e-23,1.8059715032230962e-30,2.6557134067170274e-32,1.5991942670960201e-29,8.8541548403792453e-32,4.6656665478181347e-38,5.4018488382976536e-39,4.2995873564644132e-31,3.0421270090086318e-40,1.3835448390237371e-50,1.9848811659585603e-31
1.8232752387084654e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281984826406,0.66999999700527524,4.8251864738629594e-29,0.0,1.2546798704981456e-22,4.4159794477967172e-43,1.0757665302809396e-53,0.0,1.5356387728708393e-67,3.0091216813469622e-61,0.0,2.994725052553766e-09,2.9947250524437969e-09,5.4863912250857567e-20,1.7576556195918155e-22,1.4933524705018213e-23,2.9810859089012147e-30,4.3836622495377853e-32,2.8620432336558924e-29,1.2094390412942455e-31,8.5306085946417595e-38,9.8765431872055049e-39,6.6660472573526847e-31,5.021586452268155e-40,2.6350351432629432e-50,3.0746820812620613e-31
2.0712666841246353e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322819033822,0.6699999965980542,7.1605160414279607e-29,0.0,1.618396013829143e-22,5.6979692534400209e-43,1.8069479657922616e-53,0.0,3.7511531700128291e-67,5.7600662446044682e-61,0.0,3.4019460918703021e-09,3.4019460917283819e-09,7.0791444094824656e-20,2.4036355638414374e-22,1.7101732775609999e-23,4.6192029241545356e-30,6.7923622829582138e-32,4.7559035353224991e-29,1.5841787917995773e-31,1.4408978681089667e-37,1.6682219072271347e-38,9.7721360344445675e-31,7.7809656395287673e-40,4.6232924127126912e-50,4.5044271455248779e-31
2.567249574956975e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281740518644,0.66999999578373648,1.3869959384005811e-28,0.0,2.4840961685353161e-22,8.751573327987856e-43,4.3137369435507266e-53,0.0,1.7188750699868553e-66,1.7155271476911398e-60,0.0,4.2162638981059343e-09,4.2162638978878829e-09,1.0872982476085431e-19,4.090321091244171e-22,2.1438311280315594e-23,9.6803285752624292e-30,1.4233868178830236e-31,1.1182962348125099e-28,2.4857911837600329e-31,3.4680505456791118e-37,4.0150922601188618e-38,1.8605149431407048e-30,1.6306342607296818e-39,1.1933329174185623e-49,8.5678570182625765e-31
3.063232465789315e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281577694562,0.66999999496961593,2.3832662664540419e-28,0.0,3.5338163345637694e-22,1.2457880186934628e-42,8.8133946295589867e-53,0.0,5.9594856574493552e-66,4.2041780454815574e-60,0.0,5.0303842644416796e-09,5.0303842641311775e-09,1.5477776957375861e-19,6.3685029133059325e-22,2.5772996717821287e-23,1.7862778791268415e-29,2.6263741787975384e-31,2.2616450777189871e-28,3.5902159094285623e-31,7.1265440177019632e-37,8.2504261742703042e-38,3.1602102427979868e-30,3.0089536193212494e-39,2.6128217710342185e-49,1.4542857400500791e-30
3.5592153566216546e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281414917597,0.66999999415573119,3.7689765034210546e-28,0.0,4.7671450060584149e-22,1.6816707345700358e-42,1.6157970762826684e-52,0.0,1.7072733659313036e-65,8.9916531973553666e-60,0.0,5.8442691317001525e-09,5.8442691312808695e-09,2.0893311677347725e-19,9.3163108969261456e-22,3.0106212283877135e-23,3.0164387344989288e-29,4.434785398975305e-31,4.1162402068962793e-28,4.8973731897608542e-31,1.312218168722093e-36,1.5191077934449873e-37,4.9565691433357694e-30,5.0811380263921441e-39,5.1006100200590698e-49,2.2796296560653113e-30
4.0551982474539944e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281252195323,0.6699999933421199,5.6082783845857122e-28,0.0,6.1836628473461111e-22,2.1827842101400205e-42,2.7350051330490156e-52,0.0,4.2591518574938818e-65,1.7395127903737615e-59,0.0,6.6578804847162607e-09,6.6578804841718559e-09,2.7119332911608625e-19,1.3011775138707437e-21,3.4438456107739774e-23,4.7705896313182393e-29,7.0132042219306636e-31,6.9291295919823676e-28,6.4071714261635238e-31,2.2286577694366353e-36,2.5799356280203741e-37,7.3297683942577036e-30,8.0359745800353097e-39,9.1477132781278005e-49,3.3694216666515538e-30
4.551181138286334e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281089535349,0.66999999252881992,7.9651829679259326e-28,0.0,7.7829427087283611e-22,2.7491041535232445e-42,4.3540362549371578e-52,0.0,9.5633298490418099e-65,3.115990385253985e-59,0.0,7.4711803595356504e-09,7.4711803588497721e-09,3.415554938985725e-19,1.7532821739440279e-21,3.8769245125910953e-23,7.1730666007940561e-29,1.0544146219764518e-30,1.0983614709181119e-27,8.11951873100118e-31,3.5576881778819901e-36,4.1182630150257377e-37,1.0359876671674487e-29,1.2082905234424653e-38,1.5369400672017933e-48,4.7601818540298684e-30
5.047164029118674e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280926945252,0.66999999171586955,1.0903550455546073e-27,0.0,9.5645496012580845e-22,3.380603236125923e-42,6.6027716545821474e-52,0.0,1.9755970207210141e-64,5.2518822091034284e-59,0.0,8.2841308505046243e-09,8.2841308496609166e-09,4.2001632107516303e-19,2.2957248426521175e-21,4.3098092064962536e-23,1.0360490385480041e-28,1.522806807919214e-30,1.6599213802651984e-27,1.0034312217223344e-30,5.407592276707717e-36,6.2593408955846838e-37,1.4126839624945766e-29,1.7452065360629022e-38,2.4518156115522754e-48,6.488344348250516e-30
6.039129810783354e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280602004944,0.66999999009116795,1.877979576607692e-27,0.0,1.367296545845093e-21,4.8390143337113612e-42,1.3583193732810587e-51,0.0,6.9711232128593177e-64,1.2972862257261883e-58,0.0,9.9088323904624759e-09,9.9088323892539882e-09,6.0121891725899939e-19,3.682669615722184e-21,5.174913027131997e-23,1.9698050580422726e-28,2.8946169107794081e-30,3.3972188087234008e-27,1.4470758794159423e-30,1.1165940696861317e-35,1.2923202042462944e-36,2.4190411219753632e-29,3.3181024784507346e-38,5.5367539437085917e-48,1.110217342497189e-29
6.931899014281565e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280309873408,0.66999998863051025,2.8495795784284813e-27,0.0,1.7989574543932422e-21,6.3741606808399365e-42,2.3625313301898806e-51,0.0,1.834736425334532e-63,2.5963134228675258e-58,0.0,1.1369490053949257e-08,1.1369490052356445e-08,7.919579522204987e-19,5.3176052577701399e-21,5.9527381484219434e-23,3.2408222373345183e-28,4.7612600618248247e-30,5.8889298915290749e-27,1.9154626570192423e-30,1.9473060351988632e-35,2.2534944870605495e-36,3.6566645372943605e-29,5.4591092387987518e-38,1.0395232788091149e-47,1.6772225025317905e-29
7.735391297429956e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332280047247581,0.66999998731738108,3.9685476119204216e-27,0.0,2.2373596375345747e-21,7.9358772044227416e-42,3.6675742295896332e-51,0.0,3.9568761196940851e-63,4.5059448048463729e-58,0.0,1.2682619191537235e-08,1.2682619189553125e-08,9.8600043314593507e-19,7.1408367640166275e-21,6.6520247595489851e-23,4.8283199056920637e-28,7.0918625857636472e-30,9.1203475067545124e-27,2.3929106675103459e-30,3.0292067638695173e-35,3.5050786702136565e-36,5.0790259193967733e-29,8.1332222336522396e-38,1.7201928543174705e-47,2.3284931666840307e-29
8.538883580578347e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279784931895,0.66999998600580257,5.3469734048459568e-27,0.0,2.7228300073115342e-21,9.6679991294562421e-42,5.4491330645933619e-51,0.0,7.9097466709674366e-63,7.401625668017811e-58,0.0,1.3994197656733014e-08,1.3994197654314563e-08,1.2012179655141096e-18,9.3311626213907437e-21,7.3504409133057005e-23,6.92896091886918e-28,1.0174643197390817e-29,1.3524751396599573e-26,2.9232411015609543e-30,4.508898607560235e-35,5.2165095469383516e-36,6.8284291648510421e-29,1.1671716862591683e-37,2.713564113746858e-47,3.1291293517225742e-29
9.342375863726737e-14,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279522957986,0.66999998469593292,7.0115456466688783e-27,0.0,3.2551583040274645e-21,1.1570311222869385e-41,7.810301823392042e-51,0.0,1.4853205738586612e-62,1.1622440339568466e-57,0.0,1.5304067213801291e-08,1.5304067210905457e-08,1.4375842535602284e-18,1.192102839585938e-20,8.047983942991023e-23,9.6408940670719446e-28,1.4152868287238977e-29,1.9354515685019988e-26,3.5063719839211119e-30,6.4733375153957335e-35,7.4881169663077658e-36,8.9382470673812608e-29,1.6239923337387731e-37,4.1151896373122269e-47,4.0943158986801007e-29
1.0145868146875128e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227926135734,0.66999998338792965,8.9888310512807472e-27,0.0,3.83412908495859e-21,1.3642577760274174e-41,1.0863961300158933e-50,0.0,2.6471486402455038e-62,1.7576844777540233e-57,0.0,1.6612070458454468e-08,1.6612070455038192e-08,1.6950704549552354e-18,1.4942703534510974e-20,8.7445991289463936e-23,1.3070553001083458e-27,1.918167441034453e-29,2.6885741015739592e-26,4.1422144661134318e-30,9.0179194134395251e-35,1.0429889612799991e-35,1.1441677016991266e-28,2.2017127656623377e-37,6.037988298858246e-47,5.2391688196168872e-29
1.0949360430023519e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332279000161253,0.66999998208194933,1.1305199622485028e-26,0.0,4.4595217682929982e-21,1.5884542620581349e-41,1.4732508160358016e-50,0.0,4.5130148092637045e-62,2.5748912399043288e-57,0.0,1.791805089328195e-08,1.7918050889302166e-08,1.9736451925073252e-18,1.8428266844054539e-20,9.4400850188370543e-23,1.7332613488322041e-27,2.542795146610335e-29,3.6417996420283065e-26,4.8306738969744188e-30,1.2246423296765661e-34,1.4161387566022838e-35,1.4371725091504731e-28,2.9196499618103614e-37,8.613649412084414e-47,6.5787335881832803e-29
1.1911682868251987e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278687909328,0.66999998052068965,1.456247740864283e-26,0.0,5.2693154402315802e-21,1.8792629732357492e-41,2.0623964330115463e-50,0.0,8.1358686522267493e-62,3.9254565379363429e-57,0.0,1.9479310514310943e-08,1.9479310509599606e-08,2.3349929722686952e-18,2.3258028838772036e-20,1.0271526760066371e-22,2.3705570925207863e-27,3.4762408634972979e-29,5.0922315033466361e-26,5.7243246546922904e-30,1.7171012958682746e-34,1.9851476730216508e-35,1.8488414952175908e-28,3.9931644861120828e-37,1.2772116101585319e-46,8.4603459651930729e-29
1.2874005306480456e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278376335356,0.66999997896281993,1.8388549084925077e-26,0.0,6.1449767142392244e-21,2.1943226078869616e-41,2.8118757570646773e-50,0.0,1.4005647658352558e-61,5.7895909032988965e-57,0.0,2.103718037089108e-08,2.1037180365386442e-08,2.7264789751608839e-18,2.8853237144970029e-20,1.1101220513980251e-22,3.1675623735166905e-27,4.6428173501949936e-29,6.9358686520682475e-26,6.6931092435748829e-30,2.344599989249752e-34,2.7099278399972597e-35,2.3320019113614862e-28,5.3357073987583368e-37,1.8387684865674273e-46,1.0668316252048789e-28
1.3836327744708924e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332278065491905,0.66999997740860273,2.2827651626080999e-26,0.0,7.0860982186887156e-21,2.5335777850833002e-41,3.7480039174475641e-50,0.0,2.3176732928104005e-61,8.3006442610508029e-57,0.0,2.2591397633219429e-08,2.2591397626859783e-08,3.148035152444174e-18,3.5267729979616945e-20,1.1928966616054453e-22,4.1485773626006707e-27,6.0776757058628772e-29,9.2370991448177478e-26,7.7368221849521071e-30,3.1296306422764807e-34,3.6163116479393885e-35,2.8921969413417619e-28,6.988212068387401e-37,2.5809656656035913e-46,1.322807278612346e-28
1.4798650182937392e-13,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332277755431034,0.66999997585829818,2.792362746695652e-26,0.0,8.092262523738562e-21,2.8969690571001096e-41,4.8989730298829172e-50,0.0,3.7064258913491376e-61,1.1612885266222284e-56,0.0,2.4141701987668914e-08,2.414170198039259e-08,3.5995884007231438e-18,4.2554816399713689e-20,1.2754633690039038e-22,5.3395451380785297e-27,7.8182488105810049e-29,1.2064860329403307e-25,8.8552425216235936e-30,4.0963424550521233e-34,4.7319983126188872e-35,3.5349166918344386e-28,8.9943793476661428e-37,3.5438218015120981e-46,1.6164884169687258e-28
