Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70),HOCO(73)
1.2123011518122181e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479788748631991,0.11442279808079421,0.022735965526057948,1.888964510574981e-13,4.35564670579057e-09,5.529397355613429e-06,3.940795053534608e-07,4.155315937135764e-09,4.045993529466498e-20,0.0001069710945709822,3.42699613987272e-18,9.13991859197248e-05,1.3343266969321058e-13,2.120822663523176e-11,5.552672117757861e-15,4.101410648976471e-17,1.7745344224885538e-07,1.1697730612450306e-12,0.004136708995967434,0.00017045696144630108,1.806852939572882e-05,4.001326627741276e-10,6.047650586847646e-10,3.0416991763832773e-09,1.4672375677500735e-12,8.049019754921426e-09,3.0733696112915602e-06,3.774201944490029e-11,8.221361216744549e-08,3.352549021041096e-10,1.8332096771231717e-12,1.2332838288342137e-12,1.6981351405045045e-07,2.0386089009536604e-13,6.337789696356019e-16,1.0546042978310139e-16,1.870204549546547e-15,1.2243070507312357e-14,3.3392052005985476e-19,1.3249669037489586e-21
1.223993990276282e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479500322882313,0.1143947998749531,0.02273514693676719,1.9751084121560513e-13,4.479008886919327e-09,5.649649625655077e-06,4.078765995956226e-07,4.275651674036658e-09,4.286295752825509e-20,0.00010800116895097895,3.597312885240447e-18,9.215410029366629e-05,1.3742501441276457e-13,2.2019643191037688e-11,5.803675420056444e-15,4.284712412639249e-17,1.807164537809262e-07,1.216587907641872e-12,0.004163616260729515,0.00017207388079489922,1.833812003403016e-05,4.099681865558158e-10,6.105695196920543e-10,3.067817340439247e-09,1.482555269920847e-12,8.293238816413017e-09,3.119917101053661e-06,3.870764240985347e-11,8.418193043575904e-08,3.3846241950459927e-10,1.906759087951499e-12,1.27639888777946e-12,1.7286599099498996e-07,2.0963937038979044e-13,6.5973503745541965e-16,1.1020408033099023e-16,1.936392195059443e-15,1.2847247924996437e-14,3.472619157428825e-19,1.3968400362847967e-21
1.2356868287403458e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44792138003947135,0.11436699161220226,0.022734328454808612,2.0642848580239092e-13,4.604615890018056e-09,5.771632177851151e-06,4.220136685073254e-07,4.3982668217840105e-09,4.538319319007477e-20,0.00010903118860990831,3.77433712517838e-18,9.290698171217652e-05,1.414969235292917e-13,2.2853774834048003e-11,6.063269517622009e-15,4.4743296094525646e-17,1.8400607963015194e-07,1.2648033169044776e-12,0.004190333118305092,0.00017369019348064402,1.8608193604760074e-05,4.1992723791480235e-10,6.163732547290127e-10,3.093933715367551e-09,1.4979813831161035e-12,8.541800611101808e-09,3.1666344888140936e-06,3.968765574170585e-11,8.618058004764842e-08,3.4166949472643684e-10,1.9825142997969464e-12,1.3205737304649778e-12,1.7594147163786307e-07,2.155230659681714e-13,6.864448163288635e-16,1.1511153685721743e-16,2.004215356350575e-15,1.3474942736201892e-14,3.610014999868348e-19,1.471841948842353e-21
1.2473796672044096e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.447892916821032,0.11433937194958375,0.022733510079547808,2.156568342221764e-13,4.732485893185569e-09,5.895360245195164e-06,4.364953448687973e-07,4.523181922476344e-09,4.80250765447202e-20,0.0001100611529565288,3.958265004183378e-18,9.365783839801416e-05,1.4564920213687622e-13,2.371102570625993e-11,6.33165026091486e-15,4.670414354681194e-17,1.873222427405256e-07,1.3144472804893177e-12,0.004216860912275213,0.00017530589629895747,1.8878710033111402e-05,4.300091502743568e-10,6.221762605501927e-10,3.1200482854809463e-09,1.5135176760281353e-12,8.794703903862916e-09,3.2135170695265985e-06,4.06820879921919e-11,8.820985349379403e-08,3.4487612906787434e-10,2.0605195027332215e-12,1.365822722614911e-12,1.7903985571859887e-07,2.2151281527705033e-13,7.139195627865936e-16,1.2018669746423353e-16,2.0736954299842817e-15,1.4126828354857072e-14,3.7514720156147684e-19,1.5500747415194092e-21
1.2590725056684734e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44786464134626036,0.11431193955363694,0.02273269181035497,2.252034324949131e-13,4.862637027161878e-09,6.02084897458133e-06,4.5132625855504966e-07,4.650417493723584e-09,5.0793156253343356e-20,0.0001110910614000364,4.149296440499848e-18,9.440667848033115e-05,1.498826555970791e-13,2.4591802953649664e-11,6.609015408166296e-15,4.8731207472192367e-17,1.906648663163703e-07,1.3655480722657039e-12,0.004243200976722998,0.00017692098603829334,1.914962951121545e-05,4.4021322854480095e-10,6.279785339125874e-10,3.146161035094079e-09,1.5291658880309058e-12,9.051945830215784e-09,3.260560142852406e-06,4.169096564439857e-11,9.027004398195931e-08,3.480823237983778e-10,2.140819333651965e-12,1.41216021949922e-12,1.8216104340033451e-07,2.276094534820232e-13,7.421704253147118e-16,1.254335068400451e-16,2.144853741969664e-15,1.4803590570720166e-14,3.8970702867681596e-19,1.6316426661565562e-21
1.2695960602861308e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44783935288375654,0.11428740941578402,0.022731955458252708,2.340737889472072e-13,4.981738361501884e-09,6.135306639875339e-06,4.649765024044546e-07,4.766930448218365e-09,5.339617844653864e-20,0.00011201793071404005,4.327466575701111e-18,9.507891700234264e-05,1.537628340487699e-13,2.5404956443218697e-11,6.866490669506177e-15,5.061346967884145e-17,1.9369578796830124e-07,1.4128079687351077e-12,0.0042667476210036335,0.00017837403996190095,1.9393768975972117e-05,4.4950075391638177e-10,6.331999510078524e-10,3.1696609402553433e-09,1.5433463823291769e-12,9.287169421029702e-09,3.3030322496150577e-06,4.261132657704746e-11,9.215089227803628e-08,3.50967524214569e-10,2.2150883405957863e-12,1.4548064924994705e-12,1.8498952721570016e-07,2.331885054839726e-13,7.682689033669848e-16,1.3030569258412625e-16,2.2103486819467292e-15,1.5434522909807428e-14,4.031716331706656e-19,1.7079932464612754e-21
1.2801196149037882e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44781421453370845,0.11426302893261862,0.02273121919110643,2.4321375450849535e-13,5.102715210017343e-09,6.2512135371878345e-06,4.789167451335638e-07,4.885354506047544e-09,5.610867719080587e-20,0.0001129447538380843,4.511706739300742e-18,9.574953438085899e-05,1.577100041457148e-13,2.6237799520478518e-11,7.131551803791834e-15,5.255178273590985e-17,1.967480249774075e-07,1.461292035511476e-12,0.0042901442366447,0.00017982659233600022,1.9638174285949724e-05,4.588861026389931e-10,6.384207698250291e-10,3.193159346674355e-09,1.5576201381695943e-12,9.525899302992127e-09,3.3456271342667914e-06,4.3543424474363374e-11,9.405723575029057e-08,3.538523704359995e-10,2.291285682780972e-12,1.498356516844673e-12,1.8783632922708614e-07,2.388554154978573e-13,7.950129364825687e-16,1.3532308728064055e-16,2.277235645768018e-15,1.6086688456899926e-14,4.169841800637402e-19,1.787210545400972e-21
1.2906431695214456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44778922537699334,0.11423879715151307,0.022730483008466508,2.5262902958689194e-13,5.2255806917264455e-09,6.368580496206113e-06,4.931503527176967e-07,5.005704573554118e-09,5.893421065675537e-20,0.00011387153034215956,4.702170651023586e-18,9.64185363507516e-05,1.6172475351018095e-13,2.7090635182094873e-11,7.404346832457016e-15,5.4547311111357065e-17,1.9982152188817637e-07,1.5110214701304992e-12,0.004313391776726752,0.00018127864080835188,1.9882817040613778e-05,4.683687115148613e-10,6.436409880037964e-10,3.2166562429183686e-09,1.5719883560420017e-12,9.76813003479502e-09,3.388341383156303e-06,4.448727437538701e-11,9.598928898887297e-08,3.567368633286537e-10,2.369444827452744e-12,1.5428207260274699e-12,1.9070137751729242e-07,2.4461078549588264e-13,8.224104043124752e-16,1.4048866228608753e-16,2.3455300148946536e-15,1.676061324704286e-14,4.311506721337596e-19,1.869375093497008e-21
1.301166724139103e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4477643845003368,0.11421471312590456,0.022729746909886273,2.6232537708268317e-13,5.350347894623383e-09,6.4874182693884646e-06,5.076806872527542e-07,5.127995540941458e-09,6.187641483372993e-20,0.00011479825979640564,4.899014593352787e-18,9.708592858751219e-05,1.6580766991366737e-13,2.7963768361924764e-11,7.685024960096185e-15,5.660123220297846e-17,2.0291622340822245e-07,1.562017654852821e-12,0.004336491188265281,0.00018273018302429725,2.012766905461759e-05,4.779480004093365e-10,6.48860603184665e-10,3.240151617554586e-09,1.5864522132287379e-12,1.001385512979793e-08,3.431171587657857e-06,4.54428899824399e-11,9.794726664815024e-08,3.5962100373984144e-10,2.449599534115932e-12,1.5882095405904943e-12,1.9358460043695193e-07,2.5045521527132863e-13,8.504691014837251e-16,1.4580541879814456e-16,2.4152471129819535e-15,1.7456831672964384e-14,4.456771641130722e-19,1.9545688697037824e-21
1.3116902787567604e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44773969099626365,0.11419077591525637,0.022729010894921995,2.7230862214713247e-13,5.47702987567703e-09,6.6077375272506164e-06,5.225111064957089e-07,5.252242282256024e-09,6.493900413110369e-20,0.0001157249417710806,5.102397432011809e-18,9.775171670775837e-05,1.6995934127072772e-13,2.8857505923083356e-11,7.973736557533125e-15,5.871473631371916e-17,2.0603207440650957e-07,1.6143021565136438e-12,0.004359443412249474,0.0001841812166272584,2.0372702366868947e-05,4.876233726665176e-10,6.540796130088076e-10,3.263645459149883e-09,1.6010128627270767e-12,1.0263067061694912e-08,3.4741143446221845e-06,4.6410283666146254e-11,9.993138335033264e-08,3.625047924982586e-10,2.5317838542965095e-12,1.6345333667086164e-12,1.9648592660219344e-07,2.5638930243084166e-13,8.79196734284908e-16,1.512763876837147e-16,2.4864022031840216e-15,1.817588654059432e-14,4.605697626445593e-19,2.0428753100258397e-21
1.3222138333744178e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44771514396305084,0.11416698458501943,0.022728274963132854,2.8258465192628236e-13,5.605639660823303e-09,6.729548853765326e-06,5.376449634094402e-07,5.3784596553700255e-09,6.812577195061728e-20,0.00011665157583652985,5.312480636405048e-18,9.841590626975158e-05,1.7418035563281343e-13,2.977215665003865e-11,8.27063314453231e-15,6.088902662456232e-17,2.091690199115942e-07,1.6678967263639083e-12,0.00438224938368067,0.0001856317392592348,2.0617889249355296e-05,4.973942155671228e-10,6.592980151178849e-10,3.2871377562705014e-09,1.6156714324927193e-12,1.0515757273683171e-08,3.517166256819564e-06,4.738946647150557e-11,1.0194185358921312e-07,3.653882304140292e-10,2.6160321312899175e-12,1.6818025947850272e-12,1.994052848923343e-07,2.6241364239092193e-13,9.086009176382866e-16,1.5690462928007696e-16,2.559010485494451e-15,1.8918329124140132e-14,4.758346262357878e-19,2.1343793149978374e-21
1.3327373879920752e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4476907425046784,0.11414333820659434,0.022727539114080954,2.931594152955372e-13,5.736190244953991e-09,6.852862741841992e-06,5.530856057104967e-07,5.506662501964068e-09,7.144059123966852e-20,0.00011757816156315621,5.5294283000313525e-18,9.907850277392231e-05,1.784713011821279e-13,3.070803124072277e-11,8.575867372311425e-15,6.312531916592026e-17,2.12327005109884e-07,1.7228232999064844e-12,0.004404910031610551,0.00018708174856129562,2.086320221580202e-05,5.072599007771315e-10,6.645158071538771e-10,3.310628497481763e-09,1.630429024625075e-12,1.0771916187275944e-08,3.5603239333803317e-06,4.8380448123958526e-11,1.0397889163421685e-07,3.682713182787571e-10,2.7023789999016946e-12,1.730027598056716e-12,2.0234260444759145e-07,2.6852882837433386e-13,9.386891721433215e-16,1.6269323319629148e-16,2.6330870942023173e-15,1.9684719220879504e-14,4.9147796521158325e-19,2.2291672572403083e-21
1.3432609426097326e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44766648573078316,0.11411983585729304,0.022726803347331254,3.0403892258965524e-13,5.868694591904001e-09,6.977689588852319e-06,5.688363754184891e-07,5.636865647509752e-09,7.488741503437312e-20,0.00011850469852139002,5.753407160882986e-18,9.973951166339842e-05,1.8283276622549255e-13,3.166544229865154e-11,8.88959300593829e-15,6.542484278826043e-17,2.1550597534390362e-07,1.779103996729992e-12,0.004427426279179254,0.00018853124217407103,2.1108614030235473e-05,5.172197847877916e-10,6.697329867589213e-10,3.3341176713478017e-09,1.6452867144122274e-12,1.103153321061496e-08,3.6035839902342866e-06,4.9383237035390815e-11,1.0604271143469771e-07,3.711540568655836e-10,2.790859386184263e-12,1.7792187312050189e-12,2.052978146668034e-07,2.7473545140496036e-13,9.694689210779577e-16,1.6864531811845558e-16,2.7086470953463392e-15,2.047562520580425e-14,5.075060416658099e-19,2.327326989129383e-21
1.35378449722739e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4476423727566107,0.11409647662030123,0.022726067662451613,3.152292453197027e-13,6.003165634433639e-09,7.104039692271769e-06,5.849006084097074e-07,5.769083901252245e-09,7.847027697522392e-20,0.00011943118628165953,5.9845866218056914e-18,0.00010039893832454405,1.8726533918822951e-13,3.264470432506799e-11,9.211964906431587e-15,6.778883913059265e-17,2.187058761105819e-07,1.836761120335658e-12,0.004449799043653165,0.00018998021773823827,2.1354097715301585e-05,5.272732093895241e-10,6.749495515751433e-10,3.3576052664312647e-09,1.660245549600755e-12,1.1294596749193948e-08,3.6469430505434765e-06,5.0397840310774996e-11,1.0813352652469531e-07,3.740364469292313e-10,2.8815085071625705e-12,1.8293863289794424e-12,2.0827084520517893e-07,2.810341003047179e-13,1.0009474875232131e-15,1.7476403160001509e-16,2.7857054841053194e-15,2.1291624085858388e-14,5.239251694116335e-19,2.428947849815134e-21
1.3643080518450475e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44761840270296993,0.11407325958464085,0.022725332059012705,3.2673651587603355e-13,6.1396162742058425e-09,7.231923245450542e-06,6.012816339754096e-07,5.903332056192791e-09,8.219329179302277e-20,0.00012035762441436254,6.223138770816268e-18,0.00010105678808750868,1.9176960860806271e-13,3.36461337111109e-11,9.543139012545382e-15,7.021856258667228e-17,2.2192665305956117e-07,1.8958171579566865e-12,0.004472029236462383,0.0001914286728950029,2.1599626560314748e-05,5.374195021310374e-10,6.801654992445007e-10,3.3810912712930434e-09,1.6753065497142631e-12,1.156109421638662e-08,3.6903977451305215e-06,5.1424263754907975e-11,1.1025154992831046e-07,3.769184892060553e-10,2.9743618705482684e-12,1.880540704836444e-12,2.1126162597207591e-07,2.874253616923619e-13,1.0331320917130202e-15,1.8105254984679467e-16,2.864277182343775e-15,2.2133301553737124e-14,5.407417139294936e-19,2.5341206720507594e-21
1.3737792510009392e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475969511295428,0.11405248508643516,0.02272467008519697,3.373691670068575e-13,6.264125043788152e-09,7.348337880474408e-06,6.162981606418793e-07,6.0259031744753274e-09,8.566730237931124e-20,0.00012119137594711286,6.444283763823621e-18,0.00010164750898673889,1.9588523806892928e-13,3.4566636265081957e-11,9.848851331190614e-15,7.246255738636679e-17,2.2484315665067799e-07,1.95018239690931e-12,0.0044919152598406785,0.00019273183563902162,2.182061927731732e-05,5.466300009608327e-10,6.848593225371725e-10,3.402227306573067e-09,1.6889496199943743e-12,1.1803866751732529e-08,3.7295859594506307e-06,5.235815485424209e-11,1.1218120967884919e-07,3.7951203049130554e-10,3.0598441059928157e-12,1.9274318442132604e-12,2.1396844738081604e-07,2.932571636800483e-13,1.0627077802094807e-15,1.8686004739958009e-16,2.9362978622768186e-15,2.2913257584018228e-14,5.562216979987001e-19,2.631889421429526e-21
1.383250450156831e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44757561398088225,0.1140318243821553,0.022724008176693785,3.48268117820736e-13,6.390257073724993e-09,7.4660100545264916e-06,6.315763972079726e-07,6.150141243066155e-09,8.926135061058038e-20,0.00012202508662022843,6.671671493389177e-18,0.00010223696067841124,2.0005984765156664e-13,3.55055854770966e-11,1.0161935764534476e-14,7.476174985788954e-17,2.2777648663829825e-07,2.0057157711851832e-12,0.0045116871900189644,0.0001940345732253985,2.2041608080234818e-05,5.559146578070023e-10,6.895526423110378e-10,3.4233620361640984e-09,1.7026769478628256e-12,1.2049399228353716e-08,3.768846470583844e-06,5.3301626359002345e-11,1.1413323460694963e-07,3.821052911618873e-10,3.147167068267415e-12,1.975138095137026e-12,2.166895391627507e-07,2.9916487969097154e-13,1.092866235221407e-15,1.9281003795048507e-16,3.0095671179643774e-15,2.3714934075916625e-14,5.720335006102527e-19,2.7326783843170756e-21
1.3927216493127227e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475543906274339,0.1140112768196762,0.022723346333196028,3.5943796407811093e-13,6.5180217046106596e-09,7.584946965955909e-06,6.471187553068937e-07,6.276057012244056e-09,9.29786064124864e-20,0.00012285875612035488,6.905433071250674e-18,0.00010282514693363681,2.042938666093016e-13,3.6463215891751104e-11,1.0482508157358287e-14,7.711708081041644e-17,2.3072660371166429e-07,2.062434054960942e-12,0.004531345679451871,0.00019533688393756418,2.2262574081879004e-05,5.652729547238074e-10,6.94245456846117e-10,3.4444954517223406e-09,1.7164892148420309e-12,1.229768045444246e-08,3.808176839998208e-06,5.4254679827735754e-11,1.1610777857466471e-07,3.8469827171665555e-10,3.236357245256321e-12,2.0236669265205577e-12,2.1942485074111432e-07,3.051489327827071e-13,1.1236124960460267e-15,1.9890489561357677e-16,3.084095665391401e-15,2.4538776257773284e-14,5.881818693314208e-19,2.8365569070425875e-21
1.4021928484686144e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44753328044317997,0.11399084175060999,0.022722684554398388,3.708833406907801e-13,6.647428256563488e-09,7.705155734789447e-06,6.629276411690758e-07,6.403661221586326e-09,9.682229400881887e-20,0.00012369238413404912,7.145701421374045e-18,0.00010341207148804993,2.0858772425407928e-13,3.743976327416953e-11,1.0810685015023453e-14,7.952949932874728e-17,2.3369346865609124e-07,2.12035414248378e-12,0.004550891376856994,0.0001966387660604748,2.2483498588970293e-05,5.747043655894831e-10,6.98937764421938e-10,3.4656275449021965e-09,1.7303870821056398e-12,1.2548698616578753e-08,3.847574635233874e-06,5.521731598404414e-11,1.1810499487720216e-07,3.8729097264254835e-10,3.3274413148099743e-12,2.073025789971909e-12,2.2217433170046678e-07,3.1120974456307835e-13,1.1549515281332276e-15,2.0514701274519694e-16,3.159894166429832e-15,2.538523518908825e-14,6.046715854918598e-19,2.9435953316637375e-21
