Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215)
1.6499513280660387e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727598098686,0.11866996522003112,0.022821567681280904,0.0,6.420603732329858e-33,1.198774520335143e-19,7.684891607479422e-37,1.4661179147122875e-29,1.5424304144083318e-64,1.4562129054828104e-11,1.5159241214257582e-57,1.456212850017734e-11,2.1338941571600723e-39,3.773298856500393e-38,1.3488018635684917e-52,1.5638670095261925e-53,9.615326800575022e-28,1.482612381283966e-39,7.952777895818798e-10,2.354676320523015e-11,9.429541112725787e-14,3.628147876833861e-21,1.3449649481936494e-20,9.424294424384085e-14,1.590595644404704e-29,1.58317847903067e-17,6.348450200591606e-18,3.5527008073067964e-19,9.147452326593314e-34,1.0311540377383662e-27,8.183050572168516e-35,2.375043577414521e-46,2.3162587534374498e-49,1.2099207762566379e-20,1.3685695148283962e-43
1.9925231653311817e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727581093894,0.11866996505186822,0.02282156767883645,0.0,1.2286357880773863e-32,1.7143277146366744e-19,2.094706903562263e-36,2.483587098605507e-29,5.1065364128705796e-64,1.758559724705426e-11,3.913545501423617e-57,1.7585596453963258e-11,4.1431112488019274e-39,7.426740770708112e-38,4.058529696372374e-52,4.705631976247251e-53,1.6012825702929599e-27,3.600989302761244e-39,9.603976641403957e-10,2.8435669788886688e-11,1.138814468908193e-13,5.186830396666053e-21,1.9231322047941052e-20,1.1380514260487226e-13,2.6487295120194064e-29,2.1498493896007844e-17,1.0071050318519895e-17,6.531002322005719e-19,2.2568167664891156e-33,1.717662583916547e-27,1.7735758448981414e-34,7.146372037271088e-46,7.25600542214881e-49,1.7300138740040598e-20,3.3240126870490674e-43
2.677666839861468e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547084304,0.1186699647155424,0.022821567673947545,0.0,3.1550421155709675e-32,2.9444814752323036e-19,9.365032926027976e-36,5.463500107465612e-29,2.8794527294796197e-63,2.363253365606469e-11,1.709458553795222e-56,2.3632532294126958e-11,1.0923003971901374e-38,2.0613686687594238e-37,2.0376214673104054e-51,2.36245385906761e-52,3.4008518785343355e-27,1.3268655502608107e-38,1.290637405482515e-09,3.821348294608719e-11,1.5306024262355307e-13,8.90412770884991e-21,3.3024352413747233e-20,1.5292578576308132e-13,5.624906057875848e-29,3.394394092246308e-17,1.981178968468925e-17,1.5766250877413919e-18,9.012723808426681e-33,3.649474600891069e-27,5.6934938450146285e-34,3.5877771473554064e-45,4.896593015038556e-48,2.970745882918309e-20,1.2248137091834705e-42
3.362810514391754e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513074714,0.11866996437921658,0.02282156766905864,0.0,6.657275339088301e-32,4.498711074218116e-19,2.97886548682889e-35,1.0207155597190728e-28,1.1020706322389286e-62,2.967947010504891e-11,5.1191923188729e-56,2.967946802455718e-11,2.36116921060426e-38,4.597754394591039e-37,7.149449116912067e-51,8.289086794071521e-52,6.165494536932579e-27,3.692615996537168e-38,1.6208771341678764e-09,4.7991296086825645e-11,1.922503746728613e-13,1.3597489968718053e-20,5.0446871826562414e-20,1.9204031902677225e-13,1.0196605000021605e-28,4.79222093319072e-17,3.345307197254165e-17,3.147168126450339e-18,2.545286506527495e-32,6.61864679868029e-27,1.3984255194300798e-33,1.258821704470932e-44,1.841294760386291e-47,4.5379154980444995e-20,3.408624835723682e-42
4.04795418892204e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727479065125,0.11866996404289078,0.022821567664169734,0.0,1.2561989435572163e-31,6.398794485852928e-19,8.029888810694987e-35,1.7241242036507746e-28,3.556783584140078e-62,3.57264065966781e-11,1.321455238073872e-55,3.5726403637904454e-11,4.552401941621273e-38,9.059969784173068e-37,2.1192384276685735e-50,2.4570164078428087e-51,1.0176616017275494e-26,8.84934295127408e-38,1.9511168493487748e-09,5.776910921000056e-11,2.3145324036280635e-13,1.933126024678213e-20,7.174158814543488e-20,2.3114833413049934e-13,1.682869755287919e-28,6.310966586691935e-17,5.146776410392182e-17,5.621791733942288e-18,6.178019110825746e-32,1.0928516731788644e-26,2.9828538926098503e-33,3.731304556643382e-44,5.792600160732394e-47,6.453330832902265e-20,8.168796212777287e-42
4.733097863452327e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727445055535,0.11866996370656499,0.02282156765928083,0.0,2.1869408838124845e-31,8.650141469146306e-19,1.9298525248295625e-34,2.7061450422405744e-28,1.0170326718307735e-61,4.177334313160456e-11,3.0658287995360644e-55,4.177333913235848e-11,8.071476488881856e-38,1.6298090500581344e-36,5.577422671725846e-50,6.466286898563178e-51,1.5699712744371885e-26,1.9029575813815214e-37,2.2813565508163973e-09,6.754692231534158e-11,2.706696490374112e-13,2.612035555514848e-20,9.696794048690417e-20,2.702497313711947e-13,2.595955372482886e-28,7.916038079913073e-17,7.403701008922578e-17,9.264506114865484e-18,1.3441187929815414e-31,1.6865744125283263e-26,5.7340661155105164e-33,9.819795008251961e-44,1.6349349850402714e-46,8.72231352817145e-20,1.7566215519695883e-41
6.103385212512899e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072737703636,0.11866996303391347,0.022821567649503015,0.0,5.7926345278128465e-31,1.4208936528873613e-18,1.064174737067485e-33,5.7691813230883155e-28,1.0500703777134166e-60,5.386721633156771e-11,1.5057399352255787e-54,5.386720976387472e-11,2.204089383792974e-37,4.487418103583616e-36,4.179773652623403e-49,4.845598336352127e-50,3.269721899134421e-26,7.777286866313052e-37,2.9418359125296164e-09,8.710254847242151e-11,3.491457997772803e-13,4.2864162301245284e-20,1.5923663110832385e-19,3.484326387992808e-13,5.405264992788574e-28,1.126487023230476e-16,1.326408560529266e-16,2.1488717875307668e-17,5.503658287883558e-31,3.5154200934554863e-26,1.7644243290457676e-32,7.358177171930449e-43,1.3348781049264626e-45,1.4322739149867566e-19,7.17933593626153e-41
7.473672561573472e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072730901719,0.11866996236126201,0.0228215676397252,0.0,1.2578782789929422e-30,2.117498179133385e-18,3.703678646422825e-33,1.054057958682341e-27,5.194862343600325e-60,6.596108970485188e-11,4.882584894150385e-54,6.596107991920148e-11,4.874245396172862e-37,9.938130712035153e-36,1.7429299930169855e-48,2.0205054620347643e-49,5.893853440097814e-26,2.24298890628407e-36,3.602315219318468e-09,1.0665817455808809e-10,4.2768153247343544e-13,6.381959991007438e-20,2.3724665188707464e-19,4.2658905445736205e-13,9.741152421690996e-28,1.4740740096082163e-16,2.084794010780079e-16,4.157172384624077e-17,1.582863989891267e-30,6.3414594153971e-26,4.176470324760683e-32,3.068076027109037e-42,5.555267671214613e-45,2.133845231306363e-19,2.0705656969277906e-40
8.843959910634044e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727240998014,0.1186699616886106,0.022821567629947387,0.0,2.3969884996393214e-30,2.954829165297798e-18,1.0129512385123844e-32,1.738271985873704e-27,1.8610772305995235e-59,7.80549632513888e-11,1.2760388324068338e-53,7.805494959837127e-11,9.39979588440821e-37,1.9175031190392384e-35,5.478214934267672e-48,6.350474179898899e-49,9.637192175904821e-26,5.2898518135808e-36,4.262794471186597e-09,1.262138005723553e-10,5.062792839512527e-13,8.897712532710587e-20,3.309934983225023e-19,5.047189887266898e-13,1.5924612079601495e-27,1.8279528080355223e-16,3.003672873804108e-16,7.132977021319276e-17,3.736977826446249e-30,1.037634549826254e-25,8.41736397837352e-32,9.642670956851849e-42,1.7510260147525193e-44,2.97688571109742e-19,4.883269477430369e-40
1.0214247259694617e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072717297884,0.11866996101595925,0.022821567620169573,0.0,4.168881101359752e-30,3.9328893819616625e-18,2.378203527408818e-32,2.6668517429813487e-27,5.484123305947966e-59,9.014883697111617e-11,2.9091126009083046e-53,9.014881880139563e-11,1.6485869757733328e-36,3.364851875420631e-35,1.4456379320638074e-47,1.67576537497101e-48,1.4699846077672239e-25,1.0927942065241504e-35,4.923273668135228e-09,1.4576942651523415e-10,5.849411211439417e-13,1.1832713266363422e-19,4.404732622794354e-19,5.828224510646793e-13,2.428508100988292e-27,2.184578880124582e-16,4.0691832759637732e-16,1.1249411072476505e-16,7.756001284492666e-30,1.583793272557474e-25,1.5208299223686423e-31,2.5444284308864637e-41,4.683376153627761e-44,3.961340581978331e-19,1.0088130874457834e-39
1.2954821957815761e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072703694048,0.1186699596706567,0.02282156760061395,0.0,1.0395295432000629e-29,6.311202986411786e-18,9.708123085374669e-32,5.395123701057876e-27,3.327690597700011e-58,1.14336584929924e-10,1.1539569261170066e-52,1.1433655577901802e-10,4.155643964314028e-36,8.499689025127876e-35,7.220815819647662e-47,8.369650997497401e-48,2.9521381356607055e-25,3.5596598037753845e-35,6.244231897274694e-09,1.8488067818686295e-10,7.424630311750339e-13,1.895694462439349e-19,7.066181707732678e-19,7.389499931022302e-13,4.875099298864767e-27,2.901460335385267e-16,6.588551783897173e-16,2.346247109332394e-16,2.5680585686173016e-29,3.1847588429568004e-25,3.9572059857255124e-31,1.27073578232639e-40,2.4673284033363766e-43,6.354300663701367e-19,3.2861788238962414e-39
1.5695396655936906e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726900902113,0.11866995832535437,0.022821567581058324,0.0,2.1781883191111237e-29,9.252446439115197e-18,2.932556117418058e-31,9.537414637019291e-27,1.3194095479359807e-57,1.3852433358080295e-10,3.4337371052875474e-52,1.3852429085209112e-10,8.766114921783286e-36,1.7974435776959993e-34,2.5150587348275034e-46,2.915031928646012e-47,5.1953050997794265e-25,9.061773542293387e-35,7.565189906738529e-09,2.2399192957305234e-10,9.002591588327752e-13,2.774706195130789e-19,1.0356524239430248e-18,8.949717523285706e-13,8.575934586140648e-27,3.61715649765062e-16,9.53692461733666e-16,4.1924598626040916e-16,6.628701092632519e-29,5.61147374972922e-25,8.44179676836063e-31,4.425562198482679e-40,8.842817141582086e-43,9.312308161906695e-19,8.365756613001684e-39
1.8748059549326628e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726749372113,0.11866995682685343,0.022821567559275762,0.0,4.366175461860628e-29,1.31913638964579e-17,8.49260858868419e-31,1.620392046688005e-26,5.412840644581027e-57,1.6546650927230364e-10,9.836841517036543e-52,1.654664483632106e-10,1.7664574940156302e-35,3.627836058237149e-34,8.668588665837535e-46,1.0046268929952812e-46,8.795814501274702e-25,2.1765092547165116e-34,9.036574282141126e-09,2.6755704932031416e-10,1.0763583847680213e-12,3.94896243838224e-19,1.4761585622382432e-18,1.068636342644445e-12,1.4512549622790972e-26,4.4129141519545706e-16,1.3214200035671634e-15,7.095659574414636e-16,1.6082119358023572e-28,9.513278485606567e-25,1.6917811654928165e-30,1.5250858306443562e-39,3.095225185255431e-42,1.3271857143127169e-18,2.0093917987575523e-38
2.180072244271635e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072659784211,0.11866995532835276,0.0228215675374932,0.0,7.908165882423592e-29,1.782871485778212e-17,2.081866971356827e-30,2.5440777047346603e-26,1.7681224063120286e-56,1.9240868582119508e-10,2.4033169878493566e-51,1.9240860351134215e-10,3.211937503467986e-35,6.599504201326018e-34,2.4586007468756542e-45,2.849114731413822e-46,1.3772974986441224e-24,4.55344886395585e-34,1.0507958384987878e-08,3.1112216871363117e-10,1.2528184910079016e-12,5.327852988899528e-19,1.9946149608329907e-18,1.242169879886372e-12,2.271385491591683e-26,5.207962404646361e-16,1.720992978784377e-15,1.0985329195199722e-15,3.3883217475110007e-28,1.4916395806660032e-24,3.0249941441099437e-30,4.324795681515704e-39,8.791942804589073e-42,1.793134395286133e-18,4.2039420425952534e-38
2.485338533610607e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072644631208,0.11866995382985233,0.02282156751571064,0.0,1.3268878477749765e-28,2.3164497143683563e-17,4.503582909977644e-30,3.766543431850725e-26,4.890236377048513e-56,2.1935086322682568e-10,5.21566652617678e-51,2.1935075629649738e-10,5.40579728162713e-35,1.1103608949346136e-33,6.029970053594323e-45,6.98722603873275e-46,2.0346424014791004e-24,8.589070921733259e-34,1.1979342215278677e-08,3.5468728775310735e-10,1.4296465502123161e-12,6.910334012678339e-19,2.5909818831848103e-18,1.4155724630172345e-12,3.3538685780557345e-26,6.002758387014404e-16,2.144952755221881e-15,1.5934615776898474e-15,6.426565902907711e-28,2.2064775152351745e-24,4.971894070883145e-30,1.0605414883678011e-38,2.1511881617474056e-41,2.3290192633162948e-18,7.9300258704964e-38
2.7906048229495793e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072629478206,0.1186699523313522,0.022821567493928076,0.0,2.0983206156025774e-28,2.919870935144472e-17,8.864458322473005e-30,5.329477471170051e-26,1.1970841471048677e-55,2.4629304148854525e-10,1.035324606157738e-50,2.462929067186885e-10,8.570650408488301e-35,1.7590075583477186e-33,1.3269730234224095e-44,1.5375176983093477e-45,2.8734354191531693e-24,1.4970381598143687e-33,1.3450725773013485e-08,3.9825240643884656e-10,1.6068478721939038e-12,8.695368512244335e-19,3.2652196480645534e-18,1.588844190823003e-12,4.734278550763619e-26,6.797214274493682e-16,2.5877130628079774e-15,2.199848946130826e-15,1.125260862404032e-27,3.1202047092332705e-24,7.66458754680041e-30,2.333514286054843e-38,4.719041977555541e-41,2.934782831001596e-18,1.3822084565272264e-37
3.0958711122885514e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072614325202,0.11866995083285233,0.02282156747214552,0.0,3.165530778204209e-28,3.593135010565262e-17,1.6204927182137596e-29,7.274617449211906e-26,2.6663293610811768e-55,2.732352206057028e-10,1.9161451568459728e-50,2.7323505477792866e-10,1.2958803218913e-34,2.6566904534671625e-33,2.68375787416993e-44,3.109352197115226e-45,3.91541031850517e-24,2.452167065329636e-33,1.4922109058192316e-08,4.4181752477095174e-10,1.7844264807985039e-12,1.0681923522405061e-18,4.017288528030056e-18,1.7619851621661081e-12,6.447979069037689e-26,7.59113433966331e-16,3.044994950541395e-15,2.921895434276637e-15,1.8504897400986067e-27,4.25721434124061e-24,1.1237610753519974e-29,4.718757312609953e-38,9.510089577293648e-41,3.610367571783453e-18,2.2641392312241034e-37
3.401137401627524e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072599172197,0.11866994933435274,0.022821567450362963,0.0,4.594928638569122e-28,4.336241779496112e-17,2.786493796454399e-29,9.643736671964729e-26,5.46894522607591e-55,3.001774005776474e-10,3.344585323458523e-50,3.001772004742313e-10,1.8848437486119228e-34,3.8592255080009705e-33,5.052630785951418e-44,5.853470647242344e-45,5.182222851201856e-24,3.818868946667999e-33,1.6393492070815228e-08,4.853826427495259e-10,1.962385530813172e-12,1.2868969780949901e-18,4.847148770576556e-18,1.9349954759443365e-12,8.530144809926916e-26,8.384424221949324e-16,3.513368147324907e-15,3.762942599852444e-15,2.891812069922702e-27,5.641921546063436e-24,1.5826699739836158e-29,8.88258665729236e-38,1.7849282155577947e-40,4.355715942524389e-18,3.52614546700081e-37
3.7064036909664964e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072584019191,0.11866994783585343,0.022821567428580405,0.0,6.460632343092851e-28,5.149191060215348e-17,4.5627744587827764e-29,1.2478631323447991e-25,1.0554607036441748e-54,3.2711958140372787e-10,5.570787844689295e-50,3.271193438076099e-10,2.655121654126053e-34,5.4288674056496085e-33,8.9998494389583e-44,1.0425579916248318e-44,6.695415721246966e-24,5.707507479047898e-33,1.7864874810882257e-08,5.289477603746712e-10,2.140727272022447e-12,1.5255483407862014e-18,5.7547606187882355e-18,2.1078752310360458e-12,1.1015686378748606e-25,9.177093181516612e-16,3.9902867188509e-15,4.725437320985122e-15,4.335403482103879e-27,7.298756258528403e-24,2.1567692409618595e-29,1.5819545277742044e-37,3.167573906692997e-40,5.170770416109148e-18,5.2701684472049e-37
4.3169362696444407e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725537131755,0.1186699448388556,0.022821567385015284,0.0,1.1830044325748572e-27,6.984616436283388e-17,1.0899465333320075e-28,1.9712906104751744e-25,3.435021511634572e-54,3.81003945615696e-10,1.3838949852038329e-49,3.8100362338564975e-10,4.8786401490406755e-34,9.945647138946165e-33,2.5124506669570075e-43,2.9100305048565185e-44,1.0546566437835538e-23,1.1559725915647806e-32,2.0807639473348885e-08,6.160779945650827e-10,2.498565420233213e-12,2.0622843331326118e-18,7.803080223807567e-18,2.453243460262011e-12,1.733530867261055e-25,1.0760603972570262e-15,4.961984679293319e-15,7.0221490603459195e-15,8.828474232707226e-27,1.1526519131140308e-23,3.7046799409584577e-29,4.414911236682715e-37,8.754832503909048e-40,7.009767821370108e-18,1.0674590703849969e-36
4.8664155904545906e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072526437758,0.11866994214155847,0.022821567345806676,0.0,1.903435032620344e-27,8.875358842967272e-17,2.149932765688259e-28,2.823597138830475e-25,8.651973275022486e-54,4.294998763210923e-10,2.8335911020622053e-49,4.294994669248234e-10,7.872535564545611e-34,1.6004133286526358e-32,5.6088318352995664e-43,6.495541938914628e-44,1.50690961609333e-23,2.0001264293910294e-32,2.345612673742828e-08,6.944952041287428e-10,2.821941194898517e-12,2.612548105776898e-18,9.912079931210916e-18,2.7636293462873158e-12,2.4747665612966036e-25,1.2183790888457307e-15,5.850122594273784e-15,9.519157685470833e-15,1.5339266967615912e-26,1.6507268962154342e-23,5.627319671394035e-29,9.85320025666061e-37,1.9338785476646354e-39,8.902684208179163e-18,1.8470756945457428e-36
5.5763585258390296e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072491197136,0.11866993865657507,0.02282156729514804,0.0,3.270696771561793e-27,1.16533109877036e-16,4.647988487789471e-28,4.247996425459301e-25,2.5094182395369362e-53,4.921580043676235e-10,6.450966123025835e-49,4.921574669323725e-10,1.3576929293043792e-33,2.7496822453005226e-32,1.4059466409695417e-42,1.6279266103931074e-43,2.260019436742526e-23,3.709044937809604e-32,2.687804642193675e-08,7.958124710458196e-10,3.2416101701116155e-12,3.4167931316750454e-18,1.300902684281865e-17,3.164032763303155e-12,3.7074282232927147e-25,1.4019731756796169e-15,7.009251404563052e-15,1.3355015744147593e-14,2.857620877250878e-26,2.4831143182130293e-23,8.985336345076403e-29,2.468939207112259e-36,4.770887188622538e-39,1.1681425627189373e-17,3.4254766748212576e-36
6.215307167685024e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072459480571,0.11866993552009128,0.022821567249555266,0.0,5.03196128061553e-27,1.447644173122092e-16,8.521839824690785e-28,5.881544621696736e-25,5.760202154001377e-53,5.485503235382183e-10,1.2372320903650357e-48,5.485496560125112e-10,2.095397720259686e-33,4.2293564618547164e-32,2.88977939648507e-42,3.3455383628770838e-43,3.120519460148255e-23,6.030297843016641e-32,2.9957772877588876e-08,8.8699800964006e-10,3.6211066178895625e-12,4.229587286207196e-18,1.6154540463421815e-17,3.5237952958730967e-12,5.113874021945743e-25,1.5669303818259865e-15,8.057749636268744e-15,1.7399946799155582e-14,4.6618844325280586e-26,3.437728725036121e-23,1.2977401365365443e-28,5.073028867991276e-36,9.67186280652911e-39,1.4502773103115733e-17,5.569626079185097e-36
6.85425580953102e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072427764001,0.11866993238360868,0.022821567203962494,0.0,7.421911763366778e-27,1.7605545976806528e-16,1.4698029133367108e-27,7.887900338773966e-25,1.2413702845766485e-52,6.04942646424608e-10,2.233637156147159e-48,6.049418347412127e-10,3.100282362513206e-33,6.236150201108726e-32,5.5597799829143645e-42,6.435624936124354e-43,4.173666335191818e-23,9.314744160645077e-32,3.303749813917312e-08,9.781835466899494e-10,4.002303248761854e-12,5.125742669797666e-18,1.9639083336941135e-17,3.8829898269983085e-12,6.832850736355567e-25,1.7316259370726524e-15,9.108216848399312e-15,2.200845145577208e-14,7.221831937376822e-26,4.610223836714464e-23,1.8012954998484603e-28,9.756786000521959e-36,1.8274173057570473e-38,1.7627190455847927e-17,8.603741258647338e-36
7.493204451377015e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072396047426,0.11866992924712724,0.02282156715836972,0.0,1.0569017276515248e-26,2.1040622094472783e-16,2.401118727274963e-27,1.030536647251803e-24,2.4536783981062965e-52,6.613349730208707e-10,3.8140881101292975e-48,6.61334003118603e-10,4.428351626959554e-33,8.877200393456912e-32,9.992031344759142e-42,1.1564392069677802e-42,5.438204643580141e-23,1.3790542978517895e-31,3.61172222066899e-08,1.0693690821963792e-09,4.38519915103063e-12,6.104368542498092e-18,2.3462292837252227e-17,4.2416172562997085e-12,8.894095502707778e-25,1.8960619055021012e-15,1.0158882967248602e-14,2.7181404910022522e-14,1.0718210165317985e-25,6.022999345933827e-23,2.421117720812876e-28,1.7529096556943048e-35,3.2373624028006424e-38,2.1054154651365458e-17,1.273874342310308e-35
