Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63)
2.9204686840407314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422379713217791,0.08489502289203317,0.00933414490560703,0.0,0.004018518550605507,0.046533877006529285,0.02291573954252492,4.7771361920377105e-05,1.3001239545022416e-10,0.002036073256142601,5.5216601410284744e-11,0.0005093412569163274,2.8695342267913285e-09,7.840555119305052e-06,2.1227366142055794e-09,1.253158796731984e-10,1.4647201739888577e-05,1.789788376969755e-05,0.006090838214029624,1.0822748198897565e-05,0.0005029187643016071,1.3129641066902312e-08,4.728121572609868e-09,4.051864742059094e-08,1.8018433634342646e-07,2.2021716735416328e-08,0.00012363297065152133,0.0024079938393766903,3.5967735964925277e-07,0.0009302431246458854,6.301329950726208e-09,2.8323759586530108e-05,7.09019585431285e-08,6.640927071794446e-06,1.1850216359173763e-10,1.1675802785285537e-10,2.031260597009211e-06,1.316111157545479e-07,5.04377118447304e-12,8.677012873388595e-11
2.923140701054146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44223174739933,0.08487475172052532,0.009326523388469522,0.0,0.004018337410405348,0.04657715922643207,0.02293122722749343,4.775008935807316e-05,1.3033138855486407e-10,0.0020356242593079685,5.520154303789448e-11,0.0005094342011028734,2.869404242375553e-09,7.829981892587773e-06,2.1245587353508224e-09,1.2538580438437762e-10,1.4635396780038507e-05,1.7914578167012003e-05,0.006089298778833351,1.0785662107405667e-05,0.0005031294529477479,1.3090783933929946e-08,4.7232191671374956e-09,4.053865306659666e-08,1.8017367260032858e-07,2.2098899889003892e-08,0.00012401292071333414,0.0024143486754404394,3.5991017786946323e-07,0.0009310959426592364,6.299851711838071e-09,2.8350179254421468e-05,7.094887949534813e-08,6.6366581690267016e-06,1.1863021561113715e-10,1.1681117422769868e-10,2.033146065388137e-06,1.3155065590798367e-07,5.0484047527279444e-12,8.665189690025085e-11
2.9258127180675604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44222551646687974,0.08485448546434225,0.009318908273060157,0.0,0.004018155591575566,0.046620431453272215,0.02294670257359664,4.772882913049751e-05,1.3065077941089243e-10,0.0020351754174407245,5.51864998403131e-11,0.00050952708714906,2.8692747541454907e-09,7.819432226634533e-06,2.126379993243345e-09,1.2545562712771282e-10,1.4623607690233846e-05,1.793126981139738e-05,0.006087759639510924,1.0748748877261324e-05,0.0005033399826842122,1.3052091880120545e-08,4.718322064933084e-09,4.0558742985664054e-08,1.801629758271877e-07,2.2176237472447233e-08,0.0001243934446589204,0.0024207098770726676,3.6014279404701813e-07,0.000931948521650347,6.2983738918096724e-09,2.8376594565775016e-05,7.099575979753095e-08,6.632391113207657e-06,1.1875823326929518e-10,1.1686423185782108e-10,2.0350311170264995e-06,1.3149022961312666e-07,5.053037332684617e-12,8.653392772493338e-11
2.928484735080975e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422192785333485,0.08483422412243527,0.00931129955411214,0.0,0.004017973096589848,0.04666369368674163,0.02296216559005759,4.7707581225595826e-05,1.309705678634189e-10,0.00203472673044138,5.517147180400091e-11,0.0005096199151274611,2.8691457621204257e-09,7.80890604667059e-06,2.1282003879259083e-09,1.2552534799635496e-10,1.4611834416811258e-05,1.79479587183704e-05,0.0060862207961655725,1.0712007472681e-05,0.0005035503537057106,1.301356397813694e-08,4.7134302600754036e-09,4.0578917262607754e-08,1.801522461400807e-07,2.225372952933912e-08,0.00012477454226887243,0.0024270774363297147,3.603752083331518e-07,0.0009328008615989813,6.2968964905061166e-09,2.840300554514806e-05,7.10425994789713e-08,6.628125906065192e-06,1.188862165094988e-10,1.169172008440381e-10,2.0369157536345507e-06,1.314298368407201e-07,5.0576689286268194e-12,8.641622037674113e-11
2.9311567520943893e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422130336076477,0.08481396769375618,0.009303697226362382,0.0,0.004017789927909259,0.04670694592654287,0.0229776162860963,4.7686345631370554e-05,1.312907537570609e-10,0.002034278198211176,5.5156458915547365e-11,0.0005097126851104937,2.8690172663239123e-09,7.798403278164305e-06,2.130019919442548e-09,1.2559496708343366e-10,1.4600076906449866e-05,1.7964644903477686e-05,0.006084682248900279,1.0675436865526138e-05,0.0005037605662061112,1.2975199300312483e-08,4.708543746650421e-09,4.059917598177706e-08,1.801414836545227e-07,2.2331376102674476e-08,0.00012515621332343736,0.0024334513452698814,3.606074208696138e-07,0.0009336529624851862,6.295419507794295e-09,2.8429412217143197e-05,7.108939856898063e-08,6.6238625493182224e-06,1.1901416527419368e-10,1.169700812871196e-10,2.0387999769258093e-06,1.3136947756165577e-07,5.062299544846937e-12,8.629877402714683e-11
2.9335615674064625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220740720356944,0.08479574110788882,0.009296860591515172,0.0,0.004017624502111591,0.04674586439754024,0.022991511386188018,4.766724411232569e-05,1.3157926074467313e-10,0.0020338746514505643,5.514296025637792e-11,0.0005097961285689055,2.8689020444055067e-09,7.788970741900128e-06,2.131656759838059e-09,1.2565753731552187e-10,1.4589508580745884e-05,1.7979660155751606e-05,0.006083297809594894,1.0642668507238884e-05,0.0005039496220816878,1.2940809888885909e-08,4.704150403861564e-09,4.061748109653716e-08,1.801317694698522e-07,2.240139016536691e-08,0.0001255002073846342,0.0024391932857340333,3.6081623977801007e-07,0.0009344196488681282,6.294090581140989e-09,2.84531745595023e-05,7.113148306852597e-08,6.620027111747575e-06,1.1912928963192037e-10,1.170175980647518e-10,2.0404954259209556e-06,1.3131518282336574e-07,5.066466265336565e-12,8.61932947837175e-11
2.9359663827185357e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220177514952796,0.08477751850012376,0.009290029125446908,0.0,0.004017458534380912,0.04678477477323171,0.023005396520920533,4.7648152546589464e-05,1.3186808941936683e-10,0.002033471229902566,5.5129473846619616e-11,0.0005098795251621618,2.868787224478188e-09,7.77955705475065e-06,2.133292901139721e-09,1.2572002524782185e-10,1.4578952941812078e-05,1.799467322730474e-05,0.006081913610272317,1.0610036929334787e-05,0.0005041385498536268,1.2906551282917639e-08,4.699761338050161e-09,4.063585473900166e-08,1.8012202889494237e-07,2.2471529451945083e-08,0.00012584466559515845,0.002444940357225501,3.6102489549674984e-07,0.0009351861415804163,6.292761993346489e-09,2.8476933450852147e-05,7.117353473408816e-08,6.616193175622858e-06,1.192443859719542e-10,1.1706504327739006e-10,2.0421905427739e-06,1.3126091517021057e-07,5.0706321988752265e-12,8.608802568005855e-11
2.938371198030609e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421961374520012,0.08475929986969767,0.009283202824328521,0.0,0.004017292026485473,0.046823677053422046,0.02301927169700887,4.762907092553222e-05,1.3215723966685052e-10,0.002033067933496675,5.511599967676174e-11,0.0005099628749427211,2.8686728065680898e-09,7.770162162885698e-06,2.13492834338225e-09,1.2578243094817982e-10,1.4568409951477428e-05,1.8009684129531322e-05,0.0060805296510071305,1.0577541397914742e-05,0.0005043273496627588,1.2872422821537965e-08,4.695376544921839e-09,4.065429697029533e-08,1.8011226201282634e-07,2.2541793993110735e-08,0.0001261895877929029,0.0024506925539601364,3.6123338813165144e-07,0.0009359524406080848,6.291433744317774e-09,2.8500688909224644e-05,7.121555358701848e-08,6.612360742178618e-06,1.1935945425056022e-10,1.171124169983711e-10,2.0438853287406424e-06,1.3120667458127363e-07,5.074797348609245e-12,8.598296611777377e-11
2.940776013342682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219049411746114,0.08474108521584764,0.009276381684333384,0.0,0.0040171249801854506,0.046862571237922764,0.023033136921166018,4.760999924056055e-05,1.3244671137251346e-10,0.00203266476216285,5.510253773737659e-11,0.0005100461779629387,2.8685587907041715e-09,7.760786012633526e-06,2.1365630866011742e-09,1.2584475448442718e-10,1.455787957178837e-05,1.8024692873844872e-05,0.00607914593187375,1.0545181183925923e-05,0.0005045160216496248,1.2838423848698114e-08,4.690996020187633e-09,4.0672807851490357e-08,1.8010246890617002e-07,2.2612183819430042e-08,0.00012653497381529485,0.002456449870155373,3.614417177894031e-07,0.0009367185459373504,6.290105833963138e-09,2.8524440952682384e-05,7.125753964866271e-08,6.608529812643578e-06,1.194744944249109e-10,1.171597193009905e-10,2.045579785079358e-06,1.311524610357332e-07,5.078961717690478e-12,8.587811550023115e-11
2.943180828654755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421848451523745,0.08472287453781083,0.009269565701637287,0.0,0.004016957397233005,0.0469014573265521,0.023046992200102933,4.759093748311723e-05,1.3273650442142582e-10,0.0020322617158315117,5.508908801911925e-11,0.0005101294342750662,2.86844517691819e-09,7.751428550480548e-06,2.138197130832845e-09,1.259069959243809e-10,1.4547361765007177e-05,1.8039699471678347e-05,0.006077762452946443,1.0512955563128568e-05,0.0005047045659545333,1.2804553712513497e-08,4.686619759563836e-09,4.069138744355561e-08,1.80092649657276e-07,2.268269896127235e-08,0.00012688082349925314,0.0024622123000302798,3.616498845766783e-07,0.0009374844575546106,6.288778262192128e-09,2.854818959931875e-05,7.129949294036336e-08,6.604700388240649e-06,1.1958950645233083e-10,1.172069502585048e-10,2.0472739130504027e-06,1.3109827451286158e-07,5.083125309276309e-12,8.577347323255635e-11
2.9455856439668283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421791905632016,0.08470466783482476,0.00926275487241848,0.0,0.004016789279372324,0.046940335319134927,0.02306083754052853,4.757188564468086e-05,1.3302661869834005e-10,0.0020318587944335347,5.507565051272702e-11,0.0005102126439312523,2.8683319652446793e-09,7.742089723071078e-06,2.1398304761144325e-09,1.2596915533584312e-10,1.453685649361025e-05,1.805470393448418e-05,0.006076379214299312,1.0480863816057271e-05,0.0005048929827175084,1.2770811765219178e-08,4.682247758772005e-09,4.071003580735221e-08,1.8008280434808453e-07,2.2753339448818255e-08,0.0001272271366812244,0.0024679798378055436,3.618578886001278e-07,0.0009382501754464426,6.287451028915522e-09,2.857193486725796e-05,7.134141348345927e-08,6.600872470186945e-06,1.197044902902451e-10,1.1725410994413076e-10,2.0489677139163205e-06,1.310441149920242e-07,5.087288126529685e-12,8.566903872162924e-11
2.9479904592789015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421735303563977,0.0846864651061273,0.00925594919285763,0.0,0.0040166206283396766,0.04697920521550281,0.023074672949149663,4.755284371676572e-05,1.3331705408769133e-10,0.002031455997900248,5.506222520901918e-11,0.0005102958069835421,2.868219155720948e-09,7.732769477207051e-06,2.1414631224839187e-09,1.2603123278660114e-10,1.4526363720286553e-05,1.8069706273734354e-05,0.006074996216006312,1.0448905227980496e-05,0.0005050812720783163,1.2737197363143681e-08,4.677880013538928e-09,4.072875300363482e-08,1.8007293306017724e-07,2.2824105312053072e-08,0.00012757391319715588,0.002473752477703502,3.6206572996638463e-07,0.0009390156995996029,6.286124134045336e-09,2.859567677465515e-05,7.138330129928602e-08,6.597046059693796e-06,1.1981944589623933e-10,1.1730119843104573e-10,2.050661188941854e-06,1.3098998245267955e-07,5.091450172619121e-12,8.556481137608128e-11
2.9503952745909746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421678645384124,0.08466826635095645,0.00924914865913784,0.0,0.00401645144586346,0.04701806701549389,0.02308849843267113,4.753381169092155e-05,1.3360781047359852e-10,0.0020310533261634297,5.5048812098896505e-11,0.0005103789234838767,2.8681067483870778e-09,7.723467759847759e-06,2.143095069980094e-09,1.2609322834442718e-10,1.4515883407935939e-05,1.8084706500920475e-05,0.006073613458141234,1.0417079088863268e-05,0.0005052694341764576,1.2703709866673242e-08,4.673516519596609e-09,4.074753909305159e-08,1.800630358747781e-07,2.289499658077158e-08,0.00012792115288251472,0.002479530213948143,3.6227340878206155e-07,0.0009397810300010272,6.284797577494806e-09,2.8619415339696516e-05,7.142515640917564e-08,6.593221157966763e-06,1.1993437322801614e-10,1.1734821579238745e-10,2.0523543393939424e-06,1.3093587687437824e-07,5.0956114507187185e-12,8.546079060629237e-11
2.952800089903048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421621931156895,0.08465007156855049,0.009242353267444653,0.0,0.004016281733664238,0.04705692071895285,0.023102313997795672,4.751478955873327e-05,1.3389888773986486e-10,0.0020306507791553042,5.5035411173340976e-11,0.0005104619934840959,2.8679947432858986e-09,7.714184518109587e-06,2.144726318642558e-09,1.2615514207707838e-10,1.4505415519667564e-05,1.8099704627553812e-05,0.006072230940777721,1.0385384693332075e-05,0.0005054574691511779,1.2670348640224937e-08,4.669157272682265e-09,4.076639413614401e-08,1.8005311287275587e-07,2.2966013284576034e-08,0.0001282688555722806,0.002485313040765116,3.624809251537518e-07,0.0009405461666378281,6.283471359178371e-09,2.864315058059937e-05,7.14669788344566e-08,6.589397766205649e-06,1.200492722434148e-10,1.1739516210125377e-10,2.0540471665417385e-06,1.3088179823676278e-07,5.0997719640081895e-12,8.535697582438808e-11
2.957609720527194e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421508334817775,0.0846136939189879,0.009228777894892412,0.0,0.0040159407269402024,0.047134603835685816,0.02312991539965458,4.747677494183896e-05,1.344820044471154e-10,0.0020298460590562496,5.5008645840262874e-11,0.0005106279941910321,2.8677719399666843e-09,7.69567325074589e-06,2.147986719628786e-09,1.262787243378091e-10,1.448451686885125e-05,1.8129694625305943e-05,0.0060694666278491615,1.0322388334622614e-05,0.0005058331582860156,1.2604002475028315e-08,4.660451502912312e-09,4.080431132498769e-08,1.8003318974055414e-07,2.3108423114895695e-08,0.0001289656493025455,0.002496893943027073,3.628954709914469e-07,0.0009420758585668967,6.280819936911572e-09,2.8690611163015068e-05,7.155052571648859e-08,6.581755517351715e-06,1.20278985157089e-10,1.1748884185375304e-10,2.0574318560121396e-06,1.3077372170261272e-07,5.108090708903681e-12,8.514996188144417e-11
2.9624193511513404e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421394515061016,0.08457733215135115,0.009215223044733862,0.0,0.004015597621777357,0.04721225456458912,0.023157477208306666,4.743879979945849e-05,1.3506640327358885e-10,0.0020290418370696836,5.498192913924973e-11,0.0005107938095170206,2.8675507461607743e-09,7.677235255178275e-06,2.1512443257754833e-09,1.2640198011054468e-10,1.4463667476837079e-05,1.8159676359476655e-05,0.006066703277806647,1.0259910600713515e-05,0.0005062083405915633,1.2538153862329633e-08,4.65176267023033e-09,4.084250505236035e-08,1.8001316430350006e-07,2.3251335036005473e-08,0.00012966429305816471,0.002508495138328341,3.6330936833182005e-07,0.0009436047752872352,6.278169866584325e-09,2.8738058668267054e-05,7.163394211593833e-08,6.574119322615866e-06,1.2050858430259445e-10,1.1758223827252764e-10,2.060815267550692e-06,1.3066575268917755e-07,5.116406432855956e-12,8.494376487904801e-11
2.9672289817754868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421280472400129,0.08454098625955586,0.009201688686540862,0.0,0.00401525243166324,0.04728987290465281,0.023184999477298716,4.740086406551722e-05,1.3565208327843376e-10,0.0020282381126691435,5.495526100104125e-11,0.0005109594398731033,2.8673311623091752e-09,7.658870113964673e-06,2.1544991374282957e-09,1.26524909936788e-10,1.4442867055873304e-05,1.818964992287047e-05,0.006063940891233723,1.0197946012736518e-05,0.0005065830171724138,1.2472797859437078e-08,4.643090740719939e-09,4.0880975798744296e-08,1.7999303719597353e-07,2.3394749277846528e-08,0.00013036478550169792,0.0025201165805352524,3.6372261802689785e-07,0.0009451329167020663,6.275521147554768e-09,2.8785493243224377e-05,7.1717228203304e-08,6.566489191390787e-06,1.207380693473527e-10,1.1767535194091948e-10,2.064197411390798e-06,1.3055789103683476e-07,5.124719161506076e-12,8.473838017672999e-11
2.972038612399633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421166207347748,0.08450465623752171,0.009188174789924146,0.0,0.004014905169964594,0.04736745885496838,0.023212482260143736,4.736296767448338e-05,1.362390435158266e-10,0.002027434885334988,5.492864135764016e-11,0.0005111248856687039,2.867113188896144e-09,7.640577412149632e-06,2.1577511549455606e-09,1.2664751435778991e-10,1.4422115321408263e-05,1.8219615408612473e-05,0.006061179468711481,1.013648916297524e-05,0.0005069571891290521,1.240792958525165e-08,4.6344356805466305e-09,4.091972404290693e-08,1.7997280904687167e-07,2.3538666067316083e-08,0.00013106712528809835,0.0025317582235418763,3.6413522092837744e-07,0.0009466602827173832,6.272873779199447e-09,2.8832915035263416e-05,7.180038414902438e-08,6.55886513297843e-06,1.2096743996086626e-10,1.177681834416237e-10,2.0675782978018385e-06,1.3045013658737187e-07,5.133028920586312e-12,8.45338031616526e-11
2.9768482430237794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442105172041564,0.08446834207917221,0.009174681324533312,0.0,0.004014555849928795,0.047445012414727705,0.02323992561032073,4.732511056136115e-05,1.3682728303499767e-10,0.002026632154554302,5.490207014230051e-11,0.0005112901473116348,2.8668968264489126e-09,7.622356737255112e-06,2.1610003786982257e-09,1.267697939145453e-10,1.4401411992042629e-05,1.8249572910150216e-05,0.0060584190108185524,1.0075534713769347e-05,0.0005073308575578692,1.234354421934607e-08,4.625797455957309e-09,4.0958750261898904e-08,1.7995248047967414e-07,2.368308562827683e-08,0.00013177131106476437,0.0025434200212703685,3.645471778876262e-07,0.0009481868732419238,6.270227760913037e-09,2.8880324192270822e-05,7.188341012347841e-08,6.551247156590469e-06,1.2119669581470974e-10,1.1786073335668617e-10,2.0709579370893894e-06,1.3034248918396747e-07,5.141335735920672e-12,8.433002924850911e-11
2.9816578736479257e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442093701211471,0.08443204377843473,0.009161208260056786,0.0,0.004014204484685279,0.047522533583221865,0.023267329581274476,4.728729266168404e-05,1.374168008802559e-10,0.002025829919820794,5.4875547289516035e-11,0.0005114552252081065,2.8666820755374156e-09,7.604207679271226e-06,2.16424680906977e-09,1.2689174914779017e-10,1.4380756789482499e-05,1.8279522521255653e-05,0.006055659518131139,1.0015077396431969e-05,0.0005077040235511882,1.227963700105301e-08,4.617176033279837e-09,4.099805493105105e-08,1.799320521125066e-07,2.3828008181563897e-08,0.0001324773414715833,0.0025551019276713297,3.649584897556748e-07,0.0009497126881871481,6.2675830921080325e-09,2.8927720862646677e-05,7.196630629698391e-08,6.5436352713487345e-06,1.2142583658251924e-10,1.1795300226749995e-10,2.0743363395954277e-06,1.3023494867117355e-07,5.1496396334254105e-12,8.412705387942085e-11
