Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C2H6(343),C6H8(56),C6H7X(481),C6H8(455),C6H7X(480),C6H7X(479),C6H7X(636),C6H7X(635),C6H7X(634),C6H9X(441),C8H10(458),SX(1061),SX(1060),SX(1059),SX(1058),SX(1056),SX(1055),SX(931),C8H10(459),SX(1750),SX(1922)
1.5154082813308903e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22419479662481637,0.64499969317915107,2.8095831770740125e-12,0.0,7.8548153357584879e-12,1.0275125948039543e-33,0.0,0.0,0.0,0.0,0.0,0.036990240905811447,0.00042787370455325217,0.0004234526978516056,4.4660571642451976e-08,0.011433449316476369,1.9180594150809968e-06,8.7461231236630481e-08,2.6200577722337529e-11,8.9078406021435714e-06,1.5074585260239638e-05,2.309143992466637e-05,2.6682204416252987e-09,2.3975238394623809e-09,0.00023790789494957006,1.5481153220490793e-15,7.5017257201807901e-09,1.1235964361911163e-12,1.1235964366841654e-12,1.1235964366841652e-12,2.1992473548916528e-07,7.1093161855977797e-10,1.2096631118246621e-07,6.0888832540594272e-16,5.8068439799381711e-10,3.2799692791422969e-14,1.7393115907387337e-13
1.5255288709192557e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22410743002360062,0.64495504957904926,2.8373994880474034e-12,0.0,7.9002018063033473e-12,1.0297871443923902e-33,0.0,0.0,0.0,0.0,0.0,0.037057669337170501,0.00042673302903855747,0.00042438027123437879,4.464215388611241e-08,0.011452775457699609,1.9343320809581223e-06,8.7748525561468148e-08,2.6218366079561396e-11,8.9077204048850937e-06,1.5193391792878163e-05,2.3140053314524262e-05,2.6612549137584079e-09,2.3917060972875071e-09,0.00023949132301809032,1.5506247999203227e-15,7.5111734766292452e-09,1.1220894107008117e-12,1.1220894111923046e-12,1.1220894111923026e-12,2.2108814107470072e-07,7.1127569844179472e-10,1.2168986002465765e-07,6.1289843936780672e-16,5.8481800085245422e-10,3.2996094417753088e-14,1.7471431681151805e-13
1.535649460507621e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22402051736994524,0.64491063115729175,2.8653016241660776e-12,0.0,7.9455372769560969e-12,1.0320517689527239e-33,0.0,0.0,0.0,0.0,0.0,0.037124752234333112,0.00042560250454462371,0.00042530959994266241,4.4624444994903458e-08,0.011471984731674725,1.9506318483189616e-06,8.803456797186436e-08,2.6235941586366465e-11,8.9075872956769236e-06,1.531245272371701e-05,2.318800338825164e-05,2.6543471570223221e-09,2.3859342967420102e-09,0.0002410734603517789,1.553118635904046e-15,7.5206925652425039e-09,1.1206116036361233e-12,1.1206116041260673e-12,1.1206116041260869e-12,2.2225211337757016e-07,7.1162846373668338e-10,1.2241453731010905e-07,6.1690490475988034e-16,5.8895139374244861e-10,3.3192188882382472e-14,1.7549504256611537e-13
1.5457700500959862e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22393405345655734,0.64486643537549437,2.8932892187372504e-12,0.0,7.9908220451556677e-12,1.0343065772335272e-33,0.0,0.0,0.0,0.0,0.0,0.03719149355233109,0.00042448197539503486,0.00042624061873855614,4.4607427628554554e-08,0.011491078538390541,1.9669585668695236e-06,8.8319350370947992e-08,2.6253301319989811e-11,8.907441560695412e-06,1.5431764870830512e-05,2.3235296680461364e-05,2.6474963427505418e-09,2.3802078042748956e-09,0.00024265431154632037,1.555597019393209e-15,7.5302811099932638e-09,1.1191623543239748e-12,1.1191623548124207e-12,1.1191623548124211e-12,2.234166662381458e-07,7.119896896609334e-10,1.2314034847833517e-07,6.2090773582100776e-16,5.9308457885808742e-10,3.338797834709235e-14,1.7627336035034915e-13
1.5558906396843515e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22384803316906621,0.64482245973984176,2.9213619086411377e-12,0.0,8.0360564047429037e-12,1.0365516760882571e-33,0.0,0.0,0.0,0.0,0.0,0.037257897175716349,0.00042337128929548906,0.00042717326427984701,4.4591084946017276e-08,0.01151005825208502,1.9833120880588357e-06,8.860286512795137e-08,2.6270442552017634e-11,8.907283478657377e-06,1.5551325080280349e-05,2.3281939649165629e-05,2.640701659157807e-09,2.3745259987970979e-09,0.0002442338811724737,1.5580601362774087e-15,7.5399372861017592e-09,1.1177410206156035e-12,1.1177410211025689e-12,1.117741021102555e-12,2.2458181313976708e-07,7.1235915770719502e-10,1.2386729880269641e-07,6.2490694669568204e-16,5.97217558354008e-10,3.3583464944332561e-14,1.7704929377317392e-13
1.566011229272717e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22376245148377316,0.64477870180002594,2.9495193342742377e-12,0.0,8.0812406460328595e-12,1.0387871705204182e-33,0.0,0.0,0.0,0.0,0.0,0.037323966920265121,0.00042227029723882728,0.00042810747505660446,4.4575400588284197e-08,0.011528925221885368,1.9996922650477467e-06,8.8885105061096634e-08,2.628736273989274e-11,8.9071133210587419e-06,1.5671130225860277e-05,2.3327938677045986e-05,2.6339623108954015e-09,2.3688882713645858e-09,0.00024581217377600567,1.5605081690302852e-15,7.549659318363855e-09,1.1163469782552916e-12,1.1163469787407695e-12,1.1163469787407834e-12,2.2574756721865312e-07,7.1273665543546898e-10,1.2459539339512791e-07,6.2890255143443386e-16,6.0135033434603622e-10,3.3778650777811399e-14,1.7782286604941114e-13
1.5761318188610822e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22367730346546946,0.64473515914821522,2.977761139493886e-12,0.0,8.1263750558792669e-12,1.0410131637274418e-33,0.0,0.0,0.0,0.0,0.0,0.037389706534630023,0.0004211788534139314,0.00042904319133025372,4.45603586619948e-08,0.011547680772427847,2.0160989526784752e-06,8.9166063421182047e-08,2.6304059518847901e-11,8.90693135240392e-06,1.5791177208843209e-05,2.3373300072692986e-05,2.6272775186236659e-09,2.3632940248732975e-09,0.00024738919387763756,1.5629412967940924e-15,7.5594454795440449e-09,1.1149796202781598e-12,1.1149796207622006e-12,1.1149796207622006e-12,2.2691394127348419e-07,7.1312197627257862e-10,1.2532463721070866e-07,6.3289456399422481e-16,6.0548290891201058e-10,3.3973537923056729e-14,1.7859410000889314e-13
1.5862524084494476e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22359258426532241,0.64469182941805603,3.0060869715640093e-12,0.0,8.171459917730515e-12,1.0432297571431791e-33,0.0,0.0,0.0,0.0,0.0,0.037455119701941736,0.00042009681511678506,0.00042998035507503724,4.4545943723472889e-08,0.011566326204458448,2.0325320074449081e-06,8.9445733875847754e-08,2.6320530694103674e-11,8.9067378304265057e-06,1.5911462957730485e-05,2.341803007181719e-05,2.6206465185950807e-09,2.3577426737596755e-09,0.00024896494597300626,1.5653596954617464e-15,7.56929408882984e-09,1.1136383564284702e-12,1.113638356911094e-12,1.1136383569110788e-12,2.2808094777467019e-07,7.1351491931945095e-10,1.2605503505208156e-07,6.3688299823886967e-16,6.0961528409258555e-10,3.4168128427970853e-14,1.7936301810529585e-13
1.596372998037813e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22350828911882539,0.64464871028370474,3.0344964811020839e-12,0.0,8.2164955116982417e-12,1.045437050479042e-33,0.0,0.0,0.0,0.0,0.0,0.037520210041361572,0.00041902404266486144,0.00043091890992179549,4.4532140763540085e-08,0.011584862795414678,2.0489912874636019e-06,8.9724110494494902e-08,2.6336774233494464e-11,8.9065330063014784e-06,1.6031984428003507e-05,2.3462134838431477e-05,2.6140685622505227e-09,2.3522336437120528e-09,0.00025053943453263826,1.5677635377562599e-15,7.5792035103463982e-09,1.1123226126007835e-12,1.1123226130819807e-12,1.1123226130819952e-12,2.2924859887331126e-07,7.1391528916600989e-10,1.2678659157372427e-07,6.4086786793949718e-16,6.1374746189201014e-10,3.436242431337934e-14,1.8012964242493674e-13
1.6064935876261783e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22342441334380828,0.64460579945888574,3.0629893220272422e-12,0.0,8.2614821146180118e-12,1.047635141764072e-33,0.0,0.0,0.0,0.0,0.0,0.037584981109588425,0.0004179603993150914,0.00043185880110389099,4.4518935193043069e-08,0.011603291799989477,2.0654766524454885e-06,9.0001187733802989e-08,2.6352788260471328e-11,8.9063171248494034e-06,1.6152738601877563e-05,2.3505620466006162e-05,2.6075429158315375e-09,2.3467663713933025e-09,0.00025211266400193528,1.5701529933076527e-15,7.5891721517274315e-09,1.111031830307171e-12,1.1110318307869911e-12,1.1110318307869921e-12,2.3041690640986661e-07,7.1432289571318307e-10,1.275193112860815e-07,6.4484918677500928e-16,6.1787944427889439e-10,3.4556427573548483e-14,1.8089399469513911e-13
1.6166141772145436e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22334095233850887,0.64456309469597961,3.0915651515094987e-12,0.0,8.3064200001004859e-12,1.0498241273837561e-33,0.0,0.0,0.0,0.0,0.0,0.037649436402320012,0.00041690575118354605,0.00043279997540517079,4.4506312828694289e-08,0.011621614450677999,2.0819879636682397e-06,9.0276960423818e-08,2.6368571047298298e-11,8.9060904247330911e-06,1.6273722488057975e-05,2.3548492978597741e-05,2.6010688600014752e-09,2.3413403041676467e-09,0.00025368463880117212,1.5725282287276193e-15,7.5991984627395843e-09,1.1097654661615477e-12,1.1097654666400109e-12,1.1097654666399958e-12,2.3158588192254592e-07,7.1473755400168194e-10,1.2825319855956273e-07,6.4882696833255057e-16,6.2201123318696292e-10,3.4750140176697759e-14,1.8165609629229912e-13
1.626734766802909e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22325790157970024,0.64452059378513626,3.1202236299200536e-12,0.0,8.3513094385962186e-12,1.0520041021176166e-33,0.0,0.0,0.0,0.0,0.0,0.037713579355671531,0.00041585996716809488,0.00043374238110990051,4.449425987960748e-08,0.011639831958307992,2.098525083949274e-06,9.0551423754592113e-08,2.6384121008624467e-11,8.9058531386470406e-06,1.639493312149858e-05,2.3590758331952205e-05,2.5946456894783038e-09,2.335954899837353e-09,0.0002552553633255042,1.5748894076819551e-15,7.6092809339579982e-09,1.1085229913835018e-12,1.108522991860597e-12,1.1085229918606105e-12,2.3275553665543257e-07,7.1515908404724892e-10,1.2898825762841236e-07,6.5280122610803122e-16,6.2614283051577086e-10,3.4943564065512023e-14,1.8241596824995608e-13
1.6368553563912743e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22317525662087168,0.64447829455341477,3.1489644207826508e-12,0.0,8.3961506974514411e-12,1.0541751591758887e-33,0.0,0.0,0.0,0.0,0.0,0.037777413347553503,0.00041482291887435797,0.00043468596795456977,4.4482762934470668e-08,0.011657945512554162,2.1150878776193973e-06,9.0824573263343808e-08,2.6399436695386964e-11,8.9056054934998945e-06,1.651636756316235e-05,2.3632422414583455e-05,2.5882727126823139e-09,2.3306096263901175e-09,0.00025682484194498558,1.5772366909606616e-15,7.6194180954908395e-09,1.1073038913255144e-12,1.1073038918012889e-12,1.1073038918012893e-12,2.3392588156634875e-07,7.1558731068212738e-10,1.2972449259445541e-07,6.5677197350663233e-16,6.302742381314204e-10,3.5136701157618015e-14,1.8317363126643518e-13
1.6469759459796396e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22309301309046514,0.64443619486394621,3.1777871907259732e-12,0.0,8.4409440409554546e-12,1.0563373902350989e-33,0.0,0.0,0.0,0.0,0.0,0.037840941699008354,0.00041379448054302848,0.00043563068708150817,4.447180894895999e-08,0.011675956282437215,2.1316762104970565e-06,9.1096404822123528e-08,2.6414516788866668e-11,8.9053477105902165e-06,1.663802289978439e-05,2.3673491048827606e-05,2.581949251391204e-09,2.3253039617494668e-09,0.0002583930790045961,1.5795702365460714e-15,7.6296085157510579e-09,1.10610766501453e-12,1.1061076654890017e-12,1.1061076654889888e-12,2.3509692733447124e-07,7.1602206340248973e-10,1.3046190743072332e-07,6.6073922384331081e-16,6.3440545786726247e-10,3.5329553346056269e-14,1.8392910571223291e-13
1.657096535568005e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22301116669016194,0.64439429261512227,3.2066916094370278e-12,0.0,8.4856897304015316e-12,1.0584908854724444e-33,0.0,0.0,0.0,0.0,0.0,0.037904167675508464,0.00041277452897992429,0.00043657649099424921,4.4461385233789131e-08,0.011693865416808006,2.1482899498631728e-06,9.1366914625965454e-08,2.6429360095081579e-11,8.905080005775888e-06,1.6759896243637187e-05,2.3713969991873832e-05,2.5756746404058111e-09,2.3200373935343326e-09,0.00025996007882427767,1.5818901996789901e-15,7.6398508002734342e-09,1.1049338247108172e-12,1.1049338251839774e-12,1.1049338251839893e-12,2.362686843677064e-07,7.1646317622156234e-10,1.3120050598496489e-07,6.6470299034336935e-16,6.3853649152456007e-10,3.5522122499761666e-14,1.846824116374244e-13
1.6672171251563703e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22292971319321764,0.64435258573980603,3.2356773496155039e-12,0.0,8.5303880241378908e-12,1.0606357335993906e-33,0.0,0.0,0.0,0.0,0.0,0.037967094488217688,0.0004117629434889573,0.00043752333351452019,4.4451479443302425e-08,0.011711674044817426,2.1649289644365708e-06,9.1636099181485308e-08,2.6443965539458347e-11,8.9048025896373887e-06,1.6881984732298118e-05,2.3753864936772501e-05,2.5694482272293042e-09,2.314809418828391e-09,0.00026152584569897914,1.5841967329226839e-15,7.650143590574598e-09,1.1037818954873744e-12,1.1037818959592668e-12,1.103781895959266e-12,2.3744116280983522e-07,7.1691048752818526e-10,1.3194029198304653e-07,6.6866328614300423e-16,6.4266734087315713e-10,3.5714410464002874e-14,1.854335687786578e-13
1.6773377147447357e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22284864844284666,0.64431107220456463,3.2647440869290976e-12,0.0,8.5750391776128577e-12,1.0627720218943608e-33,0.0,0.0,0.0,0.0,0.0,0.038029725295215609,0.00041075960580627143,0.00043847116974080844,4.4442079564273494e-08,0.011729383276372544,2.1815931243499475e-06,9.1903955295916197e-08,2.6458332161633064e-11,8.9045156676352233e-06,1.7004285528419181e-05,2.3793181513421214e-05,2.5632693717526529e-09,2.3096195439517741e-09,0.00026309038389870786,1.5864899862251241e-15,7.6604855630542589e-09,1.1026514148215108e-12,1.1026514152921489e-12,1.1026514152921398e-12,2.3861437254743599e-07,7.1736383995058199e-10,1.3268126903224548e-07,6.726201242898293e-16,6.467980076521319e-10,3.5906419060815915e-14,1.8618259656594505e-13
1.687458304333101e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22276796835065199,0.64426975000892539,3.2938914999697254e-12,0.0,8.6196434434314405e-12,1.0648998362342257e-33,0.0,0.0,0.0,0.0,0.0,0.038092063202687695,0.00040976440003690558,0.00043941995600846302,4.4433173905278086e-08,0.011746994202579443,2.1982823011263924e-06,9.2170480066569277e-08,2.6472459110550299e-11,8.9042194402617904e-06,1.7126795819499023e-05,2.3831925289529468e-05,2.5571374459500767e-09,2.3044672842413689e-09,0.00026465369766858935,1.5887701069795257e-15,7.6708754279361703e-09,1.1015419322019846e-12,1.1015419326713676e-12,1.1015419326713767e-12,2.3978832321659242e-07,7.1782308022510994e-10,1.3342344062444073e-07,6.7657351774348421e-16,6.5092849357041193e-10,3.6098150089457367e-14,1.8692951412945699e-13
1.6975788939214664e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22268766889509825,0.6442286171846493,3.3231192702106595e-12,0.0,8.6642010714016205e-12,1.0670192611251067e-33,0.0,0.0,0.0,0.0,0.0,0.038154111266081939,0.00040877721259392595,0.00044036964985122342,4.4424751086510022e-08,0.011764507896173263,2.2149963676564366e-06,9.2435670870683234e-08,2.6486345639789127e-11,8.9039141031878012e-06,1.7249512817657161e-05,2.3870101771562498e-05,2.5510518335861823e-09,2.2993521638396219e-09,0.00026621579122893424,1.5910372400828517e-15,7.6813119282467881e-09,1.1004530087537032e-12,1.100453009221867e-12,1.1004530092218654e-12,2.4096302420939699e-07,7.1828805906978882e-10,1.3416681013920506e-07,6.8052347937621783e-16,6.5505880030739918e-10,3.6289605326810064e-14,1.8767434030593321e-13
1.7076994835098317e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2226077461200299,0.64418767179502734,3.352427081964534e-12,0.0,8.7087123085783344e-12,1.0691303797325009e-33,0.0,0.0,0.0,0.0,0.0,0.038215872491232518,0.00040779793213867332,0.00044132020996414333,4.4416800029806642e-08,0.011781925411935821,2.231735198175607e-06,9.2699525355659976e-08,2.6499991103014815e-11,8.9035998474036236e-06,1.7372433759410449e-05,2.3907716405664806e-05,2.5450119299287663e-09,2.2942737154855673e-09,0.00026777666877531069,1.5932915279927651e-15,7.6917938388303667e-09,1.0993842168731412e-12,1.0993842173400966e-12,1.0993842173400914e-12,2.4213848468025282e-07,7.1875863106240669e-10,1.349113808468014e-07,6.8447002197342051e-16,6.591889295135763e-10,3.6480786527779945e-14,1.8841709364494918e-13
1.717820073098197e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22252819613322924,0.64414691193419582,3.3818146223421903e-12,0.0,8.7531773993152489e-12,1.0712332739101672e-33,0.0,0.0,0.0,0.0,0.0,0.038277349835452251,0.00040682644952333235,0.00044227159616786431,4.4409309949178907e-08,0.01179924778710132,2.2484986682424869e-06,9.2962041429670709e-08,2.6513394949686438e-11,8.903276859355614e-06,1.7495555905451765e-05,2.3944774578564114e-05,2.5390171414710773e-09,2.2892314803139067e-09,0.0002693363344786226,1.5955331107831489e-15,7.7023199653990643e-09,1.0983351398779657e-12,1.0983351403437189e-12,1.0983351403437247e-12,2.4331471355198662e-07,7.1923465452300967e-10,1.3565715591108689e-07,6.884131582342598e-16,6.633188828110782e-10,3.6671695425725632e-14,1.8915779241514381e-13
1.7279406626865624e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22244901510501483,0.64410633572646958,3.4112815812123616e-12,0.0,8.7975965853070703e-12,1.0733280242283571e-33,0.0,0.0,0.0,0.0,0.0,0.038338546208595045,0.00040586265773550668,0.00044322376937414102,4.4402270341690301e-08,0.011816476041750493,2.2652866547172512e-06,9.3223217252600902e-08,2.6526556720945354e-11,8.9029453210777647e-06,1.7618876540430852e-05,2.3981281618456131e-05,2.5330668856638115e-09,2.2842250076610959e-09,0.00027089479248519469,1.5977621261976786e-15,7.7128891436162514e-09,1.0973053716712045e-12,1.0973053721357836e-12,1.0973053721357816e-12,2.4449171952177375e-07,7.1971599140059276e-10,1.3640413839232886e-07,6.9235290077229815e-16,6.6744866179427969e-10,3.6862333732833994e-14,1.8989645461011101e-13
1.7380612522749277e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22237019926687904,0.64406594132569361,3.4408276511621668e-12,0.0,8.8419701056328481e-12,1.0754147100016636e-33,0.0,0.0,0.0,0.0,0.0,0.038399464474088457,0.00040490645184396525,0.00044417669155259878,4.4395670978569868e-08,0.01183361117919365,2.2820990357406839e-06,9.3483051227334753e-08,2.6539476045634453e-11,8.9026054103187538e-06,1.77423929727374e-05,2.4017242795870788e-05,2.5271605906526295e-09,2.2792538548739698e-09,0.00027245204691686239,1.5999787097019883e-15,7.7235002382119506e-09,1.096294516415317e-12,1.0962945168787316e-12,1.0962945168787296e-12,2.4566951106688789e-07,7.202025071638213e-10,1.371523312499352e-07,6.9628926211602161e-16,6.7157826803035291e-10,3.7052703140481363e-14,1.9063309795419621e-13
1.748181841863293e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.22229174491016321,0.64402572691461379,3.4704525274583798e-12,0.0,8.8862981968024622e-12,1.0774934093155869e-33,0.0,0.0,0.0,0.0,0.0,0.038460107449938385,0.00040395772894645992,0.00044513032569867811,4.43895018967475e-08,0.01185065418634291,2.298935690713639e-06,9.3741541991363056e-08,2.6552152636527976e-11,8.9022573006646684e-06,1.7866102534286262e-05,2.4052663324520338e-05,2.5212976950245095e-09,2.2743175871257536e-09,0.00027400810187106514,1.6021829945347085e-15,7.7341521421291263e-09,1.095302188219052e-12,1.0953021886813139e-12,1.0953021886813167e-12,2.4684809645027635e-07,7.2069407069561459e-10,1.3790173734510151e-07,7.0022225470949572e-16,6.7570770305980377e-10,3.7242805319643057e-14,1.9136773990820095e-13
