Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,0.0,8.170305039424986e-33,6.022521282394507e-22,2.8926877575163223e-44,5.393561488324616e-33,2.3931467587724397e-36,9.669426109488609e-13,4.025265954926251e-64,9.669426088152771e-13,7.283094970454203e-44,2.918375844014952e-42,1.2855525640273635e-49,6.565754581531082e-62,2.1534247247650454e-23,2.9746144998793635e-47,5.2807390257136954e-11,1.5635329759522135e-12,6.259888796096445e-15,1.8133800248132834e-23,6.714645787686237e-23,6.2588670026034426e-15,6.630229530444446e-33,4.1923356285025115e-19,6.036691961395065e-20,3.021370622935644e-22,5.856603956387128e-39,4.318146041065647e-31,1.1776787787240589e-20,6.040874161553215e-23,1.603111147851711e-41,1.0842002034263464e-33,9.972236867288839e-55,4.742686513540392e-52,6.494738794532563e-48,9.34983504304428e-43,5.248778923630056e-66,2.914892711528603e-26,2.742926927938358e-51,2.8784701253458485e-35,5.043974853343175e-57,4.022552451291646e-46,1.1625817757669296e-64,2.138801767751561e-50
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,0.0,6.536439652287121e-32,2.4228902251096916e-21,3.2805919145077655e-42,4.3148485816562073e-32,3.5632556028605984e-35,1.933885273293951e-12,2.576168881306917e-62,1.9338852647596652e-12,1.1652945560878353e-42,4.669061898805081e-41,3.832596625046776e-48,1.4895096339791394e-59,8.613700637213335e-23,1.696152028170431e-45,1.0561478284401805e-10,3.127066034134397e-12,1.2521055750392338e-14,7.253433656536908e-23,2.68583026468806e-22,1.2516774878589116e-14,5.303930425676164e-32,1.4859041421065678e-18,4.292979851656473e-19,4.2823116551645135e-21,3.3229034020994183e-37,3.473335178660915e-30,2.3596644650503765e-20,2.416308882532406e-22,4.568432697914813e-40,8.673474340557778e-33,2.2622809480853644e-52,1.517529660102627e-50,1.9351779249325384e-46,1.495973322886876e-41,2.3810877930854892e-63,1.1659571331897467e-25,1.564754412381323e-49,2.1377923332245035e-34,5.751452874179961e-55,1.1992369064051677e-44,5.268766640961741e-62,6.377695537754847e-49
3.2867618015301175e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663684955,0.11866996586862355,0.022821567690708987,0.0,1.8690453172277552e-31,5.166348028773183e-21,2.0744585790127417e-41,1.2809705474348307e-31,1.2680023242779594e-34,2.900827935763355e-12,1.462741282751111e-61,2.900827917628037e-12,4.408862572721556e-42,1.7800362015090789e-40,1.7013612495352318e-47,1.0866798028051773e-58,1.8304116118108997e-22,9.163751402369742e-45,1.5842217507983e-10,4.690599091859835e-12,1.8783309030195485e-14,1.541341963822487e-22,5.70734802388804e-22,1.8773963267331548e-14,1.5165510167290834e-31,2.9138596213813304e-18,1.1499353277555686e-18,1.4924312073028936e-20,1.7848617053627533e-36,9.958793447050192e-30,3.5448802853488887e-20,5.134596396790192e-22,2.047418250893989e-39,2.4800506251891105e-32,1.6504544531186607e-51,7.122121952944673e-50,8.58860493645517e-46,5.659570349394803e-41,1.976954795321207e-62,2.477658940919515e-25,8.454529879181952e-49,5.863448356869758e-34,3.6545761892723283e-54,5.323636669521303e-44,3.472803164365182e-61,2.831669433122631e-48
5.477936374581065e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652808267,0.11866996576106237,0.022821567689145453,0.0,8.589883318084143e-31,1.4379644336773738e-20,7.794761275600652e-40,6.0003334695078335e-31,8.740811956308611e-34,4.834713261198999e-12,3.9338285275319607e-60,4.834713211060736e-12,3.4808850694113265e-41,1.4635553768699167e-39,1.9873688194400987e-46,7.155684956935784e-57,5.060551268151878e-22,1.9056270251987227e-43,2.6403695814717726e-10,7.817665205483742e-12,3.131267715341935e-14,4.261266706299699e-22,1.5778844019786308e-21,3.128546275794604e-14,6.968927443860621e-31,6.731517177892369e-18,4.446562300521207e-18,9.705959838515752e-20,3.8777958073293205e-35,4.606111442951539e-29,5.928232461720521e-20,1.4195221028365304e-21,2.487171597398599e-38,1.1397100053528525e-31,1.0867880926231079e-49,9.928237713289994e-49,1.0022699832819978e-44,4.466588154287877e-40,2.841866150115712e-60,6.849998350949825e-25,1.7584635392477171e-47,2.4030684505595084e-33,1.315999484097484e-52,6.2185672465720806e-43,7.21943645851841e-59,3.309739045269215e-47
7.449993490326918e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764301925,0.1186699656642573,0.022821567687738274,0.0,1.9336297521703584e-30,2.569908923987105e-20,3.5114173032954255e-39,1.3846375147305582e-30,2.29173321291739e-33,6.575210054492257e-12,1.7085547504545353e-59,6.575209965211506e-12,9.772242681292128e-41,4.2681495566566496e-39,6.2450812824689445e-46,3.545935889995365e-56,9.011344224395737e-22,7.294914392018392e-43,3.5909026177347665e-10,1.0632024706269516e-11,4.2593303155975386e-14,7.587946866928104e-22,2.809709834576918e-21,4.254348862841633e-14,1.5686264530248635e-30,1.0703524104656217e-17,9.12447110376448e-18,2.481287744270871e-19,1.5549803492032577e-34,1.0399375083216973e-28,8.083686063674611e-20,2.5276977783095573e-21,8.235826936692076e-38,2.5654394013130454e-31,5.3854628943240716e-49,3.4029565398341366e-48,3.148323041966941e-44,1.253470127443904e-39,1.8617630974551246e-59,1.21978176217234e-24,6.731857167953097e-47,5.0848716309725366e-33,5.682549415847115e-52,1.9541142670358414e-42,5.413013087576423e-58,1.0404090923484478e-46
9.42205060607277e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763323023,0.11866996556745224,0.022821567686331094,0.0,3.6547963803357696e-30,4.023696112259554e-20,1.1743876687465784e-38,2.666035166915086e-30,4.901332122705592e-33,8.315706848210191e-12,5.17409665894112e-59,8.315706708842404e-12,2.237398822444478e-40,9.765772875359357e-39,1.5805070609232624e-45,1.371719080257257e-55,1.4066838256815375e-21,2.1413507467295132e-42,4.5414356419912875e-10,1.3446384205493246e-11,5.387859662177624e-14,1.1844724329133728e-21,4.385941907008972e-21,5.379905551619115e-14,2.9646630830132727e-30,1.505122063180103e-17,1.5767733387239123e-17,5.177051306262345e-19,4.424436802843708e-34,1.9707415161271968e-28,1.025018663876047e-19,3.9456923489731816e-21,2.04844759013967e-37,4.848775262964024e-31,2.0833123543201853e-48,9.191080308086713e-48,7.964173008410043e-44,2.869894357304607e-39,7.453011013843476e-59,1.9040965549046663e-24,1.9761217700783253e-46,9.040526557974885e-33,1.9371167831391046e-51,4.945478260873252e-42,1.974249621932667e-57,2.6338083278437362e-46
1.1394107721818622e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762344121,0.11866996547064718,0.022821567684923914,0.0,6.109025233452514e-30,5.78225916126665e-20,3.1558695201014135e-38,4.532914292073838e-30,8.999224879073424e-33,1.0056203642328869e-11,1.343337590410719e-58,1.0056203442536197e-11,4.3636865798400985e-40,1.931102370468037e-38,3.3189619849548724e-45,4.0762632418012206e-55,2.016584006522012e-21,5.1131159970442646e-42,5.491968654906423e-10,1.6260743703241466e-11,6.516843471310766e-14,1.6980045217726616e-21,6.287492020945957e-21,6.505230010575935e-14,4.955099123393029e-30,1.9648625122805333e-17,2.434066257498174e-17,9.307411577901945e-19,1.073293952189825e-33,3.3010979376291415e-28,1.2427122250759027e-19,5.656328413026331e-21,4.349168913152522e-37,8.104431395573078e-31,6.190832519845659e-48,2.054035422452521e-47,1.6717360519899588e-43,5.596468119395095e-39,2.5601949821604282e-58,2.7296609895708604e-24,4.7186795938025336e-46,1.4303481067948037e-32,5.168779495025772e-51,1.0385182468305533e-41,7.201654196683919e-57,5.5324073374565664e-46
1.5338221953310328e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603863163,0.11866996527703705,0.022821567682109554,0.0,1.3042666224316827e-29,9.995911380546538e-20,1.3807427709707357e-37,1.0022316649848503e-29,2.1705116833009693e-32,1.3537197231479408e-11,5.944624929323846e-58,1.3537196887262425e-11,1.1591788315768946e-39,5.400733414230185e-38,9.629360608279169e-45,2.014305948302645e-54,3.4743545521000774e-21,1.8332609186947252e-41,7.393034654872872e-10,2.1889462695373044e-11,8.77587712285366e-14,2.925409717293749e-21,1.0832443646831463e-20,8.755349468828026e-14,1.0577800705902808e-29,2.920656680870928e-17,4.599919828910757e-17,2.176823458231117e-18,4.1648598468125094e-33,7.068436302832801e-28,1.6804790384678887e-19,9.744919930828202e-21,1.346885770515468e-36,1.7301647004244247e-30,3.0592075942427845e-47,6.699022621532583e-47,4.847066857066621e-43,1.4858395753562194e-38,1.9458533731430893e-57,4.7029070798276364e-24,1.6918928277069556e-45,2.8041667735542075e-32,2.136390810257059e-50,3.0130705361073485e-41,7.101526370749509e-56,1.6060706658463843e-45
1.9282336184802034e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758428512,0.11866996508342692,0.022821567679295194,0.0,2.371769196679034e-29,1.5339831095688676e-19,4.308947443452336e-37,1.8776669675667896e-29,4.324165238805792e-32,1.7018190822109926e-11,1.7893387615842976e-57,1.7018190295257136e-11,2.5152937084061747e-39,1.2091442923693926e-37,2.2212782322769162e-44,6.946339413371283e-54,5.3178484897671714e-21,4.979298023977584e-41,9.294100612916941e-10,2.751818168205056e-11,1.1036668225029027e-13,4.477533384918902e-21,1.65798143789904e-20,1.1004610908572522e-13,1.9233259825647005e-29,3.917584055629731e-17,7.502624276479861e-17,4.225234174614901e-18,1.1526065674422706e-32,1.2883494267573053e-27,2.1221030662113463e-19,1.491510462934881e-20,3.2190049716756126e-36,3.1460497836735283e-30,1.0549619795808938e-46,1.70571324388838e-46,1.1174562835737771e-42,3.222986874070827e-38,7.763378548575059e-57,7.198269357688307e-24,4.595425723597636e-45,4.7214628633657155e-32,6.4797134767543e-50,6.950480087228069e-41,3.0764018162223e-55,3.706892432819555e-45
2.3226450416293738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727564707074,0.11866996488981679,0.022821567676480834,0.0,3.9235405985715966e-29,2.189228784380774e-19,1.1403419051036848e-36,3.1777724509852263e-29,7.710987348123092e-32,2.049918441431955e-11,4.632958678503304e-57,2.049918366402899e-11,4.862317619534828e-39,2.3886991374329173e-37,4.516267401682822e-44,2.0248995730930242e-53,7.573228921032454e-21,1.1663617431680022e-40,1.1195166526195135e-09,3.3146900662904104e-11,1.329938017539582e-13,6.37637821106175e-21,2.3611088634654733e-20,1.3252956458700028e-13,3.181334308544096e-29,4.936021056929827e-17,1.1191809256672043e-16,7.354759582673752e-18,2.7394510630499015e-32,2.135471257688864e-27,2.5678459343223034e-19,2.1240138645238318e-20,6.689349236197309e-36,5.204067967645448e-30,3.0752570415338973e-46,3.795692641896473e-46,2.2706403984229908e-42,6.228806878811844e-38,2.6500318593309506e-56,1.0251161784615919e-23,1.0764598487055003e-44,7.251814618054404e-32,1.685470598819111e-49,1.41316048595852e-40,1.1172409151309835e-54,7.540975436009693e-45
2.717056464778544e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754512903,0.11866996469620669,0.022821567673666474,0.0,6.063914481733119e-29,2.9673185140877525e-19,2.6918287706029033e-36,4.995125411517829e-29,1.2694363737647818e-31,2.3980178008131686e-11,1.0778804433570062e-56,2.3980176992962515e-11,8.639124197201377e-39,4.306075119619175e-37,8.386834711918402e-44,5.244917036131198e-53,1.0246960351446009e-20,2.454834107262828e-40,1.30962323940049e-09,3.87756196378423e-11,1.5564080985705724e-13,8.627360214393747e-21,3.19463326025016e-20,1.5500372117632836e-13,4.916246144396123e-29,5.963048377574232e-17,1.566734641386063e-16,1.1835926919940226e-17,5.837282321402055e-32,3.306004762807952e-27,3.0177722832808767e-19,2.873802523129016e-20,1.2548385078466797e-35,8.042457539410079e-30,7.965508301585399e-46,7.659596842218555e-46,4.2140303673446216e-42,1.1065153092685112e-37,8.098384459159637e-56,1.3870334175799832e-23,2.265647221728547e-44,1.042930322440269e-31,3.925206604447193e-49,2.6242784603389945e-40,3.603409594759585e-54,1.4011598026354174e-44
3.5058793110768853e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727505972923,0.11866996430898648,0.022821567668037755,0.0,1.2668504588670118e-28,4.892775751844996e-19,1.4135930079313451e-35,1.067358096965524e-28,2.950937873195146e-31,3.094216520056362e-11,5.335880950819859e-56,3.0942163531121595e-11,2.368394044583905e-38,1.1904312224055167e-36,2.5166150364931143e-43,3.743339736276635e-52,1.685151071958589e-20,9.548232403682145e-40,1.6898363992998302e-09,5.003305756994403e-11,2.0099616503318303e-13,1.4187300651394477e-20,5.253458628372063e-20,1.9992411379274917e-13,1.0267971187246145e-28,8.020303530343648e-17,2.6862463375724556e-16,2.6252876479090607e-17,2.2767253263481115e-31,6.926731804814377e-27,3.9301957446629475e-19,4.725736031033457e-20,3.680489480369317e-35,1.6799305771042062e-29,5.684860703998229e-45,2.7632396024342696e-45,1.262224025368293e-41,3.033175136175141e-37,8.910998786485017e-55,2.2810269615075694e-23,8.812592367626925e-44,1.8791968150407017e-31,2.0326487929637784e-48,7.874601797518685e-40,3.8030181183483974e-53,4.210355084759456e-44
4.294702157375226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727466816817,0.11866996392176628,0.022821567662409035,0.0,2.2885233119993175e-28,7.310228623609527e-19,4.776770691865048e-35,1.9528245165901151e-28,5.739214644486325e-31,3.7904152399393656e-11,1.735990438945759e-55,3.7904149909793587e-11,5.248953605348548e-38,2.6427551299880527e-36,5.9395886925141305e-43,1.5180783556270262e-51,2.5130887140520536e-20,2.6676540409173994e-39,2.070049540996404e-09,6.129049547836465e-11,2.464344489327347e-13,2.1156653005838252e-20,7.834205491602962e-20,2.448073275231329e-13,1.8543794679629025e-28,1.007914735339463e-16,4.0926086814237245e-16,4.915640788831888e-17,6.350091375599711e-31,1.2538468081870293e-26,4.859367295546738e-19,7.047051045695571e-20,8.436282416637956e-35,3.0342727482859425e-29,2.305392877194859e-44,7.422198345700556e-45,2.9742920242715946e-41,6.7221220485242544e-37,4.2746406501962476e-54,3.4017242686322426e-23,2.4621611633296373e-43,2.984987773397499e-31,6.849898481175287e-48,1.858523983810511e-39,1.808237525951108e-52,9.948562737505085e-44
5.083525003673567e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727427660705,0.11866996353454609,0.022821567656780315,0.0,3.7482194136364917e-28,1.021961970228233e-18,1.2775456758478607e-34,3.223391144670926e-28,9.924422886241527e-31,4.486613960461029e-11,4.545779520799087e-55,4.486613612899879e-11,1.0136144175040464e-37,5.1075195548358875e-36,1.2032511165638705e-42,4.671306948631686e-51,3.508488774063757e-20,6.144794247181558e-39,2.4502626644924415e-09,7.254793336310724e-11,2.9195737745510195e-13,2.953504324606446e-20,1.093674388258731e-19,2.8965339641162505e-13,3.0363749698635312e-28,1.2136239112879115e-16,5.768309760452507e-16,8.229708688318471e-17,1.4647173754598142e-30,2.056694630201018e-26,5.805284883973093e-19,9.837594238154675e-20,1.6606631996564938e-34,4.9688900918985264e-29,7.093824167119061e-44,1.669232495890367e-44,6.01626210099751e-41,1.2980789553811629e-36,1.509138177606213e-53,4.749097577893587e-23,5.6715144969449455e-43,4.362409071058502e-31,1.8278591303818615e-47,3.7650266523414955e-39,6.429624443735683e-52,2.017509602942494e-43
5.8723478499719075e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727388504577,0.11866996314732595,0.022821567651151595,0.0,5.725047154172947e-28,1.3620910305630463e-18,2.945065231626526e-34,4.948523226373533e-28,1.580662168382753e-30,5.1828126816202234e-11,1.037755771694346e-54,5.182812218874447e-11,1.7794034291566033e-37,8.974251377396459e-36,2.1950420863949556e-42,1.2112497732156357e-50,4.671344750591058e-20,1.246191316829835e-38,2.830475769788687e-09,8.380537122417297e-11,3.3756658945024495e-13,3.9322206587835996e-20,1.4560984536265296e-19,3.344623523034498e-13,4.636582420420958e-28,1.4191101708035744e-16,7.696101519532094e-16,1.273726571112409e-16,2.9834690377396442e-30,3.145047412812605e-26,6.767947825600098e-19,1.3097247833517157e-19,2.9474623134443643e-34,7.588385188647797e-29,1.839362859658505e-43,3.3341360074818143e-44,1.0958977775043023e-40,2.2787517815186088e-36,4.458864624599707e-53,6.32313764085064e-23,1.1502187037757942e-42,6.012285228702268e-31,4.1981987502976273e-47,6.868384754834956e-39,1.9284497399080845e-51,3.684150688446922e-43
7.44999354256859e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731019231,0.11866996237288568,0.022821567639894156,0.0,1.1523101713124005e-27,2.1899089724287617e-18,1.1680425560516974e-33,1.0019615707748743e-27,3.377532116360815e-30,6.575210125847111e-11,4.1241772485790075e-54,6.575209382986393e-11,4.490945010312867e-37,2.2714420564959888e-35,5.870321290912073e-42,5.876957278140404e-50,7.499421764147487e-20,3.9542340081927296e-38,3.5909019257822327e-09,1.0632024687527514e-10,4.2904935112710937e-13,6.312205263968331e-20,2.337430890042961e-19,4.2396903808665337e-13,9.327587485038917e-28,1.8295134600908792e-16,1.2249497216549363e-15,2.590515626503134e-16,9.607848967886133e-30,6.340508905762612e-26,8.743509372970025e-19,2.1023510339321241e-19,7.494461180105127e-34,1.5269113700960026e-28,8.924199022339932e-43,1.0429552219216054e-43,2.9222094679121445e-40,5.750998237902457e-36,2.830601385314463e-52,1.0151212729575184e-22,3.6497663881322875e-42,1.0129774254289681e-30,1.643769528443427e-46,1.8368495918960534e-38,1.269390894448458e-50,9.87204556645479e-43
9.027639235165271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727231880025,0.11866996159844549,0.022821567628636717,0.0,2.031666070190369e-27,3.2144558528371296e-18,3.464311080487134e-33,1.7722311271890256e-27,6.205361733484589e-30,7.967607572611175e-11,1.2285313973500758e-53,7.9676064833167e-11,9.48089173612032e-37,4.8108202978328367e-35,1.2915709147748137e-41,2.01001613022034e-49,1.09973133033985e-19,9.905019443593124e-38,4.351328008978041e-09,1.2883512243167408e-10,5.208941000870246e-13,9.25544556598546e-20,3.427360616801173e-19,5.133276292931988e-13,1.643757859348436e-27,2.239195301614963e-16,1.7631663840294755e-15,4.560549284882412e-16,2.4374482802079577e-29,1.119116896546458e-25,1.0786051018738483e-18,3.0825023786944873e-19,1.5783601039275962e-33,2.6913708052407665e-28,3.052129171587569e-42,2.6044613386634624e-43,6.411675941831777e-40,1.2140473078011554e-35,1.1437369940945428e-51,1.4885937215343984e-22,9.142474244991166e-42,1.5338141475063301e-30,4.8166796963350026e-46,4.04138234012075e-38,5.2730599318866635e-50,2.1759750653930547e-42
1.0605284927761953e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727153567696,0.11866996082400537,0.022821567617379277,0.0,3.277352522997403e-27,4.435711533896191e-18,8.630389881729959e-33,2.864207430242081e-27,1.0317742293262367e-29,9.360005021903132e-11,3.0800996870354205e-53,9.360003519866444e-11,1.7806291580266685e-36,9.058102088340044e-35,2.5036643898129735e-41,5.653413905580087e-49,1.5165018120143063e-19,2.137558736305397e-37,5.111754019376563e-09,1.5134999789337206e-10,6.131113572463544e-13,1.276176361198331e-19,4.725829123435115e-19,6.025383815849794e-13,2.650295338479049e-27,2.648211302618774e-16,2.3729614663354054e-15,7.294203112467529e-16,5.31397335195255e-29,1.8066394125765522e-25,1.2895572349974904e-18,4.250094641157483e-19,2.9370558786061634e-33,4.340314256022213e-28,8.584229044403168e-42,5.639035981080427e-43,1.2395134683523691e-39,2.280050727331039e-35,3.702263254889516e-51,2.0527305634047485e-22,1.9730209538271182e-41,2.1636907035662074e-30,1.1868262650797986e-45,7.834075423016126e-38,1.749683787033661e-49,4.225591520666109e-42
1.2182930620358634e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727075255345,0.11866996004956532,0.022821567606121838,0.0,4.955637429087996e-27,5.853658053014935e-18,1.914464351301532e-32,4.335932701128044e-27,1.5966049406267106e-29,1.0752402473713817e-10,6.890457370107261e-53,1.0752400492636216e-10,3.0765751101572816e-36,1.5674282905331974e-34,4.4368561701043963e-41,1.4039712403092403e-48,2.0002540204394322e-19,4.15979438294883e-37,5.872179956977677e-09,1.738648732603705e-10,7.057098493215592e-13,1.6830987460453443e-19,6.232780051039863e-19,6.916015467643521e-13,4.005468371096341e-27,3.056557486340058e-16,3.0448539890174397e-15,1.0883773914445949e-15,1.0424117947219865e-28,2.733233234589579e-25,1.5072073480149341e-18,5.60504587744804e-19,5.0008266613420515e-33,6.56103998465802e-28,2.1317451411355435e-41,1.1061240606328726e-42,2.1905083240710797e-39,3.939384126056877e-35,1.0500594137959201e-50,2.7075319645897497e-22,3.8396411918366903e-41,2.9025575484304632e-30,2.6063178774342802e-45,1.3883115339805035e-37,5.046622102796726e-49,7.502004410751957e-42
