Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
6.6475685382279235e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296449111477201,0.06089280960654018,0.0030677540577048793,7.136031799809556e-06,0.0035074256435805684,0.09809664340564472,0.03597394170653969,2.5871965339163322e-05,8.587606891824617e-10,0.0015004650470259858,3.950260237929178e-11,0.0006030901966973647,2.7958518206669444e-09,1.931789359433159e-06,3.945046826845059e-09,1.5646194866383285e-10,5.537359978728151e-06,3.463771655692223e-05,0.004244610502015169,5.782605120427036e-07,0.0006965536878321446,1.1158089854265436e-09,1.1451623646831357e-09,6.503822346599288e-08,1.3528930428060288e-07,0.0007661659212918402,0.015042984798209563,1.124156969092855e-06,1.5278779932821718e-07,0.0019059706072921485,4.511472825767885e-09,5.481530945593478e-05,1.0813504593340146e-07,2.5464344259995236e-06,3.674090785268579e-10,1.3507452979993323e-10,3.841173538044708e-06,6.924768612491998e-08,9.483236894716148e-12,2.0770001973524363e-11,2.1615805694570055e-11
6.6539773930003886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296204801689086,0.06085820449490341,0.0030620543616838953,7.136069411514863e-06,0.0035064514799038227,0.09817095441835408,0.03598633355496563,2.5846040899041782e-05,8.603059325346358e-10,0.0014997163552487086,3.948678890554457e-11,0.0006032076616298374,2.7961526084830553e-09,1.9277868847633815e-06,3.947173329832449e-09,1.5644692664869348e-10,5.528962698869623e-06,3.4663532779695175e-05,0.004241956991652012,5.762950553088692e-07,0.0006967689286588176,1.1127535628276061e-09,1.14246438039627e-09,6.516614235845738e-08,1.3560455124206988e-07,0.0007676704635549279,0.01506701224553612,1.124475105369113e-06,1.5273667770119952e-07,0.0019073065182486162,4.508965313070157e-09,5.485616486426441e-05,1.0816614396839249e-07,2.542138219553932e-06,3.6764752522784623e-10,1.3505363680240973e-10,3.843824205561016e-06,6.917436299025131e-08,9.489765302835909e-12,2.0725789994327847e-11,2.161366619545626e-11
6.660386247772854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4295960490196246,0.060823619756817694,0.0030563658529332645,7.136106767574585e-06,0.0035054772947659416,0.09824522139530616,0.035998703011029254,2.5820145801535498e-05,8.618515611055592e-10,0.0014989681334942194,3.947100626836462e-11,0.0006033250212715763,2.796455020257776e-09,1.9237938344193143e-06,3.9492972157944215e-09,1.56431778579137e-10,5.520580941665908e-06,3.46893536766688e-05,0.004239305173017989,5.743379876337353e-07,0.0006969838958705248,1.1097097032970282e-09,1.1397730487040229e-09,6.529424231321872e-08,1.3592004817134834e-07,0.0007691755899317573,0.015091038873705111,1.1247925080842096e-06,1.526855599070115e-07,0.0019086414083395505,4.5064594676555415e-09,5.489702766986143e-05,1.0819717042196993e-07,2.537849250169366e-06,3.6788567911353607e-10,1.3503265571835708e-10,3.846475022488556e-06,6.910112624954987e-08,9.496294182930643e-12,2.0681684216892485e-11,2.161152989753309e-11
6.666795102545319e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42957161773223584,0.06078905538058356,0.0030506885084433666,7.1361438689770115e-06,0.00350450308916682,0.0983194443606893,0.03601105011985601,2.579428001046693e-05,8.633975722559484e-10,0.001498220381432811,3.945525447090158e-11,0.0006034422757657088,2.7967590590571656e-09,1.9198101838928384e-06,3.951418488479357e-09,1.5641650483986746e-10,5.5122146765859204e-06,3.471517934744816e-05,0.004236655045381515,5.723892654871104e-07,0.0006971985899109263,1.1066773523265705e-09,1.1370883525367234e-09,6.542252311388257e-08,1.3623579452973914e-07,0.0007706812979298049,0.015115064652402449,1.1251091788309928e-06,1.5263444600087646e-07,0.0019099752783232104,4.5039552886367966e-09,5.493789803037353e-05,1.0822812544934184e-07,2.5335675066112036e-06,3.6812354051974727e-10,1.350115868566896e-10,3.849126000080092e-06,6.902797579788588e-08,9.502823562760729e-12,2.0637684362086536e-11,2.160939678729719e-11
6.673203957317784e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42954718633902433,0.060754511354508,0.0030450223052530256,7.1361807167059066e-06,0.003503528864102814,0.09839362333868239,0.03602337492647762,2.576844348970667e-05,8.649439633510069e-10,0.001497473098735039,3.9439533516381356e-11,0.0006035594252550414,2.797064727954862e-09,1.9158359087528863e-06,3.9535371516306856e-09,1.5640110581463043e-10,5.5038638731606505e-06,3.474100989171198e-05,0.004234006608010054,5.704488456078969e-07,0.0006974130112228354,1.1036564555564141e-09,1.1344102748698877e-09,6.555098454360788e-08,1.3655178977853974e-07,0.0007721875850600766,0.015139089551397977,1.1254251191975779e-06,1.525833360378365e-07,0.0019113081289576094,4.5014527751231896e-09,5.4978776103547525e-05,1.0825900920539876e-07,2.529292977655763e-06,3.6836110977975307e-10,1.3499043052544174e-10,3.851777149593525e-06,6.895491153044671e-08,9.50935347009526e-12,2.0593790151642738e-11,2.1607266851266007e-11
6.679612812090249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42952275487218666,0.06071998766690452,0.0030393672204494073,7.1362173117405314e-06,0.0035025546205667596,0.0984677583534548,0.03603567747583221,2.574263620317342e-05,8.664907317604264e-10,0.0014967262850717217,3.942384340810561e-11,0.0006036764698820615,2.7973720300324896e-09,1.9118709846450724e-06,3.9556532089871365e-09,1.5638558188621462e-10,5.495528500983018e-06,3.4766845409206235e-05,0.00423135986017013,5.685166850019776e-07,0.0006976271602479853,1.1006469589373935e-09,1.1317387987239826e-09,6.567962638524281e-08,1.3686803337915685e-07,0.000773694448837105,0.015163113540545278,1.1257403307687758e-06,1.525322300727279e-07,0.0019126399610005288,4.498951926223367e-09,5.501966204723506e-05,1.0828982184470975e-07,2.52502565209033e-06,3.685983872266932e-10,1.34969187031786e-10,3.854428482291842e-06,6.888193334253516e-08,9.515883932715706e-12,2.0550001308160528e-11,2.1605140076034128e-11
6.686021666862714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42949832336383437,0.06068548430609298,0.003033723231167924,7.1362536550556745e-06,0.0035015803595479923,0.09854184942916626,0.036047957812764514,2.571685811483386e-05,8.680378748583866e-10,0.0014959799401139426,3.940818414945137e-11,0.0006037934097889402,2.7976809683794715e-09,1.9079153872913226e-06,3.957766664282852e-09,1.5636993343645436e-10,5.487208529707721e-06,3.4792685999742995e-05,0.004228714801127325,5.665927409403715e-07,0.0006978410374272462,1.0976488087304075e-09,1.1290739071643005e-09,6.580844842137409e-08,1.3718452479319727e-07,0.0007752018867791579,0.015187136589781295,1.126054815126103e-06,1.5248112816018173e-07,0.0019139707752095143,4.496452741045475e-09,5.506055601939327e-05,1.0832056352152201e-07,2.520765518713191e-06,3.688353731937672e-10,1.3494785668203612e-10,3.8570800094431106e-06,6.880904112956964e-08,9.522414978415702e-12,2.0506317555102238e-11,2.1603016448280624e-11
6.692430521635179e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42947389184599355,0.060651001260399795,0.003028090314592134,7.136289747621668e-06,0.003500606082032353,0.09861589658996694,0.0360602159820261,2.5691109188702654e-05,8.69585390023556e-10,0.0014952340635330452,3.9392555743870594e-11,0.0006039102451175323,2.797991546093038e-09,1.9039690924895143e-06,3.959877521247242e-09,1.563541608462317e-10,5.478903929051094e-06,3.481853176320067e-05,0.004226071430146286,5.646769709572854e-07,0.0006980546432005928,1.0946619515027146e-09,1.1264155833008397e-09,6.593745043433569e-08,1.3750126348246926e-07,0.0007767098964082615,0.015211158669126102,1.1263685738477787e-06,1.5243003035462413e-07,0.0019153005723418664,4.493955218697084e-09,5.510145817808396e-05,1.083512343897616e-07,2.516512566333658e-06,3.690720680140926e-10,1.349264397816487e-10,3.859731742320422e-06,6.87362347870849e-08,9.528946635001008e-12,2.046273861678896e-11,2.1600895954762457e-11
6.698839376407644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4294494603506058,0.06061653851815779,0.0030224684479536424,7.136325590404425e-06,0.003499631789002208,0.09868989985999738,0.03607245202827545,2.566538938884237e-05,8.711332746390904e-10,0.0014944886550006394,3.9376958194889807e-11,0.000604026976009379,2.798303766278224e-09,1.9000320761131089e-06,3.961985783605001e-09,1.5633826449547858e-10,5.4706146687909535e-06,3.4844382799523525e-05,0.00422342974649073,5.627693328482268e-07,0.0006982679780070456,1.0916863341268934e-09,1.1237638102881883e-09,6.60666322061731e-08,1.3781824890893226e-07,0.0007782184752500499,0.015235179748682888,1.1266816085087334e-06,1.5237893671027767e-07,0.0019166293531546412,4.491459358285238e-09,5.514236868147325e-05,1.083818346030341e-07,2.5122667837721006e-06,3.6930847202076015e-10,1.3490493663522562e-10,3.862383692201877e-06,6.86635142107316e-08,9.535478930289431e-12,2.0419264218396575e-11,2.1598778582316014e-11
6.711657085952575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42940059755453197,0.060547673897390915,0.003011257773654627,7.1363965304618565e-06,0.0034976831603105753,0.0988377748242613,0.03609685792990767,2.561403702442389e-05,8.742301417763206e-10,0.001492999240769052,3.934585568120462e-11,0.0006042601250474259,2.798933146522461e-09,1.8921857825061392e-06,3.966194539376043e-09,1.563061020273719e-10,5.454082048877923e-06,3.4896101090870164e-05,0.00421815143820633,5.589782847294522e-07,0.0006986938364707098,1.0857686079329049e-09,1.1184798496558943e-09,6.632553415335148e-08,1.3845295782221515e-07,0.0007812373306927103,0.015283218789259081,1.1273055119318086e-06,1.5227676212109314e-07,0.0019192838688484677,4.486472619696668e-09,5.522421535553151e-05,1.0844282367750164e-07,2.503796683439846e-06,3.697804089252232e-10,1.348616728184223e-10,3.867688288114467e-06,6.851832993960082e-08,9.548545548306644e-12,2.0332627946328216e-11,2.1594553148376383e-11
6.7244747954975055e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293517352294536,0.060478890350584034,0.0030000910270809415,7.136466482867591e-06,0.0034957344812630367,0.09898547451488914,0.036121175873076054,2.5562800735034567e-05,8.773284554250914e-10,0.0014915116947973167,3.931487663808367e-11,0.0006044928580291334,2.7995691341077435e-09,1.8843763149562523e-06,3.9703929612997674e-09,1.5627344905267208e-10,5.437610429415217e-06,3.4947841674646547e-05,0.004212879870365477,5.552192641031012e-07,0.0006991186163118989,1.0798952111489232e-09,1.1132218913913932e-09,6.658515251399723e-08,1.3908864723242475e-07,0.0007842584333859162,0.015331253473988843,1.1279265379292627e-06,1.5217460482235982e-07,0.0019219343283425462,4.481492518125463e-09,5.530609730896909e-05,1.0850353196738252e-07,2.4953551285016e-06,3.702511865708704e-10,1.348180676514388e-10,3.8729938875046745e-06,6.8373487483698e-08,9.561615055247954e-12,2.024640655724992e-11,2.1590340042715063e-11
6.7372925050424364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4293028736278651,0.060410187784631926,0.002988968027805124,7.13653545519194e-06,0.003493785759594822,0.09913299912465681,0.03614540621171908,2.551168023489308e-05,8.804281948122261e-10,0.001490026014467783,3.9284021096381625e-11,0.0006047251760755743,2.8002117541533433e-09,1.8766034831359553e-06,3.974581079004826e-09,1.5624030857685528e-10,5.421199570823755e-06,3.499960535275543e-05,0.004207615037044968,5.514919425504159e-07,0.0006995423210097502,1.0740657295244719e-09,1.1079898023245183e-09,6.68454855350371e-08,1.3972531284198223e-07,0.0007872817636674381,0.015379283566667701,1.1285446989828166e-06,1.5207246524059686e-07,0.001924580737684441,4.476519046408986e-09,5.538801581083143e-05,1.0856396069004473e-07,2.486942029921244e-06,3.707208076206796e-10,1.3477412354056178e-10,3.878300580774447e-06,6.82289860123957e-08,9.57468767408196e-12,2.0160597882940137e-11,2.158613916281707e-11
6.750110214587367e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292540130009205,0.06034156610653249,0.0029778885961590715,7.136603454936646e-06,0.003491837002986892,0.09928034884618474,0.03616954929830462,2.546067523897876e-05,8.835293392363552e-10,0.0014885421971670124,3.925328908810691e-11,0.0006049570803028777,2.8008610319017706e-09,1.8688670978933273e-06,3.978758922044707e-09,1.562066835904056e-10,5.404849234494182e-06,3.505139292813069e-05,0.0042023569323072,5.477959956569191e-07,0.0006999649540287353,1.0682797534940054e-09,1.1027834499872116e-09,6.710653145925328e-08,1.4036295035634022e-07,0.0007903073019337911,0.015427308832402106,1.1291600075221725e-06,1.5197034379913475e-07,0.0019272231029176846,4.471552197376419e-09,5.5469972131795764e-05,1.086241110577856e-07,2.478557298842232e-06,3.7118927473670563e-10,1.3472984287862433e-10,3.8836084584029306e-06,6.808482469691707e-08,9.587763627962872e-12,2.0075199768480533e-11,2.1581950407382515e-11
6.762927924132298e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4292051535984385,0.06027302522338653,0.0029668525532309175,7.136670489535622e-06,0.0034898882190663788,0.09942752387193729,0.036193605483835815,2.5409785463029637e-05,8.866318680679082e-10,0.0014870602402857777,3.9222680646408856e-11,0.0006051885718222588,2.8015169927182517e-09,1.8611669712410973e-06,3.982926519897773e-09,1.561725770688839e-10,5.388559182782273e-06,3.5103205204729435e-05,0.00419710555020033,5.441311029554419e-07,0.0007003865188188307,1.0625368781144074e-09,1.0976027026097931e-09,6.736828852534446e-08,1.4100155548405792e-07,0.000793335028640256,0.01547532903760351,1.1297724759252105e-06,1.518682409181394e-07,0.001929861430081739,4.46659196384891e-09,5.5551967544158566e-05,1.0868398427785058e-07,2.4702008465884486e-06,3.7165659058005844e-10,1.3468522804507877e-10,3.888917610945488e-06,6.794100271033368e-08,9.600843140228124e-12,1.9990210072135228e-11,2.1577773676310054e-11
6.775745633677229e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42915629566890867,0.06020456504239775,0.002955859720861933,7.136736566355686e-06,0.003487939415407016,0.09957452439422214,0.03621757511785695,2.5359010623540542e-05,8.897357607491036e-10,0.0014855801412190655,3.9192195805564796e-11,0.000605419651740046,2.8021796620902065e-09,1.853502916345882e-06,3.9870839019671925e-09,1.561379919729971e-10,5.372329179004412e-06,3.51550429875238e-05,0.004191860884758425,5.404969478700966e-07,0.0007008070188156214,1.056836703003035e-09,1.092447429117248e-09,6.763075496801836e-08,1.4164112393691443e-07,0.0007963649243009577,0.015523343949982444,1.1303821165181785e-06,1.5176615701463543e-07,0.0019324957252119415,4.461638338639739e-09,5.563400332182266e-05,1.087435815524519e-07,2.4618725846650447e-06,3.7212275781085684e-10,1.3464028140606902e-10,3.8942281290327435e-06,6.779751922756452e-08,9.613926434395937e-12,1.9905626665231917e-11,2.1573608870680643e-11
6.78856334322216e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42910743945949725,0.0601361854708727,0.002944909921643434,7.136801692697272e-06,0.0034859905995295753,0.09972135060518997,0.03624145854845924,2.5308350437761206e-05,8.928409967939385e-10,0.0014841018973660725,3.916183460096718e-11,0.0006056503211577136,2.8028490656267423e-09,1.8458747475175858e-06,3.991231097580952e-09,1.5610293124866652e-10,5.356158987433073e-06,3.520690708249306e-05,0.004186622930001621,5.368932176611507e-07,0.0007012264574403676,1.0511788322771664e-09,1.0873174991255358e-09,6.789392901801192e-08,1.4228165142991717e-07,0.0007993969694887102,0.015571353338542844,1.1309889415758901e-06,1.5166409250252958e-07,0.0019351259943394563,4.456691314554461e-09,5.5716080740284596e-05,1.0880290407878768e-07,2.4535724247592435e-06,3.725877790881467e-10,1.3459500531450212e-10,3.899540103369601e-06,6.765437342537457e-08,9.627013734162936e-12,1.9821447432044723e-11,2.1569455892741583e-11
6.801381052767091e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42905858521605256,0.06006788641622062,0.0029340029789136973,7.136865875795153e-06,0.0034840417789022884,0.0998680026968338,0.03626525612228668,2.5257804623694294e-05,8.959475557881754e-10,0.001482625506130207,3.913159706911071e-11,0.0006058805811719129,2.803525229058138e-09,1.838282280198962e-06,3.995368135991868e-09,1.560673978270963e-10,5.340048373292378e-06,3.525879829661536e-05,0.004181391679936269,5.333196033708053e-07,0.00070164483810006,1.045562874493902e-09,1.0822127829379134e-09,6.815780890216643e-08,1.4292313368138866e-07,0.0008024311448350353,0.015619356973576182,1.1315929633219167e-06,1.5156204779263422e-07,0.0019377522434912353,4.451750884391054e-09,5.5798201076621747e-05,1.0886195304906072e-07,2.445300278741147e-06,3.730516570698319e-10,1.3454940211011996e-10,3.90485362473426e-06,6.751156448237304e-08,9.640105263401728e-12,1.9737670269678777e-11,2.156531464589081e-11
6.814198762312022e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4290097331831108,0.05999966778595341,0.0029231387167548886,7.136929122819135e-06,0.0034820929609412693,0.10001448086098867,0.03628896818454177,2.520737290009357e-05,8.990554173893253e-10,0.0014811509649190861,3.9101483247579444e-11,0.0006061104328745034,2.8042081782353292e-09,1.830725330955337e-06,3.999495046377576e-09,1.5603139462484122e-10,5.323997102753685e-06,3.5310717437859744e-05,0.004176167128555091,5.297757997698372e-07,0.0007020621641875331,1.0399884425913355e-09,1.0771331515412802e-09,6.842239284348528e-08,1.4356556641303004e-07,0.0008054674310301319,0.015667354626655743,1.1321941939287766e-06,1.5146002329268976e-07,0.0019403744786899723,4.446817040940081e-09,5.588036560947954e-05,1.0892072965049704e-07,2.4370560586645062e-06,3.735143944126265e-10,1.3450347411956987e-10,3.910168783977247e-06,6.736909157901194e-08,9.6532012461585e-12,1.965429308795667e-11,2.1561185034661362e-11
6.827016471856953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4289608836039014,0.05993152948768556,0.002912316959990008,7.136991440874747e-06,0.0034801441530109313,0.100160785289331,0.03631259507899134,2.5157054986461927e-05,9.0216456132663e-10,0.0014796782711445355,3.907149317503407e-11,0.0006063398773525825,2.804897939129397e-09,1.8232037174644828e-06,4.003611857840547e-09,1.5599492454387497e-10,5.308004942931213e-06,3.5362665315177914e-05,0.0041709492698373245,5.262615053051248e-07,0.0007024784390815269,1.0344551538304882e-09,1.072078476602543e-09,6.868767906118535e-08,1.4420894534997575e-07,0.0008085058088228298,0.015715346070630843,1.132792645518132e-06,1.5135801940738763e-07,0.0019429927059540554,4.4418897769848085e-09,5.5962575619058485e-05,1.0897923506536469e-07,2.428839676767484e-06,3.7397599377198393e-10,1.3445722365647587e-10,3.915485672020429e-06,6.72269538975844e-08,9.666301906650574e-12,1.9571313809306372e-11,2.1557066964706114e-11
