Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CHO2X(213),C2H4X(215),C2H4X(70)
4.330829936198004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363436759376264,0.07446341007963878,0.006121861629102869,0.0,0.005212648581160282,0.0676968296189854,0.028158418903783393,3.7194416649215485e-05,3.319658434715082e-10,0.001797139629735892,4.7631616994462075e-11,0.0005512154997363795,2.805471771095569e-09,5.551427020554942e-06,2.8226498363515512e-09,1.417643010172307e-10,1.2045226435470533e-05,2.5966142623852766e-05,0.005271476637883332,1.874453583316009e-06,0.0005919701051527353,1.1496913300651242e-08,2.7370706642324586e-09,1.1406980939774432e-08,1.2669374137906462e-08,0.00017702631917088828,0.008578443365012846,3.822923760089e-06,2.3061838933403418e-07,0.0013356072617679365,5.4877371959129244e-09,4.109212391334911e-05,4.71303427359775e-06,8.596181159430526e-08,3.671399679354558e-11,6.06178691359986e-11,5.062428060133205e-10,1.0110597361601661e-07,1.2663379141962082e-10,2.1081376708209333e-14,2.92043804641359e-06,7.219943436849737e-12
4.33433136675296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363312982161316,0.07444013020705592,0.0061154697724479425,0.0,0.005212942651048735,0.06774624327529692,0.028170937804999355,3.7172621795295864e-05,3.3258327378736554e-10,0.0017966154144009384,4.761524849687684e-11,0.0005513059950532235,2.8053345538413148e-09,5.542303371973222e-06,2.8243679075186433e-09,1.4179673917680712e-10,1.203248201251882e-05,2.5981688689592446e-05,0.005269679377799514,1.86969760449301e-06,0.0005921591110886488,1.1472172458077006e-08,2.7334153248334977e-09,1.1407937814561e-08,1.2696980744469847e-08,0.00017735056618482285,0.008591169120027694,3.824486304480142e-06,2.3062485250105382e-07,0.0013365447655633953,5.485980829648971e-09,4.111672626492993e-05,4.7088251662455165e-06,8.599758973209218e-08,3.6674111249307115e-11,6.051652818297006e-11,5.066257947543696e-10,1.0104386134601579e-07,1.2665313655977527e-10,2.1045205581263848e-14,2.922118858173226e-06,7.224061124887194e-12
4.3378327973079164e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363189154040361,0.07441685779275149,0.006109084916799407,0.0,0.005213235897484484,0.0677956417530874,0.02818344346635273,3.715084113056495e-05,3.332011440536702e-10,0.0017960913820679917,4.759889115953758e-11,0.0005513964359297001,2.8051976033141594e-09,5.533202800678452e-06,2.826084783435094e-09,1.4182907917149988e-10,1.2019759172699451e-05,2.599722490667704e-05,0.005267882676860063,1.8649567616343486e-06,0.0005923479637978689,1.1447500378201285e-08,2.7297650590762056e-09,1.140890350123077e-08,1.2724617869698401e-08,0.00017767505457176838,0.008603899676847902,3.826046942100591e-06,2.3063127582223102e-07,0.0013374818988195149,5.4842250489986725e-09,4.11413130305759e-05,4.704619477145492e-06,8.603332428152888e-08,3.6634293263531675e-11,6.041544415193832e-11,5.070085594474848e-10,1.0098178983074534e-07,1.2667240225427513e-10,2.1009111274044617e-14,2.9237984185895716e-06,7.228175745068882e-12
4.3413342278628725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4363065275125545,0.07439359283426662,0.006102707054314667,0.0,0.005213528322230164,0.06784502505591841,0.02819593590196504,3.712907464089595e-05,3.338194537024129e-10,0.001795567532579816,4.7582544962444386e-11,0.0005514868224259904,2.805060918942094e-09,5.524125223531859e-06,2.8278004648024536e-09,1.418613211357747e-10,1.2007057858364979e-05,2.6012751281164603e-05,0.005266086535040342,1.8602309960777638e-06,0.0005925366634546975,1.1422896828068044e-08,2.726119859606798e-09,1.1409878000586132e-08,1.2752285500501176e-08,0.00017799978407204202,0.008616635024328821,3.827605675046615e-06,2.306376593841458e-07,0.0013384186616323148,5.4824698536321144e-09,4.116588421987831e-05,4.700417204791138e-06,8.606901529003061e-08,3.65945426572169e-11,6.031461611870467e-11,5.073911000953458e-10,1.0091975903317346e-07,1.2669158862472494e-10,2.097309359806163e-14,2.925476728459336e-06,7.232287299347088e-12
4.3448356584178285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362941345528904,0.0743703353291434,0.006096336177159625,0.0,0.00521381992704335,0.0678943931873536,0.028208415125945047,3.7107322312195206e-05,3.344382021655176e-10,0.0017950438657796288,4.756620988565989e-11,0.0005515771546021576,2.804924500155818e-09,5.515070557756718e-06,2.8295149523226243e-09,1.4189346520395411e-10,1.1994378012093423e-05,2.602826781911249e-05,0.00526429095231545,1.855520249434001e-06,0.0005927252102332137,1.1398361572335985e-08,2.7224797190860708e-09,1.1410861313388875e-08,1.277998362368478e-08,0.0001783247544258424,0.008629375151337125,3.829162505409513e-06,2.3064400327297796e-07,0.0013393550540979366,5.480715243217154e-09,4.1190439842414406e-05,4.696218347672069e-06,8.610466280499748e-08,3.655485925203559e-11,6.021404316312005e-11,5.077734167219423e-10,1.0085776891635163e-07,1.267106957925839e-10,2.093715239970422e-14,2.927153788578682e-06,7.236395789673136e-12
4.347986945917289e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362829765651474,0.07434940994512608,0.0060906083537089276,0.0,0.005214081671781503,0.06793881153704905,0.028219635143232058,3.7087757312370596e-05,3.3499545049902393e-10,0.0017945727217284707,4.755151780798974e-11,0.0005516584071665523,2.8048019498544632e-09,5.506940879657148e-06,2.831056970931849e-09,1.4192231127505685e-10,1.1982984458364393e-05,2.604222429802131e-05,0.005262675405868349,1.8512933705863398e-06,0.0005928947717664389,1.1376338035862127e-08,2.7192079119604492e-09,1.1411753831057724e-08,1.280493799467468e-08,0.00017861743345938105,0.008640845342947769,3.8305620277092976e-06,2.3064967892359518e-07,0.0013401974907497165,5.47913659370743e-09,4.121252660102467e-05,4.692442295039654e-06,8.613670842061937e-08,3.651920149756634e-11,6.012374483725058e-11,5.081173101325274e-10,1.0080201256278201e-07,1.2672782462574179e-10,2.0904870496656995e-14,2.928662074807073e-06,7.240090812899413e-12
4.35113823341675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362718144893943,0.07432849059455117,0.00608488617633742,0.0,0.005214342755068062,0.06798321760340319,0.028230844480781978,3.706820376131326e-05,3.3555305339775075e-10,0.0017941017254142887,4.7536834707224056e-11,0.0005517396158238279,2.804679613804183e-09,5.4988296331735655e-06,2.832598023605913e-09,1.4195107825672822e-10,1.1971608205891034e-05,2.6056172818635846e-05,0.005261060312249191,1.8470785677905523e-06,0.0005930642097353332,1.135436945724752e-08,2.7159401913103995e-09,1.1412653488804544e-08,1.2829917044209703e-08,0.0001789103071844925,0.008652319388866224,3.831960012102382e-06,2.3065532257132423e-07,0.0013410396275685126,5.477558417504683e-09,4.123460076528045e-05,4.688669006414858e-06,8.616871887930832e-08,3.6483597903160016e-11,6.003365171705928e-11,5.084610220848605e-10,1.0074628910393964e-07,1.2674488949140145e-10,2.0872650222223275e-14,2.9301693499617115e-06,7.243783357324479e-12
4.3539743921662645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362617651326993,0.07430966833614774,0.006079741039395019,0.0,0.005214577165535258,0.06802317256301593,0.028240923761880726,3.705061534562198e-05,3.3605519881748384e-10,0.0017936779549529364,4.752362757988133e-11,0.0005518126661107807,2.8045696942032517e-09,5.491545221106879e-06,2.8339841455615617e-09,1.4197690099945726e-10,1.1961384337021386e-05,2.6068719686485437e-05,0.005259607115144406,1.843295535573176e-06,0.0005932165983641726,1.1334644584212293e-08,2.7130027322587014e-09,1.1413469285993579e-08,1.2852419280969403e-08,0.00017917405984183655,0.0086626493189371,3.833216884388915e-06,2.3066037454338996e-07,0.0013417972944063615,5.4761384634028794e-09,4.1254456750694634e-05,4.685275408962531e-06,8.619749826143452e-08,3.645160086879902e-11,5.995274281214552e-11,5.087702076971723e-10,1.0069616609385158e-07,1.2676019325121293e-10,2.0843704545112416e-14,2.931525033611605e-06,7.2471045291055275e-12
4.3565269350408275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362527178910661,0.07429273247972763,0.006075114318968636,0.0,0.005214787678511445,0.06805912352321042,0.028249987731898882,3.7034793687137854e-05,3.3650737471287134e-10,0.0017932966637063056,4.7511747363594133e-11,0.0005518783810175156,2.8044709144093053e-09,5.4850019380060555e-06,2.8352309870270562e-09,1.4200008682090708e-10,1.1952194783491598e-05,2.6080006361731682e-05,0.0052582995513318215,1.8398991155348494e-06,0.0005933536627190226,1.1316930039025593e-08,2.71036184230539e-09,1.1414208449026286e-08,1.2872688372667172e-08,0.00017941157182177638,0.008671948914824987,3.834347006318428e-06,2.3066489923538846e-07,0.0013424789870022287,5.474860832192128e-09,4.1272318424364933e-05,4.682223084031346e-06,8.622337540203046e-08,3.642284088020096e-11,5.988006605637306e-11,5.090483490828109e-10,1.006510781313836e-07,1.267739224485649e-10,2.0817695926592013e-14,2.9327444494273854e-06,7.250091868852962e-12
4.3590794779153905e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362436679817595,0.07427580057866776,0.006070491292820016,0.0,0.005214997759763896,0.06809506642893386,0.028259044713169347,3.7018979522075454e-05,3.369597825018748e-10,0.0017929154691887729,4.749987301150117e-11,0.0005519440671941014,2.8043722744548522e-09,5.478470642270297e-06,2.836477195654027e-09,1.4202322092521988e-10,1.1943016507929215e-05,2.6091287823361653e-05,0.005256992284586204,1.8365105441555682e-06,0.0005934906462274698,1.1299251250528842e-08,2.7077236240271696e-09,1.1414952297620825e-08,1.289297363876153e-08,0.00017964921120202973,0.008681251025145931,3.8354761219096025e-06,2.3066940304103276e-07,0.0013431604830028575,5.4735835110957944e-09,4.1290171847255555e-05,4.6791725705900375e-06,8.624922953739791e-08,3.639411619813705e-11,5.980752276200942e-11,5.093263714212864e-10,1.006060117036391e-07,1.2678760983356261e-10,2.079172749073505e-14,2.9339632029071104e-06,7.253077584781986e-12
4.3616320207899535e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43623461540909786,0.07425887263201782,0.006065871957931134,0.0,0.005215207409963442,0.06813100128157115,0.028268094711132397,3.7003172845040524e-05,3.3741242196428616e-10,0.0017925343713404943,4.748800451600267e-11,0.0005520097246635747,2.8042737741225572e-09,5.4719513025497126e-06,2.837722771715158e-09,1.4204630336414748e-10,1.1933849488535592e-05,2.610256407370953e-05,0.0052556853148974,1.8331297993488317e-06,0.0005936275489563299,1.1281608128649729e-08,2.7050880746032263e-09,1.1415700832055573e-08,1.2913275074091813e-08,0.00017988697788190482,0.008690555645609327,3.8366042319595355e-06,2.3067388599327488e-07,0.0013438417824457385,5.47230649998832e-09,4.130801702306006e-05,4.676123868045822e-06,8.627506068581582e-08,3.636542675491762e-11,5.973511258058004e-11,5.096042747140898e-10,1.0056096679646879e-07,1.2680125545295774e-10,2.0765799158272305e-14,2.9351812943581365e-06,7.2560616776459955e-12
4.3641845636645165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362255601773961,0.07424194863882777,0.006061256311286356,0.0,0.005215416629779514,0.06816692808250782,0.028277137731224738,3.698737365064793e-05,3.378652928798814e-10,0.0017921533701017488,4.747614186951614e-11,0.0005520753534489398,2.8041754131955957e-09,5.465443887593832e-06,2.8389677154832232e-09,1.420693341894011e-10,1.19246937035739e-05,2.6113835115107566e-05,0.005254378642255192,1.8297568591016841e-06,0.0005937643709723312,1.12640005837221e-08,2.7024551912158137e-09,1.1416454052606824e-08,1.2933592673490825e-08,0.0001801248717607033,0.008699862771927726,3.837731337264132e-06,2.306783481250096e-07,0.0013445228853683955,5.471029798744615e-09,4.132585395546981e-05,4.673076975804859e-06,8.630086886555098e-08,3.633677248304584e-11,5.966283516471541e-11,5.098820589618074e-10,1.005159433957463e-07,1.2681485935345742e-10,2.0739910848780466e-14,2.9363987240876704e-06,7.2590441481979734e-12
4.3667371065390795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4362165022909662,0.07422502859814789,0.006056644349872429,0.0,0.005215625419880146,0.06820284683313001,0.02828617377887941,3.6971581933521596e-05,3.3831839502842096e-10,0.0017917724654129413,4.7464285064476126e-11,0.0005521409535731688,2.804077191457434e-09,5.458948366251268e-06,2.8402120272310933e-09,1.420923134526518e-10,1.191554913136893e-05,2.6125100949886503e-05,0.0052530722666492835,1.8263917014720924e-06,0.0005939011123421278,1.124642852881854e-08,2.6998249710499564e-09,1.1417211959545912e-08,1.2953926431777327e-08,0.00018036289273770184,0.008709172399816875,3.8388574386350195e-06,2.3068278946907663e-07,0.0013452037918083848,5.469753407239592e-09,4.134368264817368e-05,4.670031893272265e-06,8.632665409485866e-08,3.6308153315204115e-11,5.959069016812753e-11,5.101597241711913e-10,1.0047094148736785e-07,1.268284215817086e-10,2.0714062501934837e-14,2.9376154924027637e-06,7.262024997190295e-12
4.3692896494136425e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43620744175411713,0.07420811250902869,0.006052036070678481,0.0,0.00521583378093199,0.0682387575348244,0.028295202859525904,3.6955797688294556e-05,3.3877172818965005e-10,0.0017913916572145964,4.7452434093334367e-11,0.0005522065250592019,2.803979108692069e-09,5.452464707469382e-06,2.8414557072317565e-09,1.4211524120553045e-10,1.1906415750306892e-05,2.613636158037603e-05,0.005251766188069314,1.8230343045933145e-06,0.0005940377731322897,1.1228891874970604e-08,2.697197411294472e-09,1.1417974553139666e-08,1.297427634375924e-08,0.00018060104071217656,0.00871848452499571,3.839982536871102e-06,2.306872100582297e-07,0.0013458845018032993,5.468477325348388e-09,4.136150310485744e-05,4.666988619852105e-06,8.635241639198521e-08,3.6279569184271626e-11,5.951867724564483e-11,5.104372703459405e-10,1.0042596105725251e-07,1.268419421843292e-10,2.0688254043327018e-14,2.938831599610321e-06,7.2650042253752575e-12
4.3718421922882055e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361983785711545,0.07419120037052096,0.0060474314706960184,0.0,0.0052160417136003,0.06827466018897821,0.028304224978590087,3.694002090960883e-05,3.392252921432992e-10,0.0017910109454473638,4.744058894855954e-11,0.0005522720679299465,2.8038811646841896e-09,5.445992880293962e-06,2.842698755758292e-09,1.421381174996276e-10,1.1897293538835184e-05,2.614761700890376e-05,0.0052504604065048465,1.8196846466738267e-06,0.0005941743534092867,1.1211390530977152e-08,2.694572509141632e-09,1.1418741833655157e-08,1.2994642404244348e-08,0.0001808393155834176,0.008727799143186315,3.841106632752061e-06,2.3069160992515874e-07,0.0013465650153907625,5.467201552947013e-09,4.1379315329204904e-05,4.663947154947408e-06,8.637815577516473e-08,3.625102002333154e-11,5.944679605321152e-11,5.107146974817252e-10,1.00381002091342e-07,1.268554212079115e-10,2.0662485374849815e-14,2.9400470460170897e-06,7.267981833504976e-12
4.3743947351627685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43618931274638073,0.07417429218167576,0.006042830546918932,0.0,0.005216249218548957,0.06831055479697937,0.02831324014149422,3.6924251592115455e-05,3.3967908666908423e-10,0.0017906303300520147,4.7428749622637374e-11,0.0005523375822082781,2.80378335921869e-09,5.439532853868874e-06,2.8439411730838663e-09,1.4216094238649344e-10,1.1888182475462168e-05,2.6158867237795194e-05,0.005249154921945379,1.8163427059886894e-06,0.0005943108532395269,1.1193924411993566e-08,2.6919502617856397e-09,1.1419513801354983e-08,1.301502460802605e-08,0.00018107771725067465,0.008737116250113988,3.842229727093835e-06,2.3069598910252585e-07,0.0013472453326084325,5.4659260899114145e-09,4.139711932489797e-05,4.660907497960164e-06,8.640387226261736e-08,3.622250576563165e-11,5.937504624781345e-11,5.109920055866628e-10,1.0033606457560047e-07,1.2686885869896322e-10,2.063675644332899e-14,2.9412618319296714e-06,7.270957822330532e-12
4.3769472780373314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361802442840955,0.07415738794154446,0.006038233296343484,0.0,0.005216456296440451,0.06834644136021632,0.02832224835365694,3.690848973047445e-05,3.401331115467072e-10,0.0017902498109694418,4.741691610807047e-11,0.0005524030679170406,2.803685692080808e-09,5.433084597435743e-06,2.8451829594817546e-09,1.4218371591763806e-10,1.1879082538756972e-05,2.6170112269375808e-05,0.005247849734380337,1.8130084608874943e-06,0.0005944472726893424,1.1176493431121973e-08,2.6893306664248035e-09,1.142029045649286e-08,1.303542294987706e-08,0.00018131624561318503,0.008746435841507232,3.843351820704671e-06,2.3070034762288745e-07,0.0013479254534940006,5.464650936117172e-09,4.141491509561443e-05,4.657869648291333e-06,8.642956587255722e-08,3.6194026344608055e-11,5.930342748754019e-11,5.112691946700963e-10,1.0029114849601449e-07,1.2688225470396193e-10,2.0611067189017798e-14,2.942475957654514e-06,7.273932192603059e-12
4.379244566624438e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361720804165174,0.07414217750079281,0.006034098908932312,0.0,0.005216642301955369,0.06837873239000415,0.02833034980619511,3.689431042534502e-05,3.405419307053019e-10,0.001789907426093796,4.7406270907486014e-11,0.0005524619806467996,2.8035979097500166e-09,5.427291204645766e-06,2.8463000280226296e-09,1.4220416822906726e-10,1.1870902091359465e-05,2.6180228356017313e-05,0.005246675319493233,1.8100142021880302e-06,0.0005945699815236416,1.1160835516236618e-08,2.686975295743152e-09,1.1420993454090103e-08,1.3053795251280853e-08,0.00018153102938063464,0.008754825594451338,3.84436084996865e-06,2.307042526563367e-07,0.0013485373944582435,5.463503562002131e-09,4.1430924259943064e-05,4.655137128350692e-06,8.645267057627223e-08,3.616842459620403e-11,5.923908236519119e-11,5.115185630763843e-10,1.0025074234073619e-07,1.2689427567629042e-10,2.0587980697816245e-14,2.943568106599514e-06,7.276607742606242e-12
4.381541855211545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4361639144191647,0.07412697025703999,0.006029967492196989,0.0,0.005216827962570519,0.06841101690567104,0.028338445636964065,3.688013715125758e-05,3.4095093610981647e-10,0.001789565119140803,4.739563040259822e-11,0.000552520870270293,2.8035102391355663e-09,5.421507298428086e-06,2.8474165859328662e-09,1.4222457902154696e-10,1.1862730623714992e-05,2.6190340236410472e-05,0.005245501145155182,1.8070261437533287e-06,0.000594692625351667,1.1145205927570866e-08,2.6846220688725873e-09,1.1421700248905403e-08,1.3072180616479548e-08,0.00018174591561618902,0.008763217353245726,3.845369069856922e-06,2.307081410076056e-07,0.0013491491764515643,5.462356438183218e-09,4.144692676769737e-05,4.652406071413759e-06,8.647575677720316e-08,3.6142850963505737e-11,5.917484286561841e-11,5.1176783507513e-10,1.0021035352722707e-07,1.2690626311636875e-10,2.0564926217916592e-14,2.944659721263735e-06,7.279281982736657e-12
