Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68),CHO2X(213),HOCO(73)
6.5433594477983924e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999666,0.11866996602996212,0.02282156769305424,1.8810870574640042e-98,1.7424419607118185e-45,2.1334464585826777e-30,1.557899636709471e-71,1.1514444856003655e-45,1.4458587436192288e-109,5.775033611035705e-17,1.8164874604202898e-89,5.775033611034912e-17,9.20640977170249e-61,1.6252455351945731e-59,1.8294944219662795e-92,2.1212946083402867e-93,7.684682298863566e-32,2.634205209763159e-71,3.153904394847914e-15,9.33815036009073e-17,3.738374732105923e-19,6.471281887048314e-32,2.39620490657642e-31,3.738374708231113e-19,1.1917425615653084e-27,7.106755406512797e-33,3.616989889744247e-37,2.539845319612145e-62,1.4141072464126803e-45,9.146132230449228e-44,2.1557749868889668e-31,2.8680352247296414e-62,3.221911858045965e-86,6.830981535042412e-89,7.020788110478078e-25,1.0110751383769306e-101,2.9302596911877835e-76,1.5787200241839207e-73,2.6888174145329344e-85,1.1929973387726876e-59,1.477763248707452e-88,2.312325167850052e-46,2.3954125405787697e-101,1.6729724388895486e-112
1.3092403829956296e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999934,0.1186699660299589,0.022821567693054195,4.8509162165830725e-96,1.3950130503592384e-44,8.539347195945299e-30,1.0039241180764416e-69,9.22089451033381e-45,3.726829764655007e-107,1.155508462746774e-16,1.1643487970048305e-87,1.1555084627464569e-16,1.4746255471246092e-59,2.6034190680693792e-58,2.3578563166400794e-90,2.733929019204268e-91,3.075875605557027e-31,9.456156066137813e-70,6.3105489325219995e-15,1.8684413796080537e-16,7.47999742449328e-19,2.5901992116789224e-31,9.591064310504366e-31,7.479997328931535e-19,4.770047551126529e-27,5.689692176063547e-32,2.9124780077318763e-36,8.183691117634644e-61,1.1321456291851203e-44,7.322468176518159e-43,8.628718050585085e-31,9.188990403955526e-61,4.152406877226864e-84,8.807848994470988e-87,1.4047677488253662e-24,2.6073035958022637e-99,1.8777080822373215e-74,5.057979110588963e-72,1.9290350626783395e-83,1.9108690543528444e-58,1.9054239595656804e-86,1.85126612533245e-45,6.180229147907661e-99,8.632620965968656e-110
2.6190492594272105e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999869,0.11866996602995247,0.0228215676930541,1.256819723097528e-93,1.116434417205395e-43,3.416852331962307e-29,6.5010910191648966e-68,7.380452883865143e-44,9.652954064884562e-105,2.3115186660332176e-16,7.457587317485791e-86,2.311518666031948e-16,2.360681592070667e-58,4.1678930424198364e-57,3.05362857581896e-88,3.540675364695135e-89,1.230750893579498e-30,3.6790537430049716e-68,1.2623838007865154e-14,3.7376940668059506e-16,1.4963242881112772e-18,1.036417067443506e-30,3.837675013371558e-30,1.4963242498739038e-18,1.908617568174582e-26,4.553429557955171e-31,2.3575761544599272e-35,2.649951883664962e-59,9.060605764098965e-44,5.860201832984912e-42,3.452611155825411e-30,2.9422571998390757e-59,5.377727297224125e-82,1.141029720070459e-84,2.8101460860619402e-24,6.754969135204812e-97,1.202472809806523e-72,1.6195259925596756e-70,1.4994055447557603e-81,3.0590500825505463e-57,2.4684182053588554e-84,1.4815755352060513e-44,1.6013276880315087e-96,4.473471968459548e-107
5.238667012290372e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999739,0.11866996602993961,0.022821567693053914,3.2902005454295407e-91,8.93317165545156e-43,1.3669643466483573e-28,4.254122047736558e-66,5.905857582154252e-43,2.5263385622482237e-102,4.623539072606252e-16,4.774698317968727e-84,4.623539072601172e-16,3.7781154121522757e-57,6.670567456462282e-56,3.996086848692999e-86,4.633453577353268e-87,4.923804991213997e-30,1.5946172236851708e-66,2.525041615853139e-14,7.476199441201481e-16,2.99297340817428e-18,4.146343093634949e-30,1.535319895889555e-29,2.9929732551980677e-18,7.635530828301693e-26,3.643350023659384e-30,1.9291595215822613e-34,8.671665103136541e-58,7.249861088340732e-43,4.689054787133593e-41,1.3812692772796503e-29,9.417909391515558e-58,7.03748498575684e-80,1.493597727567224e-82,5.620904607260915e-24,1.7682224765904255e-94,7.698061432170371e-71,5.184039936867532e-69,1.298050522472304e-79,4.895808186604557e-56,3.2311377545110884e-82,1.185485527083458e-43,4.190755234964469e-94,2.341415352718567e-104
1.0477902518016696e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999479,0.11866996602991389,0.02282156769305354,8.790231048679105e-89,7.147216000287628e-42,5.4683097772263165e-28,2.8409886542962826e-64,4.725284248282822e-42,6.746998705566783e-100,9.247579885752906e-16,3.0563966346994984e-82,9.247579885732585e-16,6.0458046665878565e-56,1.0674458820921571e-54,5.336510450186169e-84,6.187671672547518e-85,1.9696822913056732e-29,7.772416620742174e-65,5.050357245978357e-14,1.49532101899915e-15,5.986271763266263e-18,1.658672181591498e-29,6.141779377138755e-29,5.9862711512970564e-18,3.054315095171753e-25,2.91482005137021e-29,1.6118606347530664e-33,2.8964615831425186e-56,5.800439345399097e-42,3.751604737854109e-40,5.525526737510044e-29,3.0140564998999293e-56,9.398097021726245e-78,1.995331177240881e-80,1.1242429036562174e-23,4.723311727903636e-92,4.927305468365563e-69,1.6591418609674508e-67,1.2637441935056422e-77,7.834355692573848e-55,4.3165513233648995e-80,9.484784658052966e-43,1.1187222668888053e-91,1.2500348372932714e-101
2.0956373529469343e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998959,0.11866996602986246,0.02282156769305279,2.4376879478371408e-86,5.718044407202846e-41,2.1874188164683935e-27,1.9693093584003333e-62,3.780466685466589e-41,1.8699766218329775e-97,1.8495661512048554e-15,1.9562825740693942e-80,1.849566151196727e-15,9.673943514104265e-55,1.708037417767942e-53,7.396262921198768e-82,8.575949927289038e-83,7.879049766484597e-29,4.195345347891366e-63,1.010098850619668e-13,2.990723168756736e-15,1.1972868933390631e-17,6.634958382275462e-29,2.456811694654836e-28,1.1972866485297709e-17,1.2216591142677028e-24,2.331748007935052e-28,1.3989583814304253e-32,1.0044392274527444e-54,4.640571398093087e-41,3.001433827176859e-39,2.2103005970605603e-28,9.644833554067974e-55,1.3025514748727173e-75,2.767084169916049e-78,2.2485507442777938e-23,1.3094931749719886e-89,3.153433570709581e-67,5.309652236710326e-66,1.362895134696972e-75,1.253581924079412e-53,5.986106952229166e-78,7.588187841460295e-42,3.0977186859825027e-89,6.9221743545376066e-99
4.1913315552374635e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767997919,0.11866996602975959,0.022821567693051294,7.198818158357141e-84,4.574544366818345e-40,8.749900463419836e-27,1.45355868975093e-60,3.024469064767936e-40,5.517316074476091e-95,3.699182476464924e-15,1.2520812424696145e-78,3.69918247643241e-15,1.5478834463720325e-53,2.732958837665847e-52,1.0913633862679356e-79,1.2654333398114766e-80,3.1516840281531014e-28,2.4354139645639172e-61,2.020225102650487e-13,5.981527468270237e-15,2.3946065114012722e-17,2.654037091470806e-28,9.827446521968133e-28,2.3946055320509996e-17,4.8858030026171716e-24,1.865092790362473e-27,1.2942036097700227e-31,3.71021496108392e-53,3.71254464172525e-40,2.401216140925122e-38,8.84138198096566e-28,3.085895724347838e-53,1.9219935316671538e-73,4.0866822291455073e-76,4.4971782445662423e-23,3.865379524473618e-87,2.017906751643496e-65,1.699152262333961e-64,1.5812866607892314e-73,2.0057990905806968e-52,8.840836014009274e-76,6.070694193782847e-41,9.125392377986855e-87,4.0778845962983305e-96
8.382719959818522e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767995838,0.11866996602955383,0.022821567693048304,2.3331948504766886e-81,3.6596793430447813e-39,3.5000335141251697e-26,1.1774013044116408e-58,2.4196135369362423e-39,1.7860207400086382e-92,7.39841512698881e-15,8.01351320543511e-77,7.398415126858754e-15,2.4766554972478128e-52,4.3728125493952683e-51,1.766968385697907e-77,2.0487957575290343e-78,1.260686435819546e-27,1.4784021471948847e-59,4.040477606660743e-13,1.1963136067290554e-14,4.789246484163892e-17,1.0616254295307333e-27,3.931018439565543e-27,4.7892425659780706e-17,1.9535951721858495e-23,1.4915323937351096e-26,1.3152425989960744e-30,1.5044930969856472e-51,2.970070006652771e-39,1.9210150366166408e-37,3.536588539577659e-27,9.871410604239456e-52,3.1117972839222156e-71,6.624620895823054e-74,8.994480521324324e-23,1.252033587445414e-84,1.2910125293052253e-63,5.437387756119165e-63,1.919081337980675e-71,3.2093329523981294e-51,1.4331255000652007e-73,4.856612717257122e-40,2.9475427659148096e-84,2.6339558242804194e-93
1.676549676898064e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767991677,0.11866996602914234,0.022821567693042322,8.480462423923506e-79,2.9277615145277105e-38,1.4000506743797084e-25,1.069502230277314e-56,1.9357061404822808e-38,6.482852953600763e-90,1.4796880428051588e-14,5.12871027300385e-75,1.479688042753136e-14,3.962682366378447e-51,6.9965603497547375e-50,3.207923536989233e-75,3.7195798238619423e-76,5.0427713935673635e-27,9.200012439073742e-58,8.080982614475725e-13,2.3926353265304448e-14,9.57852938014767e-17,4.2465216651788356e-27,1.5724152474195558e-26,9.578513701372485e-17,7.80845949881786e-23,1.1923386430614092e-25,1.4995036163171258e-29,6.842341197975658e-50,2.3760685763293885e-38,1.5368520379833446e-36,1.4146424279625833e-26,3.156550755139379e-50,5.649454020835659e-69,1.2043248265191506e-71,1.7989274179565223e-22,4.547668844482706e-82,8.256511780597936e-62,1.739979422320987e-61,2.38796642929659e-69,5.134976240143568e-50,2.605363288092449e-71,3.885312787996714e-39,1.0672665982786737e-81,1.9071220470143991e-90
3.3531050387304875e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767983355,0.11866996602831935,0.02282156769303036,3.452051958203911e-76,2.3422172279040443e-37,5.600457608583172e-25,1.0880442820724202e-54,1.5485710316107901e-37,2.6357528057424693e-87,2.9593811030237163e-14,3.2823943315011827e-73,2.9593811028156224e-14,6.340318591881496e-50,1.1194536913323779e-48,6.523206699352787e-73,7.56364247590779e-74,2.01711368834293e-26,5.797968779600686e-56,1.616199262928357e-12,4.785278766122527e-14,1.9157107005131602e-16,1.6986116643553427e-26,6.289675976117389e-26,1.9157044242336733e-16,3.1186331491313096e-22,9.524457367212957e-25,1.9137383721028037e-28,3.4846339091614084e-48,1.9008580552564516e-37,1.2295345991596946e-35,5.658582637435607e-26,1.0086122744849592e-48,1.1487975877061972e-66,2.451866398591281e-69,3.5979617914945896e-22,1.850058586457964e-79,5.276466089828639e-60,5.567953944288841e-60,3.009519847249591e-67,8.21599676525034e-49,5.304254664809038e-69,3.1082587467363893e-38,4.3297095514766475e-79,1.5471396607505308e-87
6.706215762395335e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679667104,0.11866996602667336,0.022821567693006434,1.5368090541337946e-73,1.8737782691897442e-36,2.2403776082106385e-24,1.21069397399447e-52,1.2388592647085966e-36,1.1724011245263538e-84,5.918767223484837e-14,2.100738660753963e-71,5.918767222652459e-14,1.0144531028178072e-48,1.7911266182537825e-47,1.451091204474973e-70,1.6825365802727755e-71,8.068465021988954e-26,3.6738941726545046e-54,3.232401265561078e-12,9.570565645263909e-14,3.8314309835300534e-16,6.794444724951002e-26,2.515872782312179e-25,3.8314058405082106e-16,1.243664155993833e-21,7.59682332431152e-24,2.6686517986054374e-27,1.9403693266933543e-46,1.5206847871354323e-36,9.837077271691106e-35,2.2634347611274105e-25,3.2180775066955707e-47,2.555505932224539e-64,5.458774445658609e-67,7.1963331061302355e-22,8.232672563362506e-77,3.36709590822753e-58,1.7817453878651434e-58,3.813740460450529e-65,1.3145622546304862e-47,1.1809419437895124e-66,2.486609556942449e-37,1.9227945477862262e-76,1.374000017465681e-84
1.3412437209725029e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679334215,0.11866996602338138,0.02282156769295858,7.249477643925103e-71,1.4990264586388719e-35,8.963036879346632e-24,1.4275926597787156e-50,9.910883742963469e-36,5.527644866648643e-82,1.1837539464503107e-13,1.3444747122302196e-69,1.1837539461173594e-13,1.6231266147092154e-47,2.8657951071627466e-46,3.421243179731951e-68,3.9669219592439016e-69,3.2273880679392205e-25,2.329380001085537e-52,6.46480526951113e-12,1.9141139403375532e-13,7.662890778170827e-16,2.7177711602712797e-25,1.0063491069578482e-24,7.662789905476068e-16,4.944590811599981e-21,6.041355824077132e-23,3.939475319035656e-26,1.144579971145316e-44,1.216542471307582e-35,7.870914773477889e-34,9.053735425094361e-25,1.0237621927412285e-45,6.025120626747505e-62,1.2876424392163585e-64,1.4394286005639244e-21,3.8825206495636994e-74,2.1424374618603097e-56,5.701565978881102e-57,4.835896827010084e-63,2.103301792211992e-46,2.7857385414621553e-64,1.989287314197115e-36,9.056201993289413e-74,1.2941986483137654e-81
2.6824880104384417e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767866844,0.11866996601679743,0.022821567692862876,3.5245899370116385e-68,1.1992259818285413e-34,3.5864121126000915e-23,1.7350732908990962e-48,7.928710632662364e-35,2.6867721510472658e-79,2.367508394692374e-13,8.604643909721782e-68,2.367508393360568e-13,2.5970037363543238e-46,4.585240420960414e-45,8.31519184010902e-66,9.641437690461442e-67,1.2909556433397291e-24,1.471062280833497e-50,1.2929613272149674e-11,3.8282286918914255e-13,1.532588882290441e-15,1.0871020437863824e-24,4.025392541182374e-24,1.5325482965822703e-15,1.954184506225334e-20,4.776253302010579e-22,5.989553401661877e-25,6.9572944821976576e-43,9.732243209768474e-35,6.298697197368978e-33,3.621487820794195e-24,3.238109775092179e-44,1.4643783871153835e-59,3.1301939242092764e-62,2.879503288560555e-21,1.8873646921543814e-71,1.35540944896791e-54,1.8244855750124094e-55,6.107734901537245e-61,3.365284509938832e-45,6.772354502517658e-62,1.5914275505347874e-35,4.398916769817244e-71,1.2572292974935184e-78
5.3649765893703194e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767733689,0.11866996600362953,0.022821567692671463,1.7283785948627666e-65,9.593879553999131e-34,1.435490652584732e-22,2.1270624230046744e-46,6.342969622533717e-34,1.3174384959678687e-76,4.735017291330133e-13,5.506973238238915e-66,4.735017286002921e-13,4.155206364936717e-45,7.336260299364225e-44,2.038681905381968e-63,2.363842958876841e-64,5.16382344036794e-24,9.194620406463613e-49,2.585922925638053e-11,7.656458194725357e-13,3.065221058240547e-15,4.348354740842602e-24,1.610153139383958e-23,3.0650568814048322e-15,7.633724876693854e-20,3.7329643980509085e-21,9.180365817056825e-24,4.2648500661027024e-41,7.785635744339427e-34,5.04199982373647e-32,1.4485893582107903e-23,1.0126797983078575e-42,3.5902854310128537e-57,7.674414648617765e-60,5.7615890969310244e-21,9.254704878557486e-69,8.479295969043379e-53,5.838236518641988e-54,7.634602483260626e-59,5.384456192411274e-44,1.6605334231084985e-59,1.2731376508712812e-34,3.3494972601549017e-68,1.9138695328076632e-75
1.0729953747234075e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767467379,0.11866996597729373,0.02282156769228864,8.384617217259729e-63,7.675216220282841e-33,5.748901078897683e-22,2.5797323274875845e-44,5.0743756023584675e-33,6.3916698425520325e-74,9.47003508522015e-13,3.524462334189362e-64,9.470035063911352e-13,6.648328779798364e-44,1.1737638305677095e-42,4.945312010932098e-61,5.7340583036030855e-62,2.0655295772924715e-23,5.627351873563104e-47,5.1718461140657294e-11,1.5312917199297967e-12,6.130624452551759e-15,1.7392987373900553e-23,6.440580005491892e-23,6.1299539467739764e-15,2.916300676395404e-19,2.854122043767442e-20,1.3913902961777583e-22,2.5860063304598638e-39,6.228252762337546e-33,4.038169225927264e-31,5.794309891050873e-23,3.099224891010631e-41,8.70903726086378e-55,1.8610935408960557e-57,1.1533506443164089e-20,4.489630741371722e-66,5.1918708865379496e-51,1.8681634788676153e-52,9.344072239112569e-57,8.615129609400735e-43,4.0276559017031056e-57,1.0185028141784532e-33,1.6246495560805138e-65,1.8572762360166105e-72
2.1459908062961587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727669347587,0.11866996592462213,0.022821567691522996,3.9336650306448263e-60,6.140352223163646e-32,2.304462795857207e-21,3.025941858357767e-42,4.059499576155485e-32,2.999532255284406e-71,1.894007067545789e-12,2.25565456739826e-62,1.894007059022315e-12,1.0637319441408753e-42,1.8779009781789535e-41,1.1603045992519632e-58,1.3453612998876273e-59,8.262118933389383e-23,3.311405847222269e-45,1.0343692457247099e-10,3.0625835204062202e-12,1.2262047963368902e-14,6.956848895582961e-23,2.576205653827839e-22,1.2259267698092872e-14,1.0695779913871914e-18,2.0956804684652253e-19,2.0383449333647673e-21,1.5162221817208873e-37,4.982192235677033e-32,3.237019390751923e-30,2.317685647578443e-22,9.114619616379636e-40,2.043348065809111e-52,4.36370197343953e-55,2.310832405346496e-20,2.106469267284914e-63,3.055835764280497e-49,5.977660887110279e-51,1.0994312666882349e-54,1.3784203681685448e-41,9.447262352378678e-55,8.14790447839193e-33,7.60840521069483e-63,1.7395626678723822e-69
4.291981669441661e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727658695186,0.11866996581927894,0.022821567689991704,1.7316258193028483e-57,4.912568160991281e-31,9.24908541993575e-21,3.3305885811143432e-40,3.2475979110224377e-31,1.3211756040062888e-68,3.788014186576193e-12,1.4436170213846586e-60,3.788014152482653e-12,1.7019688277362357e-41,3.0042536878348127e-40,2.554978333498365e-56,2.9624509132174445e-57,3.304847875712457e-22,1.821192544280511e-43,2.0687385008913917e-10,6.125167119606693e-12,2.4527731196070657e-14,2.7824626153849624e-22,1.0304611220214792e-21,2.451597398448194e-14,3.660565793217554e-18,1.4357157245551317e-18,2.799716494487995e-20,8.339652038480469e-36,3.985097706994712e-31,2.5979438910238214e-29,9.27043558123183e-22,2.5036656165207485e-38,4.499303958843404e-50,9.595731741925556e-53,4.638189094433542e-20,9.274118981735281e-61,1.6808310244389716e-47,1.9125555375866045e-49,1.2086558332051217e-52,2.205471188347906e-40,2.079082170783951e-52,6.518134281317223e-32,3.337274343361886e-60,1.526042761753775e-66
6.437972532587163e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727648042784,0.11866996571393575,0.02282156768846041,1.4307095398991385e-56,1.4047344822256071e-30,1.9692530235198915e-20,2.087687714010081e-39,9.641303261295018e-31,1.086447691089671e-67,5.682021306589454e-12,8.196426300436449e-60,5.682021234140968e-12,6.438889662113001e-41,1.1453147966902965e-39,1.849746092861568e-55,2.144742820410488e-56,7.022802124487062e-22,9.730153555812113e-43,3.1031077425884816e-10,9.18775071705479e-12,3.679653414041475e-14,5.912326498136718e-22,2.1896988190918983e-21,3.677075935600312e-14,7.022604400278888e-18,3.769702430969947e-18,9.611141429786942e-20,4.4337983907804365e-35,1.1393811409935847e-30,7.440106573741753e-29,1.9699224551987265e-21,1.1074389108085993e-37,3.2573684126507545e-49,6.982089887041393e-52,6.977938950439729e-20,7.648268884865728e-60,8.980432652366644e-47,8.97583236377063e-49,7.604823106534909e-52,8.343742891534569e-40,1.513315582744733e-51,1.8637479140686246e-31,2.18714913329178e-59,1.1515636734887582e-65
8.583963395732665e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727637390383,0.11866996560859255,0.02282156768692912,7.633946176213791e-56,2.9630818168127268e-30,3.364473701878043e-20,8.399126478017954e-39,2.100788525710391e-30,5.349907649765355e-67,7.576028427585117e-12,3.152177748970875e-59,7.576028303997277e-12,1.6760383006816574e-40,3.08133157641158e-39,8.263705226057868e-55,9.581566874439904e-56,1.1980074794887341e-21,3.382373791834111e-42,4.1374769708159796e-10,1.2250334312750549e-11,4.9068675953736026e-14,1.0085095066902692e-21,3.735319771536512e-21,4.90236241139919e-14,1.0958949604683263e-17,7.384853484240629e-18,2.2949891225565057e-19,1.5948470791233532e-34,2.4030787281682876e-30,1.5712953230632466e-28,3.3603850991869265e-21,3.373733962276393e-37,1.4552112557672463e-48,3.444039626242176e-51,9.330081973257911e-20,4.165527532791551e-59,3.1218150363560016e-46,2.797851961468328e-48,2.9831268615566164e-51,2.171870853535192e-39,7.464893939525522e-51,3.9311246007798037e-31,1.4578652541194943e-58,7.810203011862264e-65
1.2875945122023668e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727616085575,0.11866996539790617,0.022821567683866534,1.154009440478611e-54,8.09350459548314e-30,6.980541964737302e-20,6.45834381303424e-38,6.097936722153669e-30,5.484612083075058e-66,1.136404267188105e-11,2.3990522250913073e-58,1.1364042416011353e-11,6.150817142521096e-40,1.246087732550087e-38,7.363180035925152e-54,8.53730962192462e-55,2.4803225075866657e-21,1.984671298716476e-41,6.206215395658668e-10,1.8375501500029517e-11,7.362129755194986e-14,2.0877703521128442e-21,7.73333645057282e-21,7.35248470021664e-14,1.9755246447748144e-17,1.7965609416666614e-17,7.291489150768193e-19,1.0486215084011239e-33,6.56261616270748e-30,4.299333085901631e-28,6.95700563777189e-21,1.647240343940172e-36,1.296603103295129e-47,4.7962441912646025e-50,1.406345402230249e-19,6.747272035025467e-58,1.8318370298473172e-45,1.378318990123185e-47,2.0768391068831008e-50,7.970454502654922e-39,1.0392042129030918e-49,1.0736849698743401e-30,3.8928072382346013e-57,2.2290879331943342e-63
1.7167926848314673e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759478077,0.11866996518721981,0.02282156768080395,6.338327623005822e-54,1.6935078129122276e-29,1.1891968899816932e-19,2.5757707458873355e-37,1.3335491881618565e-29,2.6843002179427656e-65,1.5152056919787743e-11,9.058807639005925e-58,1.5152056484625312e-11,1.5949514585304694e-39,3.3749128449990017e-38,3.278682749620493e-53,3.801472592318152e-54,4.2183792493448975e-21,6.84652452368326e-41,8.274953770968865e-10,2.4500668680864657e-11,9.818741353188332e-14,3.550393880714166e-21,1.3152106828579797e-20,9.80190096119127e-14,2.9660599687330544e-17,3.403961550011288e-17,1.6872534468712119e-18,3.656344676518876e-33,1.372944936828195e-29,9.00795265596467e-28,1.1831648154195613e-20,4.9238531467782634e-36,5.77344784946735e-47,2.3151405101923673e-49,1.8842400164928622e-19,3.543456440716514e-57,6.319381116041559e-45,4.324329758414533e-47,8.0738193142605e-50,2.0667974369311936e-38,5.017060617354905e-49,2.2464578412736837e-30,2.2457484991737977e-56,1.4595002600862597e-62
2.145990857460568e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757347596,0.11866996497653344,0.022821567677741364,2.639456950858656e-53,3.0831068164269353e-29,1.8193797734218116e-19,8.114031402017633e-37,2.50191822953532e-29,1.0322926240004287e-64,1.894007117156159e-11,2.7709037310194087e-57,1.894007050673922e-11,3.487321024285611e-39,7.580703712247047e-38,1.1475340108617875e-52,1.3304991094932033e-53,6.444730787996787e-21,1.8965413970246226e-40,1.0343692093208537e-09,3.0625835854795825e-11,1.227686698044484e-13,5.42364194667202e-21,2.0093020513878844e-20,1.2250560965073767e-13,4.0254650075757655e-17,5.631028428554785e-17,3.323087912922147e-18,1.027042004505559e-32,2.499071900866971e-29,1.641826645221728e-27,1.8075465227527105e-20,1.1957035066393806e-35,2.0206685403401933e-46,8.785954187707999e-49,2.367017569281655e-19,1.5037748509645145e-56,1.7505366954104414e-44,1.1115423779037637e-46,2.5089423019832163e-49,4.519002183496824e-38,1.904022988958963e-48,4.089497592986357e-30,1.0348547459647978e-55,7.226055393537046e-62
2.5751890300896684e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072755217115,0.11866996476584707,0.02282156767467878,9.46405825793234e-53,5.114006170719213e-29,2.5913143609575883e-19,2.209737521216087e-36,4.23529406180451e-29,3.407773987831362e-64,2.272808542727125e-11,7.386271952807407e-57,2.272808448150582e-11,6.798368086830062e-39,1.5028711813906788e-37,3.45543699355476e-52,4.006339886146254e-53,9.168274996036871e-21,4.556400662605188e-40,1.2412430361410625e-09,3.675100302169736e-11,1.473659162946949e-13,7.714854674803341e-21,2.8583705155118287e-20,1.4698451167650078e-13,5.1195968302749335e-17,8.501729109599699e-17,5.8738599392911e-18,2.5050021417807643e-32,4.144503789325269e-29,2.7261103750623226e-27,2.5713247888176782e-20,2.5272895239749664e-35,6.084504052189344e-46,2.9102797968748734e-48,2.854767037847754e-19,5.541459454646778e-56,4.2056633574130297e-44,2.5064137883312527e-46,6.742787940276255e-49,8.809585798205808e-38,6.306755364173458e-48,6.782842263151894e-30,4.1105826231937556e-55,3.0729275446759666e-61
3.4335853753478694e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072750956152,0.11866996434447437,0.022821567668553613,1.7838739207314856e-51,1.1843231226633842e-28,4.560548238291175e-19,1.6148044543339847e-35,1.0052258215138578e-28,5.589267462822605e-63,3.0304113950480184e-11,4.820438779527361e-56,3.030411228908715e-11,2.170298827683625e-38,4.815982805429752e-37,3.738450225479965e-51,4.3342897379183856e-52,1.6106001562643158e-20,2.2941128003788186e-39,1.65499067358043e-09,4.9001337334425634e-11,1.9661038848916744e-13,1.3549547396362856e-20,5.02108149851208e-20,1.9591925013788441e-13,7.335928185182042e-17,1.611686090477977e-16,1.502461479520949e-17,1.259122729509181e-31,9.593555090354896e-29,6.324908408285385e-27,4.516714325916159e-20,8.97684061308635e-35,6.582291894197947e-45,3.4514342669897975e-47,3.8451723161089633e-19,1.0292495198337551e-54,2.1175619551324182e-43,1.1116853137219723e-45,4.8747904724361604e-48,2.8123602081235e-37,7.490177776973482e-47,1.5705130731206434e-29,6.990670351329487e-54,8.917192853077156e-60
4.2919817206060705e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727466951887,0.11866996392310168,0.022821567662428446,1.0113038328888053e-50,2.2772816234704666e-28,7.0961562023713465e-19,6.267365129149921e-35,1.9568913645498795e-28,3.1601700710180154e-62,3.7880142489376136e-11,1.7620531969663522e-55,3.7880139907682145e-11,5.230971858811836e-38,1.1599532758241655e-36,1.763358240479643e-50,2.0443647466582738e-51,2.5028280366766204e-20,7.254018931156631e-39,2.068738289450632e-09,6.125167161909685e-11,2.459226033532404e-13,2.1050710389803648e-20,7.802244400209687e-20,2.448232924622231e-13,9.57507649880925e-17,2.6131736699939065e-16,3.0648040498358684e-17,3.968473480359692e-31,1.8439030503153517e-28,1.217746935501058e-26,7.018302204271666e-20,2.2828609743328325e-34,3.1046093321810714e-44,1.6136033429072596e-46,4.855423056333285e-19,5.731139389054817e-54,6.695842810553905e-43,3.30596603277533e-45,1.8910127073880847e-47,6.7785109728560956e-37,3.50460270245203e-46,3.019356766021276e-29,3.8530432994612627e-53,5.870066380059228e-59
