Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),C2H2(37),C2H6(343),C4H5X(365),C4H5X(364),C6H8(494),C6H7X(498),C6H7X(517),C6H7X(518),C8H10(500),C8H9X(719),C8H9X(786),C8H9X(785),S(721),S(1141),S(1666),SX(2966),SX(2965),SX(2963),S(2906),SX(3918),SX(3916),SX(2962),SX(2964),SX(2960),SX(1086),SX(1144),C4H7X(140),C4H7X(143),SX(1143),SX(1145),S(1619),SX(6234),SX(6230),S(7289),SX(7451),SX(7445),SX(7444),SX(7450),SX(6229),SX(6228),SX(6227),C4H7X(142),SX(3917),SX(3915)
4.0960133440135606e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244143232053,0.669994807797198,8.4770220488614368e-20,0.0,7.2001006503210068e-17,2.9247386890759627e-37,4.6518955501408144e-42,0.0,3.5199435307439007e-46,1.8945360350008976e-46,0.0,5.1922028004370377e-06,5.1922025934211952e-06,1.0351603774595849e-13,2.7614280422225426e-20,3.8223211285000356e-17,1.1350743982827856e-17,1.1993425238528648e-19,5.4626214820605013e-19,3.6681478562088978e-27,7.6425713650892509e-33,8.1625520139716667e-33,5.277149269736237e-33,3.7602974664658569e-41,5.8574031673496466e-47,5.8574031673581128e-47,4.9222163833508907e-47,1.4692007819676892e-55,5.9898074245940603e-60,6.0035002627309802e-61,4.0354236406820661e-67,4.0354236406820661e-67,4.6629683279845689e-67,1.6740019593471818e-73,3.4397045608140458e-78,3.4397055941038892e-78,4.5821936119834471e-67,2.3103311014111235e-67,2.3300278375339873e-67,1.7788899514565407e-61,1.7788899514587696e-61,5.1239702189695022e-25,9.8266509854853739e-26,1.3064014145121625e-61,1.0611572541363225e-61,6.2066576430761045e-62,3.4138917587549983e-68,5.359208711774615e-73,9.6413961344875583e-68,2.4739252541297213e-74,3.1722450514961152e-74,5.9401241813472867e-75,4.4831251854842895e-74,4.8159698233531932e-68,4.6039300894612791e-68,5.3592087117746081e-73,2.0706369280079023e-25,3.4987034548764159e-80,9.2008269235036312e-80
4.121055019591601e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244133226507,0.66999480774716957,8.5429257357307528e-20,0.0,7.2443197673458856e-17,2.9457000028382795e-37,4.7156668743637462e-42,0.0,3.6014351579745999e-46,1.945540004618278e-46,0.0,5.19225282894002e-06,5.1922526203150978e-06,1.043206659195238e-13,2.7614546893917647e-20,3.8497504692467084e-17,1.1506342355468586e-17,1.2092392378913872e-19,5.5455413810431303e-19,3.7507778748765046e-27,7.8389832964154303e-33,8.4057387406458133e-33,5.4201589952863642e-33,3.8996725697044477e-41,6.09909588367275e-47,6.0990958836816061e-47,5.1403387010329269e-47,1.5449990933751245e-55,6.3062651767399242e-60,6.3652145203768218e-61,4.3044330871027953e-67,4.3044330871027953e-67,4.978540763594481e-67,1.7997385974390782e-73,3.7236812285178374e-78,3.723682354822746e-78,4.8917065508194788e-67,2.466529277784256e-67,2.4877046393721081e-67,1.8793633125332675e-61,1.8793633125356342e-61,5.1935707075832548e-25,9.9142074112027914e-26,1.3833102140115937e-61,1.1221478335562737e-61,6.5806122483962263e-62,3.6373551796717358e-68,5.6821044342010661e-73,1.0293890809860332e-67,2.6460654887926295e-74,3.3947793339459564e-74,6.3470172147460066e-75,4.8193769553914203e-74,5.1418611177762283e-68,4.9139566306365515e-68,5.6821044342010736e-73,2.101194795984033e-25,3.7695740826461807e-80,9.9502854543008255e-80
4.146096695169641e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244123776971,0.66999480769992104,8.6088306515270384e-20,0.0,7.288443672376791e-17,2.9666611222660943e-37,4.7798288293767672e-42,0.0,3.6841525681192257e-46,1.9975505815556213e-46,0.0,5.1923000774250814e-06,5.1922998671910507e-06,1.0512530909363098e-13,2.7614798557654165e-20,3.8771800668607974e-17,1.1662893842618992e-17,1.2191369812167694e-19,5.6291033175906436e-19,3.8346583424563178e-27,8.0388858765648931e-33,8.6543836540313579e-33,5.5659216121946392e-33,4.0431865801979939e-41,6.3489003479179686e-47,6.3489003479272254e-47,5.3665167400919882e-47,1.6241450674832744e-55,6.6370439594591625e-60,6.7459695789969182e-61,4.5892938481976668e-67,4.5892938481976668e-67,5.3130575562408299e-67,1.9339536943836985e-73,4.0289104874766797e-78,4.0289117144480285e-78,5.2197559733866918e-67,2.6320926414497952e-67,2.6548462411560523e-67,1.9847416300960856e-61,1.9847416300985977e-61,5.2636388616910379e-25,1.0001783565056269e-25,1.4641726957987244e-61,1.1861803554242941e-61,6.9742519921777873e-62,3.8736997967269707e-68,6.0219975532886037e-73,1.0985555903617801e-67,2.8288401229049015e-74,3.6311814040411529e-74,6.7786398153496133e-75,5.1782628321015161e-74,5.4873135632133438e-68,5.2424798508295401e-68,6.0219975532886037e-73,2.1319699538826505e-25,4.0592903467115729e-80,1.0754946341743964e-79
4.1711383707476816e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733124411485256,0.66999480765529806,8.6747367276198692e-20,0.0,7.3324725466095361e-17,2.9876220364263027e-37,4.8443805489261944e-42,0.0,3.7681036735067166e-46,2.050580200067542e-46,0.0,5.1923447003534027e-06,5.1923444885102355e-06,1.0592996643124842e-13,2.7615036236182967e-20,3.9046099070679915e-17,1.182039633076867e-17,1.2290357054498865e-19,5.7133073032130399e-19,3.9197988769211869e-27,8.2423123296804838e-33,8.9085690492191385e-33,5.7144675716566057e-33,4.1909320307321156e-41,6.6070258377719399e-47,6.6070258377816137e-47,5.600988865922342e-47,1.7067618935498768e-55,6.9826841035863469e-60,7.1466239819111095e-61,4.8908179549249235e-67,4.8908179549249235e-67,5.6675123298994793e-67,2.0771543797010724e-73,4.356820225944251e-78,4.3568215618039689e-78,5.5673111641783213e-67,2.807511612526638e-67,2.8319490135514974e-67,2.0952268567638352e-61,2.0952268567664993e-61,5.3341743621524893e-25,1.008937861799155e-25,1.5491628539904353e-61,1.2533835051344597e-61,7.3884644707052165e-62,4.123567828852766e-68,6.3796544768844582e-73,1.1718445890502093e-67,3.0228236766423595e-74,3.8822074988843675e-74,7.2363053984598545e-75,5.5611337219155429e-74,5.8533529555743152e-68,5.5904622755256999e-68,6.3796544768844469e-73,2.1629621177999618e-25,4.3690165688582426e-80,1.1618447900009955e-79
4.196180046325722e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244106424069,0.66999480761315477,8.7406438991912086e-20,0.0,7.3764065722727316e-17,3.0085827349936696e-37,4.9093211696125935e-42,0.0,3.853296356088926e-46,2.1046413496928395e-46,0.0,5.1923868436065546e-06,5.1923866301542248e-06,1.0673463714183797e-13,2.761526070655182e-20,3.9320399763870875e-17,1.1978847713366738e-17,1.2389353644118951e-19,5.7981533487710156e-19,4.0062090971991831e-27,8.4492958954370048e-33,9.1683778518886332e-33,5.8658273843181515e-33,4.34300284439104e-41,6.873685377719114e-47,6.8736853777292225e-47,5.8439987537858397e-47,1.7929763926888491e-55,7.343742285130784e-60,7.5680685474332966e-61,5.2098528099864193e-67,5.2098528099864193e-67,6.0429433485117675e-67,2.2298742852626381e-73,4.7089234317598504e-78,4.70892488533862e-78,5.9353847795537941e-67,2.9932985976133172e-67,3.0195316241462068e-67,2.2110277148331789e-61,2.2110277148360036e-61,5.4051768896757816e-25,1.017699177419638e-25,1.6384610626643239e-61,1.3238904383974689e-61,7.8241706474375584e-62,4.3876285212628108e-68,6.7558704242405088e-73,1.2494707545522762e-67,3.2286172819234841e-74,4.1486492392201247e-74,7.7213871405942795e-75,5.9694109338228649e-74,6.24105116546918e-68,5.9589092250711785e-68,6.7558704242405188e-73,2.1941710039216458e-25,4.6999799913330632e-80,1.2544640215130174e-79
4.221221721903762e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244098463953,0.66999480757335328,8.8065521050237398e-20,0.0,7.4202459325435232e-17,3.0295432082170599e-37,4.9746498308419962e-42,0.0,3.9397384676252108e-46,2.1597465748893454e-46,0.0,5.1924266449628835e-06,5.1924264299013672e-06,1.0753932047877307e-13,2.7615472702646665e-20,3.9594702620859374e-17,1.2138245890703042e-17,1.2488359140286759e-19,5.8836414645120279e-19,4.0938986231410882e-27,8.6598698285727639e-33,9.4338936183695147e-33,6.0200316192251962e-33,4.499494345183088e-41,7.1490957754428389e-47,7.1490957754533956e-47,6.095795468299847e-47,1.8829190984896357e-55,7.7207918978971378e-60,8.0112273416159966e-61,5.5472824576319768e-67,5.5472824576319768e-67,6.4404351879953118e-67,2.3926747315924856e-73,5.0868226234499145e-78,5.0868242042276286e-78,6.3250344632149309e-67,3.1899888108965573e-67,3.2181358724233353e-67,2.3323598710752949e-61,2.3323598710782885e-61,5.4766461248376306e-25,1.0264622269850591e-25,1.7322542632772732e-61,1.3978389025688044e-61,8.2823258586705603e-62,4.6665790723127115e-68,7.1514702943691721e-73,1.3316583401108957e-67,3.4468497111451416e-74,4.4313350122836888e-74,8.2353202468413783e-75,6.4045893193493967e-74,6.6515278634040955e-68,6.3488703946161869e-68,7.1514702943691746e-73,2.2255963285380634e-25,5.0534736928384101e-80,1.3537595847414841e-79
4.2462633974818026e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273312440909462,0.66999480753576379,8.8724612873009376e-20,0.0,7.4639908114682126e-17,3.0505034468875504e-37,5.0403656747789205e-42,0.0,4.0274378298651788e-46,2.2159084746703861e-46,0.0,5.1924642345474064e-06,5.1924640178766783e-06,1.0834401573690114e-13,2.761567291758743e-20,3.9869007521398223e-17,1.2298588769793729e-17,1.2587373122391298e-19,5.9697716601043684e-19,4.1828770754887735e-27,8.8740673984361902e-33,9.7052005357011179e-33,6.1771109027914978e-33,4.6605032686663889e-41,7.433477658251601e-47,7.4334776582626254e-47,6.3566335435310134e-47,1.9767243388401101e-55,8.114423431825965e-60,8.4770586731065281e-61,5.9040288893145912e-67,5.9040288893145912e-67,6.8611204584994398e-67,2.5661459584670804e-73,5.4922144790638442e-78,5.4922161972124619e-78,6.7373645098274005e-67,3.3981411198274868e-67,3.4283275498185246e-67,2.4594461146804833e-61,2.4594461146836545e-61,5.5485817481022322e-25,1.0352269371918922e-25,1.8307361562326858e-61,1.4753713603372123e-61,8.7639208420586008e-62,4.9611455848971272e-68,7.5673095541373898e-73,1.4186415308150495e-67,3.6781784378618694e-74,4.7311313981031365e-74,8.7796042872457224e-75,6.8682405290581383e-74,7.085952296795362e-68,6.761441480532018e-68,7.5673095541373734e-73,2.2572378080586276e-25,5.4308596174143393e-80,1.4601620993189082e-79
4.271305073059843e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244083846212,0.66999480750026308,8.9383713914182886e-20,0.0,7.5076413938875361e-17,3.0714634423083073e-37,5.1064678463011209e-42,0.0,4.1164022347295476e-46,2.2731397022428235e-46,0.0,5.1924997352566733e-06,5.1924995169767147e-06,1.0914872225024071e-13,2.7615862005990573e-20,4.01433143519217e-17,1.2459874264271021e-17,1.2686395189072138e-19,6.0565439446693319e-19,4.2731540758444844e-27,9.0919218885470017e-33,9.9823834216898261e-33,6.3370959177842293e-33,4.8261277725748066e-41,7.7270555095296256e-47,7.7270555095411324e-47,6.6267730636948665e-47,2.0745303189621791e-55,8.5252448570988475e-60,8.9665561104537397e-61,6.2810533859309307e-67,6.2810533859309307e-67,7.3061815780452707e-67,2.7509084011418766e-73,5.9268946701114324e-78,5.9268965365403371e-78,7.1735275778649714e-67,3.618338915918936e-67,3.6506973254296217e-67,2.5925165383818609e-61,2.5925165383852197e-61,5.6209834398391763e-25,1.0439932376985403e-25,1.9341073966582442e-61,1.5566351158006295e-61,9.2699827883469254e-62,5.2720840428383308e-68,8.0042751464022573e-73,1.5106648103285017e-67,3.9232907301588646e-74,5.0489446402884265e-74,9.3558056038122211e-75,7.3620163891739082e-74,7.5455451199763534e-68,7.1977658543197422e-68,8.0042751464022711e-73,2.2890951590253688e-25,5.8335717197240828e-80,1.5741267122065125e-79
4.296346748637883e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244077140793,0.66999480746673512,9.004282365804962e-20,0.0,7.551197865366276e-17,3.0924231862661451e-37,5.1729554929560047e-42,0.0,4.2066394444890458e-46,2.3314529646466931e-46,0.0,5.1925332631600908e-06,5.1925330432708798e-06,1.0995343938980715e-13,2.7616040586107791e-20,4.0417623005174434e-17,1.2622100294277096e-17,1.2785424957375723e-19,6.1439583268115843e-19,4.364739246640983e-27,9.3134665961713669e-33,1.02655277249645e-32,6.5000174023270391e-33,4.996467447444102e-41,8.0300577052111187e-47,8.0300577052231233e-47,6.9064797444606035e-47,2.1764792056680356e-55,8.9538820140473095e-60,9.4807495221868274e-61,6.679357897360831e-67,6.679357897360831e-67,7.7768525986670069e-67,2.947614013530758e-73,6.3927629080580718e-78,6.3927649344620627e-78,7.6347264527309116e-67,3.8511910112056106e-67,3.8858616579361784e-67,2.7318087227862424e-61,2.731808722789797e-61,5.6938508803403839e-25,1.0527610610128017e-25,2.0425757944527361e-61,1.6417824429545027e-61,9.801576416646555e-62,5.6001813127043986e-68,8.4632864184755727e-73,1.6079833384739982e-67,4.1829047774551169e-74,5.38572216232322e-74,9.9655597896861685e-75,7.8876524017957702e-74,8.0315802783479644e-68,7.6590362850049018e-68,8.4632864184755778e-73,2.3211680981257594e-25,6.2631192302596312e-80,1.6961343106110496e-79
4.3213884242159236e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244070808014,0.66999480743507023,9.0701941617553451e-20,0.0,7.5946604121269942e-17,3.1133826710046575e-37,5.2398277649186649e-42,0.0,4.2981571919413514e-46,2.3908610223964188e-46,0.0,5.1925649278790114e-06,5.1925647063805284e-06,1.1075816656155806e-13,2.7616209241845027e-20,4.0691933379860749e-17,1.2785264786361835e-17,1.2884462061946227e-19,6.2320148146478803e-19,4.4576422111125551e-27,9.5387348319106076e-33,1.0554719525029982e-32,6.6659061489202384e-33,5.1716233272382541e-41,8.3427165502773541e-47,8.3427165502898789e-47,7.1960250148608159e-47,2.2827172128457402e-55,9.400979008907998e-60,1.0020706140002458e-60,7.0999864600461726e-67,7.0999864600461726e-67,8.2744210862124802e-67,3.1569476397133462e-73,6.891828211133092e-78,6.8918304100431498e-78,8.12221586124988e-67,4.0973325609289925e-67,4.1344637343065183e-67,2.8775679239421875e-61,2.8775679239459498e-61,5.7671837498361468e-25,1.0615303423832373e-25,2.1563565186632136e-61,1.7309707166188859e-61,1.0359805073599473e-61,5.9462561715122861e-68,8.9452960712158383e-73,1.710863339912381e-67,4.4577708514999054e-74,5.7424541304120717e-74,1.0610574242122028e-74,8.4469713722885487e-74,8.5453869478658617e-68,8.1464967110494461e-68,8.9452960712158144e-73,2.3534563422048206e-25,6.7210900441143198e-80,1.8266927857906721e-79
4.346430099793964e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244064827148,0.66999480740516548,9.1361067332699504e-20,0.0,7.6380292209876069e-17,3.1343418891988406e-37,5.3070838149514772e-42,0.0,4.3909631805859946e-46,2.4513766891235908e-46,0.0,5.1925948329447991e-06,5.1925946098370281e-06,1.1156290320445291e-13,2.7616368524668807e-20,4.0966245380313683e-17,1.2949365673384421e-17,1.2983506154249824e-19,6.3207134158341535e-19,4.5518725932668596e-27,9.7677599193029065e-33,1.0850045532318699e-32,6.8347930034779106e-33,5.3516978999760056e-41,8.6652683152760223e-47,8.6652683152890829e-47,7.4956860998062748e-47,2.3933946881834027e-55,9.8671986154695725e-60,1.0587531645408102e-60,7.5440266533720018e-67,7.5440266533720018e-67,8.8002300549961988e-67,3.3796284351892851e-73,7.4262143994853999e-78,7.4262167843223716e-78,8.6373043386570562e-67,4.3574260130259302e-67,4.3971744358878099e-67,3.0300472641767265e-61,3.0300472641807061e-61,5.8409817285102929e-25,1.0703010196943246e-25,2.2756723062559704e-61,1.8243625458318209e-61,1.0945811856793785e-61,6.3111603607851084e-68,9.4512911290596894e-73,1.8195825041633505e-67,4.7486725023488248e-74,6.1201750639672489e-74,1.1292630790902713e-74,9.0418871675592566e-74,9.0883515310940597e-68,8.6614440628434155e-68,9.4512911290597033e-73,2.3859596082765572e-25,7.2091542370868458e-80,1.9663383495077514e-79
4.371471775372004e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244059178672,0.66999480737692219,9.2020200369051105e-20,0.0,7.6813044793026235e-17,3.1553008339311274e-37,5.3747227983651908e-42,0.0,4.485065084797221e-46,2.5130128312213171e-46,0.0,5.1926230761370452e-06,5.1926228514199666e-06,1.1236764878862037e-13,2.7616518955408714e-20,4.1240558916182126e-17,1.3114400894418593e-17,1.3082556901830997e-19,6.4100541375911285e-19,4.647440017857602e-27,1.0000575194437642e-32,1.1151593088240477e-32,7.0067088643815755e-33,5.5367951183575891e-41,8.9979532728620899e-47,8.9979532728757047e-47,7.8057461032060264e-47,2.5086662011414802e-55,1.0353222682657755e-59,1.1182371280175972e-60,8.0126110956275434e-67,8.0126110956275434e-67,9.3556799585236409e-67,3.6164113393358881e-73,7.9981658269791004e-78,7.9981684121104308e-78,9.181356149234749e-67,4.6321620850121298e-67,4.6746933324871982e-67,3.1895079262328199e-61,3.1895079262370288e-61,5.9152444965145204e-25,1.0790730333652908e-25,2.4007536753459863e-61,1.9221259097370059e-61,1.1560780762795217e-61,6.695779667441621e-68,9.9822939313096536e-73,1.9344303972198696e-67,5.056427790122536e-74,6.5199654948429108e-74,1.2013588403907536e-74,9.6744086090209227e-74,9.6619197110807042e-68,9.2052301368607483e-68,9.9822939313096662e-73,2.4186776135347623e-25,7.729067712982509e-80,2.1156369049396638e-79
4.3965134509500446e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244053844106,0.66999480735024852,9.2679340316310665e-20,0.0,7.7244863749078054e-17,3.176259498668746e-37,5.4427438729814959e-42,0.0,4.58047054999476e-46,2.5757823674901292e-46,0.0,5.1926497498029771e-06,5.1926495234765765e-06,1.1317240281362728e-13,2.7616661025959e-20,4.1514873902135683e-17,1.3280368394661428e-17,1.3181613987599813e-19,6.5000369867284889e-19,4.7443541103580318e-27,1.0237214005581822e-32,1.1459450165230591e-32,7.1816846815502072e-33,5.7270204103916211e-41,9.3410157343595905e-47,9.341015734373781e-47,8.1264940916928483e-47,2.6286906321824106e-55,1.0859752548103695e-59,1.1806410980960196e-60,8.5069189803275909e-67,8.5069189803275909e-67,9.9422307375147631e-67,3.8680886005507252e-73,8.610053358135541e-78,8.6100561589352115e-78,9.7557932617549907e-67,4.9222607688560887e-67,4.9677497050567402e-67,3.356219350738997e-61,3.3562193507434442e-61,5.9899717339819942e-25,1.0878463262525062e-25,2.5318391429491278e-61,2.0244342959933192e-61,1.2205937860159585e-61,7.1010350319959255e-68,1.0539363144990803e-72,2.0557088850101079e-67,5.3818905533581935e-74,6.9429536764342343e-74,1.2775385971540718e-74,1.0346643504110637e-73,1.0267598564321329e-67,9.7792635225703382e-68,1.0539363144990772e-72,2.4516100753632119e-25,8.2826759860488566e-80,2.2751854739006836e-79
4.421555126528085e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244048805997,0.66999480732505712,9.3338486786978901e-20,0.0,7.7675750960680888e-17,3.19721787724235e-37,5.5111461990969713e-42,0.0,4.677187192812516e-46,2.6396982687854327e-46,0.0,5.192674941159154e-06,5.1926747132234146e-06,1.1397716480684379e-13,2.7616795200884383e-20,4.1789190257585551e-17,1.344726612534555e-17,1.3280677109148911e-19,6.5906619696677225e-19,4.8426244969352285e-27,1.0477709712818288e-32,1.1773705366796061e-32,7.3597514555262908e-33,5.9224806900221882e-41,9.6947040863437084e-47,9.6947040863584939e-47,8.4582251789540439e-47,2.7536312632666059e-55,1.138750945773976e-59,1.2460878538428911e-60,9.0281776536788823e-67,9.0281776536788823e-67,1.0561403926465685e-66,4.135491355587618e-73,9.2643805989526303e-78,9.2643836318644761e-78,1.0362097380896323e-66,5.2284723644441549e-67,5.2771035976002756e-67,3.5304594370420287e-61,3.5304594370467281e-61,6.0651631210401669e-25,1.0966208435553345e-25,2.6691754473212034e-61,2.1314668417334248e-61,1.2882552487789665e-61,7.5278836845464114e-68,1.1123594799591712e-72,2.1837325689631073e-67,5.7259517147715624e-74,7.3903173437703881e-74,1.3580045171747995e-74,1.1060802820297671e-73,1.0906958734086136e-67,1.038501158320168e-67,1.1123594799591728e-72,2.4847567113452891e-25,8.8719181025587802e-80,2.445613682272369e-79
4.446596802106125e-12,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27331244044047881,0.66999480730126548,9.3997639415088654e-20,0.0,7.8105708314285397e-17,3.2181759638258208e-37,5.5799289394483992e-42,0.0,4.7752226012651347e-46,2.7047735576665145e-46,0.0,5.1926987325764223e-06,5.1926985030313305e-06,1.1478193432189926e-13,2.7616921918938525e-20,4.2063507906421228e-17,1.3615092043654649e-17,1.3379745978099203e-19,6.6819290924636757e-19,4.9422608044251771e-27,1.0722095687695233e-32,1.2094447927560347e-32,7.5409402365776378e-33,6.1232843677560968e-41,1.0059270827242475e-46,1.0059270827257881e-46,8.8012406106674849e-47,2.883655869623755e-55,1.1937234991466716e-59,1.3147044781265117e-60,9.5776642339844213e-67,9.5776642339844213e-67,1.121478482000466e-66,4.4194912646262972e-73,9.9637903905785867e-78,9.9637936731831281e-78,1.1001812035818546e-66,5.5515785422455771e-67,5.603546898928961e-67,3.712514747433489e-61,3.712514747438451e-61,6.1408183378229318e-25,1.1053965327253272e-25,2.8130177749483138e-61,2.2434084770986871e-61,1.359193847900246e-61,7.9773203090369838e-68,1.1736123344006957e-72,2.31882923393788e-67,6.0895406252594784e-74,7.863285525746716e-74,1.4429673417372901e-74,1.1819205005599271e-73,1.1581636665405524e-67,1.1024002491478557e-67,1.1736123344006982e-72,2.5181172392730773e-25,9.4988307056420922e-80,2.6275853055890874e-79
