Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7X(140),C2H6(343),C4H6(54),C4H7(69),C4H7(68),C4H7X(145),C4H5X(398),C4H7X(142),C4H7X(143),C4H6a(397),C6H10(402),C4H7X(146)
1.7065832110787028e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583706502,0.66999999999967541,3.5205892295939799e-26,1.0274146724780193e-38,1.3061312386264806e-21,2.4080486932052988e-27,8.0921339513076965e-46,1.4922368565290763e-58,1.0980116922163667e-62,1.7089633752882513e-48,4.3527915693762999e-64,3.2466275921627687e-13,3.2466276267837549e-13,1.7310896893532401e-21,1.3053552667034224e-21,7.4267614600460005e-25,3.1737882139663445e-27,7.3389426420755155e-26,1.2689256130547637e-27,5.4836646385130853e-31,2.2136331155817785e-32,1.6227724229056529e-34,1.5727237721268513e-33,7.1775690966382432e-40,1.8045823964992414e-38,1.0409484706035084e-38,3.4743301542180175e-41
2.0569912814382705e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583693207,0.66999999999960891,7.2108766704132497e-26,3.2004387449845022e-38,1.8833278378231761e-21,3.2553648408770985e-27,1.9605365053277422e-45,5.4710711199991644e-58,4.2092538526789442e-62,4.8351267553546235e-48,1.7874029063762894e-63,3.9113747775408896e-13,3.911374837432866e-13,2.994672021876631e-21,1.8819939438028726e-21,1.266148770078315e-24,6.4990892670797205e-27,1.2695891173452191e-25,2.1467454594561657e-27,1.0788551997921588e-30,5.0322069255673342e-32,3.294220982559624e-34,3.1297951499601534e-33,1.7065405327232581e-39,3.6635708725427649e-38,2.113280507457338e-38,9.0130028466230208e-41
2.407399351797838e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583679934,0.66999999999954252,1.3285411129090282e-25,8.4741108175748387e-38,2.5677916418660341e-21,4.1664291696961276e-27,4.1719991318091967e-45,1.6705719552828512e-57,1.3300330917556463e-61,1.1771104914922322e-47,6.0439185269719549e-63,4.575068547604392e-13,4.5750686429758307e-13,4.768686479902957e-21,2.5656699952628355e-21,1.9974246091972034e-24,1.1971303424054614e-26,2.021681322858506e-25,3.360347495733814e-27,1.9277460233724008e-30,1.0217481749086345e-31,6.0376444249193327e-34,5.6568476948051914e-33,3.5847531238827437e-39,6.7151712453915558e-38,3.8735545580975952e-38,2.0564893761130371e-40
2.757807422157406e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583666689,0.66999999999947624,2.2634759441085291e-25,2.0158503061999947e-37,3.3592921383573296e-21,5.1253925494537564e-27,8.0780377242287698e-45,4.5246671434045437e-57,3.7087951572949192e-61,2.575212873304775e-47,1.8106138376156364e-62,5.2375269099966668e-13,5.2375270528197443e-13,7.141317498305448e-21,3.356108462507214e-21,2.9727944662476867e-24,2.0391183733301352e-26,3.0275566173569262e-25,4.9618114123046386e-27,3.2043260330584604e-30,1.9085959990948386e-31,1.0255862296436643e-33,9.513160459841072e-33,6.8817570783730419e-39,1.140790259787211e-37,6.5804929177221549e-38,4.2790645239827154e-40
3.4586235628765408e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583640272,0.66999999999934423,5.5669133786666427e-25,9.8563564855349855e-37,5.2622112679588665e-21,7.151360575587235e-27,2.512972775794639e-44,2.8922199079170219e-56,2.5182382817538294e-60,1.0174743433886926e-46,1.5258598691078744e-61,6.55804916647287e-13,6.558049446785766e-13,1.4015918595128917e-20,5.2559010090991575e-21,5.794273862019346e-24,5.0125790996206197e-26,5.9420391103995898e-25,9.5130147489252051e-27,7.5607353407860912e-30,5.6326163508751246e-31,2.5154694033280603e-33,2.3037121331048875e-32,2.1283646131130827e-38,2.7988274705452852e-37,1.6144657401937556e-37,1.5898164714375972e-39
4.082817066358418e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583616863,0.66999999999922721,1.0764519118758637e-24,3.0080432004650298e-36,7.314827961780162e-21,9.0288588037563062e-27,5.727631202341989e-44,1.0313196377446131e-55,9.2535242443306427e-60,2.7190031521857819e-46,6.3105136025245217e-61,7.7283275183381299e-13,7.7283279779625277e-13,2.2981589392972363e-20,7.3043599758002839e-21,9.4732748767222419e-24,9.6884573961837822e-26,9.7430293103047512e-25,1.5328257260909853e-26,1.4194272297643707e-29,1.243684688796836e-30,4.8595763359102745e-33,4.421997105696336e-32,4.8430575041880258e-38,5.4085454480817097e-37,3.119846752909042e-37,4.112011439585699e-39
4.707010569840294e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583593598,0.66999999999911086,1.8940780892075484e-24,7.779610645848071e-36,9.7027267570778178e-21,1.0943100418249546e-26,1.1588415254906773e-43,3.0464473902166172e-55,2.7983562235278625e-59,6.3035119356948668e-46,2.1050080729021643e-60,8.8920798321444415e-13,8.8920805343247591e-13,3.5109451594051197e-20,9.6865252014931123e-21,1.4455154655694404e-23,1.7040192202728168e-25,1.4884628644598046e-24,2.3054122529001838e-26,2.4335519140548008e-29,2.4522082595309174e-30,8.5470587952266504e-33,7.7475987480106253e-32,9.7900700044949071e-38,9.5157123332301896e-37,5.4890116888830527e-37,9.2897663558789547e-39
5.33120407332217e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583570466,0.66999999999899529,3.1044262151338838e-24,1.7837733863967957e-35,1.2423918379480436e-20,1.287531050051913e-26,2.1450291222024118e-43,7.8658788768663943e-55,7.3763344713365543e-59,1.3143192582917457e-45,6.0771825168770758e-60,1.0048368333302673e-12,1.004836935037194e-12,5.0853903928892057e-20,1.240012609314417e-20,2.0934666977805694e-23,2.7917559770912087e-25,2.155947929782647e-24,3.2914651182204576e-26,3.8953513717992242e-29,4.4376196865680877e-30,1.4005595574239524e-32,1.2666814062956398e-31,1.8102374761818028e-37,1.5598631681154378e-36,8.9978640418666833e-37,1.8926133559995566e-38
5.955397576804046e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583547507,0.6699999999988806,4.8151999622647597e-24,3.7293526042102803e-35,1.5476133016980057e-20,1.4813922271149983e-26,3.7072813792095964e-43,1.8302696579337274e-54,1.7486093804401468e-58,2.5263729796379265e-45,1.5652302116888124e-59,1.1196280058242781e-12,1.1196281471382343e-12,7.0657322886333361e-20,1.5442601553632295e-20,2.9104845047310288e-23,4.3284460963068077e-25,2.9955126681696732e-24,4.5117330810023204e-26,5.9098114581047931e-29,7.5130606492222267e-30,2.1720491386963953e-32,1.9620145335697639e-31,3.1246917931685284e-37,2.4200988822619235e-36,1.3960022109653202e-36,3.5609132465744751e-38
6.579591080285922e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583524731,0.66999999999876669,7.1463939988137172e-24,7.2454800675064473e-35,1.8856830712685622e-20,1.6751364752165352e-26,6.0667516845946992e-43,3.9195310438062287e-54,3.8092978928891683e-58,4.5522193064957167e-45,3.6785173017301912e-59,1.2334929411406017e-12,1.2334931310380479e-12,9.4948823716417457e-20,1.881111104422394e-20,3.9156835086756816e-23,6.4213723905363713e-25,4.0253494168097118e-24,5.9854049035046498e-26,8.5887310060372683e-29,1.2060425248834594e-29,3.2232161847309419e-32,2.9100885421231306e-31,5.1061448051890656e-37,3.5929402415935635e-36,2.0725406671141282e-36,6.2893229367475284e-38
7.827978087249676e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583479817,0.66999999999854198,1.4203467655137734e-23,2.3087154427974132e-34,2.6592346741113478e-20,2.0600506288466052e-26,1.4304984655721096e-42,1.4886573990610903e-53,1.4941516765517795e-57,1.2719041187179251e-44,1.6596139804519985e-58,1.4581044855810399e-12,1.4581048028664839e-12,1.5864167315014112e-19,2.6513662879282711e-20,6.5660558920528082e-23,1.2752255815367752e-24,6.7256042657669714e-24,9.7629365561850826e-26,1.6411656130167473e-28,2.7444441696732453e-29,6.4047420405336494e-32,5.7855097667778754e-31,1.2001539295878626e-36,7.1468102665021195e-36,4.1225455571431353e-36,1.6933865301923304e-37
9.076365094213429e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583435835,0.66999999999832205,2.5457515210677144e-23,6.1563311730054768e-34,3.5605280232533901e-20,2.439574741065116e-26,2.9677478710655597e-42,4.5868053103113802e-53,4.7283787146390946e-57,3.0485918852129846e-44,5.8584479735015797e-58,1.6780258828040641e-12,1.6780263729323544e-12,2.4506062658041788e-19,3.5480033084896259e-20,1.0193063065868128e-22,2.2838471281274092e-24,1.0389331538546724e-23,1.4749361887847567e-25,2.8357194081223806e-28,5.5118318706926611e-29,1.1477063092301053e-31,1.0386924433855219e-30,2.4812625332243547e-36,1.2822153381890568e-35,7.3962966784601453e-36,3.9271099609256281e-37
9.999999999999999e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583403961,0.66999999999816273,3.7273154718581639e-23,1.1708044568121112e-33,4.307892190143164e-20,2.715942830649519e-26,4.7862761903210165e-42,9.6178675531753349e-53,1.0104626491758167e-56,5.4108235727338365e-44,1.3498579680701398e-57,1.8373724371320477e-12,1.8373730877536141e-12,3.25304228434596e-19,4.2908904632560339e-20,1.3590009949530501e-22,3.3419311913716395e-24,1.3791255540798216e-23,1.9278349693130517e-25,4.0463358897734696e-28,8.6903517470430742e-29,1.6801228801373883e-31,1.5236742293405824e-30,3.9910521118712542e-36,1.8788984388370793e-35,1.0838190218107615e-35,6.8143927465690986e-37
1.0199913400480806e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583397144,0.66999999999812865,4.028791929121975e-23,1.334280324716203e-33,4.478526226241168e-20,2.7752197158293218e-26,5.2768406909673761e-42,1.1173153912814748e-52,1.1782246146251427e-56,6.0824969333369129e-44,1.5965862827059045e-57,1.8714601041341213e-12,1.8714607933856302e-12,3.4461837572748418e-19,4.4604274231749882e-20,1.4411573369838224e-22,3.6117906001784798e-24,1.4610078034286752e-23,2.0356699379305003e-25,4.3499011916501429e-28,9.5358405896372935e-29,1.8159522448900853e-31,1.6476890740003597e-30,4.3975784900856758e-36,2.0312571416809143e-35,1.1717052937172496e-35,7.6250713816679939e-37
1.1323461706748184e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583359385,0.66999999999793991,6.0693031233555138e-23,2.6615985022666679e-33,5.4953225184860424e-20,3.1041394563583237e-26,8.8296514468226632e-42,2.4739229773853458e-52,2.6635609732604476e-56,1.1287682990302119e-43,3.9047380856243911e-57,2.0602372714030885e-12,2.0602382049134656e-12,4.6674187016157061e-19,5.4701312586351508e-20,1.9639723419640629e-22,5.4373549946911608e-24,1.9787499156805666e-23,2.7089680581142631e-25,6.3615405071021089e-28,1.555003928635197e-28,2.7351578231038235e-31,2.4897449831265724e-30,7.334097411552582e-36,3.0635859663728768e-35,1.7671918127772577e-35,1.3801542301093621e-36
1.2447010013015562e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583322637,0.66999999999775617,8.7828889086485386e-23,4.9629383060206913e-33,6.6084098696398887e-20,3.4253155003608467e-26,1.4058764818035142e-41,5.0744106330300951e-52,5.5710929798300468e-56,1.974500675525837e-43,8.7738695826217019e-57,2.2440169447743865e-12,2.2440181709795926e-12,6.1308070640632986e-19,6.5744039009854501e-20,2.5976017006365539e-22,7.8630722414412001e-24,2.5991529912748677e-23,3.5000034258885909e-25,8.9499063393287066e-28,2.4162259468167784e-28,3.9572811617320499e-31,3.6159026550779882e-30,1.1637370070285097e-35,4.4390197578649728e-35,2.5605946343640435e-35,2.3587665811246859e-36
1.357055831928294e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583286938,0.66999999999757776,1.2291382161326265e-22,8.7531691278884232e-33,7.815124797600607e-20,3.7380499423803229e-26,2.1479706768831088e-41,9.7796498999407192e-52,1.0938654296830849e-55,3.2891644842119208e-43,1.8419326560498529e-56,2.4225034052972402e-12,2.4225049755002402e-12,7.8506778491546796e-19,7.770375846416466e-20,3.3515411597475159e-22,1.0996804755438989e-23,3.328291857111673e-23,4.4129386939942429e-25,1.219436452813739e-27,3.6069056329297262e-28,5.537079810963942e-31,5.0812271461132392e-30,1.7715004599027095e-35,6.2211085332506904e-35,3.5885720141359985e-35,3.8437835713624016e-36
1.4694106625550317e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583252349,0.66999999999740478,1.6722214142919985e-22,1.4728084567243291e-32,9.1126569501826249e-20,4.0419586170382185e-26,3.169551207717253e-41,1.7877380572260239e-51,2.0352715096849983e-55,5.2578999137625641e-43,3.6486195271237392e-56,2.595446716722013e-12,2.5954486846491744e-12,9.8391416505014273e-19,9.0550293640183133e-20,4.2349110547322657e-22,1.4951173436575739e-23,4.1713008539850948e-23,5.4509289511756563e-25,1.6174193562974141e-27,5.2057809855470881e-28,7.5318299623749971e-31,6.9447669461471409e-30,2.603721997851383e-35,8.4768984187273341e-35,4.8897989459973487e-35,6.0169509562628134e-36
1.5817654931817695e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583218909,0.66999999999723747,2.2207371391619436e-22,2.3796009282146157e-32,1.0498068511492822e-19,4.3366971941173917e-26,4.539891276948984e-41,3.1213899091034211e-51,3.6131882210920801e-55,8.112762560099189e-43,6.8670794658559266e-56,2.762642324070353e-12,2.7626447454317197e-12,1.2106110102492963e-18,1.0425218984575991e-19,5.2564429586646304e-22,1.9842623779565311e-23,5.1323820827689647e-23,6.6161848825714245e-25,2.0968069465920663e-27,7.300668023362801e-28,1.0000857701878584e-30,9.2693218619974918e-30,3.7136801825997408e-35,1.1276475546029535e-34,6.5047040676139199e-35,9.0999242798358484e-36
1.6941203238085074e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583186646,0.66999999999707627,2.8881786470750511e-22,3.711341568372283e-32,1.1968325488983253e-19,4.6218365492838953e-26,6.3373425046618601e-41,5.2357266144009312e-51,6.1556874499476573e-55,1.2138864993340175e-42,1.2355092498263794e-55,2.9239297366136924e-12,2.9239326686760075e-12,1.4659359697268478e-18,1.1877704341185366e-19,6.4244707138400444e-22,2.5789987915125529e-23,6.2148324590108244e-23,7.9101017254819146e-25,2.6653227660542484e-27,9.9882188712820116e-28,1.3004818442924227e-30,1.212099428244968e-29,5.1607818867360434e-35,1.4692229384989789e-34,8.475044726068155e-35,1.3358166181998194e-35
1.8064751544352453e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583155598,0.66999999999692084,3.6881619279390681e-22,5.6127406374463213e-32,1.3520330747438878e-19,4.8970046220795473e-26,8.6494676016920438e-41,8.4811973066026544e-51,1.0117636402253837e-54,1.7681833072987681e-42,2.1378093835137697e-55,3.079190892426817e-12,3.0791943936023784e-12,1.7504611031119498e-18,1.3409184847353519e-19,7.7469223855383225e-22,3.2912949764649158e-23,7.4210773087011134e-23,9.333383935235009e-25,3.330478085630379e-27,1.3373586903522833e-27,1.6604929818387431e-30,1.5568720855751622e-29,7.0103414754608855e-35,1.8798065747681059e-34,1.0843453012235773e-34,1.9105477438553717e-35
1.9188299850619833e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583125761,0.66999999999677184,4.6343386297991219e-22,8.2609008047091997e-32,1.5150940181574506e-19,5.1620081841765416e-26,1.1573114907245721e-40,1.3321460869416048e-50,1.6108926139003163e-54,2.5153541994255138e-42,3.5727278271221402e-55,3.2283487096923395e-12,3.2283528391418829e-12,2.0645599001727887e-18,1.5016316714416581e-19,9.2313150670659376e-22,4.1331271638129589e-23,8.7527001277812609e-23,1.0886083900619566e-24,4.0995608625974314e-27,1.7570252566436912e-27,2.0862579945231546e-30,1.9684070214033977e-29,9.3333708287272684e-35,2.3669014603138064e-34,1.3653209535490265e-34,2.6707320615588317e-35
2.0311848156887212e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583097167,0.66999999999662874,5.7403466232303019e-22,1.1868505349883337e-31,1.6856972048326269e-19,5.4167723533772861e-26,1.5214371911356067e-40,2.0356140006240466e-50,2.4927565037359542e-54,3.5037354548828916e-42,5.7870182625714542e-55,3.3713650808670358e-12,3.3713698981220394e-12,2.4084170001647884e-18,1.6695722758440592e-19,1.0884752530071386e-21,5.1164363191139191e-23,1.0210483786605867e-22,1.2567606670872223e-24,4.9796455219713974e-27,2.2699918726672338e-27,2.583909662498268e-30,2.4541144601889786e-29,1.2206315129416045e-34,2.9381002308126124e-34,1.6948112039037754e-34,3.6583692164214775e-35
2.143539646315459e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583069784,0.66999999999649185,7.0197060038514039e-22,1.6687743757216941e-31,1.8635228359343067e-19,5.6612082551429308e-26,1.9688409417667608e-40,3.0350560038135724e-50,3.760281451448671e-54,4.7894589223351475e-42,9.1157994400054251e-55,3.5082378564827239e-12,3.5082434210969369e-12,2.7820428069372109e-18,1.8444014739632818e-19,1.2713925282104251e-21,6.2530365796860273e-23,1.1794472489680768e-22,1.4376781735454784e-24,5.9775607736685395e-27,2.8892243519340292e-27,3.1595268004059921e-30,3.0216274059207328e-29,1.5710677029602564e-34,3.6010345441856142e-34,2.0772183426206166e-34,4.9212686865180067e-35
2.255894476942197e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583043638,0.66999999999636106,8.4856760874458905e-22,2.3014393810675951e-31,2.048252484726489e-19,5.895234246274535e-26,2.5119289028927745e-40,4.42688991966028e-50,5.5443221930340648e-54,6.4371504272894347e-42,1.4007197301824748e-54,3.6389974814553962e-12,3.6390038526889573e-12,3.1852897878209503e-18,2.0257824598853614e-19,1.4725113743897594e-21,7.5544887143681585e-23,1.3504040873700359e-22,1.6311985616872478e-24,7.0998329059311949e-27,3.628439056928724e-27,3.8190689660392686e-30,3.678755215821987e-29,1.9932564667917928e-34,4.3633042776758192e-34,2.5169263343945089e-34,6.5134319105921027e-35
2.368249307568935e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583018697,0.66999999999623638,1.0151169191871795e-21,3.1190977289280333e-31,2.2395709554695415e-19,6.1188928077918497e-26,3.1639753763888667e-40,6.3305916947569798e-50,8.008269088788641e-54,8.5204812012007395e-42,2.1048368349355296e-54,3.7637040738242404e-12,3.7637113103560939e-12,3.6178666286998302e-18,2.2133823765924488e-19,1.692419486582944e-21,9.0320242974637487e-23,1.5337954017074322e-22,1.8371209889199764e-24,8.3526719758015078e-27,4.5020624243300043e-27,4.5683366352784578e-30,4.4334536363064603e-29,2.4962245191451235e-34,5.2324330435214123e-34,3.0182751580740948e-34,8.4953330805901862e-35
2.480604138195673e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582994949,0.6699999999961177,1.202873957699736e-21,4.1609183384767035e-31,2.4371666298873365e-19,6.3323365458042954e-26,3.9390945365456818e-40,8.8919161753191291e-50,1.1352704433676969e-53,1.1122569292073386e-41,3.0994179872590322e-54,3.8824447181963551e-12,3.8824528778628902e-12,4.0793513487090152e-18,2.4068726643406529e-19,1.9316650449246624e-21,1.0696537400177694e-22,1.7294423038938218e-22,2.0552054620925478e-24,9.7420031091181173e-27,5.5252081915390295e-27,5.412964541435281e-30,5.2938181439236665e-29,3.0893729958368373e-34,6.2158592040650604e-34,3.5855556237622169e-34,1.093410171626582e-34
2.592958968822411e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582972373,0.66999999999600468,1.4130560001423154e-21,5.4712659857096572e-31,2.6407321324038535e-19,6.5357045924312636e-26,4.8522032770516513e-40,1.2286704173301798e-49,1.5820837453802754e-53,1.4336425369295099e-41,4.4802088099849639e-54,3.9953302776730033e-12,3.9953394172375662e-12,4.5692067481447237e-18,2.605929739146852e-19,2.1907575409833534e-21,1.2558565525536546e-22,1.9371170589692025e-22,2.2851745220132877e-24,1.1273474922388911e-26,6.7136560262932054e-27,6.358408859899333e-30,6.2680714940952e-29,3.7824345801731734e-34,7.3209198653926995e-34,4.2230001396903999e-34,1.3903737894656396e-34
2.705313799449149e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258295094,0.66999999999589754,1.6468336692862127e-21,7.1000308641111411e-31,2.8499663411546691e-19,6.7291108731324416e-26,5.9189829187267422e-40,1.6725259471207136e-49,2.1704690495495279e-53,1.8265516120014631e-41,6.3673785762338588e-54,4.1024918194828617e-12,4.1025019944399196e-12,5.0867977281711477e-18,2.8102370720388836e-19,2.4701687027141641e-21,1.4628215319833342e-22,2.1565504276890394e-22,2.5267226578478788e-24,1.2952420938618113e-26,8.0838113651053973e-27,7.409906693458169e-30,7.3645284653731445e-29,4.5854255068407815e-34,8.5548035382460903e-34,4.9347554052500405e-34,1.74854038655374e-34
2.8176686300758868e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582930617,0.66999999999579607,1.9053230585403855e-21,9.1029022559912528e-31,3.0645763080926391e-19,6.9127540672479876e-26,7.1558447559024837e-40,2.2456735438327632e-49,2.9351249043733634e-53,2.3024276192272605e-41,8.9100596472916551e-54,4.2040774342776647e-12,4.204088698687794e-12,5.6314067030200869e-18,3.0194871685459008e-19,2.770333730676743e-21,1.6915093517434945e-22,2.3874382004399079e-22,2.7795255801558175e-24,1.47838340955855e-26,9.652654623409827e-27,8.5724385958804313e-30,8.5915602876279574e-29,5.5085957604658833e-34,9.9245046629793203e-34,5.7248561792123122e-34,2.1767676148759019e-34
2.9300234607026247e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582911388,0.66999999999569981,2.1895856215450856e-21,1.1541537329207023e-30,3.2842775605921717e-19,7.0869351104371696e-26,8.5798928724475693e-40,2.9773331072864165e-49,3.9168255016933421e-53,2.873842883507324e-41,1.2291107074892838e-53,4.3002496928384676e-12,4.3002620991879769e-12,6.2022459235869444e-18,3.2333818568817614e-19,3.0916527531757366e-21,1.9428307340615709e-22,2.6294464217686528e-22,3.0432412634584709e-24,1.6772396686124922e-26,1.1437704756869096e-26,9.8507258780525467e-30,9.9575835008656714e-29,6.5623840546497292e-34,1.1436815865290626e-33,6.5972208123562405e-34,2.6846673458367413e-34
3.0423782913293627e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582893197,0.669999999995609,2.5006316148190093e-21,1.4483713985611512e-30,3.5087936590962983e-19,7.2519430113760636e-26,1.0208877942686206e-39,3.9014762311584271e-49,5.1630242557767805e-53,3.554522874837996e-41,1.6732352993222024e-53,4.3911831520206715e-12,4.3911967511053741e-12,6.7984695624331267e-18,3.451631801008674e-19,3.4344921695675967e-21,2.2176497005481791e-22,2.8822165137661551e-22,3.3175077769034063e-24,1.8922518048001498e-26,1.3457000288056551e-26,1.124924352196612e-29,1.1471060090322184e-28,7.7573789670010993e-34,1.3098337934959969e-33,7.5556570033764234e-34,3.2826147737135831e-34
3.2670879525828385e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582859829,0.66999999999544202,3.2068324237192863e-21,2.2181764305885302e-30,3.9712125166016208e-19,7.5555847563910886e-26,1.4155628206317841e-39,6.4900565849743608e-49,8.6763445650649123e-53,5.3045854393246889e-41,2.9916824464067256e-53,4.5580747677989841e-12,4.5580908975638656e-12,8.0634790690923898e-18,3.9000921736976547e-19,4.1860366020659852e-21,2.8409801796545771e-22,3.4185199357447437e-22,3.8961934071515533e-24,2.3723525383104388e-26,1.8272858397517844e-26,1.4423502886437992e-29,1.4974280594031082e-28,1.0613851899652624e-33,1.6894278428749854e-33,9.7453176310073257e-34,4.7940915766392252e-34
3.469326647710967e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582832984,0.66999999999530779,3.9430128368328735e-21,3.1644255156190671e-30,4.4012777982103927e-19,7.8002577987975447e-26,1.859835945329227e-39,9.9343686338979739e-49,1.3379668084145622e-52,7.4158643848794902e-41,4.865914144896704e-53,4.6922639824368242e-12,4.6922825450994748e-12,9.2795790316105183e-18,4.3159104027097461e-19,4.9390578260409601e-21,3.4899790505074226e-22,3.9340884950443774e-22,4.4492514658933147e-24,2.8635158940124487e-26,2.3598632823365557e-26,1.7730893986816741e-29,1.8716532468812461e-28,1.3775510435277009e-33,2.0882505098465834e-33,1.2045899313521324e-33,6.582687140241323e-34
3.651341473326282e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582811224,0.66999999999519899,4.6909276477494799e-21,4.2694319181687886e-30,4.7984137610796069e-19,7.9989259370745572e-26,2.3418512883901313e-39,1.4239549788342771e-48,1.9281684992748302e-52,9.8457275424232049e-41,7.3434878168751378e-53,4.8010524948216376e-12,4.801073363294226e-12,1.0432126059090791e-17,4.6988123872094497e-19,5.6800347973757606e-21,4.1486081014229136e-22,4.4227140246805311e-22,4.9711455501856688e-24,3.3550019249769493e-26,2.9294431950709224e-26,2.1089052513223326e-29,2.260417355682018e-28,1.7153580054365666e-33,2.4963134089399765e-33,1.4399784700243987e-33,8.6085414596156819e-34
3.833356298941597e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282582791562,0.66999999999510063,5.5226886321756103e-21,5.6622149063062366e-30,5.2041460130871853e-19,8.1788473630456848e-26,2.9108635175037747e-39,2.0013157009573291e-48,2.721647748479207e-52,1.2871531181416976e-40,1.0838671708987438e-52,4.899361707828979e-12,4.8993849837518772e-12,1.1635449865027356e-17,5.0889375233220806e-19,6.4817855723027739e-21,4.8803289802026024e-22,4.9328669149613387e-22,5.5141875715131572e-24,3.8945153416873725e-26,3.5935521223607059e-26,2.4821104999635892e-29,2.7020923810736213e-28,2.1083408882402551e-33,2.9531843653817729e-33,1.7035218542417723e-33,1.1096026692400713e-33
