Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H5X(374),C4H5X(381),C6H8(56),C4H4(439),C6H7X(455),C8H10(458),C6H7X(498),C6H7X(497),C4H3X(623),C4H2(1102),C6H6(755),C4H3X(622),C6H8(474),C6H6(1605),C8H9X(771),S(774),C8H10(478),C8H8(1121)
9.236122229552117e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.095970300420085475,0.52331076279676214,1.7737897130058504e-16,0.0,1.5083709690764818e-15,1.0900779233211062e-38,0.0,0.0,0.0,0.0,0.0,0.15844751146136449,0.016198026644993695,0.0040672539639696878,0.055646733655418321,0.00048043760827214674,0.0020910133463268258,0.0023171457034832713,0.0011310542895049795,3.3242319361222659e-05,6.8933450258636106e-05,4.4062572090559129e-05,4.3942013764419048e-05,3.3490577390494768e-06,1.5378039525910408e-05,1.2377326217582199e-05,1.0181266184858419e-05,6.1304242926993394e-06,1.2765487491465129e-06,7.5912746372996447e-07,1.7547200456237619e-06,1.1849042674380532e-06,2.1195403973531973e-07
9.27029554910807e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.095766786968238121,0.52311632386568163,1.7806028503853965e-16,0.0,1.5100436619378428e-15,1.0940751570525221e-38,0.0,0.0,0.0,0.0,0.0,0.15868217944658886,0.016159227273839512,0.0040778222649190754,0.055730913322359431,0.00047998690639791962,0.0020984232839095784,0.0023253204683984586,0.0011366682366891325,3.3340990771374471e-05,6.9386228170346037e-05,4.4318751452620803e-05,4.4196864510292165e-05,3.354804780132058e-06,1.550007142391106e-05,1.2477402424403706e-05,1.0246384844393522e-05,6.1711343341078454e-06,1.2888415322741411e-06,7.6416231363030486e-07,1.7716272191969069e-06,1.1951800399845868e-06,2.141990452882126e-07
9.304468868664022e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.095564108640491252,0.52292278054341312,1.787407200206573e-16,0.0,1.5117078883493175e-15,1.0980727049280362e-38,0.0,0.0,0.0,0.0,0.0,0.15891585975053213,0.016120606303459958,0.0040883652794163061,0.055814644962399046,0.00047953207373391531,0.0021058127705719677,0.0023334653309093106,0.0011422765149383572,3.3438863505448983e-05,6.9838893714450702e-05,4.4574747603889897e-05,4.4451524365055722e-05,3.360465438559788e-06,1.5622310976949396e-05,1.2577682014874279e-05,1.0311508549069956e-05,6.2118904363631055e-06,1.3011830917542419e-06,7.691893951686693e-07,1.7885829840890573e-06,1.205482389384782e-06,2.1645442275379072e-07
9.338642188219975e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.095362260325588852,0.52273012677859843,1.7942027635673903e-16,0.0,1.5133637118087426e-15,1.1020705679437361e-38,0.0,0.0,0.0,0.0,0.0,0.15914855859127278,0.016082162515248487,0.0040988831235989247,0.055897931998651756,0.00047907318541488359,0.0021131818493000049,0.0023415803717636748,0.0011478790791256202,3.3535940341656616e-05,7.0291436381994865e-05,4.4830556438647257e-05,4.4705989228808439e-05,3.3660403283780234e-06,1.5744755051330392e-05,1.2678162624494601e-05,1.0376635957626496e-05,6.2526919666716422e-06,1.3135731945782857e-06,7.7420852629821081e-07,1.8055867459751585e-06,1.2158110589547363e-06,2.1872012833154921e-07
9.372815507775928e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.095161236953927433,0.52253835657385583,1.8009895418550639e-16,0.0,1.5150111951911975e-15,1.1060687470841339e-38,0.0,0.0,0.0,0.0,0.0,0.15938028213477509,0.016043894701490941,0.0041093759128120093,0.055980777820229505,0.00047861031550029877,0.0021205305635453478,0.0023496656724509291,0.0011534758849865605,3.3632224090014122e-05,7.0743845801670669e-05,4.5086173916309903e-05,4.4960255066907791e-05,3.3715300624782876e-06,1.5867400535693428e-05,1.2778841903754708e-05,1.0441765743914543e-05,6.2935382975539268e-06,1.3260116077510954e-06,7.7921952769704881e-07,1.8226379127784078e-06,1.2261657931954365e-06,2.2099611815048902e-07
9.40698882733188e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.09496103349712938,0.52234746398518328,1.8077675367410733e-16,0.0,1.5166504006402417e-15,1.1100672433223338e-38,0.0,0.0,0.0,0.0,0.0,0.15961103649543448,0.0160058016652487,0.0041198437616152576,0.056063185782654464,0.00047814353698992978,0.0021278589572108378,0.0023577213151750286,0.0011590668891068247,3.3727717591223128e-05,7.1196111738551247e-05,4.5341596060648327e-05,4.5214317909185336e-05,3.3769352525141238e-06,1.5990244340968717e-05,1.2879717518113721e-05,1.0506896596771125e-05,6.3344288068039651e-06,1.3384980983092194e-06,7.8422222274813791e-07,1.8397358947097809e-06,1.2365463377985098e-06,2.2328234827365638e-07
9.441162146887833e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.094761644967621572,0.52215744312136725,1.8145367501755839e-16,0.0,1.5182813898014834e-15,1.1140660576201948e-38,0.0,0.0,0.0,0.0,0.0,0.15984082773661615,0.015967882220243177,0.0041302867837899769,0.056145159208265856,0.00047767292183917791,0.0021351670746363491,0.0023657473828281586,0.0011646520489095868,3.3822423715571997e-05,7.164822409282847e-05,4.5596818959011204e-05,4.5468173849169651e-05,3.3822565088197585e-06,1.6113283400330746e-05,1.298078714797749e-05,1.0572027219892318e-05,6.3753628774490654e-06,1.3510324333389276e-06,7.8921643751899288e-07,1.8568801043062581e-06,1.2469524396516555e-06,2.2557877470259542e-07
9.475335466443786e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.094563066418219321,0.52196828814340079,1.821297184381243e-16,0.0,1.5199042237497867e-15,1.1180651909284913e-38,0.0,0.0,0.0,0.0,0.0,0.16006966187118665,0.015930135190741757,0.0041407050923460195,0.056226701386621156,0.00047719854097419016,0.002142454960584943,0.0023737439589650057,0.0011702313226432577,3.3916345361860785e-05,7.2100172898555151e-05,4.5851838761557915e-05,4.5721819043316701e-05,3.3874944403315248e-06,1.6236514669148813e-05,1.3082048488674221e-05,1.0637156331707091e-05,6.4163398977097984e-06,1.3636143799938493e-06,7.9420200074128608e-07,1.8740699564677647e-06,1.2573838468437726e-06,2.2788535338171425e-07
9.509508785999739e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.094365292941715626,0.52177999326390856,1.8280488418487167e-16,0.0,1.5215189627985589e-15,1.1220646441870701e-38,0.0,0.0,0.0,0.0,0.0,0.1602975448620392,0.015892559411444886,0.0041510987995286314,0.056307815574891458,0.00047672046430674814,0.002149722660229318,0.0023817111277776104,0.0011758046693693747,3.4009485456348452e-05,7.2551948322392067e-05,4.6106651680498338e-05,4.5975249710247982e-05,3.3926496545119622e-06,1.6359935124934739e-05,1.31834992504282e-05,1.0702282665251693e-05,6.4573592609601604e-06,1.3762437055122511e-06,7.9917874379032375e-07,1.8913048684928631e-06,1.267840308669778e-06,2.3020204020256748e-07
9.543682105555691e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.09416831967047519,0.52159255274657967,1.8347917253315918e-16,0.0,1.5231256667998536e-15,1.1260644183250048e-38,0.0,0.0,0.0,0.0,0.0,0.16052448262261201,0.015855153727374682,0.0041614680168252354,0.056388504998251474,0.00047623876074893735,0.0021569702191385604,0.0023896489740708104,0.0011813720489506701,3.4101846951722356e-05,7.3003540662359723e-05,4.6361253989340368e-05,4.6228462129996012e-05,3.3977227572765465e-06,1.6483541767287883e-05,1.3285137158331607e-05,1.0767404968044445e-05,6.4984203656879241e-06,1.3889201772339632e-06,8.0414650066441303e-07,1.9085842601132173e-06,1.2783215756351423e-06,2.3252879100805535e-07
9.577855425111644e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.093972141776034038,0.52140596090560831,1.8415258378400481e-16,0.0,1.5247243951054033e-15,1.1300645142607449e-38,0.0,0.0,0.0,0.0,0.0,0.16075048101740058,0.015817916993764673,0.0041718128549721222,0.056468772850263811,0.00047575349822759913,0.0021641976832651715,0.0023975575832382396,0.0011869334220393163,3.4193432826089412e-05,7.3454940346595206e-05,4.6615642022144717e-05,4.64814526432574e-05,3.4027143529229597e-06,1.6607331617837511e-05,1.3386959952314547e-05,1.0832522001961146e-05,6.5395226154551805e-06,1.4016435626169596e-06,8.0910510796412711e-07,1.925907553526845e-06,1.2888273994601274e-06,2.3486556159654148e-07
