Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24),HOCO(73),CHO2(74)
3.9129557585695796e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44451137595138557,0.11109916742399172,0.022548866896814176,2.0274115550587201e-10,1.6384125924864234e-07,8.904137891559134e-05,1.935618241765869e-05,1.3058469783220192e-07,2.6405819898847963e-17,0.00034181030152847033,1.2164582723974845e-15,0.0002223179349324279,4.762592795681867e-12,1.929037333469973e-09,7.511631206896561e-13,7.020518719085926e-15,1.5202382085830142e-06,1.3187834295745856e-10,0.007197376979406582,0.0005230167577528732,6.188039900199171e-05,1.8046534191119025e-08,1.9171917186360196e-09,4.4054752950613385e-09,2.8106218427212564e-12,5.218577484478682e-08,1.1928444829072047e-05,2.3890065050495583e-09,8.037338272679377e-12,1.6197649125548664e-06,2.080448629387928e-10,1.0631896226690299e-09,6.017477545712072e-11,6.704448910157885e-14,1.3178982900642644e-06,1.65551670353892e-14,3.818760013658923e-12,3.735509562953121e-17,3.372946291260074e-10,5.269959263693649e-13,3.4398341861752646e-18,1.9191688141685225e-19
3.928865813708958e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4445022130387644,0.11109053168182435,0.022547772891643135,2.0600163039244748e-10,1.6580973600626682e-07,8.983362963325088e-05,1.9577635629493195e-05,1.3212881245172035e-07,2.691569283477253e-17,0.00034316892407301524,1.2411329091254564e-15,0.00022287657375172874,4.821223919991386e-12,1.9585991483184336e-09,7.618475696134217e-13,7.135370526449497e-15,1.5309103562422723e-06,1.3404978474631564e-10,0.007204406774101728,0.0005249619379920638,6.203027694396909e-05,1.815787112965531e-08,1.9247199767114676e-09,4.422309603752246e-09,2.8237058670602676e-12,5.241173584158697e-08,1.1950903590697083e-05,2.406035456823152e-09,8.131478504242374e-12,1.634985573864057e-06,2.1147313755421762e-10,1.067393984923317e-09,6.086210450547482e-11,6.768732745225075e-14,1.3264542468961161e-06,1.681113643600958e-14,3.894016232388978e-12,3.7969384471568695e-17,3.4137478447223865e-10,5.327356415196964e-13,3.503938674362589e-18,1.9549331880761365e-19
3.944775868848337e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449312099858473,0.11108196400163334,0.02254667895731337,2.0929749509324375e-10,1.6779282462306354e-07,9.062875933783515e-05,1.9800325905342888e-05,1.3368454796450585e-07,2.7432645668526847e-17,0.00034452715695994305,1.2662012797308512e-15,0.00022343318882262278,4.880325124081865e-12,1.9884835728243624e-09,7.726199228569327e-13,7.251507015645151e-15,1.541607253518139e-06,1.3624778832156187e-10,0.0072113679465646945,0.0005269056869220336,6.217958710867398e-05,1.826931833778057e-08,1.9322453159546203e-09,4.4391388504771844e-09,2.8367761408774497e-12,5.263633248994931e-08,1.1973052754857778e-05,2.4230778449693547e-09,8.226294671254511e-12,1.650265919721145e-06,2.1494338189864138e-10,1.0715971318408842e-09,6.155326233698965e-11,6.833225147728703e-14,1.3350228889731387e-06,1.7069658834335097e-14,3.9704258138723565e-12,3.859117757426332e-17,3.454864101644129e-10,5.385049637566661e-13,3.568892377169856e-18,1.991171334138073e-19
3.960685923987715e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448409915954695,0.11107346372832294,0.022545585093571886,2.1262893122965848e-10,1.6979056279877614e-07,9.142675946282419e-05,2.002424995199248e-05,1.352519393313808e-07,2.7956736080613116e-17,0.0003458849986032754,1.2916679316590661e-15,0.00022398778746771615,4.939898045550497e-12,2.018692641599977e-09,7.834802131874151e-13,7.368934944139374e-15,1.5523287829353047e-06,1.3847256457966165e-10,0.007218261153684458,0.0005288480085382509,6.232833709039744e-05,1.8380875972171677e-08,1.9397677278370313e-09,4.45596301746409e-09,2.849832618549906e-12,5.285957189244334e-08,1.1994895327196014e-05,2.440133488823887e-09,8.321788491396537e-12,1.6656057578142973e-06,2.1845592949399057e-10,1.0757990589587698e-09,6.224823871262279e-11,6.897925399572197e-14,1.3436040974884785e-06,1.7330743263040086e-14,4.048001280058392e-12,3.922053444860707e-17,3.496296042719376e-10,5.443038594141187e-13,3.6347015013695346e-18,2.02788671517648e-19
3.976595979127094e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444751468567798,0.11106503021308707,0.022544491300168643,2.1599612021612786e-10,1.7180298813922935e-07,9.222762152382359e-05,2.0249404467449373e-05,1.3683102140550356e-07,2.848802185515038e-17,0.00034724244742076216,1.3175374437401053e-15,0.00022454037698827896,4.999944317739928e-12,2.049228391239341e-09,7.944284698849116e-13,7.487661045989142e-15,1.563074827374234e-06,1.407243251338903e-10,0.007225087046057739,0.0005307889068382029,6.247653433634587e-05,1.849254418244193e-08,1.947287203852929e-09,4.472782086981671e-09,2.8628752573283066e-12,5.308146130463141e-08,1.2016434321074066e-05,2.4572022160157515e-09,8.417961678364651e-12,1.6810048977280468e-06,2.2201111499715718e-10,1.0799997618151608e-09,6.29470233671215e-11,6.96283279934719e-14,1.352197754180852e-06,1.7594398692204077e-14,4.126755229747746e-12,3.985751480772522e-17,3.538044645696038e-10,5.501322961194574e-13,3.701372255218228e-18,2.0650827948361582e-19
3.9925060342664725e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444466263431778,0.11105666281334882,0.022543397576856538,2.1939924326842882e-10,1.7383013815655214e-07,9.303133711732189e-05,2.0475786142012077e-05,1.3842182893230736e-07,2.90265608790323e-17,0.0003485995018339114,1.3438144262306747e-15,0.0002250909646641497,5.06046556972596e-12,2.0800928602812384e-09,8.054647188059823e-13,7.60769203180704e-15,1.5738452700703302e-06,1.430032823123559e-10,0.007231846268049351,0.0005327283858203902,6.262418614929746e-05,1.8604323110827408e-08,1.954803735519247e-09,4.4895960413372256e-09,2.8759040174978283e-12,5.330200813506109e-08,1.2037672756506537e-05,2.4742838624593346e-09,8.514815940040876e-12,1.69646315092118e-06,2.2560927419687048e-10,1.0841992359492663e-09,6.364960601231297e-11,7.027946672299083e-14,1.360803741332652e-06,1.7860634029262286e-14,4.206700338626424e-12,4.05021785663172e-17,3.5801108853735296e-10,5.559902428329786e-13,3.768910848373629e-18,2.1027630375317715e-19
4.008416089405851e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445744823234296,0.11104836089270079,0.02254230392339141,2.2283848141202507e-10,1.7587205026945468e-07,9.383789791945479e-05,2.070339165931878e-05,1.4002439654944011e-07,2.9572411141368605e-17,0.00034995616026801816,1.3705035208554574e-15,0.0002256395577536439,5.121463426305395e-12,2.111288089172197e-09,8.165889824471995e-13,7.729034588732748e-15,1.584639994613088e-06,1.4530964915601718e-10,0.007238539457851946,0.0005346664494833411,6.277129969023832e-05,1.8716212895147458e-08,1.962317314375526e-09,4.50640486288018e-09,2.88891886675592e-12,5.352121994458407e-08,1.2058613659113e-05,2.4913782721656247e-09,8.61235298126236e-12,1.711980330704351e-06,2.2925074401055883e-10,1.0883974769016658e-09,6.435597634033571e-11,7.093266373269637e-14,1.3694219417680495e-06,1.8129458120128812e-14,4.287849359298048e-12,4.1154585840097915e-17,3.6224957336004845e-10,5.618776699509888e-13,3.837323491952036e-18,2.1409309085292704e-19
4.0243261445452297e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444870061252245,0.11104012382084585,0.02254121033953195,2.263140154904395e-10,1.7792876180348906e-07,9.464729568477715e-05,2.093221769737629e-05,1.416387587867067e-07,3.012563073265866e-17,0.0003513124211521939,1.3976094008475637e-15,0.00022618616349346745,5.182939507984048e-12,2.1428161202296633e-09,8.278012800083902e-13,7.851695380410743e-15,1.5954588849452434e-06,1.4764363941669524e-10,0.0072451672475452025,0.0005366031018246505,6.291788198100251e-05,1.8828213665967323e-08,1.9698279319844502e-09,4.5232085340016955e-09,2.901919775247659e-12,5.373910442811662e-08,1.2079260059107923e-05,2.508485297040807e-09,8.710574503412088e-12,1.727556252217459e-06,2.3293586248120677e-10,1.0925944802149226e-09,6.50661240268199e-11,7.158791270044927e-14,1.3780522388511012e-06,1.840087975065792e-14,4.370215121314434e-12,4.1814796945229385e-17,3.665200159272505e-10,5.677945491735571e-13,3.906616398554236e-18,2.1795898739199365e-19
4.040236199684608e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444001993255144,0.11103195097353853,0.02254011682503973,2.2982602617365798e-10,1.8000030999119796e-07,9.54595222450435e-05,2.116226092956897e-05,1.4326495006601111e-07,3.068627784392547e-17,0.0003526682829193937,1.42513677098817e-15,0.00022673078909863265,5.244895430964886e-12,2.1746789976053327e-09,8.391016274556222e-13,7.97568104697406e-15,1.606301825361913e-06,1.5000546755507966e-10,0.007251730263154446,0.000538538346840033,6.306393990687061e-05,1.894032554542859e-08,1.977335579931959e-09,4.5400070371307805e-09,2.91490671449261e-12,5.3955669414820774e-08,1.2099614990291928e-05,2.5256047969112227e-09,8.809482201203675e-12,1.7431907324068288e-06,2.3666496877420327e-10,1.0967902414333935e-09,6.578003873399453e-11,7.224520755473177e-14,1.386694516483847e-06,1.8674907646374508e-14,4.453810531204446e-12,4.2482872397756776e-17,3.7082251283299525e-10,5.73740853525088e-13,3.976795782166366e-18,2.2187434005432293e-19
4.056146254823987e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444314055587936,0.11102384173252683,0.022539023379679106,2.3337469396655913e-10,1.8208673197233788e-07,9.627456950799777e-05,2.139351802564762e-05,1.4490300470130085e-07,3.12544107663092e-17,0.0003540237440064437,1.4530903676453277e-15,0.00022727344176237983,5.307332807136346e-12,2.206878767248625e-09,8.504900375839182e-13,8.100998205034065e-15,1.6171687005097287e-06,1.5239534873873253e-10,0.007258229124708693,0.0005404721885223947,6.320948021913672e-05,1.9052548651648423e-08,1.9848402498270142e-09,4.5568003547388374e-09,2.9278796646527537e-12,5.417092287211939e-08,1.21196814890595e-05,2.542736639336916e-09,8.909077766406365e-12,1.7588835900022222e-06,2.4043840317418143e-10,1.1009847561034486e-09,6.649771011373085e-11,7.290454255883621e-14,1.3953486591044155e-06,1.8951550473481673e-14,4.538648572501143e-12,4.3158872913047066e-17,3.751571603755776e-10,5.797165575110983e-13,4.047867858230534e-18,2.258394956098461e-19
4.0720563099633654e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44442285686368305,0.11101579548549483,0.022537930003217244,2.36960199217352e-10,1.841880647941165e-07,9.709242945617322e-05,2.1625985652698837e-05,1.4655295689851243e-07,3.1830087890307256e-17,0.00035537880285406887,1.481474958811963e-15,0.00022781412865610165,5.370253244060769e-12,2.2394174768703163e-09,8.619665200796369e-13,8.227653447676049e-15,1.6280593953859683e-06,1.5481349884008625e-10,0.007264664446298154,0.0005424046308609281,6.335450953768462e-05,1.9164883095658573e-08,1.9923419333021235e-09,4.573588469340478e-09,2.9408386082928215e-12,5.438487288357991e-08,1.2139462593452573e-05,2.559880699359736e-09,9.009362888278961e-12,1.7746346454937187e-06,2.4425650708185187e-10,1.105178019774234e-09,6.721912781053934e-11,7.356591206155387e-14,1.4040145516851224e-06,1.9230816840738552e-14,4.62474230576726e-12,4.384285940521556e-17,3.7952405455733824e-10,5.857216369463802e-13,4.1198388437157944e-18,2.2985480091406607e-19
4.086375359588806e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444152186794897,0.11100860722167791,0.02253694602311981,2.4021879890780065e-10,1.8609204364747468e-07,9.783090168828623e-05,2.183623876497832e-05,1.4804811447557093e-07,3.23546959334151e-17,0.0003565980106166438,1.5073935574276516e-15,0.00022829907203657338,5.427295979391659e-12,2.2689938030350675e-09,8.723706617496632e-13,8.34279265859866e-15,1.6378812918745073e-06,1.5701418284092942e-10,0.007270402411863643,0.0005441426358200086,6.348460439218737e-05,1.9266079372835025e-08,1.9990908881441152e-09,4.588693309489006e-09,2.952489666418319e-12,5.457632022210911e-08,1.2157024086734229e-05,2.5753207022447022e-09,9.100210458424624e-12,1.7888602076724799e-06,2.4773127609239154e-10,1.108950883796972e-09,6.787159827633579e-11,7.416287962719993e-14,1.411823806582266e-06,1.9484406766437602e-14,4.703311138988058e-12,4.446532576362372e-17,3.834819093046978e-10,5.911513055070171e-13,4.185386437656507e-18,2.3351174045790752e-19
4.100694409214247e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444076327424805,0.11100146905363784,0.02253596209847817,2.4350751417166626e-10,1.8800815709234627e-07,9.857164001908388e-05,2.2047467274786482e-05,1.495529614809238e-07,3.288550486104886e-17,0.0003578168901742833,1.5336686698099977e-15,0.00022878243413142245,5.4847324583399096e-12,2.298847825813524e-09,8.828461502248569e-13,8.459025812600342e-15,1.6477223061293501e-06,1.5923809845094442e-10,0.007276089842128636,0.0005458795134391882,6.361429524542951e-05,1.9367365987113007e-08,2.0058374111609277e-09,4.603793908377625e-09,2.964129357482128e-12,5.4766724473190285e-08,1.2174359087064546e-05,2.5907704257037854e-09,9.19161915505549e-12,1.8031326377204111e-06,2.512427552870314e-10,1.1127227276661407e-09,6.852708731386116e-11,7.476148704300177e-14,1.4196424030992959e-06,1.9740134880468168e-14,4.782917353884808e-12,4.509435494946818e-17,3.874660309201561e-10,5.966047339860034e-13,4.2516717193117606e-18,2.372098352827106e-19
4.1150134588396874e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440009860754415,0.11099438054710374,0.02253497822912826,2.4682647619091114e-10,1.8993643194439117e-07,9.931463875450895e-05,2.2259668750625614e-05,1.5106752262608072e-07,3.3422557443597756e-17,0.00035903544039847757,1.560303837677339e-15,0.0002292642201229279,5.542563843785301e-12,2.328981041502441e-09,8.933929863541148e-13,8.576357667180164e-15,1.6575823550385259e-06,1.6148540449760493e-10,0.007281727172651551,0.0005476152666153827,6.374358666027399e-05,1.9468743007263673e-08,2.012581496301782e-09,4.618890253347105e-09,2.975757679803661e-12,5.495609176978995e-08,1.2191469808871059e-05,2.6062297938658498e-09,9.28359020263977e-12,1.8174518083394383e-06,2.547911958530506e-10,1.1164935481430228e-09,6.918558737016128e-11,7.536173067103687e-14,1.4274702584833242e-06,1.9998007340868406e-14,4.863570631739019e-12,4.5729991779805555e-17,3.9147648877370594e-10,6.020819076386137e-13,4.318699223977702e-18,2.4094933842508897e-19
4.129332508465128e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443926158334096,0.11098734127155917,0.022533994414907787,2.5017581606585983e-10,1.9187689495887478e-07,0.0001000598922466477,2.247284076154693e-05,1.5259182255155698e-07,3.3965896514927564e-17,0.00036025366016333827,1.5873026235869388e-15,0.00022974443517887003,5.600791295741328e-12,2.359394947464411e-09,9.040111691001939e-13,8.694792964424363e-15,1.667461355717919e-06,1.6375626026582953e-10,0.0072873148352344316,0.0005493498982409316,6.387248311959218e-05,1.9570210491880423e-08,2.019323137532001e-09,4.633982331759075e-09,2.987374623697907e-12,5.5144428302518226e-08,1.220835846538544e-05,2.6216987356125864e-09,9.376124817369817e-12,1.8318175933283211e-06,2.58376849702049e-10,1.1202633419911003e-09,6.984709089453466e-11,7.596360692854991e-14,1.4353072903272097e-06,2.0258030269050353e-14,4.945280704424789e-12,4.637228120066347e-17,3.9551335204065746e-10,6.075828125118659e-13,4.386473487872973e-18,2.447305029638543e-19
4.143651558090569e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443851839826149,0.11098035080020971,0.02253301065565621,2.5355566482011e-10,1.93829572830729e-07,0.00010080739489305223,2.268698087766986e-05,1.5412588582684502e-07,3.451556497223545e-17,0.00036147154834561244,1.6146686109552521e-15,0.00023022308445249631,5.6594159713487975e-12,2.390091042106787e-09,9.147006955755354e-13,8.814336431018427e-15,1.6773592255107408e-06,1.6605082549678866e-10,0.0072928532579554384,0.0005510834112031054,6.400098902766647e-05,1.9671768497969056e-08,2.026062328832527e-09,4.6490701310011536e-09,2.998980188126725e-12,5.533174034203594e-08,1.2225027268102197e-05,2.6371771844950624e-09,9.469224212151135e-12,1.8462298675688472e-06,2.6199996946805757e-10,1.124032105975747e-09,7.051159034012012e-11,7.656711260490546e-14,1.4431534165684368e-06,2.0520209749821808e-14,5.02805735441938e-12,4.7021268286712644e-17,3.995766897015213e-10,6.131074356660821e-13,4.454999048189229e-18,2.4855358203715616e-19
4.1565387027534655e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437853849783543,0.1109741007538103,0.022532125319196888,2.5662372202388583e-10,1.9559744863326095e-07,0.0001014820657074007,2.2880532705090696e-05,1.5551491068812387e-07,3.5015713714109844e-17,0.00036256736328031403,1.6396149353522668e-15,0.00023065253430230276,5.712518759674448e-12,2.4179600378656982e-09,9.24382264442323e-13,8.922876929954966e-15,1.6862833732831972e-06,1.6813633818808683e-10,0.00729779608915355,0.0005526426187937502,6.411631400156266e-05,1.9763248145466632e-08,2.0321255013509922e-09,4.662645481233738e-09,3.009415471152e-12,5.549945046386348e-08,1.2239843041572213e-05,2.6511158656106052e-09,9.553497560484632e-12,1.8592405601471225e-06,2.6529301999920067e-10,1.1274231103575937e-09,7.111219512063008e-11,7.711165815983988e-14,1.450222638347424e-06,2.075802013693047e-14,5.1034763890162975e-12,4.761112052550395e-17,4.0325638605842116e-10,6.180998656568711e-13,4.517318161868346e-18,2.520303994080231e-19
4.1681371329500724e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437259226889075,0.11096850896545207,0.022531328554247457,2.5940627198657207e-10,1.9719703071579384e-07,0.00010209081991877019,2.305539666731372e-05,1.5677182635940672e-07,3.54702866686724e-17,0.0003635533656342254,1.6623256119377628e-15,0.00023103796143153767,5.7605878596748835e-12,2.443239506235645e-09,9.331450784560463e-13,9.02133693471936e-15,1.6943280674544108e-06,1.7002992731245605e-10,0.0073022110837685245,0.0005540451346237882,6.421984156417909e-05,1.984564258549724e-08,2.0375806521529312e-09,4.674860316627912e-09,3.0187993476638005e-12,5.564968828294871e-08,1.2253027837650804e-05,2.6636671847550635e-09,9.629736283952549e-12,1.8709822195256436e-06,2.6828304100336665e-10,1.1304742968853892e-09,7.165480448535072e-11,7.760287343205365e-14,1.4565911306292972e-06,2.0973550822973633e-14,5.1721049405268394e-12,4.8146684619500476e-17,4.0658653659635664e-10,6.22609463563987e-13,4.5739315525648305e-18,2.55188890902667e-19
