Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(222),C2H6X(52),C2H4X(70),CH2(T)(34),CH2O2(186),CH2OX(54),CH2OH(40),S(223),HOCO(73),CHO2(74)
9.201174196294877e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350556267850244,0.10984828209516975,0.022220459452322587,3.144544012922374e-07,8.000780933967615e-05,0.00035929531133403313,0.00014398523171825286,1.4843481974282327e-06,3.5715732180953694e-08,0.0007829106030789272,8.853422039690263e-14,0.0003245170608043376,7.069753751394392e-11,9.200245946178647e-07,8.881740442310709e-12,1.4444386880783272e-13,0.00014339328764530383,4.481817564448272e-09,0.007871737478135136,0.0008268769910310712,7.619163758426428e-05,1.2945186146736945e-06,4.3277220755103955e-09,1.1114478643276356e-09,5.327111509718389e-13,1.1020898563072602e-08,1.792235605731189e-05,6.828329345917083e-07,4.12466469965035e-09,6.984162257630258e-06,4.376759620460709e-06,2.4298401863322607e-09,7.082831921656887e-09,4.4420414983947765e-10,4.467206084892027e-10,2.759926151503056e-10,2.684525911263919e-12,1.0209237193299567e-11,2.820844353117064e-13,2.0196811490662658e-13,2.311708309045511e-10,3.986480908592133e-09,1.2666271972141724e-15,1.5504370183512138e-07,9.986792794298265e-16,5.983168040924111e-11,9.595482872314258e-11,3.0986020866466395e-26,7.924019685753162e-15,4.3453474883146317e-16
9.248590002798619e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350315824637543,0.10984237216022673,0.022217614029409492,3.1952895908761744e-07,8.112453812993236e-05,0.0003622820727031543,0.00014554185649285007,1.5053964564781042e-06,3.656936638410053e-08,0.000786667355683791,9.079156408135161e-14,0.0003249754268952639,7.182973040786037e-11,9.384476116376254e-07,9.001244363036172e-12,1.4684549079942078e-13,0.00014470041945406124,4.57693804069402e-09,0.0078722110807455,0.0008285202968866024,7.636111646038648e-05,1.2999692120628121e-06,4.347933078520617e-09,1.1165861682516682e-09,5.352327239311666e-13,1.1074810402101384e-08,1.7969976682932697e-05,6.882183183554208e-07,4.179188004788833e-09,7.043549152955812e-06,4.403439399110544e-06,2.441486928327296e-09,7.233206202389193e-09,4.4825120957949787e-10,4.515479745331287e-10,2.787341849385937e-10,2.7117337842410768e-12,1.0413626223450997e-11,2.8650229218442503e-13,2.044192092234286e-13,2.3678539812682324e-10,4.043637135864775e-09,1.2935026502948645e-15,1.5782386510160487e-07,1.0164566506880642e-15,6.12710634805004e-11,9.791984418637143e-11,3.2154537407017975e-26,8.062507596449222e-15,4.421705223344442e-16
9.29600580930236e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350079983313795,0.10983648230426173,0.0222147704292234,3.246536378177444e-07,8.224975055100042e-05,0.00036527517399055024,0.00014710567994654394,1.5266202112996676e-06,3.7438594523919615e-08,0.0007904203180955718,9.309379160915697e-14,0.0003254286151599179,7.29739226394448e-11,9.57120683352051e-07,9.121727018293867e-12,1.4927212366338884e-13,0.00014600955376848477,4.6735704184327775e-09,0.007872660299167297,0.0008301419590585215,7.653031330318285e-05,1.30539229338904e-06,4.368118174577897e-09,1.1217183142731148e-09,5.3775231062325e-13,1.1128916121611711e-08,1.801776915844786e-05,6.936196614731566e-07,4.234088584278847e-09,7.103065563881521e-06,4.430077829876696e-06,2.4531220350968053e-09,7.385971451017382e-09,4.523044774610202e-10,4.5639767243034707e-10,2.814837703665909e-10,2.7390888524051726e-12,1.0620789202364352e-11,2.909622598960662e-13,2.0688412197252457e-13,2.4250476816878605e-10,4.101276318510628e-09,1.3208052306815497e-15,1.6063693849512882e-07,1.0344414441821114e-15,6.273693461384296e-11,9.991247116940273e-11,3.3360234405887537e-26,8.202475992304728e-15,4.498883974544549e-16
9.343421615806101e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434984866489392,0.10983061185084189,0.0222119286350248,3.2982858079081936e-07,8.33834472288239e-05,0.0003682745880084415,0.00014867669238306753,1.5480197451510903e-06,3.832360557494835e-08,0.0007941694823365149,9.544153466131653e-14,0.0003258766845516689,7.413017091868915e-11,9.76045396529689e-07,9.243195425459456e-12,1.5172387800444363e-13,0.0001473206381763745,4.771730550828315e-09,0.007873085824081806,0.0008317420707887272,7.669923392121338e-05,1.3107878525605867e-06,4.388277329433999e-09,1.1268442960488191e-09,5.402699150065057e-13,1.1183217397727443e-08,1.8065734213866175e-05,6.990369409888655e-07,4.289366203949431e-09,7.162710905032004e-06,4.456674599272607e-06,2.4647454813018623e-09,7.541152747823522e-09,4.5636379145619744e-10,4.612696724271658e-10,2.8424126159555827e-10,2.7665914162366727e-12,1.0830743742225019e-11,2.9546447453171085e-13,2.0936280258114483e-13,2.4833029507490196e-10,4.159399272026639e-09,1.3485394179362104e-15,1.6348306665524294e-07,1.0526345134635546e-15,6.422961777458931e-11,1.01932900204486e-10,3.4604072956717126e-26,8.343929011066887e-15,4.576886070108769e-16
9.390837422309842e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349621792347327,0.10982476014299761,0.022209088630050174,3.350539292888339e-07,8.452562850440006e-05,0.00037128028811464763,0.00015025488411053728,1.5695953358802139e-06,3.922458940085987e-08,0.0007979148405226221,9.783542973912831e-14,0.0003263196933809855,7.529853168410436e-11,9.952233300785781e-07,9.365656714663364e-12,1.5420086455197414e-13,0.00014863362050882562,4.871434364105653e-09,0.007873488326642183,0.0008333207254042235,7.686788402033317e-05,1.3161558846464188e-06,4.408410509303876e-09,1.1319641073727857e-09,5.427855411020038e-13,1.123771589468019e-08,1.811387256728891e-05,7.044701337766638e-07,4.345020619015218e-09,7.222484602510075e-06,4.483229404003528e-06,2.476357241914067e-09,7.698775288749652e-09,4.604289902893827e-10,4.661639447837051e-10,2.8700654864132106e-10,2.794241776122846e-12,1.1043507368328133e-11,3.0000907132124556e-13,2.1185519986616042e-13,2.542633420294583e-10,4.2180067969009974e-09,1.3767097123030568e-15,1.6636239248582889e-07,1.0710367004811093e-15,6.574943848394587e-11,1.0398132109463282e-10,3.5887033028099914e-26,8.486870717770085e-15,4.655713797880956e-16
9.438253228813583e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443493992905431,0.1098189265426722,0.022206250397514057,3.4032982256514146e-07,8.567629443574755e-05,0.00037429224820572185,0.00015184024544062164,1.591347255945367e-06,4.014173674501172e-08,0.0008016563848624083,1.0027611815494861e-13,0.0003267576993224171,7.64790610991511e-11,1.0146560549411189e-06,9.489118128965093e-12,1.5670319416816813e-13,0.00014994844884091524,4.97269785717996e-09,0.007873868459024925,0.0008348780163115168,7.703626920573558e-05,1.3214963858566193e-06,4.428517680858893e-09,1.1370777421740497e-09,5.452991929938237e-13,1.1292413265536298e-08,1.816218492594405e-05,7.099192165541879e-07,4.40105157416794e-09,7.282386093753048e-06,4.509741950810023e-06,2.487957292211355e-09,7.858864384811008e-09,4.6449991343929184e-10,4.710804597713881e-10,2.897795213878874e-10,2.8220402323845367e-12,1.1259097517915436e-11,3.045961846387755e-13,2.1436126204232378e-13,2.6030528134176437e-10,4.2770996786708505e-09,1.4053206346044989e-15,1.6927505714531256e-07,1.089648835523907e-15,6.729672380290544e-11,1.0605792289982622e-10,3.7210113704474935e-26,8.631305104937047e-15,4.735369405464321e-16
9.485669035317325e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434918108619662,0.1098131104301871,0.02220341392061102,3.456563978422739e-07,8.68354447998649e-05,0.0003773104427101764,0.00015343276668778,1.6132757724361932e-06,4.107523922093262e-08,0.0008053941076556694,1.0276424602248167e-13,0.0003271907594214957,7.767181504868326e-11,1.0343451339903369e-06,9.613587024508638e-12,1.5923097785618196e-13,0.00015126507149235577,5.075537101280816e-09,0.0078742268549658,0.0008364140369910227,7.720439498394433e-05,1.3268093535230396e-06,4.448598811220114e-09,1.1421851945145506e-09,5.478108748293469e-13,1.1347311152882484e-08,1.8210671987146558e-05,7.153841658950488e-07,4.457458803667162e-09,7.3424148273908836e-06,4.536211956313284e-06,2.4995456077738194e-09,8.0214454615019e-09,4.685764011410581e-10,4.760191876706475e-10,2.9256006960068815e-10,2.8499870853002816e-12,1.1477531539027425e-11,3.0922594800213523e-13,2.1688093673033865e-13,2.664574944308103e-10,4.336678687980049e-09,1.4343767261358103e-15,1.7222120003713104e-07,1.1084717371664403e-15,6.887180231603797e-11,1.0816289392336326e-10,3.8574333427890097e-26,8.77723609278752e-15,4.815855100334968e-16
9.533084841821066e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348967107817816,0.10980731120372209,0.022200579182517704,3.510337903099982e-07,8.800307909467977e-05,0.0003803348465817931,0.0001550324381685687,1.6353811470944945e-06,4.202528930274877e-08,0.0008091280012922603,1.0530046424660113e-13,0.0003276189301015583,7.887684913540483e-11,1.0542921219275143e-06,9.739070870658695e-12,1.6178432676836396e-13,0.00015258343702811557,5.179968239571853e-09,0.007874564130280629,0.0008379288809914848,7.737226676475547e-05,1.332094786080249e-06,4.4686538679516695e-09,1.1472864585870397e-09,5.503205908194993e-13,1.1402411189472579e-08,1.825933443918983e-05,7.208649582404434e-07,4.514242031430158e-09,7.40257026310612e-06,4.562639146862174e-06,2.5111221644795685e-09,8.18654405819427e-09,4.726582943881836e-10,4.809800987688328e-10,2.953480829394562e-10,2.878082635127896e-12,1.1698826689370718e-11,3.1389849407249507e-13,2.1941417096472447e-13,2.727213718093843e-10,4.396744580636943e-09,1.463882548558491e-15,1.7520095880045068e-07,1.1275062122151596e-15,7.047500411517431e-11,1.102964216983304e-10,3.998073024060543e-26,8.924667529454184e-15,4.897173049959594e-16
9.580500648324807e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434875728566083,0.1098015282788104,0.022197746166394704,3.564621331236075e-07,8.917919654098885e-05,0.00038336543529301933,0.00015663925020100776,1.6576636363350895e-06,4.299208031555082e-08,0.0008128580582508869,1.0788542851270241e-13,0.00032804226717049375,8.009421867634084e-11,1.074498565181201e-06,9.865577250117494e-12,1.643633522145317e-13,0.00015390349425900687,5.28600748676578e-09,0.007874880883371342,0.0008394226419244077,7.753988986313183e-05,1.3373526830467906e-06,4.4886828190541934e-09,1.1523815287129995e-09,5.528283452389402e-13,1.1457714998837683e-08,1.830817296217274e-05,7.263615699099715e-07,4.571400971121012e-09,7.462851871495583e-06,4.589023258382069e-06,2.5226869385006252e-09,8.354185827528972e-09,4.767454349343848e-10,4.859631633583077e-10,2.98143450970758e-10,2.906327182123714e-12,1.192300013520063e-11,3.1861395465405735e-13,2.2196091120152245e-13,2.790983130676533e-10,4.457298097672189e-09,1.4938426837923284e-15,1.7821446930113505e-07,1.1467530556566916e-15,7.210666078298517e-11,1.124586929742117e-10,4.14303620285076e-26,9.073603191205609e-15,4.979325381917144e-16
9.627916454828548e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348551551675186,0.10979576108784792,0.02219491485538863,3.6194155740243764e-07,9.036379608438903e-05,0.00038640218482844963,0.00015825319310400579,1.6801234912666839e-06,4.397580642570313e-08,0.0008165842710979058,1.1051979927558689e-13,0.00032846082582741154,8.132397869932225e-11,1.0949660018075878e-06,9.99311385902212e-12,1.669681656703014e-13,0.00015522519224224257,5.393671128734838e-09,0.007875177695717769,0.0008408954134585114,7.770726950105024e-05,1.342583045006713e-06,4.508685632958354e-09,1.157470399340583e-09,5.553341424262014e-13,1.1513224195861952e-08,1.8357188228766897e-05,7.318739771117046e-07,4.6289353262389454e-09,7.523259133933825e-06,4.615364036225383e-06,2.5342399062988494e-09,8.52439653479977e-09,4.808376652953407e-10,4.909683517347211e-10,3.0094606318019017e-10,2.9347210265595655e-12,1.2150068950218835e-11,3.2337246069383515e-13,2.2452110332581593e-13,2.855897268562023e-10,4.518339965396599e-09,1.5242617339061654e-15,1.8126186562296185e-07,1.1662130506076934e-15,7.37671053764575e-11,1.1464989370362991e-10,4.29243067653081e-26,9.224046782675904e-15,5.062314184024289e-16
9.67533226133229e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348349839458306,0.10979000907961657,0.022192085232633964,3.674721922286063e-07,9.155687639719904e-05,0.0003894450716783873,0.00015987425719683708,1.7027609577127462e-06,4.497666263109652e-08,0.0008203066324861371,1.1320424174787678e-13,0.0003288746606692357,8.256618393948583e-11,1.1156959613922407e-06,1.0121688507022093e-11,1.6959887878547107e-13,0.00015654848028196156,5.50297552211666e-09,0.007875455132355519,0.0008423472893142085,7.787441080930402e-05,1.3477858735914134e-06,4.528662278518428e-09,1.1625530650425764e-09,5.57837986783786e-13,1.1568940387326126e-08,1.840638090492797e-05,7.374021559515549e-07,4.686844790205828e-09,7.583791542438288e-06,4.641661235023839e-06,2.545781044621889e-09,8.697202057330101e-09,4.849348287503391e-10,4.959956341954361e-10,3.0375580898425384e-10,2.9632644687376694e-12,1.2380050114486044e-11,3.2817414228151084e-13,2.270946926590951e-13,2.921970308685364e-10,4.579870895458988e-09,1.5551443210073745e-15,1.8434328005908466e-07,1.1858869682663028e-15,7.545667241027085e-11,1.1687020902921976e-10,4.446366275749405e-26,9.376001937100877e-15,5.146141504464594e-16
9.722748067836031e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348152084209336,0.1097842717188207,0.022189257281254992,3.7305416464596616e-07,9.275843588037197e-05,0.00039249407283248973,0.00016150243279866835,1.7255762762323966e-06,4.599484475134598e-08,0.0008240251351536898,1.1593942588796168e-13,0.00032928382569722466,8.382088883578852e-11,1.1366899649531908e-06,1.025130911733707e-11,1.7225560339245507e-13,0.00015787330792972376,5.61393709391561e-09,0.007875713742340376,0.0008437783632581112,7.804131882926122e-05,1.3529611714617626e-06,4.548612725005992e-09,1.1676295205143826e-09,5.603398827782226e-13,1.1624865172420652e-08,1.8455751650555154e-05,7.429460824419831e-07,4.745129046452968e-09,7.644448599536133e-06,4.667914618542418e-06,2.557310330499181e-09,8.872628383842686e-09,4.890367693438261e-10,5.01044981038112e-10,3.0657257774192284e-10,2.991957809003532e-12,1.261296051334966e-11,3.33019128649371e-13,2.296816239664696e-13,2.989216518230443e-10,4.641891584904037e-09,1.586495087130054e-15,1.874588431037403e-07,1.2057755678651882e-15,7.717569784007588e-11,1.1911982327063344e-10,4.6049548890004974e-26,9.529472216560414e-15,5.230809351921223e-16
9.770163874339772e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434795822268442,0.10977854848563703,0.022186430984367705,3.7868759965926886e-07,9.396847266539896e-05,0.00039554916577349143,0.00016313771022813126,1.7485696821412965e-06,4.703054941793459e-08,0.0008277397719227972,1.1872602638747645e-13,0.0003296883743234181,8.50881475275378e-11,1.1579495248453747e-06,1.038198372679453e-11,1.7493845151477063e-13,0.00015919962498497507,5.7265723410995895e-09,0.007875954059199584,0.0008451887290975666,7.820799851458031e-05,1.3581089422905162e-06,4.568536942103656e-09,1.172699760572022e-09,5.628398349400832e-13,1.168100014323043e-08,1.850530112010238e-05,7.485057325100945e-07,4.803787768507113e-09,7.70522981813274e-06,4.6941239595350045e-06,2.5688277412379692e-09,9.050701613821904e-09,4.931433318868616e-10,5.061163625594228e-10,3.09396258765915e-10,3.020801347756986e-12,1.2848816936386378e-11,3.379075481723095e-13,2.3228184146371797e-13,3.05765025444423e-10,4.704402716230172e-09,1.6183186941219433e-15,1.9060868344419818e-07,1.225879596626183e-15,7.892451904567765e-11,1.2139891991167814e-10,4.768310487260258e-26,9.684461112226906e-15,5.316319695713053e-16
9.817579680843513e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434776819315314,0.10977283887527721,0.022183606325081675,3.843726202335323e-07,9.51869846162033e-05,0.0003986103284710072,0.00016478007980293626,1.7717414055325439e-06,4.808397406430496e-08,0.0008314505356986636,1.215647226583105e-13,0.0003300883593770097,8.636801385093763e-11,1.1794761446664141e-06,1.0513720485847271e-11,1.776475353755755e-13,0.0001605273814954828,5.840897830192324e-09,0.00787617660137035,0.0008465784806752271,7.837445473288495e-05,1.3632291907450188e-06,4.588434899898892e-09,1.177763780150155e-09,5.653378478639658e-13,1.1737346885192766e-08,1.855502996314446e-05,7.540810820051532e-07,4.86282062007573e-09,7.766134721381821e-06,4.720289039601667e-06,2.5803332544193726e-09,9.231447956869098e-09,4.972543619584785e-10,5.112097490539027e-10,3.122267413336796e-10,3.0497953854614953e-12,1.3087636076359573e-11,3.428395283678983e-13,2.348952888242075e-13,3.12728596444566e-10,4.767404957447432e-09,1.6506198235300666e-15,1.9379292795295028e-07,1.2461997897164819e-15,8.070347481412546e-11,1.23707681587586e-10,4.9365491486907455e-26,9.840972044619378e-15,5.402674465934064e-16
9.864995487347254e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434758193535628,0.1097671423975624,0.022180783286501873,3.901093472936076e-07,9.641396933102575e-05,0.00040167753937541176,0.0001664295318395266,1.795091671297571e-06,4.915531691589969e-08,0.0008351574194683249,1.2445619881914892e-13,0.00033048383311065003,8.766054133565027e-11,1.2012713191637347e-06,1.0646527658570674e-11,1.8038296740625505e-13,0.00016185652775774285,5.956930196861185e-09,0.007876381872626041,0.0008479477118636583,7.854069226739824e-05,1.3683219224701852e-06,4.608306568877933e-09,1.1828215743001307e-09,5.678339262084424e-13,1.1793906977530259e-08,1.860493882490151e-05,7.596721067055547e-07,4.922227255131545e-09,7.827162842557169e-06,4.746409649047607e-06,2.591826847894482e-09,9.41489373205076e-09,5.013697059069548e-10,5.163251108129126e-10,3.150639146981116e-10,3.078940222651783e-12,1.3329434528191458e-11,3.4781519589652115e-13,2.375219091856715e-13,3.198138185029131e-10,4.830898962135334e-09,1.6834031764851124e-15,1.9701170168014003e-07,1.2667368702063989e-15,8.251290532271198e-11,1.26046290072415e-10,5.109789083406829e-26,9.999008363863208e-15,5.489875553595866e-16
9.912411293850996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434739939046465,0.10976145857651051,0.022177961851730547,3.9589789972394116e-07,9.764942414430082e-05,0.0004047507774117963,0.0001680860566527675,1.81862069914704e-06,5.024477698015197e-08,0.0008388604162995176,1.274011436815454e-13,0.00033087484720667845,8.896578320137511e-11,1.2233365341430139e-06,1.0780413622639576e-11,1.8314486025505978e-13,0.00016318701431735836,6.0746861455005385e-09,0.007876570362490265,0.0008492965165599831,7.87067158185383e-05,1.373387144071771e-06,4.62815191991975e-09,1.187873138188047e-09,5.703280746959802e-13,1.1850681993660234e-08,1.8655028346724582e-05,7.652787823252933e-07,4.982007317996344e-09,7.888313724925929e-06,4.77248558674372e-06,2.6033084997804867e-09,9.601065367239625e-09,5.054892108509906e-10,5.21462418123711e-10,3.1790766809800546e-10,3.108236159939981e-12,1.357422878794995e-11,3.528346765615633e-13,2.4016164515685216e-13,3.2702215424626533e-10,4.894885369500732e-09,1.7166734735845432e-15,2.002651278462281e-07,1.2874915490286693e-15,8.435315212188378e-11,1.2841492626658078e-10,5.288150658303653e-26,1.0158573349955195e-14,5.577924810773269e-16
